
[00:00:00.000 --> 00:00:03.080]  恩典逼人來不再羞恥失望
[00:16:39.600 --> 00:16:41.200]  讓我們記起
[00:16:41.200 --> 00:16:44.080]  主怎樣赦免我們
[00:16:44.080 --> 00:16:47.320]  怎樣的今天繼續的給我們有機會活著
[00:16:47.320 --> 00:16:49.240]  我們就要起來去愛主
[00:16:49.240 --> 00:16:51.280]  抓住神自己的恩典
[00:16:51.280 --> 00:16:53.680]  靠祂的恩典逼人來
[00:16:53.680 --> 00:16:56.880]  幫助我們脫離這些各樣的事
[00:16:56.880 --> 00:16:59.880]  教著耶穌基督得到赦免
[00:16:59.880 --> 00:17:01.800]  在《路加福音》第七章那裏
[00:17:01.800 --> 00:17:04.680]  是說到一個犯了很多罪的女人
[00:17:04.680 --> 00:17:07.520]  真的是很羞恥的一個女人
[00:17:07.520 --> 00:17:10.160]  她說到這個女人是耶穌怎樣對待她
[00:17:10.160 --> 00:17:12.760]  當時耶穌給了一個法利塞人叫做西門
[00:17:12.760 --> 00:17:14.600]  請他去她家裡吃飯
[00:17:14.600 --> 00:17:17.000]  這個有罪的女人就來
[00:17:17.000 --> 00:17:19.360]  她就站在耶穌的後面
[00:17:19.360 --> 00:17:22.200]  一路一路地在那裡哭
[00:17:22.200 --> 00:17:23.640]  她在那裡哭的時候
[00:17:23.640 --> 00:17:27.080]  她的眼淚弄濕了耶穌的腳
[00:17:27.080 --> 00:17:29.200]  她就跪在耶穌的腳的面前
[00:17:29.200 --> 00:17:30.880]  是用她的頭髮
[00:17:30.880 --> 00:17:32.200]  不是用她的頭巾
[00:17:32.200 --> 00:17:33.920]  不是用她的手巾
[00:17:33.920 --> 00:17:36.200]  是用她的頭髮去擦耶穌的腳
[00:17:36.200 --> 00:17:38.000]  抹乾她的眼淚
[00:17:38.000 --> 00:17:39.400]  弄濕了耶穌的腳
[00:17:39.400 --> 00:17:43.120]  然後用她的嘴來親耶穌的腳
[00:17:43.120 --> 00:17:46.120]  她也帶了一瓶香膏來
[00:17:46.120 --> 00:17:50.880]  這個香膏是當時女人最寶貴的東西
[00:17:50.880 --> 00:17:54.320]  她就將這個香膏倒在耶穌的腳上
[00:17:54.320 --> 00:17:55.960]  當她這樣做的時候
[00:17:55.960 --> 00:17:58.800]  她是表示她對耶穌的愛
[00:17:58.800 --> 00:18:01.520]  這個西門她就用她的眼光
[00:18:01.520 --> 00:18:04.800]  和用她的暗示對所有的來賓說
[00:18:04.800 --> 00:18:08.320]  你知不知道站在耶穌後面的是甚麼人
[00:18:08.320 --> 00:18:12.280]  那個就是最羞恥的一個女人
[00:18:12.280 --> 00:18:14.000]  因為她犯過的罪
[00:18:14.000 --> 00:18:15.520]  我希望耶穌不要騷擾她
[00:18:15.520 --> 00:18:16.840]  我希望耶穌不要理她
[00:18:16.840 --> 00:18:19.000]  由她就這樣站在那裡
[00:18:19.000 --> 00:18:21.280]  耶穌怎樣對西門說呢
[00:18:21.280 --> 00:18:24.080]  耶穌說:西門,我先問你一件事
[00:18:24.080 --> 00:18:28.920]  如果有兩個人欠債主很多錢
[00:18:28.920 --> 00:18:31.160]  一個欠很多,一個欠很少
[00:18:31.160 --> 00:18:32.720]  兩個人都給不起
[00:18:32.720 --> 00:18:36.080]  債主說:全部不用給了,行了,沒事了
[00:18:36.080 --> 00:18:41.680]  耶穌問:究竟哪個人是愛這個債主多呢?
[00:18:41.680 --> 00:18:43.320]  這個邏輯很簡單
[00:18:43.320 --> 00:18:46.560]  西門當然說:當然是欠錢多的那個
[00:18:46.560 --> 00:18:49.080]  因為這麼大筆的錢他可以一筆勾銷
[00:18:49.080 --> 00:18:52.720]  當然是很感激這個債主
[00:18:52.720 --> 00:18:54.360]  但是少債的那個
[00:18:54.360 --> 00:18:55.840]  他又不會覺得這麼感激
[00:18:55.840 --> 00:18:57.920]  因為他的債也是很少的
[00:18:57.920 --> 00:18:59.960]  耶穌跟西門說
[00:18:59.960 --> 00:19:02.640]  他說:西門,你看到了
[00:19:02.640 --> 00:19:05.160]  你看看這個女人
[00:19:05.160 --> 00:19:08.160]  因為她自己知道自己做錯的多
[00:19:08.160 --> 00:19:10.760]  而神今天營救
[00:19:10.760 --> 00:19:12.920]  給她有這個機會在這裡
[00:19:12.920 --> 00:19:15.760]  所以她來到我的面前
[00:19:15.760 --> 00:19:20.240]  她知道我能夠赦免她和愛她
[00:19:20.240 --> 00:19:21.840]  所以她愛我就多
[00:19:21.840 --> 00:19:22.880]  所以她來到我的面前
[00:19:22.880 --> 00:19:25.000]  就是做各樣這些的事
[00:19:25.000 --> 00:19:28.800]  是表示她的心對我的感謝和感恩
[00:19:28.800 --> 00:19:30.040]  她說:你看看你
[00:19:30.040 --> 00:19:31.440]  你又為我做了些什麼呢?
[00:19:31.440 --> 00:19:32.640]  你請我吃頓飯
[00:19:32.640 --> 00:19:36.080]  洗腳你都不要幫我去洗
[00:19:36.080 --> 00:19:39.000]  你的感覺又怎麼樣呢?
[00:19:39.000 --> 00:19:41.720]  她告訴我們什麼呢?弟兄姊妹
[00:19:41.720 --> 00:19:44.440]  告訴我們羞恥當然是有
[00:19:44.440 --> 00:19:47.240]  但是重點不在於羞恥那裡
[00:19:47.240 --> 00:19:53.480]  重點在於我們知不知道神今天赦免我和赦免你的罪
[00:19:53.480 --> 00:19:58.440]  是繼續赦免我和你心心錯的事
[00:19:58.440 --> 00:20:01.600]  我們自己都感到羞恥的事
[00:20:01.600 --> 00:20:04.120]  但是祂竟然今天跟我們說
[00:20:04.120 --> 00:20:06.560]  祂愛我們願意赦免我們
[00:20:06.560 --> 00:20:10.080]  或許你的家人跟你說:我羞恥你
[00:20:10.080 --> 00:20:11.520]  你會做這樣的事
[00:20:11.520 --> 00:20:12.760]  或者有人跟你這樣說
[00:20:12.760 --> 00:20:15.120]  但是耶穌基督沒有跟你這樣說
[00:20:15.120 --> 00:20:17.440]  祂說:我愛你,我願意赦免你
[00:20:17.440 --> 00:20:19.600]  所以怎樣能夠一個人回轉呢?
[00:20:19.600 --> 00:20:25.120]  就是感到自己在夢神那種憐憫和愛
[00:20:25.120 --> 00:20:27.440]  當你願意這樣做的時候
[00:20:27.440 --> 00:20:31.480]  你就會來到主的面前求主的赦免
[00:20:31.480 --> 00:20:32.800]  當你這樣做的時候
[00:20:32.800 --> 00:20:34.840]  你猜的結果會是怎麼樣呢?
[00:20:34.840 --> 00:20:37.600]  耶穌就跟這個有罪的女人說
[00:20:37.600 --> 00:20:40.200]  祂說:你的罪赦免了
[00:20:40.200 --> 00:20:43.040]  嚇到周圍的人說:哪個人有這樣的權呢?
[00:20:43.040 --> 00:20:46.640]  說祂赦罪的,耶穌有這樣的權可以赦罪
[00:20:46.640 --> 00:20:47.880]  不但說一次
[00:20:47.880 --> 00:20:50.880]  祂再一次跟這個女人說
[00:20:50.880 --> 00:20:53.120]  祂說:你的信救了你
[00:20:53.120 --> 00:20:55.000]  平平安安地回去了
[00:20:55.000 --> 00:20:56.200]  從今天開始
[00:20:56.200 --> 00:20:58.720]  歡歡喜喜地活你的人生
[00:20:58.720 --> 00:21:01.840]  因為你的罪已經完全赦了
[00:21:01.840 --> 00:21:03.480]  親愛的弟兄姊妹
[00:21:03.480 --> 00:21:08.080]  我們怎樣能夠做一個聖潔又快樂的人呢?
[00:21:08.080 --> 00:21:11.200]  就是當我們能夠面對我們自己的羞恥
[00:21:11.200 --> 00:21:14.760]  而說:主啊,多謝祢願意赦免我
[00:21:14.760 --> 00:21:17.200]  當我們真的明白了祂赦免的時候
[00:21:17.200 --> 00:21:19.480]  我們愛主的心就會加強
[00:21:19.480 --> 00:21:22.200]  我們再不會為這件事爭那件事爭
[00:21:22.200 --> 00:21:25.440]  我們會全心全意地去愛祂
[00:21:25.440 --> 00:21:27.560]  這是不是祢的經歷?
[00:21:27.560 --> 00:21:28.840]  這是我的經歷
[00:21:28.840 --> 00:21:30.840]  但這是不是祢的經歷?
[00:21:30.840 --> 00:21:33.800]  我相信都是我們大家的經歷
[00:21:33.800 --> 00:21:36.720]  這就是第一樣聖經裡面告訴我們
[00:21:36.720 --> 00:21:39.320]  我們不要輕看的羞恥
[00:21:39.320 --> 00:21:40.800]  第二樣是什麼呢?
[00:21:40.800 --> 00:21:43.760]  第二樣我們今天要一起去思想一下的
[00:21:43.760 --> 00:21:49.120]  就叫做「不再需要的羞恥」
[00:21:49.120 --> 00:21:50.680]  這些是什麼呢?
[00:21:50.680 --> 00:21:54.880]  這種羞恥是來自我們的背景
[00:21:54.880 --> 00:21:58.480]  我們自己的背景令我們感到羞恥
[00:21:58.480 --> 00:22:03.040]  或者是其他人加在我們身上的一些羞辱
[00:22:03.040 --> 00:22:04.960]  他們會取笑我們
[00:22:04.960 --> 00:22:05.960]  輕看我們
[00:22:05.960 --> 00:22:07.480]  拒絕我們
[00:22:07.480 --> 00:22:12.000]  我們的生命不能夠喜喜樂樂的
[00:22:12.000 --> 00:22:13.960]  歡呼喜氣的榮耀神
[00:22:13.960 --> 00:22:16.680]  不是我們有意的去這樣做的
[00:22:16.680 --> 00:22:20.840]  因為我們不能夠叫神得到榮耀
[00:22:20.840 --> 00:22:23.320]  是因為在我生命裡面出現這些事
[00:22:23.320 --> 00:22:25.040]  我根本沒辦法控制的
[00:22:25.040 --> 00:22:27.000]  當這些事出現在我生命裡面
[00:22:27.000 --> 00:22:28.800]  或者在你生命裡面的時候
[00:22:28.800 --> 00:22:31.320]  就帶給我們有無比的憂傷
[00:22:31.320 --> 00:22:32.920]  和無比的難過
[00:22:32.920 --> 00:22:34.680]  和無比的羞恥
[00:22:34.680 --> 00:22:37.560]  所以我們是抬不起頭來的
[00:22:37.560 --> 00:22:40.640]  所以我們就不敢這樣去做
[00:22:40.640 --> 00:22:42.920]  究竟這些事是怎樣的呢?
[00:22:42.920 --> 00:22:45.920]  是什麼叫做「不再需要的羞恥」呢?
[00:22:45.920 --> 00:22:47.600]  我們的背景是什麼呢?
[00:22:47.600 --> 00:22:48.920]  舉例有四件事
[00:22:48.920 --> 00:22:51.320]  譬如我們的體質
[00:22:51.320 --> 00:22:53.240]  或者我們的資質
[00:22:53.240 --> 00:22:54.640]  我們的樣子是怎樣的呢?
[00:22:54.640 --> 00:22:55.560]  我們長得是怎樣的呢?
[00:22:55.560 --> 00:22:56.400]  或者高或者矮
[00:22:56.400 --> 00:22:58.640]  或者是很不聰明的
[00:22:58.640 --> 00:22:59.800]  或者怎樣的
[00:22:59.800 --> 00:23:01.640]  這些東西都不是我們控制的
[00:23:01.640 --> 00:23:03.240]  長出來就是這樣
[00:23:03.240 --> 00:23:04.880]  說它是我們的家庭
[00:23:04.880 --> 00:23:06.080]  我們家庭的背景
[00:23:06.080 --> 00:23:07.400]  或者是我們自己的家庭
[00:23:07.400 --> 00:23:08.400]  或者我們的娘家
[00:23:08.400 --> 00:23:10.080]  或者我們的夫家
[00:23:10.080 --> 00:23:11.400]  或者其他的家庭
[00:23:11.400 --> 00:23:15.160]  帶給我們各樣的痛苦
[00:23:15.160 --> 00:23:20.240]  受傷害、受辱罵、受虐待、被離棄
[00:23:20.240 --> 00:23:21.360]  沒有愛在裡面的
[00:23:21.360 --> 00:23:22.400]  所以我們不知道
[00:23:22.400 --> 00:23:25.320]  我們覺得人間是很痛苦的
[00:23:25.320 --> 00:23:27.160]  這個就是我們的背景
[00:23:27.160 --> 00:23:30.280]  我們就說我生在這個家裡面
[00:23:30.280 --> 00:23:31.760]  我覺得很羞恥
[00:23:31.760 --> 00:23:34.840]  都不敢告訴別人我家是這樣的
[00:23:34.840 --> 00:23:37.080]  第三件事可能是我們的遭遇
[00:23:37.080 --> 00:23:39.800]  我們每件事都遇到有困難的
[00:23:39.800 --> 00:23:41.320]  又沒有人肯幫我們
[00:23:41.320 --> 00:23:43.000]  這個就是我們的經歷
[00:23:43.000 --> 00:23:43.960]  那你說
[00:23:43.960 --> 00:23:45.360]  我當然是很差
[00:23:45.360 --> 00:23:46.760]  怎麼會沒有人幫我呢?
[00:23:46.760 --> 00:23:48.560]  為什麼我每件事都不行呢?
[00:23:48.560 --> 00:23:50.320]  因為這三件事
[00:23:50.320 --> 00:23:51.760]  就帶來第四件事了
[00:23:51.760 --> 00:23:53.280]  我們叫做自評
[00:23:53.280 --> 00:23:54.880]  我們自評是什麼意思呢?
[00:23:54.880 --> 00:23:55.680]  因為人呢
[00:23:55.680 --> 00:23:58.640]  其實我們自己經常都在跟自己說話的
[00:23:58.640 --> 00:24:00.720]  不是真是開聲的說話
[00:24:00.720 --> 00:24:02.640]  但是我們的腦袋或者我們的心
[00:24:02.640 --> 00:24:04.200]  經常跟自己說話的
[00:24:04.200 --> 00:24:06.640]  當你那種經歷是這樣的時候
[00:24:06.640 --> 00:24:08.200]  你跟自己說的話
[00:24:08.200 --> 00:24:10.800]  其實都是一些很消極的說話
[00:24:10.800 --> 00:24:13.720]  為什麼我們時時會有自卑的呢?
[00:24:13.720 --> 00:24:15.160]  為什麼我們有自憐呢?
[00:24:15.160 --> 00:24:16.480]  為什麼會自疑的呢?
[00:24:16.480 --> 00:24:17.360]  又會自憂呢?
[00:24:17.360 --> 00:24:18.720]  這麼多種自的呢
[00:24:18.720 --> 00:24:21.520]  是因為我們的背景時時跟我們自己說
[00:24:21.520 --> 00:24:22.680]  你是沒什麼用的了
[00:24:22.680 --> 00:24:24.040]  你看他樣子都
[00:24:24.040 --> 00:24:25.200]  所以怎樣怎樣
[00:24:25.200 --> 00:24:26.760]  你看看又出現了這些事
[00:24:26.760 --> 00:24:28.360]  你看看又是這樣了
[00:24:28.360 --> 00:24:29.720]  我們跟自己說
[00:24:29.720 --> 00:24:30.960]  所以我們自己就覺得
[00:24:30.960 --> 00:24:32.320]  我真是沒什麼意思
[00:24:32.320 --> 00:24:33.640]  真是沒什麼用的
[00:24:33.640 --> 00:24:35.760]  但是今天神跟我說
[00:24:35.760 --> 00:24:37.560]  神又今天跟你說
[00:24:37.560 --> 00:24:38.880]  如果你認識我
[00:24:38.880 --> 00:24:40.560]  接受我做你的救主
[00:24:40.560 --> 00:24:43.080]  你的生命已經不同了
[00:24:43.080 --> 00:24:45.920]  你不需要再為這些事而羞恥
[00:24:45.920 --> 00:24:49.040]  這些是不再需要的羞恥來的
[00:24:49.040 --> 00:24:50.920]  聖經裡面怎樣跟我們說呢?
[00:24:50.920 --> 00:24:52.920]  聖經裡面告訴我們
[00:24:52.920 --> 00:24:56.080]  他說自從人犯罪之後
[00:24:56.080 --> 00:24:57.880]  罪就進入了世界
[00:24:57.880 --> 00:24:59.920]  當罪進入世界裡面
[00:24:59.920 --> 00:25:03.320]  世界上沒有一樣東西是完美和完整的
[00:25:03.320 --> 00:25:05.600]  世界上並沒有完美的人
[00:25:05.600 --> 00:25:09.200]  並沒有完全是聰明的人
[00:25:09.200 --> 00:25:12.240]  世界上的人人都有他自己的軟弱
[00:25:12.240 --> 00:25:12.960]  第二樣東西
[00:25:12.960 --> 00:25:15.440]  他說世界裡面也沒有一個完美的家庭
[00:25:15.440 --> 00:25:17.080]  是完美的家庭
[00:25:17.080 --> 00:25:19.120]  沒有一個完美的關係
[00:25:19.120 --> 00:25:22.000]  因為人基本上都是自私自利
[00:25:22.000 --> 00:25:23.840]  聖經裡面也告訴我們
[00:25:23.840 --> 00:25:28.840]  世界上沒有完美的社會、經濟、國家等等
[00:25:28.840 --> 00:25:30.840]  但是
[00:25:30.840 --> 00:25:32.600]  聖經裡面告訴我們一件事
[00:25:32.600 --> 00:25:33.760]  雖然是這樣
[00:25:33.760 --> 00:25:36.280]  他說耶穌基督來到這個世界上
[00:25:36.280 --> 00:25:38.080]  是為了什麼呢?
[00:25:38.080 --> 00:25:39.240]  為了拯救罪人嘛
[00:25:39.240 --> 00:25:40.560]  我們都知道
[00:25:40.560 --> 00:25:41.640]  他說沒錯
[00:25:41.640 --> 00:25:43.720]  耶穌基督來到這個世界上
[00:25:43.720 --> 00:25:45.560]  沒錯,是拯救我們罪人
[00:25:45.560 --> 00:25:47.080]  叫我們能夠脫離死亡
[00:25:47.080 --> 00:25:48.720]  有天堂的盼望
[00:25:48.720 --> 00:25:49.280]  但是他說
[00:25:49.280 --> 00:25:51.480]  你知不知道聖經裡面告訴我們
[00:25:51.480 --> 00:25:53.760]  耶穌基督今天來到這個世界裡面
[00:25:53.760 --> 00:25:57.680]  是要每天救我們脫離我們自己
[00:25:57.680 --> 00:26:01.480]  是救我們脫離我們自己
[00:26:01.480 --> 00:26:04.000]  救我們脫離我們自己的是什麼呢?
[00:26:04.000 --> 00:26:05.600]  就是救我們脫離自己
[00:26:05.600 --> 00:26:09.040]  我們有各樣這種的經歷
[00:26:09.040 --> 00:26:11.840]  你說耶穌你怎樣救我脫離我自己呢?
[00:26:11.840 --> 00:26:13.080]  我信了耶穌之後
[00:26:13.080 --> 00:26:15.640]  我怎樣的生命能夠有改造呢?
[00:26:15.640 --> 00:26:17.120]  耶穌就告訴我們
[00:26:17.120 --> 00:26:18.200]  聖經就告訴我們
[00:26:18.200 --> 00:26:19.240]  是這樣的
[00:26:19.240 --> 00:26:20.600]  當我們信耶穌之後
[00:26:20.600 --> 00:26:22.280]  我們成為了神的兒女
[00:26:22.280 --> 00:26:23.480]  我們成為神的兒女的時候
[00:26:23.480 --> 00:26:26.240]  我們就相信我們父親所說的話
[00:26:26.240 --> 00:26:28.000]  不是以前我們不知道
[00:26:28.000 --> 00:26:29.320]  我們讀書都讀過
[00:26:29.320 --> 00:26:30.440]  不過我們不相信
[00:26:30.440 --> 00:26:31.640]  是什麼呢?
[00:26:31.640 --> 00:26:33.240]  我們知道人呢
[00:26:33.240 --> 00:26:35.040]  按照聖經說是靠
[00:26:35.040 --> 00:26:37.040]  按照神的形象而做的
[00:26:37.040 --> 00:26:39.000]  We are created in the image of God
[00:26:39.000 --> 00:26:40.040]  你知不知道我們
[00:26:40.040 --> 00:26:41.320]  Created in the image of God
[00:26:41.320 --> 00:26:43.600]  他們神的形象而做的
[00:26:43.600 --> 00:26:45.720]  是最特別的地方在哪裡呢?
[00:26:45.720 --> 00:26:47.040]  當然我們明白
[00:26:47.040 --> 00:26:48.000]  聖經說我們
[00:26:48.000 --> 00:26:49.440]  我們按照神的形象而做
[00:26:49.440 --> 00:26:50.840]  不是說你的樣子像神
[00:26:50.840 --> 00:26:51.800]  或者我的樣子像神
[00:26:51.800 --> 00:26:53.360]  不是在說這些東西
[00:26:53.360 --> 00:26:57.000]  是在說我們的生命像祂的生命
[00:26:57.000 --> 00:26:59.040]  你猜最重要的是什麼呢?
[00:26:59.040 --> 00:27:00.840]  按照神的形象而做
[00:27:00.840 --> 00:27:03.160]  就是一個很重要的
[00:27:03.160 --> 00:27:07.000]  原來人可以有自由的道德選擇
[00:27:07.000 --> 00:27:10.280]  有一個Free Moral Choice
[00:27:10.280 --> 00:27:12.760]  這個Free Moral Choice是什麼呢?
[00:27:12.760 --> 00:27:14.240]  就是我們人才有的
[00:27:14.240 --> 00:27:15.400]  狗沒有,貓沒有
[00:27:15.400 --> 00:27:17.200]  他們沒有這個Free Moral Choice
[00:27:17.200 --> 00:27:18.680]  我們可以有的
[00:27:18.680 --> 00:27:20.560]  那這個是什麼意思呢?
[00:27:20.560 --> 00:27:22.440]  原來這個意思就是說
[00:27:22.440 --> 00:27:25.520]  我們沒有辦法選擇我們的背景
[00:27:25.520 --> 00:27:26.240]  我生在哪裡
[00:27:26.240 --> 00:27:27.960]  我的樣子是怎麼樣
[00:27:27.960 --> 00:27:31.840]  我們沒有辦法選擇這件事
[00:27:31.840 --> 00:27:33.560]  但是原來今天我和你
[00:27:33.560 --> 00:27:35.600]  都可以有一個選擇
[00:27:35.600 --> 00:27:39.440]  是怎樣去回應和面對
[00:27:39.440 --> 00:27:42.320]  我們的過去和我們的背景
[00:27:42.320 --> 00:27:44.320]  聖經裡面就告訴我們
[00:27:44.320 --> 00:27:45.840]  你不可以說
[00:27:45.840 --> 00:27:50.480]  上帝是把我放在這麼卑賤的背景裡面
[00:27:50.480 --> 00:27:52.000]  所以我一生都是這樣
[00:27:52.000 --> 00:27:53.560]  不是這樣的
[00:27:53.560 --> 00:27:55.840]  因為你以前不能選擇你的以前
[00:27:55.840 --> 00:27:57.600]  但是你可以選擇現在
[00:27:57.600 --> 00:28:01.200]  因為上帝已經給了這個Free Choice to you
[00:28:01.200 --> 00:28:03.400]  一個自由的選擇
[00:28:03.400 --> 00:28:05.560]  所以我們不能夠再說
[00:28:05.560 --> 00:28:07.320]  我們賴誰,我們賴誰
[00:28:07.320 --> 00:28:09.040]  特別我們信了主之後
[00:28:09.040 --> 00:28:13.160]  神說你不需要再為這些事的羞恥而去抵賴
[00:28:13.160 --> 00:28:14.520]  誰叫我父母是這樣
[00:28:14.520 --> 00:28:15.960]  誰叫我這麼窮
[00:28:15.960 --> 00:28:17.320]  誰叫我這麼蠢
[00:28:17.320 --> 00:28:18.800]  他說你不要這樣
[00:28:18.800 --> 00:28:22.000]  你依賴我有一個選擇
[00:28:22.000 --> 00:28:23.080]  選擇什麼呢?
[00:28:23.080 --> 00:28:23.920]  第一樣
[00:28:23.920 --> 00:28:27.880]  我們可以選擇鍛鍊自己更健康、更喜樂
[00:28:27.880 --> 00:28:30.320]  雖然我們的體質時時是軟弱
[00:28:30.320 --> 00:28:32.120]  我們的資質又不是這麼好
[00:28:32.120 --> 00:28:33.960]  但是我們可以透過鍛鍊
[00:28:33.960 --> 00:28:36.200]  讓我們能夠更健康和喜樂
[00:28:36.200 --> 00:28:38.160]  聖經怎麼說?我們一起讀
[00:28:38.160 --> 00:28:41.440]  耶和華是我的力量,是我的盾牌
[00:28:41.440 --> 00:28:44.280]  我心裡依靠祂就得幫助
[00:28:44.280 --> 00:28:46.240]  所以我心中歡樂
[00:28:46.240 --> 00:28:50.320]  我必用詩歌歌頌他,詩篇二十八篇第七節
[00:28:50.320 --> 00:28:52.560]  雖然我的樣子是這樣
[00:28:52.560 --> 00:28:53.960]  但是你知不知道
[00:28:53.960 --> 00:28:57.880]  我們可以有很多方法來鍛鍊自己
[00:28:57.880 --> 00:28:59.880]  我們透過屬靈的鍛鍊
[00:28:59.880 --> 00:29:02.200]  每天的親近神、學服侍神
[00:29:02.200 --> 00:29:04.720]  學做一個慷慨的人
[00:29:04.720 --> 00:29:06.680]  無論我的樣子是怎麼樣
[00:29:06.680 --> 00:29:10.600]  我都能夠變成一個很慷慨、很快樂的人
[00:29:10.600 --> 00:29:12.560]  或者我說我經常沒什麼能量
[00:29:12.560 --> 00:29:14.360]  你會不會經常沒什麼能量?
[00:29:14.360 --> 00:29:16.880]  你說生出來的身體這麼殘弱
[00:29:16.880 --> 00:29:17.880]  原來吃東西
[00:29:17.880 --> 00:29:21.600]  你吃什麼東西可以影響你的身體能量?
[00:29:21.600 --> 00:29:23.880]  我們中國人懂得吃尿
[00:29:23.880 --> 00:29:25.600]  其實西方都有很多的方法
[00:29:25.600 --> 00:29:26.800]  特別現在都教我們
[00:29:26.800 --> 00:29:28.560]  吃什麼東西
[00:29:28.560 --> 00:29:30.360]  你會能夠更有體力
[00:29:30.360 --> 00:29:31.640]  能夠是更好的
[00:29:31.640 --> 00:29:33.840]  你有沒有去做這些事情呢?
[00:29:33.840 --> 00:29:37.040]  你有沒有選擇去做這些事情呢?
[00:29:37.040 --> 00:29:38.960]  我們可以開始運動了
[00:29:38.960 --> 00:29:42.160]  原來運動可以改變我們的身體
[00:29:42.160 --> 00:29:45.160]  甚至改變我們想事情的方法
[00:29:45.160 --> 00:29:47.360]  讓我們能夠清晰的去想事情
[00:29:47.360 --> 00:29:49.400]  能夠建立正面的思想
[00:29:49.400 --> 00:29:50.880]  各樣的事情
[00:29:50.880 --> 00:29:54.560]  原來我們可以選擇的
[00:29:54.560 --> 00:29:59.320]  原來這個能力神已經給了我們每一個
[00:29:59.320 --> 00:30:03.680]  不單單可以選擇建立健康的身體
[00:30:03.680 --> 00:30:08.480]  我們第二樣可以選擇建立溫馨的關係
[00:30:08.480 --> 00:30:10.040]  你說有沒有搞錯?
[00:30:10.040 --> 00:30:11.720]  我的背景是這樣
[00:30:11.720 --> 00:30:14.840]  我們能夠建立溫馨的家庭嗎?
[00:30:14.840 --> 00:30:16.080]  當然可以
[00:30:16.080 --> 00:30:19.080]  如果你有耶穌基督在你的生命裏面
[00:30:19.080 --> 00:30:20.400]  在你的家裏面
[00:30:20.400 --> 00:30:21.480]  你就可以了
[00:30:21.480 --> 00:30:23.440]  聖經這樣說的,一起讀
[00:30:23.440 --> 00:30:26.520]  「求祂按著祂豐盛的榮耀
[00:30:26.520 --> 00:30:30.400]  藉著祂的靈叫你們心裏的力量剛強起來
[00:30:30.400 --> 00:30:32.280]  使基督因你們的信
[00:30:32.280 --> 00:30:33.840]  住在你們心裏
[00:30:33.840 --> 00:30:36.680]  叫你們的愛心有根有機
[00:30:36.680 --> 00:30:39.640]  以不鎖書」第三章十六至十七節
[00:30:39.640 --> 00:30:44.320]  人生最大的需要就是得到人家無條件的去愛
[00:30:44.320 --> 00:30:46.120]  我們需要人去愛我們
[00:30:46.120 --> 00:30:48.840]  不因為我們所作所有或者所事
[00:30:48.840 --> 00:30:50.840]  就是我們是什麼人
[00:30:50.840 --> 00:30:52.760]  我們希望人能夠愛我
[00:30:52.760 --> 00:30:54.440]  但是親愛的來賓
[00:30:54.440 --> 00:30:55.520]  各位的朋友
[00:30:55.520 --> 00:30:56.560]  親愛的弟兄姊妹
[00:30:56.560 --> 00:30:58.360]  讓我們清楚的知道
[00:30:58.360 --> 00:31:02.840]  世界上實在沒有一個人能夠真正的無條件愛我們
[00:31:02.840 --> 00:31:05.520]  所以你生氣那個人說他不愛你
[00:31:05.520 --> 00:31:07.480]  他有時候真的沒有辦法去愛你
[00:31:07.480 --> 00:31:10.200]  因為沒有人可以無條件的愛我們
[00:31:10.200 --> 00:31:13.160]  唯一的能夠有無條件的愛我們的
[00:31:13.160 --> 00:31:14.800]  只有是上帝
[00:31:14.800 --> 00:31:17.360]  只有是耶穌基督
[00:31:17.360 --> 00:31:20.880]  如果你能夠相信祂去經歷祂的時候
[00:31:20.880 --> 00:31:23.640]  你就能夠開始有改變
[00:31:23.640 --> 00:31:25.240]  怎樣去建立關係
[00:31:25.240 --> 00:31:26.720]  剛才我們看了一段聖經
[00:31:26.720 --> 00:31:29.440]  它說「使基督因你們的信
[00:31:29.440 --> 00:31:31.160]  住在你們心裏
[00:31:31.160 --> 00:31:33.920]  叫你們的愛心有根有機」
[00:31:33.920 --> 00:31:36.840]  是因為基督在我們的心裏面
[00:31:36.840 --> 00:31:38.080]  所以我們要開始
[00:31:38.080 --> 00:31:40.120]  因為我們選擇了基督
[00:31:40.120 --> 00:31:42.240]  我們選擇了聽祂的話
[00:31:42.240 --> 00:31:45.200]  所以雖然你的背景是這麼可怕的
[00:31:45.200 --> 00:31:46.560]  但是你的家庭
[00:31:46.560 --> 00:31:50.360]  可以成為今天最溫暖的一個家庭
[00:31:50.360 --> 00:31:52.040]  不是因為你
[00:31:52.040 --> 00:31:55.000]  是因為神在你心裏面做的工作
[00:31:55.000 --> 00:31:57.160]  你又選擇聽祂的話
[00:31:57.160 --> 00:31:58.880]  不在乎你的背景
[00:31:58.880 --> 00:32:02.400]  不在乎你的以前是怎樣
[00:32:02.400 --> 00:32:03.600]  感謝我們的主
[00:32:03.600 --> 00:32:05.200]  所以聖經告訴我們
[00:32:05.200 --> 00:32:08.480]  你不要再為以往的事情去羞恥
[00:32:08.480 --> 00:32:12.480]  因為你已經選擇了鍛鍊自己健康
[00:32:12.480 --> 00:32:14.560]  你選擇了建立溫馨的關係
[00:32:14.560 --> 00:32:15.680]  還有第三樣
[00:32:15.680 --> 00:32:17.680]  如果我遭遇經常都不行的事
