
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹,我們讀聖經也很開心
[00:19:18.000 --> 00:19:20.000]  藥櫃就放在基里耶林
[00:19:20.000 --> 00:19:22.000]  二十年
[00:19:22.000 --> 00:19:25.000]  全部以色列人開始被祝福
[00:19:25.000 --> 00:19:27.000]  傾向耶和華
[00:19:27.000 --> 00:19:29.000]  傾向那哈
[00:19:29.000 --> 00:19:30.000]  這個詞
[00:19:30.000 --> 00:19:31.000]  那哈是
[00:19:31.000 --> 00:19:33.000]  哭泣哀悼
[00:19:33.000 --> 00:19:34.000]  祭喪
[00:19:34.000 --> 00:19:36.000]  或者叫復喪
[00:19:36.000 --> 00:19:37.000]  意思是什麼呢
[00:19:37.000 --> 00:19:39.000]  就是好像很謙卑
[00:19:39.000 --> 00:19:42.000]  守喪一年三年
[00:19:42.000 --> 00:19:46.000]  是復了和敬畏
[00:19:46.000 --> 00:19:48.000]  在這裡開始敬畏神
[00:19:48.000 --> 00:19:51.000]  基里耶林就無端端發達
[00:19:51.000 --> 00:19:55.000]  基里耶林就恭迎藥櫃二十年
[00:19:55.000 --> 00:19:57.000]  得福氣
[00:19:57.000 --> 00:19:58.000]  所以你不要怕
[00:19:58.000 --> 00:20:00.000]  不要做這個
[00:20:00.000 --> 00:20:02.000]  伯氏墨人
[00:20:02.000 --> 00:20:04.000]  要做基里耶林人
[00:20:04.000 --> 00:20:06.000]  有這麼難的
[00:20:06.000 --> 00:20:08.000]  服侍耶和華的機會
[00:20:08.000 --> 00:20:09.000]  好啊
[00:20:09.000 --> 00:20:11.000]  伯氏墨
[00:20:11.000 --> 00:20:12.000]  竟然
[00:20:12.000 --> 00:20:14.000]  自己拱手
[00:20:14.000 --> 00:20:16.000]  送走這個
[00:20:16.000 --> 00:20:18.000]  服侍耶和華的機會
[00:20:18.000 --> 00:20:19.000]  基里耶林
[00:20:19.000 --> 00:20:21.000]  就算是好僻
[00:20:21.000 --> 00:20:23.000]  森林荒野地方
[00:20:23.000 --> 00:20:25.000]  一樣可以服侍神
[00:20:25.000 --> 00:20:27.000]  只要你知道神是尊貴
[00:20:27.000 --> 00:20:29.000]  而且神幫助你
[00:20:29.000 --> 00:20:31.000]  你願意就可以了
[00:20:31.000 --> 00:20:32.000]  禱告
[00:20:32.000 --> 00:20:34.000]  主也幫助我們
[00:20:34.000 --> 00:20:36.000]  能夠服侍你是寶貴的
[00:20:36.000 --> 00:20:39.000]  能夠服侍你是恩典
[00:20:39.000 --> 00:20:41.000]  是你給我們特別的機會
[00:20:41.000 --> 00:20:43.000]  如果我們能夠服侍你
[00:20:43.000 --> 00:20:44.000]  無論在教會
[00:20:44.000 --> 00:20:45.000]  在人群
[00:20:45.000 --> 00:20:46.000]  在哪個地方
[00:20:46.000 --> 00:20:47.000]  在機構
[00:20:47.000 --> 00:20:48.000]  在什麼地方都好
[00:20:48.000 --> 00:20:50.000]  是主在萬人當中
[00:20:50.000 --> 00:20:52.000]  萬基督徒當中
[00:20:52.000 --> 00:20:54.000]  揀選我們服侍你
[00:20:54.000 --> 00:20:56.000]  是一個尊貴榮耀的工作
[00:20:56.000 --> 00:20:59.000]  日日能夠侍奉你
[00:20:59.000 --> 00:21:01.000]  每個禮拜去向你唱詩
[00:21:01.000 --> 00:21:02.000]  敬拜禱告
[00:21:02.000 --> 00:21:04.000]  是一個榮耀尊貴的工作
[00:21:04.000 --> 00:21:06.000]  一個侍奉
[00:21:06.000 --> 00:21:09.000]  有些人覺得基督徒傻的
[00:21:09.000 --> 00:21:10.000]  每個禮拜又去捐錢
[00:21:10.000 --> 00:21:11.000]  又去崇拜
[00:21:11.000 --> 00:21:12.000]  這麼悶
[00:21:12.000 --> 00:21:13.000]  都去
[00:21:13.000 --> 00:21:14.000]  當然他不明白
[00:21:14.000 --> 00:21:16.000]  而我們能夠明白的
[00:21:16.000 --> 00:21:18.000]  就好像激烈耶林的人一樣
[00:21:18.000 --> 00:21:19.000]  他們明白
[00:21:19.000 --> 00:21:20.000]  藥櫃來我這裡
[00:21:20.000 --> 00:21:21.000]  好啊
[00:21:21.000 --> 00:21:24.000]  我不覺得自己地方偏僻細小
[00:21:24.000 --> 00:21:26.000]  不過我願意
[00:21:26.000 --> 00:21:27.000]  就是這個地方
[00:21:27.000 --> 00:21:28.000]  是將自己獻給主
[00:21:28.000 --> 00:21:29.000]  甚至將藥櫃
[00:21:29.000 --> 00:21:32.000]  擺在他們當中二十年
[00:21:32.000 --> 00:21:34.000]  直到搬去耶路撒冷
[00:21:34.000 --> 00:21:35.000]  向我們讚美主
[00:21:35.000 --> 00:21:37.000]  求你幫助我們
[00:21:37.000 --> 00:21:39.000]  更加不怕的
[00:21:39.000 --> 00:21:41.000]  憑信心侍奉你
[00:21:41.000 --> 00:21:43.000]  願意落力侍奉你
[00:21:43.000 --> 00:21:45.000]  因為你已經幫助我們
[00:21:45.000 --> 00:21:46.000]  讓我們記得
[00:21:46.000 --> 00:21:48.000]  這幾個名字
[00:21:48.000 --> 00:21:50.000]  是蒙恩的
[00:21:50.000 --> 00:21:51.000]  垂聽禱告
[00:21:51.000 --> 00:21:52.000]  奉耶穌基督的名求
[00:21:52.000 --> 00:21:53.000]  阿門
