
[00:00:00.000 --> 00:00:05.000]  去年在曼科羅博·Richmond宣道會講道時
[00:16:36.000 --> 00:16:38.000]  我們物界有時間空間限制
[00:16:38.000 --> 00:16:40.000]  你轉左就不能轉右
[00:16:40.000 --> 00:16:42.000]  靈界的高低
[00:16:42.000 --> 00:16:44.000]  不是說
[00:16:44.000 --> 00:16:46.000]  三十樓高過二十樓
[00:16:46.000 --> 00:16:48.000]  六十樓高過四十樓
[00:16:48.000 --> 00:16:50.000]  不是這樣
[00:16:50.000 --> 00:16:52.000]  高低是多少度空間
[00:16:52.000 --> 00:16:54.000]  我們先看魔鬼
[00:16:54.000 --> 00:16:56.000]  神母做魔鬼
[00:16:56.000 --> 00:16:58.000]  她做那麼多天使
[00:16:58.000 --> 00:17:00.000]  有只天使是最美的
[00:17:00.000 --> 00:17:02.000]  什麼叫美的天使
[00:17:02.000 --> 00:17:04.000]  我不知道,我沒見過天使
[00:17:04.000 --> 00:17:06.000]  我根本不想見天使
[00:17:06.000 --> 00:17:08.000]  見天使做什麼鬼
[00:17:08.000 --> 00:17:10.000]  有些人見過鬼
[00:17:10.000 --> 00:17:12.000]  我沒興趣
[00:17:12.000 --> 00:17:14.000]  你不要求,不要問
[00:17:14.000 --> 00:17:16.000]  你求得多,問得多
[00:17:16.000 --> 00:17:18.000]  你會看到,你不會開心
[00:17:18.000 --> 00:17:22.000]  最美的天使
[00:17:22.000 --> 00:17:24.000]  神的種子
[00:17:24.000 --> 00:17:26.000]  神的種星
[00:17:26.000 --> 00:17:28.000]  明亮之星,早神之子
[00:17:28.000 --> 00:17:30.000]  明亮之星,在希伯來文
[00:17:30.000 --> 00:17:32.000]  就是Lucifer
[00:17:32.000 --> 00:17:34.000]  那個出來最美的天使
[00:17:34.000 --> 00:17:36.000]  最本事的天使
[00:17:36.000 --> 00:17:38.000]  最會做生意的天使
[00:17:38.000 --> 00:17:40.000]  最聰明的天使
[00:17:40.000 --> 00:17:42.000]  她就叫做Lucifer
[00:17:42.000 --> 00:17:44.000]  Lucifer是真的很美的
[00:17:44.000 --> 00:17:46.000]  她的名字就叫
[00:17:46.000 --> 00:17:48.000]  明亮之星,早神之子
[00:17:48.000 --> 00:17:50.000]  你何竟從天上墜落
[00:17:50.000 --> 00:17:52.000]  你這功敗列國的
[00:17:52.000 --> 00:17:54.000]  你何竟被砍到地上
[00:17:54.000 --> 00:17:56.000]  你心裡曾說有五個我要
[00:17:56.000 --> 00:17:58.000]  我要我要我要我要
[00:17:58.000 --> 00:18:00.000]  我要升到天上
[00:18:00.000 --> 00:18:02.000]  我要與至上者同等
[00:18:02.000 --> 00:18:04.000]  這個問題就在這裡
[00:18:04.000 --> 00:18:06.000]  沒有,沒有
[00:18:06.000 --> 00:18:08.000]  她心裡曾說
[00:18:08.000 --> 00:18:10.000]  所以從這句話
[00:18:10.000 --> 00:18:12.000]  我們知道犯罪是在這裡犯的
[00:18:12.000 --> 00:18:14.000]  你要殺人放火
[00:18:14.000 --> 00:18:16.000]  就叫犯法
[00:18:16.000 --> 00:18:18.000]  你不去想
[00:18:18.000 --> 00:18:20.000]  你不去做殺人放火
[00:18:20.000 --> 00:18:22.000]  但是你恨死那個同學
[00:18:22.000 --> 00:18:24.000]  那個同學比你漂亮
[00:18:24.000 --> 00:18:26.000]  她boyfriend多過你
[00:18:26.000 --> 00:18:28.000]  另外一個男同學分數比你高
[00:18:28.000 --> 00:18:30.000]  阿sir對他偏心多過你
[00:18:30.000 --> 00:18:32.000]  你就恨死他
[00:18:32.000 --> 00:18:34.000]  沒有區別
[00:18:34.000 --> 00:18:36.000]  在神的面前
[00:18:36.000 --> 00:18:38.000]  犯罪在這裡
[00:18:38.000 --> 00:18:40.000]  犯罪在這裡
[00:18:40.000 --> 00:18:42.000]  你心裡曾說
[00:18:42.000 --> 00:18:44.000]  死了,神說
[00:18:44.000 --> 00:18:46.000]  在以塞瓦書第十四章
[00:18:46.000 --> 00:18:48.000]  以你必墜落陰間
[00:18:48.000 --> 00:18:50.000]  到坑中極深之處
[00:18:50.000 --> 00:18:52.000]  這個是無底坑
[00:18:52.000 --> 00:18:54.000]  這個不是地獄,將來入地獄
[00:18:54.000 --> 00:18:56.000]  她五次要升高
[00:18:56.000 --> 00:18:58.000]  我要升到天上,我要高舉我的寶座
[00:18:58.000 --> 00:19:00.000]  我要坐在聚會之山上
[00:19:00.000 --> 00:19:02.000]  我要坐在北方的極處
[00:19:02.000 --> 00:19:04.000]  我要與至高者同等
[00:19:04.000 --> 00:19:06.000]  當耶穌出生的時候
[00:19:06.000 --> 00:19:08.000]  天使在那裡唱歌宣佈在至高之處
[00:19:08.000 --> 00:19:10.000]  榮耀歸於上帝在地上平安
[00:19:10.000 --> 00:19:12.000]  歸於他所喜悅的人
[00:19:12.000 --> 00:19:14.000]  這個至高之處
[00:19:14.000 --> 00:19:16.000]  不是說高高
[00:19:16.000 --> 00:19:18.000]  沒有人高過他
[00:19:18.000 --> 00:19:20.000]  不是這個意思,最高度空間
[00:19:20.000 --> 00:19:22.000]  是無限多度空間
[00:19:22.000 --> 00:19:24.000]  耶和華神怎麼回答
[00:19:24.000 --> 00:19:26.000]  這個路斯法呢
[00:19:26.000 --> 00:19:28.000]  這個美麗的魔鬼大有權柄
[00:19:28.000 --> 00:19:30.000]  不要向魔鬼挑戰
[00:19:30.000 --> 00:19:32.000]  當我試過了
[00:19:32.000 --> 00:19:34.000]  很慘的
[00:19:34.000 --> 00:19:36.000]  耶和華如此說
[00:19:36.000 --> 00:19:38.000]  因你心裡高傲
[00:19:38.000 --> 00:19:40.000]  是心裡面,在這裡上
[00:19:40.000 --> 00:19:42.000]  你心裡曾說
[00:19:42.000 --> 00:19:44.000]  因你心裡高傲說我是神
[00:19:44.000 --> 00:19:46.000]  我坐海中坐神的位
[00:19:46.000 --> 00:19:48.000]  海即是全民和全天使
[00:19:48.000 --> 00:19:50.000]  很多時候教會,聖經說
[00:19:50.000 --> 00:19:52.000]  海中
[00:19:52.000 --> 00:19:54.000]  這個大淫婦,末世的大淫婦
[00:19:54.000 --> 00:19:56.000]  坐在海上,海上代表
[00:19:56.000 --> 00:19:58.000]  人民的裡面
[00:19:58.000 --> 00:20:00.000]  在人群當中,我是神
[00:20:00.000 --> 00:20:02.000]  我坐海中坐神的位
[00:20:02.000 --> 00:20:04.000]  你雖然居心比神
[00:20:04.000 --> 00:20:06.000]  也不過是人,並不是神
[00:20:06.000 --> 00:20:08.000]  凡是神說到魔鬼,聖經說到魔鬼
[00:20:08.000 --> 00:20:10.000]  是很客氣的
[00:20:10.000 --> 00:20:14.000]  有一年的暑假
[00:20:14.000 --> 00:20:16.000]  我和Calgary大學加拿大
[00:20:16.000 --> 00:20:18.000]  在Calgary租三架van
[00:20:18.000 --> 00:20:20.000]  跨加拿大做短孫
[00:20:20.000 --> 00:20:22.000]  我開架van
[00:20:22.000 --> 00:20:24.000]  我的van當然在前面
[00:20:24.000 --> 00:20:26.000]  開車好像吃一口油,不去
[00:20:26.000 --> 00:20:28.000]  兩個counselor
[00:20:28.000 --> 00:20:30.000]  在兩架van後面
[00:20:30.000 --> 00:20:32.000]  我在前面,我的車里有兩個女生
[00:20:32.000 --> 00:20:34.000]  四個男生
[00:20:34.000 --> 00:20:36.000]  男生比較乖
[00:20:36.000 --> 00:20:38.000]  有時人和年輕人在一起
[00:20:38.000 --> 00:20:40.000]  他問的問題你未想過
[00:20:40.000 --> 00:20:42.000]  你想不到他會問這樣的問題
[00:20:42.000 --> 00:20:44.000]  其中一個男生問
[00:20:44.000 --> 00:20:46.000]  天使長和魔鬼打架時不是很生氣嗎
[00:20:46.000 --> 00:20:48.000]  我也挺生氣的
[00:20:48.000 --> 00:20:50.000]  他生氣時不會說粗口
[00:20:50.000 --> 00:20:52.000]  餵,你以為我是什麼人
[00:20:52.000 --> 00:20:54.000]  兩個天使長打架,我看著他看戲嗎
[00:20:54.000 --> 00:20:58.000]  不敢,既然你問,我要回答你
[00:20:58.000 --> 00:21:00.000]  我說開車,拿不到聖經
[00:21:00.000 --> 00:21:02.000]  你拿聖經出來
[00:21:02.000 --> 00:21:04.000]  個個在背囊抽聖經出來
[00:21:04.000 --> 00:21:06.000]  打開猶太書,猶太書在哪裡
[00:21:06.000 --> 00:21:08.000]  啓示錄對上的那本書
[00:21:08.000 --> 00:21:10.000]  第幾章
[00:21:10.000 --> 00:21:12.000]  第一頁紙
[00:21:12.000 --> 00:21:14.000]  連第一章都沒有
[00:21:14.000 --> 00:21:16.000]  我們讀第九,第十,第十一
[00:21:16.000 --> 00:21:18.000]  我念給你聽
[00:21:18.000 --> 00:21:20.000]  天使長米加勒
[00:21:20.000 --> 00:21:22.000]  在魔鬼爭魔西施首的時候
[00:21:22.000 --> 00:21:24.000]  尚且不敢用誣謗的言語
[00:21:24.000 --> 00:21:26.000]  只說主宰被你罷
[00:21:26.000 --> 00:21:28.000]  他沒有用誣謗的語語
[00:21:28.000 --> 00:21:30.000]  即是說天使長很生氣
[00:21:30.000 --> 00:21:32.000]  打架和魔鬼爭戰
[00:21:32.000 --> 00:21:34.000]  都不敢說粗口
[00:21:34.000 --> 00:21:36.000]  不敢亂說話
[00:21:36.000 --> 00:21:38.000]  只說讓主宰被你罷
[00:21:38.000 --> 00:21:40.000]  這件事未完的
[00:21:40.000 --> 00:21:42.000]  幾個男生說,多謝,多謝
[00:21:42.000 --> 00:21:44.000]  我不喜歡別人叫我博士,很難聽
[00:21:44.000 --> 00:21:46.000]  隨街都是
[00:21:46.000 --> 00:21:48.000]  隨街都是博士
[00:21:50.000 --> 00:21:52.000]  茶餐廳的博士
[00:21:52.000 --> 00:21:54.000]  那些叫茶博士
[00:21:54.000 --> 00:21:58.000]  他叫我Uncle Daniel
[00:21:58.000 --> 00:22:00.000]  靚些的女士
[00:22:00.000 --> 00:22:02.000]  叫我Grandpa Daniel
[00:22:02.000 --> 00:22:04.000]  不要叫我Uncle
[00:22:04.000 --> 00:22:06.000]  叫Grandpa
[00:22:06.000 --> 00:22:12.000]  他說,好,我知道了
[00:22:12.000 --> 00:22:14.000]  以後回到教會
[00:22:14.000 --> 00:22:16.000]  長老執事牧師罵我們
[00:22:16.000 --> 00:22:18.000]  我們不說粗話,我們說讓主宰被你罷
[00:22:18.000 --> 00:22:20.000]  我說聖經不是這樣用的
[00:22:20.000 --> 00:22:24.000]  聖經都是神所默示的
[00:22:24.000 --> 00:22:26.000]  與教訓獨扎使人歸正
[00:22:26.000 --> 00:22:28.000]  引導人學而都是有益的
[00:22:28.000 --> 00:22:30.000]  叫屬神的人得以行各樣的善事
[00:22:30.000 --> 00:22:34.000]  與教訓獨扎使人歸正
[00:22:34.000 --> 00:22:36.000]  不是用來罵人
[00:22:36.000 --> 00:22:38.000]  我們沒有權去罵人
[00:22:38.000 --> 00:22:40.000]  你罵人的那個可能比你罵的那個更壞
[00:22:40.000 --> 00:22:44.000]  不過你要預備
[00:22:44.000 --> 00:22:46.000]  那幫人不知道問什麼問題
[00:22:46.000 --> 00:22:48.000]  意思就是
[00:22:48.000 --> 00:22:50.000]  神罵魔鬼都很客氣
[00:22:50.000 --> 00:22:52.000]  你也不過是人
[00:22:52.000 --> 00:22:54.000]  並不是神,你是被造的
[00:22:54.000 --> 00:22:56.000]  你不是創造者
[00:22:56.000 --> 00:22:58.000]  你想和我同等
[00:22:58.000 --> 00:23:00.000]  你未夠班
[00:23:00.000 --> 00:23:02.000]  I am a creator
[00:23:02.000 --> 00:23:04.000]  You are created
[00:23:04.000 --> 00:23:10.000]  剛才我們每一次崇拜都有音樂敬拜
[00:23:10.000 --> 00:23:12.000]  你知不知道誰是第一個打Band敬拜神
[00:23:12.000 --> 00:23:14.000]  就是魔鬼未犯罪的前身
[00:23:14.000 --> 00:23:16.000]  路斯法
[00:23:16.000 --> 00:23:18.000]  主耶和華以西紀書28章
[00:23:18.000 --> 00:23:20.000]  主耶和華如此說你無所不地
[00:23:20.000 --> 00:23:22.000]  智慧充足
[00:23:22.000 --> 00:23:24.000]  傳言美麗
[00:23:24.000 --> 00:23:26.000]  上帝贊一個天使傳言美麗
[00:23:26.000 --> 00:23:28.000]  厲不厲害
[00:23:28.000 --> 00:23:30.000]  由精美的古笛
[00:23:30.000 --> 00:23:32.000]  在你受造之日
[00:23:32.000 --> 00:23:34.000]  預備齊全的
[00:23:34.000 --> 00:23:36.000]  神未造路斯法之前
[00:23:36.000 --> 00:23:38.000]  已經造了樂器
[00:23:38.000 --> 00:23:40.000]  他用樂器打Band敬拜神
[00:23:40.000 --> 00:23:42.000]  是用音樂敬拜神
[00:23:42.000 --> 00:23:44.000]  我是將人帶進去敬拜
[00:23:44.000 --> 00:23:46.000]  那種情況
[00:23:46.000 --> 00:23:48.000]  唱詩一定要
[00:23:48.000 --> 00:23:50.000]  你是那
[00:23:50.000 --> 00:23:52.000]  受高遮掩若跪的
[00:23:52.000 --> 00:23:54.000]  就是基督派
[00:23:54.000 --> 00:23:56.000]  基督派的隊長
[00:23:56.000 --> 00:23:58.000]  你因罪孽眾多
[00:23:58.000 --> 00:24:00.000]  貿易不公
[00:24:00.000 --> 00:24:02.000]  不讀下去了
[00:24:02.000 --> 00:24:04.000]  因為他要五次的升高
[00:24:04.000 --> 00:24:06.000]  神就將他五次的打下來
[00:24:06.000 --> 00:24:08.000]  再講一次
[00:24:08.000 --> 00:24:10.000]  他打下來不是由高打到低
[00:24:10.000 --> 00:24:12.000]  是由高的空間打到低的空間
[00:24:12.000 --> 00:24:14.000]  他被造的時候
[00:24:14.000 --> 00:24:16.000]  是傳言美麗
[00:24:16.000 --> 00:24:18.000]  但因為他心裡曾說
[00:24:18.000 --> 00:24:20.000]  所以有第一次打下來
[00:24:20.000 --> 00:24:22.000]  他被造的時候在神的高山上面
[00:24:22.000 --> 00:24:24.000]  神的高山又不是高低的高
[00:24:24.000 --> 00:24:26.000]  是多幾度空間的
[00:24:26.000 --> 00:24:28.000]  打下來打到
[00:24:28.000 --> 00:24:30.000]  他由十幾度的空間
[00:24:30.000 --> 00:24:32.000]  打下來到十一度空間
[00:24:32.000 --> 00:24:34.000]  這個就是保羅所去過的第三層天
[00:24:34.000 --> 00:24:36.000]  也是靈界最低的層
[00:24:36.000 --> 00:24:38.000]  也是我們將來
[00:24:38.000 --> 00:24:40.000]  上天堂是那個地方
[00:24:40.000 --> 00:24:42.000]  因為沒有身體
[00:24:42.000 --> 00:24:44.000]  一個人死了沒有身體
[00:24:44.000 --> 00:24:46.000]  身體埋葬被火葬
[00:24:46.000 --> 00:24:48.000]  靈魂是不會毀滅的
[00:24:48.000 --> 00:24:50.000]  神將他困住
[00:24:50.000 --> 00:24:52.000]  第二個打下來
[00:24:52.000 --> 00:24:54.000]  就是由第三層天掉到第二層天
[00:24:54.000 --> 00:24:56.000]  科學家說這個宇宙只有兩層天
[00:24:56.000 --> 00:24:58.000]  第一個就是大氣層
[00:24:58.000 --> 00:25:00.000]  空中的飛鳥
[00:25:00.000 --> 00:25:02.000]  第二層天就是外太空
[00:25:02.000 --> 00:25:04.000]  魔鬼應該
[00:25:04.000 --> 00:25:06.000]  現在應該在外太空
[00:25:06.000 --> 00:25:08.000]  第三次打下來
[00:25:08.000 --> 00:25:10.000]  由外太空打下來到地面
[00:25:10.000 --> 00:25:12.000]  第四次打下來
[00:25:12.000 --> 00:25:14.000]  由地面打下來到無底坑
[00:25:14.000 --> 00:25:16.000]  第五次打下來
[00:25:16.000 --> 00:25:18.000]  是審判魔鬼之後
[00:25:18.000 --> 00:25:20.000]  由無底坑打下來到地獄
[00:25:20.000 --> 00:25:22.000]  和誰會面呢
[00:25:22.000 --> 00:25:24.000]  和兩個獸
[00:25:24.000 --> 00:25:26.000]  一個狄基督一個假仙之
[00:25:26.000 --> 00:25:28.000]  他兩個在地獄註冊
[00:25:28.000 --> 00:25:30.000]  地獄進去就不能出來
[00:25:30.000 --> 00:25:32.000]  我畫這麼多圖
[00:25:32.000 --> 00:25:34.000]  有沒有經文支持
[00:25:34.000 --> 00:25:36.000]  先講他怎麼創造
[00:25:36.000 --> 00:25:38.000]  他未被打下來的時候
[00:25:38.000 --> 00:25:40.000]  二世紀書第28章
[00:25:40.000 --> 00:25:42.000]  你是那受高遮掩若跪的
[00:25:42.000 --> 00:25:44.000]  即是基督帕拉
[00:25:44.000 --> 00:25:46.000]  我將你安置在神的聖山上面
[00:25:46.000 --> 00:25:48.000]  是否比普通天使高幾度空間
[00:25:48.000 --> 00:25:50.000]  你在發光如火的
[00:25:50.000 --> 00:25:52.000]  寶石中間往來
[00:25:52.000 --> 00:25:54.000]  你從受造之日所行的
[00:25:54.000 --> 00:25:56.000]  都完全後來
[00:25:56.000 --> 00:25:58.000]  在你中間又察出不疑
[00:25:58.000 --> 00:26:00.000]  他心裡曾說
[00:26:00.000 --> 00:26:02.000]  我們上帝什麼都知
[00:26:02.000 --> 00:26:04.000]  你心想下天使長
[00:26:04.000 --> 00:26:06.000]  路斯法
[00:26:06.000 --> 00:26:08.000]  察出不疑神說我察出不疑
[00:26:08.000 --> 00:26:10.000]  將他打下來
[00:26:10.000 --> 00:26:12.000]  神察出不疑就說了他
[00:26:12.000 --> 00:26:14.000]  打下去
[00:26:14.000 --> 00:26:16.000]  打下去
[00:26:16.000 --> 00:26:18.000]  第三層天
[00:26:18.000 --> 00:26:20.000]  即是和天使長扁了下來
[00:26:20.000 --> 00:26:22.000]  他的名字叫路斯法
[00:26:22.000 --> 00:26:24.000]  路斯法希伯來文有兩個字來的
[00:26:24.000 --> 00:26:26.000]  Lucerne Ferree
[00:26:26.000 --> 00:26:28.000]  Light Bearer
[00:26:28.000 --> 00:26:30.000]  他是明亮之星
[00:26:30.000 --> 00:26:32.000]  他發得很光
[00:26:32.000 --> 00:26:34.000]  他有很多天使跟隨他
[00:26:34.000 --> 00:26:36.000]  他自己有集會
[00:26:36.000 --> 00:26:38.000]  他有人高舉他
[00:26:38.000 --> 00:26:40.000]  是三分一的天使
[00:26:40.000 --> 00:26:42.000]  有三分一的天使是跟隨魔鬼背叛神
[00:26:42.000 --> 00:26:44.000]  這些就叫邪靈
[00:26:44.000 --> 00:26:46.000]  所謂人見到有鬼
[00:26:46.000 --> 00:26:48.000]  當然有鬼你會冒
[00:26:48.000 --> 00:26:50.000]  不過你不要問你不要理他
[00:26:50.000 --> 00:26:52.000]  你不要看他你不要裝他
[00:26:52.000 --> 00:26:54.000]  人家說對不起我沒有興趣
[00:26:54.000 --> 00:26:56.000]  這麼多東西不聽
[00:26:56.000 --> 00:26:58.000]  聽鬼
[00:26:58.000 --> 00:27:00.000]  這些天使擁護他
[00:27:00.000 --> 00:27:02.000]  這叫墮落的天使
[00:27:02.000 --> 00:27:04.000]  各位
[00:27:04.000 --> 00:27:06.000]  上帝沒有為墮落的天使
[00:27:06.000 --> 00:27:08.000]  設下救恩
[00:27:08.000 --> 00:27:10.000]  上帝為犯了罪的人
[00:27:10.000 --> 00:27:12.000]  你和我設下救恩
[00:27:12.000 --> 00:27:16.000]  記載希伯來書第二章第十七節
[00:27:16.000 --> 00:27:20.000]  第一節打下來
[00:27:20.000 --> 00:27:22.000]  在二世紀書第二十八章第十六節
[00:27:22.000 --> 00:27:24.000]  因你貿易很多就被強暴的事
[00:27:24.000 --> 00:27:26.000]  充滿以至犯罪
[00:27:26.000 --> 00:27:28.000]  我因你褻瀆聖地
[00:27:28.000 --> 00:27:30.000]  就從神的山驅逐你
[00:27:30.000 --> 00:27:32.000]  遮掩若歸的
[00:27:32.000 --> 00:27:34.000]  我要將你從發光如火的寶石中
[00:27:34.000 --> 00:27:36.000]  滅除
[00:27:36.000 --> 00:27:38.000]  因你因美麗心中高傲
[00:27:38.000 --> 00:27:40.000]  一個人靚是自己知道的
[00:27:40.000 --> 00:27:42.000]  香港有個藝人
[00:27:42.000 --> 00:27:44.000]  整容
[00:27:44.000 --> 00:27:46.000]  我不說是誰
[00:27:46.000 --> 00:27:48.000]  因為是上網的信息
[00:27:48.000 --> 00:27:50.000]  我拿著他一張現代的照片
[00:27:50.000 --> 00:27:52.000]  和一張以前的照片
[00:27:52.000 --> 00:27:54.000]  我就在藝人的面前
[00:27:54.000 --> 00:27:56.000]  第一脫下眼袋
[00:27:56.000 --> 00:27:58.000]  第二弄雙眼皮
[00:27:58.000 --> 00:28:00.000]  天然的雙眼皮和人造
[00:28:00.000 --> 00:28:02.000]  用laser弄的雙眼皮有少少不同
[00:28:02.000 --> 00:28:04.000]  天然的雙眼皮去到眼睛
[00:28:04.000 --> 00:28:06.000]  中間不是有個釘
[00:28:06.000 --> 00:28:08.000]  一路去到釘的雙眼皮
[00:28:08.000 --> 00:28:10.000]  人造還沒到就停
[00:28:10.000 --> 00:28:12.000]  因為他不想laser去到眼睛
[00:28:12.000 --> 00:28:14.000]  脫下眼袋弄大眼睛
[00:28:14.000 --> 00:28:16.000]  又隆胸
[00:28:16.000 --> 00:28:18.000]  鼻子弄高
[00:28:18.000 --> 00:28:20.000]  我教你弄高鼻子
[00:28:20.000 --> 00:28:22.000]  開刀不是在這裡開
[00:28:22.000 --> 00:28:24.000]  是在鼻孔里開
[00:28:24.000 --> 00:28:26.000]  你看不到的
[00:28:26.000 --> 00:28:28.000]  用電腦照只能看到鼻屎
[00:28:28.000 --> 00:28:30.000]  看不到疤痕
[00:28:30.000 --> 00:28:34.000]  一個靚是自己知道的
[00:28:34.000 --> 00:28:36.000]  我有四個孫子
[00:28:36.000 --> 00:28:38.000]  最小一個一歲
[00:28:38.000 --> 00:28:40.000]  每個星期六和他喝茶
[00:28:40.000 --> 00:28:42.000]  他坐在高架上
[00:28:42.000 --> 00:28:44.000]  不是看著你吃東西
[00:28:44.000 --> 00:28:46.000]  轉過頭周圍看
[00:28:46.000 --> 00:28:48.000]  他看人家是不是看他
[00:28:48.000 --> 00:28:50.000]  他希望人家看他
[00:28:50.000 --> 00:28:52.000]  沒得教
[00:28:52.000 --> 00:28:54.000]  怎麼教呢
[00:28:54.000 --> 00:28:56.000]  因你心中
[00:28:56.000 --> 00:28:58.000]  你美麗
[00:28:58.000 --> 00:29:00.000]  你因美麗
[00:29:00.000 --> 00:29:02.000]  心中高傲
[00:29:02.000 --> 00:29:04.000]  所以將他趕下神的聖山
[00:29:04.000 --> 00:29:06.000]  由十五六層
[00:29:06.000 --> 00:29:08.000]  十五六度空間
[00:29:08.000 --> 00:29:10.000]  打落十一度空間
[00:29:10.000 --> 00:29:12.000]  即是普通天使的地方
[00:29:12.000 --> 00:29:14.000]  已經沒了天使掌的職位
[00:29:14.000 --> 00:29:16.000]  第二次的打落
[00:29:16.000 --> 00:29:18.000]  再由第三層天
[00:29:18.000 --> 00:29:20.000]  打落第二層天
[00:29:20.000 --> 00:29:22.000]  即是物質世界
[00:29:22.000 --> 00:29:24.000]  你看 以弗所書保羅
[00:29:24.000 --> 00:29:26.000]  那是你們在其中行事
[00:29:26.000 --> 00:29:28.000]  為人隨從今世的風俗
[00:29:28.000 --> 00:29:30.000]  服從空中掌權者的手領
[00:29:30.000 --> 00:29:32.000]  空中掌權者
[00:29:32.000 --> 00:29:34.000]  就是物質世界
[00:29:34.000 --> 00:29:36.000]  當亞當夏娃
[00:29:36.000 --> 00:29:38.000]  人類始終亞當夏娃犯罪
[00:29:38.000 --> 00:29:40.000]  罪進入了世界
[00:29:40.000 --> 00:29:42.000]  罪神就交給魔鬼
[00:29:42.000 --> 00:29:44.000]  而物質世界最高的空間就是外太空
[00:29:44.000 --> 00:29:46.000]  第二層天
[00:29:46.000 --> 00:29:48.000]  第三層天
[00:29:48.000 --> 00:29:50.000]  打落第二層天
[00:30:16.000 --> 00:30:18.000]  是已經發生了
[00:30:18.000 --> 00:30:20.000]  耶穌見過的
[00:30:20.000 --> 00:30:22.000]  他見過的東西
[00:30:22.000 --> 00:30:24.000]  他下來了
[00:30:24.000 --> 00:30:26.000]  下來了物質世界
[00:30:26.000 --> 00:30:34.000]  我用powerpoint
[00:30:34.000 --> 00:30:36.000]  由第三層天
[00:30:36.000 --> 00:30:38.000]  打落第二層天
[00:30:38.000 --> 00:30:40.000]  好像閃電一樣
[00:30:44.000 --> 00:30:46.000]  當主耶穌四十晝夜
[00:30:46.000 --> 00:30:48.000]  禁食祈禱之後
[00:30:48.000 --> 00:30:50.000]  我相信天父會告訴他
[00:30:50.000 --> 00:30:52.000]  You are one of us
[00:30:52.000 --> 00:30:56.000]  我現在開始喜歡舊約
[00:30:56.000 --> 00:30:58.000]  我告訴吳牧師
[00:30:58.000 --> 00:31:00.000]  我在讀希伯來文
[00:31:00.000 --> 00:31:02.000]  在希伯來的老府人學
[00:31:02.000 --> 00:31:04.000]  因為他在希伯利大學在以色列教希伯來文
[00:31:04.000 --> 00:31:06.000]  那三本書是他寫的
[00:31:06.000 --> 00:31:08.000]  我和他買了
[00:31:08.000 --> 00:31:10.000]  我現在用skype和他學希伯來文
[00:31:10.000 --> 00:31:12.000]  我對舊約有濃厚興趣
[00:31:12.000 --> 00:31:14.000]  在舊約全說了
[00:31:14.000 --> 00:31:16.000]  神怎麼創造科學定律
[00:31:16.000 --> 00:31:18.000]  神怎麼做人人怎麼犯罪
[00:31:18.000 --> 00:31:20.000]  神怎麼應許舊恩
[00:31:20.000 --> 00:31:22.000]  那耶穌來有什麼作用
[00:31:22.000 --> 00:31:24.000]  你有沒有想過
[00:31:24.000 --> 00:31:26.000]  我想了很久
[00:31:26.000 --> 00:31:28.000]  既然有舊約為什麼要新約呢
[00:31:28.000 --> 00:31:30.000]  原來耶穌來這個新約時代
[00:31:30.000 --> 00:31:32.000]  耶穌來地上
[00:31:32.000 --> 00:31:34.000]  道成肉身
[00:31:34.000 --> 00:31:36.000]  是有三樣東西要做
[00:31:36.000 --> 00:31:38.000]  第一
[00:31:38.000 --> 00:31:40.000]  他要上十字架成就舊恩
[00:31:40.000 --> 00:31:42.000]  無辜人的血
[00:31:42.000 --> 00:31:44.000]  第二
[00:31:44.000 --> 00:31:46.000]  他要告訴我們
[00:31:46.000 --> 00:31:48.000]  告訴猶太人
[00:31:48.000 --> 00:31:50.000]  告訴全世界的人
[00:31:50.000 --> 00:31:52.000]  你們所信的神耶和華
[00:31:52.000 --> 00:31:54.000]  阿伯拉罕的神
[00:31:54.000 --> 00:31:56.000]  是三位一體
[00:31:56.000 --> 00:31:58.000]  猶太人不知道
[00:31:58.000 --> 00:32:00.000]  看聖經
[00:32:00.000 --> 00:32:02.000]  有時用單數有時用縱數
[00:32:02.000 --> 00:32:04.000]  和人說話用單數
[00:32:04.000 --> 00:32:06.000]  我是你們的神
[00:32:06.000 --> 00:32:08.000]  列祖的神
[00:32:08.000 --> 00:32:10.000]  有多少個神
[00:32:10.000 --> 00:32:12.000]  一個神
[00:32:12.000 --> 00:32:14.000]  第一章第27節
[00:32:14.000 --> 00:32:16.000]  他還沒做阿當夏娃之前
[00:32:16.000 --> 00:32:18.000]  他們開會了
[00:32:18.000 --> 00:32:20.000]  猶太人不知道
[00:32:20.000 --> 00:32:22.000]  我們按照我們的形象做人
[00:32:22.000 --> 00:32:24.000]  是不是用複數
[00:32:24.000 --> 00:32:26.000]  雙數
[00:32:26.000 --> 00:32:28.000]  廣東話叫雙數國語叫複數
[00:32:28.000 --> 00:32:30.000]  猶太人瓦曬頭
[00:32:30.000 --> 00:32:32.000]  他知道一個神
[00:32:32.000 --> 00:32:34.000]  但是說不定
[00:32:34.000 --> 00:32:36.000]  耶穌來第一樣東西要做
[00:32:36.000 --> 00:32:38.000]  就是在約旦河受針
[00:32:38.000 --> 00:32:40.000]  天上有聲音說這是我的愛子
[00:32:40.000 --> 00:32:42.000]  聲音像甲子般落在耶穌身上
[00:32:42.000 --> 00:32:44.000]  他就給人看你們所信的神
