
[00:00:00.000 --> 00:00:04.420]  你的爸爸媽媽 或是你的配偶
[00:17:13.520 --> 00:17:15.520]  接著主一直教我
[00:17:15.520 --> 00:17:17.520]  怎樣去做
[00:17:17.520 --> 00:17:19.520]  是呀
[00:17:19.520 --> 00:17:21.520]  在亞伯蘭眼前就是
[00:17:21.520 --> 00:17:23.520]  上帝向他顯現
[00:17:23.520 --> 00:17:25.520]  向他臨在
[00:17:25.520 --> 00:17:27.520]  就在這件事對亞伯蘭已經帶來
[00:17:27.520 --> 00:17:29.520]  無限的想像
[00:17:29.520 --> 00:17:31.520]  因為上帝所說的話已經是很宏大
[00:17:31.520 --> 00:17:33.520]  已經是很難想像
[00:17:33.520 --> 00:17:35.520]  但是
[00:17:35.520 --> 00:17:37.520]  給予亞伯蘭的就是
[00:17:37.520 --> 00:17:39.520]  他很忠心信靠
[00:17:39.520 --> 00:17:41.520]  甚至他敬畏馴服到一個地步
[00:17:41.520 --> 00:17:43.520]  他免復於地
[00:17:43.520 --> 00:17:45.520]  他已經無話無言
[00:17:45.520 --> 00:17:47.520]  無話可說
[00:17:47.520 --> 00:17:49.520]  是主這個立約的行動
[00:17:49.520 --> 00:17:51.520]  帶給他一個
[00:17:51.520 --> 00:17:53.520]  這麼震撼的想像
[00:17:53.520 --> 00:17:55.520]  是令到整個人
[00:17:55.520 --> 00:17:57.520]  亞伯蘭整個人
[00:17:57.520 --> 00:17:59.520]  已經浸淫在這種想像裏面
[00:17:59.520 --> 00:18:01.520]  不過不單止
[00:18:01.520 --> 00:18:03.520]  接著主繼續說
[00:18:03.520 --> 00:18:05.520]  主說什麼
[00:18:05.520 --> 00:18:07.520]  主在第四第五節說
[00:18:07.520 --> 00:18:09.520]  主和亞伯蘭說
[00:18:09.520 --> 00:18:11.520]  我做的部分
[00:18:11.520 --> 00:18:13.520]  我要負責的部分是什麼
[00:18:13.520 --> 00:18:15.520]  你要成為
[00:18:15.520 --> 00:18:17.520]  多國之父
[00:18:17.520 --> 00:18:21.520]  亞伯蘭正在想
[00:18:21.520 --> 00:18:23.520]  不只是大國嗎
[00:18:23.520 --> 00:18:25.520]  現在變成多國之父
[00:18:25.520 --> 00:18:27.520]  還要怎樣呢
[00:18:27.520 --> 00:18:29.520]  叫些名字
[00:18:29.520 --> 00:18:31.520]  不再叫亞伯蘭
[00:18:31.520 --> 00:18:33.520]  叫做什麼
[00:18:33.520 --> 00:18:35.520]  大聲一點
[00:18:35.520 --> 00:18:37.520]  亞伯拉罕
[00:18:37.520 --> 00:18:39.520]  亞伯拉罕原來就是
[00:18:39.520 --> 00:18:41.520]  因為他要做
[00:18:41.520 --> 00:18:43.520]  多國之父
[00:18:43.520 --> 00:18:45.520]  不單止這樣
[00:18:45.520 --> 00:18:47.520]  不單止多國之父
[00:18:47.520 --> 00:18:49.520]  很多國家
[00:18:49.520 --> 00:18:51.520]  很多王都和亞伯蘭有關
[00:18:55.520 --> 00:18:57.520]  亞伯蘭要將一個新的質地
[00:18:57.520 --> 00:18:59.520]  一個新的身份
[00:18:59.520 --> 00:19:03.520]  差不多是一個新的角色
[00:19:03.520 --> 00:19:05.520]  給予亞伯蘭
[00:19:05.520 --> 00:19:09.520]  那麼多國那麼多王
[00:19:09.520 --> 00:19:11.520]  誰負責的
[00:19:11.520 --> 00:19:13.520]  主負責的
[00:19:13.520 --> 00:19:15.520]  怎麼想像得到
[00:19:15.520 --> 00:19:17.520]  怎麼想像到一個人
[00:19:17.520 --> 00:19:19.520]  可以出到那麼多個國家
[00:19:19.520 --> 00:19:21.520]  怎麼想像到一個人
[00:19:21.520 --> 00:19:23.520]  可以有那麼多個王
[00:19:23.520 --> 00:19:25.520]  更加
[00:19:25.520 --> 00:19:27.520]  這個約不單止這樣
[00:19:27.520 --> 00:19:29.520]  更加上帝還說
[00:19:29.520 --> 00:19:31.520]  這個納約不單止
[00:19:31.520 --> 00:19:33.520]  亞伯蘭不單止和你納約
[00:19:33.520 --> 00:19:37.520]  不單止和你納約
[00:19:37.520 --> 00:19:39.520]  這個約的關係
[00:19:39.520 --> 00:19:41.520]  還包括了
[00:19:41.520 --> 00:19:43.520]  所有亞伯蘭你的後代
[00:19:43.520 --> 00:19:45.520]  你的後代
[00:19:45.520 --> 00:19:47.520]  世世代代
[00:19:47.520 --> 00:19:49.520]  那些世世代代的出世了沒有
[00:19:49.520 --> 00:19:51.520]  見都見不到
[00:19:51.520 --> 00:19:53.520]  那麼多星星
[00:19:53.520 --> 00:19:55.520]  怎麼出來的
[00:19:55.520 --> 00:19:57.520]  是誰來的
[00:19:57.520 --> 00:19:59.520]  在哪裡出世的
[00:19:59.520 --> 00:20:01.520]  還不知道
[00:20:01.520 --> 00:20:05.520]  但主說我們要打開一個新的關係
[00:20:05.520 --> 00:20:09.520]  主說
[00:20:09.520 --> 00:20:11.520]  祂要成為
[00:20:11.520 --> 00:20:13.520]  你的上帝
[00:20:13.520 --> 00:20:15.520]  亞伯拉罕你的上帝
[00:20:15.520 --> 00:20:17.520]  我更加要成為你的後代
[00:20:17.520 --> 00:20:19.520]  你的後裔
[00:20:19.520 --> 00:20:21.520]  他們要成為
[00:20:21.520 --> 00:20:23.520]  主的子民
[00:20:23.520 --> 00:20:25.520]  而且這個約定
[00:20:25.520 --> 00:20:27.520]  這個上帝要做的
[00:20:27.520 --> 00:20:29.520]  要成就的事是永遠的
[00:20:29.520 --> 00:20:31.520]  是永遠約定的
[00:20:31.520 --> 00:20:33.520]  因為主是永不失約的
[00:20:33.520 --> 00:20:35.520]  一日有主
[00:20:35.520 --> 00:20:37.520]  一日這個主
[00:20:37.520 --> 00:20:39.520]  就會堅守
[00:20:39.520 --> 00:20:41.520]  因為祂是一位永生的上帝
[00:20:41.520 --> 00:20:43.520]  這是一個永遠的約
[00:20:43.520 --> 00:20:45.520]  是完全超過亞伯蘭
[00:20:45.520 --> 00:20:47.520]  亞伯拉罕的想像
[00:20:47.520 --> 00:20:49.520]  完全不是祂掌握當中的
[00:20:49.520 --> 00:20:53.520]  祂只有驚訝
[00:20:53.520 --> 00:20:55.520]  怎麼發生的
[00:20:55.520 --> 00:20:57.520]  相比之下
[00:20:57.520 --> 00:20:59.520]  祂的地已經微不足道
[00:20:59.520 --> 00:21:01.520]  因為地
[00:21:01.520 --> 00:21:03.520]  起碼可以走去
[00:21:03.520 --> 00:21:05.520]  起碼可以看到
[00:21:05.520 --> 00:21:07.520]  可能泥土都可以拿出來看看
[00:21:07.520 --> 00:21:09.520]  不過上帝就說
[00:21:09.520 --> 00:21:11.520]  這個迦南地就是你的了
[00:21:11.520 --> 00:21:13.520]  不過怎麼樣
[00:21:13.520 --> 00:21:15.520]  什麼時候
[00:21:15.520 --> 00:21:17.520]  遠遠超過亞伯拉罕的想像
[00:21:17.520 --> 00:21:19.520]  就是這份驚訝
[00:21:19.520 --> 00:21:21.520]  這份震撼
[00:21:21.520 --> 00:21:23.520]  捉住亞伯拉罕
[00:21:23.520 --> 00:21:25.520]  他整個人就浸在
[00:21:25.520 --> 00:21:27.520]  充滿了
[00:21:27.520 --> 00:21:29.520]  在他的想像裡面
[00:21:29.520 --> 00:21:31.520]  而這個想像
[00:21:31.520 --> 00:21:33.520]  不是真的一個幻想
[00:21:33.520 --> 00:21:35.520]  因為這個想像是那位跟他納約
[00:21:35.520 --> 00:21:37.520]  跟亞伯拉罕納約的那位主
[00:21:37.520 --> 00:21:39.520]  他會承諾了他一定會成就
[00:21:39.520 --> 00:21:41.520]  這個不單只是一個
[00:21:41.520 --> 00:21:43.520]  理性上的認知
[00:21:43.520 --> 00:21:45.520]  而是更加是一份
[00:21:45.520 --> 00:21:47.520]  真實的盼望
[00:21:47.520 --> 00:21:49.520]  因為
[00:21:49.520 --> 00:21:51.520]  這位主是信得過
[00:21:51.520 --> 00:21:53.520]  是可以信靠
[00:21:53.520 --> 00:21:55.520]  就是這份盼望
[00:21:55.520 --> 00:21:57.520]  帶著亞伯拉罕
[00:21:57.520 --> 00:21:59.520]  去走過
[00:21:59.520 --> 00:22:01.520]  他餘下的一生
[00:22:01.520 --> 00:22:03.520]  直到什麼時候呢
[00:22:03.520 --> 00:22:05.520]  你知不知道亞伯拉罕多少歲
[00:22:05.520 --> 00:22:09.520]  亞伯拉罕是175歲
[00:22:09.520 --> 00:22:11.520]  直到死的時候
[00:22:11.520 --> 00:22:13.520]  他就這樣一路走
[00:22:13.520 --> 00:22:15.520]  可能他也看不到
[00:22:15.520 --> 00:22:17.520]  真是裡面
[00:22:17.520 --> 00:22:19.520]  主的承諾
[00:22:19.520 --> 00:22:21.520]  成就
[00:22:21.520 --> 00:22:23.520]  震撼這個想像
[00:22:23.520 --> 00:22:25.520]  就是捉住他
[00:22:25.520 --> 00:22:27.520]  令他一路一路走下去
[00:22:27.520 --> 00:22:29.520]  剛才所說的都是主
[00:22:29.520 --> 00:22:31.520]  他承諾因為那位是主所負責
[00:22:31.520 --> 00:22:33.520]  不過亞伯拉罕呢
[00:22:33.520 --> 00:22:35.520]  亞伯拉罕負責什麼呢
[00:22:35.520 --> 00:22:37.520]  主很有心思
[00:22:37.520 --> 00:22:39.520]  明明剛才全部都是
[00:22:39.520 --> 00:22:41.520]  沒有想像都捉不到
[00:22:41.520 --> 00:22:43.520]  天馬行空
[00:22:43.520 --> 00:22:47.520]  但是亞伯拉罕那部分是什麼呢
[00:22:47.520 --> 00:22:49.520]  是很落地的很實在的
[00:22:49.520 --> 00:22:51.520]  很靠近的
[00:22:51.520 --> 00:22:53.520]  那個記號是什麼呢
[00:22:53.520 --> 00:22:57.520]  因為主要求亞伯拉罕
[00:22:57.520 --> 00:22:59.520]  和他的後裔去遵守他的約
[00:22:59.520 --> 00:23:01.520]  但是這個約
[00:23:01.520 --> 00:23:03.520]  要具體表現在哪裡呢
[00:23:03.520 --> 00:23:05.520]  表現在
[00:23:05.520 --> 00:23:07.520]  國禮那裡
[00:23:07.520 --> 00:23:09.520]  什麼國禮啊
[00:23:09.520 --> 00:23:11.520]  什麼國禮啊
[00:23:11.520 --> 00:23:13.520]  什麼國禮啊
[00:23:13.520 --> 00:23:15.520]  國禮是
[00:23:15.520 --> 00:23:17.520]  男性
[00:23:17.520 --> 00:23:19.520]  生殖器的包皮
[00:23:19.520 --> 00:23:21.520]  要割下一塊皮
[00:23:21.520 --> 00:23:23.520]  這個成為了
[00:23:23.520 --> 00:23:25.520]  肉體上的一個記號
[00:23:25.520 --> 00:23:29.520]  不單止
[00:23:29.520 --> 00:23:31.520]  亞伯拉罕要受國禮
[00:23:31.520 --> 00:23:35.520]  主說所有的男子
[00:23:37.520 --> 00:23:39.520]  在亞伯拉罕的家裡
[00:23:39.520 --> 00:23:41.520]  甚至乎
[00:23:41.520 --> 00:23:43.520]  買回來的
[00:23:43.520 --> 00:23:45.520]  所有家僕
[00:23:45.520 --> 00:23:47.520]  所有男子
[00:23:47.520 --> 00:23:49.520]  都要受國禮
[00:23:49.520 --> 00:23:51.520]  剛剛出生的
[00:23:51.520 --> 00:23:53.520]  第八天
[00:23:53.520 --> 00:23:55.520]  都要受國禮
[00:23:55.520 --> 00:23:59.520]  亞伯拉罕和所有的男子
[00:23:59.520 --> 00:24:01.520]  都要守這個約
[00:24:01.520 --> 00:24:03.520]  都要行這個約
[00:24:03.520 --> 00:24:05.520]  這是一個要求
[00:24:05.520 --> 00:24:07.520]  這個行動
[00:24:07.520 --> 00:24:09.520]  就令到他們
[00:24:09.520 --> 00:24:11.520]  令到這一班人
[00:24:11.520 --> 00:24:13.520]  成為在一個永約
[00:24:13.520 --> 00:24:15.520]  裡面的其中一份子
[00:24:15.520 --> 00:24:17.520]  而且更加嚴重的是什麼
[00:24:17.520 --> 00:24:19.520]  更加嚴重就是在當中
[00:24:19.520 --> 00:24:21.520]  如果有人不遵守的時候
[00:24:21.520 --> 00:24:23.520]  就要怎樣呢
[00:24:23.520 --> 00:24:25.520]  就要被剪除
[00:24:25.520 --> 00:24:27.520]  所以這個是很嚴重
[00:24:27.520 --> 00:24:29.520]  很嚴重的事
[00:24:29.520 --> 00:24:31.520]  這個剪除代表
[00:24:31.520 --> 00:24:33.520]  這個約是很重要的
[00:24:33.520 --> 00:24:35.520]  很嚴重的
[00:24:35.520 --> 00:24:37.520]  你背棄它
[00:24:37.520 --> 00:24:39.520]  你就要被剪除
[00:24:39.520 --> 00:24:41.520]  我們更加可以聯想到
[00:24:41.520 --> 00:24:43.520]  這個記號其實有一個很特別的意義
[00:24:43.520 --> 00:24:45.520]  因為是關於
[00:24:45.520 --> 00:24:47.520]  生殖器官
[00:24:47.520 --> 00:24:49.520]  其實本來是誰負責
[00:24:49.520 --> 00:24:51.520]  生養眾多的
[00:24:51.520 --> 00:24:53.520]  是主啊
[00:24:53.520 --> 00:24:55.520]  主說是他負責的
[00:24:55.520 --> 00:24:57.520]  是他包的
[00:24:57.520 --> 00:24:59.520]  不過
[00:24:59.520 --> 00:25:01.520]  很明顯不是因為
[00:25:01.520 --> 00:25:03.520]  這個國禮
[00:25:03.520 --> 00:25:05.520]  令到主和阿伯拉罕
[00:25:05.520 --> 00:25:07.520]  和他的後裔
[00:25:07.520 --> 00:25:09.520]  所立的約可以生效
[00:25:09.520 --> 00:25:11.520]  這個不是一個條件
[00:25:11.520 --> 00:25:13.520]  是主已經立了約
[00:25:13.520 --> 00:25:15.520]  和承諾了這件事
[00:25:15.520 --> 00:25:17.520]  一定會做到
[00:25:17.520 --> 00:25:19.520]  這個國禮
[00:25:19.520 --> 00:25:21.520]  是代表立約的另一方
[00:25:21.520 --> 00:25:23.520]  就是阿伯拉罕和他的後裔
[00:25:23.520 --> 00:25:25.520]  是要回應這個約
[00:25:25.520 --> 00:25:27.520]  你要確認這個約
[00:25:27.520 --> 00:25:29.520]  你要簽紙
[00:25:29.520 --> 00:25:31.520]  對比上來說
[00:25:31.520 --> 00:25:33.520]  阿伯拉罕和所有他的後裔
[00:25:33.520 --> 00:25:35.520]  甚至家裏的人
[00:25:35.520 --> 00:25:37.520]  其實這個只是一個很小
[00:25:37.520 --> 00:25:39.520]  但他是一個很深刻的行動
[00:25:39.520 --> 00:25:43.520]  就是這麼小這麼深刻
[00:25:43.520 --> 00:25:45.520]  他更加要守住
[00:25:45.520 --> 00:25:47.520]  這個記號的意義
[00:25:47.520 --> 00:25:49.520]  守住當中的價值
[00:25:49.520 --> 00:25:53.520]  所以
[00:25:53.520 --> 00:25:55.520]  其實這個記號是一個內在
[00:25:55.520 --> 00:25:57.520]  和神的關係的
[00:25:57.520 --> 00:25:59.520]  更新的裏面
[00:25:59.520 --> 00:26:01.520]  一個外在
[00:26:01.520 --> 00:26:03.520]  的一個見證
[00:26:03.520 --> 00:26:05.520]  見到這個記號
[00:26:05.520 --> 00:26:07.520]  見到這個國禮
[00:26:07.520 --> 00:26:09.520]  就代表
[00:26:09.520 --> 00:26:11.520]  阿伯拉罕和他的後裔
[00:26:11.520 --> 00:26:13.520]  已經是一個新的身份
[00:26:13.520 --> 00:26:15.520]  他已經在這個永約裏面
[00:26:15.520 --> 00:26:17.520]  在這個關係裏面
[00:26:17.520 --> 00:26:19.520]  無論他是甚麼人
[00:26:19.520 --> 00:26:21.520]  他可能以前只是一個家僕
[00:26:21.520 --> 00:26:23.520]  或者他可能以前有很多失敗的過去
[00:26:23.520 --> 00:26:25.520]  或者可能
[00:26:25.520 --> 00:26:27.520]  他的身世很可憐
[00:26:27.520 --> 00:26:29.520]  但是
[00:26:29.520 --> 00:26:31.520]  只是一個小而深刻的行動
[00:26:31.520 --> 00:26:33.520]  一個國禮
[00:26:33.520 --> 00:26:35.520]  就成為一個記號
[00:26:35.520 --> 00:26:37.520]  已經分別出來
[00:26:37.520 --> 00:26:39.520]  成為約的一份子
[00:26:39.520 --> 00:26:41.520]  放心
[00:26:41.520 --> 00:26:43.520]  在座當中的弟兄
[00:26:43.520 --> 00:26:45.520]  弟兄而已
[00:26:45.520 --> 00:26:47.520]  姊妹沒有份
[00:26:47.520 --> 00:26:49.520]  基督徒是不需要守國禮的
[00:26:49.520 --> 00:26:51.520]  基督徒是不需要守國禮的
[00:26:51.520 --> 00:26:53.520]  不過主是在用
[00:26:53.520 --> 00:26:55.520]  很多很多不同的記號
[00:26:55.520 --> 00:26:57.520]  去顯出
[00:26:57.520 --> 00:26:59.520]  去表明了我們和主
[00:26:59.520 --> 00:27:01.520]  有這份新的生命的關係
[00:27:01.520 --> 00:27:03.520]  有這份新的生命的關係
[00:27:03.520 --> 00:27:05.520]  我們會藉著水禮
[00:27:05.520 --> 00:27:07.520]  是不是
[00:27:07.520 --> 00:27:09.520]  藉著水禮的意思是甚麼
[00:27:09.520 --> 00:27:11.520]  水禮班是怎樣教的
[00:27:11.520 --> 00:27:13.520]  水禮班是怎樣教的
[00:27:13.520 --> 00:27:15.520]  我們是與基督怎樣
[00:27:15.520 --> 00:27:17.520]  有學的
[00:27:17.520 --> 00:27:19.520]  水禮班是有教的
[00:27:19.520 --> 00:27:21.520]  就是和基督一同
[00:27:21.520 --> 00:27:23.520]  壽死埋葬
[00:27:23.520 --> 00:27:25.520]  和他一同復活
[00:27:25.520 --> 00:27:27.520]  有新生命
[00:27:27.520 --> 00:27:29.520]  這個水禮就代表
[00:27:29.520 --> 00:27:31.520]  一個新生命記號
[00:27:31.520 --> 00:27:33.520]  但其實我們要想像
[00:27:33.520 --> 00:27:35.520]  我們要想像
[00:27:35.520 --> 00:27:37.520]  在這個水禮裏面
[00:27:37.520 --> 00:27:39.520]  我們的救我
[00:27:39.520 --> 00:27:41.520]  我們那個又壞又犯罪
[00:27:41.520 --> 00:27:43.520]  又背叛神又充滿邪情私慾
[00:27:43.520 --> 00:27:45.520]  又離棄上帝的救我
[00:27:45.520 --> 00:27:47.520]  已經怎樣
[00:27:47.520 --> 00:27:49.520]  已經與基督
[00:27:49.520 --> 00:27:51.520]  同釘十字架
[00:27:51.520 --> 00:27:53.520]  而且在水禮
[00:27:53.520 --> 00:27:55.520]  在水禮的想像裏面
[00:27:55.520 --> 00:27:57.520]  我們已經壽死埋葬
[00:27:57.520 --> 00:27:59.520]  然後隨著
[00:27:59.520 --> 00:28:01.520]  由水裏面起來的時候
[00:28:01.520 --> 00:28:03.520]  起身的時候
[00:28:03.520 --> 00:28:05.520]  我們已經預祝一同復活
[00:28:05.520 --> 00:28:07.520]  有新的生命
[00:28:07.520 --> 00:28:09.520]  同樣都是
[00:28:09.520 --> 00:28:11.520]  不是這個水禮
[00:28:11.520 --> 00:28:13.520]  令到你
[00:28:13.520 --> 00:28:15.520]  有這種新的生命
[00:28:15.520 --> 00:28:17.520]  而是因為你
[00:28:17.520 --> 00:28:19.520]  主佑一個新的生命
[00:28:19.520 --> 00:28:21.520]  有一個新的關係
[00:28:21.520 --> 00:28:23.520]  你保持著它一直有
[00:28:23.520 --> 00:28:25.520]  這個水禮
[00:28:25.520 --> 00:28:27.520]  見證你成為
[00:28:27.520 --> 00:28:29.520]  這個屬靈生命的一個記號
[00:28:29.520 --> 00:28:35.520]  這個水禮在今天講到
[00:28:35.520 --> 00:28:37.520]  對我的意義
[00:28:37.520 --> 00:28:39.520]  因為上一個主日
[00:28:39.520 --> 00:28:41.520]  我小兒子在加拿大受浸
[00:28:41.520 --> 00:28:43.520]  這個暑假他回來香港的時候
[00:28:43.520 --> 00:28:45.520]  我也覺得
[00:28:45.520 --> 00:28:47.520]  有點不同
[00:28:47.520 --> 00:28:49.520]  他以前是一個
[00:28:49.520 --> 00:28:51.520]  他想事情很快
[00:28:51.520 --> 00:28:53.520]  也有些行動很急
[00:28:53.520 --> 00:28:55.520]  有時會衝出去
[00:28:55.520 --> 00:28:57.520]  他喜歡很多東西講
[00:28:57.520 --> 00:28:59.520]  不過不理人
[00:28:59.520 --> 00:29:01.520]  意思是他喜歡表達的時候
[00:29:01.520 --> 00:29:03.520]  對你講講講講
[00:29:03.520 --> 00:29:05.520]  不理你聽不聽到
[00:29:05.520 --> 00:29:07.520]  不理你明不明白
[00:29:07.520 --> 00:29:09.520]  不理你
[00:29:09.520 --> 00:29:11.520]  喜歡說話就不斷講
[00:29:11.520 --> 00:29:13.520]  有沒有見過不喜歡說話的人
[00:29:13.520 --> 00:29:15.520]  是感受到的
[00:29:15.520 --> 00:29:19.520]  但這次不同了
[00:29:19.520 --> 00:29:21.520]  這次他回來的時候
[00:29:21.520 --> 00:29:23.520]  為何他定了很多
[00:29:23.520 --> 00:29:25.520]  難道因為自己住
[00:29:25.520 --> 00:29:27.520]  自己生活
[00:29:27.520 --> 00:29:29.520]  不同了
[00:29:29.520 --> 00:29:31.520]  但我見到他顧多了周圍的人
[00:29:31.520 --> 00:29:33.520]  譬如他會幫人
[00:29:33.520 --> 00:29:35.520]  拉著門讓人走
[00:29:35.520 --> 00:29:37.520]  或者幫人按著電梯
[00:29:37.520 --> 00:29:39.520]  讓人慢慢走出去
[00:29:39.520 --> 00:29:41.520]  甚至乎在我們家中
[00:29:41.520 --> 00:29:43.520]  任何一些
[00:29:43.520 --> 00:29:45.520]  有少少的
[00:29:45.520 --> 00:29:47.520]  不
[00:29:47.520 --> 00:29:49.520]  溝通
[00:29:49.520 --> 00:29:51.520]  應該是少少的
[00:29:51.520 --> 00:29:53.520]  不咬弦的時候
[00:29:53.520 --> 00:29:55.520]  但他會調停
[00:29:55.520 --> 00:29:57.520]  說你們要溝通
[00:29:57.520 --> 00:29:59.520]  怎樣溝通
[00:29:59.520 --> 00:30:03.520]  我想一下為何會不同了
[00:30:03.520 --> 00:30:05.520]  後來又知道了
[00:30:05.520 --> 00:30:07.520]  原來
[00:30:07.520 --> 00:30:09.520]  他會受浸
[00:30:09.520 --> 00:30:11.520]  驚喜
[00:30:11.520 --> 00:30:13.520]  但我覺得更安慰是當我聽到
[00:30:13.520 --> 00:30:15.520]  他受浸見證
[00:30:15.520 --> 00:30:17.520]  在受浸的時候
[00:30:17.520 --> 00:30:19.520]  他講見證的時候是這樣說的
[00:30:19.520 --> 00:30:21.520]  他說他以前也有崇拜
[00:30:21.520 --> 00:30:23.520]  有小組
[00:30:23.520 --> 00:30:25.520]  也參與很多服事在教會裡面
[00:30:25.520 --> 00:30:27.520]  在香港的時候
[00:30:27.520 --> 00:30:29.520]  也有為教會祈禱
[00:30:29.520 --> 00:30:31.520]  也有為朋友祈禱
[00:30:31.520 --> 00:30:33.520]  也有為微信的人祈禱
[00:30:33.520 --> 00:30:35.520]  那些都是真心的
[00:30:35.520 --> 00:30:37.520]  但他覺得
[00:30:37.520 --> 00:30:39.520]  他缺乏了與神的
[00:30:39.520 --> 00:30:41.520]  關係
[00:30:41.520 --> 00:30:43.520]  他覺得
[00:30:43.520 --> 00:30:45.520]  離開了教會之後
[00:30:45.520 --> 00:30:47.520]  他好像回到自己
[00:30:47.520 --> 00:30:49.520]  犯罪或有罪的
[00:30:49.520 --> 00:30:51.520]  習慣的世界
[00:30:51.520 --> 00:30:53.520]  生命裡面
[00:30:53.520 --> 00:30:55.520]  甚至乎他會這樣說
[00:30:55.520 --> 00:30:57.520]  有時候他會說服自己
[00:30:57.520 --> 00:30:59.520]  他所做的也不是什麼罪惡
[00:30:59.520 --> 00:31:01.520]  甚至乎會騙自己
[00:31:01.520 --> 00:31:03.520]  但他說
[00:31:03.520 --> 00:31:05.520]  神的恩典帶他
[00:31:05.520 --> 00:31:07.520]  去到外地的時候
[00:31:07.520 --> 00:31:09.520]  有空間他重新思考
[00:31:09.520 --> 00:31:11.520]  與上帝的關係
[00:31:11.520 --> 00:31:13.520]  重新思考
[00:31:13.520 --> 00:31:15.520]  神如何恩待和憐憫他
[00:31:15.520 --> 00:31:17.520]  雖然是一個罪
[00:31:17.520 --> 00:31:19.520]  所以他說他再次
[00:31:19.520 --> 00:31:21.520]  親近主
[00:31:21.520 --> 00:31:23.520]  他與耶穌基督有一個重新個人的關係
[00:31:23.520 --> 00:31:25.520]  是主改變了他的心
[00:31:25.520 --> 00:31:27.520]  他知道
[00:31:27.520 --> 00:31:29.520]  他要離開罪
[00:31:29.520 --> 00:31:31.520]  而且他再次親近主
[00:31:31.520 --> 00:31:33.520]  他更加渴慕主
[00:31:33.520 --> 00:31:35.520]  他更加確信
[00:31:35.520 --> 00:31:37.520]  他自己去信主
[00:31:37.520 --> 00:31:39.520]  他知道主很有恩典
[00:31:39.520 --> 00:31:41.520]  很有憐憫
[00:31:41.520 --> 00:31:43.520]  他知道他主的罪人
[00:31:43.520 --> 00:31:45.520]  但主一直尋找他
[00:31:45.520 --> 00:31:47.520]  沒有放棄他
[00:31:47.520 --> 00:31:49.520]  所以他說主是一個值得他信
[00:31:49.520 --> 00:31:51.520]  值得他信靠的主
[00:31:51.520 --> 00:31:53.520]  當我聽完之後
[00:31:53.520 --> 00:31:55.520]  隔開很遠
[00:31:55.520 --> 00:31:57.520]  但我心裡是Amen
[00:31:57.520 --> 00:31:59.520]  我心裡是Hallelujah
[00:32:01.520 --> 00:32:03.520]  這就是我成為了
[00:32:03.520 --> 00:32:05.520]  其中一個
[00:32:05.520 --> 00:32:07.520]  我家裡很重要的
[00:32:07.520 --> 00:32:09.520]  一個記號
[00:32:09.520 --> 00:32:17.520]  你經歷了主
[00:32:17.520 --> 00:32:19.520]  這個更新改變了嗎?
[00:32:19.520 --> 00:32:23.520]  不單止
[00:32:23.520 --> 00:32:25.520]  剛剛大家已經有一個很重要的記號
[00:32:25.520 --> 00:32:27.520]  大家一起守了
[00:32:27.520 --> 00:32:29.520]  剛才大家有守聖餐
[00:32:29.520 --> 00:32:31.520]  主耶穌設立聖餐的時候
[00:32:31.520 --> 00:32:33.520]  說了什麼?
[00:32:33.520 --> 00:32:35.520]  祂說這個杯是什麼?
[00:32:35.520 --> 00:32:37.520]  這個杯是
[00:32:37.520 --> 00:32:39.520]  用祂的血和我們立的新約
[00:32:39.520 --> 00:32:41.520]  我們想像一下
[00:32:41.520 --> 00:32:43.520]  這個杯是什麼?
[00:32:43.520 --> 00:32:45.520]  這個杯是血
[00:32:45.520 --> 00:32:49.520]  但耶穌基督已經和你立了新的約
[00:32:49.520 --> 00:32:51.520]  是你也有份的
[00:32:51.520 --> 00:32:53.520]  而且我們不是
[00:32:53.520 --> 00:32:55.520]  我們一個人去守
[00:32:55.520 --> 00:32:57.520]  這個聖餐
[00:32:57.520 --> 00:32:59.520]  我們是一起同領主餐
[00:32:59.520 --> 00:33:01.520]  同領一個身體
[00:33:01.520 --> 00:33:03.520]  我們成為了一個身體
[00:33:03.520 --> 00:33:05.520]  想像一下
[00:33:05.520 --> 00:33:07.520]  我們本來是一個很獨立
[00:33:07.520 --> 00:33:09.520]  每個人都來自不同的階層
[00:33:09.520 --> 00:33:11.520]  不同的背景
[00:33:11.520 --> 00:33:13.520]  不同的人,不同的個性
[00:33:13.520 --> 00:33:15.520]  但因為主的恩典在裡面
[00:33:15.520 --> 00:33:17.520]  我們在基督裡面
[00:33:17.520 --> 00:33:19.520]  我們就成為同領一個身體
[00:33:19.520 --> 00:33:21.520]  成為一個身體
[00:33:21.520 --> 00:33:23.520]  是一群生命相連的人
[00:33:23.520 --> 00:33:25.520]  你想像一下
[00:33:25.520 --> 00:33:27.520]  這個聖餐還在說
[00:33:27.520 --> 00:33:29.520]  我們不是在現在守的
[00:33:29.520 --> 00:33:31.520]  不只是在這一刻守的
[00:33:31.520 --> 00:33:33.520]  還要在什麼時候守?
[00:33:33.520 --> 00:33:35.520]  還要在永恆裡面
[00:33:35.520 --> 00:33:37.520]  我們和主和耶穌基督
[00:33:37.520 --> 00:33:39.520]  我們會一起守的
[00:33:39.520 --> 00:33:41.520]  一起在高揚的筵席裡面
[00:33:41.520 --> 00:33:43.520]  這個聖餐的想像
[00:33:43.520 --> 00:33:45.520]  是要讓我們記得
