
[00:00:00.000 --> 00:00:09.000]  要跟各位分享,約翰福音實實在在的真理,到底約翰福音跟我們講了什麼真理,
[00:20:25.000 --> 00:20:27.000]  就跟他們放在一起吧,
[00:20:27.000 --> 00:20:31.000]  好了,就把這個放在同一個保育箱裡面,
[00:20:31.000 --> 00:20:33.000]  很詫異的就可以發現,
[00:20:33.000 --> 00:20:36.000]  這兩個小孩子就抓在一起,
[00:20:36.000 --> 00:20:37.000]  抱在一起,
[00:20:37.000 --> 00:20:41.000]  然後他們結果就通通活下來了,
[00:20:41.000 --> 00:20:42.000]  你知道嗎?
[00:20:42.000 --> 00:20:44.000]  好像我們的生命裡面,
[00:20:44.000 --> 00:20:47.000]  好像這個孩子聽了那個孩子的心跳,
[00:20:47.000 --> 00:20:49.000]  他的心就跟著他在那邊跳,
[00:20:49.000 --> 00:20:50.000]  你知道嗎?
[00:20:50.000 --> 00:20:53.000]  好像這個孩子他DNA有問題,
[00:20:53.000 --> 00:20:55.000]  他好像要死掉了一樣,
[00:20:55.000 --> 00:21:00.000]  但是當他與那個他的雙生的弟兄姐妹,
[00:21:00.000 --> 00:21:02.000]  那個心心相印的時候,
[00:21:02.000 --> 00:21:04.000]  他們摟在一起的時候,
[00:21:04.000 --> 00:21:05.000]  他就把他拉上來,
[00:21:05.000 --> 00:21:07.000]  他就把他救活了一樣,
[00:21:07.000 --> 00:21:09.000]  兩個孩子都活下來,
[00:21:09.000 --> 00:21:11.000]  感謝主,讚美主,
[00:21:11.000 --> 00:21:13.000]  在我們的生命中,
[00:21:13.000 --> 00:21:17.000]  耶穌基督就好像那一個,
[00:21:17.000 --> 00:21:19.000]  我們已經死了,
[00:21:19.000 --> 00:21:22.000]  但是當我們來到他的懷裡面的時候,
[00:21:22.000 --> 00:21:24.000]  他與我們抱在一起的時候,
[00:21:24.000 --> 00:21:27.000]  他的生命就影響了我們的生命,
[00:21:27.000 --> 00:21:31.000]  他的活力就再反映在我們的身上,
[00:21:31.000 --> 00:21:34.000]  他的能力就在我們的身上,
[00:21:34.000 --> 00:21:36.000]  他的力量就帶我們,
[00:21:36.000 --> 00:21:38.000]  讓我們能夠站起來,
[00:21:38.000 --> 00:21:40.000]  讓我們能夠活出來,
[00:21:40.000 --> 00:21:43.000]  甚至於活出他的榮美了,
[00:21:43.000 --> 00:21:47.000]  我們的祖宗都吃過馬拿還是死了,
[00:21:47.000 --> 00:21:50.000]  這是我們信主之前,
[00:21:50.000 --> 00:21:51.000]  是罪人,
[00:21:51.000 --> 00:21:53.000]  是奴隸的光景,
[00:21:53.000 --> 00:21:55.000]  您知道嗎?
[00:21:55.000 --> 00:21:59.000]  聖經或神的聖言是非常玄,
[00:21:59.000 --> 00:22:02.000]  非常搞不懂的,
[00:22:02.000 --> 00:22:05.000]  但是聖經裡面的著手,
[00:22:05.000 --> 00:22:09.000]  卻往往是最通俗不過的,
[00:22:09.000 --> 00:22:13.000]  吃喝拉撒睡生老病死的事情,
[00:22:13.000 --> 00:22:15.000]  沒有任何的玄,
[00:22:15.000 --> 00:22:18.000]  雖然聖經裡面講的很玄,
[00:22:18.000 --> 00:22:21.000]  好像世界上面不太發生這種事情,
[00:22:21.000 --> 00:22:23.000]  但是我跟您講,
[00:22:23.000 --> 00:22:26.000]  聖經上面所有讓人想不通的地方,
[00:22:26.000 --> 00:22:29.000]  通通都已經實現了,
[00:22:29.000 --> 00:22:33.000]  聽說我們有詳細的完全的查考,
[00:22:33.000 --> 00:22:35.000]  只有一兩樣還沒有實現,
[00:22:35.000 --> 00:22:39.000]  其中一樣就是主耶穌再來,
[00:22:39.000 --> 00:22:42.000]  其他的什麼道成肉身,
[00:22:42.000 --> 00:22:44.000]  童貞女要懷孕生子,
[00:22:44.000 --> 00:22:47.000]  或者是什麼什麼,
[00:22:47.000 --> 00:22:49.000]  通通都已經實現了,
[00:22:49.000 --> 00:22:53.000]  所以這一本書它是真,
[00:22:53.000 --> 00:22:57.000]  它所講的有好有壞,
[00:22:57.000 --> 00:23:00.000]  它所講的聖經有的時候好像歷史一樣,
[00:23:00.000 --> 00:23:03.000]  有的時候像故事一樣等等,
[00:23:03.000 --> 00:23:05.000]  有一次就有人跟我說,
[00:23:05.000 --> 00:23:08.000]  牧師啊,你看這個聖經,
[00:23:08.000 --> 00:23:10.000]  前面跟後面都不容,
[00:23:10.000 --> 00:23:12.000]  你看這個四福音書,
[00:23:12.000 --> 00:23:15.000]  這個馬太福音的跟路加福音的家譜,
[00:23:15.000 --> 00:23:18.000]  也有差錯,也有出路,
[00:23:18.000 --> 00:23:21.000]  或者是連帶加起來也不對,
[00:23:21.000 --> 00:23:23.000]  我說那你說要怎麼樣呢?
[00:23:23.000 --> 00:23:25.000]  他說把它改了,
[00:23:25.000 --> 00:23:27.000]  讓前後都攏了,
[00:23:27.000 --> 00:23:29.000]  一次這樣子就沒有問題了,
[00:23:29.000 --> 00:23:32.000]  我說那是你寫書啊,
[00:23:32.000 --> 00:23:33.000]  你是編輯啊,
[00:23:33.000 --> 00:23:34.000]  這是神的話,
[00:23:34.000 --> 00:23:35.000]  神這樣子寫,
[00:23:35.000 --> 00:23:37.000]  它就這樣子出來,
[00:23:37.000 --> 00:23:38.000]  對不對?
[00:23:38.000 --> 00:23:41.000]  當然我們讀過神學院我們就知道,
[00:23:41.000 --> 00:23:44.000]  它有另外一門學問專門研究,
[00:23:44.000 --> 00:23:48.000]  為什麼聖經會有這樣子的出路呢?
[00:23:48.000 --> 00:23:50.000]  譬如說馬太福音說,
[00:23:50.000 --> 00:23:52.000]  兩隻蝦子出了耶利哥城,
[00:23:52.000 --> 00:23:53.000]  路加福音說,
[00:23:53.000 --> 00:23:55.000]  兩隻蝦子進了耶利哥城,
[00:23:55.000 --> 00:23:57.000]  同樣的一件事情,
[00:23:57.000 --> 00:24:00.000]  怎麼會這樣子的差別呢?
[00:24:00.000 --> 00:24:04.000]  原來耶利哥城是有兩個城,
[00:24:04.000 --> 00:24:06.000]  外城跟內城,
[00:24:06.000 --> 00:24:08.000]  所以看你站的角度,
[00:24:08.000 --> 00:24:09.000]  它是出來還是進去,
[00:24:09.000 --> 00:24:12.000]  看你是在內城看還是在外城看的,
[00:24:12.000 --> 00:24:16.000]  所以同樣的事情沒有說有差錯,
[00:24:16.000 --> 00:24:17.000]  或有出路,
[00:24:17.000 --> 00:24:19.000]  但是神的話,
[00:24:19.000 --> 00:24:21.000]  耶穌說我實實在在地告訴你,
[00:24:21.000 --> 00:24:23.000]  I tell the truth,
[00:24:23.000 --> 00:24:25.000]  那就真是truth,
[00:24:25.000 --> 00:24:27.000]  絕對不可以馬虎的,
[00:24:27.000 --> 00:24:30.000]  所以接著眾人就問上一頁,
[00:24:30.000 --> 00:24:32.000]  問耶穌說我們當如何行,
[00:24:32.000 --> 00:24:34.000]  才能做成神的功呢?
[00:24:34.000 --> 00:24:36.000]  耶穌說你們當信我,
[00:24:36.000 --> 00:24:38.000]  才能做神的功,
[00:24:38.000 --> 00:24:41.000]  信耶穌就是說什麼?
[00:24:41.000 --> 00:24:43.000]  為耶穌的兒女,
[00:24:43.000 --> 00:24:44.000]  不是嗎?
[00:24:44.000 --> 00:24:45.000]  然後呢,
[00:24:45.000 --> 00:24:47.000]  做祂的徒,
[00:24:47.000 --> 00:24:49.000]  就是做祂的徒人,
[00:24:49.000 --> 00:24:50.000]  做祂的管家,
[00:24:50.000 --> 00:24:52.000]  因為不再是奴隸了,
[00:24:52.000 --> 00:24:54.000]  因為不再是罪的奴僕了,
[00:24:54.000 --> 00:24:56.000]  不再是與基督無份的,
[00:24:56.000 --> 00:24:59.000]  不再是死在俊逸過番中的人,
[00:24:59.000 --> 00:25:03.000]  因為我們已經活出來不一樣了,
[00:25:03.000 --> 00:25:04.000]  我們已經在祂,
[00:25:04.000 --> 00:25:06.000]  我們的生命中與祂有份,
[00:25:06.000 --> 00:25:09.000]  身邊一提我們的流星,
[00:25:09.000 --> 00:25:11.000]  我們的莉莉耶,
[00:25:11.000 --> 00:25:14.000]  她昨天做了絕緻禱告,
[00:25:14.000 --> 00:25:15.000]  讚美神,
[00:25:15.000 --> 00:25:19.000]  流星請起來,
[00:25:19.000 --> 00:25:21.000]  感謝主,
[00:25:21.000 --> 00:25:22.000]  請坐,
[00:25:22.000 --> 00:25:25.000]  下個禮拜我們要聽他們兩位的見證,
[00:25:25.000 --> 00:25:27.000]  感謝讚美神,
[00:25:27.000 --> 00:25:28.000]  是的,
[00:25:28.000 --> 00:25:31.000]  所以我們要來到神的面前,
[00:25:31.000 --> 00:25:35.000]  我們要再一次說,
[00:25:35.000 --> 00:25:38.000]  如何才是做成神的功,
[00:25:38.000 --> 00:25:40.000]  就當信耶穌,
[00:25:40.000 --> 00:25:42.000]  我們就可以做成神的功,
[00:25:42.000 --> 00:25:43.000]  哈雷路亞,
[00:25:43.000 --> 00:25:45.000]  這裡我們就看到,
[00:25:45.000 --> 00:25:46.000]  我們信主之後,
[00:25:46.000 --> 00:25:47.000]  我們的光景,
[00:25:47.000 --> 00:25:50.000]  我們就已經有了命,
[00:25:50.000 --> 00:25:52.000]  我們就已經有了活路,
[00:25:52.000 --> 00:25:55.000]  但是我們如何做僕人,
[00:25:55.000 --> 00:25:56.000]  我們如何做管家,
[00:25:56.000 --> 00:25:59.000]  當然那就是另外一個話題,
[00:25:59.000 --> 00:26:00.000]  我簡單的說,
[00:26:00.000 --> 00:26:02.000]  聖經上面說的,
[00:26:02.000 --> 00:26:04.000]  如果你是做僕人,
[00:26:04.000 --> 00:26:05.000]  或者是做使女,
[00:26:05.000 --> 00:26:07.000]  你要看主人的手,
[00:26:07.000 --> 00:26:09.000]  主人召你來你就來,
[00:26:09.000 --> 00:26:11.000]  主人叫你去你就去,
[00:26:11.000 --> 00:26:12.000]  主人沒有叫你,
[00:26:12.000 --> 00:26:14.000]  你就在那邊等候,
[00:26:14.000 --> 00:26:16.000]  看他要怎麼使用你,
[00:26:16.000 --> 00:26:18.000]  看他要怎麼呼召你,
[00:26:18.000 --> 00:26:20.000]  我們常常以為說,
[00:26:20.000 --> 00:26:22.000]  譬如說我有的時候,
[00:26:22.000 --> 00:26:23.000]  聽人說,
[00:26:23.000 --> 00:26:25.000]  我從小就立志要做基督徒,
[00:26:25.000 --> 00:26:27.000]  或者我從小就立志要做牧師,
[00:26:27.000 --> 00:26:28.000]  我說,
[00:26:28.000 --> 00:26:29.000]  Give me a break,
[00:26:29.000 --> 00:26:30.000]  給我一個磚頭,
[00:26:30.000 --> 00:26:32.000]  對不起,
[00:26:32.000 --> 00:26:35.000]  哪有人從小就立志要做這個,
[00:26:35.000 --> 00:26:37.000]  我有的時候想說,
[00:26:37.000 --> 00:26:38.000]  神啊,
[00:26:38.000 --> 00:26:39.000]  你怎麼找我勒,
[00:26:39.000 --> 00:26:42.000]  我根本不夠資格嘛,
[00:26:42.000 --> 00:26:43.000]  是不是,
[00:26:43.000 --> 00:26:45.000]  所以不是我們立志,
[00:26:45.000 --> 00:26:47.000]  不是我們說憑我們的能力,
[00:26:47.000 --> 00:26:51.000]  我要把教會管理的考好的,
[00:26:51.000 --> 00:26:55.000]  我要把教會在那裡做的怎麼樣怎麼樣,
[00:26:55.000 --> 00:26:57.000]  我要把這個主日學教的怎麼樣怎麼樣,
[00:26:57.000 --> 00:27:00.000]  當然我們要努力去,
[00:27:00.000 --> 00:27:02.000]  但是我們要禱告,
[00:27:02.000 --> 00:27:04.000]  看神要我們怎麼做,
[00:27:04.000 --> 00:27:07.000]  我們要再一次來到神的面前,
[00:27:07.000 --> 00:27:08.000]  靜默,
[00:27:08.000 --> 00:27:10.000]  來跟祂一對一,
[00:27:10.000 --> 00:27:11.000]  或者是多對一,
[00:27:11.000 --> 00:27:13.000]  來向祂呼求,
[00:27:13.000 --> 00:27:15.000]  我們要求聖靈來幫助我們,
[00:27:15.000 --> 00:27:17.000]  各位,
[00:27:17.000 --> 00:27:18.000]  如果你常跟我禱告,
[00:27:18.000 --> 00:27:20.000]  或者是常常在這裡,
[00:27:20.000 --> 00:27:21.000]  你都會聽我講的,
[00:27:21.000 --> 00:27:23.000]  你應該都會背了,
[00:27:23.000 --> 00:27:24.000]  我說神給我的意象是,
[00:27:24.000 --> 00:27:27.000]  我們主日有兩堂主日崇拜,
[00:27:27.000 --> 00:27:28.000]  我們還有英語崇拜,
[00:27:28.000 --> 00:27:30.000]  我們還有粵語崇拜,
[00:27:30.000 --> 00:27:31.000]  不是嗎,
[00:27:31.000 --> 00:27:34.000]  我敢說這個大話嗎,
[00:27:34.000 --> 00:27:36.000]  神跟我講的,
[00:27:36.000 --> 00:27:37.000]  是不是,
[00:27:37.000 --> 00:27:40.000]  是不是快要慢慢就兩堂國語崇拜了,
[00:27:40.000 --> 00:27:41.000]  是吧,
[00:27:41.000 --> 00:27:42.000]  讚美神,
[00:27:42.000 --> 00:27:44.000]  因為祂給我們的意象,
[00:27:44.000 --> 00:27:46.000]  我們憑著信心奉祖於耶穌基督裡面,
[00:27:46.000 --> 00:27:48.000]  我們就朝著這個意象往前走,
[00:27:48.000 --> 00:27:50.000]  我們做祂的僕人,
[00:27:50.000 --> 00:27:51.000]  我們做祂的管家,
[00:27:51.000 --> 00:27:53.000]  就是要來這樣子努力,
[00:27:53.000 --> 00:27:54.000]  當然了,
[00:27:54.000 --> 00:27:55.000]  祂給我的意象,
[00:27:55.000 --> 00:27:56.000]  我要來實現它,
[00:27:56.000 --> 00:28:00.000]  我就要使盡了我的各方的力量,
[00:28:00.000 --> 00:28:03.000]  然後求神加添更大的能力給我,
[00:28:03.000 --> 00:28:05.000]  然後我們弟兄姐妹一起來共同,
[00:28:05.000 --> 00:28:09.000]  同心一致來成就這樣的事情,
[00:28:09.000 --> 00:28:10.000]  繼續地,
[00:28:10.000 --> 00:28:13.000]  不斷地為這樣的事情來禱告,
[00:28:13.000 --> 00:28:16.000]  哈雷洛亞跟著,
[00:28:16.000 --> 00:28:19.000]  我們就要成為祂的朋友,
[00:28:19.000 --> 00:28:21.000]  這是我們成聖以後,
[00:28:21.000 --> 00:28:23.000]  我們原本是祂的僕人,
[00:28:23.000 --> 00:28:24.000]  祂的管家,
[00:28:24.000 --> 00:28:26.000]  我們成聖了以後,
[00:28:26.000 --> 00:28:29.000]  我們成為祂的朋友,
[00:28:29.000 --> 00:28:30.000]  哈雷洛亞,
[00:28:30.000 --> 00:28:34.000]  保羅他在新約裡面27本書,
[00:28:34.000 --> 00:28:36.000]  他寫了超過一半,
[00:28:36.000 --> 00:28:37.000]  是他寫的,
[00:28:37.000 --> 00:28:40.000]  他有一本書叫做斐利門書,
[00:28:40.000 --> 00:28:42.000]  只有一個chapter,
[00:28:42.000 --> 00:28:43.000]  非常的短,
[00:28:43.000 --> 00:28:47.000]  這本書最令我感覺到窩心的是,
[00:28:47.000 --> 00:28:50.000]  他大約的意思是這樣,
[00:28:50.000 --> 00:28:53.000]  保羅寫一封信給斐利門,
[00:28:53.000 --> 00:28:58.000]  為逃走的奴隸阿姆西尼求情,
[00:28:58.000 --> 00:28:59.000]  因為他逃走了,
[00:28:59.000 --> 00:29:02.000]  理當要被處死的,
[00:29:02.000 --> 00:29:03.000]  但是保羅說,
[00:29:03.000 --> 00:29:06.000]  他如今是我屬靈的兒子,
[00:29:06.000 --> 00:29:08.000]  我帶了他幸福了,
[00:29:08.000 --> 00:29:09.000]  我寫這封信,
[00:29:09.000 --> 00:29:10.000]  差他回去給你,
[00:29:10.000 --> 00:29:12.000]  他以前與你無異,
[00:29:12.000 --> 00:29:15.000]  如今他與你有異,
[00:29:15.000 --> 00:29:17.000]  以前他是奴隸,
[00:29:17.000 --> 00:29:19.000]  現在他是弟兄,
[00:29:19.000 --> 00:29:21.000]  現在他是朋友,
[00:29:21.000 --> 00:29:22.000]  哈雷洛亞,
[00:29:22.000 --> 00:29:23.000]  是的,感謝,
[00:29:23.000 --> 00:29:24.000]  讚美,
[00:29:24.000 --> 00:29:29.000]  我們就像保羅說的該死的奴隸一樣,
[00:29:29.000 --> 00:29:31.000]  但是神孤立我們,
[00:29:31.000 --> 00:29:33.000]  神讓我們進入他的家中,
[00:29:33.000 --> 00:29:36.000]  讓我們與他有份,
[00:29:36.000 --> 00:29:38.000]  讓我們的生命中,
[00:29:38.000 --> 00:29:39.000]  就是再一次的,
[00:29:39.000 --> 00:29:41.000]  如斐利門說的,
[00:29:41.000 --> 00:29:43.000]  不再是奴僕,
[00:29:43.000 --> 00:29:45.000]  乃是高過奴僕,
[00:29:45.000 --> 00:29:47.000]  是親愛的弟兄,
[00:29:47.000 --> 00:29:49.000]  是主裡面的朋友,
[00:29:49.000 --> 00:29:51.000]  是主裡面的弟兄,
[00:29:51.000 --> 00:29:53.000]  所以我們在座都是弟兄,
[00:29:53.000 --> 00:29:55.000]  都是姐妹,
[00:29:55.000 --> 00:29:58.000]  都是屬神的兒女,
[00:29:58.000 --> 00:30:01.000]  神的祝福都要臨到我們了,
[00:30:01.000 --> 00:30:03.000]  我們原本是罪人,
[00:30:03.000 --> 00:30:05.000]  我們成為胡人,
[00:30:05.000 --> 00:30:07.000]  我們成為朋友,
[00:30:07.000 --> 00:30:08.000]  所以路加福音說,
[00:30:08.000 --> 00:30:11.000]  人子來我吃也吃也喝,
[00:30:11.000 --> 00:30:14.000]  你們說他是貪好酒的人,
[00:30:14.000 --> 00:30:17.000]  是瑞利和罪人的朋友,
[00:30:17.000 --> 00:30:23.000]  神甚至把罪人當作他的朋友,
[00:30:23.000 --> 00:30:24.000]  為一人死是有,
[00:30:24.000 --> 00:30:26.000]  為人人死是少見,
[00:30:26.000 --> 00:30:29.000]  但是耶穌基督在我們還是罪人的時候,
[00:30:29.000 --> 00:30:31.000]  祂就為我們死了,
[00:30:31.000 --> 00:30:32.000]  哈雷勒亞,
[00:30:32.000 --> 00:30:33.000]  感謝贊美師,
[00:30:33.000 --> 00:30:35.000]  我希望我們弟兄姐妹,
[00:30:35.000 --> 00:30:37.000]  再一次來到他的面前,
[00:30:37.000 --> 00:30:40.000]  因為我們都是被揀選的族類,
[00:30:40.000 --> 00:30:41.000]  是有軍爭的巨師,
[00:30:41.000 --> 00:30:42.000]  是聖爵的國度,
[00:30:42.000 --> 00:30:44.000]  是屬神的子民,
[00:30:44.000 --> 00:30:47.000]  為了要宣揚那召我們出黑暗,
[00:30:47.000 --> 00:30:50.000]  入奇妙光明者的美德,
[00:30:50.000 --> 00:30:51.000]  那召我們出黑暗,
[00:30:51.000 --> 00:30:53.000]  入奇妙光明者,
[00:30:53.000 --> 00:30:54.000]  就是耶穌基督,
[00:30:54.000 --> 00:30:57.000]  我實實在在地告訴你們,
[00:30:57.000 --> 00:31:00.000]  人若不能重生,
[00:31:00.000 --> 00:31:02.000]  就不得見神的果,
[00:31:02.000 --> 00:31:04.000]  這是耶穌說的,
[00:31:04.000 --> 00:31:06.000]  這是真理,
[00:31:06.000 --> 00:31:09.000]  耶穌說我就是生命的糧,
[00:31:09.000 --> 00:31:11.000]  凡信我的就永遠不餓,
[00:31:11.000 --> 00:31:14.000]  信我的就永遠不渴,
[00:31:14.000 --> 00:31:15.000]  讓我們低頭禱告,
[00:31:15.000 --> 00:31:17.000]  阿爸父我們感謝祢,
[00:31:17.000 --> 00:31:18.000]  我們讚美祢,
[00:31:18.000 --> 00:31:20.000]  因為祢是偉大奇妙神,
[00:31:20.000 --> 00:31:22.000]  謝謝祢,
[00:31:22.000 --> 00:31:23.000]  再一次,
[00:31:23.000 --> 00:31:25.000]  使用我們每一位,
[00:31:25.000 --> 00:31:27.000]  來在祢的殿中,
[00:31:27.000 --> 00:31:28.000]  在祢的家中,
[00:31:28.000 --> 00:31:29.000]  來服侍祢,
[00:31:29.000 --> 00:31:31.000]  願祢得到那應得當得,
[00:31:31.000 --> 00:31:32.000]  賠得的榮耀,
[00:31:32.000 --> 00:31:34.000]  這樣子感謝禱告讚美,
[00:31:34.000 --> 00:31:37.000]  是奉主耶穌基督的名,
[00:31:37.000 --> 00:31:38.000]  Amen!
