
[00:00:00.000 --> 00:00:06.180]  最近KTSF晚上有個電視劇
[00:16:17.440 --> 00:16:19.240]  這個工作
[00:16:19.240 --> 00:16:22.640]  爲任何環境都要感謝
[00:16:22.640 --> 00:16:24.640]  可以嗎
[00:16:24.640 --> 00:16:25.840]  原來是可以的
[00:16:25.840 --> 00:16:28.040]  爲任何環境都要感謝
[00:16:28.040 --> 00:16:30.240]  即使上帝爲你們這些
[00:16:30.240 --> 00:16:33.440]  屬於基督耶穌的人
[00:16:33.440 --> 00:16:34.240]  所定的旨意
[00:16:34.240 --> 00:16:35.440]  如果你信耶穌的話
[00:16:35.440 --> 00:16:37.040]  你是屬於基督耶穌的
[00:16:37.040 --> 00:16:40.440]  無論你現在遇到的高低起落也好
[00:16:40.440 --> 00:16:41.640]  你都可以感謝的
[00:16:41.640 --> 00:16:42.440]  爲什麼呢
[00:16:42.440 --> 00:16:44.040]  很簡單 意思是
[00:16:44.040 --> 00:16:45.240]  任何的情況
[00:16:45.240 --> 00:16:46.840]  如果你看聖經
[00:16:46.840 --> 00:16:48.040]  任何的情況
[00:16:48.040 --> 00:16:50.640]  都是天父上帝爲你預備的
[00:16:50.640 --> 00:16:51.840]  你遇到任何事情
[00:16:51.840 --> 00:16:55.440]  都是神爲你特別設計的旨意
[00:16:55.440 --> 00:16:56.840]  你明白聖經說什麼嗎
[00:16:56.840 --> 00:16:57.840]  無論發生什麼事
[00:16:57.840 --> 00:16:58.640]  都是神的預備
[00:16:58.640 --> 00:17:00.840]  神安排神的計劃
[00:17:00.840 --> 00:17:03.040]  如果是來自神的計劃
[00:17:03.040 --> 00:17:04.640]  是出於神的心意
[00:17:04.640 --> 00:17:07.040]  神會不會害你呢
[00:17:07.040 --> 00:17:09.040]  神是天父來的
[00:17:09.040 --> 00:17:12.440]  我說遲過的天父
[00:17:12.440 --> 00:17:14.240]  所以如果出於神的旨意
[00:17:14.240 --> 00:17:15.440]  祂一定不會害我們
[00:17:15.440 --> 00:17:17.840]  祂要這些事出現在我們身上
[00:17:17.840 --> 00:17:20.440]  只有一個目的
[00:17:20.440 --> 00:17:21.840]  是什麼
[00:17:21.840 --> 00:17:23.840]  要祝福我們
[00:17:23.840 --> 00:17:24.640]  就是這麼簡單
[00:17:24.640 --> 00:17:25.440]  要祝福我們
[00:17:25.440 --> 00:17:27.840]  所以是不是應該感恩
[00:17:27.840 --> 00:17:29.640]  神只會祝福我們
[00:17:29.640 --> 00:17:30.840]  只要你能夠憑我信心
[00:17:30.840 --> 00:17:32.640]  瞭解這個聖經的教導的時候
[00:17:32.640 --> 00:17:34.640]  我們所領受的一切
[00:17:34.640 --> 00:17:37.040]  都是神的恩典
[00:17:37.040 --> 00:17:40.440]  今天我發覺很多弟兄姊妹
[00:17:40.440 --> 00:17:42.040]  不能夠凡事謝恩
[00:17:42.040 --> 00:17:42.440]  爲什麼
[00:17:42.440 --> 00:17:44.440]  因爲我們變成很多
[00:17:44.440 --> 00:17:46.240]  未信耶穌的朋友一樣
[00:17:46.240 --> 00:17:49.840]  只是看我們還差些什麼
[00:17:49.840 --> 00:17:53.040]  只是看我們沒有什麼
[00:17:53.040 --> 00:17:53.840]  只是去問
[00:17:53.840 --> 00:17:57.440]  爲什麼神不給我一件事
[00:17:57.440 --> 00:17:58.240]  所以很多時候
[00:17:58.240 --> 00:18:00.240]  我們不能夠凡事感恩
[00:18:00.240 --> 00:18:04.240]  如果我們能夠學習多點去欣賞
[00:18:04.240 --> 00:18:06.640]  神已經賜給我們的
[00:18:06.640 --> 00:18:09.840]  神已經放在我們生命當中的
[00:18:09.840 --> 00:18:10.640]  弟兄姊妹
[00:18:10.640 --> 00:18:11.240]  我告訴你
[00:18:11.240 --> 00:18:13.240]  你就不會經常這麼煩
[00:18:13.240 --> 00:18:15.240]  不會經常這麼擔心
[00:18:15.240 --> 00:18:16.040]  將來怎麼辦
[00:18:16.040 --> 00:18:16.840]  沒有工作怎麼辦
[00:18:16.840 --> 00:18:18.640]  退休怎麼辦
[00:18:18.640 --> 00:18:20.040]  不,你不用擔心
[00:18:20.040 --> 00:18:21.640]  你不需要
[00:18:21.640 --> 00:18:24.240]  因爲天父上帶着眼目看着你
[00:18:24.240 --> 00:18:28.840]  我們學會會感恩
[00:18:28.840 --> 00:18:30.240]  剛纔我開始的時候說
[00:18:30.240 --> 00:18:31.240]  很多時候
[00:18:31.240 --> 00:18:32.240]  忽然之間得到一些
[00:18:32.240 --> 00:18:33.440]  我們沒有想過得到的東西
[00:18:33.440 --> 00:18:35.040]  你會感謝
[00:18:35.040 --> 00:18:37.240]  但其實原來有很多我們已經得到了
[00:18:37.240 --> 00:18:39.240]  你已經有了
[00:18:39.240 --> 00:18:41.040]  你不懂得去感恩
[00:18:41.040 --> 00:18:43.840]  在錄製的時候我和一羣弟兄姊妹
[00:18:43.840 --> 00:18:45.840]  我們的Leadership Rally放了一個短片
[00:18:45.840 --> 00:18:48.840]  我很感謝Sam弟兄幫我翻譯成中文
[00:18:48.840 --> 00:18:51.040]  給我們時間去反思一下
[00:18:51.040 --> 00:18:51.840]  好不好
[00:18:51.840 --> 00:18:53.040]  去看看
[00:18:53.040 --> 00:18:55.440]  我們應不應該爲這些東西去感謝
[00:19:12.040 --> 00:19:13.040]  中文字幕:YK
[00:19:42.040 --> 00:19:43.040]  中文字幕:YK
[00:20:12.040 --> 00:20:13.040]  中文字幕:YK
[00:20:42.040 --> 00:20:43.040]  中文字幕:YK
[00:21:12.040 --> 00:21:15.040]  編號:0108283170326005
[00:21:41.040 --> 00:21:43.040]  感恩的人
[00:21:43.040 --> 00:21:46.040]  你的生活不會覺得受苦
[00:21:46.040 --> 00:21:47.640]  但是那些受苦的人
[00:21:47.640 --> 00:21:51.640]  很明顯就不懂得去感恩
[00:21:51.640 --> 00:21:52.240]  剛纔那些東西
[00:21:52.240 --> 00:21:53.240]  可能你覺得沒什麼特別
[00:21:53.240 --> 00:21:54.640]  牧師
[00:21:54.640 --> 00:21:55.840]  是的
[00:21:55.840 --> 00:21:58.440]  但是你是不是已經擁有了
[00:21:58.440 --> 00:22:00.640]  要不要感謝
[00:22:00.640 --> 00:22:02.040]  如果沒有
[00:22:02.040 --> 00:22:05.040]  你失去了觸感
[00:22:05.040 --> 00:22:09.440]  你失去了聞味
[00:22:09.440 --> 00:22:12.040]  你是否仍然有感恩
[00:22:12.040 --> 00:22:12.840]  如果我們信得過
[00:22:12.840 --> 00:22:15.640]  是天父的恩典和預備的話
[00:22:15.640 --> 00:22:16.440]  是的
[00:22:16.440 --> 00:22:18.240]  我們仍然可以
[00:22:18.240 --> 00:22:20.640]  這個就讓我們基督徒
[00:22:20.640 --> 00:22:22.440]  和我們不信耶穌的朋友
[00:22:22.440 --> 00:22:24.640]  有一個很大的分別
[00:22:24.640 --> 00:22:26.040]  爲什麼
[00:22:26.040 --> 00:22:27.840]  因爲原來一個基督徒
[00:22:27.840 --> 00:22:30.440]  他所領受的一個生命
[00:22:30.440 --> 00:22:33.040]  是一個像陽光一般的生命
[00:22:33.040 --> 00:22:36.840]  即使在困難苦難當中
[00:22:36.840 --> 00:22:38.840]  我們仍然可以感謝
[00:22:38.840 --> 00:22:40.240]  所以呢
[00:22:40.240 --> 00:22:44.840]  我們要爲一個陽光的人生去感謝
[00:22:44.840 --> 00:22:48.240]  《約伯紀》十一章十七節
[00:22:48.240 --> 00:22:50.040]  大家知道約伯在《聖經》裏面
[00:22:50.040 --> 00:22:53.040]  是中國的梁天來
[00:22:53.040 --> 00:22:55.040]  他所經歷的慘無人道
[00:22:55.040 --> 00:22:55.840]  可以這麼說
[00:22:55.840 --> 00:22:57.240]  一會兒我會和大家分享
[00:22:57.240 --> 00:22:59.840]  但是神怎麼和約伯說
[00:22:59.840 --> 00:23:01.240]  神和約伯說什麼
[00:23:01.240 --> 00:23:03.440]  祂說你的人生
[00:23:03.440 --> 00:23:07.040]  將比正午的陽光明亮
[00:23:07.040 --> 00:23:09.040]  雖有黑暗
[00:23:09.040 --> 00:23:12.040]  仍然像清晨一樣
[00:23:12.040 --> 00:23:14.040]  主佑弟兄姊妹
[00:23:14.040 --> 00:23:15.640]  《聖經》怎麼說呢
[00:23:15.640 --> 00:23:17.640]  它說我們基督徒的生命
[00:23:17.640 --> 00:23:20.840]  應該好像比正午那個時間
[00:23:20.840 --> 00:23:22.840]  是更加的明亮
[00:23:22.840 --> 00:23:25.040]  就算你似乎覺得
[00:23:25.040 --> 00:23:26.640]  現在黑暗當中也好
[00:23:26.640 --> 00:23:28.240]  和其他人相比
[00:23:28.240 --> 00:23:31.640]  只不過好像是早上的神光
[00:23:31.640 --> 00:23:32.640]  OK
[00:23:32.640 --> 00:23:34.040]  不是黑暗
[00:23:34.040 --> 00:23:36.640]  是早上的神光
[00:23:36.640 --> 00:23:39.640]  可能我們牧師
[00:23:39.640 --> 00:23:40.240]  說容易
[00:23:40.240 --> 00:23:40.840]  I'm not
[00:23:40.840 --> 00:23:41.840]  我不是這樣的情況
[00:23:41.840 --> 00:23:43.040]  我的生命不是這樣
[00:23:43.040 --> 00:23:44.440]  我現在很慘
[00:23:44.440 --> 00:23:47.240]  可能你覺得你現在生活得很慘
[00:23:47.240 --> 00:23:49.640]  你的生命比那些不信耶穌的人
[00:23:49.640 --> 00:23:50.640]  更加的黑暗
[00:23:50.640 --> 00:23:52.840]  更加的倒黴
[00:23:52.840 --> 00:23:54.040]  這個是不是你呢
[00:23:54.040 --> 00:23:56.240]  如果你這麼想的時候
[00:23:56.240 --> 00:23:57.440]  我想告訴你
[00:23:57.440 --> 00:24:00.440]  你知不知道約伯經歷的黑暗是什麼黑暗
[00:24:00.440 --> 00:24:02.840]  約伯經歷的黑暗
[00:24:02.840 --> 00:24:05.240]  都好像神光一樣
[00:24:05.240 --> 00:24:07.240]  但是你知道他經歷的黑暗是什麼嗎
[00:24:07.240 --> 00:24:10.440]  一天之內
[00:24:10.440 --> 00:24:13.240]  所有的家產都沒了
[00:24:13.240 --> 00:24:14.240]  一天之內
[00:24:14.240 --> 00:24:16.840]  七個子女都死了
[00:24:16.840 --> 00:24:17.640]  一天之內
[00:24:17.640 --> 00:24:18.240]  他老婆說
[00:24:18.240 --> 00:24:18.840]  你還信神
[00:24:18.840 --> 00:24:21.040]  我不信了
[00:24:21.040 --> 00:24:22.240]  神對我們說
[00:24:22.240 --> 00:24:24.840]  I'm living
[00:24:24.840 --> 00:24:26.240]  接着呢
[00:24:26.240 --> 00:24:28.640]  全身長滿毒瘡
[00:24:28.640 --> 00:24:34.640]  這個就是約伯所經歷的黑暗
[00:24:34.640 --> 00:24:35.840]  所以如果你信耶穌
[00:24:35.840 --> 00:24:38.240]  你說你現在很黑暗
[00:24:38.240 --> 00:24:39.640]  很倒黴 很慘
[00:24:39.640 --> 00:24:41.440]  神不理你的話
[00:24:41.440 --> 00:24:44.240]  我覺得可能有兩個原因
[00:24:44.240 --> 00:24:45.240]  可能有兩個原因
[00:24:45.240 --> 00:24:46.440]  如果你有這樣的感受
[00:24:46.440 --> 00:24:47.040]  這樣的看法
[00:24:47.040 --> 00:24:47.640]  第一
[00:24:47.640 --> 00:24:49.440]  就正如我剛纔所說的
[00:24:49.440 --> 00:24:50.440]  我們不知道
[00:24:50.440 --> 00:24:51.640]  或者還沒看到
[00:24:51.640 --> 00:24:54.840]  還是未明白
[00:24:54.840 --> 00:24:56.840]  神的旨意是什麼
[00:24:56.840 --> 00:24:58.040]  好像年初的時間
[00:24:58.040 --> 00:24:59.040]  我真的不知道
[00:24:59.040 --> 00:25:01.640]  爲什麼神要讓我們遇到意外呢
[00:25:01.640 --> 00:25:02.840]  一家五口
[00:25:02.840 --> 00:25:04.640]  包括未過門的媳婦
[00:25:04.640 --> 00:25:06.640]  一年七次
[00:25:06.640 --> 00:25:07.640]  within a year
[00:25:07.640 --> 00:25:09.040]  交通意外
[00:25:09.040 --> 00:25:10.040]  現在還沒完全明白
[00:25:10.040 --> 00:25:14.040]  不過明白了我們那兩個被車撞到的原因
[00:25:14.040 --> 00:25:15.240]  還沒完全明白
[00:25:15.240 --> 00:25:16.640]  明白多一點
[00:25:16.640 --> 00:25:17.640]  可能你還沒明白
[00:25:17.640 --> 00:25:18.240]  看不到
[00:25:18.240 --> 00:25:19.240]  不知道神的旨意
[00:25:19.240 --> 00:25:20.240]  只是看到那些問題
[00:25:20.240 --> 00:25:20.840]  那些難處
[00:25:20.840 --> 00:25:22.640]  那些痛苦
[00:25:22.640 --> 00:25:23.840]  第二個原因
[00:25:23.840 --> 00:25:27.440]  我相信
[00:25:27.440 --> 00:25:28.840]  聖經給我們的啓示是
[00:25:28.840 --> 00:25:33.640]  可能我們還沒按照上帝呼召我們的目的
[00:25:33.640 --> 00:25:35.840]  去過生活
[00:25:35.840 --> 00:25:40.040]  所以天父上帝有時會用苦難
[00:25:40.040 --> 00:25:41.240]  困境
[00:25:41.240 --> 00:25:43.040]  或者用一些能夠
[00:25:43.040 --> 00:25:45.840]  挑起我們注意力的方法
[00:25:45.840 --> 00:25:49.240]  來喚醒我們
[00:25:49.240 --> 00:25:50.040]  他這樣做
[00:25:50.040 --> 00:25:53.040]  其實也是出於天父上帝的恩典
[00:25:53.040 --> 00:25:54.240]  要不然你不知道
[00:25:54.240 --> 00:25:57.640]  要不然你不覺得
[00:25:57.640 --> 00:25:59.640]  聖經裏面怎麼說呢
[00:25:59.640 --> 00:26:01.240]  它說每一個人的生活
[00:26:01.240 --> 00:26:03.840]  應該按照主的恩賜
[00:26:03.840 --> 00:26:08.440]  並且符合上帝呼召他的目的
[00:26:08.440 --> 00:26:12.440]  這是我們教導各個教會的原則
[00:26:12.440 --> 00:26:13.440]  聖經告訴我們
[00:26:13.440 --> 00:26:14.640]  原來一個信耶穌的人
[00:26:14.640 --> 00:26:16.240]  他擁有一個陽光的人生
[00:26:16.240 --> 00:26:18.440]  因爲我們已經擁有
[00:26:18.440 --> 00:26:22.840]  因爲相信耶穌基督而有的生命
[00:26:22.840 --> 00:26:24.040]  這個生命
[00:26:24.040 --> 00:26:26.040]  可以按照上帝的目的
[00:26:26.040 --> 00:26:27.840]  去過每一天
[00:26:27.840 --> 00:26:28.840]  以至到我們的生命
[00:26:28.840 --> 00:26:31.440]  能夠使神得到榮耀
[00:26:31.440 --> 00:26:34.840]  將光和熱
[00:26:34.840 --> 00:26:37.240]  盼望與溫暖
[00:26:37.240 --> 00:26:40.440]  帶給我們周圍的人
[00:26:40.440 --> 00:26:41.240]  所以主人大兄姐妹
[00:26:41.240 --> 00:26:42.240]  你相信耶穌嗎
[00:26:42.240 --> 00:26:44.640]  你知不知道上帝呼召你的目的是什麼
[00:26:44.640 --> 00:26:45.840]  我經常說
[00:26:45.840 --> 00:26:47.440]  難道只是爲你
[00:26:47.440 --> 00:26:49.440]  可以享受救恩嗎
[00:26:49.440 --> 00:26:51.240]  這只是一部分
[00:26:51.240 --> 00:26:52.440]  只是一個開始
[00:26:52.440 --> 00:26:55.240]  享受救恩只是一個開始
[00:26:55.240 --> 00:26:57.040]  神呼召你成爲祂的子女
[00:26:57.040 --> 00:26:59.640]  有更偉大的事要交託給你
[00:26:59.640 --> 00:27:02.640]  你知不知道你的目的是什麼
[00:27:02.640 --> 00:27:03.640]  如果你還不知道的話
[00:27:03.640 --> 00:27:04.240]  很簡單
[00:27:04.240 --> 00:27:06.840]  問問神爲什麼你會在這裏
[00:27:06.840 --> 00:27:10.840]  爲什麼今天你會坐在這個房間裏
[00:27:10.840 --> 00:27:13.040]  看看神在過去的年日當中
[00:27:13.040 --> 00:27:15.040]  如何在你的生命裏
[00:27:15.040 --> 00:27:17.040]  有奇妙的帶領和安排
[00:27:17.040 --> 00:27:21.440]  看不看得到
[00:27:21.440 --> 00:27:26.840]  你可以如何將從實而來的光和熱
[00:27:26.840 --> 00:27:29.440]  盼望和溫暖
[00:27:29.440 --> 00:27:32.440]  帶給周圍的人
[00:27:32.440 --> 00:27:34.240]  我們是否能夠爲自己
[00:27:34.240 --> 00:27:37.440]  可以擁有一個陽光的人生
[00:27:37.440 --> 00:27:42.840]  去感謝 去讚美
[00:27:42.840 --> 00:27:44.440]  最後我想和大家分享
[00:27:44.440 --> 00:27:47.440]  我覺得我們應該學習感謝的是什麼
[00:27:47.440 --> 00:27:50.240]  原來基督徒除了能夠過陽光的人生
[00:27:50.240 --> 00:27:52.640]  這只是今生 今生今世
[00:27:52.640 --> 00:27:55.840]  但原來我們有來生來世
[00:27:55.840 --> 00:27:58.840]  我們要爲永生的盼望去感謝主
[00:27:58.840 --> 00:28:01.440]  聖經說人有了上帝的兒子就有生命
[00:28:01.440 --> 00:28:04.240]  沒有上帝的兒子就沒有生命
[00:28:04.240 --> 00:28:06.040]  我將這些話寫給你們
[00:28:06.040 --> 00:28:08.640]  信奉上帝兒子之名的人
[00:28:08.640 --> 00:28:12.440]  是叫你們知道自己有永生
[00:28:12.440 --> 00:28:14.240]  很多時候我們看兩部聖經
[00:28:14.240 --> 00:28:16.640]  最引人注目的就是最後一節
[00:28:16.640 --> 00:28:18.040]  第十三節
[00:28:18.040 --> 00:28:19.240]  我寫這些話給你們
[00:28:19.240 --> 00:28:21.440]  是要你們知道信耶穌的時候
[00:28:21.440 --> 00:28:26.240]  你會有永生的
[00:28:26.240 --> 00:28:30.240]  大家有沒有想過什麼叫做永生
[00:28:30.240 --> 00:28:33.640]  如果永生只是永遠不死
[00:28:33.640 --> 00:28:35.840]  如果神給你永生
[00:28:35.840 --> 00:28:38.840]  以後你會繼續像現在一樣
[00:28:38.840 --> 00:28:41.040]  一路活下去
[00:28:41.040 --> 00:28:42.840]  可能對你來說不是很興奮
[00:28:42.840 --> 00:28:43.640]  你不是很興奮嗎
[00:28:43.640 --> 00:28:45.040]  以後你就是這樣
[00:28:45.040 --> 00:28:46.640]  以後你永遠都是這樣
[00:28:46.640 --> 00:28:48.240]  不會有什麼改變
[00:28:48.240 --> 00:28:49.640]  這個就是永生
[00:28:49.640 --> 00:28:52.040]  永遠不死
[00:28:52.040 --> 00:28:53.040]  你會不會很開心
[00:28:53.040 --> 00:28:53.840]  你會不會很興奮
[00:28:53.840 --> 00:28:54.440]  你會不會很興奮
[00:28:54.440 --> 00:28:56.240]  我不會很興奮
[00:28:56.240 --> 00:28:58.640]  永遠像我現在這樣
[00:28:58.640 --> 00:29:01.640]  算了
[00:29:01.640 --> 00:29:04.240]  但是原來大家看這兩部聖經的時候
[00:29:04.240 --> 00:29:09.840]  應該不要錯過一個最重要的真理
[00:29:09.840 --> 00:29:11.440]  這個真理其實在十二節
[00:29:11.440 --> 00:29:14.040]  它說有了上帝的兒子就有生命
[00:29:14.040 --> 00:29:17.040]  沒有上帝的兒子就沒有生命
[00:29:17.040 --> 00:29:18.040]  大家有沒有留意這部聖經
[00:29:18.040 --> 00:29:20.040]  似乎讀得太多
[00:29:20.040 --> 00:29:21.640]  麻木了
[00:29:21.640 --> 00:29:23.040]  很明顯這裏說
[00:29:23.040 --> 00:29:24.840]  上帝兒子的生命
[00:29:24.840 --> 00:29:27.440]  不是說你現在的生命
[00:29:27.440 --> 00:29:28.240]  是不是
[00:29:28.240 --> 00:29:29.240]  你已經有生命了
[00:29:29.240 --> 00:29:31.840]  如果你說就是我們肉體的生命的話
[00:29:31.840 --> 00:29:33.040]  爲什麼這麼麻煩
[00:29:33.040 --> 00:29:34.040]  在這裏再說
[00:29:34.040 --> 00:29:35.640]  No
[00:29:35.640 --> 00:29:40.440]  上帝兒子的生命是一個怎樣的生命
[00:29:40.440 --> 00:29:42.640]  保羅在這本書中告訴我們
[00:29:42.640 --> 00:29:47.040]  這個生命是按照神的形象做的
[00:29:47.040 --> 00:29:50.040]  有真理的仁義和聖潔
[00:29:50.040 --> 00:29:51.040]  換句話說
[00:29:51.040 --> 00:29:52.040]  我們信耶穌之後
[00:29:52.040 --> 00:29:55.640]  我們生命裏面多了一些屬靈的質素
[00:29:55.640 --> 00:29:57.640]  在你信耶穌之前沒有的
[00:29:57.640 --> 00:29:58.840]  真理的仁義和聖潔
[00:29:58.840 --> 00:29:59.640]  這個很籠統
[00:29:59.640 --> 00:30:01.440]  但是起碼讓你知道
[00:30:01.440 --> 00:30:04.240]  It's not from people
[00:30:04.240 --> 00:30:05.040]  from the world
[00:30:05.040 --> 00:30:06.040]  It's from God
[00:30:06.040 --> 00:30:07.240]  從神那裏而來
[00:30:07.240 --> 00:30:08.840]  一個這樣的質素
[00:30:08.840 --> 00:30:10.640]  有仁義聖潔
[00:30:10.640 --> 00:30:12.640]  這是神的特徵
[00:30:12.640 --> 00:30:14.040]  從我們信耶穌的時間開始
[00:30:14.040 --> 00:30:17.840]  進入我們的生命當中
[00:30:17.840 --> 00:30:19.640]  當我們有了這些屬靈的質素的時候
[00:30:19.640 --> 00:30:22.240]  你的生命就開始轉化了
[00:30:22.240 --> 00:30:23.040]  你和我的生命
[00:30:23.040 --> 00:30:25.640]  因爲信耶穌的緣故
[00:30:25.640 --> 00:30:26.640]  就開始轉化了
[00:30:26.640 --> 00:30:29.040]  聖靈會繼續幫助我們
[00:30:29.040 --> 00:30:31.640]  讓真理的仁義和聖潔
[00:30:31.640 --> 00:30:34.040]  繼續地去生長
[00:30:34.040 --> 00:30:36.840]  我們轉化轉化轉化
[00:30:36.840 --> 00:30:37.840]  有一天
[00:30:37.840 --> 00:30:42.040]  直到像我們救主耶穌基督的模樣
[00:30:42.040 --> 00:30:44.040]  就是神異子的模樣
[00:30:44.040 --> 00:30:45.840]  所以保祿是怎樣說的
[00:30:45.840 --> 00:30:49.240]  保祿說我們外體雖然毀壞
[00:30:49.240 --> 00:30:51.640]  但是內心呢
[00:30:51.640 --> 00:30:53.640]  大家有沒有讀過職聖經
[00:30:53.640 --> 00:30:56.640]  我們外體雖然毀壞
[00:30:56.640 --> 00:31:03.040]  內心卻一天生弛一天
[00:31:03.040 --> 00:31:06.240]  我們裏面生命的轉變
[00:31:06.240 --> 00:31:07.840]  在信耶穌之後應該有轉變
[00:31:07.840 --> 00:31:09.640]  如果發覺和以前一樣的話
[00:31:09.640 --> 00:31:11.640]  那你要好好檢討一下
[00:31:11.640 --> 00:31:17.240]  在神的面前討告瞭解爲什麼
[00:31:17.240 --> 00:31:18.440]  無可否認
[00:31:18.440 --> 00:31:21.840]  這個內在不斷改變的生命
[00:31:21.840 --> 00:31:24.040]  會受我們的肉體影響
[00:31:24.040 --> 00:31:26.640]  限制了我們
[00:31:26.640 --> 00:31:30.040]  但是當你越來越活得像耶穌基督
[00:31:30.040 --> 00:31:32.440]  越來越活得像神的兒子的時候
[00:31:32.440 --> 00:31:35.440]  我們就越能夠體驗到
[00:31:35.440 --> 00:31:38.840]  在永恆中生活的那種美善
[00:31:38.840 --> 00:31:40.440]  原來在信耶穌那一刻開始
[00:31:40.440 --> 00:31:43.240]  我們已經開始了一個永恆的生活
[00:31:43.240 --> 00:31:45.240]  所以爲什麼約翰說
[00:31:45.240 --> 00:31:48.840]  我們擁有神兒子的生命之後就知道了
[00:31:48.840 --> 00:31:50.040]  你沒有的時候
[00:31:50.040 --> 00:31:51.440]  你沒辦法去體會
[00:31:51.440 --> 00:31:52.440]  沒辦法去明白
[00:31:52.440 --> 00:31:54.240]  但是當你開始了一個生命
[00:31:54.240 --> 00:31:58.640]  讓神的靈在你的生命當中培養那種仁義和聖潔
[00:31:58.640 --> 00:31:59.640]  越來越像耶穌的時候
[00:31:59.640 --> 00:32:01.240]  你就越來越有把握
[00:32:01.240 --> 00:32:04.440]  Yes! I got it!
[00:32:04.440 --> 00:32:06.640]  沒錯了
[00:32:06.640 --> 00:32:09.240]  以後天堂的生活就好像是這樣
[00:32:09.240 --> 00:32:13.440]  雖然我們暫時受到身體的限制
[00:32:13.440 --> 00:32:15.440]  在世上我們仍有苦難
[00:32:15.440 --> 00:32:17.840]  在世上我們有種種的問題
[00:32:17.840 --> 00:32:19.440]  在世上我們會生病
[00:32:19.440 --> 00:32:20.640]  我們會死
[00:32:20.640 --> 00:32:23.840]  我們會和家人朋友的關係破裂
[00:32:23.840 --> 00:32:25.040]  但是在永恆裏面
[00:32:25.040 --> 00:32:27.640]  這些一切令人不開心的事情
[00:32:27.640 --> 00:32:30.440]  令我覺得難堪的事都不再存在
[00:32:30.440 --> 00:32:32.040]  在永恆裏面
[00:32:32.040 --> 00:32:33.640]  只有和平
[00:32:33.640 --> 00:32:35.240]  只有喜樂
[00:32:35.240 --> 00:32:38.240]  只有無盡的愛
[00:32:38.240 --> 00:32:39.640]  所以弟兄姐妹
[00:32:39.640 --> 00:32:40.840]  特別是未信耶穌的
[00:32:40.840 --> 00:32:42.040]  我告訴你們
[00:32:42.040 --> 00:32:43.840]  我們想得到的那個好消息
[00:32:43.840 --> 00:32:46.040]  Good news 是什麼呢
[00:32:46.040 --> 00:32:48.840]  我們不需要等到死了之後
[00:32:48.840 --> 00:32:50.840]  纔開始經歷永生的祝福
[00:32:50.840 --> 00:32:52.640]  Even 在今世
[00:32:52.640 --> 00:32:54.240]  就好像我剛纔所說
[00:32:54.240 --> 00:32:56.040]  從你信耶穌的那個時間開始
[00:32:56.040 --> 00:32:58.240]  聖靈種在你的生命當中
[00:32:58.240 --> 00:33:01.440]  將仁義聖潔plant in our life
[00:33:01.440 --> 00:33:02.640]  在那個時間開始
[00:33:02.640 --> 00:33:05.040]  我們就活出這個永恆的生命
[00:33:05.040 --> 00:33:06.440]  肉體會死亡
[00:33:06.440 --> 00:33:08.240]  但是肉體的死亡只是讓我們
[00:33:08.240 --> 00:33:15.040]  盡到與永生神同在的一個門檻而已
[00:33:15.040 --> 00:33:16.040]  我的意思是什麼呢
[00:33:16.040 --> 00:33:16.640]  弟兄姐妹
[00:33:16.640 --> 00:33:18.240]  當我們回到教會
[00:33:18.240 --> 00:33:20.640]  教會就是一羣屬於耶穌基督的人
[00:33:20.640 --> 00:33:22.240]  擁有耶穌基督生命的人
[00:33:22.240 --> 00:33:23.840]  當我們回到教會的時候
[00:33:23.840 --> 00:33:27.040]  教會應該是天堂的縮影
[00:33:27.040 --> 00:33:27.840]  We are not perfect
[00:33:27.840 --> 00:33:28.640]  有很多問題
[00:33:28.640 --> 00:33:31.640]  但是教會應該是天堂的縮影
[00:33:31.640 --> 00:33:35.840]  我們要將和平喜樂和無盡的愛
[00:33:35.840 --> 00:33:39.440]  帶給每一個和我們接觸的人
[00:33:39.440 --> 00:33:41.440]  這是我們今天教會的使命
[00:33:41.440 --> 00:33:44.440]  而這個使命唯有基督徒纔可以完成
[00:33:44.440 --> 00:33:50.440]  因爲唯有基督徒才擁有這樣的人生
[00:33:50.440 --> 00:33:52.640]  這個燦爛陽光的人生
[00:33:52.640 --> 00:33:55.640]  不但在今世能夠周圍發生光和熱
[00:33:55.640 --> 00:34:00.240]  而且可以帶給人永遠的盼望
[00:34:00.240 --> 00:34:01.440]  身體會衰敗
[00:34:01.440 --> 00:34:02.640]  Yes
[00:34:02.640 --> 00:34:04.040]  世上有苦難
[00:34:04.040 --> 00:34:05.040]  Yes
[00:34:05.040 --> 00:34:05.840]  所以保祿說
[00:34:05.840 --> 00:34:07.240]  死人若不復活
[00:34:07.240 --> 00:34:08.840]  我們就喫喫喝喝吧
[00:34:08.840 --> 00:34:11.440]  因爲明天要死了
[00:34:11.440 --> 00:34:13.240]  但是因爲我們擁有耶穌基督的生命
[00:34:13.240 --> 00:34:15.440]  我們有永生的盼望
[00:34:15.440 --> 00:34:17.840]  我們不需要過一個行屍走肉
[00:34:17.840 --> 00:34:19.240]  不知道爲了什麼去生活
[00:34:19.240 --> 00:34:21.240]  只是每天忙碌的人生
[00:34:21.240 --> 00:34:23.040]  如果現在過着這樣的人生
[00:34:23.040 --> 00:34:24.040]  要懂得why
