
[00:00:00.000 --> 00:00:08.360]  新年通常我們會展望未來的日子是怎樣
[00:22:47.040 --> 00:22:50.800]  我送這些禮物給你的原因是希望軟化你的心
[00:22:50.800 --> 00:22:56.680]  讓我可以在你面前蒙受你的恩典
[00:22:56.680 --> 00:23:01.760]  他是坦白地承認他心中所想的 他的目的是什麼
[00:23:01.760 --> 00:23:07.600]  還有最後「禮物」這個詞在原文是祝福的意思
[00:23:07.600 --> 00:23:09.520]  是祝福
[00:23:09.520 --> 00:23:14.760]  我們記得亞國曾經用手段去奪走
[00:23:14.760 --> 00:23:19.320]  本來應該屬於哥哥的祝福
[00:23:19.320 --> 00:23:24.160]  現在他用具體的行動去作出補償
[00:23:24.160 --> 00:23:31.400]  把這個祝福送上給他的哥哥
[00:23:31.400 --> 00:23:39.080]  以上種種的表現都顯示亞國是真心真意地向伊索認錯
[00:23:39.080 --> 00:23:41.520]  他有具體的行動作出補償
[00:23:41.520 --> 00:23:43.800]  不是隻講字的
[00:23:43.800 --> 00:23:50.760]  這也顯示他願意爲自己所犯的錯來負責
[00:23:50.760 --> 00:23:53.240]  美國有一本暢銷的書
[00:23:53.240 --> 00:23:56.480]  可能大家都看過或者聽過這本書的書名
[00:23:56.480 --> 00:24:02.480]  書名是《All I Really Need to Know I Learned in Kindergarten》
[00:24:02.480 --> 00:24:06.960]  意思是作者所講的
[00:24:06.960 --> 00:24:10.640]  所有我們需要知道的東西
[00:24:10.640 --> 00:24:12.960]  在我們的人生裏所有我們需要知道的東西
[00:24:12.960 --> 00:24:17.640]  其實我們早在我們讀幼稚園的時候就已經學會了
[00:24:17.640 --> 00:24:20.480]  這本書也有中文的譯本
[00:24:20.480 --> 00:24:24.240]  名字是《生命中不可錯過的智慧》
[00:24:24.240 --> 00:24:27.440]  這本書裏作者說
[00:24:27.440 --> 00:24:32.800]  人生裏最重要的一個道理大家知道是什麼嗎?
[00:24:32.800 --> 00:24:35.160]  這個道理也在幼稚園學會了
[00:24:35.160 --> 00:24:39.400]  就是在你傷害了人或者做錯事得罪人的時候
[00:24:39.400 --> 00:24:41.600]  要說對不起
[00:24:41.600 --> 00:24:44.520]  這個是不是在幼稚園就學會的?
[00:24:44.520 --> 00:24:47.080]  這個在幼稚園學習到的道理
[00:24:47.080 --> 00:24:54.280]  偏偏就是我們這些成年人都難以啓齒的一句話
[00:24:54.280 --> 00:24:56.320]  我們總是喜歡推卸責任
[00:24:56.320 --> 00:24:58.400]  我們將責任推在別人身上
[00:24:58.400 --> 00:25:01.360]  因爲我們不接受自己是有錯
[00:25:01.360 --> 00:25:07.800]  或者我們不需要不肯向別人承認自己犯錯
[00:25:07.800 --> 00:25:11.720]  而這個情況其實在一些親密關係裏
[00:25:11.720 --> 00:25:14.800]  可能是更加明顯的
[00:25:14.800 --> 00:25:16.800]  明明就是我自己亂發脾氣
[00:25:16.800 --> 00:25:19.600]  但是我就會和老公說
[00:25:19.600 --> 00:25:21.520]  是你不對
[00:25:21.520 --> 00:25:22.320]  是你激怒我
[00:25:22.320 --> 00:25:25.600]  你不激怒我我怎麼會發脾氣呢?
[00:25:25.600 --> 00:25:27.120]  明明是我自己任性的
[00:25:27.120 --> 00:25:28.560]  我就會說
[00:25:28.560 --> 00:25:30.240]  一天都是你
[00:25:30.240 --> 00:25:31.800]  你不衆壞我
[00:25:31.800 --> 00:25:34.160]  我怎麼會搞成這樣呢?
[00:25:34.160 --> 00:25:36.040]  總之就是
[00:25:36.040 --> 00:25:37.640]  是他的錯
[00:25:37.640 --> 00:25:40.160]  責任總是在別人身上
[00:25:40.160 --> 00:25:42.680]  在網上我看到一篇文章
[00:25:42.680 --> 00:25:45.240]  這篇文章的題目就是
[00:25:45.240 --> 00:25:48.720]  當你老了最後悔的是什麼?
[00:25:48.720 --> 00:25:53.000]  我們當中很多人都還沒進入到年老的階段
[00:25:53.000 --> 00:25:55.720]  不過也值得我們去思想一下
[00:25:55.720 --> 00:25:58.120]  你會爲什麼後悔呢?
[00:25:58.120 --> 00:26:00.120]  在那篇文章裏面
[00:26:00.120 --> 00:26:03.280]  他說有一個全球性的統計
[00:26:03.280 --> 00:26:05.840]  結果發現有五件事
[00:26:05.840 --> 00:26:08.320]  是最多人會感到後悔的
[00:26:08.320 --> 00:26:09.640]  第五件就是
[00:26:09.640 --> 00:26:14.280]  有45%的人會後悔沒有善待自己的身體
[00:26:14.280 --> 00:26:15.560]  可能呢
[00:26:15.560 --> 00:26:18.320]  打遊戲 打通宵
[00:26:18.320 --> 00:26:20.840]  打到三更半夜
[00:26:20.840 --> 00:26:23.560]  搞到身體不好
[00:26:23.560 --> 00:26:25.960]  身體散弱
[00:26:25.960 --> 00:26:28.200]  第四件就是57%的人
[00:26:28.200 --> 00:26:31.000]  後悔沒有好好珍惜自己的伴侶
[00:26:31.000 --> 00:26:33.120]  好像我這樣
[00:26:33.120 --> 00:26:36.120]  推卸責任給我老公
[00:26:36.120 --> 00:26:37.000]  第三
[00:26:37.000 --> 00:26:39.240]  第三名就是62%的人
[00:26:39.240 --> 00:26:42.400]  後悔對子女的教育不當
[00:26:42.400 --> 00:26:43.360]  是教育不當
[00:26:43.360 --> 00:26:44.680]  不是沒有教育
[00:26:44.680 --> 00:26:47.600]  現代人的問題往往不是沒有教育
[00:26:47.600 --> 00:26:48.920]  而是太多的教育
[00:26:48.920 --> 00:26:50.200]  或者過分的教育
[00:26:50.200 --> 00:26:53.000]  很多是直升機家長
[00:26:53.000 --> 00:26:54.800]  第二名就是73%的人
[00:26:54.800 --> 00:26:58.240]  會後悔在年輕的時候入錯行
[00:26:58.240 --> 00:27:01.920]  有沒有人覺得自己入錯行?
[00:27:01.920 --> 00:27:04.240]  第一名就是92%的人
[00:27:04.240 --> 00:27:06.640]  後悔年輕的時候不夠努力
[00:27:06.640 --> 00:27:10.160]  導致一事無成
[00:27:10.160 --> 00:27:12.960]  我不知道這些數據有多準確
[00:27:12.960 --> 00:27:15.680]  因爲這篇文章沒有說出
[00:27:15.680 --> 00:27:17.600]  這個統計的出處在哪裏
[00:27:17.600 --> 00:27:19.720]  你知道網上的文章
[00:27:19.720 --> 00:27:21.880]  你喜歡寫什麼都可以發上去
[00:27:21.880 --> 00:27:24.360]  所以那個真確性是存疑
[00:27:24.360 --> 00:27:26.680]  不過這幾樣其實都是
[00:27:26.680 --> 00:27:28.080]  如果我們有遺憾的話
[00:27:28.080 --> 00:27:30.880]  往往其實都離不開這幾樣
[00:27:30.880 --> 00:27:38.960]  所以都有值得我們思考的價值
[00:27:38.960 --> 00:27:41.440]  趁着新年可能我們都值得
[00:27:41.440 --> 00:27:43.880]  好像雅各一樣
[00:27:43.880 --> 00:27:47.040]  找一個屬於自己的雅博渡口
[00:27:47.040 --> 00:27:49.720]  一個可以安靜下來的地方
[00:27:49.720 --> 00:27:53.400]  好好地反省一下我們自己的一生
[00:27:53.400 --> 00:27:55.640]  正是當中的遺憾
[00:27:55.640 --> 00:27:58.080]  倘若是有得罪神得罪人的地方
[00:27:58.080 --> 00:27:59.400]  我們就認罪
[00:27:59.400 --> 00:28:00.480]  求神來寬恕
[00:28:00.480 --> 00:28:02.800]  也求人來寬恕
[00:28:02.800 --> 00:28:06.480]  並且作出具體的行動來改過
[00:28:06.480 --> 00:28:09.280]  我們不要讓這些遺憾
[00:28:09.280 --> 00:28:11.720]  帶着來踏進新的一年
[00:28:11.720 --> 00:28:17.400]  甚至帶着這些遺憾去過我們的餘生
[00:28:17.400 --> 00:28:21.080]  當雅各從自己的名字
[00:28:21.080 --> 00:28:23.560]  來正視他的本相
[00:28:23.560 --> 00:28:25.440]  正視他自己的過失的時候
[00:28:25.440 --> 00:28:28.120]  上帝在這個時候賜給他一個新的名字
[00:28:28.120 --> 00:28:32.160]  這個名字也是象徵着他進入一個新的階段
[00:28:32.160 --> 00:28:34.000]  這個階段就是
[00:28:34.000 --> 00:28:35.440]  從前他是依靠自己
[00:28:35.440 --> 00:28:38.040]  現在他是依靠上帝
[00:28:38.040 --> 00:28:40.960]  在這段經文裏面有一個特點
[00:28:40.960 --> 00:28:44.960]  這段經文出現了好幾個人名
[00:28:44.960 --> 00:28:46.000]  也有地名
[00:28:46.000 --> 00:28:48.120]  而每一個人名或者地名
[00:28:48.120 --> 00:28:51.640]  其實都是很有意思的
[00:28:51.640 --> 00:28:54.200]  「雅博道口」
[00:28:54.200 --> 00:28:59.760]  「雅博」這個字是指倒空的意思
[00:28:59.760 --> 00:29:01.400]  倒空救我
[00:29:01.400 --> 00:29:04.400]  雅各在這裏倒空救我
[00:29:04.400 --> 00:29:09.040]  來接受上帝賜給他的新的名字
[00:29:09.040 --> 00:29:11.640]  在《創世紀》裏面也有另外一個人
[00:29:11.640 --> 00:29:14.680]  是神賜給他一個新的名字
[00:29:14.680 --> 00:29:17.120]  大家記不記得那個人是誰?
[00:29:17.120 --> 00:29:18.160]  阿伯拉罕
[00:29:18.160 --> 00:29:20.080]  原本他叫阿伯蘭
[00:29:20.080 --> 00:29:21.360]  上帝賜給他一個新的名字
[00:29:21.360 --> 00:29:22.160]  阿伯拉罕
[00:29:22.160 --> 00:29:24.640]  意思就是多國之父
[00:29:24.640 --> 00:29:27.080]  意思是說
[00:29:27.080 --> 00:29:31.480]  衆多的後裔和國度都是從他而出的
[00:29:31.480 --> 00:29:32.960]  在《聖經》裏面
[00:29:32.960 --> 00:29:35.240]  神賜給人一個新的名字
[00:29:35.240 --> 00:29:39.280]  象徵着這個人的生命將會有重大的改變
[00:29:39.280 --> 00:29:42.600]  踏進一個新的歷程
[00:29:42.600 --> 00:29:45.920]  雅各的新名是「以色列」
[00:29:45.920 --> 00:29:51.040]  「以色列」這個字的意思是與神搏鬥
[00:29:51.040 --> 00:29:54.440]  或者是尊貴的王子
[00:29:54.440 --> 00:30:01.320]  「以色列」也是後來以色列國的名字
[00:30:01.320 --> 00:30:08.320]  以色列這個名字讓雅各的後裔記得一件事
[00:30:08.320 --> 00:30:15.520]  這件事是說他們的祖先雅各曾經與神和人搏鬥得勝
[00:30:15.520 --> 00:30:20.640]  這個得勝對以色列人來說是增加了他們的信心
[00:30:20.640 --> 00:30:23.640]  使他們相信當他們遇見困難
[00:30:23.640 --> 00:30:25.200]  遇見敵人的時候
[00:30:25.200 --> 00:30:29.000]  他們都可以像他們的祖先雅各一樣
[00:30:29.000 --> 00:30:32.200]  靠着神來得勝
[00:30:32.200 --> 00:30:39.320]  這件事同樣能夠增加雅各自己本身的信心
[00:30:39.320 --> 00:30:45.000]  因爲當時他準備來見以素
[00:30:45.000 --> 00:30:48.360]  這個新的名字提醒他
[00:30:48.360 --> 00:30:52.000]  神會使他得勝
[00:30:52.000 --> 00:30:55.720]  這個名字讓他增加信心和盼望
[00:30:55.720 --> 00:31:03.160]  使他相信神會幫助他戰勝困難
[00:31:03.160 --> 00:31:07.480]  他會解決和哥哥之間的關係
[00:31:07.480 --> 00:31:09.920]  那個恩怨情仇
[00:31:09.920 --> 00:31:11.800]  另一方面
[00:31:11.800 --> 00:31:14.200]  由雅各變成以色列
[00:31:14.200 --> 00:31:19.520]  其實也象徵着雅各由一個古惑仔
[00:31:19.520 --> 00:31:23.320]  變成一個尊貴的王子
[00:31:23.320 --> 00:31:26.400]  他的身份不再一樣
[00:31:26.400 --> 00:31:32.280]  他從前常常靠自己的小聰明出術處理問題
[00:31:32.280 --> 00:31:38.840]  變成依靠上帝來處理問題
[00:31:38.840 --> 00:31:42.840]  並且行事光明磊落
[00:31:42.840 --> 00:31:44.960]  雅各改名是被動的
[00:31:44.960 --> 00:31:48.360]  是神主動賜一個新的名字給他
[00:31:48.360 --> 00:31:51.560]  而雅各的回應是什麼呢?
[00:31:51.560 --> 00:31:59.160]  他將他當時身處的地方命名爲皮魯伊勒
[00:31:59.160 --> 00:32:03.760]  這個名字的意思是神的面
[00:32:03.760 --> 00:32:05.280]  其實對於雅各來說
[00:32:05.280 --> 00:32:09.800]  這個名字表示他與神相遇之後
[00:32:09.800 --> 00:32:13.960]  他的生命仍然得以保存
[00:32:13.960 --> 00:32:16.120]  這個生命不僅得以保存
[00:32:16.120 --> 00:32:19.000]  並且變成尊貴的生命
[00:32:19.000 --> 00:32:24.320]  這個生命也是靠着神來得勝的生命
[00:32:24.320 --> 00:32:29.200]  同時也是一個有傷痕的生命
[00:32:29.200 --> 00:32:35.600]  這個傷痕就是他與神角力的時候受傷的傷痕
[00:32:35.600 --> 00:32:40.960]  在我們的生命裏可能也有大或小的傷痕
[00:32:40.960 --> 00:32:42.720]  疤痕
[00:32:42.720 --> 00:32:43.480]  好像我這樣
[00:32:43.480 --> 00:32:47.000]  我左眼的眼角有一個疤痕
[00:32:47.000 --> 00:32:52.560]  這個疤痕是小時候出水鬥留下的疤痕
[00:32:52.560 --> 00:32:54.600]  我小時候很介意
[00:32:54.600 --> 00:32:56.800]  但大大小小就忘記了
[00:32:56.800 --> 00:32:58.920]  因爲有其他更大的疤痕
[00:32:58.920 --> 00:33:01.120]  或者是皺紋遮住了
[00:33:01.120 --> 00:33:03.880]  自己也看不見或者忘記了
[00:33:03.880 --> 00:33:06.280]  隨着時日的過去
[00:33:06.280 --> 00:33:10.240]  肉體上的疤痕很多時候都可以慢慢褪色
[00:33:10.240 --> 00:33:13.480]  又或者我們習慣了就忘記了
[00:33:13.480 --> 00:33:19.640]  但心靈裏的疤痕就未必那麼容易去淡忘
[00:33:19.640 --> 00:33:23.040]  到底我們如何可以將這些疤痕
[00:33:23.040 --> 00:33:24.240]  好像雅各那樣
[00:33:24.240 --> 00:33:29.400]  把它變成祝福的印記呢?
[00:33:29.400 --> 00:33:35.160]  雅各在《雅伯道口與神相遇》的經歷裏
[00:33:35.160 --> 00:33:36.800]  其實提醒我們
[00:33:36.800 --> 00:33:41.720]  我們要由愧疚、恐懼改變過來
[00:33:41.720 --> 00:33:45.440]  我們就需要去正視我們自己生命的圓陽
[00:33:45.440 --> 00:33:47.160]  我們的黑暗面
[00:33:47.160 --> 00:33:49.600]  我們需要向神、向人認罪
[00:33:49.600 --> 00:33:51.800]  重新來過
[00:33:51.800 --> 00:33:55.360]  並且我們要依靠神
[00:33:55.360 --> 00:33:56.040]  仰望祂
[00:33:56.040 --> 00:34:01.200]  依靠祂的能力來更新自己的生命
[00:34:01.200 --> 00:34:03.680]  我們如何依靠神呢?
[00:34:03.680 --> 00:34:06.120]  我們需要讀《聖經》
[00:34:06.120 --> 00:34:08.160]  好像我們讀雅各的生平那樣
[00:34:08.160 --> 00:34:09.920]  我們就在裏面得到提醒
[00:34:09.920 --> 00:34:12.040]  《聖經》可以成爲我們的提醒
[00:34:12.040 --> 00:34:14.000]  我們要祈禱
[00:34:14.000 --> 00:34:15.400]  安靜下來
[00:34:15.400 --> 00:34:18.120]  每一天由早到晚發生那麼多事情
[00:34:18.120 --> 00:34:20.360]  我們的腦子都停不了
[00:34:20.360 --> 00:34:23.040]  所以我們每一天都要有一段安靜的時間
[00:34:23.040 --> 00:34:24.960]  去禱告、去親近神
[00:34:24.960 --> 00:34:27.080]  去靈脩
[00:34:27.080 --> 00:34:31.640]  我們還需要讓神來參與我們每一天的生活
[00:34:31.640 --> 00:34:32.960]  意思就是
[00:34:32.960 --> 00:34:35.480]  我們願意在行事爲人的時候
[00:34:35.480 --> 00:34:36.760]  按照着《聖經》
[00:34:36.760 --> 00:34:39.160]  按照着神的心意來做
[00:34:39.160 --> 00:34:40.920]  我們願意放下我們的心意
[00:34:40.920 --> 00:34:45.240]  我們願意跟隨上帝的意思來做
[00:34:45.240 --> 00:34:49.000]  最近我上了一個密集課程
[00:34:49.000 --> 00:34:51.040]  其實這個密集課程
[00:34:51.040 --> 00:34:54.240]  只是一個要讀幾年
[00:34:54.240 --> 00:34:55.280]  我也不知道要讀幾多年
[00:34:55.280 --> 00:34:59.360]  的一個課程的其中第一個部分
[00:34:59.360 --> 00:35:03.560]  其實我考慮了很久纔去報
[00:35:03.560 --> 00:35:07.200]  其實按着我自己個人的心意
[00:35:07.200 --> 00:35:08.640]  我就不想去報
[00:35:08.640 --> 00:35:10.440]  原因很簡單 只是一個字
[00:35:10.440 --> 00:35:12.560]  就是懶
[00:35:12.560 --> 00:35:14.400]  讀書不僅是上課
[00:35:14.400 --> 00:35:18.040]  最糟糕的就是要做功課
[00:35:18.040 --> 00:35:19.800]  懶慣了
[00:35:19.800 --> 00:35:24.200]  但是心裏面總是有些不安
[00:35:24.200 --> 00:35:25.760]  好像有些催逼
[00:35:25.760 --> 00:35:28.040]  於是終於報了
[00:35:28.040 --> 00:35:30.080]  報了我抱着一個心態
[00:35:30.080 --> 00:35:31.840]  就是試一試
[00:35:31.840 --> 00:35:34.440]  不行就退
[00:35:34.440 --> 00:35:36.840]  不讀了
[00:35:36.840 --> 00:35:39.600]  到了上課的時候
[00:35:39.600 --> 00:35:40.600]  其實上了幾天課
[00:35:40.600 --> 00:35:41.720]  在這個過程裏面
[00:35:41.720 --> 00:35:45.080]  我才知道爲什麼我要讀這個課程
[00:35:45.080 --> 00:35:48.640]  爲什麼 神的心意是什麼
[00:35:48.640 --> 00:35:52.520]  這個課程不僅可以開闊我的眼界
[00:35:52.520 --> 00:35:55.200]  其實更重要的是
[00:35:55.200 --> 00:35:56.800]  我相信上帝是要藉着
[00:35:56.800 --> 00:35:59.000]  在這個學習的過程裏面
[00:35:59.000 --> 00:36:01.000]  去做一些研究
[00:36:01.000 --> 00:36:05.280]  去解開自己心裏面的一些疑惑
[00:36:05.280 --> 00:36:09.320]  讓我自己的生命能夠得到更新
[00:36:09.320 --> 00:36:12.760]  這是一個要放下自己的意願
[00:36:12.760 --> 00:36:14.920]  去順服的一個過程
[00:36:14.920 --> 00:36:18.560]  而我們依靠神其實就是這樣
[00:36:18.560 --> 00:36:22.320]  願意放下自己的心意
[00:36:22.320 --> 00:36:24.840]  去走上帝的那一途
[00:36:24.840 --> 00:36:27.040]  願意去等候 去聆聽
[00:36:27.040 --> 00:36:32.000]  去跟隨祂的心意去做
[00:36:32.000 --> 00:36:35.280]  雅各在雅博道口
[00:36:35.280 --> 00:36:38.280]  其實也是在學習這個功課
[00:36:38.280 --> 00:36:39.400]  在新的一年
[00:36:39.400 --> 00:36:42.800]  但願我們每一個人都能夠正視
[00:36:42.800 --> 00:36:44.120]  在我們生命裏面
[00:36:44.120 --> 00:36:45.880]  潛略我們的罪
[00:36:45.880 --> 00:36:47.440]  我們願意順服
[00:36:47.440 --> 00:36:49.760]  在上帝的帶領裏面
[00:36:49.760 --> 00:36:51.760]  去更新自己的生命
[00:36:51.760 --> 00:36:53.600]  我們一起來祈禱
[00:36:53.600 --> 00:36:54.440]  真愛天父上帝
[00:36:54.440 --> 00:36:56.640]  我們感謝讚美禰
[00:36:56.640 --> 00:36:59.160]  禰是那位創始成終的神
[00:36:59.160 --> 00:37:00.360]  感謝禰帶領我們
[00:37:00.360 --> 00:37:03.720]  由2017踏進去新的一年
[00:37:03.720 --> 00:37:06.240]  但願在新的一年裏面
[00:37:06.240 --> 00:37:10.560]  我們都能夠有一段安靜下來的時間
[00:37:10.560 --> 00:37:12.480]  我們好好地在神的面前
[00:37:12.480 --> 00:37:15.200]  來反思自己的生命
[00:37:15.200 --> 00:37:18.280]  但願我們有得罪禰
[00:37:18.280 --> 00:37:19.560]  得罪人的地方
[00:37:19.560 --> 00:37:20.880]  求禰來寬恕
[00:37:20.880 --> 00:37:22.480]  也給我們動力
[00:37:22.480 --> 00:37:24.920]  來作出具體的改變
[00:37:24.920 --> 00:37:26.680]  但願我們知道在這個過程裏面
[00:37:26.680 --> 00:37:28.400]  我們真的很軟弱
[00:37:28.400 --> 00:37:30.400]  但我們知道
[00:37:30.400 --> 00:37:32.200]  靠着哪家給我們力量的
[00:37:32.200 --> 00:37:33.400]  凡事都能做
[00:37:33.400 --> 00:37:35.320]  願神給我們動力
[00:37:35.320 --> 00:37:36.120]  來幫助我們
[00:37:36.120 --> 00:37:39.680]  讓我們能夠依靠禰來得勝
[00:37:39.680 --> 00:37:41.240]  但願我們在2018年
[00:37:41.240 --> 00:37:42.080]  去到年尾的時候
[00:37:42.080 --> 00:37:43.680]  我們能夠說
[00:37:43.680 --> 00:37:46.280]  我們靠着上帝來得勝
[00:37:46.280 --> 00:37:48.840]  禱告奉耶穌基督得勝的名
