
[00:00:00.000 --> 00:00:05.920]  在今日的靜悼儀先給大家一個處境題想像一下
[00:21:06.260 --> 00:21:11.060]  拒絕錯誤的教導和價值觀
[00:21:11.060 --> 00:21:12.660]  不過說到這裡
[00:21:12.660 --> 00:21:14.860]  另一個問題又浮現了
[00:21:14.860 --> 00:21:17.460]  究竟什麼是對的
[00:21:17.460 --> 00:21:20.060]  什麼是不對的呢?
[00:21:20.060 --> 00:21:22.860]  有問我
[00:21:22.860 --> 00:21:25.860]  其實就像上個月我們說的
[00:21:25.860 --> 00:21:28.060]  以弗所教會的那封信一樣
[00:21:28.060 --> 00:21:29.660]  其實已經說過了
[00:21:29.660 --> 00:21:31.460]  好像以弗所教會一樣
[00:21:31.460 --> 00:21:36.260]  就是用聖經去檢驗不同的教導
[00:21:36.260 --> 00:21:38.860]  就好像今天你來到教會聽到
[00:21:38.860 --> 00:21:43.660]  其實今天站在台上的講員
[00:21:43.660 --> 00:21:45.260]  他所說的話
[00:21:45.260 --> 00:21:48.660]  跟你一直讀聖經所領受所明白的
[00:21:48.660 --> 00:21:50.860]  會不會不同呢?
[00:21:50.860 --> 00:21:54.660]  又或者會不會你曾經讀過的經文
[00:21:54.660 --> 00:21:59.860]  跟今天講員所說的完全相反呢?
[00:21:59.860 --> 00:22:01.260]  所以弟兄姊妹
[00:22:01.260 --> 00:22:03.460]  教會真理的界線在哪裡?
[00:22:03.460 --> 00:22:07.260]  如何分辨教導的對與錯
[00:22:07.260 --> 00:22:12.260]  究竟站在台上是可信的目者
[00:22:12.260 --> 00:22:15.060]  還是假教師呢?
[00:22:15.060 --> 00:22:19.260]  其實這個責任在於你們自己
[00:22:19.260 --> 00:22:22.260]  究竟你有多認識聖經?
[00:22:22.260 --> 00:22:26.260]  究竟你有多認識神的話語?
[00:22:26.260 --> 00:22:30.060]  又或者究竟你有多花時間去了解
[00:22:30.060 --> 00:22:33.860]  去分辨這些教導呢?
[00:22:33.860 --> 00:22:35.060]  除了讀經
[00:22:35.060 --> 00:22:36.660]  另一個問題就是
[00:22:36.660 --> 00:22:39.460]  當我們每天接收很多不同的資訊
[00:22:39.460 --> 00:22:41.260]  很多不同的思想價值觀
[00:22:41.260 --> 00:22:43.260]  我們會不會接收的時候
[00:22:43.260 --> 00:22:45.860]  聽到的時候都多想一些
[00:22:45.860 --> 00:22:50.460]  這是否符合神的心意呢?
[00:22:50.460 --> 00:22:52.460]  有時我們來到教會
[00:22:52.460 --> 00:22:55.260]  見到教會上的講員
[00:22:55.260 --> 00:22:57.060]  我們回到教會
[00:22:57.060 --> 00:22:58.460]  講完講什麼
[00:22:58.460 --> 00:23:00.660]  我們就聽
[00:23:00.660 --> 00:23:03.260]  這是好的
[00:23:03.260 --> 00:23:04.660]  我也知道
[00:23:04.660 --> 00:23:07.860]  說宣的大家很尊重我們目者
[00:23:07.860 --> 00:23:10.860]  亦感受到大家很愛我
[00:23:10.860 --> 00:23:13.460]  不過我想說的是
[00:23:13.460 --> 00:23:14.860]  教會的講員
[00:23:14.860 --> 00:23:19.260]  所說的話是否一定是正確的?
[00:23:19.260 --> 00:23:20.860]  是否站在講台
[00:23:20.860 --> 00:23:26.060]  他說的話就一定全然反映神的心意呢?
[00:23:26.060 --> 00:23:27.660]  我也是人
[00:23:27.660 --> 00:23:31.660]  我可能有時也會說錯話
[00:23:31.660 --> 00:23:32.860]  又或者
[00:23:32.860 --> 00:23:35.460]  當今天我們在網上
[00:23:35.460 --> 00:23:36.260]  社交媒體
[00:23:36.260 --> 00:23:39.860]  見到很多很多不同的貼文
[00:23:39.860 --> 00:23:43.260]  有些貼文可能寫明自己是基督教的內容
[00:23:43.260 --> 00:23:47.060]  又或者有些貼文可能出自基督教的機構
[00:23:47.060 --> 00:23:49.060]  但我們看的時候
[00:23:49.060 --> 00:23:51.060]  我們會否就像一塊海綿
[00:23:51.060 --> 00:23:51.860]  吸水一樣
[00:23:51.860 --> 00:23:53.060]  全部都吸進去
[00:23:53.060 --> 00:23:54.460]  是否一定是正確的?
[00:23:54.460 --> 00:23:56.260]  還是我們也要按照
[00:23:56.260 --> 00:23:58.660]  神賜給我們的智慧
[00:23:58.660 --> 00:23:59.860]  悟性
[00:23:59.860 --> 00:24:02.060]  神賜給我們的腦袋
[00:24:02.060 --> 00:24:04.460]  去過濾一下?
[00:24:04.460 --> 00:24:06.460]  今天
[00:24:06.460 --> 00:24:08.860]  今天我們的腦袋
[00:24:08.860 --> 00:24:11.060]  裝的是什麼呢?
[00:24:11.060 --> 00:24:15.060]  我們想得最多的是什麼呢?
[00:24:15.060 --> 00:24:18.260]  現在是金融週末
[00:24:18.260 --> 00:24:20.460]  現在我們買什麼呢?
[00:24:20.460 --> 00:24:22.260]  又或者我們下星期
[00:24:22.260 --> 00:24:25.660]  去哪裡玩呢?去哪裡吃呢?
[00:24:25.660 --> 00:24:29.860]  究竟我們今天的腦袋是裝什麼的呢?
[00:24:29.860 --> 00:24:33.260]  今天聖經提醒你和我
[00:24:33.260 --> 00:24:35.060]  我們要多些用
[00:24:35.060 --> 00:24:37.460]  神創造給我們的腦袋
[00:24:37.460 --> 00:24:41.060]  承載神自己的說話
[00:24:41.060 --> 00:24:44.060]  分辨我們每天所聽到
[00:24:44.060 --> 00:24:45.860]  所看到的資訊
[00:24:45.860 --> 00:24:48.060]  以致我們每一個人
[00:24:48.060 --> 00:24:50.060]  不單只是目者
[00:24:50.060 --> 00:24:52.260]  不單只是領袖
[00:24:52.260 --> 00:24:53.660]  我們每一個人
[00:24:53.660 --> 00:24:59.460]  都持守我們信仰的界線
[00:24:59.460 --> 00:25:04.060]  耶穌基督給推也推拉教會這封信
[00:25:04.060 --> 00:25:07.060]  是對今天教會一個很嚴厲
[00:25:07.060 --> 00:25:09.660]  卻充滿恩典的提醒
[00:25:09.660 --> 00:25:13.260]  我們固然要追求愛心、善行
[00:25:13.260 --> 00:25:15.460]  要追求教會的成長
[00:25:15.460 --> 00:25:18.660]  但這一切絕對不能建立在
[00:25:18.660 --> 00:25:22.660]  一個妥協真理的基礎之上
[00:25:22.660 --> 00:25:25.660]  真正的愛不是懦弱
[00:25:25.660 --> 00:25:29.860]  和恐懼的縱容和欽鵬
[00:25:29.860 --> 00:25:31.860]  聖經說真正的愛是
[00:25:31.860 --> 00:25:37.060]  「不喜歡不義,只喜歡真理」
[00:25:37.060 --> 00:25:40.260]  真正的包容不是對罪惡
[00:25:40.260 --> 00:25:44.060]  對假教導視而不見
[00:25:44.060 --> 00:25:50.660]  而是勇敢的在愛裡說誠實話
[00:25:50.660 --> 00:25:52.060]  作為基督的身體
[00:25:52.060 --> 00:25:55.460]  我們每個信徒對守護真理
[00:25:55.460 --> 00:25:59.660]  持守信仰的界線都責無旁貸
[00:25:59.660 --> 00:26:01.260]  求主幫助我們
[00:26:01.260 --> 00:26:05.060]  不但在行為、愛心上不斷增長
[00:26:05.060 --> 00:26:09.060]  也在真道上用神的話語
[00:26:09.060 --> 00:26:11.260]  裝備我們的腦袋
[00:26:11.260 --> 00:26:16.060]  作一個有分辨能力的信徒
[00:26:16.060 --> 00:26:18.060]  可能有時要堅守真理
[00:26:18.060 --> 00:26:21.660]  站穩界線都會害怕、會痛
[00:26:21.660 --> 00:26:24.060]  甚至可能要付一些代價
[00:26:24.060 --> 00:26:25.860]  可能我們會被人孤立
[00:26:25.860 --> 00:26:30.660]  被人誤解為不近人情、思想落後
[00:26:30.660 --> 00:26:32.460]  但是讓我們謹記
[00:26:32.460 --> 00:26:34.460]  耶穌基督的應許
[00:26:34.460 --> 00:26:36.860]  即使多微小也好
[00:26:36.860 --> 00:26:39.060]  卻是有制服列國
[00:26:39.060 --> 00:26:42.260]  與基督一同作王得勝
[00:26:42.260 --> 00:26:44.860]  所以讓我們一起堅守
[00:26:44.860 --> 00:26:47.860]  主所託付真理的界線
[00:26:47.860 --> 00:26:50.460]  直等到他們的日子
[00:26:50.460 --> 00:26:52.460]  我們同心抬頭祈禱
[00:27:01.660 --> 00:27:03.660]  我們感謝祢
[00:27:03.660 --> 00:27:06.660]  感謝祢藉著主耶穌基督
[00:27:06.660 --> 00:27:09.260]  寫給推亞推拉教會的信
[00:27:09.260 --> 00:27:12.460]  再次與我們每一個人說話
[00:27:12.460 --> 00:27:14.860]  你說「凡有意的就應當聽」
[00:27:14.860 --> 00:27:17.260]  主也感謝祢與我們每一個人說
[00:27:17.260 --> 00:27:21.260]  主也承認我們有時會因為軟弱
[00:27:21.260 --> 00:27:23.460]  因為害怕得罪人
[00:27:23.460 --> 00:27:25.460]  因為害怕衝突
[00:27:25.460 --> 00:27:27.460]  所以我們選擇妥協
[00:27:27.460 --> 00:27:30.260]  我們用廉價的包容
[00:27:30.260 --> 00:27:33.460]  去掩蓋對真理的堅持
[00:27:33.460 --> 00:27:35.460]  所以求主赦免我們
[00:27:35.460 --> 00:27:39.460]  也求主如火焰的眼目
[00:27:39.460 --> 00:27:41.460]  監察我們的內心
[00:27:41.460 --> 00:27:44.460]  光照我們裡面的忍惡
[00:27:44.460 --> 00:27:46.860]  求聖靈賜給我們
[00:27:46.860 --> 00:27:49.060]  屬靈的智慧和勇氣
[00:27:49.060 --> 00:27:53.860]  讓我們不但追求外在的事工和熱心
[00:27:53.860 --> 00:27:58.260]  我們更願意花時間在你的話語裡
[00:27:58.260 --> 00:28:01.260]  深深地紮根
[00:28:01.260 --> 00:28:04.060]  求主幫助我們每一個頂子妹
[00:28:04.060 --> 00:28:08.060]  不單不只是依賴目者
[00:28:08.060 --> 00:28:11.060]  而是我們自己也擔當起
[00:28:11.060 --> 00:28:15.260]  守護教會真理界線的責任
[00:28:15.260 --> 00:28:17.860]  是用祢賜給我們的悟性
[00:28:17.860 --> 00:28:20.260]  去明辨每一天我們所聽到
[00:28:20.260 --> 00:28:22.660]  所看到的不同的資訊
[00:28:22.660 --> 00:28:25.660]  不同的教導
[00:28:25.660 --> 00:28:28.660]  主耶穌賜給我們有力量
[00:28:28.660 --> 00:28:30.660]  去堅守祢的真道
[00:28:30.660 --> 00:28:34.660]  勇敢地拒絕任何似是而非
[00:28:34.660 --> 00:28:36.660]  錯誤的價值觀
[00:28:36.660 --> 00:28:40.660]  但願我們這個屬祢的群體
[00:28:40.660 --> 00:28:43.660]  能夠在真理裡站立得穩
[00:28:43.660 --> 00:28:47.660]  成為這個世代裡發光的星辰
[00:28:47.660 --> 00:28:50.660]  直到祢再來的日子
[00:28:50.660 --> 00:28:53.660]  禱告是奉主耶穌基督得勝的名字祈求
[00:28:53.660 --> 00:28:54.160]  拜拜
