
[00:00:00.000 --> 00:00:05.400]  你知道唯有敬拜的工作是直到永遠的
[00:18:33.100 --> 00:18:35.100]  跟我檢查了之後
[00:18:35.100 --> 00:18:37.900]  就給了我四顆特效藥
[00:18:37.900 --> 00:18:40.800]  平時人家一天吃一顆止痛藥
[00:18:40.800 --> 00:18:43.000]  他說四顆一起吃下去
[00:18:43.000 --> 00:18:44.500]  吃了等三十分鐘
[00:18:44.500 --> 00:18:46.600]  希望你感覺好一點
[00:18:46.600 --> 00:18:48.200]  三十分鐘之後
[00:18:48.200 --> 00:18:49.800]  一點都沒有好
[00:18:49.800 --> 00:18:51.500]  他就跟我說
[00:18:51.500 --> 00:18:54.100]  你還是好好睡一個星期
[00:18:54.100 --> 00:18:57.300]  如果下個星期你還不能下床
[00:18:57.300 --> 00:18:59.100]  你就要進醫院
[00:18:59.100 --> 00:19:00.300]  那時候我就說
[00:19:00.300 --> 00:19:01.600]  Dr. Kim
[00:19:01.600 --> 00:19:03.900]  我說我星期五還要帶聚會
[00:19:03.900 --> 00:19:05.500]  星期六要教書
[00:19:05.500 --> 00:19:07.500]  星期日還要講道
[00:19:07.500 --> 00:19:10.300]  我說你可不可以幫幫我
[00:19:10.300 --> 00:19:12.400]  他說看來還是沒有辦法
[00:19:12.400 --> 00:19:13.500]  不如這樣
[00:19:13.500 --> 00:19:16.300]  我為你按手祈禱好不好
[00:19:16.300 --> 00:19:21.500]  你知道醫生和牧師按手很沒面子的
[00:19:21.500 --> 00:19:25.200]  但是我說你來幫我按手祈禱
[00:19:25.200 --> 00:19:26.900]  他禱告的時候
[00:19:26.900 --> 00:19:29.700]  真的來感動我
[00:19:29.700 --> 00:19:31.600]  他說神啊
[00:19:31.600 --> 00:19:34.300]  我們的生命在祢的手裏面
[00:19:34.300 --> 00:19:37.000]  我們的力量在祢的手裏面
[00:19:37.000 --> 00:19:39.600]  盼望在祢的手裏面
[00:19:39.600 --> 00:19:42.800]  每一個動作都在祢的手裏面
[00:19:42.800 --> 00:19:44.200]  我記得在那段時間
[00:19:44.200 --> 00:19:46.700]  我聽到他禱告的時候
[00:19:46.700 --> 00:19:48.600]  我也在神面前
[00:19:48.600 --> 00:19:52.200]  心裏面俯伏來敬拜
[00:19:52.200 --> 00:19:56.500]  原來生命不是在我的手裏面
[00:19:56.500 --> 00:19:58.800]  一個簡單的黑痴
[00:19:58.800 --> 00:20:01.900]  可以將我完全所有的計劃
[00:20:01.900 --> 00:20:04.100]  反轉了過來
[00:20:04.100 --> 00:20:05.600]  所以詩人說
[00:20:05.600 --> 00:20:06.900]  來啊
[00:20:06.900 --> 00:20:09.900]  我們要屈身敬拜
[00:20:09.900 --> 00:20:11.600]  就是要我們承認
[00:20:11.600 --> 00:20:13.100]  神是我們的神
[00:20:13.100 --> 00:20:17.100]  我們的生命在祂的手裏面
[00:20:17.100 --> 00:20:21.300]  然後詩人就向我們發出第三個邀請
[00:20:21.300 --> 00:20:24.000]  在第七節的最後一句
[00:20:24.000 --> 00:20:26.800]  這裏他的語氣變得很嚴肅
[00:20:26.800 --> 00:20:28.500]  變得很嚴厲
[00:20:28.500 --> 00:20:32.900]  他說:唯願你們今天聽他的話
[00:20:32.900 --> 00:20:37.100]  唯願你們今天聽他的話
[00:20:37.100 --> 00:20:38.100]  來啊
[00:20:38.100 --> 00:20:41.300]  讓我們今天聽他的話
[00:20:41.300 --> 00:20:44.200]  然後他就說了一段以色列人
[00:20:44.200 --> 00:20:46.500]  不是很好的歷史
[00:20:46.500 --> 00:20:48.600]  在第八到十一節
[00:20:48.600 --> 00:20:51.200]  讓我為大家讀出來
[00:20:51.200 --> 00:20:53.600]  你們不可以硬著心
[00:20:53.600 --> 00:20:55.500]  像當日在米利巴
[00:20:55.500 --> 00:20:58.000]  就是在曠野的瑪薩
[00:20:58.000 --> 00:21:01.300]  那時你們的祖宗視我、探我
[00:21:01.300 --> 00:21:03.900]  並且觀看我的作為
[00:21:03.900 --> 00:21:07.200]  四十年之久我厭煩那世代說
[00:21:07.200 --> 00:21:09.800]  這是心裏迷糊的百姓
[00:21:09.800 --> 00:21:12.800]  竟不曉得我的作為
[00:21:12.800 --> 00:21:15.400]  所以我在怒中起誓說
[00:21:15.400 --> 00:21:19.800]  他們斷不可進入我的安城
[00:21:19.800 --> 00:21:24.200]  我相信在歷史上再沒有另外一段時間
[00:21:24.200 --> 00:21:28.000]  比起以色列人離開埃及那段時間
[00:21:28.000 --> 00:21:30.700]  神的神蹟、祂的奇事
[00:21:30.700 --> 00:21:35.200]  是每一天在人的面前表現出來
[00:21:35.200 --> 00:21:37.100]  他們離開埃及的時候
[00:21:37.100 --> 00:21:39.200]  後面有埃及兵追來
[00:21:39.200 --> 00:21:42.100]  前面有洶湧的紅海
[00:21:42.100 --> 00:21:44.400]  但是聖經給我們看到
[00:21:44.400 --> 00:21:46.400]  摩西舉起法杖
[00:21:46.400 --> 00:21:49.500]  紅海就在當中分開
[00:21:49.500 --> 00:21:51.800]  聖經告訴我們
[00:21:51.800 --> 00:21:56.600]  他們在汗地、乾地走過紅海
[00:21:56.600 --> 00:21:58.100]  他們有沒有看到
[00:21:58.100 --> 00:22:01.900]  神自己的作為、祂的神蹟奇事呢?
[00:22:01.900 --> 00:22:03.200]  我相信有
[00:22:03.200 --> 00:22:04.800]  詩人都說他們有
[00:22:04.800 --> 00:22:06.800]  但是他們看就是看到
[00:22:06.800 --> 00:22:09.800]  但是只是觀看而已
[00:22:09.800 --> 00:22:14.100]  觀看但是沒有曉得這位神的作為
[00:22:14.100 --> 00:22:16.400]  觀看但是沒有相信
[00:22:16.400 --> 00:22:20.100]  神蹟奇事後面那位神
[00:22:20.100 --> 00:22:23.100]  所以他們看到但是沒有相信
[00:22:23.100 --> 00:22:23.900]  為什麼呢?
[00:22:23.900 --> 00:22:26.700]  因為他們的心是硬的
[00:22:26.700 --> 00:22:30.600]  他們是心裡面迷糊的百姓
[00:22:30.600 --> 00:22:32.900]  在曠野裡面四十年
[00:22:32.900 --> 00:22:36.100]  當早上的時候,太陽很猛的時候
[00:22:36.100 --> 00:22:38.900]  有雲柱為他們借蔭
[00:22:38.900 --> 00:22:42.800]  晚上有火柱來保護他們
[00:22:42.800 --> 00:22:44.300]  當他們餓的時候
[00:22:44.300 --> 00:22:46.400]  有馬拿給他們吃
[00:22:46.400 --> 00:22:50.300]  渴的時候有水在盤石裡面出來
[00:22:50.300 --> 00:22:52.800]  有沒有看到神蹟奇事呢?
[00:22:52.800 --> 00:22:57.300]  每一天神蹟奇事就在他們生命的周圍
[00:22:57.300 --> 00:22:59.300]  詩人說看就是看到
[00:22:59.300 --> 00:23:01.300]  但是觀看而已
[00:23:01.300 --> 00:23:04.300]  沒有曉得神自己的作為
[00:23:04.300 --> 00:23:05.700]  看就是看到
[00:23:05.700 --> 00:23:09.100]  但是沒有相信這位神
[00:23:09.100 --> 00:23:10.000]  看就是看到
[00:23:10.000 --> 00:23:12.800]  但是心仍然是硬的
[00:23:12.800 --> 00:23:14.800]  心是迷糊的
[00:23:14.800 --> 00:23:17.300]  沒有相信這位神
[00:23:17.300 --> 00:23:19.800]  為什麼我說他們沒有相信呢?
[00:23:19.800 --> 00:23:22.400]  就是在他們遇到困難的時候
[00:23:22.400 --> 00:23:23.600]  在馬薩
[00:23:23.600 --> 00:23:24.800]  在米利巴
[00:23:24.800 --> 00:23:26.600]  當他們渴的時候
[00:23:26.600 --> 00:23:30.200]  他們選擇怎樣去面對自己的問題呢?
[00:23:30.200 --> 00:23:33.500]  選擇面對的方法就是埋怨
[00:23:33.500 --> 00:23:36.400]  而且他們的埋怨讓神很憤怒
[00:23:36.400 --> 00:23:37.500]  他們怎樣埋怨呢?
[00:23:37.500 --> 00:23:40.800]  他說難道神真的在我們當中嗎?
[00:23:40.800 --> 00:23:42.500]  如果香港人就會說
[00:23:42.500 --> 00:23:45.600]  你給我神看看吧
[00:23:45.600 --> 00:23:48.600]  難道神在我們當中嗎?
[00:23:48.600 --> 00:23:51.400]  其實如果你想深一層
[00:23:51.400 --> 00:23:53.100]  很滑稽的
[00:23:53.100 --> 00:23:56.200]  神當然在他們當中
[00:23:56.200 --> 00:23:57.600]  當他們埋怨的時候
[00:23:57.600 --> 00:23:59.300]  難道神在我們當中
[00:23:59.300 --> 00:24:02.600]  可能魂儲在他們上面
[00:24:02.600 --> 00:24:03.800]  當他們埋怨
[00:24:03.800 --> 00:24:05.900]  難道神在我們當中嗎?
[00:24:05.900 --> 00:24:08.800]  可能胃裡面才剛剛吃完
[00:24:08.800 --> 00:24:11.400]  早上撿回來的馬拿
[00:24:11.400 --> 00:24:14.200]  難道神在我們當中嗎?
[00:24:14.200 --> 00:24:15.900]  所以神很憤怒
[00:24:15.900 --> 00:24:20.900]  說他們不可以進入我的安息
[00:24:20.900 --> 00:24:22.200]  同樣
[00:24:22.200 --> 00:24:24.900]  今天施人邀請我們
[00:24:24.900 --> 00:24:25.800]  來到敬拜
[00:24:25.800 --> 00:24:28.100]  不單止歡呼歌唱
[00:24:28.100 --> 00:24:31.000]  不單止屈身敬拜
[00:24:31.000 --> 00:24:32.900]  同樣重要的
[00:24:32.900 --> 00:24:35.000]  我們要聽祂的話
[00:24:35.000 --> 00:24:36.600]  不單止聽祂的話
[00:24:36.600 --> 00:24:38.400]  要相信祂的話
[00:24:38.400 --> 00:24:41.400]  要信服祂的話
[00:24:41.400 --> 00:24:44.000]  如果明天你回到公司
[00:24:44.000 --> 00:24:45.100]  老闆跟你說
[00:24:45.100 --> 00:24:47.800]  你的工作已經不再有了
[00:24:47.800 --> 00:24:50.700]  但你有很多經濟的負擔
[00:24:50.700 --> 00:24:52.800]  你還可不可以相信
[00:24:52.800 --> 00:24:54.900]  過去帶領你的神
[00:24:54.900 --> 00:24:56.900]  今天仍然帶領你
[00:24:56.900 --> 00:25:00.600]  祂的恩典會足夠你用呢?
[00:25:00.600 --> 00:25:03.600]  如果明天你收到醫生的通知
[00:25:03.600 --> 00:25:06.000]  你發現自己有一個很重的病
[00:25:06.000 --> 00:25:10.100]  或者是你愛的人患了很重的病
[00:25:10.100 --> 00:25:12.100]  你還可不可以相信
[00:25:12.100 --> 00:25:16.300]  神用永遠不改變的愛來愛你
[00:25:16.300 --> 00:25:18.000]  你還可不可以相信
[00:25:18.000 --> 00:25:21.000]  在我們一切的困難軟弱裏面
[00:25:21.000 --> 00:25:23.500]  祂是我們的避難所
[00:25:23.500 --> 00:25:26.500]  是我們的高台
[00:25:26.500 --> 00:25:30.000]  那今天又如何呢?
[00:25:30.000 --> 00:25:32.300]  今天又如何呢?
[00:25:32.300 --> 00:25:37.000]  唯願我們今天就聽祂的話
[00:25:37.000 --> 00:25:40.700]  唯願我們今天就聽祂的話
[00:25:40.700 --> 00:25:45.400]  神的工作不斷地在我們的生命裏面
[00:25:45.400 --> 00:25:48.500]  當我們遇到困難的時候
[00:25:48.500 --> 00:25:51.600]  唯願我們聽祂的話
[00:25:51.600 --> 00:25:56.200]  不要硬著心做心裏迷糊的人
[00:25:56.200 --> 00:25:57.900]  相信祂的話
[00:25:57.900 --> 00:26:00.000]  信服祂的話
[00:26:00.000 --> 00:26:03.000]  倚靠祂自己的話
[00:26:03.000 --> 00:26:05.800]  我們有少少安靜的時候
[00:26:05.800 --> 00:26:08.400]  在神面前安靜
[00:26:08.400 --> 00:26:11.200]  神知道你的需要
[00:26:11.200 --> 00:26:17.300]  神有說話要向你的心靈深處說
[00:26:17.300 --> 00:26:21.400]  願意我們今天就聽祂的話
[00:26:21.400 --> 00:26:23.500]  信服祂
[00:26:23.500 --> 00:26:24.500]  相信祂
