
[00:00:00.000 --> 00:00:05.460]  有時有些紀錄真的不想打破
[00:19:36.680 --> 00:19:38.960]  因為我與你同在
[00:19:38.960 --> 00:19:40.520]  要拯救你
[00:19:40.520 --> 00:19:43.240]  這是耶和華說的」
[00:19:43.240 --> 00:19:45.240]  主耶和華很清楚說
[00:19:45.240 --> 00:19:48.800]  年幼並不是一個藉口
[00:19:48.800 --> 00:19:50.320]  我現在給你一個指令
[00:19:50.320 --> 00:19:51.840]  這個指令是很清楚
[00:19:51.840 --> 00:19:52.920]  我要你去哪裡
[00:19:52.920 --> 00:19:54.040]  你就要去哪裡
[00:19:54.040 --> 00:19:55.200]  我要你說什麼
[00:19:55.200 --> 00:19:56.840]  你就要說什麼
[00:19:56.840 --> 00:19:58.360]  你要傳什麼信息
[00:19:58.360 --> 00:20:01.360]  你就要傳什麼信息
[00:20:01.360 --> 00:20:03.280]  而你不需要懼怕
[00:20:03.280 --> 00:20:06.480]  因為我與你同在
[00:20:06.480 --> 00:20:09.320]  當神與一個人同在的時候
[00:20:09.320 --> 00:20:11.800]  他就不需要再懼怕什麼
[00:20:11.800 --> 00:20:13.720]  縱使那個是強國的君王
[00:20:13.720 --> 00:20:15.280]  這又如何呢?
[00:20:15.280 --> 00:20:16.800]  在神的面前
[00:20:16.800 --> 00:20:19.120]  這個所謂強國的君王
[00:20:19.120 --> 00:20:21.240]  只是一粒的微塵
[00:20:21.240 --> 00:20:23.560]  我與你同在,記不記得?
[00:20:23.560 --> 00:20:25.520]  摩西被神呼召
[00:20:25.520 --> 00:20:27.280]  第一個的推搪
[00:20:27.280 --> 00:20:29.560]  都是這個問題
[00:20:29.560 --> 00:20:30.800]  我是誰?
[00:20:30.800 --> 00:20:32.880]  我可以去見法老
[00:20:32.880 --> 00:20:37.400]  當時摩西是一個流亡海外的兇手
[00:20:37.400 --> 00:20:38.960]  是一個罪犯
[00:20:38.960 --> 00:20:41.760]  他怎麼可以去見強國的君王法老?
[00:20:41.760 --> 00:20:43.160]  但是神的回應是什麼?
[00:20:43.160 --> 00:20:45.280]  「我與你同在」
[00:20:45.280 --> 00:20:46.800]  所以很寶貴
[00:20:46.800 --> 00:20:48.840]  而且不單單說到「同在」
[00:20:48.840 --> 00:20:50.200]  在這裡還加多一句
[00:20:50.200 --> 00:20:53.280]  「我要拯救你」
[00:20:53.280 --> 00:20:55.880]  因為神已經預告了
[00:20:55.880 --> 00:21:00.480]  耶利米當祂要為尼達去宣講的時候
[00:21:00.480 --> 00:21:02.240]  祂會有很多的衝擊
[00:21:02.240 --> 00:21:03.480]  有很多的韌力
[00:21:03.480 --> 00:21:05.800]  有很多的挑戰
[00:21:05.800 --> 00:21:07.800]  但是神說不需要懼怕
[00:21:07.800 --> 00:21:10.000]  「我會來保護你」
[00:21:10.000 --> 00:21:14.000]  神更加地為尼達去加重這句說話
[00:21:14.000 --> 00:21:17.040]  第一章的十八、十九兩節
[00:21:17.040 --> 00:21:19.440]  我們一起來看
[00:21:19.440 --> 00:21:25.000]  「漢吶,我今日使你成為堅城、鐵柱、銅牆
[00:21:25.000 --> 00:21:29.120]  與全地和猶大的君王、首領、祭司
[00:21:29.120 --> 00:21:31.600]  並地上的眾民反對
[00:21:31.600 --> 00:21:35.040]  他們要攻擊你,卻不能勝你
[00:21:35.040 --> 00:21:38.720]  因為我與你同在,要拯救你
[00:21:38.720 --> 00:21:40.800]  這是耶和華說的」
[00:21:40.800 --> 00:21:42.320]  看到嗎?
[00:21:42.320 --> 00:21:45.480]  這個召命是很難去承擔
[00:21:45.480 --> 00:21:48.960]  因為是猶大全地的人民
[00:21:48.960 --> 00:21:53.240]  君王、首領、宗教人士、祭司
[00:21:53.240 --> 00:21:55.320]  並眾民都會反對你
[00:21:55.320 --> 00:21:56.520]  攻擊你
[00:21:56.520 --> 00:21:57.880]  但是祂說你不用怕
[00:21:57.880 --> 00:21:59.480]  祂贏不了你
[00:21:59.480 --> 00:22:03.240]  你會成為堅城、鐵柱、銅牆
[00:22:03.240 --> 00:22:04.000]  為甚麼?
[00:22:04.000 --> 00:22:06.360]  因為我與你同在
[00:22:06.360 --> 00:22:09.400]  我要拯救你
[00:22:09.400 --> 00:22:10.600]  接著有一個保證
[00:22:10.600 --> 00:22:13.400]  謝氏耶華說的
[00:22:13.400 --> 00:22:15.240]  每一個信息的結語
[00:22:15.240 --> 00:22:17.320]  都同樣有這樣出現
[00:22:17.320 --> 00:22:19.880]  只是在耶利米斯這句說話
[00:22:19.880 --> 00:22:22.680]  出現了一百六十八次
[00:22:22.680 --> 00:22:25.920]  這是神給耶利米的保證
[00:22:25.920 --> 00:22:29.400]  接著神就做了一個象徵性的行動
[00:22:29.400 --> 00:22:32.600]  這個象徵性行動對某些先知也是這樣
[00:22:32.600 --> 00:22:34.440]  好像以賽亞一樣
[00:22:34.440 --> 00:22:37.120]  我們很熟悉以賽亞先知
[00:22:37.120 --> 00:22:40.080]  在以賽亞書裏面有記載
[00:22:40.080 --> 00:22:42.760]  就是當他看到神的榮耀時
[00:22:42.760 --> 00:22:45.240]  他說「我是一個嘴唇不潔」
[00:22:45.240 --> 00:22:47.800]  「住在一個嘴唇不潔的人當中」
[00:22:47.800 --> 00:22:50.960]  於是神就差派撒拉弗下來
[00:22:50.960 --> 00:22:54.240]  用一個火箭來戰他的嘴
[00:22:54.240 --> 00:22:56.040]  當然這是象徵性的行動
[00:22:56.040 --> 00:22:57.240]  如果真的很辣的時候
[00:22:57.240 --> 00:22:59.480]  我想他的嘴已經爛了
[00:22:59.480 --> 00:23:04.360]  他就說你的嘴已經來帶去潔淨了
[00:23:04.360 --> 00:23:06.520]  神幫助了他
[00:23:06.520 --> 00:23:08.880]  還有就是以西傑先知
[00:23:08.880 --> 00:23:10.920]  當他要去侍奉的時候
[00:23:10.920 --> 00:23:12.800]  神要去吃卷
[00:23:12.800 --> 00:23:15.280]  不是日本那些吃的那些卷
[00:23:15.280 --> 00:23:17.440]  而是整本書卷來帶去吃
[00:23:17.440 --> 00:23:19.600]  是很特別的一個意思
[00:23:19.600 --> 00:23:21.720]  八月我會教以西傑書的時候
[00:23:21.720 --> 00:23:23.840]  就會講解這個信息
[00:23:23.840 --> 00:23:25.680]  而在這一刻裏面
[00:23:25.680 --> 00:23:27.200]  神跟他說
[00:23:27.200 --> 00:23:30.120]  「我要你說甚麼就要說甚麼」
[00:23:30.120 --> 00:23:32.240]  於是有一個象徵性的行動
[00:23:32.240 --> 00:23:33.400]  這個行動是甚麼呢?
[00:23:33.400 --> 00:23:36.720]  在耶利米斯第一章第九節
[00:23:36.720 --> 00:23:40.920]  「於是耶和華伸手按我的口對我說
[00:23:40.920 --> 00:23:44.320]  我已將當說的話傳給你」
[00:23:44.320 --> 00:23:49.560]  神用一個形象的手按著他的口跟他說
[00:23:49.560 --> 00:23:53.720]  「我已經將應該要說的話傳給你」
[00:23:53.720 --> 00:23:56.520]  我就想起粵語片裏的武林高手
[00:23:56.520 --> 00:23:59.800]  把男主角打通他的任督二脈的時候
[00:23:59.800 --> 00:24:01.960]  於是他就有這個功力
[00:24:01.960 --> 00:24:06.200]  原來神就給他這個力量
[00:24:06.200 --> 00:24:09.640]  所以耶利米斯不單單聽見神的聲音
[00:24:09.640 --> 00:24:13.200]  感受到神在身上的作為
[00:24:13.200 --> 00:24:16.160]  他很清楚地知道自己
[00:24:16.160 --> 00:24:19.240]  最大的召命、使命是甚麼呢?
[00:24:19.240 --> 00:24:23.080]  就是去宣講神的話
[00:24:23.080 --> 00:24:25.400]  絕對不可以輕率
[00:24:25.400 --> 00:24:27.960]  這個節對我來說也是很重要
[00:24:27.960 --> 00:24:31.200]  我也很清楚神給我的使命
[00:24:31.200 --> 00:24:32.760]  其中一個很重要的就是
[00:24:32.760 --> 00:24:35.480]  要好好的宣講神的話
[00:24:35.480 --> 00:24:38.160]  所以我每一次預備我的講道的時候
[00:24:38.160 --> 00:24:39.920]  絕不輕率
[00:24:39.920 --> 00:24:42.520]  要很認真的去面對
[00:24:42.520 --> 00:24:46.840]  我們先看看他宣講的內容是甚麼
[00:24:46.840 --> 00:24:49.600]  神很清楚地按了他的手之後
[00:24:49.600 --> 00:24:50.640]  跟著跟他說
[00:24:50.640 --> 00:24:52.320]  「你要宣講的是甚麼呢?」
[00:24:52.320 --> 00:24:54.920]  第一章第十節
[00:24:54.920 --> 00:24:59.320]  「漢啊,我今日立你在列邦列國之上
[00:24:59.320 --> 00:25:04.320]  為要施行拔出、拆毀、毀壞、傾覆
[00:25:04.320 --> 00:25:06.920]  又要建立災籍」
[00:25:06.920 --> 00:25:08.560]  如果你留意到這方面
[00:25:08.560 --> 00:25:11.840]  是有消極和積極的兩方面
[00:25:11.840 --> 00:25:13.360]  但消極的比較多
[00:25:13.360 --> 00:25:14.960]  四個的媒體會
[00:25:14.960 --> 00:25:17.560]  積極的只是兩個
[00:25:17.560 --> 00:25:19.920]  就是要有破壞性的
[00:25:19.920 --> 00:25:22.960]  就是要拆毀、拔出
[00:25:22.960 --> 00:25:25.080]  毀壞、傾覆
[00:25:25.080 --> 00:25:28.280]  積極的就是要建立災籍
[00:25:28.280 --> 00:25:31.120]  但先拆毀、求建立
[00:25:31.120 --> 00:25:36.600]  神要以耶利米宣告審判的信息
[00:25:36.600 --> 00:25:39.640]  其實子民一直以來對神的教導、警告
[00:25:39.640 --> 00:25:40.600]  請你留意
[00:25:40.600 --> 00:25:44.880]  他們絕對不是孤陋寡聞
[00:25:44.880 --> 00:25:49.120]  他們只不過是聰而不聞
[00:25:49.120 --> 00:25:54.000]  正正因為聰而不聞神的警告
[00:25:54.000 --> 00:25:57.480]  結果他們就滅亡了
[00:25:57.480 --> 00:26:00.200]  這個國家毀滅之後
[00:26:00.200 --> 00:26:05.320]  子民就被帶到外邦之地
[00:26:05.320 --> 00:26:09.360]  再次在外邦之地被災籍
[00:26:09.360 --> 00:26:11.720]  這個拆毀、拔出是什麼呢?
[00:26:11.720 --> 00:26:14.680]  就好像一棵樹被拔了出來
[00:26:14.680 --> 00:26:17.360]  但移植到另一個地方
[00:26:17.360 --> 00:26:19.240]  還有一個意思是什麼呢?
[00:26:19.240 --> 00:26:21.440]  就是拆毀幽壇
[00:26:21.440 --> 00:26:24.320]  就好像基澱當日被神呼召的時候
[00:26:24.320 --> 00:26:27.760]  他第一件事就是把拜偶像的幽壇拆毀
[00:26:27.760 --> 00:26:31.680]  也就好像當時約西亞王
[00:26:31.680 --> 00:26:36.760]  拆毀拜偶像的幽壇一樣
[00:26:36.760 --> 00:26:40.120]  最後這個宣告是什麼呢?
[00:26:40.120 --> 00:26:43.000]  那個毀壞是指神的審判
[00:26:43.000 --> 00:26:45.400]  是徹底的破壞
[00:26:45.400 --> 00:26:48.520]  但置之死地而後生
[00:26:48.520 --> 00:26:52.000]  先有破壞後才有建立
[00:26:52.000 --> 00:26:54.040]  才有更新的機會
[00:26:54.040 --> 00:26:57.760]  就好像黎明前是最黑暗的時候
[00:26:57.760 --> 00:27:01.400]  才知道祂的工作和召命是什麼呢?
[00:27:01.400 --> 00:27:03.960]  祂要宣告審判
[00:27:03.960 --> 00:27:07.640]  但也要宣告復興的信息
[00:27:07.640 --> 00:27:09.400]  祂要指責
[00:27:09.400 --> 00:27:12.480]  但同樣要發出安慰
[00:27:12.480 --> 00:27:15.440]  但在惡劣的環境之中
[00:27:15.440 --> 00:27:19.880]  當祂宣告審判指責的時候
[00:27:19.880 --> 00:27:22.040]  指問是不會接受的
[00:27:22.040 --> 00:27:24.920]  但當祂講安慰的信息的時候
[00:27:24.920 --> 00:27:27.040]  人是會輕忽的
[00:27:27.040 --> 00:27:29.720]  所以祂要面對的召命
[00:27:29.720 --> 00:27:32.840]  是非常困難的
[00:27:32.840 --> 00:27:34.480]  當祂承擔這個召命
[00:27:34.480 --> 00:27:36.800]  祂要面對什麼困難呢?
[00:27:36.800 --> 00:27:38.960]  剛才我說當我們被神利好揀選的時候
[00:27:38.960 --> 00:27:39.920]  這個是恩典
[00:27:39.920 --> 00:27:41.880]  但恩典是很沉重的
[00:27:41.880 --> 00:27:44.720]  賦命是難為的
[00:27:44.720 --> 00:27:46.040]  祂忠心宣講
[00:27:46.040 --> 00:27:49.600]  一定不能夠受歡迎
[00:27:49.600 --> 00:27:53.040]  耶利米先知第一個要面對的是什麼呢?
[00:27:53.040 --> 00:27:55.200]  原來神下了一個命令
[00:27:55.200 --> 00:27:58.080]  祂不能夠結婚
[00:27:58.080 --> 00:28:01.000]  不能夠娶妻生子
[00:28:01.000 --> 00:28:02.880]  不能夠像一個正常人一樣
[00:28:02.880 --> 00:28:04.880]  做祂應該可以做的事
[00:28:04.880 --> 00:28:09.360]  耶利米書第六十六章的第一和第二節
[00:28:09.360 --> 00:28:12.320]  「耶和華的話猶臨到我說
[00:28:12.320 --> 00:28:17.000]  你在這地方不可娶妻生兒養女」
[00:28:17.000 --> 00:28:18.760]  很清楚
[00:28:18.760 --> 00:28:20.840]  神說你要獨生
[00:28:20.840 --> 00:28:23.720]  不可以娶妻生子
[00:28:23.720 --> 00:28:26.400]  好像很殘酷似的
[00:28:26.400 --> 00:28:29.120]  但其實某個程度是一個祝福
[00:28:29.120 --> 00:28:31.840]  中國人有一句話怎麼說呢?
[00:28:31.840 --> 00:28:36.760]  「寧做太平犬,不作亂世人」
[00:28:36.760 --> 00:28:43.040]  在太平時代做一隻狗比在亂世做一個人好
[00:28:43.040 --> 00:28:45.640]  你想想如果有家室有兒女的時候
[00:28:45.640 --> 00:28:47.320]  國家被滅的時候
[00:28:47.320 --> 00:28:48.840]  生活一定是很困苦
[00:28:48.840 --> 00:28:51.200]  甚至被擄到外邦的時候
[00:28:51.200 --> 00:28:53.400]  他的兒女會怎麼樣?
[00:28:53.400 --> 00:28:56.360]  在耶利米書第六十六章的第三到第四節
[00:28:56.360 --> 00:28:58.280]  神接著解釋
[00:28:58.280 --> 00:29:00.680]  「因為論到這個地方所生的兒女
[00:29:00.680 --> 00:29:03.960]  又論到在這個國裡面生養他們的父母
[00:29:03.960 --> 00:29:09.760]  而話如此說,他們必死得甚苦,無人哀哭
[00:29:09.760 --> 00:29:12.760]  必不得埋葬
[00:29:12.760 --> 00:29:19.600]  必將地上的糞土必被刀劍和饑荒滅絕
[00:29:19.600 --> 00:29:25.920]  他們的屍首必給空中的飛鳥和地上的野獸作食物」
[00:29:25.920 --> 00:29:29.120]  所以如果有妻兒的時候
[00:29:29.120 --> 00:29:31.560]  原來死的時候不得埋葬
[00:29:31.560 --> 00:29:34.280]  他們的屍首暴露於空間
[00:29:34.280 --> 00:29:38.680]  給一些雀鳥來帶去啄食的時候
[00:29:38.680 --> 00:29:41.400]  是很可悲的一件事
[00:29:41.400 --> 00:29:43.640]  而且不要忘記
[00:29:43.640 --> 00:29:48.040]  兒女往往會成為他們的負累
[00:29:48.040 --> 00:29:50.600]  影響著他們的侍奉
[00:29:50.600 --> 00:29:53.440]  今天有很多人離開香港的時候
[00:29:53.440 --> 00:29:56.160]  主要是為了他們的兒女
[00:29:56.160 --> 00:29:58.720]  甚至為了他們的孫兒
[00:29:58.720 --> 00:30:00.920]  最簡單舉一個例子
[00:30:00.920 --> 00:30:03.080]  一個很出名的政治人物
[00:30:03.080 --> 00:30:04.720]  剛剛離開了世界
[00:30:04.720 --> 00:30:06.080]  李鵬飛
[00:30:06.080 --> 00:30:09.320]  不是做粵語片的探長李鵬飛
[00:30:09.320 --> 00:30:11.640]  是政壇教父李鵬飛
[00:30:11.640 --> 00:30:14.960]  如果你記得他在商台做一個節目
[00:30:14.960 --> 00:30:17.000]  誰知半夜他自己說
[00:30:17.000 --> 00:30:18.480]  他收到電話
[00:30:18.480 --> 00:30:19.400]  有人跟他說
[00:30:19.400 --> 00:30:21.280]  「我認識你太太」
[00:30:21.280 --> 00:30:22.560]  說出太太一些事情
[00:30:22.560 --> 00:30:24.400]  「你女兒很漂亮」
[00:30:24.400 --> 00:30:26.560]  又說出女兒一些資料的時候
[00:30:26.560 --> 00:30:28.120]  沒有說其他東西
[00:30:28.120 --> 00:30:30.240]  接著就收線
[00:30:30.240 --> 00:30:33.320]  李鵬飛第二天馬上回去就辭職了
[00:30:33.320 --> 00:30:35.520]  他說這個午夜空靈
[00:30:35.520 --> 00:30:38.000]  對他來說是一個很大的壓力
[00:30:38.000 --> 00:30:40.080]  他說「我個人沒有問題」
[00:30:40.080 --> 00:30:42.960]  「但是怕累及妻兒」
[00:30:42.960 --> 00:30:45.640]  今天我們可能都在面對這些事情
[00:30:45.640 --> 00:30:50.520]  所以為何神不讓耶利米結婚養兒育女
[00:30:50.520 --> 00:30:52.960]  原來是有原因的
[00:30:52.960 --> 00:30:54.720]  第二方面就是耶利米
[00:30:54.720 --> 00:30:57.080]  當他來大學宣講的時候
[00:30:57.080 --> 00:31:00.560]  他的言語是犯眾怒的
[00:31:00.560 --> 00:31:04.600]  耶利米先知他在聖殿門口
[00:31:04.600 --> 00:31:07.160]  宣講了一篇信息
[00:31:07.160 --> 00:31:11.840]  這篇信息是令他受很多人來討厭他
[00:31:11.840 --> 00:31:13.760]  他指責這班子民
[00:31:13.760 --> 00:31:15.160]  你們來敬拜偶像
[00:31:15.160 --> 00:31:16.960]  沒有尊一的人來敬拜神
[00:31:16.960 --> 00:31:18.360]  你們妄顧公義
[00:31:18.360 --> 00:31:20.960]  你們欺負孤兒寡婦
[00:31:20.960 --> 00:31:24.680]  又直斥當時的祭司先知
[00:31:24.680 --> 00:31:28.920]  只是宣講很虛假和平的信息
[00:31:28.920 --> 00:31:30.120]  他更加會說
[00:31:30.120 --> 00:31:32.120]  將來我們會受到審判
[00:31:32.120 --> 00:31:34.960]  大家如果看《螢光幕》上的經文
[00:31:34.960 --> 00:31:35.920]  我們不讀了
[00:31:35.920 --> 00:31:38.480]  他說「君王將會死去」
[00:31:38.480 --> 00:31:39.720]  「而他們死去的時候」
[00:31:39.720 --> 00:31:42.800]  「他們的骸骨都要從墳墓裡拿出來」
[00:31:42.800 --> 00:31:45.080]  「來雕在外面」
[00:31:45.080 --> 00:31:47.600]  「成為糞土」
[00:31:47.600 --> 00:31:49.240]  更加指出
[00:31:49.240 --> 00:31:52.200]  你不要看著這間聖殿這麼宏偉
[00:31:52.200 --> 00:31:56.160]  這個聖殿是將會被毀滅的
[00:31:56.160 --> 00:31:59.680]  你知不知道當他講完這段信息的時候
[00:31:59.680 --> 00:32:02.480]  他即時面對的是甚麼呢?
[00:32:02.480 --> 00:32:06.040]  祭司先知帶他去抓耶利米
[00:32:06.040 --> 00:32:09.360]  然後要將他立刻處死
[00:32:09.360 --> 00:32:14.080]  我們一起來看耶利米斯二十六章第八、第九兩節
[00:32:14.080 --> 00:32:19.400]  「耶利米說完了耶和華所吩咐他對眾人說的一切話
[00:32:19.400 --> 00:32:22.960]  祭司先知和眾人都來抓住他
[00:32:22.960 --> 00:32:25.280]  說:你必要死
[00:32:25.280 --> 00:32:28.040]  你為何託耶和華的名譽言
[00:32:28.040 --> 00:32:30.520]  說這殿必如是羅
[00:32:30.520 --> 00:32:33.680]  這城必變成方城方牆
[00:32:33.680 --> 00:32:35.440]  無人居住呢?
[00:32:35.440 --> 00:32:41.360]  於是眾人都在耶和華的殿中聚集到耶利米那裡」
[00:32:41.360 --> 00:32:42.960]  你看看耶利米
[00:32:42.960 --> 00:32:45.600]  他按照神的吩咐
[00:32:45.600 --> 00:32:48.280]  去講出這個審判的信息
[00:32:48.280 --> 00:32:50.240]  引來的是甚麼後果?
[00:32:50.240 --> 00:32:52.520]  個個聽到之後都很憤怒
[00:32:52.520 --> 00:32:55.440]  要他帶去殺耶利米
[00:32:55.440 --> 00:33:01.080]  但這個時候猶大王派官員來審判耶利米
[00:33:01.080 --> 00:33:04.440]  在跟著二十六章的第十到十一節裡面
[00:33:04.440 --> 00:33:07.440]  祭司先知來控告耶利米
[00:33:07.440 --> 00:33:11.160]  耶利米就自辯、解釋
[00:33:11.160 --> 00:33:16.000]  結果負責的官員聽了雙方陳詞之後
[00:33:16.000 --> 00:33:19.800]  就度出他的結案陳詞
[00:33:19.800 --> 00:33:22.680]  竟然宣告
[00:33:22.680 --> 00:33:24.800]  耶利米是無罪的
[00:33:24.800 --> 00:33:29.200]  我們一起來看耶利米書二十六章的第十六節
[00:33:29.200 --> 00:33:33.360]  「首領和眾民就對祭司先知說
[00:33:33.360 --> 00:33:35.480]  這人是不該死的
[00:33:35.480 --> 00:33:37.840]  因為他是奉耶和華
[00:33:37.840 --> 00:33:40.840]  我們神的名向我們說話」
[00:33:40.840 --> 00:33:43.720]  這些官員講出
[00:33:43.720 --> 00:33:48.040]  先知是有言論自由的
[00:33:48.040 --> 00:33:50.880]  而且他更加有各種的長老
[00:33:50.880 --> 00:33:53.680]  引述過去的歷史
[00:33:53.680 --> 00:33:56.240]  耶利米書二十六章的十七到第十九節
[00:33:56.240 --> 00:33:58.200]  大家來看這些經文
[00:33:58.200 --> 00:34:01.800]  他說當日我們的王希西加在位的時候
[00:34:01.800 --> 00:34:05.360]  一樣有神的僕人來指斥王的錯
[00:34:05.360 --> 00:34:06.840]  指斥子民的錯
[00:34:06.840 --> 00:34:09.520]  來宣告我們會面對審判
[00:34:09.520 --> 00:34:12.320]  但他說這些神的僕人
[00:34:12.320 --> 00:34:15.320]  沒有遭到刑罰
[00:34:15.320 --> 00:34:18.200]  沒有被殺害
[00:34:18.200 --> 00:34:21.560]  所以他有言論自由
[00:34:21.560 --> 00:34:26.240]  不應該將他處死
[00:34:26.240 --> 00:34:29.520]  結果就放耶利米
[00:34:29.520 --> 00:34:31.680]  二十六章的二十四節
[00:34:31.680 --> 00:34:35.520]  「然而沙番的兒子阿希金就保護耶利米
[00:34:35.520 --> 00:34:40.080]  不交在百姓手中致死他」
[00:34:40.080 --> 00:34:44.560]  於是耶利米就急忙地來討論
[00:34:44.560 --> 00:34:48.480]  你看不看到原來言論自由是非常寶貴
[00:34:48.480 --> 00:34:50.560]  若在今天
[00:34:50.560 --> 00:34:52.160]  我們香港這個處境的時候
[00:34:52.160 --> 00:34:56.040]  可能耶利米得不到這個待遇
[00:34:56.040 --> 00:34:59.320]  所以也有很多人在國安法一頒布的時候
[00:34:59.320 --> 00:35:01.960]  就已經立刻離開香港
[00:35:01.960 --> 00:35:04.640]  之後耶利米就將他的預言
[00:35:04.640 --> 00:35:07.320]  帶到口述給巴六
[00:35:07.320 --> 00:35:09.480]  巴六就會記下
[00:35:09.480 --> 00:35:13.120]  然後繼續向百姓宣講
[00:35:13.120 --> 00:35:14.920]  若晉王得悉之後
[00:35:14.920 --> 00:35:17.960]  他也想聽聽神的預言是甚麼
[00:35:17.960 --> 00:35:19.920]  於是召了巴六來
[00:35:19.920 --> 00:35:22.560]  但聽完之後他就很生氣
[00:35:22.560 --> 00:35:24.240]  用刀割爛這些書卷
[00:35:24.240 --> 00:35:25.520]  然後將它焚燒
[00:35:25.520 --> 00:35:28.800]  接著下命令要捉耶利米和巴六
[00:35:28.800 --> 00:35:33.080]  於是耶利米又再逃亡
[00:35:33.080 --> 00:35:36.680]  所以留意到耶利米當他宣講完之後
[00:35:36.680 --> 00:35:41.000]  他可以用一句說話來說就是「泛眾憎」
[00:35:41.000 --> 00:35:45.840]  還有很重要的就是他竟然責備當時的君王
[00:35:45.840 --> 00:35:50.080]  你留意到有時候我們就說我們要信服掌權者
[00:35:50.080 --> 00:35:51.440]  如果掌權者犯錯
[00:35:51.440 --> 00:35:53.640]  怎可以不去責備他
[00:35:53.640 --> 00:35:59.320]  這是先知和神的兒女應該有的責任
[00:35:59.320 --> 00:36:03.280]  當時君王他已經住在很好的皇宮裡面
[00:36:03.280 --> 00:36:05.200]  但他叫人來幫他蓋房子
[00:36:05.200 --> 00:36:07.760]  但蓋完房子的時候竟然不給錢
[00:36:07.760 --> 00:36:09.680]  不給公價
[00:36:09.680 --> 00:36:13.760]  於是先知就責備這個王
[00:36:13.760 --> 00:36:15.280]  你這樣做的時候
[00:36:15.280 --> 00:36:17.320]  你是絕對的錯誤
[00:36:17.320 --> 00:36:22.200]  我們一起來看二十二章十三和十七、十八節
[00:36:22.200 --> 00:36:24.080]  那行不義蓋房
[00:36:24.080 --> 00:36:25.640]  行不公造樓
[00:36:25.640 --> 00:36:30.160]  白白使用人的手工不給公價的有和了
[00:36:30.160 --> 00:36:33.720]  唯有你的眼和你的心專顧貪婪
[00:36:33.720 --> 00:36:35.360]  流無辜人的血
[00:36:35.360 --> 00:36:37.480]  行欺壓和強暴
[00:36:37.480 --> 00:36:39.680]  所以耶和華論道
[00:36:39.680 --> 00:36:43.960]  「猶大王若西亞的兒子若亞竟如此說
[00:36:43.960 --> 00:36:47.480]  人必不為他舉哀說」
[00:36:47.480 --> 00:36:52.240]  所以先知有責備王的不公平
[00:36:52.240 --> 00:36:55.640]  接著他還要宣告這個王是怎樣死的
[00:36:55.640 --> 00:36:57.440]  他說「人必不為他舉哀
[00:36:57.440 --> 00:37:00.400]  他被埋葬好像埋奴一樣
[00:37:00.400 --> 00:37:05.000]  要拉出去,泯在耶路撒冷的城門之外」
[00:37:05.000 --> 00:37:07.360]  你聽到嗎?
[00:37:07.360 --> 00:37:10.000]  他指責當時的王
[00:37:10.000 --> 00:37:12.280]  他不怕權貴
[00:37:12.280 --> 00:37:14.560]  不阿諛奉承
[00:37:14.560 --> 00:37:17.680]  你有錯我就指責你
[00:37:17.680 --> 00:37:20.000]  他忠於趙明
[00:37:20.000 --> 00:37:22.760]  但是這些人是越來越少
[00:37:22.760 --> 00:37:25.320]  可以說是鳳毛麟角
[00:37:25.320 --> 00:37:27.160]  所以你看到的時候
[00:37:27.160 --> 00:37:31.280]  我們不是不可以指責在上掌權者
[00:37:31.280 --> 00:37:33.200]  如果他犯錯的時候
[00:37:33.200 --> 00:37:35.800]  我們不可以默然不語
[00:37:35.800 --> 00:37:37.840]  好了,後來有另一個王
[00:37:37.840 --> 00:37:40.280]  更加的一個問題是怎樣呢?
[00:37:40.280 --> 00:37:45.800]  他勸末代皇帝投降給巴比倫
[00:37:45.800 --> 00:37:50.000]  信服來做一個秘魯的人
[00:37:50.000 --> 00:37:52.920]  他勸王尼達去投降
[00:37:52.920 --> 00:37:58.120]  耶利米斯二十七章十二到第十四節
[00:37:58.120 --> 00:38:02.760]  「我就照這一切的話對猶大王西底家說
[00:38:02.760 --> 00:38:06.800]  要把你們的頸銜放在巴比倫王的額下
[00:38:06.800 --> 00:38:10.440]  服侍他和他的百姓,便得存活
[00:38:10.440 --> 00:38:16.520]  你和你的百姓為何要因刀劍、饑荒、瘟疫死亡
[00:38:16.520 --> 00:38:22.000]  正如耶和華論道不服侍巴比倫王的那國說的話
[00:38:22.000 --> 00:38:25.440]  不可聽那些先知對你們所說的話
[00:38:25.440 --> 00:38:29.600]  他們說你們不致服侍巴比倫王
[00:38:29.600 --> 00:38:32.560]  其實他們向你們說假寓意」
[00:38:32.560 --> 00:38:33.960]  這一句你已經看到
[00:38:33.960 --> 00:38:38.600]  原來耶利米斯要面對的一班宗教領袖
[00:38:38.600 --> 00:38:42.200]  但這班是建制裏面的宗教領袖
[00:38:42.200 --> 00:38:45.000]  他們只是討王的歡心
[00:38:45.000 --> 00:38:47.480]  於是他們就會宣告沒事的
[00:38:47.480 --> 00:38:49.080]  我們會平安的
[00:38:49.080 --> 00:38:50.880]  神會保護我們的
[00:38:50.880 --> 00:38:52.760]  就算打仗,我們失敗
[00:38:52.760 --> 00:38:56.840]  但神會讓我們再一次的來得勝
[00:38:56.840 --> 00:38:59.280]  平安穩妥
[00:38:59.280 --> 00:39:05.520]  但耶利米斯指出這班人只是宣告虛假的平安
[00:39:05.520 --> 00:39:08.240]  他指出耶路撒冷會被毀
