
[00:00:00.000 --> 00:00:04.900]  今天的題目叫《簡短禱告舉目仰望求主憐憫》
[00:16:30.200 --> 00:16:31.600]  但是因為營養不良
[00:16:31.600 --> 00:16:33.500]  夭折
[00:16:33.500 --> 00:16:35.200]  如果你遇到這樣的事情你會怎樣
[00:16:35.200 --> 00:16:35.800]  有沒有搞錯
[00:16:35.800 --> 00:16:37.100]  一來來到
[00:16:37.100 --> 00:16:38.700]  兩個女兒都沒有了
[00:16:38.700 --> 00:16:39.600]  可能打到回府
[00:16:39.600 --> 00:16:40.600]  是不是
[00:16:40.600 --> 00:16:42.100]  覺得不適合
[00:16:42.100 --> 00:16:43.700]  但是姚牧師
[00:16:43.700 --> 00:16:45.400]  從此立志說
[00:16:45.400 --> 00:16:48.100]  上帝讓他見到任何中國人的子女
[00:16:48.100 --> 00:16:50.600]  就是他的子女
[00:16:50.600 --> 00:16:53.200]  我和何牧師在四十五年前
[00:16:53.200 --> 00:16:57.000]  有幸做了他的子女
[00:16:57.000 --> 00:16:58.600]  去照顧我們
[00:16:58.600 --> 00:16:59.800]  他不單止照顧我們
[00:16:59.800 --> 00:17:02.200]  我們當時也試過沒有錢
[00:17:02.200 --> 00:17:04.000]  沒有地方住
[00:17:04.000 --> 00:17:06.800]  住在他家裡三個月
[00:17:06.800 --> 00:17:08.700]  三個月其實最辛苦是什麼
[00:17:08.700 --> 00:17:11.300]  每天早上要六點鐘起床
[00:17:11.300 --> 00:17:14.000]  因為姚牧師就會沖兩杯L grade tea
[00:17:14.000 --> 00:17:15.900]  擺在我們房間的門口
[00:17:15.900 --> 00:17:16.600]  然後敲門
[00:17:16.600 --> 00:17:17.900]  Peter Shirley wake up
[00:17:17.900 --> 00:17:21.000]  Worship
[00:17:21.000 --> 00:17:24.800]  你想想二十多歲而已
[00:17:24.800 --> 00:17:26.800]  六點鐘起床
[00:17:26.800 --> 00:17:28.200]  眼睛都還沒開
[00:17:28.200 --> 00:17:31.000]  下去通常只做一件事
[00:17:31.000 --> 00:17:32.400]  唱一首歌
[00:17:32.400 --> 00:17:33.600]  就是這首
[00:17:33.600 --> 00:17:35.600]  你不要小看這首歌
[00:17:35.600 --> 00:17:38.100]  這首歌是失智的姚師母
[00:17:38.100 --> 00:17:41.300]  她有時候連老公都不記得
[00:17:41.300 --> 00:17:42.500]  英文她都不記得
[00:17:42.500 --> 00:17:43.600]  但是她記得這首歌
[00:17:43.600 --> 00:17:45.000]  你這麼感動
[00:17:45.000 --> 00:17:46.700]  就是一個人
[00:17:46.700 --> 00:17:47.300]  我經常都說
[00:17:47.300 --> 00:17:48.600]  當我如果有一天失智
[00:17:48.600 --> 00:17:50.200]  我會記得些什麼呢
[00:17:50.200 --> 00:17:51.800]  我會是個怎樣的人呢
[00:17:51.800 --> 00:17:53.500]  因為你的本性就會出來
[00:17:53.500 --> 00:17:54.300]  她的本性是
[00:17:54.300 --> 00:17:57.400]  她真的很愛中國
[00:17:57.400 --> 00:17:58.800]  所以每天
[00:17:58.800 --> 00:18:00.600]  我都跟她唱一首歌
[00:18:00.600 --> 00:18:02.700]  你們會唱嗎
[00:18:02.700 --> 00:18:03.400]  會啊
[00:18:03.400 --> 00:18:05.000]  會的舉手
[00:18:05.000 --> 00:18:05.900]  好
[00:18:05.900 --> 00:18:08.600]  我們用小孩子的那種心
[00:18:08.600 --> 00:18:09.400]  好不好
[00:18:09.400 --> 00:18:12.300]  拍手來唱普通話
[00:18:12.300 --> 00:18:13.700]  可以嗎
[00:18:13.700 --> 00:18:15.000]  一二三
[00:18:15.000 --> 00:18:18.800]  耶穌愛我真不錯
[00:18:18.800 --> 00:18:22.500]  應有神經告訴我
[00:18:22.500 --> 00:18:26.200]  凡小孩子主模樣
[00:18:26.200 --> 00:18:30.000]  我雖軟弱 卒強壯
[00:18:30.000 --> 00:18:33.600]  主耶穌愛我
[00:18:33.600 --> 00:18:37.400]  主耶穌愛我
[00:18:37.400 --> 00:18:40.600]  主耶穌愛我
[00:18:40.600 --> 00:18:43.600]  有神經告訴我
[00:18:43.600 --> 00:18:45.400]  大家唱得不錯
[00:18:45.400 --> 00:18:49.600]  可是要多笑一點
[00:18:49.600 --> 00:18:51.300]  我們再唱一次
[00:18:51.300 --> 00:18:53.300]  這一趟不一樣
[00:18:53.300 --> 00:18:55.200]  你跟旁邊的人說
[00:18:55.200 --> 00:18:58.700]  主耶穌愛你
[00:18:58.700 --> 00:19:02.200]  主耶穌愛你
[00:19:02.200 --> 00:19:05.300]  主耶穌愛你
[00:19:05.300 --> 00:19:09.000]  有神經告訴我
[00:19:09.000 --> 00:19:11.400]  我們信耶穌的是喜樂的
[00:19:11.400 --> 00:19:13.500]  我用普通話講了
[00:19:13.500 --> 00:19:15.000]  對不對
[00:19:15.000 --> 00:19:15.500]  再來
[00:19:15.500 --> 00:19:16.900]  一二三
[00:19:16.900 --> 00:19:20.700]  耶穌愛我完不錯
[00:19:20.700 --> 00:19:24.500]  應有神經告訴我
[00:19:24.500 --> 00:19:28.200]  凡小孩子主模樣
[00:19:28.200 --> 00:19:31.400]  我雖軟弱 卒強壯
[00:19:31.400 --> 00:19:32.200]  跟旁邊的人說
[00:19:32.200 --> 00:19:35.700]  主耶穌愛你
[00:19:35.700 --> 00:19:39.400]  主耶穌愛你
[00:19:39.400 --> 00:19:42.700]  主耶穌愛你
[00:19:42.700 --> 00:19:46.400]  有神經告訴我
[00:19:46.400 --> 00:19:48.700]  是不是變回小朋友了
[00:19:48.700 --> 00:19:50.600]  很開心
[00:19:50.600 --> 00:19:53.100]  很希望把這份開心帶給大家
[00:19:53.100 --> 00:19:56.600]  我們跟上帝就是簡單
[00:19:56.600 --> 00:19:57.400]  第三
[00:19:57.400 --> 00:19:58.800]  禱告的內容
[00:19:58.800 --> 00:20:03.500]  求你憐憫我們
[00:20:03.500 --> 00:20:06.100]  你不要以為這兩節經文很容易讀
[00:20:06.100 --> 00:20:08.500]  其實很痛的
[00:20:08.500 --> 00:20:10.100]  上主啊
[00:20:10.100 --> 00:20:12.300]  求你憐憫我們
[00:20:12.300 --> 00:20:14.300]  憐憫我們吧
[00:20:14.300 --> 00:20:17.700]  因我們飽受鄙視
[00:20:17.700 --> 00:20:21.200]  我們受夠了狂傲之人的記笑
[00:20:21.200 --> 00:20:24.900]  和自大之人的鄙視
[00:20:24.900 --> 00:20:27.600]  我們被那些安逸人的記憶
[00:20:27.600 --> 00:20:30.000]  和驕傲人的藐視
[00:20:30.000 --> 00:20:34.400]  以度極處
[00:20:34.400 --> 00:20:37.600]  我讀得不同了是不是
[00:20:37.600 --> 00:20:39.600]  你如果經歷過
[00:20:39.600 --> 00:20:44.800]  你就會很有感覺讀到這幾節的經文
[00:20:44.800 --> 00:20:46.800]  這裡說我們要求的很簡單
[00:20:46.800 --> 00:20:47.800]  上帝的憐憫
[00:20:47.800 --> 00:20:52.700]  是代表上帝的恩待、私恩、憐述
[00:20:52.700 --> 00:20:53.500]  向他呼求
[00:20:53.500 --> 00:20:57.800]  知道我們一無所有
[00:20:57.800 --> 00:21:01.200]  然後那些人
[00:21:01.200 --> 00:21:02.300]  有幾種的
[00:21:02.300 --> 00:21:03.700]  有一種你可能很不解
[00:21:03.700 --> 00:21:04.900]  叫安逸人
[00:21:04.900 --> 00:21:06.800]  settle down那些
[00:21:06.800 --> 00:21:08.200]  不過我很記得有個牧師說
[00:21:08.200 --> 00:21:11.600]  When you settle you down
[00:21:11.600 --> 00:21:13.100]  真是
[00:21:13.100 --> 00:21:14.500]  是不是說得挺好
[00:21:14.500 --> 00:21:15.700]  他們以為你settle
[00:21:15.700 --> 00:21:16.200]  不是的
[00:21:16.200 --> 00:21:17.800]  我們基督徒的信仰不是這樣
[00:21:17.800 --> 00:21:19.300]  不是settle down
[00:21:19.300 --> 00:21:20.600]  是不是
[00:21:20.600 --> 00:21:23.700]  我們falling up
[00:21:23.700 --> 00:21:25.400]  驕傲人自以為是
[00:21:25.400 --> 00:21:26.600]  靠著自己的努力
[00:21:26.600 --> 00:21:29.900]  不將上帝放在眼內
[00:21:29.900 --> 00:21:31.600]  藐視
[00:21:31.600 --> 00:21:32.900]  有沒有經歷過
[00:21:32.900 --> 00:21:34.800]  就是別人看不起你
[00:21:34.800 --> 00:21:36.200]  耶穌也經歷過
[00:21:36.200 --> 00:21:38.000]  當耶穌在會堂教訓人的時候
[00:21:38.000 --> 00:21:38.600]  那些人說
[00:21:38.600 --> 00:21:39.600]  他是誰
[00:21:39.600 --> 00:21:41.000]  是牧將的兒子
[00:21:41.000 --> 00:21:43.000]  在我們的世界是看你的學位
[00:21:43.000 --> 00:21:45.100]  看你的Title
[00:21:45.100 --> 00:21:46.500]  但在上帝眼內
[00:21:46.500 --> 00:21:47.700]  沒有
[00:21:47.700 --> 00:21:49.900]  不是這樣看
[00:21:49.900 --> 00:21:51.200]  我有沒有被人藐視過
[00:21:51.200 --> 00:21:52.400]  當然有
[00:21:52.400 --> 00:21:53.100]  開會
[00:21:53.100 --> 00:21:54.400]  有人當作看不到我
[00:21:54.400 --> 00:21:55.000]  那我怎樣
[00:21:55.000 --> 00:21:56.800]  我就繼續舉手
[00:21:56.800 --> 00:21:57.300]  是
[00:21:57.300 --> 00:21:59.500]  我要說話
[00:21:59.500 --> 00:22:00.900]  最重要的是
[00:22:00.900 --> 00:22:03.800]  上帝怎麼看我們
[00:22:03.800 --> 00:22:05.300]  上帝怎麼憐憫我們
[00:22:05.300 --> 00:22:07.600]  我們看看下節的經文
[00:22:07.600 --> 00:22:09.300]  我們一起讀好嗎
[00:22:09.300 --> 00:22:14.100]  父親怎讓痛惜連愛他的兒女
[00:22:14.100 --> 00:22:19.200]  上主也怎讓痛惜連愛敬畏他的人
[00:22:19.200 --> 00:22:22.600]  因為他知道我們多麼軟弱
[00:22:22.600 --> 00:22:28.100]  紀念我們不過是塵土
[00:22:28.100 --> 00:22:30.900]  我們軟弱上帝知道
[00:22:30.900 --> 00:22:32.300]  但不要因為我們軟弱
[00:22:32.300 --> 00:22:34.700]  我們就貶低自己
[00:22:34.700 --> 00:22:37.000]  覺得自己一無所值
[00:22:37.000 --> 00:22:38.500]  覺得自己沒有容軸
[00:22:38.500 --> 00:22:40.000]  覺得自己沒有救
[00:22:40.000 --> 00:22:40.800]  No
[00:22:40.800 --> 00:22:44.100]  這些不是從上帝而來的
[00:22:44.100 --> 00:22:48.600]  上帝會痛惜連愛敬畏他的人
[00:22:48.600 --> 00:22:49.900]  不過我們祈禱
[00:22:49.900 --> 00:22:52.100]  最重要是不要犯這個錯
[00:22:52.100 --> 00:22:53.300]  你們禱告的時候
[00:22:53.300 --> 00:22:57.600]  不要像其他宗教的信徒那樣反覆鬧鬧
[00:22:57.600 --> 00:23:00.200]  他們以為只要不斷重複
[00:23:00.200 --> 00:23:02.000]  禱告就蒙英雲
[00:23:02.000 --> 00:23:03.700]  我很記得一個木者說
[00:23:03.700 --> 00:23:05.700]  你以為上帝不知道我們要什麼嗎
[00:23:05.700 --> 00:23:07.500]  上帝知不知道
[00:23:07.500 --> 00:23:08.000]  知道
[00:23:08.000 --> 00:23:09.200]  上帝不用你一而再
[00:23:09.200 --> 00:23:11.700]  你一而再而三地跟他講
[00:23:11.700 --> 00:23:15.100]  我真的去過不同的教會講道
[00:23:15.100 --> 00:23:17.400]  我試過最經歷最深的一次
[00:23:17.400 --> 00:23:19.500]  去過一間教會講道
[00:23:19.500 --> 00:23:21.500]  我等他祈禱
[00:23:21.500 --> 00:23:24.500]  他祈禱了二十五分鐘
[00:23:24.500 --> 00:23:26.600]  他由《聖經》的女人
[00:23:26.600 --> 00:23:29.400]  由夏娃開始逐個講
[00:23:29.400 --> 00:23:31.900]  怎麼講都未完
[00:23:31.900 --> 00:23:35.500]  我那篇講道只有三十分鐘左右
[00:23:35.500 --> 00:23:37.800]  不用那麼長的
[00:23:37.800 --> 00:23:38.800]  簡短
[00:23:38.800 --> 00:23:40.200]  誠懇
[00:23:40.200 --> 00:23:42.700]  然後我們又看一下
[00:23:42.700 --> 00:23:44.300]  《聖經》裡面其實
[00:23:44.300 --> 00:23:45.800]  當人們遇到耶穌的時候
[00:23:45.800 --> 00:23:47.400]  他們的祈禱是什麼
[00:23:47.400 --> 00:23:49.300]  很短而已
[00:23:49.300 --> 00:23:50.300]  百夫長
[00:23:50.300 --> 00:23:52.700]  只要你說一句我的僕人就好了
[00:23:52.700 --> 00:23:54.300]  蔣大麻風說
[00:23:54.300 --> 00:23:56.500]  主若狠必能叫我潔淨
[00:23:56.500 --> 00:23:58.400]  下面那兩句我們一起讀
[00:23:58.400 --> 00:24:02.300]  大衛的子孫可憐我們罷
[00:24:02.300 --> 00:24:03.700]  然後主啊
[00:24:03.700 --> 00:24:05.200]  救我
[00:24:05.200 --> 00:24:07.100]  是不是很簡單
[00:24:07.100 --> 00:24:08.300]  門徒在水上行
[00:24:08.300 --> 00:24:09.100]  怕到死
[00:24:09.100 --> 00:24:09.800]  主啊
[00:24:09.800 --> 00:24:11.900]  救我
[00:24:11.900 --> 00:24:14.100]  你有沒有經歷過
[00:24:14.100 --> 00:24:16.400]  人生的一些時間
[00:24:16.400 --> 00:24:19.000]  停不下來
[00:24:19.000 --> 00:24:20.900]  說不出話來
[00:24:20.900 --> 00:24:24.000]  覺得前面一片黑暗
[00:24:24.000 --> 00:24:25.500]  絕路
[00:24:25.500 --> 00:24:26.800]  唯一可以說的就是
[00:24:26.800 --> 00:24:28.300]  神啊
[00:24:28.300 --> 00:24:30.300]  憐憫我
[00:24:30.300 --> 00:24:31.500]  神啊
[00:24:31.500 --> 00:24:32.800]  救我
[00:24:32.800 --> 00:24:33.500]  他聽不聽
[00:24:33.500 --> 00:24:35.200]  他聽
[00:24:35.200 --> 00:24:36.200]  他聽
[00:24:36.200 --> 00:24:38.000]  他就是聽
[00:24:38.000 --> 00:24:38.900]  我們不要輕看
[00:24:38.900 --> 00:24:43.900]  這些法治心底的祈禱
[00:24:43.900 --> 00:24:45.200]  當然也有很多人問
[00:24:45.200 --> 00:24:46.500]  那祈禱了
[00:24:46.500 --> 00:24:47.400]  上帝聽
[00:24:47.400 --> 00:24:50.100]  那什麼叫他聽你祈禱呢
[00:24:50.100 --> 00:24:52.300]  這本書叫《Wishful》很有趣
[00:24:52.300 --> 00:24:54.000]  它有很多不同的測試方法
[00:24:54.000 --> 00:24:56.100]  我列舉一兩個
[00:24:56.100 --> 00:24:58.300]  第一個叫GP的答
[00:24:58.300 --> 00:25:00.600]  無管動測試法
[00:25:00.600 --> 00:25:02.400]  什麼叫無管動測試法呢
[00:25:02.400 --> 00:25:04.800]  就是你祈完禱
[00:25:04.800 --> 00:25:07.000]  立刻發生
[00:25:07.000 --> 00:25:08.200]  有沒有呢
[00:25:08.200 --> 00:25:09.500]  上個星期五
[00:25:09.500 --> 00:25:11.400]  我和一個姐妹聊天
[00:25:11.400 --> 00:25:14.100]  她需要找一些人幫到她
[00:25:14.100 --> 00:25:15.500]  在工作上
[00:25:15.500 --> 00:25:17.800]  我就想起這個A
[00:25:17.800 --> 00:25:18.700]  我說好啊
[00:25:18.700 --> 00:25:20.400]  我幫你找這個A
[00:25:20.400 --> 00:25:21.400]  話未說完
[00:25:21.400 --> 00:25:22.400]  我看著隔壁的桌子
[00:25:22.400 --> 00:25:24.500]  A坐在那裡
[00:25:24.500 --> 00:25:26.500]  是不是無管動測試
[00:25:26.500 --> 00:25:28.000]  我看著她
[00:25:28.000 --> 00:25:29.900]  我又不太記得那些人的樣子
[00:25:29.900 --> 00:25:31.200]  我說你是不是叫做A
[00:25:31.200 --> 00:25:33.400]  她說是
[00:25:33.400 --> 00:25:34.500]  我想
[00:25:34.500 --> 00:25:36.800]  她們兩個都覺得很驚訝
[00:25:36.800 --> 00:25:39.600]  上帝就是如此奇妙
[00:25:39.600 --> 00:25:42.500]  當然還有一個見證在這裡發生
[00:25:42.500 --> 00:25:46.800]  我因為Facebook
[00:25:46.800 --> 00:25:50.000]  有一位女士覺得我是她媽媽
[00:25:50.000 --> 00:25:51.300]  她不單止覺得
[00:25:51.300 --> 00:25:54.100]  她甚至寫了很多訊息
[00:25:54.100 --> 00:25:55.800]  在我的Facebook上
[00:25:55.800 --> 00:25:57.600]  說我怎麼生她
[00:25:57.600 --> 00:25:59.600]  怎麼帶她去剝大牙
[00:25:59.600 --> 00:26:01.400]  怎麼帶她去學鋼琴
[00:26:01.400 --> 00:26:03.700]  寫得似層層的
[00:26:03.700 --> 00:26:07.000]  我就跟她說我是師母不是你媽媽
[00:26:07.000 --> 00:26:08.300]  她說不是你是我媽媽
[00:26:08.300 --> 00:26:09.100]  OK Fine
[00:26:09.100 --> 00:26:09.800]  不要緊
[00:26:09.800 --> 00:26:12.300]  但最糟的是她找我的網友
[00:26:12.300 --> 00:26:13.500]  跟他們說
[00:26:13.500 --> 00:26:16.400]  學師母有一個私生女
[00:26:16.400 --> 00:26:19.600]  現在不肯認這個私生女
[00:26:19.600 --> 00:26:22.400]  於是她就打電話去我的辦公室
[00:26:22.400 --> 00:26:24.900]  我的同事告訴我
[00:26:24.900 --> 00:26:26.900]  我就開始煩惱了
[00:26:26.900 --> 00:26:29.100]  我就問律師可以怎麼做
[00:26:29.100 --> 00:26:30.500]  她說你只要登一個聲明
[00:26:30.500 --> 00:26:32.500]  我有一個老公叫做嘟嘟嘟
[00:26:32.500 --> 00:26:33.800]  我有一個女兒叫嘟嘟嘟
[00:26:33.800 --> 00:26:34.800]  這樣就可以了
[00:26:34.800 --> 00:26:37.500]  這樣想著沒事了
[00:26:37.500 --> 00:26:39.200]  她其實在加拿大
[00:26:39.200 --> 00:26:42.100]  她說我今年三月一日
[00:26:42.100 --> 00:26:46.000]  會到同福堂探望你媽媽
[00:26:46.000 --> 00:26:47.600]  嘩
[00:26:47.600 --> 00:26:48.700]  怕不怕 當然怕
[00:26:48.700 --> 00:26:50.700]  我的辦公室只有一道門
[00:26:50.700 --> 00:26:51.700]  我沒有後門
[00:26:51.700 --> 00:26:54.400]  於是我就問我紀律部隊的朋友
[00:26:54.400 --> 00:26:55.800]  我可以怎麼做
[00:26:55.800 --> 00:26:57.200]  我可不可以報案
[00:26:57.200 --> 00:26:58.900]  她說不太可以
[00:26:58.900 --> 00:27:02.100]  除非她做一些特別的行為
[00:27:02.100 --> 00:27:03.300]  什麼叫做特別的行為
[00:27:03.300 --> 00:27:07.600]  譬如林洪友用刀追斬你
[00:27:07.600 --> 00:27:09.100]  沒有嘛
[00:27:09.100 --> 00:27:11.900]  於是我又求教這個G4
[00:27:11.900 --> 00:27:12.900]  是不是叫做G4
[00:27:12.900 --> 00:27:15.200]  嘩 打電話去貴到
[00:27:15.200 --> 00:27:16.700]  不用想了
[00:27:16.700 --> 00:27:20.100]  於是我想了一條很老套的辦法
[00:27:20.100 --> 00:27:22.200]  我去嘟嘟反斗城
[00:27:22.200 --> 00:27:26.400]  就買了一頂女鬼的長髮
[00:27:26.400 --> 00:27:30.000]  我決定扮瘋女人
[00:27:30.000 --> 00:27:30.900]  當她來的時候
[00:27:30.900 --> 00:27:32.200]  我就扮瘋女人在那邊
[00:27:32.200 --> 00:27:32.900]  嘻嘻嘻
[00:27:32.900 --> 00:27:34.400]  這樣出來她一定認不出我
[00:27:34.400 --> 00:27:37.900]  是不是
[00:27:37.900 --> 00:27:38.900]  那我有沒有祈禱呢
[00:27:38.900 --> 00:27:40.000]  我有
[00:27:40.000 --> 00:27:40.700]  我每天都祈禱
[00:27:40.700 --> 00:27:43.100]  主啊求祢Help me to get rid of her
[00:27:43.100 --> 00:27:45.400]  主啊求祢Help me to get rid of her
[00:27:45.400 --> 00:27:47.100]  第三月一日
[00:27:47.100 --> 00:27:48.900]  那天星期六
[00:27:48.900 --> 00:27:50.100]  我很記得
[00:27:50.100 --> 00:27:52.800]  那我就早上祈禱
[00:27:52.800 --> 00:27:54.800]  主啊Help me to get rid of her
[00:27:54.800 --> 00:27:55.300]  不行
[00:27:55.300 --> 00:27:58.200]  你這樣祈禱不行
[00:27:58.200 --> 00:27:59.000]  那是什麼意思
[00:27:59.000 --> 00:28:00.100]  沒有愛心
[00:28:00.100 --> 00:28:01.000]  那又真的沒有
[00:28:01.000 --> 00:28:02.100]  要get rid人嘛
[00:28:02.100 --> 00:28:03.600]  是不是
[00:28:03.600 --> 00:28:05.500]  那我又再祈禱
[00:28:05.500 --> 00:28:08.500]  主啊求祢讓我遇到她的親戚
[00:28:08.500 --> 00:28:09.100]  朋友
[00:28:09.100 --> 00:28:09.900]  弟兄姊妹
[00:28:09.900 --> 00:28:11.700]  以至可以叫她看醫生
[00:28:11.700 --> 00:28:13.900]  我想她這裡真的有點問題
[00:28:13.900 --> 00:28:15.300]  奉主明求下門
[00:28:15.300 --> 00:28:16.300]  祈完禱
[00:28:16.300 --> 00:28:19.400]  何牧師講道
[00:28:19.400 --> 00:28:22.300]  然後我就要公告獅子了
[00:28:22.300 --> 00:28:23.100]  是不是
[00:28:23.100 --> 00:28:24.300]  一定要告訴獅子
[00:28:24.300 --> 00:28:26.000]  於是我就去那間房
[00:28:26.000 --> 00:28:27.600]  我就跟獅子說
[00:28:27.600 --> 00:28:29.700]  接下來有個人會這樣這樣
[00:28:29.700 --> 00:28:30.700]  不是我的女兒
[00:28:30.700 --> 00:28:32.400]  千萬不要當是我的女兒
[00:28:32.400 --> 00:28:33.100]  那我就說
[00:28:33.100 --> 00:28:34.900]  突然之間有人舉手
[00:28:34.900 --> 00:28:36.900]  何牧師申請的秘書
[00:28:36.900 --> 00:28:38.300]  當時
[00:28:38.300 --> 00:28:39.300]  師母
[00:28:39.300 --> 00:28:40.200]  那個人是不是叫做
[00:28:40.200 --> 00:28:41.600]  嘟嘟嘟
[00:28:41.600 --> 00:28:42.300]  我說是呀
[00:28:42.300 --> 00:28:43.500]  你又知道的
[00:28:43.500 --> 00:28:45.000]  她是不是在加拿大
[00:28:45.000 --> 00:28:47.000]  嘟嘟嘟那個地方
[00:28:47.000 --> 00:28:48.900]  我說你又知道的
[00:28:48.900 --> 00:28:50.000]  是呀
[00:28:50.000 --> 00:28:51.500]  她是我親戚
[00:28:51.500 --> 00:28:53.500]  來的
[00:28:53.500 --> 00:28:54.700]  茫茫人海
[00:28:54.700 --> 00:28:56.700]  你明不明白
[00:28:56.700 --> 00:28:57.600]  哇
[00:28:57.600 --> 00:28:58.200]  接著我說
[00:28:58.200 --> 00:28:59.300]  那她住哪裡
[00:28:59.300 --> 00:29:04.500]  同福隔離
[00:29:04.500 --> 00:29:06.600]  事件得以完滿解決
[00:29:06.600 --> 00:29:08.400]  他們知道這件事之後
[00:29:08.400 --> 00:29:10.900]  就安排她去看醫生
[00:29:10.900 --> 00:29:16.400]  她從此沒有再找過我了
[00:29:16.400 --> 00:29:17.600]  真事嘛
[00:29:17.600 --> 00:29:20.500]  然後何牧師那天講的道就是
[00:29:20.500 --> 00:29:22.300]  我若在活人之地
[00:29:22.300 --> 00:29:24.000]  不見耶和華的恩典
[00:29:24.000 --> 00:29:25.700]  我就喪膽
[00:29:25.700 --> 00:29:28.300]  我整堂崇拜
[00:29:28.300 --> 00:29:29.400]  很震撼
[00:29:29.400 --> 00:29:30.800]  一邊哭一邊震撼
[00:29:30.800 --> 00:29:32.100]  我說耶穌
[00:29:32.100 --> 00:29:32.700]  真好
[00:29:32.700 --> 00:29:34.800]  祢連我一個這樣的難題
[00:29:34.800 --> 00:29:38.000]  祢都有技巧幫我解決
[00:29:38.000 --> 00:29:39.800]  當然平安測試法
[00:29:39.800 --> 00:29:41.000]  上帝要你做的事
[00:29:41.000 --> 00:29:42.800]  你有很大的平安
[00:29:42.800 --> 00:29:44.700]  明智忠告法
[00:29:44.700 --> 00:29:46.300]  就是當你有事
[00:29:46.300 --> 00:29:48.400]  你要找人給你意見
[00:29:48.400 --> 00:29:49.400]  他能夠給你
[00:29:49.400 --> 00:29:51.800]  瘋狂測試法有趣了
[00:29:51.800 --> 00:29:52.700]  就是
[00:29:52.700 --> 00:29:54.200]  你要做的事
[00:29:54.200 --> 00:29:55.500]  你覺得不可能
[00:29:55.500 --> 00:29:58.400]  但不知為何總是會出現
[00:29:58.400 --> 00:30:00.200]  那可能都是上帝要你做的
[00:30:00.200 --> 00:30:03.400]  好 下去
[00:30:03.400 --> 00:30:06.300]  這本書到最後有個宣告
[00:30:06.300 --> 00:30:09.500]  是讓我們撕掉過去的
[00:30:09.500 --> 00:30:10.900]  藍色的字我讀
[00:30:10.900 --> 00:30:12.100]  到粉紅色的字
[00:30:12.100 --> 00:30:13.800]  我們大聲宣告
[00:30:13.800 --> 00:30:14.700]  行不行
[00:30:14.700 --> 00:30:16.300]  看到的
[00:30:16.300 --> 00:30:19.500]  我不等於我犯下的錯誤
[00:30:19.500 --> 00:30:20.800]  我錯了就是了
[00:30:20.800 --> 00:30:24.700]  我不等於那些貼在我身上的標籤
[00:30:24.700 --> 00:30:26.500]  那些標籤全撕掉
[00:30:26.500 --> 00:30:27.800]  我又不是仇的
[00:30:27.800 --> 00:30:31.000]  向我推銷的那些關於我的謊言
[00:30:31.000 --> 00:30:32.000]  我們一起讀好不好
[00:30:32.000 --> 00:30:33.300]  一二三
[00:30:33.300 --> 00:30:35.500]  我是神的孩子
[00:30:35.500 --> 00:30:38.600]  我是神眼中的同人
[00:30:38.600 --> 00:30:42.400]  我是在基督內生造的人
[00:30:42.400 --> 00:30:46.000]  我靠著那賜給我力量的神
[00:30:46.000 --> 00:30:47.300]  凡事都能做
[00:30:47.300 --> 00:30:48.400]  最後一句再讀多一次
[00:30:48.400 --> 00:30:48.900]  有力一點
[00:30:48.900 --> 00:30:50.100]  一二三
[00:30:50.100 --> 00:30:53.300]  我靠著那賜給我力量的神
[00:30:53.300 --> 00:30:56.700]  凡事都能做
[00:30:56.700 --> 00:30:58.700]  真的
[00:30:58.700 --> 00:31:01.600]  這本書剛剛出
[00:31:01.600 --> 00:31:03.400]  《分久必合》
[00:31:03.400 --> 00:31:08.600]  是我對合久必分的逆向思維
[00:31:08.600 --> 00:31:13.200]  是寫給可能要慶祝婚姻週年的
[00:31:13.200 --> 00:31:14.600]  但是特別是寫給
[00:31:14.600 --> 00:31:17.400]  我相信你們身邊一定有
[00:31:17.400 --> 00:31:20.500]  在婚姻裡面面對難題的
[00:31:20.500 --> 00:31:23.200]  朋友弟兄姊妹
[00:31:23.200 --> 00:31:28.000]  這本書今天在右燃一角
[00:31:28.000 --> 00:31:31.300]  大家看完日本的宣教
[00:31:31.300 --> 00:31:32.500]  可以過去買
[00:31:32.500 --> 00:31:33.800]  支持文字工作
[00:31:33.800 --> 00:31:35.200]  文字工作需要支持
[00:31:35.200 --> 00:31:35.900]  是不容易的
[00:31:35.900 --> 00:31:37.500]  我想告訴大家
[00:31:37.500 --> 00:31:41.000]  《隔離》更有趣
[00:31:41.000 --> 00:31:42.900]  第一堂的人居然舉手
[00:31:42.900 --> 00:31:45.700]  五十多八十歲的請舉手
[00:31:45.700 --> 00:31:46.500]  有沒有
[00:31:46.500 --> 00:31:47.100]  有
[00:31:47.100 --> 00:31:48.000]  咦
[00:31:48.000 --> 00:31:50.900]  有些這麼年輕也是嗎
[00:31:50.900 --> 00:31:51.700]  OK
[00:31:51.700 --> 00:31:54.100]  真是看不出來
[00:31:54.100 --> 00:31:55.300]  我們叫做什麼
[00:31:55.300 --> 00:31:56.400]  壯世代
[00:31:56.400 --> 00:31:57.700]  Strong Generation
[00:31:57.700 --> 00:32:00.700]  我們不是銀什麼
[00:32:00.700 --> 00:32:01.500]  不是銀橋
[00:32:01.500 --> 00:32:02.300]  銀鷹
[00:32:02.300 --> 00:32:03.300]  銀什麼
[00:32:03.300 --> 00:32:04.600]  銀鈴
