
[00:00:00.000 --> 00:00:03.480]  一同來敬拜祢 唱詩讚美祢
[00:22:02.000 --> 00:22:04.800]  跟上帝沒有關係的人生
[00:22:04.800 --> 00:22:07.800]  是沒有什麼意義的
[00:22:07.800 --> 00:22:10.000]  所以在戈癮的續報裡面
[00:22:10.000 --> 00:22:14.600]  從來沒有記載任何一代人活了多少年
[00:22:14.600 --> 00:22:16.400]  相對於亞當的續報
[00:22:16.400 --> 00:22:20.800]  他們的年歲是被記錄下來
[00:22:20.800 --> 00:22:24.800]  代表了他們是真正活過
[00:22:24.800 --> 00:22:30.000]  也都活出了上帝要人生養眾多的使命
[00:22:30.000 --> 00:22:33.000]  因此他們的年歲被記載下來
[00:22:33.000 --> 00:22:38.400]  表明他們的年日是被上帝紀念的
[00:22:38.400 --> 00:22:40.400]  摩西曾經說過
[00:22:40.400 --> 00:22:43.000]  求你教我們數算我們的年日
[00:22:43.000 --> 00:22:46.800]  好使我們心有智慧
[00:22:46.800 --> 00:22:50.200]  希望我們人生的年日
[00:22:50.200 --> 00:22:52.400]  都會被上帝紀念
[00:22:52.400 --> 00:22:53.800]  第二方面
[00:22:53.800 --> 00:22:56.800]  我們在地上做上帝的代表
[00:22:56.800 --> 00:23:01.600]  也都要靠上帝才能夠活出使命
[00:23:01.600 --> 00:23:03.800]  以樂與神同行三百年
[00:23:03.800 --> 00:23:05.400]  就被上帝接去
[00:23:05.400 --> 00:23:09.000]  進入永恆的生命
[00:23:09.000 --> 00:23:11.600]  今天上帝藉聖靈
[00:23:11.600 --> 00:23:13.800]  使我們重生
[00:23:13.800 --> 00:23:16.800]  分享永恆的生命
[00:23:16.800 --> 00:23:21.400]  我們有沒有盡力去順從聖靈而活
[00:23:21.400 --> 00:23:25.800]  活出以樂與神同行的生命呢?
[00:23:25.800 --> 00:23:31.200]  保羅在羅馬書八章五至六節提醒我們
[00:23:31.200 --> 00:23:33.400]  順服本性的人
[00:23:33.400 --> 00:23:35.400]  異向本性的事
[00:23:35.400 --> 00:23:37.200]  順服聖靈的人
[00:23:37.200 --> 00:23:39.200]  異向聖靈的事
[00:23:39.200 --> 00:23:41.200]  異向本性就是死
[00:23:41.200 --> 00:23:43.400]  異向於聖靈的
[00:23:43.400 --> 00:23:46.200]  就是有生命和平安
[00:23:46.200 --> 00:23:47.600]  第三方面
[00:23:47.600 --> 00:23:49.400]  這兩個族譜
[00:23:49.400 --> 00:23:53.600]  也可以代表兩種的生命取向
[00:23:53.600 --> 00:23:55.200]  該人的族譜
[00:23:55.200 --> 00:23:59.200]  是代表一個人本主義的生活方式
[00:23:59.200 --> 00:24:03.000]  他們追求的是今生的平安
[00:24:03.000 --> 00:24:05.200]  所以他們造成居住
[00:24:05.200 --> 00:24:08.800]  他們追求的是今生的享樂
[00:24:08.800 --> 00:24:13.200]  他們去鑽研樂器的製作
[00:24:13.200 --> 00:24:15.800]  我不是說樂器或者音樂不好
[00:24:15.800 --> 00:24:19.000]  人有音樂感都是上帝的恩賜
[00:24:19.000 --> 00:24:21.000]  但是當人離開神
[00:24:21.000 --> 00:24:23.800]  是專門去做那些事的時候
[00:24:23.800 --> 00:24:26.200]  就會失去了永恆的生命
[00:24:26.200 --> 00:24:29.000]  以短暫的事物代替永恆
[00:24:29.000 --> 00:24:33.400]  以人為中心代替敬畏神
[00:24:33.400 --> 00:24:36.800]  不以神為中心的人生
[00:24:36.800 --> 00:24:39.600]  是不會被上主紀念的
[00:24:39.600 --> 00:24:41.800]  聖經也提醒我們
[00:24:41.800 --> 00:24:45.600]  不要愛世界或任何屬世的東西
[00:24:45.600 --> 00:24:48.200]  如果你們愛世界
[00:24:48.200 --> 00:24:52.200]  你們就沒有愛天父的心
[00:24:52.200 --> 00:24:54.400]  相反第五章的族譜
[00:24:54.400 --> 00:24:57.000]  是另一種人生的取向
[00:24:57.000 --> 00:24:59.000]  是敬畏神
[00:24:59.000 --> 00:25:03.600]  以與神同行的人的生活方式
[00:25:03.600 --> 00:25:05.000]  聖經鼓勵我們
[00:25:05.000 --> 00:25:10.200]  你要全心全情全意愛主你的上帝
[00:25:10.200 --> 00:25:12.400]  上帝已經藉耶穌
[00:25:12.400 --> 00:25:16.800]  使我們與神有一個和好的關係
[00:25:16.800 --> 00:25:20.600]  又賜了聖靈和聖經給我們
[00:25:20.600 --> 00:25:24.400]  我們有沒有每天與神同行
[00:25:24.400 --> 00:25:28.200]  使我們活出有意義的人生呢
[00:25:28.200 --> 00:25:29.800]  請大家一同祈禱
[00:25:29.800 --> 00:25:30.800]  上帝天父感謝你
[00:25:30.800 --> 00:25:34.000]  讓我們有機會與你建立愛的關係
[00:25:34.000 --> 00:25:37.200]  能夠活出一個有意義的人生
[00:25:37.200 --> 00:25:39.400]  求聖靈繼續指引我們
[00:25:39.400 --> 00:25:43.000]  使我們不會受世界迷惑
[00:25:43.000 --> 00:25:45.600]  而是每天與主同行
[00:25:45.600 --> 00:25:48.800]  活出榮神益人的生命
[00:25:48.800 --> 00:25:51.000]  奉耶穌基督的名祈禱
[00:25:51.000 --> 00:25:52.000]  阿門
