
[00:00:00.000 --> 00:00:02.760]  今天我要跟大家分享這個題目
[00:23:00.320 --> 00:23:03.440]  其實祂做所有事
[00:23:03.440 --> 00:23:07.320]  基本上聖靈都是與祂同工的
[00:23:07.320 --> 00:23:10.680]  由祂從聖靈感恩
[00:23:10.680 --> 00:23:12.560]  來到世間
[00:23:12.560 --> 00:23:14.800]  祂在約旦河受洗的時候
[00:23:14.800 --> 00:23:17.400]  聖靈降臨在祂身上
[00:23:17.400 --> 00:23:20.600]  之後祂被聖靈帶領去
[00:23:20.600 --> 00:23:24.440]  這個曠野受魔鬼的試探
[00:23:24.440 --> 00:23:27.560]  三年多的服侍裏面
[00:23:27.560 --> 00:23:30.280]  常常見到聖靈
[00:23:30.280 --> 00:23:32.440]  一起來陪著祂
[00:23:32.440 --> 00:23:35.240]  好,到了祂死後
[00:23:35.240 --> 00:23:37.800]  三天復活升天
[00:23:37.800 --> 00:23:41.600]  再之後又賜下了聖靈
[00:23:41.600 --> 00:23:44.640]  給一些的門徒
[00:23:44.640 --> 00:23:47.000]  人們見證著
[00:23:47.000 --> 00:23:49.680]  每一個人都見證著
[00:23:49.680 --> 00:23:53.000]  耶穌基督以義代替不義
[00:23:53.000 --> 00:23:54.440]  好,第三
[00:23:54.440 --> 00:23:56.480]  「被天使看見」
[00:23:56.480 --> 00:23:59.480]  天使不單止是見過
[00:23:59.480 --> 00:24:03.120]  耶穌基督原本在天上的榮耀
[00:24:03.120 --> 00:24:06.400]  祂亦都向約瑟和瑪利亞
[00:24:06.400 --> 00:24:07.920]  預告祂會降生
[00:24:07.920 --> 00:24:10.480]  降生之後又要向牧羊人
[00:24:10.480 --> 00:24:12.240]  來報喜訊
[00:24:12.240 --> 00:24:13.920]  祂臨上十字架
[00:24:13.920 --> 00:24:14.520]  記不記得?
[00:24:14.520 --> 00:24:16.160]  在赫西瑪利園
[00:24:16.160 --> 00:24:17.640]  當中祈禱的時候
[00:24:17.640 --> 00:24:20.880]  路加坊二十二章四十三節這樣說
[00:24:20.880 --> 00:24:23.400]  有一位天使從天上顯現
[00:24:23.400 --> 00:24:25.400]  加添祂的力量
[00:24:25.400 --> 00:24:29.400]  當耶穌復活升天之後
[00:24:29.400 --> 00:24:31.160]  天使提醒門徒
[00:24:31.160 --> 00:24:33.080]  耶穌會回來的
[00:24:33.080 --> 00:24:34.000]  所以
[00:24:34.000 --> 00:24:36.320]  比如前書一章十二節
[00:24:36.320 --> 00:24:38.360]  有這樣的描述
[00:24:38.360 --> 00:24:41.600]  那靠著從天上差來的聖靈
[00:24:41.600 --> 00:24:44.040]  傳福音給你們的人
[00:24:44.040 --> 00:24:47.040]  現在將這些事報給你們
[00:24:47.040 --> 00:24:52.240]  天使也願意詳細察看這些事
[00:24:52.240 --> 00:24:52.800]  好了
[00:24:52.800 --> 00:24:54.080]  第四
[00:24:54.080 --> 00:24:55.800]  「被傳於外邦」
[00:24:55.800 --> 00:24:57.880]  那個意思就更加簡單了
[00:24:57.880 --> 00:24:58.800]  是什麼?
[00:24:58.800 --> 00:25:00.800]  就是指門徒的大使命
[00:25:00.800 --> 00:25:02.680]  要將福音傳開
[00:25:02.680 --> 00:25:04.280]  去到不同的地方
[00:25:04.280 --> 00:25:08.240]  單單靠這些門徒
[00:25:08.240 --> 00:25:10.160]  靠你和我
[00:25:10.160 --> 00:25:12.880]  其實不太行
[00:25:12.880 --> 00:25:14.360]  所以
[00:25:14.360 --> 00:25:19.160]  怎樣才可以做到「被世人信服」?
[00:25:19.160 --> 00:25:22.200]  當然是在人以外的力量
[00:25:22.200 --> 00:25:24.400]  聖靈奇妙的工作
[00:25:24.400 --> 00:25:25.440]  就好像主耶穌
[00:25:25.440 --> 00:25:28.680]  祂在約翰福音三章第八節
[00:25:28.680 --> 00:25:30.840]  跟尼哥底姆談到的時候
[00:25:30.840 --> 00:25:31.880]  祂說過
[00:25:31.880 --> 00:25:33.280]  「風隨著意思吹」
[00:25:33.280 --> 00:25:35.440]  「你聽見風的響聲」
[00:25:35.440 --> 00:25:38.520]  「卻不曉得從那裡來往那裡去」
[00:25:38.520 --> 00:25:40.800]  「凡從聖靈生的」
[00:25:40.800 --> 00:25:42.920]  也是如此
[00:25:42.920 --> 00:25:44.640]  好了 第六個
[00:25:44.640 --> 00:25:46.640]  「被接在榮耀裡」
[00:25:46.640 --> 00:25:49.200]  這個是過去式來的
[00:25:49.200 --> 00:25:50.400]  Past tense
[00:25:50.400 --> 00:25:51.760]  所以這裡是說
[00:25:51.760 --> 00:25:52.680]  主耶穌復活
[00:25:52.680 --> 00:25:53.720]  被接升天
[00:25:53.720 --> 00:25:55.560]  進入榮耀
[00:25:55.560 --> 00:25:56.600]  同時間
[00:25:56.600 --> 00:25:57.960]  也提醒我們
[00:25:57.960 --> 00:25:59.360]  我們每一個
[00:25:59.360 --> 00:26:01.360]  也都能夠有
[00:26:01.360 --> 00:26:04.040]  被接進榮耀的盼望
[00:26:04.040 --> 00:26:06.560]  羅馬書八章十七節下半節
[00:26:06.560 --> 00:26:07.520]  鼓勵我們
[00:26:07.520 --> 00:26:11.120]  「如果我們和他一同受苦」
[00:26:11.120 --> 00:26:14.480]  「也必和他一同得榮耀」
[00:26:14.480 --> 00:26:15.880]  神應許過我們
[00:26:15.880 --> 00:26:18.760]  如果今天教會
[00:26:18.760 --> 00:26:21.240]  跟主一起受苦
[00:26:21.240 --> 00:26:23.480]  將來一定會
[00:26:23.480 --> 00:26:27.400]  跟主耶穌一起得到榮耀
[00:26:27.400 --> 00:26:28.240]  好
[00:26:28.240 --> 00:26:32.080]  跟大家做一個很簡單的總結
[00:26:32.080 --> 00:26:34.200]  保羅在第十四節
[00:26:34.200 --> 00:26:36.480]  至到第十五節上半節
[00:26:36.480 --> 00:26:37.840]  就告訴我們
[00:26:37.840 --> 00:26:40.800]  教會是神的家
[00:26:40.800 --> 00:26:44.400]  因為這個家是屬於祂的
[00:26:44.400 --> 00:26:47.320]  所以不是我們喜歡怎樣就怎樣的
[00:26:47.320 --> 00:26:49.120]  我們怎樣搞就怎樣搞
[00:26:49.120 --> 00:26:50.120]  不是的
[00:26:50.120 --> 00:26:52.040]  我們必須要
[00:26:52.040 --> 00:26:55.680]  好像經文裡的說法
[00:26:55.680 --> 00:26:56.920]  那裡說
[00:26:56.920 --> 00:27:01.320]  「知道在實的家中當怎樣行」
[00:27:01.320 --> 00:27:05.560]  是祂告訴我們怎樣做的
[00:27:05.560 --> 00:27:06.280]  好
[00:27:06.280 --> 00:27:09.120]  接著在第十五節下半節
[00:27:09.120 --> 00:27:11.040]  就說教會有使命
[00:27:11.040 --> 00:27:13.760]  來維護真理
[00:27:13.760 --> 00:27:16.560]  並且要在日常生活當中
[00:27:16.560 --> 00:27:19.040]  去實踐祂的話
[00:27:19.040 --> 00:27:21.920]  真理是需要被活出來的
[00:27:21.920 --> 00:27:23.840]  人們看得到的
[00:27:23.840 --> 00:27:27.160]  不是死那樣半節的
[00:27:27.160 --> 00:27:29.880]  這樣不單止能夠
[00:27:29.880 --> 00:27:33.120]  對世界產生正面的影響
[00:27:33.120 --> 00:27:38.120]  也都可以讓我們真正認識自己
[00:27:38.120 --> 00:27:41.240]  以及幫助我們檢視
[00:27:41.240 --> 00:27:44.520]  我們跟神之間的關係
[00:27:44.520 --> 00:27:47.040]  我們可以透過教會這個基礎
[00:27:47.040 --> 00:27:49.000]  作出真理教導
[00:27:49.000 --> 00:27:51.920]  試問你不回教會
[00:27:51.920 --> 00:27:54.560]  回到「甩甩漏漏」
[00:27:54.560 --> 00:27:58.120]  請問你接受甚麼教導
[00:27:58.120 --> 00:28:00.240]  做不到的
[00:28:00.240 --> 00:28:04.840]  所以正因為在這個群體的當中
[00:28:04.840 --> 00:28:10.160]  我們才能夠生命被建立、成長
[00:28:10.160 --> 00:28:12.400]  去到第十六節
[00:28:12.400 --> 00:28:15.640]  保羅就用了一個詩歌
[00:28:15.640 --> 00:28:18.000]  或者信經的形式
[00:28:18.000 --> 00:28:20.120]  向神發出重贊
[00:28:20.120 --> 00:28:24.960]  並且講出教會的真理
[00:28:24.960 --> 00:28:27.920]  而這一切都是建基於
[00:28:27.920 --> 00:28:31.280]  我們的信仰或心耶穌基督
[00:28:31.280 --> 00:28:33.160]  開始的時候
[00:28:33.160 --> 00:28:35.680]  我就講到用「音叉」
[00:28:35.680 --> 00:28:37.040]  就是這個「fork」
[00:28:37.040 --> 00:28:39.120]  用來調音
[00:28:39.120 --> 00:28:41.960]  同樣我都想用一個
[00:28:41.960 --> 00:28:45.960]  關於音樂的故事作為結束
[00:28:45.960 --> 00:28:47.520]  在十七世紀
[00:28:47.520 --> 00:28:51.320]  歐洲有一間很出名的教會
[00:28:51.320 --> 00:28:53.560]  它這麼出名的原因
[00:28:53.560 --> 00:28:57.440]  因為它有一座很漂亮的管風琴
[00:28:57.440 --> 00:29:02.360]  所以很多人其實不是想進入教會
[00:29:02.360 --> 00:29:05.880]  不過是想進去看那個管風琴
[00:29:05.880 --> 00:29:10.680]  每一個人進入教會
[00:29:10.680 --> 00:29:15.080]  樂高頭就會將他們的目光
[00:29:15.080 --> 00:29:19.440]  放在禮堂前面
[00:29:19.440 --> 00:29:24.440]  那座非常宏偉的管風琴那裡
[00:29:24.440 --> 00:29:29.200]  如果剛好有人在彈琴的時候
[00:29:29.200 --> 00:29:31.800]  那些樂韻聽起來
[00:29:31.800 --> 00:29:34.680]  其實就是真的很棒
[00:29:34.680 --> 00:29:37.320]  好像在天堂一樣
[00:29:37.320 --> 00:29:40.040]  有人在唱歌
[00:29:40.040 --> 00:29:42.720]  這間教會有一個
[00:29:42.720 --> 00:29:46.080]  負責管理唐墓的童工
[00:29:46.080 --> 00:29:48.040]  他每個星期六
[00:29:48.040 --> 00:29:53.640]  都需要為接下來主日崇拜的場地
[00:29:53.640 --> 00:29:55.200]  做好準備
[00:29:55.200 --> 00:29:57.440]  他每個星期都是這樣的
[00:29:57.440 --> 00:29:59.880]  那有一個星期六
[00:29:59.880 --> 00:30:03.440]  這位負責管理唐墓的員工
[00:30:03.440 --> 00:30:06.160]  就見到有一個訪客
[00:30:06.160 --> 00:30:09.920]  就在正門那裡進來了
[00:30:09.920 --> 00:30:14.000]  就迎面向他走過來
[00:30:14.000 --> 00:30:16.320]  這個陌生人走過來
[00:30:16.320 --> 00:30:19.520]  他面前就問他
[00:30:19.520 --> 00:30:22.520]  我可不可以走近一點
[00:30:22.520 --> 00:30:25.600]  看看那部管風琴
[00:30:25.600 --> 00:30:27.600]  很出名的
[00:30:27.600 --> 00:30:31.200]  那這個負責管理唐墓的童工
[00:30:31.200 --> 00:30:32.720]  想一想
[00:30:32.720 --> 00:30:36.680]  其實都沒什麼的
[00:30:36.680 --> 00:30:39.680]  他只是走過去欣賞一下
[00:30:39.680 --> 00:30:41.400]  他不碰那部琴
[00:30:41.400 --> 00:30:42.320]  其實都可以的
[00:30:42.320 --> 00:30:44.920]  你就去看看吧
[00:30:44.920 --> 00:30:47.360]  所以得他同意
[00:30:47.360 --> 00:30:52.280]  這個訪客就走過去看那部琴
[00:30:52.280 --> 00:30:55.520]  他很情深地慢慢看
[00:30:55.520 --> 00:30:57.000]  看了一段時間之後
[00:30:57.000 --> 00:31:00.120]  誰知道他就得寸進尺
[00:31:00.120 --> 00:31:03.200]  他就跟這個唐墓的童工說
[00:31:03.200 --> 00:31:05.520]  可不可以讓我彈一下
[00:31:05.520 --> 00:31:06.680]  嘩
[00:31:06.680 --> 00:31:08.120]  真是大件事
[00:31:08.120 --> 00:31:09.520]  他就走過去彈一下
[00:31:09.520 --> 00:31:11.280]  還得了
[00:31:11.280 --> 00:31:14.320]  其實他就有點生氣
[00:31:14.320 --> 00:31:16.440]  怎麼搞的
[00:31:16.440 --> 00:31:17.960]  就說不行
[00:31:17.960 --> 00:31:19.480]  不可以的
[00:31:19.480 --> 00:31:20.680]  拒絕他
[00:31:20.680 --> 00:31:23.200]  不過這個訪客
[00:31:23.200 --> 00:31:25.440]  其實他就很誠懇
[00:31:25.440 --> 00:31:26.720]  他的眼神
[00:31:26.720 --> 00:31:27.960]  他的舉止
[00:31:27.960 --> 00:31:29.560]  不知道為什麼
[00:31:29.560 --> 00:31:32.760]  令到這個唐墓的童工
[00:31:32.760 --> 00:31:34.960]  竟然改變心意
[00:31:34.960 --> 00:31:38.160]  就讓他過去彈
[00:31:38.160 --> 00:31:39.920]  不過他就跟他說
[00:31:39.920 --> 00:31:41.200]  有個條件
[00:31:41.200 --> 00:31:42.400]  條件是什麼呢
[00:31:42.400 --> 00:31:43.760]  你彈完之後
[00:31:43.760 --> 00:31:46.920]  將所有管那些音箱
[00:31:46.920 --> 00:31:49.120]  即是那些Organ stops
[00:31:49.120 --> 00:31:50.240]  即是一粒粒的那些
[00:31:50.240 --> 00:31:51.760]  你先放好
[00:31:51.760 --> 00:31:54.880]  不要弄得亂七八糟
[00:31:54.880 --> 00:31:57.200]  於是這個人就坐下來
[00:31:57.200 --> 00:32:00.480]  就真的開始彈
[00:32:00.480 --> 00:32:01.760]  開始的時候
[00:32:01.760 --> 00:32:04.160]  彈得很輕柔
[00:32:04.160 --> 00:32:08.000]  接著就非常之激昂有力
[00:32:08.000 --> 00:32:09.320]  聽著聽著
[00:32:09.320 --> 00:32:12.000]  這個唐墓的童工
[00:32:12.000 --> 00:32:16.120]  好像浸了在音樂當中
[00:32:16.120 --> 00:32:21.560]  就是非常之享受
[00:32:21.560 --> 00:32:24.240]  怎知道彈完了
[00:32:24.240 --> 00:32:27.480]  這個陌生人彈完之後
[00:32:27.480 --> 00:32:31.480]  就還原那些音箱
[00:32:31.480 --> 00:32:32.880]  那些Organ stops
[00:32:32.880 --> 00:32:34.880]  接著就起來
[00:32:34.880 --> 00:32:36.640]  就打算走
[00:32:36.640 --> 00:32:38.960]  這個唐墓的童工
[00:32:38.960 --> 00:32:40.360]  就突然間醒了
[00:32:40.360 --> 00:32:41.720]  彈完了
[00:32:41.720 --> 00:32:43.360]  就叫著他
[00:32:43.360 --> 00:32:46.840]  他說你剛才彈奏的樂曲
[00:32:46.840 --> 00:32:49.600]  是我在這裏做了這麼久
[00:32:49.600 --> 00:32:53.360]  我聽得最美妙的音樂
[00:32:53.360 --> 00:32:56.240]  請問你叫什麽名字
[00:32:56.240 --> 00:33:01.040]  這個人轉身笑一笑就回答他
[00:33:01.040 --> 00:33:05.360]  他說我叫做費利克斯.孟德爾
[00:33:05.360 --> 00:33:07.680]  Felix Mendelssohn
[00:33:07.680 --> 00:33:10.000]  如果有涉獵古典音樂的
[00:33:10.000 --> 00:33:11.360]  你一定知道他是誰
[00:33:11.360 --> 00:33:13.680]  Mendelssohn
[00:33:13.680 --> 00:33:17.840]  其實他就是當代
[00:33:17.840 --> 00:33:20.000]  其中一個最偉大的
[00:33:20.000 --> 00:33:25.840]  作曲家 鋼琴家 管風琴家 指揮家
[00:33:25.840 --> 00:33:29.360]  後來這個唐墓的童工
[00:33:29.360 --> 00:33:32.640]  就跟身邊的人分享這件事
[00:33:32.640 --> 00:33:35.000]  他說想起來
[00:33:35.000 --> 00:33:39.440]  我幾乎阻止了一個偉大的音樂家
[00:33:39.440 --> 00:33:44.000]  在我們的禮拜堂演奏
[00:33:44.000 --> 00:33:47.240]  可能我們每個禮拜都很乖
[00:33:47.240 --> 00:33:51.840]  當你每個禮拜都回來教會崇拜
[00:33:51.840 --> 00:33:54.680]  甚至你有參與服侍
[00:33:54.680 --> 00:33:57.480]  每天你有祈禱
[00:33:57.480 --> 00:34:00.000]  但是如果我們不是在
[00:34:00.000 --> 00:34:03.480]  我們生活裏面每一個範疇
[00:34:03.480 --> 00:34:06.960]  我是說每一個範疇
[00:34:06.960 --> 00:34:12.200]  只是選擇性地被耶穌介入
[00:34:12.200 --> 00:34:16.280]  其實我們就像剛才我提到的
[00:34:16.280 --> 00:34:18.760]  唐墓童工那樣
[00:34:18.760 --> 00:34:21.920]  我們阻止了Mendelssohn
[00:34:21.920 --> 00:34:26.000]  在禮拜堂來彈奏
[00:34:26.000 --> 00:34:29.280]  原本是屬於他
[00:34:29.280 --> 00:34:35.920]  他才能彈得像很美妙音樂的管風琴一樣
[00:34:35.920 --> 00:34:37.720]  浪費了
[00:34:37.720 --> 00:34:42.080]  白白浪費了我們每一個人的生命
[00:34:42.080 --> 00:34:44.720]  沒有讓神好好發揮
[00:34:44.720 --> 00:34:49.240]  更加沒有辦法被他透過我們的生命
[00:34:49.240 --> 00:34:54.040]  向微信的人彰顯他的榮耀
[00:34:54.040 --> 00:34:56.400]  求主幫助我們每一個
[00:34:56.400 --> 00:35:00.080]  透過這個神的家
[00:35:00.080 --> 00:35:02.720]  讓我們的生命可以彼見了
