
[00:00:00.000 --> 00:00:02.700]  好像剛才主席所讀的聖經
[00:17:24.360 --> 00:17:25.840]  在耶穌裏面
[00:17:25.840 --> 00:17:28.440]  靠著加給我力量的
[00:17:28.440 --> 00:17:30.480]  我是得勝有餘
[00:17:30.480 --> 00:17:32.560]  所向無敵
[00:17:32.560 --> 00:17:36.360]  讓我稍微看看這裏所引出的說話
[00:17:36.360 --> 00:17:37.560]  在聖經裏面說
[00:17:37.560 --> 00:17:39.400]  這個神既然這麼愛我們
[00:17:39.400 --> 00:17:40.320]  幫助我們
[00:17:40.320 --> 00:17:42.280]  誰能夠抵擋我們呢?
[00:17:42.280 --> 00:17:45.240]  他說:神既不愛惜自己的兒子
[00:17:45.240 --> 00:17:47.240]  為我們眾人寫了
[00:17:47.240 --> 00:17:54.640]  豈不也把萬物和他一同白白地賜給我們?
[00:17:54.640 --> 00:17:57.400]  和他由耶穌基督賜給我們
[00:17:57.400 --> 00:18:00.240]  我們今年特別感受到神的恩典
[00:18:00.240 --> 00:18:02.680]  撒冷節那些晚上很深信神
[00:18:02.680 --> 00:18:04.280]  帶領我們在太古城
[00:18:04.280 --> 00:18:06.920]  就是晚上的聚會得到愛的激勵
[00:18:06.920 --> 00:18:09.440]  嘩!今年很特別
[00:18:09.440 --> 00:18:11.680]  撒冷節我們當然放假
[00:18:11.680 --> 00:18:13.520]  然後第二天是星期六
[00:18:13.520 --> 00:18:14.880]  耶穌復辭一天
[00:18:14.880 --> 00:18:15.960]  我們又放假
[00:18:15.960 --> 00:18:16.720]  年度這樣
[00:18:16.720 --> 00:18:18.080]  復辭那天是星期日
[00:18:18.080 --> 00:18:19.040]  好像今天這樣
[00:18:19.040 --> 00:18:21.640]  是慶祝耶穌基督和洗禮復活
[00:18:21.640 --> 00:18:22.520]  又放假了
[00:18:22.520 --> 00:18:23.600]  到星期一
[00:18:23.600 --> 00:18:26.640]  嘩!遇到神宗追遠
[00:18:26.640 --> 00:18:28.640]  中國人的清明節
[00:18:28.640 --> 00:18:30.080]  那天放假了
[00:18:30.080 --> 00:18:32.880]  楊弟和姐妹去掃墓
[00:18:32.880 --> 00:18:34.160]  即是紀念先人
[00:18:34.160 --> 00:18:35.360]  不是去敬拜
[00:18:35.360 --> 00:18:36.720]  是去紀念先人
[00:18:36.720 --> 00:18:39.640]  接著星期二再補一天假
[00:18:39.640 --> 00:18:45.400]  2015年4月份是特別多假期的
[00:18:45.400 --> 00:18:47.280]  嘩!放了五天假
[00:18:47.280 --> 00:18:50.440]  讓我們中國人那種神宗追遠
[00:18:50.440 --> 00:18:53.000]  那種紀念的思想得以發揮
[00:18:53.000 --> 00:18:54.720]  讓基督徒教信念到
[00:18:54.720 --> 00:18:57.440]  耶穌基督為我的罪死了
[00:18:57.440 --> 00:18:58.480]  復活了
[00:18:58.480 --> 00:18:59.520]  感謝神
[00:18:59.520 --> 00:19:03.240]  因此這位耶穌基督真是神所賜給我們的
[00:19:03.240 --> 00:19:03.880]  但是他說
[00:19:03.880 --> 00:19:08.880]  「他萬物和他一同白白地賜給我們」
[00:19:08.880 --> 00:19:09.920]  弟兄妹姐妹
[00:19:09.920 --> 00:19:11.920]  你怎樣去應用這段聖經呢?
[00:19:11.920 --> 00:19:13.480]  「德勝於後愚」
[00:19:13.480 --> 00:19:17.920]  原來是將耶穌和萬物白白地賜給我們
[00:19:17.920 --> 00:19:20.960]  我還要跟從在座的長輩
[00:19:20.960 --> 00:19:22.840]  同工去學習這段聖經
[00:19:22.840 --> 00:19:24.680]  但是我想到一件事情
[00:19:24.680 --> 00:19:28.600]  真是想到神將萬物白白地賜給我
[00:19:28.600 --> 00:19:29.600]  我每一個月
[00:19:29.600 --> 00:19:31.600]  好像在座親愛的弟兄妹姐妹那樣
[00:19:31.600 --> 00:19:33.600]  我要交電話費
[00:19:33.600 --> 00:19:37.120]  我要交年費、煤氣費
[00:19:37.120 --> 00:19:39.480]  但是我從來沒有收過帳單
[00:19:39.480 --> 00:19:43.720]  叫做空氣費、雨水費、陽光費
[00:19:43.720 --> 00:19:45.920]  但是我真的想到在那個日子裏面
[00:19:45.920 --> 00:19:47.520]  我知道在座的弟兄妹姐妹
[00:19:47.520 --> 00:19:49.360]  是我的姐姐、我的哥哥
[00:19:49.360 --> 00:19:51.360]  有些是我弟弟、是我妹妹
[00:19:51.360 --> 00:19:52.880]  我今年七十歲了
[00:19:52.880 --> 00:19:56.120]  七十年來神賜給我的空氣
[00:19:56.120 --> 00:19:58.840]  神賜給我的陽光、神賜給我的雨水
[00:19:58.840 --> 00:20:01.480]  真是白白賜給我的
[00:20:01.480 --> 00:20:03.720]  我想像這幾天我看報紙
[00:20:03.720 --> 00:20:07.160]  有一家快餐店登了很多的贈券
[00:20:07.160 --> 00:20:09.360]  所以今天早上我先去那家快餐店
[00:20:09.360 --> 00:20:11.040]  吃了東西才來太古城
[00:20:11.040 --> 00:20:12.160]  但是我回想一下
[00:20:12.160 --> 00:20:13.680]  他現在贈券給我
[00:20:13.680 --> 00:20:15.840]  我平時吃的那一餐要多加五元
[00:20:15.840 --> 00:20:16.960]  現在減了五元
[00:20:16.960 --> 00:20:18.960]  他什麼時候預算免費啊
[00:20:18.960 --> 00:20:20.120]  你不要這樣想啊
[00:20:20.120 --> 00:20:21.400]  他也有皮費的
[00:20:21.400 --> 00:20:22.680]  神啊
[00:20:22.680 --> 00:20:27.560]  祢賜給我的空氣、陽光、雨水
[00:20:27.560 --> 00:20:28.200]  哎呀
[00:20:28.200 --> 00:20:31.960]  祢真是一直以來都是白白賜給我的
[00:20:31.960 --> 00:20:33.720]  是的我的主啊
[00:20:33.720 --> 00:20:38.880]  祢將耶穌和萬物一同白白賜給我
[00:20:38.880 --> 00:20:40.920]  我不用說什麼時候減五元
[00:20:40.920 --> 00:20:42.360]  什麼時候免費啊
[00:20:42.360 --> 00:20:44.600]  空氣、雨水、陽光
[00:20:44.600 --> 00:20:45.960]  多謝神
[00:20:45.960 --> 00:20:47.920]  幾十年的人生
[00:20:47.920 --> 00:20:51.440]  有許許多多是神白白的恩典
[00:20:51.440 --> 00:20:55.080]  神賜給我
[00:20:55.080 --> 00:20:57.560]  在我教會裏面有一位弟兄
[00:20:57.560 --> 00:20:59.960]  他做了一個很特別的醫生
[00:20:59.960 --> 00:21:02.520]  叫做不辱科醫生
[00:21:02.520 --> 00:21:04.000]  有些親愛的弟兄姊妹
[00:21:04.000 --> 00:21:05.680]  很希望做爸爸媽媽
[00:21:05.680 --> 00:21:07.040]  但是還沒有成功
[00:21:07.040 --> 00:21:08.880]  有時候這些不辱科醫生
[00:21:08.880 --> 00:21:10.920]  他們就大行其道
[00:21:10.920 --> 00:21:12.040]  他跟我說
[00:21:12.040 --> 00:21:13.520]  他說牧師啊
[00:21:13.520 --> 00:21:15.600]  香港有些很有錢的人
[00:21:15.600 --> 00:21:17.400]  他們很想有兒女
[00:21:17.400 --> 00:21:19.520]  但苦苦的是沒有兒女
[00:21:19.520 --> 00:21:21.080]  他說我們這些科醫生
[00:21:21.080 --> 00:21:22.440]  有時候幫了一個人
[00:21:22.440 --> 00:21:24.680]  他們真是感激到不得了
[00:21:24.680 --> 00:21:26.640]  但是我們不是神
[00:21:26.640 --> 00:21:29.960]  我們只能夠盡我們醫學方面的方法
[00:21:29.960 --> 00:21:31.120]  賜生命的
[00:21:31.120 --> 00:21:32.640]  然而這位神
[00:21:32.640 --> 00:21:33.880]  我就明白了
[00:21:33.880 --> 00:21:37.640]  生命、萬物、雨水、陽光
[00:21:37.640 --> 00:21:39.800]  今天你和我能夠坐在這裏
[00:21:39.800 --> 00:21:40.480]  神啊
[00:21:40.480 --> 00:21:42.120]  我不再埋怨
[00:21:42.120 --> 00:21:44.120]  不再因為我的友人
[00:21:44.120 --> 00:21:46.280]  或者我的親人患了病
[00:21:46.280 --> 00:21:47.360]  他在痛苦之中
[00:21:47.360 --> 00:21:48.840]  我自己有病患
[00:21:48.840 --> 00:21:51.240]  或者我在人生的失意上
[00:21:51.240 --> 00:21:53.320]  我在這裏埋怨我的神
[00:21:53.320 --> 00:21:56.200]  神將耶穌和萬物
[00:21:56.200 --> 00:21:58.240]  白白的賜給我們
[00:21:58.240 --> 00:22:00.160]  當你有這樣的感恩的時候
[00:22:00.160 --> 00:22:01.840]  我才能夠得勝有餘
[00:22:01.840 --> 00:22:04.120]  否則我們的人生只有怨唱
[00:22:04.120 --> 00:22:05.160]  不僅如此
[00:22:05.160 --> 00:22:08.560]  神將萬物和耶穌都賜給我們
[00:22:08.560 --> 00:22:09.600]  接著他說到
[00:22:09.600 --> 00:22:11.800]  誰能夠定我們罪的時候
[00:22:11.800 --> 00:22:14.800]  有耶穌已經為我們死了
[00:22:14.800 --> 00:22:17.160]  然後他再問一個最後的問題
[00:22:17.160 --> 00:22:19.160]  誰能叫我們
[00:22:19.160 --> 00:22:21.400]  與基督的愛
[00:22:21.400 --> 00:22:25.240]  雖如稍微的來隔開呢?
[00:22:25.240 --> 00:22:28.520]  因此他就按照當時的社會
[00:22:28.520 --> 00:22:30.520]  57年他寫的這封信
[00:22:30.520 --> 00:22:32.800]  他們所用的用語
[00:22:32.800 --> 00:22:34.280]  他們的明白
[00:22:34.280 --> 00:22:35.840]  就說出以下的說話
[00:22:35.840 --> 00:22:39.600]  難道是在聖經裏面的第35節
[00:22:39.600 --> 00:22:41.600]  難道是患難魔
[00:22:41.600 --> 00:22:42.760]  困苦魔
[00:22:42.760 --> 00:22:43.840]  逼迫魔
[00:22:43.840 --> 00:22:44.880]  飢餓魔
[00:22:44.880 --> 00:22:46.080]  赤身奴隸魔
[00:22:46.080 --> 00:22:47.000]  危險魔
[00:22:47.000 --> 00:22:48.560]  高厭魔
[00:22:48.560 --> 00:22:50.600]  你和我在2010年裏面
[00:22:50.600 --> 00:22:51.960]  我們說主啊
[00:22:51.960 --> 00:22:54.160]  我今天已經遇到有患難
[00:22:54.160 --> 00:22:54.800]  Amen
[00:22:54.800 --> 00:22:55.840]  我就遇到困苦
[00:22:55.840 --> 00:22:56.480]  Amen
[00:22:56.480 --> 00:22:57.680]  逼迫
[00:22:57.680 --> 00:22:59.880]  我似乎在香港不是太多
[00:22:59.880 --> 00:23:02.120]  因信受逼迫的人
[00:23:02.120 --> 00:23:03.080]  給他一張卡片
[00:23:03.080 --> 00:23:04.680]  我是教會牧師
[00:23:04.680 --> 00:23:05.440]  馬上去赤柱
[00:23:05.440 --> 00:23:06.680]  不是這樣的
[00:23:06.680 --> 00:23:08.680]  我還未曾受到過逼迫
[00:23:08.680 --> 00:23:11.080]  然後他說到飢餓
[00:23:11.080 --> 00:23:12.240]  有沒有想到
[00:23:12.240 --> 00:23:14.680]  在香港我們的問題是減肥
[00:23:14.680 --> 00:23:16.960]  不是怎樣能夠增加食物
[00:23:16.960 --> 00:23:20.040]  但是整個世界有一半的人口
[00:23:20.040 --> 00:23:23.360]  是餓著去上床休息的
[00:23:23.360 --> 00:23:25.320]  我們休息的時候
[00:23:25.320 --> 00:23:27.640]  剛才吃的晚餐太過豐富了
[00:23:27.640 --> 00:23:28.840]  頂住睡不著
[00:23:28.840 --> 00:23:30.720]  但是有一半世界的人口
[00:23:30.720 --> 00:23:34.800]  是餓著肚子來完結那一天
[00:23:34.800 --> 00:23:36.560]  在飢餓之中
[00:23:36.560 --> 00:23:38.240]  也許我們想一下
[00:23:38.240 --> 00:23:40.240]  如果保羅在今天的社會
[00:23:40.240 --> 00:23:41.600]  2015年
[00:23:41.600 --> 00:23:43.000]  他寫這段聖經的時候
[00:23:43.000 --> 00:23:45.000]  可能有些不同的寫法
[00:23:45.000 --> 00:23:46.720]  在逼迫之中
[00:23:46.720 --> 00:23:48.920]  他改為可能地震之中
[00:23:48.920 --> 00:23:50.520]  有沒有聽到新聞
[00:23:50.520 --> 00:23:52.000]  今早凌晨
[00:23:52.000 --> 00:23:54.200]  日本又再發生地震了
[00:23:54.200 --> 00:23:56.200]  不過地震在海深裏面
[00:23:56.200 --> 00:23:57.160]  在深處裏面
[00:23:57.160 --> 00:23:59.200]  北角東京都受到影響
[00:23:59.200 --> 00:24:02.120]  嘩 為什麼近來這麼多地震
[00:24:02.120 --> 00:24:03.800]  嘩 這裏有示威
[00:24:03.800 --> 00:24:04.760]  那裏有示威
[00:24:04.760 --> 00:24:07.560]  那裏有些人又遇到政治的逼迫
[00:24:07.560 --> 00:24:09.240]  哎呀 那裏有基督徒
[00:24:09.240 --> 00:24:12.000]  竟然在回教的國家被斬首
[00:24:12.000 --> 00:24:16.960]  主啊 如果我們用現代的語言去寫的時候
[00:24:16.960 --> 00:24:20.040]  你會將這個地方重新寫了
[00:24:20.040 --> 00:24:22.040]  有現今的形容
[00:24:22.040 --> 00:24:25.320]  我完全相信神有話語是神所默示的
[00:24:25.320 --> 00:24:27.240]  但如果保羅在今天的社會裏面
[00:24:27.240 --> 00:24:30.640]  他用的字眼來迎合當時的人的理解
[00:24:30.640 --> 00:24:32.080]  你和我的了解
[00:24:32.080 --> 00:24:34.080]  一定要用這些字眼
[00:24:34.080 --> 00:24:35.360]  但是感謝神
[00:24:35.360 --> 00:24:36.480]  在聖經裏面
[00:24:36.480 --> 00:24:37.480]  如果你的
[00:24:37.480 --> 00:24:39.240]  今天我們沒有登出來
[00:24:39.240 --> 00:24:42.040]  但你看聖經裏面第38節
[00:24:42.040 --> 00:24:43.040]  它就說
[00:24:43.040 --> 00:24:47.240]  「而靠著愛我們的主在這一切裏面
[00:24:47.240 --> 00:24:49.400]  已經得勝有餘了」
[00:24:49.400 --> 00:24:51.880]  For example 38節
[00:24:51.880 --> 00:24:55.480]  「我相信無論是死是生」
[00:24:55.480 --> 00:24:58.400]  這是人生所遇到的事情
[00:24:58.400 --> 00:24:59.360]  誰說的
[00:24:59.360 --> 00:25:00.160]  耶穌說的
[00:25:00.160 --> 00:25:01.400]  「只要我一百歲
[00:25:01.400 --> 00:25:04.120]  無論是死是生
[00:25:04.120 --> 00:25:07.800]  是天使屬靈的存在
[00:25:07.800 --> 00:25:09.120]  是掌權的
[00:25:09.120 --> 00:25:10.280]  是有能力的
[00:25:10.280 --> 00:25:12.720]  世界上掌權的人
[00:25:12.720 --> 00:25:14.360]  加上屬靈的勢力」
[00:25:14.360 --> 00:25:15.880]  本來在這本書講到
[00:25:15.880 --> 00:25:18.320]  空中是屬靈的惡魔
[00:25:18.320 --> 00:25:19.600]  掌權的惡魔
[00:25:19.600 --> 00:25:22.000]  這些一切的事情
[00:25:22.000 --> 00:25:23.200]  有權能的
[00:25:23.200 --> 00:25:24.320]  是現在的事
[00:25:24.320 --> 00:25:25.240]  是將來的事
[00:25:25.240 --> 00:25:26.000]  是高處的
[00:25:26.000 --> 00:25:26.680]  低處的
[00:25:26.680 --> 00:25:28.000]  就算有
[00:25:28.000 --> 00:25:29.200]  If any
[00:25:29.200 --> 00:25:31.720]  就算有別的受造之物
[00:25:31.720 --> 00:25:34.640]  它窮盡了一切的可能
[00:25:34.640 --> 00:25:37.440]  Exhausted all the possibilities
[00:25:37.440 --> 00:25:38.960]  and vocabularies
[00:25:38.960 --> 00:25:40.920]  它窮盡一切的榮譽
[00:25:40.920 --> 00:25:41.800]  一切的可能
[00:25:41.800 --> 00:25:43.880]  無論什麼事情發生
[00:25:43.880 --> 00:25:46.360]  主的愛沒有改變
[00:25:46.360 --> 00:25:48.800]  你的愛在耶穌基督裏面
[00:25:48.800 --> 00:25:51.400]  你的愛在耶穌裏面
[00:25:51.400 --> 00:25:54.400]  你就靠著愛我們的主
[00:25:54.400 --> 00:25:56.400]  來得勝有餘
[00:25:56.400 --> 00:25:57.840]  不是一比一打和
[00:25:57.840 --> 00:25:59.800]  不是二比一等勝
[00:25:59.800 --> 00:26:01.800]  起碼七比一
[00:26:01.800 --> 00:26:04.040]  是得勝有餘
[00:26:04.040 --> 00:26:05.720]  我親愛的頂樓姐妹
[00:26:05.720 --> 00:26:08.200]  明天6月1日的開始
[00:26:08.200 --> 00:26:10.920]  今天5月31日的結束
[00:26:10.920 --> 00:26:12.720]  我們繼續的人生
[00:26:12.720 --> 00:26:14.200]  得勝有餘
[00:26:14.200 --> 00:26:15.440]  還在的地方
[00:26:15.440 --> 00:26:17.160]  垂頭喪氣
[00:26:17.160 --> 00:26:18.760]  祂用說不出來的嘆息
[00:26:18.760 --> 00:26:19.960]  為你禱告
[00:26:19.960 --> 00:26:22.280]  祂知道你和我在嘆息之中
[00:26:22.280 --> 00:26:24.000]  盼望在前面
[00:26:24.000 --> 00:26:25.200]  祂的計劃
[00:26:25.200 --> 00:26:27.400]  使我們得到信耶穌的正義
[00:26:27.400 --> 00:26:30.400]  而且能夠再永遠得到榮耀
[00:26:30.400 --> 00:26:33.200]  祂的愛會永遠不離開
[00:26:33.200 --> 00:26:35.200]  我們低頭一起禱告
[00:26:35.200 --> 00:26:37.960]  當你和我合上眼睛的時候
[00:26:37.960 --> 00:26:41.880]  我們將我們所有眼前的嘆息
[00:26:41.880 --> 00:26:43.040]  可能失望
[00:26:43.040 --> 00:26:44.480]  可能困苦
[00:26:44.480 --> 00:26:45.960]  交託給主
[00:26:45.960 --> 00:26:47.640]  再次認定
[00:26:47.640 --> 00:26:49.920]  沒有人能夠控告
[00:26:49.920 --> 00:26:50.960]  定罪
[00:26:50.960 --> 00:26:53.280]  沒有人能夠破壞
[00:26:53.280 --> 00:26:54.720]  基督的愛
[00:26:54.720 --> 00:26:58.440]  臨到你、臨到家人
[00:26:58.440 --> 00:27:00.760]  所愛的人身上
[00:27:00.760 --> 00:27:01.840]  祂在愛裡面
[00:27:01.840 --> 00:27:03.600]  包括我們所有的家人
[00:27:03.600 --> 00:27:05.680]  都能夠信靠耶穌
[00:27:05.680 --> 00:27:07.920]  然後一會兒我們的福音主人
[00:27:07.920 --> 00:27:09.680]  要發出呼召
[00:27:09.680 --> 00:27:12.080]  祂又盼望你和我信諸之後
[00:27:12.080 --> 00:27:13.120]  等候
[00:27:13.120 --> 00:27:15.400]  而且知道要得到榮耀
[00:27:15.400 --> 00:27:17.840]  永遠的榮耀
[00:27:17.840 --> 00:27:20.640]  我們的主求你垂聽我們的禱告
[00:27:20.640 --> 00:27:22.120]  我們的交託
[00:27:22.120 --> 00:27:25.120]  提起我們對你投靠
[00:27:25.120 --> 00:27:26.480]  信任
[00:27:26.480 --> 00:27:27.600]  知道你的愛
[00:27:27.600 --> 00:27:29.600]  永遠不離開
[00:27:29.600 --> 00:27:31.480]  榮耀都歸給你
[00:27:31.480 --> 00:27:33.880]  奉耶穌基督聖名祈禱
[00:27:33.880 --> 00:27:34.880]  Amen
