
[00:00:00.000 --> 00:00:02.000]  各位頂子妹,願你們平安
[00:15:47.000 --> 00:15:48.000]  所以大家記不記得
[00:15:48.000 --> 00:15:49.000]  盧家方第24章
[00:15:49.000 --> 00:15:51.000]  當耶穌跟這兩個
[00:15:51.000 --> 00:15:54.000]  去緊二萬五師的弟兄
[00:15:54.000 --> 00:15:55.000]  當他們去到一個地步
[00:15:55.000 --> 00:15:56.000]  他們坐直的時候
[00:15:56.000 --> 00:15:57.000]  耶穌就拿起餅來祝謝
[00:15:57.000 --> 00:15:58.000]  抹開地給他們
[00:15:58.000 --> 00:16:00.000]  他們眼睛明亮就認到耶穌
[00:16:00.000 --> 00:16:02.000]  然後耶穌就忽然不見了
[00:16:02.000 --> 00:16:04.000]  耶穌用這個他們熟悉的
[00:16:04.000 --> 00:16:06.000]  抹餅的動作
[00:16:06.000 --> 00:16:07.000]  去讓他們明白
[00:16:07.000 --> 00:16:09.000]  跟他們一起的耶穌
[00:16:09.000 --> 00:16:10.000]  然後他們就說
[00:16:10.000 --> 00:16:11.000]  在路上跟我們說話
[00:16:11.000 --> 00:16:12.000]  讓我們熱心
[00:16:12.000 --> 00:16:13.000]  去認識聖經
[00:16:13.000 --> 00:16:15.000]  我們的心起不是火熱嗎
[00:16:15.000 --> 00:16:16.000]  然後他們立即起來
[00:16:16.000 --> 00:16:18.000]  就回到耶路撒冷
[00:16:18.000 --> 00:16:19.000]  復活顯現的主
[00:16:19.000 --> 00:16:22.000]  讓人帶來力量
[00:16:22.000 --> 00:16:24.000]  這個力量是一個勇氣
[00:16:24.000 --> 00:16:26.000]  這兩個門徒離開是憂愁
[00:16:26.000 --> 00:16:29.000]  甚至是膽怯是逃避
[00:16:29.000 --> 00:16:31.000]  但是耶穌的顯現
[00:16:31.000 --> 00:16:32.000]  讓他們得著
[00:16:32.000 --> 00:16:36.000]  回到耶路撒冷的勇氣
[00:16:36.000 --> 00:16:38.000]  耶穌首次顯現的時候
[00:16:38.000 --> 00:16:39.000]  他的對象是哪一位
[00:16:39.000 --> 00:16:40.000]  大家記不記得上個星期
[00:16:40.000 --> 00:16:41.000]  我們聽到講到
[00:16:41.000 --> 00:16:43.000]  耶穌首次顯現的對象
[00:16:43.000 --> 00:16:45.000]  就是那些婦女
[00:16:45.000 --> 00:16:47.000]  是當時被認為
[00:16:47.000 --> 00:16:48.000]  沒什麼地位
[00:16:48.000 --> 00:16:49.000]  沒什麼公信力
[00:16:49.000 --> 00:16:50.000]  甚至他們的說話
[00:16:50.000 --> 00:16:51.000]  也沒什麼人聽
[00:16:51.000 --> 00:16:52.000]  為什麼呢
[00:16:52.000 --> 00:16:53.000]  《馬可方》十六章十節
[00:16:53.000 --> 00:16:54.000]  是這樣說的
[00:16:54.000 --> 00:16:55.000]  當這幫婦女
[00:16:55.000 --> 00:16:57.000]  瑪利亞他們去告訴
[00:16:57.000 --> 00:16:59.000]  那些向來跟從耶穌的人
[00:16:59.000 --> 00:17:00.000]  就是那幫門徒
[00:17:00.000 --> 00:17:03.000]  那時他們就哀動哭泣
[00:17:03.000 --> 00:17:04.000]  這幫人
[00:17:04.000 --> 00:17:05.000]  這幫門徒
[00:17:05.000 --> 00:17:06.000]  這幫跟從耶穌的人
[00:17:06.000 --> 00:17:07.000]  聽見耶穌活了
[00:17:07.000 --> 00:17:08.000]  被瑪利亞看見
[00:17:08.000 --> 00:17:12.000]  卻是不信
[00:17:12.000 --> 00:17:14.000]  卻是不信
[00:17:14.000 --> 00:17:16.000]  原來這幫門徒
[00:17:16.000 --> 00:17:18.000]  聽到瑪利亞說
[00:17:18.000 --> 00:17:19.000]  他們也不相信
[00:17:19.000 --> 00:17:20.000]  當然因為瑪利亞
[00:17:20.000 --> 00:17:21.000]  或者女士
[00:17:21.000 --> 00:17:22.000]  當時有不同的
[00:17:22.000 --> 00:17:24.000]  大家的理解
[00:17:24.000 --> 00:17:25.000]  但是耶穌
[00:17:25.000 --> 00:17:26.000]  第一個顯現的對象
[00:17:26.000 --> 00:17:27.000]  第一批顯現的對象
[00:17:27.000 --> 00:17:28.000]  就是這幫婦女
[00:17:28.000 --> 00:17:29.000]  不要忘記
[00:17:29.000 --> 00:17:30.000]  耶穌第一幫顯現的對象
[00:17:30.000 --> 00:17:31.000]  就是這幫婦女
[00:17:31.000 --> 00:17:32.000]  當然一方面
[00:17:32.000 --> 00:17:33.000]  因為婦女很愛耶穌
[00:17:33.000 --> 00:17:34.000]  去到墳墓找耶穌
[00:17:34.000 --> 00:17:35.000]  所以找到
[00:17:35.000 --> 00:17:36.000]  另一方面
[00:17:36.000 --> 00:17:37.000]  就是在耶穌眼中
[00:17:37.000 --> 00:17:39.000]  他看重每一個
[00:17:39.000 --> 00:17:40.000]  耶穌很想突破世人的眼光
[00:17:40.000 --> 00:17:41.000]  就是世人覺得
[00:17:41.000 --> 00:17:42.000]  那些婦女說話
[00:17:42.000 --> 00:17:45.000]  都是婦人之見而已
[00:17:45.000 --> 00:17:46.000]  甚至連那幫門徒
[00:17:46.000 --> 00:17:47.000]  跟婦女在一起這麼久
[00:17:47.000 --> 00:17:48.000]  耶穌跟他們在一起這麼久
[00:17:48.000 --> 00:17:50.000]  他講到一個很重要的訊息
[00:17:50.000 --> 00:17:51.000]  耶穌要復活
[00:17:51.000 --> 00:17:53.000]  這幫門徒都不相信
[00:17:53.000 --> 00:17:56.000]  但是耶穌都願意先為
[00:17:56.000 --> 00:17:59.000]  先向這幫婦女去顯現
[00:17:59.000 --> 00:18:03.000]  讓他們能夠體會經歷
[00:18:03.000 --> 00:18:05.000]  還有就是
[00:18:05.000 --> 00:18:06.000]  在耶穌
[00:18:06.000 --> 00:18:07.000]  這幫門徒裡面的
[00:18:07.000 --> 00:18:08.000]  那些首領
[00:18:08.000 --> 00:18:09.000]  那些班長
[00:18:09.000 --> 00:18:11.000]  曾經三次不認耶穌的彼得
[00:18:11.000 --> 00:18:13.000]  他要回轉
[00:18:13.000 --> 00:18:15.000]  耶穌將牧羊的權命
[00:18:15.000 --> 00:18:16.000]  加在手上
[00:18:16.000 --> 00:18:17.000]  最後他成為教會領袖
[00:18:17.000 --> 00:18:18.000]  這個我不用說了
[00:18:18.000 --> 00:18:21.000]  下個禮拜應該有機會聽到
[00:18:21.000 --> 00:18:22.000]  當耶穌復活之後
[00:18:22.000 --> 00:18:24.000]  他的顯現讓很多個人的選擇
[00:18:24.000 --> 00:18:27.000]  限制情緒帶來突破
[00:18:27.000 --> 00:18:29.000]  對我們對身體復活的認知
[00:18:29.000 --> 00:18:30.000]  帶來突破
[00:18:30.000 --> 00:18:31.000]  原來會有癲癇
[00:18:31.000 --> 00:18:32.000]  會有復活的身體
[00:18:32.000 --> 00:18:33.000]  耶穌還跟他吃東西
[00:18:33.000 --> 00:18:34.000]  所以我突然之間又問
[00:18:34.000 --> 00:18:35.000]  復活了之後
[00:18:35.000 --> 00:18:36.000]  我們有沒有得吃東西呢
[00:18:36.000 --> 00:18:37.000]  我很喜歡吃東西的
[00:18:37.000 --> 00:18:38.000]  我說放心
[00:18:38.000 --> 00:18:39.000]  耶穌復活顯現的身體
[00:18:39.000 --> 00:18:40.000]  都有機會吃東西
[00:18:40.000 --> 00:18:41.000]  我估計在天堂
[00:18:41.000 --> 00:18:44.000]  那個賢直真的是美食
[00:18:44.000 --> 00:18:45.000]  真的可以吃
[00:18:45.000 --> 00:18:48.000]  耶穌在這裡展現信仰
[00:18:48.000 --> 00:18:49.000]  在社會當中
[00:18:49.000 --> 00:18:50.000]  對弱勢社群
[00:18:50.000 --> 00:18:51.000]  婦女等等
[00:18:51.000 --> 00:18:52.000]  這些群體
[00:18:52.000 --> 00:18:53.000]  他們的接納
[00:18:53.000 --> 00:18:55.000]  是成為某些突破
[00:18:55.000 --> 00:18:57.000]  耶穌對門徒的身份
[00:18:57.000 --> 00:18:58.000]  有這個突破
[00:18:58.000 --> 00:18:59.000]  門徒本來是
[00:18:59.000 --> 00:19:00.000]  跟隨耶穌
[00:19:00.000 --> 00:19:01.000]  聽耶穌說
[00:19:01.000 --> 00:19:02.000]  在復活之後
[00:19:02.000 --> 00:19:03.000]  耶穌就將牧羊的使命
[00:19:03.000 --> 00:19:05.000]  交給門徒
[00:19:05.000 --> 00:19:09.000]  在耶穌復活顯現的狀態裡面
[00:19:09.000 --> 00:19:11.000]  帶來很多不同的突破
[00:19:11.000 --> 00:19:13.000]  在多瑪跟耶穌相遇裡面
[00:19:13.000 --> 00:19:17.000]  帶來什麼樣的突破呢
[00:19:17.000 --> 00:19:19.000]  這一節的聖經很重要
[00:19:19.000 --> 00:19:20.000]  今天經課裡面
[00:19:20.000 --> 00:19:21.000]  就是二十九節
[00:19:21.000 --> 00:19:22.000]  耶穌對多瑪說
[00:19:22.000 --> 00:19:24.000]  你因看見了我才信
[00:19:24.000 --> 00:19:25.000]  那沒有看見
[00:19:25.000 --> 00:19:27.000]  就信的有福了
[00:19:27.000 --> 00:19:28.000]  這句話
[00:19:28.000 --> 00:19:29.000]  很多時候我們覺得
[00:19:29.000 --> 00:19:30.000]  多瑪不對
[00:19:30.000 --> 00:19:32.000]  是不是看到才信
[00:19:32.000 --> 00:19:33.000]  但其實整件事
[00:19:33.000 --> 00:19:35.000]  你重新想清楚這件事
[00:19:35.000 --> 00:19:36.000]  多瑪不信
[00:19:36.000 --> 00:19:38.000]  或者多瑪未能夠完全接受
[00:19:38.000 --> 00:19:40.000]  她說我要看到
[00:19:40.000 --> 00:19:41.000]  我要摸到才信
[00:19:41.000 --> 00:19:42.000]  是對誰說的
[00:19:42.000 --> 00:19:43.000]  不是對耶穌說的
[00:19:43.000 --> 00:19:45.000]  是對門徒說的
[00:19:45.000 --> 00:19:47.000]  多瑪不信門徒
[00:19:47.000 --> 00:19:49.000]  跟她說的見到耶穌
[00:19:49.000 --> 00:19:52.000]  門徒何況不是不信婦女說
[00:19:52.000 --> 00:19:53.000]  見到耶穌復活
[00:19:53.000 --> 00:19:54.000]  是不是
[00:19:54.000 --> 00:19:55.000]  我們想清楚
[00:19:55.000 --> 00:19:56.000]  其實沒有分別
[00:19:56.000 --> 00:19:58.000]  那些門徒都聽到婦女們
[00:19:58.000 --> 00:20:00.000]  說耶穌復活
[00:20:00.000 --> 00:20:01.000]  他們都不信
[00:20:01.000 --> 00:20:02.000]  他們都很害怕
[00:20:02.000 --> 00:20:04.000]  他們都躲起來
[00:20:04.000 --> 00:20:06.000]  所以當她跟多瑪說的時候
[00:20:06.000 --> 00:20:08.000]  多瑪一樣
[00:20:08.000 --> 00:20:10.000]  門徒不信這班婦女
[00:20:10.000 --> 00:20:12.000]  多瑪不信這班門徒
[00:20:12.000 --> 00:20:14.000]  因為太難相信
[00:20:14.000 --> 00:20:15.000]  死人復活
[00:20:15.000 --> 00:20:17.000]  還要是突然出現
[00:20:17.000 --> 00:20:19.000]  很難相信
[00:20:19.000 --> 00:20:20.000]  所以多瑪這個性情
[00:20:20.000 --> 00:20:21.000]  是很合理的
[00:20:21.000 --> 00:20:23.000]  甚至在這段經文裡面
[00:20:23.000 --> 00:20:24.000]  你想清楚耶穌說
[00:20:24.000 --> 00:20:26.000]  你因為看見我才信
[00:20:26.000 --> 00:20:30.000]  這個你不只是跟多瑪說的
[00:20:30.000 --> 00:20:31.000]  看見耶穌才信的
[00:20:31.000 --> 00:20:34.000]  不止多瑪這麼簡單
[00:20:34.000 --> 00:20:36.000]  是不是
[00:20:36.000 --> 00:20:37.000]  包括那些門徒
[00:20:37.000 --> 00:20:38.000]  那些門徒還不止一次
[00:20:38.000 --> 00:20:41.000]  同一個地方隔了八天兩次
[00:20:41.000 --> 00:20:42.000]  是不是
[00:20:42.000 --> 00:20:45.000]  那班門徒都是見到耶穌出現
[00:20:45.000 --> 00:20:46.000]  跟他們說願你們平安
[00:20:46.000 --> 00:20:48.000]  見到復活的主他才信
[00:20:48.000 --> 00:20:50.000]  之前婦人瑪利亞門所說
[00:20:50.000 --> 00:20:51.000]  她都不信
[00:20:51.000 --> 00:20:52.000]  多瑪就一樣
[00:20:52.000 --> 00:20:55.000]  所以那些因看見我才信的
[00:20:55.000 --> 00:20:57.000]  那些其實是多瑪
[00:20:57.000 --> 00:20:58.000]  包括其他的門徒
[00:20:58.000 --> 00:21:00.000]  所以耶穌不是特別說多瑪
[00:21:00.000 --> 00:21:02.000]  耶穌只是說一個事實
[00:21:02.000 --> 00:21:04.000]  是當時有些人有機會去見到
[00:21:04.000 --> 00:21:05.000]  但是說一個更重要的事實
[00:21:05.000 --> 00:21:06.000]  就是有機會
[00:21:06.000 --> 00:21:10.000]  以後沒有人再見到復活顯現的主
[00:21:10.000 --> 00:21:13.000]  復活顯現之後下一個動作
[00:21:13.000 --> 00:21:14.000]  過多一段日子
[00:21:14.000 --> 00:21:17.000]  在過了40天之後
[00:21:17.000 --> 00:21:18.000]  耶穌就升天
[00:21:18.000 --> 00:21:20.000]  然後就死靈降臨
[00:21:20.000 --> 00:21:21.000]  當耶穌升天之後
[00:21:21.000 --> 00:21:23.000]  耶穌這個復活的肉身
[00:21:23.000 --> 00:21:25.000]  沒有再在地上出現
[00:21:25.000 --> 00:21:27.000]  所以聖經裡面耶穌說
[00:21:27.000 --> 00:21:29.000]  那沒有看見就信的有福
[00:21:29.000 --> 00:21:31.000]  那些沒有看見的是誰
[00:21:31.000 --> 00:21:33.000]  就是往後的人
[00:21:33.000 --> 00:21:34.000]  就是誰
[00:21:34.000 --> 00:21:36.000]  就是你和我
[00:21:36.000 --> 00:21:38.000]  你和我就沒有機會見到
[00:21:38.000 --> 00:21:40.000]  有沒有人見過復活的主
[00:21:40.000 --> 00:21:42.000]  在你身邊突然間和你吃飯
[00:21:42.000 --> 00:21:43.000]  鼠一聲出現就不見了
[00:21:43.000 --> 00:21:44.000]  如果有的
[00:21:44.000 --> 00:21:46.000]  通常我們就很擔心
[00:21:46.000 --> 00:21:47.000]  就帶他去看醫生
[00:21:47.000 --> 00:21:48.000]  因為我們知道
[00:21:48.000 --> 00:21:49.000]  我們信仰知道
[00:21:49.000 --> 00:21:50.000]  耶穌升天之後
[00:21:50.000 --> 00:21:51.000]  祂不會再用這些方式
[00:21:51.000 --> 00:21:53.000]  去向我們顯現
[00:21:53.000 --> 00:21:55.000]  不過祂差派聖靈
[00:21:55.000 --> 00:21:57.000]  祂差派聖靈來到我們當中
[00:21:57.000 --> 00:21:59.000]  和我們一起去提醒鼓勵
[00:21:59.000 --> 00:22:03.000]  和我們一起去顯明祂的心意
[00:22:03.000 --> 00:22:04.000]  所以當耶穌在顯現裡面
[00:22:04.000 --> 00:22:05.000]  耶穌和門徒吹氣
[00:22:05.000 --> 00:22:06.000]  說要賜聖靈
[00:22:06.000 --> 00:22:08.000]  在門徒群體當中
[00:22:08.000 --> 00:22:09.000]  是讓我們這一個
[00:22:09.000 --> 00:22:10.000]  作為門徒的群體
[00:22:10.000 --> 00:22:11.000]  在今天
[00:22:11.000 --> 00:22:12.000]  雖然我們沒有辦法
[00:22:12.000 --> 00:22:15.000]  再肉眼去見到復活顯現的主
[00:22:15.000 --> 00:22:16.000]  但是我們今天
[00:22:16.000 --> 00:22:18.000]  仍然能夠透過聖靈
[00:22:18.000 --> 00:22:20.000]  去體會上主的臨在
[00:22:20.000 --> 00:22:21.000]  聖經裡面
[00:22:21.000 --> 00:22:22.000]  耶穌在這裡
[00:22:22.000 --> 00:22:24.000]  刻意用這句話告訴我們
[00:22:24.000 --> 00:22:25.000]  是有福的
[00:22:25.000 --> 00:22:26.000]  是福氣來的
[00:22:26.000 --> 00:22:28.000]  是最大的福氣來的
[00:22:28.000 --> 00:22:29.000]  所以
[00:22:29.000 --> 00:22:30.000]  原來我們在說一件
[00:22:30.000 --> 00:22:31.000]  很重要的訊息
[00:22:31.000 --> 00:22:32.000]  是的
[00:22:32.000 --> 00:22:34.000]  眼見是我們很想的
[00:22:34.000 --> 00:22:36.000]  不過更重要的信心
[00:22:36.000 --> 00:22:37.000]  不憑眼見
[00:22:37.000 --> 00:22:40.000]  就會帶來更大的福氣
[00:22:40.000 --> 00:22:42.000]  在這段經文最後
[00:22:42.000 --> 00:22:43.000]  剛才我也說過
[00:22:43.000 --> 00:22:44.000]  聖經裡面
[00:22:44.000 --> 00:22:45.000]  約翰福音這樣說
[00:22:45.000 --> 00:22:46.000]  耶穌在門徒面前
[00:22:46.000 --> 00:22:47.000]  行了很多另外的神蹟
[00:22:47.000 --> 00:22:48.000]  沒有記載的
[00:22:48.000 --> 00:22:49.000]  但是記這些事
[00:22:49.000 --> 00:22:50.000]  是要叫你們相信耶穌
[00:22:50.000 --> 00:22:52.000]  是基督是上帝的兒子
[00:22:52.000 --> 00:22:53.000]  並且叫你們相信祂
[00:22:53.000 --> 00:22:56.000]  就可以因祂的名得生命
[00:22:56.000 --> 00:22:59.000]  這是約翰很想跟我們分享
[00:22:59.000 --> 00:23:00.000]  也相信今天我們去理解
[00:23:00.000 --> 00:23:01.000]  基督的復活
[00:23:01.000 --> 00:23:02.000]  基督的顯現
[00:23:02.000 --> 00:23:04.000]  最重要的理解
[00:23:04.000 --> 00:23:05.000]  是要我們相信
[00:23:05.000 --> 00:23:07.000]  耶穌是基督
[00:23:07.000 --> 00:23:08.000]  很多人可能很多的
[00:23:08.000 --> 00:23:09.000]  想像理解
[00:23:09.000 --> 00:23:12.000]  甚至在當中抽很多的內容
[00:23:12.000 --> 00:23:13.000]  去理解
[00:23:13.000 --> 00:23:14.000]  究竟顯現是什麼情況
[00:23:14.000 --> 00:23:15.000]  是什麼形態
[00:23:15.000 --> 00:23:16.000]  當然那些理解
[00:23:16.000 --> 00:23:17.000]  幫助我們認識主
[00:23:17.000 --> 00:23:18.000]  是重要
[00:23:18.000 --> 00:23:19.000]  但是更重要的是
[00:23:19.000 --> 00:23:20.000]  我們要相信耶穌是基督
[00:23:20.000 --> 00:23:21.000]  就是相信耶穌
[00:23:21.000 --> 00:23:22.000]  就是那位救主
[00:23:22.000 --> 00:23:23.000]  祂的復活是真實的
[00:23:23.000 --> 00:23:24.000]  顯現的最大的目的
[00:23:24.000 --> 00:23:25.000]  是告訴我們
[00:23:25.000 --> 00:23:27.000]  耶穌的復活是真實的
[00:23:27.000 --> 00:23:28.000]  不是虛假的
[00:23:28.000 --> 00:23:29.000]  是真實的
[00:23:29.000 --> 00:23:31.000]  並且祂是上帝的兒子
[00:23:31.000 --> 00:23:33.000]  所以得著復活的大能
[00:23:33.000 --> 00:23:34.000]  而且我們相信祂
[00:23:34.000 --> 00:23:36.000]  我們同樣都可以得到復活的生命
[00:23:36.000 --> 00:23:37.000]  有一天
[00:23:37.000 --> 00:23:38.000]  我們都會復活
[00:23:38.000 --> 00:23:40.000]  我們都會跟祂一樣
[00:23:40.000 --> 00:23:41.000]  這個是重要
[00:23:41.000 --> 00:23:42.000]  這個是我們對復活
[00:23:42.000 --> 00:23:45.000]  顯現最重要的理解
[00:23:45.000 --> 00:23:46.000]  在這段經文裡面
[00:23:46.000 --> 00:23:49.000]  這兩個復活的事件
[00:23:49.000 --> 00:23:50.000]  對著門徒
[00:23:50.000 --> 00:23:51.000]  在同一間屋裡面
[00:23:51.000 --> 00:23:52.000]  雖然他們還是關在屋裡面
[00:23:52.000 --> 00:23:54.000]  有些驚懼怕
[00:23:54.000 --> 00:23:56.000]  但是耶穌來到
[00:23:56.000 --> 00:23:57.000]  站在他們當中就說
[00:23:57.000 --> 00:23:59.000]  願你們平安
[00:23:59.000 --> 00:24:00.000]  因為我們生命當中
[00:24:00.000 --> 00:24:02.000]  無論遇見什麼狀況
[00:24:02.000 --> 00:24:04.000]  在信仰裡面追求什麼
[00:24:04.000 --> 00:24:05.000]  我們的節奏
[00:24:05.000 --> 00:24:07.000]  或者我們的警慾
[00:24:07.000 --> 00:24:08.000]  我們深信
[00:24:08.000 --> 00:24:09.000]  我們知道
[00:24:09.000 --> 00:24:10.000]  主是在我們當中
[00:24:10.000 --> 00:24:11.000]  祂就站在我們當中
[00:24:11.000 --> 00:24:12.000]  跟我們說
[00:24:12.000 --> 00:24:14.000]  願你們平安
[00:24:14.000 --> 00:24:16.000]  這個不只是簡單的打招呼
[00:24:16.000 --> 00:24:17.000]  這個是真正告訴你
[00:24:17.000 --> 00:24:19.000]  什麼叫做平安
[00:24:19.000 --> 00:24:20.000]  當我們恐懼
[00:24:20.000 --> 00:24:21.000]  懼怕
[00:24:21.000 --> 00:24:22.000]  當我們沒力氣
[00:24:22.000 --> 00:24:23.000]  當我們不知道怎麼辦的時候
[00:24:23.000 --> 00:24:24.000]  尚在我們當中
[00:24:24.000 --> 00:24:25.000]  今天聖靈就在我們當中
[00:24:25.000 --> 00:24:26.000]  跟我們說
[00:24:26.000 --> 00:24:27.000]  願我們平安
[00:24:27.000 --> 00:24:29.000]  以致我們得到能力
[00:24:29.000 --> 00:24:30.000]  鼓勵我們在這段日子
[00:24:30.000 --> 00:24:32.000]  在復活期這段日子
[00:24:32.000 --> 00:24:33.000]  在顯現期這段時候
[00:24:33.000 --> 00:24:35.000]  我們真的好好去思考
[00:24:35.000 --> 00:24:36.000]  復活顯現的主
[00:24:36.000 --> 00:24:38.000]  在我們身上怎麼可以顯大
[00:24:38.000 --> 00:24:39.000]  我們怎麼可以跟
[00:24:39.000 --> 00:24:41.000]  這位有印記的主
[00:24:41.000 --> 00:24:42.000]  在我們身上
[00:24:42.000 --> 00:24:43.000]  都有著印記
[00:24:43.000 --> 00:24:44.000]  而我們可以成為
[00:24:44.000 --> 00:24:45.000]  更多人的見證
[00:24:45.000 --> 00:24:46.000]  以及祝福
[00:24:46.000 --> 00:24:47.000]  不要疑惑
[00:24:47.000 --> 00:24:49.000]  總要信
[00:24:49.000 --> 00:24:51.000]  請同心祈禱
[00:24:52.000 --> 00:24:54.000]  多謝天父
[00:24:54.000 --> 00:24:56.000]  祢讓我們經過祢的恩典和豐富
[00:24:56.000 --> 00:24:58.000]  多謝耶穌基督祢
[00:24:58.000 --> 00:24:59.000]  適日就是這樣
[00:24:59.000 --> 00:25:01.000]  為我們走上十家
[00:25:01.000 --> 00:25:04.000]  更按照祢的應許復活
[00:25:04.000 --> 00:25:07.000]  並顯現向門徒
[00:25:07.000 --> 00:25:10.000]  讓他們看見祢的實在
[00:25:10.000 --> 00:25:11.000]  祢顯現的
[00:25:11.000 --> 00:25:13.000]  祢復活的那份的實實在在
[00:25:13.000 --> 00:25:16.000]  以致門徒能夠體會經歷
[00:25:16.000 --> 00:25:18.000]  更差派聖靈
[00:25:18.000 --> 00:25:19.000]  聚合當中
[00:25:19.000 --> 00:25:21.000]  以致讓他們得到力量
[00:25:21.000 --> 00:25:23.000]  今天可能我們沒有辦法用眼
[00:25:23.000 --> 00:25:26.000]  再看到顯現復活的主
[00:25:26.000 --> 00:25:28.000]  但是我們知道聖靈在我們當中
[00:25:28.000 --> 00:25:31.000]  又知道我們已經得到復活的能力
[00:25:31.000 --> 00:25:33.000]  並且得到我們身上
[00:25:33.000 --> 00:25:35.000]  有基督理愛的印記
[00:25:35.000 --> 00:25:37.000]  有一天我們就去到祢的面前
[00:25:37.000 --> 00:25:41.000]  我們再一次親自去面見祢的時候
[00:25:41.000 --> 00:25:44.000]  我們就更能體會祢的豐富
[00:25:44.000 --> 00:25:45.000]  讓我們帶著信心
[00:25:45.000 --> 00:25:46.000]  帶著勇氣
[00:25:46.000 --> 00:25:48.000]  儘管有時我們真的會有些疑惑
[00:25:48.000 --> 00:25:49.000]  或者不明白
[00:25:49.000 --> 00:25:51.000]  甚至有時我們也會有些沮喪
[00:25:51.000 --> 00:25:55.000]  覺得好像很多事情都不是我所想像的
[00:25:55.000 --> 00:25:57.000]  但是就求祢給我們有信心
[00:25:57.000 --> 00:25:58.000]  給我們有盼望
[00:25:58.000 --> 00:26:00.000]  更讓我們不懼怕
[00:26:00.000 --> 00:26:02.000]  因為祢在我們當中
[00:26:02.000 --> 00:26:03.000]  祢說我們要平安
[00:26:03.000 --> 00:26:06.000]  祢仍將祢的平安賜給我們
[00:26:06.000 --> 00:26:07.000]  多謝祢
[00:26:07.000 --> 00:26:08.000]  求祢恩待賜福我們每一個
[00:26:08.000 --> 00:26:10.000]  祷告、祈禱和感恩
[00:26:10.000 --> 00:26:11.000]  奉耶穌基督的名求
