
[00:00:00.000 --> 00:00:02.960]  第二點,這次我從印度回來,我真的看見我們的神
[00:20:12.760 --> 00:20:15.760]  必然有水出來
[00:20:15.760 --> 00:20:17.760]  Amen
[00:20:17.760 --> 00:20:20.760]  所以你可以重新夢想
[00:20:20.760 --> 00:20:21.760]  因為的確
[00:20:21.760 --> 00:20:22.760]  你在生命和
[00:20:22.760 --> 00:20:24.760]  你就有這個恩高
[00:20:24.760 --> 00:20:25.760]  第三個原因
[00:20:25.760 --> 00:20:28.760]  你可以重新開始夢想
[00:20:28.760 --> 00:20:30.760]  因為你有神同在的應許
[00:20:30.760 --> 00:20:34.760]  跟你媽說你有神同在的應許
[00:20:34.760 --> 00:20:35.760]  做一個基督徒
[00:20:35.760 --> 00:20:37.760]  有一件事情你需要確信
[00:20:37.760 --> 00:20:39.760]  那就在你一生當中
[00:20:39.760 --> 00:20:42.760]  神必與你同在
[00:20:42.760 --> 00:20:44.760]  約書亞第一章第九節
[00:20:44.760 --> 00:20:48.760]  神說我岐沒有吩咐你嗎
[00:20:48.760 --> 00:20:49.760]  換句話說
[00:20:49.760 --> 00:20:50.760]  神對他說
[00:20:50.760 --> 00:20:52.760]  約書亞不是跟你講過很多次了嗎
[00:20:52.760 --> 00:20:53.760]  難道你不明白
[00:20:53.760 --> 00:20:55.760]  到現在還不明白嗎
[00:20:55.760 --> 00:20:57.760]  所以我說我岐沒有吩咐
[00:20:57.760 --> 00:20:58.760]  我講了這麼多次
[00:20:58.760 --> 00:21:01.760]  你還不明白嗎
[00:21:01.760 --> 00:21:04.760]  你當剛強壯膽
[00:21:04.760 --> 00:21:05.760]  不要懼怕
[00:21:05.760 --> 00:21:07.760]  不要驚慌
[00:21:07.760 --> 00:21:09.760]  因為你無論往哪裡去
[00:21:09.760 --> 00:21:13.760]  耶和華你的神必與你同在
[00:21:13.760 --> 00:21:18.760]  這裡說是無論你往哪裡去
[00:21:18.760 --> 00:21:19.760]  換句話說
[00:21:19.760 --> 00:21:22.760]  無論你是在成功的道路上
[00:21:22.760 --> 00:21:25.760]  或者在失敗挫折的道路上
[00:21:25.760 --> 00:21:27.760]  無論你在哪個道路上
[00:21:27.760 --> 00:21:29.760]  神都沒有離開過你
[00:21:29.760 --> 00:21:31.760]  神也不會離開你
[00:21:31.760 --> 00:21:35.760]  神仍然樂意成為你隨時的幫助
[00:21:35.760 --> 00:21:36.760]  你們
[00:21:36.760 --> 00:21:39.760]  很多時候我們之所以不再夢想
[00:21:39.760 --> 00:21:43.760]  是因為我們害怕失敗
[00:21:43.760 --> 00:21:47.760]  我們也不確定前面的道路會是如何
[00:21:47.760 --> 00:21:50.760]  所以我們不敢去夢想
[00:21:50.760 --> 00:21:51.760]  但事實上我告訴你
[00:21:51.760 --> 00:21:54.760]  我們沒有一個人是可以預先知道
[00:21:54.760 --> 00:21:56.760]  我們前面的道路會是如何的
[00:21:56.760 --> 00:21:58.760]  沒有人知道
[00:21:58.760 --> 00:22:00.760]  就請問你好像在我們中間
[00:22:00.760 --> 00:22:03.760]  請問每一對夫妻
[00:22:03.760 --> 00:22:05.760]  有誰在我們中間在結婚前
[00:22:05.760 --> 00:22:09.760]  已經非常清楚擺在前面的婚姻道路
[00:22:09.760 --> 00:22:11.760]  你才結婚的
[00:22:11.760 --> 00:22:13.760]  有誰是這樣的
[00:22:13.760 --> 00:22:15.760]  絕對沒有
[00:22:15.760 --> 00:22:17.760]  如果其實你早知道你的婚姻會是這樣
[00:22:17.760 --> 00:22:20.760]  說不定就不敢結婚了不是嗎
[00:22:20.760 --> 00:22:23.760]  還好不知道
[00:22:23.760 --> 00:22:26.760]  憑著一股莫名的勇氣
[00:22:26.760 --> 00:22:27.760]  你就走上來了
[00:22:27.760 --> 00:22:31.760]  一股莫名的信心你就走上來了
[00:22:31.760 --> 00:22:34.760]  雖然直到如今是有高山是有低谷
[00:22:34.760 --> 00:22:38.760]  但無論如何神仍在其中
[00:22:38.760 --> 00:22:41.760]  神的同在永不減少
[00:22:41.760 --> 00:22:45.760]  所以你要再一次確信
[00:22:45.760 --> 00:22:47.760]  神是與你同在
[00:22:47.760 --> 00:22:50.760]  然後你才能夠大膽的夢想
[00:22:50.760 --> 00:22:53.760]  憑信心勇敢向前
[00:22:53.760 --> 00:22:55.760]  你說牧師這不是很冒險嗎
[00:22:55.760 --> 00:23:01.760]  萬一事情並不像我們所想像那樣發生怎麼辦
[00:23:01.760 --> 00:23:02.760]  第二點你放心
[00:23:02.760 --> 00:23:06.760]  在你人生往前走的道路上
[00:23:06.760 --> 00:23:10.760]  我告訴你一定要記住三件很簡單的事情
[00:23:10.760 --> 00:23:12.760]  一定要記住三件事情
[00:23:12.760 --> 00:23:14.760]  第一件事情
[00:23:14.760 --> 00:23:18.760]  事情永遠沒有你所想像這麼糟糕
[00:23:18.760 --> 00:23:20.760]  跟你老婆說事情沒有你想像那麼糟糕
[00:23:20.760 --> 00:23:23.760]  跟她說
[00:23:23.760 --> 00:23:29.760]  事實上每件事情一定都會有出路的
[00:23:29.760 --> 00:23:32.760]  其實上禮拜我回來的時候就get stuck在Frankfurt
[00:23:32.760 --> 00:23:34.760]  飛機出了點狀況
[00:23:34.760 --> 00:23:35.760]  這種事情出現太多
[00:23:35.760 --> 00:23:36.760]  我travel這麼多
[00:23:36.760 --> 00:23:38.760]  我告訴你除了墜機沒有發生過
[00:23:38.760 --> 00:23:42.760]  什麼事情都發生過我告訴你
[00:23:42.760 --> 00:23:45.760]  這些年我以平常心
[00:23:45.760 --> 00:23:47.760]  來看所有這些事情
[00:23:47.760 --> 00:23:51.760]  因為真的知道無論多麼chaotic 混亂
[00:23:51.760 --> 00:23:54.760]  總是會有出路的
[00:23:54.760 --> 00:23:55.760]  真的
[00:23:55.760 --> 00:23:59.760]  事情永遠沒有你想像那麼糟糕
[00:23:59.760 --> 00:24:02.760]  第二件事你要記得
[00:24:02.760 --> 00:24:05.760]  你比你所想像的更加堅強
[00:24:05.760 --> 00:24:07.760]  跟你老婆說你比你想像的更加堅強
[00:24:07.760 --> 00:24:10.760]  跟她說
[00:24:10.760 --> 00:24:14.760]  想想看你曾經經過多少人生的風浪
[00:24:14.760 --> 00:24:18.760]  在那個時候你不是覺得差點過不去了嗎
[00:24:18.760 --> 00:24:21.760]  過不了了過不了了
[00:24:21.760 --> 00:24:24.760]  還是過來了嘛
[00:24:24.760 --> 00:24:28.760]  你還是比你所想像的更加堅強的
[00:24:28.760 --> 00:24:31.760]  第三件事你要記得
[00:24:31.760 --> 00:24:33.760]  神人坐在寶座上
[00:24:33.760 --> 00:24:35.760]  祂仍與你同在
[00:24:35.760 --> 00:24:36.760]  跟你老婆說神人坐在寶座上
[00:24:36.760 --> 00:24:40.760]  祂仍與你同在
[00:24:40.760 --> 00:24:41.760]  Hallelujah
[00:24:41.760 --> 00:24:42.760]  何等的安慰
[00:24:42.760 --> 00:24:43.760]  無論任何事情發生
[00:24:43.760 --> 00:24:46.760]  神坐在寶座上
[00:24:46.760 --> 00:24:47.760]  祂仍然與我們同在
[00:24:47.760 --> 00:24:51.760]  祂仍然樂意幫助我們
[00:24:51.760 --> 00:24:52.760]  所以詩篇的作者說
[00:24:52.760 --> 00:24:54.760]  我的心為何在我裡面幽悶
[00:24:54.760 --> 00:24:55.760]  為何在我裡面煩躁
[00:24:55.760 --> 00:24:57.760]  因祂仰望神
[00:24:57.760 --> 00:25:00.760]  因祂用笑臉幫助我
[00:25:00.760 --> 00:25:02.760]  Hallelujah
[00:25:02.760 --> 00:25:06.760]  今天當你在幽悶煩躁的環境當中的時候
[00:25:06.760 --> 00:25:11.760]  神說祂是用笑臉幫助你的神
[00:25:11.760 --> 00:25:12.760]  笑臉代表什麼
[00:25:12.760 --> 00:25:14.760]  笑臉代表祂接納你
[00:25:14.760 --> 00:25:16.760]  祂樂意來幫助你
[00:25:16.760 --> 00:25:17.760]  不是很勉強
[00:25:17.760 --> 00:25:20.760]  祂樂意來幫助你
[00:25:20.760 --> 00:25:24.760]  笑臉也代表祂能夠來幫助你
[00:25:24.760 --> 00:25:26.760]  只要來尋求祂
[00:25:26.760 --> 00:25:28.760]  祂必然賜給你智慧
[00:25:28.760 --> 00:25:32.760]  來面對人生每一個關口
[00:25:32.760 --> 00:25:34.760]  所以不要害怕
[00:25:34.760 --> 00:25:36.760]  真的 勇敢向前吧
[00:25:36.760 --> 00:25:38.760]  不要害怕
[00:25:38.760 --> 00:25:39.760]  三個原因
[00:25:39.760 --> 00:25:43.760]  你可以重新開始夢想
[00:25:43.760 --> 00:25:46.760]  因為你有一位始無變有的神
[00:25:46.760 --> 00:25:50.760]  你有達淨得水的恩高
[00:25:50.760 --> 00:25:54.760]  你有神同在的應許
[00:25:54.760 --> 00:25:57.760]  第二點 你人生有夢想嗎
[00:25:57.760 --> 00:26:01.760]  生命河是一個有夢想的地方
[00:26:01.760 --> 00:26:03.760]  今天當你來到這個地方
[00:26:03.760 --> 00:26:07.760]  你應當向神有偉大的夢想
[00:26:07.760 --> 00:26:12.760]  因為我們的神是一個偉大奇妙的真神
[00:26:12.760 --> 00:26:14.760]  Victor Bianco我還記得有一次
[00:26:14.760 --> 00:26:16.760]  他來到我們牧子的領導會裡面
[00:26:16.760 --> 00:26:18.760]  講了一句話
[00:26:18.760 --> 00:26:20.760]  他說
[00:26:20.760 --> 00:26:22.760]  在我們一生當中
[00:26:22.760 --> 00:26:25.760]  無論你是有偉大的夢想
[00:26:25.760 --> 00:26:27.760]  或者很小的夢想
[00:26:27.760 --> 00:26:30.760]  或者根本沒有夢想
[00:26:30.760 --> 00:26:34.760]  你所付的代價是一樣的
[00:26:34.760 --> 00:26:38.760]  那個代價就是你的生命
[00:26:38.760 --> 00:26:42.760]  哇 何等經典的一句話
[00:26:42.760 --> 00:26:43.760]  換句話說
[00:26:43.760 --> 00:26:46.760]  你需要有夢想
[00:26:46.760 --> 00:26:49.760]  不要白過了你的一生
[00:26:49.760 --> 00:26:51.760]  所以求神幫助我們在今年
[00:26:51.760 --> 00:26:52.760]  當我們定下這個主題
[00:26:52.760 --> 00:26:54.760]  夢想 禱告 行經的時候
[00:26:54.760 --> 00:26:57.760]  行動的時候也是幫助你
[00:26:57.760 --> 00:26:59.760]  讓我們在神面前
[00:26:59.760 --> 00:27:02.760]  重新敞開我們自己
[00:27:02.760 --> 00:27:05.760]  求神擴張我們生命的境界
[00:27:05.760 --> 00:27:07.760]  讓我們再一次在神面前
[00:27:07.760 --> 00:27:11.760]  憑著信心重新來夢想
[00:27:11.760 --> 00:27:13.760]  勇敢的跟隨神
[00:27:13.760 --> 00:27:16.760]  來進入他應許的得勝裡面
[00:27:16.760 --> 00:27:17.760]  Amen
[00:27:17.760 --> 00:27:19.760]  我們一起禱告
[00:27:19.760 --> 00:27:20.760]  親愛的主
[00:27:20.760 --> 00:27:21.760]  我們再次來到他們身上
[00:27:21.760 --> 00:27:22.760]  我們的感謝主
[00:27:22.760 --> 00:27:25.760]  雖然我們這樣的軟弱不配
[00:27:25.760 --> 00:27:26.760]  也覺得我們何等的渺小
[00:27:26.760 --> 00:27:28.760]  不能夠做些什麼事情
[00:27:28.760 --> 00:27:30.760]  但我們感謝你主
[00:27:30.760 --> 00:27:33.760]  你真的是偉大奇妙的真神
[00:27:33.760 --> 00:27:34.760]  你在我們生命當中
[00:27:34.760 --> 00:27:35.760]  所要成就的事情
[00:27:35.760 --> 00:27:37.760]  還是遠遠超過我們今天
[00:27:37.760 --> 00:27:39.760]  坐在這裡所能夠想像的
[00:27:39.760 --> 00:27:41.760]  幫助我們
[00:27:41.760 --> 00:27:42.760]  開我們的眼睛
[00:27:42.760 --> 00:27:43.760]  重新來認識
[00:27:43.760 --> 00:27:46.760]  你是那位始無變有的神
[00:27:46.760 --> 00:27:50.760]  你是赤下那打井得水的恩高的神
[00:27:50.760 --> 00:27:54.760]  你也是一生與我們同在的神
[00:27:54.760 --> 00:27:55.760]  幫助我們
[00:27:55.760 --> 00:27:57.760]  給我們勇敢的心
[00:27:57.760 --> 00:27:59.760]  再一次來跟隨你
[00:27:59.760 --> 00:28:02.760]  感謝禱告奉耶穌得勝裡面祈求
[00:28:02.760 --> 00:28:04.760]  Amen
