
[00:00:00.000 --> 00:00:03.160]  精子每早晨很高興能夠再次在主日崇拜的時間
[00:19:34.920 --> 00:19:36.120]  我們已經看過
[00:19:36.120 --> 00:19:38.920]  從第21至26節裡面
[00:19:38.920 --> 00:19:42.600]  其實保羅剛剛才說到整個事件
[00:19:42.600 --> 00:19:47.520]  其實是建基於夏格、撒拉和亞伯拉罕
[00:19:47.520 --> 00:19:49.520]  特別夏格和亞伯拉罕的名字
[00:19:49.520 --> 00:19:52.200]  清清楚楚記載在那裡
[00:19:52.200 --> 00:19:53.360]  每一個讀者
[00:19:53.360 --> 00:19:54.520]  讀到第27節
[00:19:54.520 --> 00:19:57.160]  沒有一個人會不知道
[00:19:57.160 --> 00:19:59.000]  其實保羅是回應了
[00:19:59.000 --> 00:20:02.160]  亞伯拉罕家庭裡面這兩位女士的事件
[00:20:02.160 --> 00:20:05.200]  包括以撒拉和夏格的事
[00:20:05.200 --> 00:20:06.520]  不是
[00:20:06.520 --> 00:20:08.480]  但是保羅其實
[00:20:08.480 --> 00:20:12.760]  為什麼故意不再引用他們這些名字呢?
[00:20:12.760 --> 00:20:16.800]  因為他想用一個比喻的方式
[00:20:16.800 --> 00:20:19.880]  而去涵括一個普及的情況
[00:20:19.880 --> 00:20:21.080]  英文說
[00:20:21.080 --> 00:20:25.000]  try to cover a generic situation
[00:20:25.000 --> 00:20:27.480]  因為今天我們不是說
[00:20:27.480 --> 00:20:30.760]  再直接是亞伯拉罕的後裔與否
[00:20:30.760 --> 00:20:33.080]  是誰所生這麼簡單
[00:20:33.080 --> 00:20:37.320]  而是我們已經在現世裡面
[00:20:37.320 --> 00:20:40.720]  我們已經屬於猶太人或者非猶太人族類
[00:20:40.720 --> 00:20:41.760]  比如我們中國人
[00:20:41.760 --> 00:20:43.080]  我們今天信耶穌
[00:20:43.080 --> 00:20:44.680]  我們是一個非猶太人族
[00:20:44.680 --> 00:20:46.920]  我們又怎樣信耶穌呢?
[00:20:46.920 --> 00:20:49.840]  怎樣得到上帝的兒子的身份呢?
[00:20:49.840 --> 00:20:53.240]  同樣道理在昔日的加拉太教會裡面
[00:20:53.240 --> 00:20:55.880]  同樣他們都會問這個問題
[00:20:55.880 --> 00:20:57.920]  有些是非猶太裔的信徒
[00:20:57.920 --> 00:20:58.960]  外邦人信徒
[00:20:58.960 --> 00:21:00.080]  簡單地說
[00:21:00.080 --> 00:21:02.240]  和一些猶太人的信徒
[00:21:02.240 --> 00:21:05.560]  他們同罪於加拉太的宗教會當中
[00:21:05.560 --> 00:21:07.080]  都說信了耶穌
[00:21:07.080 --> 00:21:09.000]  現在分別
[00:21:09.000 --> 00:21:13.000]  我們怎樣可以真正得到上帝的兒子
[00:21:13.000 --> 00:21:14.720]  兒女的身份呢?
[00:21:14.720 --> 00:21:17.680]  所以保羅是要故意
[00:21:17.680 --> 00:21:20.080]  將整個討論
[00:21:20.080 --> 00:21:24.200]  提到一個普及的討論層面
[00:21:24.200 --> 00:21:25.720]  涵括
[00:21:25.720 --> 00:21:27.040]  只是兩大類
[00:21:27.040 --> 00:21:29.760]  猶太人和非猶太人
[00:21:29.760 --> 00:21:31.480]  或者外邦人
[00:21:31.480 --> 00:21:32.680]  在這樣的情況下
[00:21:32.680 --> 00:21:34.480]  當保羅一引用
[00:21:34.480 --> 00:21:38.320]  《二賽亞書》第54章的時候
[00:21:38.320 --> 00:21:39.800]  其實他的目的
[00:21:39.800 --> 00:21:43.560]  就是要讓我們每一個人都明白
[00:21:43.560 --> 00:21:46.120]  不論你是猶太人的信徒
[00:21:46.120 --> 00:21:49.120]  或者非猶太人的信徒也好
[00:21:49.120 --> 00:21:51.760]  其實我們都要因起
[00:21:51.760 --> 00:21:53.240]  因起什麼事呢?
[00:21:53.240 --> 00:21:55.640]  因為我們的神要人得救
[00:21:55.640 --> 00:21:57.040]  要人得自由
[00:21:57.040 --> 00:21:58.440]  其實是出自於
[00:21:58.440 --> 00:22:02.560]  上帝祂自己在我們當中的工作
[00:22:02.560 --> 00:22:05.080]  上帝在我們當中的什麼工作?
[00:22:05.080 --> 00:22:08.400]  原來就是藉著祂的兒子耶穌基督
[00:22:08.400 --> 00:22:10.400]  死在十字架上面
[00:22:10.400 --> 00:22:13.880]  重新將你和我的身份
[00:22:13.880 --> 00:22:16.160]  釘定在和耶穌基督的身份上面
[00:22:16.160 --> 00:22:16.800]  藉著什麼?
[00:22:16.800 --> 00:22:19.120]  藉著基督的信
[00:22:19.120 --> 00:22:23.280]  而不是靠著我們自己的工作
[00:22:23.280 --> 00:22:27.160]  如果我們去靠著自己的工作呢?
[00:22:27.160 --> 00:22:29.960]  就好像今天的人認為自己決定了的事
[00:22:29.960 --> 00:22:31.680]  就是一種自由
[00:22:31.680 --> 00:22:32.960]  如果滿足了我的自由
[00:22:32.960 --> 00:22:34.880]  我就是自由的人了
[00:22:34.880 --> 00:22:35.920]  對不起
[00:22:35.920 --> 00:22:38.640]  有時候做了你自己想做的事
[00:22:38.640 --> 00:22:41.080]  不一定代表你是一個自由的人
[00:22:41.080 --> 00:22:41.960]  最簡單
[00:22:41.960 --> 00:22:44.080]  就是用這裡的例子
[00:22:44.080 --> 00:22:46.240]  這個不懷孕
[00:22:46.240 --> 00:22:47.560]  不生養
[00:22:47.560 --> 00:22:48.880]  其實我們知道是誰
[00:22:48.880 --> 00:22:50.160]  撒拉
[00:22:50.160 --> 00:22:54.080]  他是一個自由的家主母
[00:22:54.080 --> 00:23:00.120]  他是直接阿伯拉罕的法妻
[00:23:00.120 --> 00:23:02.440]  他有神的英許已經在先
[00:23:02.440 --> 00:23:04.560]  其實早在阿伯拉罕
[00:23:04.560 --> 00:23:07.160]  得到上帝在《創世紀》裏面
[00:23:07.160 --> 00:23:09.640]  從第十一章開始至十二章
[00:23:09.640 --> 00:23:11.400]  已經有個英許給他們
[00:23:11.400 --> 00:23:14.200]  你要成為多國之父
[00:23:14.200 --> 00:23:16.360]  你要成為多國之母
[00:23:16.360 --> 00:23:18.120]  你要生養眾多
[00:23:18.120 --> 00:23:19.600]  甚至怎樣
[00:23:19.600 --> 00:23:22.760]  你的子孫多到如海邊的沙
[00:23:22.760 --> 00:23:25.520]  天上的星一樣
[00:23:25.520 --> 00:23:27.880]  你在英許裏面
[00:23:27.880 --> 00:23:30.040]  已經有自由的人
[00:23:30.040 --> 00:23:33.640]  但是你卻只是著眼於自己
[00:23:33.640 --> 00:23:36.040]  今時今刻的遭遇
[00:23:36.040 --> 00:23:39.640]  和今時今日自己的感受
[00:23:39.640 --> 00:23:42.520]  認為這些感受或者自己的遭遇
[00:23:42.520 --> 00:23:45.520]  按照自己的心意而去得到解決之後
[00:23:45.520 --> 00:23:48.520]  你就是等於一個自由的人
[00:23:48.520 --> 00:23:54.520]  結局你只是忽略了上帝原本給你的英許
[00:23:54.520 --> 00:23:59.280]  和上帝必定會履行英許這件事的事實
[00:23:59.280 --> 00:24:01.520]  結果造成怎樣呢?
[00:24:01.520 --> 00:24:06.120]  就好像這個不懷孕不生養的人
[00:24:06.120 --> 00:24:08.880]  他鬱鬱不歡
[00:24:08.880 --> 00:24:11.400]  雖有自由的遺憤
[00:24:11.400 --> 00:24:13.720]  自由實質的身份
[00:24:13.720 --> 00:24:19.440]  但是他卻是困在自己的不自由裏面
[00:24:19.440 --> 00:24:23.280]  而結局他自己作繭自縛
[00:24:23.280 --> 00:24:25.360]  怎樣做出更多問題
[00:24:25.360 --> 00:24:28.320]  就找他的侍女
[00:24:28.320 --> 00:24:31.720]  下架幫他和丈夫生兒子
[00:24:31.720 --> 00:24:35.160]  造成了另一連串的一個問題
[00:24:35.160 --> 00:24:36.840]  結局怎樣
[00:24:36.840 --> 00:24:38.840]  就是自己痛苦
[00:24:38.840 --> 00:24:40.120]  人家有痛苦
[00:24:40.120 --> 00:24:41.760]  阿伯拉罕有痛苦
[00:24:41.760 --> 00:24:44.560]  原本大家在一個自由的身份裏面
[00:24:44.560 --> 00:24:46.160]  結局造成怎樣
[00:24:46.160 --> 00:24:48.400]  就是一連串的痛苦
[00:24:48.400 --> 00:24:51.960]  不過保羅引用了以賽亞書這段聖經
[00:24:51.960 --> 00:24:55.320]  其實提出一個主旨給我們看見
[00:24:55.320 --> 00:24:58.880]  當我們在一個不懷孕不生養的狀態
[00:24:58.880 --> 00:25:00.000]  或者簡單來說
[00:25:00.000 --> 00:25:02.720]  當你在自由的身份的時候
[00:25:02.720 --> 00:25:07.560]  你不要因此而去鬱鬱不歡
[00:25:07.560 --> 00:25:10.400]  否則你只是不自由的人
[00:25:10.400 --> 00:25:12.680]  一個人在自由的身份
[00:25:12.680 --> 00:25:13.960]  將自己變成不自由
[00:25:13.960 --> 00:25:16.280]  是不是很可惜呢?
[00:25:16.280 --> 00:25:19.120]  於是做出的問題是怎樣呢?
[00:25:19.120 --> 00:25:21.720]  搞了一個大頭佛
[00:25:21.720 --> 00:25:26.160]  上帝竟然在這個時候
[00:25:26.160 --> 00:25:29.160]  為這個不孕的婦人
[00:25:29.160 --> 00:25:33.440]  但是這個不孕的人是一個自由的主母
[00:25:33.440 --> 00:25:35.280]  為她做出一連串的修正
[00:25:35.280 --> 00:25:38.000]  上帝經常和我們執很多手尾
[00:25:38.000 --> 00:25:40.560]  我幾堂前也說過 做父母
[00:25:40.560 --> 00:25:43.040]  其實很多時候為子女擔憂
[00:25:43.040 --> 00:25:46.920]  有些事真的為他們執很多手尾
[00:25:46.920 --> 00:25:50.560]  當然有些事子女也很幫得上忙的
[00:25:50.560 --> 00:25:54.760]  不過有時候做父母的經驗多一些
[00:25:54.760 --> 00:25:57.200]  看到兒女有些事做不到的時候
[00:25:57.200 --> 00:25:58.640]  就和他做了
[00:25:58.640 --> 00:26:00.920]  上帝見到這個不孕的婦人
[00:26:00.920 --> 00:26:04.240]  搞了一場大龍鳳結局
[00:26:04.240 --> 00:26:09.840]  造成了這個下家生了一個兒子
[00:26:09.840 --> 00:26:13.440]  而又造成了大家有一種嫉妒的情況
[00:26:13.440 --> 00:26:15.600]  趕這個侍女走
[00:26:15.600 --> 00:26:17.600]  怎樣呢?
[00:26:17.600 --> 00:26:22.400]  上帝向這個侍女作出了應許
[00:26:22.400 --> 00:26:24.840]  你將來的兒子生出來的
[00:26:24.840 --> 00:26:28.040]  將會是成為另一個大國
[00:26:28.040 --> 00:26:30.400]  而且越來越繁多
[00:26:30.400 --> 00:26:32.040]  而作為自由的主母
[00:26:32.040 --> 00:26:34.320]  在這個時候應該著眼點
[00:26:34.320 --> 00:26:36.120]  再不是看這個嫉妒
[00:26:36.120 --> 00:26:39.240]  而是反而要看姻緣
[00:26:39.240 --> 00:26:40.520]  為甚麼要姻緣?
[00:26:40.520 --> 00:26:43.520]  現在自己不需要經歷生產之苦
[00:26:43.520 --> 00:26:45.720]  但是也可以成為
[00:26:45.720 --> 00:26:49.320]  先前已經說的多國之母
[00:26:49.320 --> 00:26:51.200]  當然這個不是自己所出
[00:26:51.200 --> 00:26:53.680]  但是上帝的應許不是只是停在
[00:26:53.680 --> 00:26:59.800]  處理這件鬧鬧的事情
[00:26:59.800 --> 00:27:01.320]  出了一個問題
[00:27:01.320 --> 00:27:05.120]  上帝始終最後都會履行他的應許
[00:27:05.120 --> 00:27:06.200]  所以我們知道
[00:27:06.200 --> 00:27:09.520]  縱使後來這個不懷孕、不生養的婦人
[00:27:09.520 --> 00:27:12.720]  或者我們說的更直接一點的撒拉
[00:27:12.720 --> 00:27:14.720]  最後她真的生了兒子
[00:27:14.720 --> 00:27:17.000]  生了誰? 以撒
[00:27:17.000 --> 00:27:18.080]  所以我們看到
[00:27:18.080 --> 00:27:22.040]  其實她不應該在以前已經是自由的情況
[00:27:22.040 --> 00:27:27.400]  去因此著眼自己的警方
[00:27:27.400 --> 00:27:29.320]  而將自己捆綁
[00:27:29.320 --> 00:27:30.920]  而造成一些錯誤
[00:27:30.920 --> 00:27:33.280]  由於上帝幫她執手尾
[00:27:33.280 --> 00:27:35.120]  上帝現在執了手尾
[00:27:35.120 --> 00:27:39.920]  你在未生養之前已經做了多國之母了
[00:27:39.920 --> 00:27:42.520]  其實她應該從這樣的角度去看的
[00:27:42.520 --> 00:27:43.920]  所以弟兄姊妹
[00:27:43.920 --> 00:27:47.160]  當一個人以為自己在自由的時候
[00:27:47.160 --> 00:27:50.680]  但是卻看不到自己是自由的時候
[00:27:50.680 --> 00:27:53.040]  其實他只不過將自己捆綁起來
[00:27:53.040 --> 00:27:55.840]  就好像我剛才在引言的最初頭說
[00:27:55.840 --> 00:27:57.760]  很多人今天以為的自由
[00:27:57.760 --> 00:28:00.280]  我要自己同性婚姻
[00:28:00.280 --> 00:28:04.600]  我可以自己喜歡去擁有槍械
[00:28:04.600 --> 00:28:07.480]  我可以自己喜歡去吃這個大麻
[00:28:07.480 --> 00:28:08.640]  甚至毒品都
[00:28:08.640 --> 00:28:10.640]  這個我自由啊
[00:28:10.640 --> 00:28:13.240]  但其實結局是怎樣?
[00:28:13.240 --> 00:28:15.160]  你其實為自己
[00:28:15.160 --> 00:28:16.920]  為整個社群
[00:28:16.920 --> 00:28:19.120]  造成了更大的傷害
[00:28:19.120 --> 00:28:20.280]  更大的負擔
[00:28:20.280 --> 00:28:25.600]  更沉重的一些負擔起來
[00:28:25.600 --> 00:28:26.520]  而在這樣的時候
[00:28:26.520 --> 00:28:32.200]  你的自由只不過是造成更大的傷害
[00:28:32.200 --> 00:28:33.400]  所以
[00:28:33.400 --> 00:28:34.920]  為甚麼保羅引用這段聖經?
[00:28:34.920 --> 00:28:37.160]  你應該要喜樂
[00:28:37.160 --> 00:28:38.880]  因為為甚麼?
[00:28:38.880 --> 00:28:42.840]  其實如果你一直看準的是上帝的應許的時候
[00:28:42.840 --> 00:28:44.400]  其實你不應該只是說
[00:28:44.400 --> 00:28:45.400]  啊 我害怕啊
[00:28:45.400 --> 00:28:46.760]  我生不了了
[00:28:46.760 --> 00:28:47.920]  我的地位不保了
[00:28:47.920 --> 00:28:51.640]  啊 我怎樣怎樣
[00:28:51.640 --> 00:28:54.560]  其實他可以仍然很歡喜快樂地
[00:28:54.560 --> 00:28:58.880]  等候上帝那個應許的承諾的履行
[00:28:58.880 --> 00:29:00.560]  問題是等不及了
[00:29:00.560 --> 00:29:03.960]  很多人就被自己的所謂自由
[00:29:03.960 --> 00:29:06.880]  自己的itinerary
[00:29:06.880 --> 00:29:08.640]  然後去將自己綑綁起來
[00:29:08.640 --> 00:29:11.880]  為很多的事為自己增添煩惱
[00:29:11.880 --> 00:29:14.560]  於是就沒有喜樂了
[00:29:14.560 --> 00:29:17.360]  但是大千姐妹
[00:29:17.360 --> 00:29:21.880]  上帝幫助了阿巴拉罕這個家庭
[00:29:21.880 --> 00:29:25.000]  去處理他們所做出的問題
[00:29:25.000 --> 00:29:26.600]  但是這些問題
[00:29:26.600 --> 00:29:29.160]  他們能不能夠準確去了解
[00:29:29.160 --> 00:29:31.160]  這個問題怎樣被解決呢?
[00:29:31.160 --> 00:29:33.720]  這個就是從第28節
[00:29:33.720 --> 00:29:36.280]  到第5章1節的內容
[00:29:36.280 --> 00:29:38.680]  我再讀多一次
[00:29:38.680 --> 00:29:39.600]  這裡這樣說
[00:29:39.600 --> 00:29:43.680]  弟兄們,我們是憑著應許作而來
[00:29:43.680 --> 00:29:45.840]  如同以撒一樣
[00:29:45.840 --> 00:29:47.920]  當時那安著血氣生的
[00:29:47.920 --> 00:29:50.720]  迫不了那安著聖靈生的
[00:29:50.720 --> 00:29:52.360]  現在也是這樣
[00:29:52.360 --> 00:29:54.880]  然而經上是怎樣說的呢?
[00:29:54.880 --> 00:29:58.240]  是說把侍女和她兒子趕出去
[00:29:58.240 --> 00:29:59.920]  因為侍女的兒子
[00:29:59.920 --> 00:30:04.040]  不可與自主婦人的兒子一同承受產業
[00:30:04.040 --> 00:30:06.040]  弟兄們,這樣看來
[00:30:06.040 --> 00:30:08.000]  我們不是侍女的兒女
[00:30:08.000 --> 00:30:10.600]  乃是自主婦人的兒女了
[00:30:10.600 --> 00:30:13.080]  基督釋放了我們
[00:30:13.080 --> 00:30:15.640]  叫我們得以自由
[00:30:15.640 --> 00:30:17.760]  所以要站立得穩
[00:30:17.760 --> 00:30:21.080]  不要再被奴僕的欺騙
[00:30:21.080 --> 00:30:23.080]  但是你們弟兄姊妹
[00:30:23.080 --> 00:30:25.920]  是答應的兒女,如同埃塞克
[00:30:25.920 --> 00:30:30.040]  但就像當時那安著聖靈生的
[00:30:30.040 --> 00:30:34.040]  迫不了那安著聖靈生的
[00:30:34.040 --> 00:30:35.840]  所以現在也是這樣
[00:30:35.840 --> 00:30:38.120]  但經上是怎樣說的呢?
[00:30:38.120 --> 00:30:41.320]  把侍女和她兒子趕出去
[00:30:41.320 --> 00:30:43.120]  因為侍女的兒子
[00:30:43.120 --> 00:30:47.360]  不可與自主婦人的兒子一同承受產業
[00:30:47.360 --> 00:30:49.000]  弟兄們,這樣看來
[00:30:49.000 --> 00:30:51.240]  我們不是侍女的兒女
[00:30:51.240 --> 00:30:53.240]  乃是自主婦人的兒女了
[00:30:53.240 --> 00:30:55.240]  叫我們得以自由
[00:30:55.240 --> 00:30:57.240]  基督釋放了我們
[00:30:57.240 --> 00:30:59.240]  叫我們得以自主婦人的兒女一同承受產業
[00:30:59.240 --> 00:31:03.720]  不要再被奴僕的欺騙
[00:31:03.720 --> 00:31:05.720]  在這段聖經裡
[00:31:05.720 --> 00:31:07.720]  告訴我們
[00:31:07.720 --> 00:31:09.720]  自由的屬靈生命
[00:31:09.720 --> 00:31:15.240]  是靠賴主耶穌基督的身份而訂定的
[00:31:15.240 --> 00:31:20.600]  自由的屬靈生命
[00:31:20.600 --> 00:31:26.800]  是靠賴主耶穌基督的身份而訂定的
[00:31:26.800 --> 00:31:32.560]  保羅在這裡繼續向加拉提宗教會的信徒強調
[00:31:32.560 --> 00:31:36.160]  他們是由英許而生的兒子
[00:31:36.160 --> 00:31:37.960]  不過在講的時候
[00:31:37.960 --> 00:31:39.560]  他有一個很特別的陳述
[00:31:39.560 --> 00:31:42.640]  我們再看一遍第28節的最後
[00:31:42.640 --> 00:31:46.440]  他說:如同以撒一樣
[00:31:46.440 --> 00:31:47.520]  英文是這樣說的
[00:31:47.520 --> 00:31:54.520]  But you, brothers and sisters, are children of the promise like Isaac
[00:31:54.520 --> 00:31:57.520]  這句說話很特別
[00:31:57.520 --> 00:32:02.720]  好像如以撒一樣
[00:32:02.720 --> 00:32:05.840]  他沒有說我們等同以撒
[00:32:05.840 --> 00:32:08.320]  如以撒一樣
[00:32:08.320 --> 00:32:11.680]  為什麼要用這種陳述呢?
[00:32:11.680 --> 00:32:14.720]  保羅在這裡再重新強調
[00:32:14.720 --> 00:32:21.760]  在《創世紀》第16章至21章裡的內容
[00:32:21.760 --> 00:32:23.920]  我們先前已經說過
[00:32:23.920 --> 00:32:27.240]  夏鴿曾經被他的主母趕走了兩次
[00:32:27.240 --> 00:32:31.160]  最初第一次就是他剛懷孕的時候
[00:32:31.160 --> 00:32:33.280]  他看不起他的主母
[00:32:33.280 --> 00:32:35.040]  激氣地走了
[00:32:35.040 --> 00:32:37.200]  第二次
[00:32:37.200 --> 00:32:41.400]  就是夏鴿生了兒子
[00:32:41.400 --> 00:32:43.520]  以撒瑪利之後
[00:32:43.520 --> 00:32:46.240]  而上帝又允許了
[00:32:46.240 --> 00:32:50.280]  阿伯拉罕的太太撒拉
[00:32:50.280 --> 00:32:51.560]  你也會生兒子
[00:32:51.560 --> 00:32:53.160]  上帝真的實現了
[00:32:53.160 --> 00:32:57.480]  讓他真的後來懷孕生了以撒
[00:32:57.480 --> 00:32:59.360]  在這段經文裡
[00:32:59.360 --> 00:33:01.720]  我們會留意到
[00:33:01.720 --> 00:33:04.080]  保羅刻意重提
[00:33:04.080 --> 00:33:10.640]  《創世紀》第21章第8至第9節裡的一段事件
[00:33:10.640 --> 00:33:12.200]  這件事件是什麼呢?
[00:33:12.200 --> 00:33:14.960]  就說到原來
[00:33:14.960 --> 00:33:19.920]  阿伯拉罕的發妻
[00:33:19.920 --> 00:33:22.960]  撒拉所生的兒子以撒
[00:33:22.960 --> 00:33:29.280]  和侍女餵阿伯拉罕所生的兒子以撒瑪利
[00:33:29.280 --> 00:33:31.440]  他們一起去玩
[00:33:31.440 --> 00:33:33.040]  小朋友
[00:33:33.040 --> 00:33:36.480]  這件事件被拿出來說
[00:33:36.480 --> 00:33:41.040]  當時撒拉留意到
[00:33:41.040 --> 00:33:44.760]  他的侍女所生的兒子以撒瑪利
[00:33:44.760 --> 00:33:47.040]  嬉笑以撒
[00:33:47.040 --> 00:33:52.320]  如果我們看回《創世紀》第21章第8至第9節
[00:33:52.320 --> 00:33:55.680]  裡面其實說到他玩、嬉笑
[00:33:55.680 --> 00:33:59.720]  或者玩、大家笑一下
[00:33:59.720 --> 00:34:04.640]  有英文聖經甚至將他譯為「mocking」
[00:34:04.640 --> 00:34:06.560]  好像取笑他
[00:34:06.560 --> 00:34:09.840]  在這段事件裡面其實
[00:34:09.840 --> 00:34:13.960]  當阿伯拉罕的發妻撒拉見到這樣的情況之後
[00:34:13.960 --> 00:34:15.720]  又不高興了
[00:34:15.720 --> 00:34:17.200]  覺得自己的兒子
[00:34:17.200 --> 00:34:19.040]  我正室兒子
[00:34:19.040 --> 00:34:23.560]  竟然被你這些侍女的兒子來欺負
[00:34:23.560 --> 00:34:24.880]  玩我的兒子?
[00:34:24.880 --> 00:34:27.440]  嬉笑我的兒子?
[00:34:27.440 --> 00:34:28.240]  有沒有搞錯?
[00:34:28.240 --> 00:34:30.440]  於是又去找老公投訴
[00:34:30.440 --> 00:34:33.040]  然後又要趕走夏甲
[00:34:33.040 --> 00:34:34.720]  和他的兒子以撒瑪利
[00:34:34.720 --> 00:34:36.120]  阿伯拉罕
[00:34:36.120 --> 00:34:38.360]  老婆你要這樣搞
[00:34:38.360 --> 00:34:40.040]  按你心意你做吧
[00:34:40.040 --> 00:34:41.400]  你喜歡怎樣就怎樣吧
[00:34:41.400 --> 00:34:44.840]  然後阿伯拉罕就給他們糧食
[00:34:44.840 --> 00:34:47.120]  然後他們就走了
[00:34:47.120 --> 00:34:48.800]  不過
[00:34:48.800 --> 00:34:50.360]  當我們看回這段聖經的時候
[00:34:50.360 --> 00:34:54.200]  有一件事我們可能漏了
[00:34:54.200 --> 00:34:56.080]  不是一件事,是兩件事
[00:34:56.080 --> 00:34:57.120]  第一件事
[00:34:57.120 --> 00:34:59.680]  可能大家有所不知
[00:34:59.680 --> 00:35:03.000]  在希伯來文裡面
[00:35:03.000 --> 00:35:06.040]  「嬉笑」這個字眼
[00:35:06.040 --> 00:35:08.880]  我在這裡不讀希伯來文了
[00:35:08.880 --> 00:35:11.920]  原來和以撒的名字
[00:35:11.920 --> 00:35:15.120]  是同一樣的字根的字
[00:35:15.120 --> 00:35:16.440]  那你就會問
[00:35:16.440 --> 00:35:17.600]  為甚麼?牧師
[00:35:17.600 --> 00:35:19.640]  如果大家還記得
[00:35:19.640 --> 00:35:25.000]  上帝的使者來到向阿伯拉罕
[00:35:25.000 --> 00:35:26.720]  去宣告
[00:35:26.720 --> 00:35:28.920]  應許在明年的時候
[00:35:28.920 --> 00:35:32.720]  這個時間你就會生一個兒子了
[00:35:32.720 --> 00:35:33.780]  記不記得
[00:35:33.780 --> 00:35:35.840]  撒拉偷聽到
[00:35:35.840 --> 00:35:37.200]  偷聽到之後
[00:35:37.200 --> 00:35:39.000]  他笑了出來
[00:35:39.000 --> 00:35:41.280]  使者就問他為甚麼笑
[00:35:41.280 --> 00:35:43.360]  他說我沒有笑
[00:35:43.360 --> 00:35:45.320]  他說你有笑
[00:35:45.320 --> 00:35:47.640]  因為撒拉根本不相信
[00:35:47.640 --> 00:35:50.720]  他一直著眼看自己
[00:35:50.720 --> 00:35:54.200]  我現在沒得生就是沒得生了
[00:35:54.200 --> 00:35:55.400]  我自己覺得自己
[00:35:55.400 --> 00:35:56.720]  我自己知自己事
[00:35:56.720 --> 00:35:58.320]  我自己認為最好
[00:35:58.320 --> 00:36:00.280]  自己什麼都大了
[00:36:00.280 --> 00:36:03.760]  就算你是上帝使者也是假的
[00:36:03.760 --> 00:36:06.000]  但在這樣的情況下
[00:36:06.000 --> 00:36:07.720]  後來他真的懷孕了
[00:36:07.720 --> 00:36:10.080]  結果阿伯拉罕
[00:36:10.080 --> 00:36:14.160]  就為由撒拉所生的兒子
[00:36:14.160 --> 00:36:16.680]  命名為以撒
[00:36:16.680 --> 00:36:21.360]  就用「笑」這個動詞的字根
[00:36:21.360 --> 00:36:23.720]  為他的兒子立了個名字
[00:36:23.720 --> 00:36:26.520]  Isaac
[00:36:26.520 --> 00:36:31.760]  「Isaac」這個字原來和「嬉笑」這個動詞
[00:36:31.760 --> 00:36:34.200]  那個字根是一模一樣的
[00:36:34.200 --> 00:36:37.040]  如果大家有機會去看
[00:36:37.040 --> 00:36:38.680]  「嬉笑」這個動詞
[00:36:38.680 --> 00:36:41.960]  「Miska」
[00:36:41.960 --> 00:36:44.480]  其實和「Isaac」是同一個發音
[00:36:44.480 --> 00:36:47.160]  因為它們是同一個字根
[00:36:47.160 --> 00:36:49.840]  所以在這樣的情況下
[00:36:49.840 --> 00:36:54.200]  究竟撒拉聽到
[00:36:54.200 --> 00:36:57.200]  以撒瑪麗就是她的侍女所生的
[00:36:57.200 --> 00:36:59.640]  是「笑」以撒呢?
[00:36:59.640 --> 00:37:01.600]  「取笑」以撒呢?
[00:37:01.600 --> 00:37:03.280]  還是叫以撒的名字
[00:37:03.280 --> 00:37:05.360]  她聽得不清不楚呢?
[00:37:05.360 --> 00:37:07.600]  因為那個音實在太相似了
[00:37:07.600 --> 00:37:09.840]  「Isaac」是「Kiskak」
[00:37:09.840 --> 00:37:12.360]  遠處聽是一模一樣的
[00:37:12.360 --> 00:37:17.680]  但是又誘發她心裏的那份嫉妒
[00:37:17.680 --> 00:37:19.200]  於是又怎樣呢?
[00:37:19.200 --> 00:37:21.280]  就要趕她走
[00:37:21.280 --> 00:37:23.400]  這是第一點
[00:37:23.400 --> 00:37:25.320]  第二點
[00:37:25.320 --> 00:37:26.720]  可能我們漏了
[00:37:26.720 --> 00:37:30.400]  在原來猶太人或者古近東文化裏面
[00:37:30.400 --> 00:37:33.440]  一個人自由與否
[00:37:33.440 --> 00:37:36.440]  是很視乎於這個人
[00:37:36.440 --> 00:37:38.120]  他出生的背景
[00:37:38.120 --> 00:37:40.880]  特別是他的父母
[00:37:40.880 --> 00:37:42.360]  如果他是一個自由人
[00:37:42.360 --> 00:37:45.880]  好像以亞伯拉罕和撒拉
[00:37:45.880 --> 00:37:48.520]  兩個都是自由人
[00:37:48.520 --> 00:37:50.840]  他們做人家、主家母
[00:37:50.840 --> 00:37:53.560]  他生出來的兒女自然就是一個自由人
[00:37:53.560 --> 00:37:56.400]  所以以撒本身是一個自由人
[00:37:56.400 --> 00:37:58.720]  是一個正統的兒子
[00:37:58.720 --> 00:38:03.760]  但是使一個人可以成為自由人呢?
[00:38:03.760 --> 00:38:08.440]  即使他的侍女是一個奴僕
[00:38:08.440 --> 00:38:11.200]  但如果他丈夫是一個自由人
[00:38:11.200 --> 00:38:12.840]  生出來的子女
[00:38:12.840 --> 00:38:15.720]  母親仍然是一個奴僕的身份
[00:38:15.720 --> 00:38:21.520]  但子女就會因應父親是自由人的身份
[00:38:21.520 --> 00:38:24.320]  而得到自由人的身份
[00:38:24.320 --> 00:38:28.400]  所以當我們讀到保羅這段聖經的時候
[00:38:28.400 --> 00:38:30.760]  他就用這個情況
[00:38:30.760 --> 00:38:34.640]  將以撒和以撒瑪利重疊起來
[00:38:34.640 --> 00:38:37.680]  發生了一個你和我都想不到的現象
