
[00:00:00.000 --> 00:00:06.080]  今天我相信這個第十講應該是完結篇了
[00:17:15.920 --> 00:17:16.920]  耶和華
[00:17:16.920 --> 00:17:17.920]  我舌頭上的話
[00:17:17.920 --> 00:17:19.920]  祢沒有一句不知道的
[00:17:19.920 --> 00:17:21.920]  我若升到天上
[00:17:21.920 --> 00:17:23.920]  祢在哪裡?
[00:17:23.920 --> 00:17:25.920]  我若在陰間下榻
[00:17:25.920 --> 00:17:28.920]  祢也在哪裡?
[00:17:28.920 --> 00:17:31.920]  所以即使你人生去到低谷的時候
[00:17:31.920 --> 00:17:33.920]  神陪著你
[00:17:33.920 --> 00:17:35.920]  在那裡知道你
[00:17:35.920 --> 00:17:36.920]  你犯罪的時候
[00:17:36.920 --> 00:17:38.920]  做一些不應該做的事情
[00:17:38.920 --> 00:17:40.920]  神其實都在那裡
[00:17:40.920 --> 00:17:41.920]  你很開心
[00:17:41.920 --> 00:17:43.920]  勁拜讚美神
[00:17:43.920 --> 00:17:45.920]  神在那裡
[00:17:45.920 --> 00:17:47.920]  你很感恩
[00:17:47.920 --> 00:17:48.920]  感謝主
[00:17:48.920 --> 00:17:50.920]  神在那裡
[00:17:50.920 --> 00:17:52.920]  所以我們要清醒
[00:17:52.920 --> 00:17:55.920]  我們要意識神的同在
[00:17:55.920 --> 00:17:56.920]  我做工的時候
[00:17:56.920 --> 00:17:57.920]  神就在那裡
[00:17:57.920 --> 00:17:59.920]  我罵兒子的時候
[00:17:59.920 --> 00:18:01.920]  神就在那裡
[00:18:01.920 --> 00:18:03.920]  我和太太和老公
[00:18:03.920 --> 00:18:05.920]  快要打起來了
[00:18:05.920 --> 00:18:08.920]  神都在那裡
[00:18:08.920 --> 00:18:10.920]  需要警醒
[00:18:10.920 --> 00:18:11.920]  需要知道
[00:18:11.920 --> 00:18:13.920]  要意識到這件事
[00:18:13.920 --> 00:18:15.920]  所謂祈禱
[00:18:15.920 --> 00:18:17.920]  不只是我們去求
[00:18:17.920 --> 00:18:19.920]  神啊 給我這件事 給我那件事
[00:18:19.920 --> 00:18:21.920]  我相信可能大家過往
[00:18:21.920 --> 00:18:23.920]  或者我太太
[00:18:23.920 --> 00:18:25.920]  分享的信息裡面
[00:18:25.920 --> 00:18:28.920]  都已經說過一些禱告方面的事情
[00:18:28.920 --> 00:18:30.920]  所以我不會再多說
[00:18:30.920 --> 00:18:31.920]  但是禱告
[00:18:31.920 --> 00:18:32.920]  不只是去祈求
[00:18:32.920 --> 00:18:34.920]  求神給我一些東西
[00:18:34.920 --> 00:18:37.920]  甚至不是求神給我一些祝福
[00:18:37.920 --> 00:18:40.920]  其實祈禱是和神的一個溝通
[00:18:40.920 --> 00:18:44.920]  是和神彼此認識的一個渠道
[00:18:44.920 --> 00:18:46.920]  一個媒介
[00:18:46.920 --> 00:18:48.920]  讓我們可以時刻依靠神
[00:18:48.920 --> 00:18:52.920]  意識祂的同在
[00:18:52.920 --> 00:18:56.920]  但是我又會再想問一下
[00:18:56.920 --> 00:18:59.920]  我們怎樣去培養這種
[00:18:59.920 --> 00:19:05.920]  時刻不斷去依靠神的一種態度呢
[00:19:05.920 --> 00:19:09.920]  怎樣可以時刻去
[00:19:09.920 --> 00:19:14.920]  培養這種意識神同在的東西呢
[00:19:14.920 --> 00:19:17.920]  你有沒有什麼方法呢
[00:19:17.920 --> 00:19:19.920]  我們不是神來的
[00:19:19.920 --> 00:19:22.920]  當然我們很難說去一眼觀測
[00:19:22.920 --> 00:19:24.920]  或者同時間又在過去 現在 將來
[00:19:24.920 --> 00:19:26.920]  我們不行 但是神可以
[00:19:26.920 --> 00:19:28.920]  我們要靠
[00:19:28.920 --> 00:19:29.920]  我們是人來的
[00:19:29.920 --> 00:19:31.920]  人需要一些規律 一些習慣
[00:19:31.920 --> 00:19:34.920]  所以我們需要一些規律
[00:19:34.920 --> 00:19:38.920]  一些屬靈的操練來幫助我們
[00:19:38.920 --> 00:19:40.920]  所以教會經常會鼓勵大家
[00:19:40.920 --> 00:19:43.920]  去讀經或者靈修
[00:19:43.920 --> 00:19:45.920]  查經
[00:19:45.920 --> 00:19:47.920]  鼓勵你去參加團契
[00:19:47.920 --> 00:19:50.920]  或者小組和弟妹姐妹相交
[00:19:50.920 --> 00:19:53.920]  主日回來崇拜
[00:19:53.920 --> 00:19:54.920]  回來敬拜
[00:19:54.920 --> 00:19:56.920]  或者你那天早上不能回來這裡教會
[00:19:56.920 --> 00:19:57.920]  你就去那天的教會
[00:19:57.920 --> 00:19:59.920]  那天不要緊
[00:19:59.920 --> 00:20:02.920]  總之你說那星期日的確有事
[00:20:02.920 --> 00:20:04.920]  來不了 九點鐘來不了
[00:20:04.920 --> 00:20:06.920]  不要緊 你下午去得到的
[00:20:06.920 --> 00:20:09.920]  來找一個下午有崇拜的教會
[00:20:09.920 --> 00:20:11.920]  你始終一個星期有一天
[00:20:11.920 --> 00:20:13.920]  分別出來來去敬拜神
[00:20:13.920 --> 00:20:16.920]  那些屬靈的操練
[00:20:16.920 --> 00:20:18.920]  禁食 這些都是很重要的
[00:20:18.920 --> 00:20:20.920]  幫助我們
[00:20:20.920 --> 00:20:23.920]  十八世紀一個德國的傳道人
[00:20:23.920 --> 00:20:29.920]  他其中一個算是在基督教圈子裡面出名的
[00:20:29.920 --> 00:20:31.920]  特別因為他抵抗希特拉
[00:20:31.920 --> 00:20:33.920]  這個傳道人
[00:20:33.920 --> 00:20:36.920]  你知道那個年代也沒得好死的
[00:20:36.920 --> 00:20:37.920]  抵抗希特拉
[00:20:37.920 --> 00:20:39.920]  不管你是不是傳道人
[00:20:39.920 --> 00:20:41.920]  所以他都是英年早逝
[00:20:41.920 --> 00:20:43.920]  好像我這個年紀就死了
[00:20:43.920 --> 00:20:45.920]  好像是的
[00:20:45.920 --> 00:20:48.920]  好像還沒有到四十歲
[00:20:48.920 --> 00:20:49.920]  就這樣
[00:20:49.920 --> 00:20:51.920]  潘霍華
[00:20:51.920 --> 00:20:53.920]  Dietrich Bonhoeffer
[00:20:53.920 --> 00:20:56.920]  很棒的
[00:20:56.920 --> 00:20:57.920]  他提到一件事
[00:20:57.920 --> 00:20:59.920]  我們有時候吃飯會祈禱
[00:20:59.920 --> 00:21:02.920]  有時候可能隨隨便便都會成為一種
[00:21:02.920 --> 00:21:06.920]  一種例行公事
[00:21:06.920 --> 00:21:08.920]  感謝主啊
[00:21:08.920 --> 00:21:11.920]  但他說一件事很重要
[00:21:11.920 --> 00:21:13.920]  他說其實
[00:21:13.920 --> 00:21:15.920]  我們吃飯的時候
[00:21:15.920 --> 00:21:18.920]  其實是我們身體的需要
[00:21:18.920 --> 00:21:20.920]  但其實是神給我們一個
[00:21:20.920 --> 00:21:23.920]  可以讓我們這個人安歇的時候
[00:21:23.920 --> 00:21:26.920]  一個時候我們可以回歸於神的時候
[00:21:26.920 --> 00:21:28.920]  特別他提到午餐
[00:21:28.920 --> 00:21:30.920]  我剛剛看到他說午餐
[00:21:30.920 --> 00:21:31.920]  他也有說晚餐
[00:21:31.920 --> 00:21:32.920]  不過先說午餐
[00:21:32.920 --> 00:21:34.920]  因為午餐快到了
[00:21:34.920 --> 00:21:36.920]  他說午餐其實很重要
[00:21:36.920 --> 00:21:37.920]  當你做工
[00:21:37.920 --> 00:21:39.920]  特別你工作
[00:21:39.920 --> 00:21:41.920]  上半周完了
[00:21:41.920 --> 00:21:42.920]  然後午餐
[00:21:42.920 --> 00:21:45.920]  其實剛剛是大概中間一個break
[00:21:45.920 --> 00:21:48.920]  在那時候那個break
[00:21:48.920 --> 00:21:50.920]  你在當中
[00:21:50.920 --> 00:21:54.920]  其實那個是一個神給我們回歸於他的時候
[00:21:54.920 --> 00:21:57.920]  就是培養那種神在這裡
[00:21:57.920 --> 00:21:58.920]  因為可能你工作很忙
[00:21:58.920 --> 00:22:00.920]  有些事情可能有deadline
[00:22:00.920 --> 00:22:02.920]  忙到死
[00:22:02.920 --> 00:22:05.920]  但一吃飯的時候
[00:22:05.920 --> 00:22:07.920]  那一刻你整個人
[00:22:07.920 --> 00:22:09.920]  你physically身體上
[00:22:09.920 --> 00:22:10.920]  你都會歇一歇
[00:22:10.920 --> 00:22:11.920]  在那個時候
[00:22:11.920 --> 00:22:13.920]  其實讓我們整個人
[00:22:13.920 --> 00:22:14.920]  心靈
[00:22:14.920 --> 00:22:15.920]  我們來到去安靜
[00:22:15.920 --> 00:22:17.920]  來到神的面前
[00:22:17.920 --> 00:22:19.920]  無論是開口的祈禱也好
[00:22:19.920 --> 00:22:21.920]  靜默的祈禱也好
[00:22:21.920 --> 00:22:23.920]  無論是你自己一個人吃飯
[00:22:23.920 --> 00:22:25.920]  或者你和幾個基督徒一起吃飯
[00:22:25.920 --> 00:22:27.920]  或者你是有聲的祈禱
[00:22:27.920 --> 00:22:29.920]  或者你只是畫下十字
[00:22:29.920 --> 00:22:31.920]  在這裡提醒自己神同在
[00:22:31.920 --> 00:22:33.920]  的祈禱方式也好
[00:22:33.920 --> 00:22:36.920]  我們藉著那個時候去提醒自己
[00:22:36.920 --> 00:22:39.920]  啊 神和我同在
[00:22:39.920 --> 00:22:43.920]  神在這裡的
[00:22:43.920 --> 00:22:46.920]  所以主祝福下午的時間
[00:22:46.920 --> 00:22:48.920]  為到過了的上半周
[00:22:48.920 --> 00:22:49.920]  感恩
[00:22:49.920 --> 00:22:50.920]  還在這裡
[00:22:50.920 --> 00:22:52.920]  有飯吃
[00:22:52.920 --> 00:22:53.920]  但是主幫助我
[00:22:53.920 --> 00:22:54.920]  提醒我
[00:22:54.920 --> 00:22:56.920]  你時刻和我同在
[00:22:56.920 --> 00:22:58.920]  接著還做了
[00:22:58.920 --> 00:22:59.920]  未完的下午的
[00:22:59.920 --> 00:23:01.920]  幾個小時的工作
[00:23:01.920 --> 00:23:02.920]  這樣就完了
[00:23:02.920 --> 00:23:04.920]  所以是一個習慣
[00:23:04.920 --> 00:23:05.920]  一個pattern
[00:23:05.920 --> 00:23:07.920]  一種的習慣性
[00:23:07.920 --> 00:23:10.920]  當然
[00:23:10.920 --> 00:23:12.920]  為人祈禱也很重要
[00:23:12.920 --> 00:23:13.920]  我剛才說的是
[00:23:13.920 --> 00:23:15.920]  我們裡面一個
[00:23:15.920 --> 00:23:17.920]  自己對神的意識
[00:23:17.920 --> 00:23:19.920]  神的同在
[00:23:19.920 --> 00:23:21.920]  當然為人祈禱
[00:23:21.920 --> 00:23:22.920]  也非常重要
[00:23:22.920 --> 00:23:25.920]  所以使徒保羅請教會為他祈禱
[00:23:25.920 --> 00:23:26.920]  你為我祈禱
[00:23:26.920 --> 00:23:29.920]  讓我可以將福音說出來
[00:23:29.920 --> 00:23:31.920]  我們侍奉人願
[00:23:31.920 --> 00:23:33.920]  我們其實目者
[00:23:33.920 --> 00:23:34.920]  執事
[00:23:34.920 --> 00:23:35.920]  組長
[00:23:35.920 --> 00:23:36.920]  我們都需要
[00:23:36.920 --> 00:23:38.920]  大家來為我們祈禱
[00:23:38.920 --> 00:23:41.920]  見到別人做得不對的時候
[00:23:41.920 --> 00:23:44.920]  我不知道你會怎樣
[00:23:44.920 --> 00:23:45.920]  慢慢我就發覺
[00:23:45.920 --> 00:23:49.920]  我就發覺自己有些不好
[00:23:49.920 --> 00:23:52.920]  就發覺別人站在台上說話
[00:23:52.920 --> 00:23:54.920]  好像說錯了
[00:23:54.920 --> 00:23:55.920]  第一個反應會怎樣
[00:23:55.920 --> 00:23:57.920]  就會想
[00:23:57.920 --> 00:23:58.920]  不對
[00:23:58.920 --> 00:24:00.920]  或者翻譯
[00:24:00.920 --> 00:24:05.920]  雖然我不是一流的翻譯
[00:24:05.920 --> 00:24:07.920]  但起碼一聽到台上的翻錯了
[00:24:07.920 --> 00:24:09.920]  馬上就覺得這麼差
[00:24:09.920 --> 00:24:10.920]  翻得不對
[00:24:10.920 --> 00:24:12.920]  那個心就會這樣
[00:24:12.920 --> 00:24:14.920]  我不知道你會不會
[00:24:14.920 --> 00:24:17.920]  聽到別人說錯了
[00:24:17.920 --> 00:24:18.920]  看到別人做錯了
[00:24:18.920 --> 00:24:20.920]  我們就會去批評
[00:24:20.920 --> 00:24:22.920]  會去判斷他們
[00:24:22.920 --> 00:24:24.920]  多過我們馬上
[00:24:24.920 --> 00:24:26.920]  嘩!他說錯了
[00:24:26.920 --> 00:24:27.920]  馬上為他祈禱
[00:24:27.920 --> 00:24:28.920]  求主保守他
[00:24:28.920 --> 00:24:29.920]  不要再說錯了
[00:24:29.920 --> 00:24:30.920]  翻錯了
[00:24:30.920 --> 00:24:31.920]  求主保守
[00:24:31.920 --> 00:24:34.920]  即是說的或者翻的
[00:24:34.920 --> 00:24:35.920]  都可以同感一靈
[00:24:35.920 --> 00:24:37.920]  求主保守
[00:24:37.920 --> 00:24:39.920]  需要祈禱
[00:24:39.920 --> 00:24:40.920]  侍奉的人
[00:24:40.920 --> 00:24:43.920]  需要大家為他們禱告
[00:24:43.920 --> 00:24:46.920]  我自己越來越發覺
[00:24:46.920 --> 00:24:48.920]  我自己有這種傾向
[00:24:48.920 --> 00:24:50.920]  所以對求主憐憫我
[00:24:50.920 --> 00:24:52.920]  反省自己
[00:24:52.920 --> 00:24:54.920]  對我們自己的
[00:24:54.920 --> 00:24:56.920]  都有一個成長的空間
[00:24:56.920 --> 00:24:58.920]  好,接著第五和第六節
[00:24:58.920 --> 00:24:59.920]  我們大家一起讀好嗎
[00:24:59.920 --> 00:25:00.920]  第五第六節
[00:25:00.920 --> 00:25:01.920]  「你們要愛惜光陰」
[00:25:01.920 --> 00:25:02.920]  請讀
[00:25:02.920 --> 00:25:04.920]  「你們要愛惜光陰」
[00:25:04.920 --> 00:25:05.920]  「你們要愛惜光陰」
[00:25:05.920 --> 00:25:06.920]  「你們要愛惜光陰」
[00:25:06.920 --> 00:25:07.920]  「你們要愛惜光陰」
[00:25:07.920 --> 00:25:08.920]  「你們要愛惜光陰」
[00:25:08.920 --> 00:25:09.920]  「你們要愛惜光陰」
[00:25:09.920 --> 00:25:10.920]  「你們要愛惜光陰」
[00:25:10.920 --> 00:25:11.920]  「你們要愛惜光陰」
[00:25:11.920 --> 00:25:12.920]  「你們要愛惜光陰」
[00:25:12.920 --> 00:25:13.920]  「你們要愛惜光陰」
[00:25:13.920 --> 00:25:14.920]  「你們要愛惜光陰」
[00:25:14.920 --> 00:25:16.920]  「你們要愛惜光陰」
[00:25:16.920 --> 00:25:17.920]  「你們要愛惜光陰」
[00:25:17.920 --> 00:25:19.920]  「你們要愛惜光陰」
[00:25:19.920 --> 00:25:23.920]  有沒有另外一個聖經
[00:25:23.920 --> 00:25:25.920]  也是講愛惜光陰的
[00:25:25.920 --> 00:25:27.920]  想不想到在哪裏
[00:25:27.920 --> 00:25:32.920]  詩篇嗎
[00:25:32.920 --> 00:25:34.920]  還有沒有
[00:25:34.920 --> 00:25:38.920]  新約裏面也有
[00:25:38.920 --> 00:25:41.920]  《伊弗所書》也講到要愛惜光陰
[00:25:42.920 --> 00:25:46.920]  愛惜的意思是
[00:25:46.920 --> 00:25:48.920]  贖回
[00:25:48.920 --> 00:25:49.920]  贖一些東西回來
[00:25:49.920 --> 00:25:50.920]  好像是沒有了
[00:25:50.920 --> 00:25:53.920]  所以你要想辦法贖回回來
[00:25:53.920 --> 00:25:54.920]  或者搶購
[00:25:54.920 --> 00:25:56.920]  有沒有試過搶購
[00:25:56.920 --> 00:25:57.920]  姐妹們
[00:25:57.920 --> 00:25:58.920]  搶購那些東西
[00:25:58.920 --> 00:26:00.920]  是爭的
[00:26:00.920 --> 00:26:03.920]  不要錯過這些時候
[00:26:03.920 --> 00:26:04.920]  錯過這些機會
[00:26:04.920 --> 00:26:06.920]  要搶
[00:26:06.920 --> 00:26:07.920]  愛惜就是說
[00:26:07.920 --> 00:26:11.920]  你要去把握機會
[00:26:11.920 --> 00:26:12.920]  把握住
[00:26:12.920 --> 00:26:14.920]  你很珍惜的
[00:26:14.920 --> 00:26:16.920]  贖回去
[00:26:16.920 --> 00:26:20.920]  要愛惜光陰
[00:26:20.920 --> 00:26:21.920]  希臘文裏面
[00:26:21.920 --> 00:26:24.920]  主要有兩個字是講時間的
[00:26:24.920 --> 00:26:25.920]  有一個字
[00:26:25.920 --> 00:26:27.920]  我們變成英文
[00:26:27.920 --> 00:26:28.920]  我們都知道
[00:26:28.920 --> 00:26:30.920]  叫做chronology
[00:26:30.920 --> 00:26:34.920]  即時代
[00:26:34.920 --> 00:26:35.920]  那樣東西
[00:26:35.920 --> 00:26:36.920]  chronological
[00:26:36.920 --> 00:26:37.920]  即按時代
[00:26:37.920 --> 00:26:39.920]  按時期
[00:26:39.920 --> 00:26:41.920]  時代表 年代表
[00:26:41.920 --> 00:26:42.920]  那些
[00:26:42.920 --> 00:26:44.920]  一個字是這樣
[00:26:44.920 --> 00:26:45.920]  chronos
[00:26:45.920 --> 00:26:47.920]  另一個字呢
[00:26:47.920 --> 00:26:49.920]  就是這個字
[00:26:49.920 --> 00:26:50.920]  kairos
[00:26:50.920 --> 00:26:51.920]  就是說光陰
[00:26:51.920 --> 00:26:53.920]  就是講一些時機
[00:26:53.920 --> 00:26:55.920]  一些機會
[00:26:55.920 --> 00:26:57.920]  是一個機會
[00:26:57.920 --> 00:26:59.920]  往往是一些很特別的
[00:26:59.920 --> 00:27:02.920]  特定的一個occasion
[00:27:02.920 --> 00:27:03.920]  一個時候
[00:27:03.920 --> 00:27:05.920]  一個機會
[00:27:07.920 --> 00:27:09.920]  用智慧與外人交往
[00:27:09.920 --> 00:27:10.920]  外人呢
[00:27:10.920 --> 00:27:12.920]  他是在講這個圈
[00:27:12.920 --> 00:27:13.920]  你有一個圈
[00:27:13.920 --> 00:27:15.920]  每個人其實都有一個圈
[00:27:15.920 --> 00:27:17.920]  是不是
[00:27:17.920 --> 00:27:19.920]  自己都有一個圈
[00:27:19.920 --> 00:27:20.920]  小圈子
[00:27:20.920 --> 00:27:21.920]  你叫自己的圈是小圈子
[00:27:21.920 --> 00:27:22.920]  還是大圈子也好
[00:27:22.920 --> 00:27:24.920]  我們怎樣都有一個圈
[00:27:24.920 --> 00:27:26.920]  有些人可能和三四個是一個圈
[00:27:26.920 --> 00:27:28.920]  有些人可能是十個八個
[00:27:28.920 --> 00:27:30.920]  我們人一定是有一個圈的
[00:27:30.920 --> 00:27:32.920]  他這裏講外人
[00:27:32.920 --> 00:27:34.920]  就是說在一個圈外
[00:27:34.920 --> 00:27:35.920]  特別呢
[00:27:35.920 --> 00:27:37.920]  他這裏的上下文
[00:27:37.920 --> 00:27:40.920]  是講未信主的人
[00:27:40.920 --> 00:27:43.920]  或者未認識耶穌的人
[00:27:43.920 --> 00:27:45.920]  所以整句意思
[00:27:45.920 --> 00:27:46.920]  他說你們要愛惜光陰
[00:27:46.920 --> 00:27:48.920]  用智慧與外人交往
[00:27:48.920 --> 00:27:49.920]  其實就是說
[00:27:49.920 --> 00:27:53.920]  你們要好好把握每一個機會
[00:27:53.920 --> 00:27:55.920]  好好把握每一個機會
[00:27:55.920 --> 00:27:57.920]  來到很有智慧的
[00:27:57.920 --> 00:27:59.920]  和外面的人
[00:27:59.920 --> 00:28:00.920]  和未信的人
[00:28:00.920 --> 00:28:02.920]  來相處
[00:28:02.920 --> 00:28:04.920]  來交往
[00:28:05.920 --> 00:28:07.920]  信耶穌的人
[00:28:07.920 --> 00:28:09.920]  和未信的人的交往
[00:28:09.920 --> 00:28:11.920]  很需要很有智慧
[00:28:11.920 --> 00:28:13.920]  以免人家
[00:28:13.920 --> 00:28:15.920]  因為我們的行為
[00:28:15.920 --> 00:28:18.920]  而對福音產生反感
[00:28:18.920 --> 00:28:20.920]  我想你都聽過不少
[00:28:20.920 --> 00:28:22.920]  或者可能我們自己有時候
[00:28:22.920 --> 00:28:24.920]  就是那個令人跌倒的人
[00:28:24.920 --> 00:28:26.920]  你這樣都叫基督徒嗎
[00:28:26.920 --> 00:28:27.920]  你有沒有聽過
[00:28:27.920 --> 00:28:29.920]  這樣是基督徒嗎
[00:28:29.920 --> 00:28:30.920]  我就不信了
[00:28:30.920 --> 00:28:32.920]  基督徒做這種事
[00:28:32.920 --> 00:28:34.920]  笑得這麼開心
[00:28:34.920 --> 00:28:36.920]  笑得這麼開心
[00:28:36.920 --> 00:28:42.920]  這樣是基督徒嗎
[00:28:42.920 --> 00:28:45.920]  事實上
[00:28:45.920 --> 00:28:48.920]  對著那些對福音抗拒的人
[00:28:48.920 --> 00:28:49.920]  很多時候
[00:28:49.920 --> 00:28:52.920]  其實不是靠我們多說幾句
[00:28:52.920 --> 00:28:53.920]  就可以幫他們
[00:28:53.920 --> 00:28:55.920]  說服他們信主
[00:28:55.920 --> 00:28:58.920]  反而是要靠什麼
[00:28:58.920 --> 00:29:00.920]  靠那個見證
[00:29:00.920 --> 00:29:03.920]  靠我們的生活的行事為人
[00:29:03.920 --> 00:29:06.920]  是讓人看到
[00:29:06.920 --> 00:29:08.920]  是那個生活的見證
[00:29:08.920 --> 00:29:12.920]  去帶領人來認識主
[00:29:12.920 --> 00:29:18.920]  基督徒常會犯的錯就是
[00:29:18.920 --> 00:29:21.920]  可能是過分注重教會
[00:29:21.920 --> 00:29:24.920]  或者所謂屬靈的事情
[00:29:24.920 --> 00:29:27.920]  以聖經作為一個出發點
[00:29:27.920 --> 00:29:29.920]  問題就會是
[00:29:29.920 --> 00:29:30.920]  很多未信主的人
[00:29:30.920 --> 00:29:33.920]  無論是朋友或者是家人
[00:29:33.920 --> 00:29:34.920]  他不明白
[00:29:34.920 --> 00:29:35.920]  他不熟悉
[00:29:35.920 --> 00:29:36.920]  他也不知道聖經說什麼
[00:29:36.920 --> 00:29:40.920]  他沒有那種價值觀
[00:29:40.920 --> 00:29:41.920]  不同
[00:29:41.920 --> 00:29:43.920]  不能升
[00:29:43.920 --> 00:29:44.920]  S-Y-N-C
[00:29:44.920 --> 00:29:46.920]  不是跟你一起升
[00:29:46.920 --> 00:29:48.920]  不是兜巴那個升
[00:29:48.920 --> 00:29:50.920]  現在你用電話
[00:29:50.920 --> 00:29:51.920]  都要經常說要升
[00:29:51.920 --> 00:29:52.920]  要同步
[00:29:52.920 --> 00:29:53.920]  他不能跟你同步
[00:29:53.920 --> 00:29:56.920]  他不明白你在說什麼
[00:29:56.920 --> 00:29:58.920]  但如果你用聖經的價值觀
[00:29:58.920 --> 00:29:59.920]  用聖經的角度去跟他說
[00:29:59.920 --> 00:30:01.920]  其實大家是說不通的
[00:30:01.920 --> 00:30:03.920]  那個叫什麼
[00:30:03.920 --> 00:30:04.920]  牛頭不對馬嘴
[00:30:04.920 --> 00:30:05.920]  或者那些
[00:30:05.920 --> 00:30:08.920]  雞同鴨講
[00:30:08.920 --> 00:30:10.920]  很自然他們不明白
[00:30:10.920 --> 00:30:12.920]  不明白你為什麼這麼堅持要回教會
[00:30:12.920 --> 00:30:15.920]  或者這麼堅持要做一些事情
[00:30:15.920 --> 00:30:16.920]  因為他跟你不同
[00:30:16.920 --> 00:30:18.920]  那個價值觀
[00:30:18.920 --> 00:30:22.920]  以往都聽過一些年輕的弟兄姊妹
[00:30:22.920 --> 00:30:23.920]  分享難處
[00:30:23.920 --> 00:30:25.920]  就是說家人投訴他們
[00:30:25.920 --> 00:30:27.920]  花太多時間在教會
[00:30:27.920 --> 00:30:29.920]  星期天這麼難得
[00:30:29.920 --> 00:30:30.920]  不跟家人喝茶
[00:30:30.920 --> 00:30:31.920]  還要回教會
[00:30:31.920 --> 00:30:34.920]  怎麼搞的
[00:30:34.920 --> 00:30:37.920]  對於這些情況
[00:30:37.920 --> 00:30:41.920]  可能我都會鼓勵弟兄姊妹去喝茶
[00:30:41.920 --> 00:30:42.920]  不過因人而異
[00:30:42.920 --> 00:30:44.920]  在每個情況不同
[00:30:44.920 --> 00:30:47.920]  需要知道
[00:30:47.920 --> 00:30:48.920]  需要明白
[00:30:48.920 --> 00:30:49.920]  當他們缺乏溝通的時候
[00:30:49.920 --> 00:30:51.920]  慢慢各個的關係
[00:30:51.920 --> 00:30:54.920]  就產生一些僵化的局面
[00:30:54.920 --> 00:30:55.920]  談不攏
[00:30:55.920 --> 00:30:57.920]  說不下去
[00:30:57.920 --> 00:31:00.920]  那時候不用說了
[00:31:00.920 --> 00:31:01.920]  有教會就可以了
[00:31:01.920 --> 00:31:03.920]  不用你家了
[00:31:03.920 --> 00:31:05.920]  我都聽過很多這樣的說話
[00:31:05.920 --> 00:31:07.920]  我不是聽我家人說
[00:31:07.920 --> 00:31:11.920]  聽別人說他們的家
[00:31:11.920 --> 00:31:13.920]  所以需要有智慧
[00:31:13.920 --> 00:31:16.920]  跟未信主的朋友或者家人
[00:31:16.920 --> 00:31:27.920]  去相處
[00:31:27.920 --> 00:31:30.920]  我其實還有兩三段
[00:31:30.920 --> 00:31:34.920]  不過呢
[00:31:34.920 --> 00:31:36.920]  我突然間意識到時間
[00:31:36.920 --> 00:31:41.920]  所以呢
[00:31:41.920 --> 00:31:43.920]  不要緊,簡單綜合一下
[00:31:43.920 --> 00:31:45.920]  其實這幾節經文
[00:31:45.920 --> 00:31:47.920]  講兩件事
[00:31:47.920 --> 00:31:50.920]  一個是上向的關係
[00:31:50.920 --> 00:31:55.920]  跟神的關係上向
[00:31:55.920 --> 00:31:59.920]  聖經說叫我們去警醒禱告
[00:31:59.920 --> 00:32:02.920]  意識上帝的同在
[00:32:02.920 --> 00:32:04.920]  意識上帝
[00:32:04.920 --> 00:32:07.920]  無論你在高處低處的時候
[00:32:07.920 --> 00:32:08.920]  他都跟你在一起
[00:32:08.920 --> 00:32:10.920]  他知道你的情況
[00:32:10.920 --> 00:32:12.920]  第二件事是橫向
[00:32:12.920 --> 00:32:14.920]  橫向
[00:32:14.920 --> 00:32:18.920]  基督徒有一個美好的見證
[00:32:18.920 --> 00:32:20.920]  不單只靠嘴巴說
[00:32:20.920 --> 00:32:23.920]  其實都要靠嘴巴的
[00:32:23.920 --> 00:32:25.920]  後半段
[00:32:25.920 --> 00:32:27.920]  嘴巴其實都很重要
[00:32:27.920 --> 00:32:30.920]  嘴巴其實經常得罪人
[00:32:30.920 --> 00:32:32.920]  產生很多紛爭
[00:32:32.920 --> 00:32:34.920]  嘴巴都很重要
[00:32:34.920 --> 00:32:36.920]  但是你的生活
[00:32:36.920 --> 00:32:38.920]  你的行事為人
[00:32:38.920 --> 00:32:40.920]  同樣重要
[00:32:40.920 --> 00:32:42.920]  所以有一個上向和橫向的關係
[00:32:42.920 --> 00:32:45.920]  你說這樣好像很困難
[00:32:45.920 --> 00:32:48.920]  我反而一看就覺得不是很困難
[00:32:48.920 --> 00:32:50.920]  上向警醒禱告
[00:32:50.920 --> 00:32:52.920]  橫向有美好的見證
[00:32:52.920 --> 00:32:53.920]  把握機會
[00:32:53.920 --> 00:32:56.920]  其實想深一層不算很難
[00:32:56.920 --> 00:32:58.920]  為什麼不是很難呢?
[00:32:58.920 --> 00:33:02.920]  因為其實神是做主動的工作
[00:33:02.920 --> 00:33:04.920]  你不知道他跟你在一起的時候
[00:33:04.920 --> 00:33:06.920]  他已經在跟你在一起
[00:33:06.920 --> 00:33:08.920]  你明白嗎?
[00:33:08.920 --> 00:33:10.920]  當你還傻傻的不知道
[00:33:10.920 --> 00:33:13.920]  我失戀了很慘
[00:33:13.920 --> 00:33:15.920]  或者被人解僱了很慘
[00:33:15.920 --> 00:33:18.920]  當你自己在轉牛角尖的時候
[00:33:18.920 --> 00:33:20.920]  其實神就在
[00:33:20.920 --> 00:33:22.920]  神就知道你在發生什麼事
[00:33:22.920 --> 00:33:24.920]  神就願意安慰你
[00:33:24.920 --> 00:33:26.920]  是你不知道
[00:33:26.920 --> 00:33:28.920]  是你自己懵逼不知發生什麼事
