
[00:00:00.000 --> 00:00:03.640]  大英姐妹早晨 新年快樂
[00:20:31.000 --> 00:20:32.440]  和祂的生命有聯合
[00:20:32.440 --> 00:20:35.240]  而是我自己不願意和神同行
[00:20:35.240 --> 00:20:37.160]  因為我太過依靠自己
[00:20:37.160 --> 00:20:38.600]  他說苦難讓我看到
[00:20:38.600 --> 00:20:40.600]  聰明才智加努力
[00:20:40.600 --> 00:20:41.480]  不是一切
[00:20:41.480 --> 00:20:44.120]  反而是有另一種豐盛
[00:20:44.120 --> 00:20:45.640]  有意義的生活方式
[00:20:45.640 --> 00:20:48.040]  是通過受苦和犧牲
[00:20:48.040 --> 00:20:51.080]  才能夠體會得到
[00:20:51.080 --> 00:20:54.040]  他經歷了這個屬靈的醒覺之後
[00:20:54.040 --> 00:20:56.600]  他生命有一些微妙的變化
[00:20:56.600 --> 00:20:57.960]  他最後發現
[00:20:57.960 --> 00:21:01.000]  他自己經歷了上帝這份平安
[00:21:01.000 --> 00:21:04.520]  他發現怎樣去理解上帝這份恩典
[00:21:04.520 --> 00:21:07.080]  本身他很膽小、很害怕
[00:21:07.080 --> 00:21:09.400]  小時候他去看醫生的時候
[00:21:09.400 --> 00:21:13.160]  第一件要問醫生的事
[00:21:13.160 --> 00:21:14.840]  就是可不可以不打針
[00:21:14.840 --> 00:21:15.800]  他很害怕
[00:21:15.800 --> 00:21:18.200]  但是他發覺
[00:21:18.200 --> 00:21:23.400]  當他的生命以上帝為中心的時候
[00:21:23.400 --> 00:21:26.040]  他發覺信者無為
[00:21:26.040 --> 00:21:28.120]  在他的生命、在他的經歷裡
[00:21:28.120 --> 00:21:29.000]  他說是真的
[00:21:29.000 --> 00:21:30.520]  信者有愛
[00:21:30.520 --> 00:21:32.840]  當他在醫院的時候
[00:21:32.840 --> 00:21:33.560]  有人問他
[00:21:33.560 --> 00:21:38.120]  其實兩個襲擊你的人已經被抓了
[00:21:38.120 --> 00:21:40.440]  但是背後那個人還沒有被抓
[00:21:40.440 --> 00:21:42.840]  他一定還有一些大的勢力
[00:21:42.840 --> 00:21:45.480]  他一定會再傷害你的
[00:21:45.480 --> 00:21:46.920]  你不害怕嗎?
[00:21:46.920 --> 00:21:48.840]  他就說了
[00:21:48.840 --> 00:21:51.720]  他直覺地跟那個朋友說
[00:21:51.720 --> 00:21:53.000]  我早上看《聖經》
[00:21:53.000 --> 00:21:56.040]  詩篇第37篇就這樣說
[00:21:56.040 --> 00:21:58.280]  不要因惡人計謀得逞
[00:21:58.280 --> 00:22:00.440]  道路通達而忿忿不平
[00:22:00.440 --> 00:22:02.200]  憤怒只會令人犯錯
[00:22:02.200 --> 00:22:04.360]  當將你的事交託耶和華
[00:22:04.360 --> 00:22:06.760]  他必成全他要令你的公義
[00:22:06.760 --> 00:22:09.480]  明如正午的太陽
[00:22:09.480 --> 00:22:11.880]  接著他就跟那個朋友說
[00:22:11.880 --> 00:22:14.600]  《聖經》的吩咐和應許這麼清楚
[00:22:14.600 --> 00:22:15.960]  作為基督徒的
[00:22:15.960 --> 00:22:19.720]  我只能選擇信、不信、跟從
[00:22:19.720 --> 00:22:21.560]  或者不跟從
[00:22:21.560 --> 00:22:23.000]  最後他選擇信
[00:22:23.000 --> 00:22:27.160]  所以他不要再因此而憤怒、懼怕
[00:22:27.160 --> 00:22:30.760]  反而重新得著平安
[00:22:30.760 --> 00:22:34.040]  新一年我們有很多計劃
[00:22:34.040 --> 00:22:35.320]  不知道你的計劃
[00:22:35.320 --> 00:22:36.920]  即是你計劃了的東西
[00:22:36.920 --> 00:22:40.280]  是顯出我們對上帝的無知
[00:22:40.280 --> 00:22:44.840]  還是我們的計劃有智慧
[00:22:44.840 --> 00:22:48.520]  我們的計劃是否像外邦人一樣計劃
[00:22:48.520 --> 00:22:50.280]  我們每天讀很多《聖經》
[00:22:50.280 --> 00:22:54.040]  但仍然不明白上帝給我們的心意和使命
[00:22:54.040 --> 00:22:55.160]  我們可以是基督徒
[00:22:55.160 --> 00:22:58.040]  但就像外邦人一樣計劃
[00:22:58.040 --> 00:22:59.640]  例如要得這個世界
[00:22:59.640 --> 00:23:01.480]  要生命無憂安好
[00:23:01.480 --> 00:23:02.680]  計劃好的生活
[00:23:02.680 --> 00:23:03.560]  人的尊重
[00:23:03.560 --> 00:23:05.720]  好的家庭
[00:23:05.720 --> 00:23:10.040]  當日以色列人將自己的兒子獻給別臣
[00:23:10.040 --> 00:23:13.320]  今日我們的兒女
[00:23:13.320 --> 00:23:17.400]  會否又獻給成功的別臣
[00:23:17.400 --> 00:23:19.640]  美好生活的別臣
[00:23:19.640 --> 00:23:23.240]  勝利的別臣等等
[00:23:23.240 --> 00:23:26.200]  教會沒有人回來
[00:23:26.200 --> 00:23:28.840]  我們可以很傷心
[00:23:28.840 --> 00:23:29.880]  去祈禱
[00:23:29.880 --> 00:23:31.480]  叫更多人回來
[00:23:31.480 --> 00:23:35.640]  但今時今日教會最大的危機
[00:23:35.640 --> 00:23:37.320]  不是沒有人
[00:23:37.320 --> 00:23:41.160]  最大的危機是教會裏面坐滿了人
[00:23:41.160 --> 00:23:43.560]  但每一個星期回來教會
[00:23:43.560 --> 00:23:44.920]  我們去敬拜神
[00:23:44.920 --> 00:23:49.880]  但同樣我們也是在敬拜外邦的神
[00:23:49.880 --> 00:23:52.360]  我們的地方就好像外邦一樣
[00:23:52.360 --> 00:23:54.840]  生活的行為是在敬拜其他神
[00:23:54.840 --> 00:23:58.440]  這才是教會最大的危機
[00:23:58.440 --> 00:23:59.560]  當我預備講章的時候
[00:23:59.560 --> 00:24:04.120]  我立即去反省我的計劃是甚麼
[00:24:04.120 --> 00:24:08.280]  我的計劃是否真的在按照上帝的心意
[00:24:08.280 --> 00:24:11.160]  我是否真的在認真看待上帝的說話
[00:24:11.160 --> 00:24:13.400]  所以我就求天父第一件事
[00:24:13.400 --> 00:24:15.000]  我將我的計劃放下
[00:24:15.000 --> 00:24:17.480]  我求天父打碎我自己的計劃
[00:24:17.480 --> 00:24:20.280]  重新去再計劃
[00:24:20.280 --> 00:24:23.960]  我第一件事只是個標題
[00:24:23.960 --> 00:24:25.400]  我的計劃
[00:24:25.400 --> 00:24:28.200]  我就立即反省不是我的計劃
[00:24:28.200 --> 00:24:30.840]  是神在我身上的計劃
[00:24:30.840 --> 00:24:33.720]  不是我計劃了要上帝去幫助我
[00:24:33.720 --> 00:24:35.320]  而是我走在上帝的計劃
[00:24:35.320 --> 00:24:37.000]  上帝的心意要怎樣
[00:24:37.000 --> 00:24:40.440]  上帝要我家的心意是怎樣
[00:24:40.440 --> 00:24:43.720]  我怎樣在這個社會上帝要我
[00:24:43.720 --> 00:24:45.800]  即是上帝在我身上
[00:24:45.800 --> 00:24:50.520]  去成就這個計劃去對我去愛人
[00:24:50.520 --> 00:24:53.960]  怎樣去和上帝建立這個關係
[00:24:53.960 --> 00:24:57.960]  這個才是堯仗和器命的關係
[00:24:57.960 --> 00:25:00.680]  當我真的很掙扎究竟
[00:25:00.680 --> 00:25:02.680]  我是否真的要講這個訊息的時候
[00:25:02.680 --> 00:25:03.800]  一個這麼負面
[00:25:03.800 --> 00:25:05.800]  一個這麼審判的訊息的時候
[00:25:05.800 --> 00:25:08.040]  但上帝一次又一次提醒我
[00:25:08.040 --> 00:25:10.280]  聖一年我們可能有很多很多的計劃
[00:25:10.280 --> 00:25:14.040]  我們要計劃要完成些甚麼
[00:25:14.040 --> 00:25:17.480]  我們在計劃開始前停一停
[00:25:17.480 --> 00:25:22.360]  想一想究竟我們最基本的方向
[00:25:22.360 --> 00:25:27.080]  我們最基本的根基是否在上帝裏面
[00:25:27.080 --> 00:25:29.560]  我想被神打碎自己的生命很痛苦
[00:25:29.560 --> 00:25:32.520]  總有一些黑暗的事情
[00:25:32.520 --> 00:25:35.000]  是我不願意被上帝打碎
[00:25:35.000 --> 00:25:37.800]  有人去逃避所以選擇去打才知道
[00:25:37.800 --> 00:25:42.200]  不逃避的你們或我會很心碎
[00:25:42.200 --> 00:25:44.120]  向上帝說我有罪
[00:25:44.120 --> 00:25:49.320]  生活一團糟是我自己無知一手造成
[00:25:49.320 --> 00:25:51.160]  巴黎公牧師常常說
[00:25:51.160 --> 00:25:53.400]  我們怎樣和上帝去認帝位
[00:25:53.400 --> 00:25:57.000]  重新去確認上帝是我的堯仗
[00:25:57.000 --> 00:25:58.360]  我是瓦器
[00:25:58.360 --> 00:25:59.960]  在新一年的計劃裏面
[00:25:59.960 --> 00:26:02.200]  我不是要我的計劃去成就
[00:26:02.200 --> 00:26:05.240]  我是要上帝的計劃成就
[00:26:05.240 --> 00:26:08.920]  而我怎樣去在上帝的計劃裏面
[00:26:08.920 --> 00:26:14.040]  重新去栽植將我一些黑暗的層面
[00:26:14.040 --> 00:26:15.880]  被上帝拿走
[00:26:15.880 --> 00:26:19.720]  讓我的計劃改成神在我身上的計劃
[00:26:19.720 --> 00:26:22.120]  去看透這個世界帶來的真相
[00:26:22.120 --> 00:26:25.720]  擁有屬靈的真正的眼光去生活
[00:26:25.720 --> 00:26:28.520]  我們一起祈禱
[00:26:28.520 --> 00:26:29.320]  Kiva我們感謝你
[00:26:29.320 --> 00:26:31.320]  因為上帝你給我們新一年
[00:26:31.320 --> 00:26:33.480]  我們可能有很多盼望
[00:26:33.480 --> 00:26:36.600]  有很多想聽上帝你的安慰的說話
[00:26:36.600 --> 00:26:39.000]  但是上帝你親自去提醒我們
[00:26:39.000 --> 00:26:42.120]  你親自去讓耶利米亞去提醒我們
[00:26:42.120 --> 00:26:45.560]  我們的生命要有正確的方向
[00:26:45.560 --> 00:26:47.080]  所以求天父你幫助我們
[00:26:47.080 --> 00:26:51.000]  如果今天上帝你的說話
[00:26:51.000 --> 00:26:53.960]  是真的敲中我們的生命的時候
[00:26:53.960 --> 00:26:56.200]  天父我求你打碎我們的生命
[00:26:56.200 --> 00:26:59.240]  以致到我們重新被上帝去栽植
[00:26:59.240 --> 00:27:02.520]  重新去走回上帝你正確的方向
[00:27:02.520 --> 00:27:03.960]  求天父你親自去引領
[00:27:03.960 --> 00:27:07.560]  感謝你的恩典祈禱高峰主耶穌基督的名堂
