
[00:00:00.000 --> 00:00:02.000]  大家卿 姐妹 平安
[00:19:50.560 --> 00:19:53.080]  不過我們過去的語言習慣是怎樣的呢?
[00:19:53.080 --> 00:19:55.080]  讓我們重新檢視的時候
[00:19:55.080 --> 00:19:57.360]  我們求上帝幫助我們
[00:19:57.360 --> 00:20:00.000]  以致我們能夠讓上帝大能的話語
[00:20:00.000 --> 00:20:01.520]  來充滿我們的心
[00:20:01.520 --> 00:20:04.320]  也讓我們滿口能夠有屬靈的恩言
[00:20:04.320 --> 00:20:06.640]  以致我們可以彼此祝福
[00:20:06.640 --> 00:20:08.640]  建立生命、建立教會
[00:20:08.640 --> 00:20:10.640]  我們同心圖共
[00:20:16.240 --> 00:20:20.320]  親下巴父,我們感謝祢,讚美祢
[00:20:20.320 --> 00:20:23.280]  感謝主耶穌,祢為我們釘身十架
[00:20:23.280 --> 00:20:24.880]  流出補血
[00:20:24.880 --> 00:20:26.880]  祢並且從死裡復活
[00:20:26.880 --> 00:20:29.520]  今天祢在父神的右邊
[00:20:29.520 --> 00:20:31.160]  祢來到為我們代求
[00:20:31.160 --> 00:20:33.800]  祢來到誰聽我們禱告
[00:20:33.800 --> 00:20:36.840]  放我們感謝祢,我們讚美祢
[00:20:36.840 --> 00:20:38.880]  感謝祢創造奇妙
[00:20:38.880 --> 00:20:41.240]  感謝祢創造我們的生命
[00:20:41.240 --> 00:20:44.200]  感謝祢賜予我們豐盛的人生
[00:20:44.200 --> 00:20:46.920]  用我們生命能夠認識耶穌基督
[00:20:46.920 --> 00:20:49.480]  成為我們生命的至寶
[00:20:49.480 --> 00:20:53.880]  求主祢拆亮我們心靈裡的眼睛
[00:20:53.880 --> 00:20:55.080]  讓我們省察自己
[00:20:55.080 --> 00:20:56.320]  我們平日行事為人
[00:20:56.320 --> 00:20:59.000]  我們有沒有得罪神、得罪人的地方
[00:20:59.000 --> 00:21:01.200]  我們言語有沒有過失
[00:21:01.200 --> 00:21:02.560]  主祢都很憐憫
[00:21:02.560 --> 00:21:04.920]  求祢補血,再一次來潔淨
[00:21:04.920 --> 00:21:06.720]  求祢今天用祢大能的話語
[00:21:06.720 --> 00:21:08.440]  再一次提醒我們
[00:21:08.440 --> 00:21:11.360]  讓我們將祢的話語藏在心裡
[00:21:11.360 --> 00:21:14.440]  以至我們的心被祢的話語充滿的時候
[00:21:14.440 --> 00:21:17.960]  我們將祢的話語宣講出來
[00:21:17.960 --> 00:21:19.840]  我們成為其他人的祝福
[00:21:19.840 --> 00:21:21.040]  我們藉著祢的話語
[00:21:21.040 --> 00:21:24.800]  彼此的祝福、彼此的造就、彼此的建立
[00:21:24.800 --> 00:21:26.920]  多謝祢在我們生命裡的作為
[00:21:26.920 --> 00:21:28.480]  求祢繼續帶領我們生命
[00:21:28.480 --> 00:21:29.920]  帶領我們前面的道路
[00:21:29.920 --> 00:21:31.120]  用我們每一個弟兄姊妹
[00:21:31.120 --> 00:21:32.960]  都能夠活出美好的見證
[00:21:32.960 --> 00:21:34.040]  多謝祢、讚美祢
[00:21:34.040 --> 00:21:36.160]  同心禱告,逢主明求
[00:21:36.160 --> 00:21:37.160]  阿們
