
[00:00:00.000 --> 00:00:02.960]  我相信讀主的華語的重要性
[00:15:25.520 --> 00:15:30.520]  你患了這樣的重病
[00:15:30.520 --> 00:15:33.520]  你仍然可以笑著去安慰那些
[00:15:33.520 --> 00:15:34.520]  本來想安慰你的人
[00:15:34.520 --> 00:15:36.520]  你說是不是不正常
[00:15:36.520 --> 00:15:37.520]  弟兄姊妹
[00:15:37.520 --> 00:15:39.520]  我們做就不要做基督徒
[00:15:39.520 --> 00:15:40.520]  做基督徒的時候
[00:15:40.520 --> 00:15:42.520]  總有一個意義上來說
[00:15:42.520 --> 00:15:43.520]  我們是不正常的
[00:15:43.520 --> 00:15:47.520]  現在我們香港教我們太正常了
[00:15:47.520 --> 00:15:48.520]  我們太懂得計算了
[00:15:48.520 --> 00:15:49.520]  就好像猶大那樣
[00:15:49.520 --> 00:15:51.520]  猶大真是醒目到不得了
[00:15:51.520 --> 00:15:54.520]  我們說這麼多人裏面最精明的其中一個肯定是他
[00:15:54.520 --> 00:15:55.520]  我們不是稱讚他
[00:15:55.520 --> 00:15:57.520]  也不是因為他出賣耶穌
[00:15:57.520 --> 00:15:59.520]  我們是特意拿他來詆毀
[00:15:59.520 --> 00:16:01.520]  猶大肯定是聰明人
[00:16:01.520 --> 00:16:02.520]  比很多人都聰明
[00:16:02.520 --> 00:16:03.520]  很精明
[00:16:03.520 --> 00:16:04.520]  但是太精明
[00:16:04.520 --> 00:16:05.520]  精明有什麼用
[00:16:05.520 --> 00:16:06.520]  他出賣耶穌
[00:16:06.520 --> 00:16:07.520]  現在他精明
[00:16:07.520 --> 00:16:08.520]  我經常說他為什麼這麼精明
[00:16:08.520 --> 00:16:10.520]  我不知道有沒有跟大家說過
[00:16:10.520 --> 00:16:11.520]  我越研究猶大
[00:16:11.520 --> 00:16:12.520]  我越覺得他精明
[00:16:12.520 --> 00:16:15.520]  不單止因為他這麼多人裏面
[00:16:15.520 --> 00:16:16.520]  那些民事法理錯人
[00:16:16.520 --> 00:16:18.520]  只是選他來出賣耶穌
[00:16:18.520 --> 00:16:19.520]  有一件事你可以證明
[00:16:19.520 --> 00:16:20.520]  這裡說的
[00:16:20.520 --> 00:16:22.520]  他是在門徒當中
[00:16:22.520 --> 00:16:24.520]  他是管錢帶錢廊的
[00:16:24.520 --> 00:16:25.520]  雖然他是偷錢
[00:16:25.520 --> 00:16:28.520]  但是為什麼門徒會給他錢看
[00:16:28.520 --> 00:16:32.520]  你說給他看錢有什麼特別
[00:16:32.520 --> 00:16:33.520]  很特別
[00:16:33.520 --> 00:16:34.520]  因為十二個門徒裏面
[00:16:34.520 --> 00:16:36.520]  有一個叫馬太
[00:16:36.520 --> 00:16:39.520]  馬太是查法accountant
[00:16:39.520 --> 00:16:41.520]  是不是
[00:16:41.520 --> 00:16:43.520]  他做稅利的
[00:16:43.520 --> 00:16:45.520]  他是專業
[00:16:45.520 --> 00:16:47.520]  專業不到他管錢
[00:16:47.520 --> 00:16:48.520]  給了猶大管錢
[00:16:48.520 --> 00:16:50.520]  什麼原因我不知道
[00:16:50.520 --> 00:16:51.520]  肯定是很厲害
[00:16:51.520 --> 00:16:53.520]  要麼是猶大的技術
[00:16:53.520 --> 00:16:54.520]  和他的精明
[00:16:54.520 --> 00:16:56.520]  是大家推崇
[00:16:56.520 --> 00:16:58.520]  又或者他嘴巴油碎到
[00:16:58.520 --> 00:17:00.520]  個個連馬太都不給他管錢
[00:17:00.520 --> 00:17:01.520]  就給他管
[00:17:01.520 --> 00:17:03.520]  總之猶大肯定是聰明人
[00:17:03.520 --> 00:17:05.520]  但是猶大聰明有什麼用
[00:17:05.520 --> 00:17:06.520]  精明有什麼用
[00:17:06.520 --> 00:17:08.520]  我們曾幾何時為主
[00:17:08.520 --> 00:17:09.520]  為我們愛的神
[00:17:09.520 --> 00:17:11.520]  好像瑪利亞一樣
[00:17:11.520 --> 00:17:13.520]  做一件不尋常的事
[00:17:13.520 --> 00:17:14.520]  不正常的事
[00:17:14.520 --> 00:17:15.520]  弟兄姊妹
[00:17:15.520 --> 00:17:17.520]  瑪利亞說
[00:17:17.520 --> 00:17:19.520]  這個主我弟弟的死
[00:17:19.520 --> 00:17:20.520]  給他救回來
[00:17:20.520 --> 00:17:23.520]  現在這位主要去死了
[00:17:23.520 --> 00:17:26.520]  在生死這個考慮裏面
[00:17:26.520 --> 00:17:29.520]  瑪利亞說我還有什麼可以保留
[00:17:29.520 --> 00:17:32.520]  我願意為我主做一件事
[00:17:32.520 --> 00:17:35.520]  是我以後都不會後悔的
[00:17:35.520 --> 00:17:39.520]  這個就是瑪利亞那種豁出去
[00:17:39.520 --> 00:17:40.520]  弟兄姊妹
[00:17:40.520 --> 00:17:41.520]  他不精明
[00:17:41.520 --> 00:17:43.520]  他不懂計算
[00:17:43.520 --> 00:17:44.520]  是的
[00:17:44.520 --> 00:17:47.520]  但是他曾經為主做過一件美事
[00:17:47.520 --> 00:17:48.520]  弟兄姊妹
[00:17:48.520 --> 00:17:49.520]  你有幾時候
[00:17:49.520 --> 00:17:50.520]  才有這個膽量
[00:17:50.520 --> 00:17:51.520]  好像瑪利亞那樣
[00:17:51.520 --> 00:17:52.520]  決志為主
[00:17:52.520 --> 00:17:53.520]  好
[00:17:53.520 --> 00:17:55.520]  我就做一件不正常的事
[00:17:55.520 --> 00:17:58.520]  有時候我看很多的傳道人
[00:17:58.520 --> 00:18:00.520]  有很多的專教士
[00:18:00.520 --> 00:18:01.520]  見證的時候
[00:18:01.520 --> 00:18:02.520]  我心裏面真的很受感動
[00:18:02.520 --> 00:18:04.520]  因為他們都是不正常的
[00:18:04.520 --> 00:18:05.520]  你知不知道
[00:18:05.520 --> 00:18:06.520]  他們為主的緣故
[00:18:06.520 --> 00:18:07.520]  在人的角度來講
[00:18:07.520 --> 00:18:08.520]  都不正常的
[00:18:08.520 --> 00:18:09.520]  我不知道有沒有和大家分享過
[00:18:09.520 --> 00:18:11.520]  這個我時常都記得的圖畫
[00:18:11.520 --> 00:18:14.520]  嵩尚哲博士
[00:18:14.520 --> 00:18:16.520]  在我研究他的傳記裏面
[00:18:16.520 --> 00:18:18.520]  那些記載裏面
[00:18:18.520 --> 00:18:19.520]  嵩尚哲博士
[00:18:19.520 --> 00:18:21.520]  他到處去為神的工作
[00:18:21.520 --> 00:18:22.520]  去傳福音
[00:18:22.520 --> 00:18:24.520]  去報道
[00:18:24.520 --> 00:18:25.520]  到他後來
[00:18:25.520 --> 00:18:28.520]  後來他身體越來越差
[00:18:28.520 --> 00:18:30.520]  其實他的痔瘡已經爛了
[00:18:30.520 --> 00:18:31.520]  有位姊妹說
[00:18:31.520 --> 00:18:33.520]  我見到他嵩尚哲博士
[00:18:33.520 --> 00:18:35.520]  他坐在他後面
[00:18:35.520 --> 00:18:36.520]  在台上一路跳
[00:18:36.520 --> 00:18:37.520]  一路唱詩
[00:18:37.520 --> 00:18:38.520]  一路傳教
[00:18:38.520 --> 00:18:40.520]  一路呼召人家歸順主的時候
[00:18:40.520 --> 00:18:42.520]  我一路看見他的血
[00:18:42.520 --> 00:18:44.520]  一路在他白色那件長衣裏
[00:18:44.520 --> 00:18:46.520]  一路滲出來
[00:18:46.520 --> 00:18:48.520]  染滿了他後面的血
[00:18:48.520 --> 00:18:49.520]  弟兄姊妹
[00:18:49.520 --> 00:18:50.520]  這是不是不正常?
[00:18:50.520 --> 00:18:51.520]  弟兄姊妹
[00:18:51.520 --> 00:18:52.520]  曾幾何時
[00:18:52.520 --> 00:18:54.520]  我們願意為主做一些不正常的事
[00:18:54.520 --> 00:18:56.520]  我們太懂得計算了
[00:18:56.520 --> 00:18:57.520]  計來計去
[00:18:57.520 --> 00:18:58.520]  這樣不好
[00:18:58.520 --> 00:19:00.520]  這樣會影響我的收入
[00:19:00.520 --> 00:19:02.520]  這樣會影響我的家庭
[00:19:02.520 --> 00:19:04.520]  這樣會影響我的事業
[00:19:04.520 --> 00:19:05.520]  這樣這樣
[00:19:05.520 --> 00:19:06.520]  我們太懂得計算
[00:19:06.520 --> 00:19:08.520]  我們不是說這些不重要
[00:19:08.520 --> 00:19:09.520]  但是主耶穌說
[00:19:09.520 --> 00:19:11.520]  你曾幾何時
[00:19:11.520 --> 00:19:14.520]  為我做一件不尋常的事
[00:19:14.520 --> 00:19:16.520]  瑪利亞做了
[00:19:16.520 --> 00:19:18.520]  而且瑪利亞真的很不尋常
[00:19:18.520 --> 00:19:20.520]  按照我們所了解的
[00:19:20.520 --> 00:19:22.520]  瑪利亞是一個比較乖的
[00:19:22.520 --> 00:19:24.520]  比較內向的
[00:19:24.520 --> 00:19:26.520]  比較不喜歡拋頭露面的人
[00:19:26.520 --> 00:19:28.520]  大家記得嗎?
[00:19:28.520 --> 00:19:29.520]  瑪大周圍招呼人
[00:19:29.520 --> 00:19:32.520]  瑪利亞坐在耶穌的腳前聽他講道
[00:19:32.520 --> 00:19:34.520]  還有
[00:19:34.520 --> 00:19:36.520]  當
[00:19:36.520 --> 00:19:37.520]  剛才我們說
[00:19:37.520 --> 00:19:39.520]  拉撒路死了之後
[00:19:39.520 --> 00:19:40.520]  遲了
[00:19:40.520 --> 00:19:41.520]  耶穌進來村的時候
[00:19:41.520 --> 00:19:43.520]  你看聖經說什麼
[00:19:43.520 --> 00:19:44.520]  瑪大就衝出去對耶穌說
[00:19:44.520 --> 00:19:45.520]  主啊,如果你早點來
[00:19:45.520 --> 00:19:47.520]  我弟弟不用死
[00:19:47.520 --> 00:19:48.520]  這個瑪大就想得出
[00:19:48.520 --> 00:19:49.520]  做得到的人
[00:19:49.520 --> 00:19:51.520]  好,這個是很聰明的
[00:19:51.520 --> 00:19:52.520]  但是瑪利亞呢
[00:19:52.520 --> 00:19:53.520]  後來都忍不住了
[00:19:53.520 --> 00:19:54.520]  聖經說
[00:19:54.520 --> 00:19:55.520]  進到村裡面
[00:19:55.520 --> 00:19:57.520]  瑪利亞又跟耶穌說這句話
[00:19:57.520 --> 00:19:58.520]  我的主啊
[00:19:58.520 --> 00:19:59.520]  如果你早點來
[00:19:59.520 --> 00:20:00.520]  我弟弟不用死
[00:20:00.520 --> 00:20:02.520]  是很想說的
[00:20:02.520 --> 00:20:03.520]  但是他都不夠膽說
[00:20:03.520 --> 00:20:05.520]  也不想說
[00:20:05.520 --> 00:20:07.520]  是啊
[00:20:07.520 --> 00:20:08.520]  但是
[00:20:08.520 --> 00:20:09.520]  這個情況下
[00:20:09.520 --> 00:20:11.520]  你看這個小女子
[00:20:11.520 --> 00:20:13.520]  多大膽
[00:20:13.520 --> 00:20:15.520]  鍾目睽睽
[00:20:15.520 --> 00:20:17.520]  大男人圍著耶穌的時候
[00:20:17.520 --> 00:20:18.520]  她就走過去
[00:20:18.520 --> 00:20:19.520]  就把玉瓶打爛
[00:20:19.520 --> 00:20:21.520]  就把東西淋在她身上
[00:20:21.520 --> 00:20:23.520]  為她的主做這件事
[00:20:23.520 --> 00:20:26.520]  然後用頭髮擦主的身
[00:20:26.520 --> 00:20:28.520]  擦主的腳
[00:20:28.520 --> 00:20:30.520]  你看這個就是一個
[00:20:30.520 --> 00:20:32.520]  我們說一個偉大的姐妹
[00:20:32.520 --> 00:20:33.520]  按照她的性格
[00:20:33.520 --> 00:20:35.520]  她是不敢做這件事的
[00:20:35.520 --> 00:20:37.520]  她膽小的
[00:20:37.520 --> 00:20:39.520]  膽小的
[00:20:39.520 --> 00:20:41.520]  但是這個姐妹的偉大可愛之處就是
[00:20:41.520 --> 00:20:43.520]  她去問耶穌
[00:20:43.520 --> 00:20:44.520]  為什麼你做錯事的時候
[00:20:44.520 --> 00:20:47.520]  她膽小
[00:20:47.520 --> 00:20:50.520]  但是她為主耶穌犧牲的時候
[00:20:50.520 --> 00:20:51.520]  她膽大
[00:20:51.520 --> 00:20:53.520]  和我們幾多人相反
[00:20:53.520 --> 00:20:55.520]  我們幾多幾偉大的人
[00:20:55.520 --> 00:20:56.520]  幾聰明的人
[00:20:56.520 --> 00:20:57.520]  剛剛相反
[00:20:57.520 --> 00:20:58.520]  我們有什麼不對勁的時候
[00:20:58.520 --> 00:21:00.520]  我們罵神就罵得很膽大
[00:21:00.520 --> 00:21:02.520]  為什麼會發生這件事
[00:21:02.520 --> 00:21:03.520]  在我身上
[00:21:03.520 --> 00:21:04.520]  為什麼這件事淋在我身上
[00:21:04.520 --> 00:21:05.520]  你不理
[00:21:05.520 --> 00:21:07.520]  嘩!多大聲
[00:21:07.520 --> 00:21:09.520]  到要我們犧牲
[00:21:09.520 --> 00:21:10.520]  要我們將它放出來的時候
[00:21:10.520 --> 00:21:12.520]  為主浪費的時候
[00:21:12.520 --> 00:21:13.520]  做一件不尋常的事
[00:21:13.520 --> 00:21:15.520]  我們多膽小
[00:21:15.520 --> 00:21:17.520]  這姐妹難怪主耶穌說
[00:21:17.520 --> 00:21:18.520]  你去到哪裡傳道
[00:21:18.520 --> 00:21:21.520]  都要說這個女人的事
[00:21:21.520 --> 00:21:23.520]  一個膽小的女人
[00:21:23.520 --> 00:21:27.520]  做一件最大膽的事
[00:21:27.520 --> 00:21:29.520]  她對主的控訴
[00:21:29.520 --> 00:21:31.520]  反而就是最膽小
[00:21:31.520 --> 00:21:33.520]  讓我們學她
[00:21:33.520 --> 00:21:35.520]  最後第二點
[00:21:35.520 --> 00:21:37.520]  就說到
[00:21:37.520 --> 00:21:41.520]  「只是你們不常有我」
[00:21:41.520 --> 00:21:43.520]  耶穌說你們有很多事
[00:21:43.520 --> 00:21:45.520]  有窮人常與你同在
[00:21:45.520 --> 00:21:46.520]  但是你沒有我
[00:21:46.520 --> 00:21:48.520]  這句話是很奇怪的
[00:21:48.520 --> 00:21:50.520]  我相信在門徒心裡
[00:21:50.520 --> 00:21:51.520]  不敢反駁
[00:21:51.520 --> 00:21:52.520]  心裡很堅硬
[00:21:52.520 --> 00:21:53.520]  什麼是沒有你
[00:21:53.520 --> 00:21:55.520]  三年我經常和你一起住
[00:21:55.520 --> 00:21:57.520]  從早到晚都是你
[00:21:57.520 --> 00:21:59.520]  為什麼你說我沒有我
[00:21:59.520 --> 00:22:00.520]  耶穌說什麼
[00:22:00.520 --> 00:22:01.520]  首先第一件事
[00:22:01.520 --> 00:22:02.520]  我們千萬不要搞錯
[00:22:02.520 --> 00:22:04.520]  耶穌沒有告訴我們
[00:22:04.520 --> 00:22:06.520]  周濟窮人是不重要
[00:22:06.520 --> 00:22:07.520]  不對
[00:22:07.520 --> 00:22:08.520]  如果你記得
[00:22:08.520 --> 00:22:09.520]  我們主耶穌出來傳道
[00:22:09.520 --> 00:22:11.520]  還沒開始之前
[00:22:11.520 --> 00:22:12.520]  祂有個宣告
[00:22:12.520 --> 00:22:14.520]  路加福音第四章宣告什麼
[00:22:14.520 --> 00:22:17.520]  「上帝高立我
[00:22:17.520 --> 00:22:22.520]  叫我傳福音給貧窮的人」
[00:22:22.520 --> 00:22:23.520]  你看路加福音第四章
[00:22:23.520 --> 00:22:24.520]  耶穌宣佈的
[00:22:24.520 --> 00:22:26.520]  然後
[00:22:26.520 --> 00:22:30.520]  使那些被擄得釋放
[00:22:30.520 --> 00:22:32.520]  乞眼的可以看見
[00:22:32.520 --> 00:22:35.520]  受壓制的可以得自由
[00:22:35.520 --> 00:22:37.520]  我們的主在三年裡
[00:22:37.520 --> 00:22:38.520]  充分表現出
[00:22:38.520 --> 00:22:40.520]  祂很關心貧窮人
[00:22:40.520 --> 00:22:41.520]  祂去的地方
[00:22:41.520 --> 00:22:42.520]  祂醫治的
[00:22:42.520 --> 00:22:44.520]  全都是社會最邊緣的人
[00:22:44.520 --> 00:22:46.520]  所以我們主從來沒有說
[00:22:46.520 --> 00:22:49.520]  這些貧窮人不重要
[00:22:49.520 --> 00:22:50.520]  重要的
[00:22:50.520 --> 00:22:51.520]  為什麼主耶穌說什麼
[00:22:51.520 --> 00:22:52.520]  這裡說
[00:22:52.520 --> 00:22:54.520]  但是這些是重要的東西
[00:22:54.520 --> 00:22:56.520]  這是經常你們都會做的事
[00:22:56.520 --> 00:22:59.520]  「只是你們不常有我」
[00:22:59.520 --> 00:23:01.520]  什麼叫不常有我
[00:23:01.520 --> 00:23:03.520]  不常有我意思是說
[00:23:03.520 --> 00:23:05.520]  你們一切都可以做得很好
[00:23:05.520 --> 00:23:06.520]  不過
[00:23:06.520 --> 00:23:08.520]  你沒有像這個女人這樣
[00:23:08.520 --> 00:23:09.520]  將我
[00:23:09.520 --> 00:23:10.520]  放在她的生命
[00:23:10.520 --> 00:23:12.520]  在她的心中
[00:23:12.520 --> 00:23:13.520]  為我想
[00:23:13.520 --> 00:23:17.520]  當你很愛一個人的時候
[00:23:17.520 --> 00:23:18.520]  當你很愛一個人的時候
[00:23:18.520 --> 00:23:20.520]  你有什麼不同的反應呢
[00:23:20.520 --> 00:23:21.520]  當你很愛一個人的時候
[00:23:21.520 --> 00:23:23.520]  你都愛過
[00:23:23.520 --> 00:23:24.520]  可能是你的伴侶
[00:23:24.520 --> 00:23:27.520]  可能是你現在拍拖的女友
[00:23:27.520 --> 00:23:28.520]  男友
[00:23:28.520 --> 00:23:30.520]  可能是你自己的家人
[00:23:30.520 --> 00:23:31.520]  當你很愛一個人的時候
[00:23:31.520 --> 00:23:32.520]  你會做幾件事
[00:23:32.520 --> 00:23:34.520]  是其他人不會做的
[00:23:34.520 --> 00:23:35.520]  第一
[00:23:35.520 --> 00:23:37.520]  你會時常想著她
[00:23:37.520 --> 00:23:39.520]  你會時常主動想一下
[00:23:39.520 --> 00:23:40.520]  用心思
[00:23:40.520 --> 00:23:43.520]  看看有什麼能夠令她開心
[00:23:43.520 --> 00:23:45.520]  媽媽很久都沒有去旅行了
[00:23:45.520 --> 00:23:47.520]  一上網的時候
[00:23:47.520 --> 00:23:48.520]  一看就預約一下
[00:23:48.520 --> 00:23:49.520]  看看什麼團
[00:23:49.520 --> 00:23:50.520]  一天兩天多
[00:23:50.520 --> 00:23:51.520]  身體不是太好
[00:23:51.520 --> 00:23:52.520]  但是她都沒有去過
[00:23:52.520 --> 00:23:53.520]  甚至香港也好
[00:23:53.520 --> 00:23:54.520]  離島還有很多
[00:23:54.520 --> 00:23:57.520]  我們的公園
[00:23:57.520 --> 00:23:58.520]  那些地質公園
[00:23:58.520 --> 00:23:59.520]  很漂亮都沒有去過
[00:23:59.520 --> 00:24:01.520]  趁她還可以走
[00:24:01.520 --> 00:24:02.520]  不如和她去一次
[00:24:02.520 --> 00:24:04.520]  我們會為她想
[00:24:04.520 --> 00:24:06.520]  為她想一些事情
[00:24:06.520 --> 00:24:08.520]  其他人是不會為她想的
[00:24:08.520 --> 00:24:09.520]  雖然大家一起
[00:24:09.520 --> 00:24:11.520]  我看著誰最疼媽媽
[00:24:11.520 --> 00:24:13.520]  誰經常為她想
[00:24:13.520 --> 00:24:16.520]  門徒都是和耶穌一起住
[00:24:16.520 --> 00:24:17.520]  但是我相信
[00:24:17.520 --> 00:24:19.520]  瑪利亞獨特的地方就是
[00:24:19.520 --> 00:24:20.520]  她想了很久
[00:24:20.520 --> 00:24:21.520]  這個行動不行
[00:24:21.520 --> 00:24:22.520]  不簡單
[00:24:22.520 --> 00:24:23.520]  她去買
[00:24:23.520 --> 00:24:25.520]  她用了她所有積蓄去買
[00:24:25.520 --> 00:24:27.520]  因為她想了很久
[00:24:27.520 --> 00:24:30.520]  我可以為主耶穌做一件什麼事呢
[00:24:30.520 --> 00:24:32.520]  她快要離開了
[00:24:32.520 --> 00:24:34.520]  她快要上十字架了
[00:24:34.520 --> 00:24:35.520]  我可以為我主做一件什麼事
[00:24:35.520 --> 00:24:36.520]  她想了很久
[00:24:36.520 --> 00:24:38.520]  於是她決定做一件
[00:24:38.520 --> 00:24:40.520]  這樣不禁尋常的事
[00:24:40.520 --> 00:24:42.520]  就用了她所有積蓄
[00:24:42.520 --> 00:24:43.520]  浪費的
[00:24:43.520 --> 00:24:44.520]  用浪費的方式
[00:24:44.520 --> 00:24:46.520]  去表達她對耶穌基督的愛
[00:24:46.520 --> 00:24:51.520]  這個就是有耶穌的意思
[00:24:51.520 --> 00:24:53.520]  這群門徒不是沒有
[00:24:53.520 --> 00:24:55.520]  不是沒有和耶穌在一起
[00:24:55.520 --> 00:24:56.520]  但是她的心裡面
[00:24:56.520 --> 00:24:58.520]  不是好像瑪利亞那樣
[00:24:58.520 --> 00:24:59.520]  有耶穌
[00:24:59.520 --> 00:25:01.520]  只是你們不常有我
[00:25:01.520 --> 00:25:03.520]  弟兄姊妹
[00:25:03.520 --> 00:25:04.520]  耶穌這句話
[00:25:04.520 --> 00:25:06.520]  對我們很多人繼續說
[00:25:06.520 --> 00:25:08.520]  繼續問你
[00:25:08.520 --> 00:25:10.520]  當時的問題可能不同了
[00:25:10.520 --> 00:25:12.520]  但仍然是問你這個問題
[00:25:16.520 --> 00:25:18.520]  主耶穌說我知道
[00:25:18.520 --> 00:25:21.520]  常有你的子女與你同在
[00:25:21.520 --> 00:25:25.520]  只是你們不常有我
[00:25:25.520 --> 00:25:29.520]  你常有你的電腦與你同在
[00:25:29.520 --> 00:25:33.520]  常有你的iPhone、Smartphone與你同在
[00:25:33.520 --> 00:25:37.520]  只是你們不常有我
[00:25:37.520 --> 00:25:39.520]  你常有你的同事
[00:25:39.520 --> 00:25:41.520]  你的事業同在
[00:25:41.520 --> 00:25:44.520]  只是你們不常有我
[00:25:44.520 --> 00:25:47.520]  你常有你的朋友與你同在
[00:25:47.520 --> 00:25:50.520]  只是你們不常有我
[00:25:50.520 --> 00:25:53.520]  你自己填上去
[00:25:53.520 --> 00:25:55.520]  不是說那些不好
[00:25:55.520 --> 00:25:57.520]  那些全部都是好事
[00:25:57.520 --> 00:26:00.520]  不過你不常有耶穌
[00:26:00.520 --> 00:26:02.520]  你有幾時像瑪利亞那樣
[00:26:02.520 --> 00:26:04.520]  幫助耶穌去想
[00:26:04.520 --> 00:26:06.520]  想想我究竟怎樣
[00:26:06.520 --> 00:26:08.520]  可以表達對祂的愛
[00:26:08.520 --> 00:26:10.520]  我下星期可以做些什麼
[00:26:10.520 --> 00:26:13.520]  我的主會令祂得到歡心
[00:26:13.520 --> 00:26:15.520]  我下星期或今星期
[00:26:15.520 --> 00:26:17.520]  這個星期我會做些什麼
[00:26:17.520 --> 00:26:20.520]  以致我可以表達給我的主
[00:26:20.520 --> 00:26:21.520]  我是多麼愛祢
[00:26:21.520 --> 00:26:24.520]  我是多麼願意為祢獻上一切
[00:26:24.520 --> 00:26:26.520]  我有幾時想到這件事
[00:26:26.520 --> 00:26:27.520]  弟兄姊妹
[00:26:27.520 --> 00:26:29.520]  主耶穌的稱讚是
[00:26:29.520 --> 00:26:33.520]  只是你們不常有我
[00:26:33.520 --> 00:26:35.520]  瑪利亞用他的浪費
[00:26:35.520 --> 00:26:37.520]  門徒的職責說浪費
[00:26:37.520 --> 00:26:39.520]  耶穌說就是要浪費
[00:26:39.520 --> 00:26:42.520]  浪費到連那個屏都不要
[00:26:42.520 --> 00:26:44.520]  浪費不是投資
[00:26:44.520 --> 00:26:45.520]  搞清楚
[00:26:45.520 --> 00:26:47.520]  瑪利亞做了這件事後
[00:26:47.520 --> 00:26:49.520]  看看耶穌怎樣稱讚我
[00:26:49.520 --> 00:26:50.520]  這樣想就沒有意思
[00:26:50.520 --> 00:26:52.520]  瑪利亞沒有想過
[00:26:52.520 --> 00:26:53.520]  也沒有想過
[00:26:53.520 --> 00:26:55.520]  留起一個瓶子洗一洗
[00:26:55.520 --> 00:26:56.520]  再來過
[00:26:56.520 --> 00:26:57.520]  做別的事
[00:26:57.520 --> 00:26:58.520]  不要浪費
[00:26:58.520 --> 00:26:59.520]  這樣想
[00:26:59.520 --> 00:27:01.520]  不是說他過份這麼簡單
[00:27:01.520 --> 00:27:03.520]  而是浪費的意思就是
[00:27:03.520 --> 00:27:05.520]  你將自己豁出來了
[00:27:05.520 --> 00:27:06.520]  我常常說
[00:27:06.520 --> 00:27:07.520]  你沒有再想
[00:27:07.520 --> 00:27:09.520]  人人都認為你浪費
[00:27:09.520 --> 00:27:11.520]  但是在神的心目中
[00:27:11.520 --> 00:27:14.520]  就是究竟你為他做了什麼
[00:27:14.520 --> 00:27:17.520]  瑪利亞沒有想過浪費這回事
[00:27:17.520 --> 00:27:19.520]  是門徒才說他浪費
[00:27:19.520 --> 00:27:20.520]  瑪利亞想了
[00:27:20.520 --> 00:27:22.520]  我可以為耶穌做一件什麼
[00:27:22.520 --> 00:27:23.520]  我不敢在這裡
[00:27:23.520 --> 00:27:26.520]  跟大家說什麼所謂偉大的奉獻
[00:27:26.520 --> 00:27:28.520]  但我記得我自己奉獻給神的時候
[00:27:28.520 --> 00:27:31.520]  讀神學的時候
[00:27:31.520 --> 00:27:32.520]  就好像這班門徒一樣
[00:27:32.520 --> 00:27:36.520]  我所有的家人和所有的家族都罵我
[00:27:36.520 --> 00:27:38.520]  如果你看過我寫的書
[00:27:38.520 --> 00:27:40.520]  一些小小的記載的時候
[00:27:40.520 --> 00:27:44.520]  當時我在中文大學讀完物理學碩士
[00:27:44.520 --> 00:27:46.520]  然後美國有三間大學
[00:27:46.520 --> 00:27:49.520]  收了我讀物理學博士的學位
[00:27:49.520 --> 00:27:51.520]  不是我喜歡讀書
[00:27:51.520 --> 00:27:53.520]  也不是我有什麼炫耀
[00:27:53.520 --> 00:27:54.520]  而是大家記得
[00:27:54.520 --> 00:27:57.520]  我當時的心就是想著我要回中國
[00:27:57.520 --> 00:28:00.520]  唯一70年代能夠回中國做福音工作的
[00:28:00.520 --> 00:28:02.520]  一定有個專業的身份
[00:28:02.520 --> 00:28:04.520]  我是讀物理讀得比較好
[00:28:04.520 --> 00:28:06.520]  於是我就想著讀一個物理學的博士
[00:28:06.520 --> 00:28:10.520]  回去中國做科研
[00:28:10.520 --> 00:28:12.520]  然後在那裡做全方位的工作
[00:28:12.520 --> 00:28:14.520]  這是我自己想著的路
[00:28:14.520 --> 00:28:15.520]  所以我一定要去
[00:28:15.520 --> 00:28:16.520]  報讀的時候
[00:28:16.520 --> 00:28:18.520]  也有三間大學收了我
[00:28:18.520 --> 00:28:19.520]  其中一間還給了獎學金
[00:28:19.520 --> 00:28:22.520]  我還記得那間叫做畢茲堡大學
[00:28:22.520 --> 00:28:23.520]  還給了獎學金
[00:28:23.520 --> 00:28:24.520]  我父親很高興
[00:28:24.520 --> 00:28:27.520]  他經常說溫家從來沒有出過一個博士
[00:28:27.520 --> 00:28:28.520]  現在有人讀物理學
[00:28:28.520 --> 00:28:29.520]  走去美國
[00:28:29.520 --> 00:28:31.520]  還有給錢我去讀
[00:28:31.520 --> 00:28:32.520]  很高興
[00:28:32.520 --> 00:28:33.520]  然後我告訴他
[00:28:33.520 --> 00:28:35.520]  我不讀了
[00:28:36.520 --> 00:28:37.520]  因為我知道
[00:28:37.520 --> 00:28:38.520]  有人告訴我
[00:28:38.520 --> 00:28:40.520]  就算你回中國
[00:28:40.520 --> 00:28:43.520]  你已經被人知道你的動機
[00:28:43.520 --> 00:28:45.520]  當時我已經到處告訴人
[00:28:45.520 --> 00:28:46.520]  要回中國傳道
[00:28:46.520 --> 00:28:48.520]  他說你的黑名單在中國裡面
[00:28:48.520 --> 00:28:49.520]  到今天都還在
[00:28:49.520 --> 00:28:50.520]  不要緊的
[00:28:50.520 --> 00:28:53.520]  不過你走了這個名單
[00:28:53.520 --> 00:28:56.520]  中國裡面根本就知道你想做什麼
[00:28:56.520 --> 00:28:58.520]  你回去做一個科學家
[00:28:58.520 --> 00:29:00.520]  他都知道你不是要做科學家的
[00:29:00.520 --> 00:29:02.520]  所以我很痛苦
[00:29:02.520 --> 00:29:03.520]  很困惑
[00:29:03.520 --> 00:29:04.520]  究竟我怎麼辦
