
[00:00:00.000 --> 00:00:05.940]  「馬槽聖嬰」是我那個年代聖誕節的一個標誌
[00:22:40.720 --> 00:22:44.720]  和不斷地去思考思想
[00:22:44.720 --> 00:22:47.720]  慢慢我們就會領略到
[00:22:47.720 --> 00:22:51.720]  有位同工介紹我聽一首歌在YouTube
[00:22:51.720 --> 00:22:53.720]  這首歌叫《Mary Did You Know》
[00:22:53.720 --> 00:22:57.720]  有幾句歌詞很有趣
[00:22:57.720 --> 00:22:59.720]  或者我們試想像
[00:22:59.720 --> 00:23:02.720]  當瑪利亞還在馬槽裡
[00:23:02.720 --> 00:23:04.720]  剛生了耶穌的時候
[00:23:04.720 --> 00:23:07.720]  你猜她知不知道這件事呢?
[00:23:07.720 --> 00:23:09.720]  瑪利亞你知道嗎?
[00:23:09.720 --> 00:23:10.720]  正是
[00:23:10.720 --> 00:23:14.720]  有一天會在水面上行走
[00:23:14.720 --> 00:23:15.720]  你知道嗎?
[00:23:15.720 --> 00:23:21.720]  有一天會用手來平靜風和浪
[00:23:21.720 --> 00:23:22.720]  你知道嗎?
[00:23:22.720 --> 00:23:25.720]  當你親吻這個寶寶的時候
[00:23:25.720 --> 00:23:31.720]  就是在親吻神的臉
[00:23:31.720 --> 00:23:33.720]  將來所有人都會這樣歌頌她
[00:23:33.720 --> 00:23:37.720]  她叫黑眼的得看見
[00:23:37.720 --> 00:23:39.720]  聾的得聽見
[00:23:39.720 --> 00:23:41.720]  啞巴可以開口說話
[00:23:41.720 --> 00:23:44.720]  死人得復活
[00:23:44.720 --> 00:23:47.720]  你知不知道這個寶寶
[00:23:47.720 --> 00:23:50.720]  就是那位萬有的創造主
[00:23:50.720 --> 00:23:54.720]  天上的完美羔羊
[00:23:54.720 --> 00:23:57.720]  你懷抱中這個熟睡的孩子
[00:23:57.720 --> 00:23:59.720]  就是那個偉大的
[00:23:59.720 --> 00:24:01.720]  I AM
[00:24:01.720 --> 00:24:06.720]  就是神自己的稱呼
[00:24:06.720 --> 00:24:09.720]  瑪利亞當然當時一定不知道
[00:24:09.720 --> 00:24:11.720]  知道一點點
[00:24:11.720 --> 00:24:16.720]  但是慢慢慢慢就會越知道越多
[00:24:16.720 --> 00:24:21.720]  我們又知不知道呢?
[00:24:21.720 --> 00:24:24.720]  我們對我們自己的信仰
[00:24:24.720 --> 00:24:29.720]  知道多少呢?
[00:24:29.720 --> 00:24:32.720]  我記得
[00:24:32.720 --> 00:24:33.720]  我生命中
[00:24:33.720 --> 00:24:37.720]  侍奉裡面有一段小插曲
[00:24:37.720 --> 00:24:40.720]  在公元2000年的時候
[00:24:40.720 --> 00:24:42.720]  有一天早上我接到一個同事
[00:24:42.720 --> 00:24:45.720]  現在的同事都是北宣的弟兄
[00:24:45.720 --> 00:24:47.720]  告訴我
[00:24:47.720 --> 00:24:50.720]  David昨晚去醫院探望太太的時候
[00:24:50.720 --> 00:24:53.720]  突然間心臟病發的去世
[00:24:53.720 --> 00:24:57.720]  David是我的一位舊同事
[00:24:57.720 --> 00:24:59.720]  我當時聽到這個消息很震撼
[00:24:59.720 --> 00:25:01.720]  怎樣震撼呢?
[00:25:01.720 --> 00:25:05.720]  因為我兩個星期前才和他吃過飯
[00:25:05.720 --> 00:25:09.720]  當時大家很興奮地分享
[00:25:09.720 --> 00:25:11.720]  退休之後一定要讀神學
[00:25:11.720 --> 00:25:13.720]  同一個心願
[00:25:13.720 --> 00:25:18.720]  很開心 想不到兩個星期之後他就離開了世界
[00:25:18.720 --> 00:25:20.720]  在他的安息禮拜之中
[00:25:20.720 --> 00:25:23.720]  最深刻就是他的小女兒
[00:25:23.720 --> 00:25:27.720]  分享他爸爸的術士
[00:25:27.720 --> 00:25:28.720]  分享他的生平
[00:25:28.720 --> 00:25:30.720]  講到最後
[00:25:30.720 --> 00:25:31.720]  他提爸爸的心願
[00:25:31.720 --> 00:25:34.720]  他說爸爸一直都想去讀神學
[00:25:34.720 --> 00:25:36.720]  不過現在不用了
[00:25:36.720 --> 00:25:39.720]  這句話就打在我心裏
[00:25:39.720 --> 00:25:44.720]  我覺得我怎樣翻譯這句話呢
[00:25:44.720 --> 00:25:46.720]  他一直都想讀神學
[00:25:46.720 --> 00:25:49.720]  不過現在不能讀了
[00:25:49.720 --> 00:25:51.720]  於是乎我就
[00:25:51.720 --> 00:25:53.720]  好了 滴起心肝
[00:25:53.720 --> 00:25:55.720]  啟動我的讀神學計劃
[00:25:55.720 --> 00:25:56.720]  辭工
[00:25:56.720 --> 00:26:00.720]  接著在2001年就進了神學院
[00:26:00.720 --> 00:26:04.720]  到2004年我在神學院畢業
[00:26:04.720 --> 00:26:06.720]  就進了北宣
[00:26:06.720 --> 00:26:09.720]  2005年初就開了一個
[00:26:09.720 --> 00:26:13.720]  我進了北宣第一個的夫婦團
[00:26:13.720 --> 00:26:17.720]  2005年尾就是東令營
[00:26:17.720 --> 00:26:19.720]  這個時刻
[00:26:19.720 --> 00:26:25.720]  其中一個團友就帶了一家人入營
[00:26:25.720 --> 00:26:29.720]  媽媽 哥哥 姐姐
[00:26:29.720 --> 00:26:31.720]  我吃午飯的時候
[00:26:31.720 --> 00:26:33.720]  烏溪沙飯堂在那裏
[00:26:33.720 --> 00:26:36.720]  我就去跟他們打招呼
[00:26:36.720 --> 00:26:37.720]  很自然地問
[00:26:37.720 --> 00:26:39.720]  伯母你去哪間教會的
[00:26:39.720 --> 00:26:43.720]  伯母就說 什麼什麼 信會
[00:26:43.720 --> 00:26:47.720]  我就說 我都認識你們一位弟兄
[00:26:47.720 --> 00:26:49.720]  不過已經去世了
[00:26:49.720 --> 00:26:52.720]  是他叫David
[00:26:52.720 --> 00:26:57.720]  伯母突然很愕然地跟我說
[00:26:57.720 --> 00:27:01.720]  他就是我丈夫
[00:27:01.720 --> 00:27:04.720]  我就覺得我很愕然
[00:27:04.720 --> 00:27:06.720]  接著一直跟他說
[00:27:06.720 --> 00:27:09.720]  分享我們一些事情
[00:27:09.720 --> 00:27:11.720]  其中我也提到
[00:27:11.720 --> 00:27:17.720]  我當年決定辭工去讀神學的時候
[00:27:17.720 --> 00:27:20.720]  都是因為在安息禮拜
[00:27:20.720 --> 00:27:23.720]  聽你小女兒述事之後
[00:27:23.720 --> 00:27:25.720]  有一種很大的感動
[00:27:25.720 --> 00:27:27.720]  就決定去讀神學
[00:27:27.720 --> 00:27:30.720]  接著這位伯母
[00:27:30.720 --> 00:27:33.720]  這位太太跟我差不多年紀
[00:27:33.720 --> 00:27:37.720]  她就指著我的團友
[00:27:37.720 --> 00:27:42.720]  她說她就是那個小女兒
[00:27:42.720 --> 00:27:45.720]  我當時真的很感動
[00:27:45.720 --> 00:27:47.720]  那種感覺
[00:27:47.720 --> 00:27:49.720]  伯母也有感而發
[00:27:49.720 --> 00:27:53.720]  那位太太也有感而發
[00:27:53.720 --> 00:27:59.720]  她說 就是神要你去讀神學
[00:27:59.720 --> 00:28:05.720]  然後母養我的女兒
[00:28:05.720 --> 00:28:08.720]  後來這位伯母
[00:28:08.720 --> 00:28:10.720]  這位太太
[00:28:10.720 --> 00:28:14.720]  她來了北宣聚會
[00:28:14.720 --> 00:28:16.720]  很多年了
[00:28:16.720 --> 00:28:19.720]  到她離世
[00:28:19.720 --> 00:28:23.720]  我也有份在符寧
[00:28:23.720 --> 00:28:28.720]  跟這個家庭幾代的關係
[00:28:28.720 --> 00:28:31.720]  也很深刻
[00:28:31.720 --> 00:28:33.720]  在我早年的侍奉裡
[00:28:33.720 --> 00:28:36.720]  其實也遇到很多困難
[00:28:36.720 --> 00:28:38.720]  因為我太老才出來侍奉
[00:28:38.720 --> 00:28:41.720]  所以做很多事情也不容易
[00:28:41.720 --> 00:28:45.720]  所以有很多困難
[00:28:45.720 --> 00:28:47.720]  當我灰心
[00:28:47.720 --> 00:28:49.720]  有時候真的想放棄
[00:28:49.720 --> 00:28:51.720]  不幹了
[00:28:51.720 --> 00:28:53.720]  但每每在這個時刻
[00:28:53.720 --> 00:28:55.720]  我都會想起這件事
[00:28:55.720 --> 00:28:57.720]  是神叫你的
[00:28:57.720 --> 00:28:59.720]  很清楚
[00:28:59.720 --> 00:29:02.720]  你不要走
[00:29:02.720 --> 00:29:05.720]  我就堅持下去
[00:29:05.720 --> 00:29:08.720]  兄弟姊妹
[00:29:08.720 --> 00:29:10.720]  神有沒有在你的生命中
[00:29:10.720 --> 00:29:15.720]  說過一些很深刻的說話
[00:29:15.720 --> 00:29:20.720]  或者讓你看到一些很深刻的場景
[00:29:20.720 --> 00:29:22.720]  你有沒有記下來
[00:29:22.720 --> 00:29:25.720]  你有沒有記住
[00:29:25.720 --> 00:29:28.720]  認真想想其中的意義
[00:29:28.720 --> 00:29:32.720]  抑或只是享受那一刻的感動
[00:29:32.720 --> 00:29:34.720]  然後就束之高閣
[00:29:34.720 --> 00:29:40.720]  繼續營營役役地生活
[00:29:40.720 --> 00:29:41.720]  你相不相信
[00:29:41.720 --> 00:29:44.720]  神其實在我們生命中
[00:29:44.720 --> 00:29:49.720]  經常都在召喚我們
[00:29:49.720 --> 00:29:52.720]  會不會其實我們已經錯過了
[00:29:52.720 --> 00:29:58.720]  或者忽略了很多次很寶貴的機會
[00:29:58.720 --> 00:30:02.720]  這個聖誕會不會又只是一個年復一年
[00:30:02.720 --> 00:30:05.720]  柴蛙蛙一輪之後
[00:30:05.720 --> 00:30:10.720]  就過去了一個例牌聖誕節呢
[00:30:10.720 --> 00:30:12.720]  今年我們可不可以
[00:30:12.720 --> 00:30:16.720]  加多一份期盼
[00:30:16.720 --> 00:30:18.720]  求神
[00:30:18.720 --> 00:30:20.720]  或者等候神
[00:30:20.720 --> 00:30:23.720]  去給一個獨特
[00:30:23.720 --> 00:30:26.720]  能夠一生受用的訊息給我
[00:30:26.720 --> 00:30:28.720]  讓我以後
[00:30:28.720 --> 00:30:30.720]  我們的人生
[00:30:30.720 --> 00:30:36.720]  可以向著祂發力奔跑
[00:30:36.720 --> 00:30:42.720]  我們一起低頭祈禱
[00:30:42.720 --> 00:30:46.720]  我們都在座位上想一想
[00:30:46.720 --> 00:30:48.720]  或者都向神求
[00:30:48.720 --> 00:30:52.720]  求神讓我們不要就這樣讓聖誕過去
[00:30:52.720 --> 00:30:56.720]  讓我們聽到祂說話
[00:30:56.720 --> 00:30:59.720]  讓我們知道
[00:30:59.720 --> 00:31:11.720]  祂想我們有一條什麼路
[00:31:11.720 --> 00:31:15.720]  我們一起祈禱
[00:31:15.720 --> 00:31:19.720]  真的祈求祢開我們眼睛
[00:31:19.720 --> 00:31:21.720]  開我們的耳朵
[00:31:21.720 --> 00:31:24.720]  叫我們聽到祢的聲音
[00:31:24.720 --> 00:31:27.720]  也都求祢開我們的心
[00:31:27.720 --> 00:31:30.720]  叫我們將祢最寶貴的訊息
[00:31:30.720 --> 00:31:32.720]  能夠傳寄在我們心裡面
[00:31:32.720 --> 00:31:34.720]  晝夜思想
[00:31:34.720 --> 00:31:36.720]  以致到
[00:31:36.720 --> 00:31:40.720]  能夠讓祢成為我們人生的指南針
[00:31:40.720 --> 00:31:45.720]  叫我們不會有負祢所託
[00:31:45.720 --> 00:31:49.720]  也都不會空空地跑完我們的人生
[00:31:49.720 --> 00:31:51.720]  空手地去見祢
[00:31:51.720 --> 00:31:56.720]  親愛主求祢讓我們過一個不一樣的聖誕節
[00:31:56.720 --> 00:31:59.720]  叫我們向祢祈求
[00:31:59.720 --> 00:32:03.720]  叫我們聽到祢回應我們的禱告
[00:32:03.720 --> 00:32:05.720]  祈禱奉耶穌名求
[00:32:05.720 --> 00:32:07.720]  阿們
