
[00:00:00.000 --> 00:00:02.400]  請我們再次同心,我們同禱告
[00:20:41.400 --> 00:20:42.400]  去探他們
[00:20:42.400 --> 00:20:45.400]  有些在這裡教他們廣東話
[00:20:45.400 --> 00:20:47.400]  開EBS
[00:20:47.400 --> 00:20:49.400]  接待
[00:20:49.400 --> 00:20:53.400]  亦都可能在我們中間有些其他教會來的
[00:20:53.400 --> 00:20:56.400]  可能他們在他們以前的教會裡面受了創傷
[00:20:56.400 --> 00:20:58.400]  或者有些好不好的經歷
[00:20:58.400 --> 00:21:00.400]  然後來到窩福
[00:21:00.400 --> 00:21:03.400]  Evangelical free 大家free
[00:21:03.400 --> 00:21:08.400]  於是可能在療傷一下
[00:21:08.400 --> 00:21:10.400]  但我們沒有想到他們都是客類
[00:21:10.400 --> 00:21:11.400]  我們要接待
[00:21:11.400 --> 00:21:13.400]  要不然我們會覺得
[00:21:13.400 --> 00:21:16.400]  他們都是泥蝦
[00:21:16.400 --> 00:21:18.400]  一會兒就走了
[00:21:18.400 --> 00:21:19.400]  不會留在這裡
[00:21:19.400 --> 00:21:22.400]  與我無關
[00:21:22.400 --> 00:21:23.400]  又說在我們中間
[00:21:23.400 --> 00:21:25.400]  有些受傷痛
[00:21:25.400 --> 00:21:27.400]  說在我們中間有些未信主的
[00:21:27.400 --> 00:21:30.400]  有些不覺得窩福是他們的家營
[00:21:30.400 --> 00:21:33.400]  有一個陌生的感覺
[00:21:33.400 --> 00:21:35.400]  我們有沒有去接待他們
[00:21:35.400 --> 00:21:37.400]  我想想如果窩福每一個會友
[00:21:37.400 --> 00:21:39.400]  或者50%會友
[00:21:39.400 --> 00:21:40.400]  不要說那麼多
[00:21:40.400 --> 00:21:42.400]  每一次崇拜的時候
[00:21:42.400 --> 00:21:44.400]  你決定立定心意
[00:21:44.400 --> 00:21:46.400]  我要跟三個人聊天
[00:21:46.400 --> 00:21:47.400]  我不認識的人聊天
[00:21:47.400 --> 00:21:49.400]  去跟他招呼
[00:21:49.400 --> 00:21:50.400]  跟他聊天
[00:21:50.400 --> 00:21:51.400]  你怎樣
[00:21:51.400 --> 00:21:53.400]  不如我們一會兒一起吃午飯
[00:21:53.400 --> 00:21:55.400]  我請你
[00:21:55.400 --> 00:21:59.400]  大家去有些交通
[00:21:59.400 --> 00:22:03.400]  你會發覺那個教會會很不同
[00:22:03.400 --> 00:22:08.400]  好過有很多人冷冰冰來
[00:22:08.400 --> 00:22:09.400]  孤孤單單來
[00:22:09.400 --> 00:22:11.400]  孤孤單單走
[00:22:11.400 --> 00:22:15.400]  我們教會是不是一個接待的教會
[00:22:15.400 --> 00:22:20.400]  這個是第一個上帝要告訴我們
[00:22:20.400 --> 00:22:24.400]  幾個月前我有機會
[00:22:24.400 --> 00:22:28.400]  跟小勇同一位朋友去聊天吃飯
[00:22:28.400 --> 00:22:31.400]  他的名字叫張百笠
[00:22:31.400 --> 00:22:32.400]  張百笠
[00:22:32.400 --> 00:22:35.400]  在1989年6月13日
[00:22:35.400 --> 00:22:36.400]  大家記得那個日子
[00:22:36.400 --> 00:22:40.400]  1989年天安門事件
[00:22:40.400 --> 00:22:42.400]  六四之後
[00:22:42.400 --> 00:22:47.400]  張百笠在朋友家裡躲起來
[00:22:47.400 --> 00:22:49.400]  他看到中央電視台
[00:22:49.400 --> 00:22:54.400]  就知道自己是21個學生被通緝中的其中一個
[00:22:54.400 --> 00:22:55.400]  當他看到這個新聞的時候
[00:22:55.400 --> 00:22:57.400]  摸一摸那個主人家
[00:22:57.400 --> 00:23:00.400]  那個主人家的眼線有意望去別處
[00:23:00.400 --> 00:23:03.400]  他立即知道主人家給他的什麼消息
[00:23:03.400 --> 00:23:09.400]  他就回去馬上收拾行裝離開這個家
[00:23:09.400 --> 00:23:11.400]  他這樣形容
[00:23:11.400 --> 00:23:14.400]  在大雨滂滔中
[00:23:14.400 --> 00:23:16.400]  我默然離開
[00:23:16.400 --> 00:23:21.400]  分不清自己臉上是雨水還是淚水
[00:23:21.400 --> 00:23:25.400]  我從沒有試過這樣淒涼的感覺
[00:23:25.400 --> 00:23:27.400]  孤單
[00:23:27.400 --> 00:23:29.400]  疏隔
[00:23:29.400 --> 00:23:35.400]  我失去一切親友站在一起的權利
[00:23:35.400 --> 00:23:36.400]  幾個月後
[00:23:36.400 --> 00:23:39.400]  我去到中蘇邊境
[00:23:39.400 --> 00:23:44.400]  被一個農民的家庭去接待我
[00:23:44.400 --> 00:23:46.400]  住了一個禮拜
[00:23:46.400 --> 00:23:49.400]  我良心過意不去
[00:23:49.400 --> 00:23:51.400]  怕著會拖累他
[00:23:51.400 --> 00:23:54.400]  於是我就有一天問他
[00:23:54.400 --> 00:23:57.400]  你知不知道我是誰
[00:23:57.400 --> 00:24:01.400]  那對農民夫婦說
[00:24:01.400 --> 00:24:05.400]  知 你張伯鑫
[00:24:05.400 --> 00:24:07.400]  就是被通緝的那一位
[00:24:07.400 --> 00:24:09.400]  天天電視都有你的
[00:24:09.400 --> 00:24:11.400]  有你的樣子怎麼會不知道
[00:24:11.400 --> 00:24:13.400]  張伯鑫嚇了一跳
[00:24:13.400 --> 00:24:14.400]  他就跟著問
[00:24:14.400 --> 00:24:17.400]  為什麼你不趕我走
[00:24:17.400 --> 00:24:18.400]  這個農民夫婦說
[00:24:18.400 --> 00:24:20.400]  為什麼要趕你走
[00:24:20.400 --> 00:24:22.400]  我們是基督徒
[00:24:22.400 --> 00:24:24.400]  神派你來我們家
[00:24:24.400 --> 00:24:28.400]  我為什麼不敢接待
[00:24:28.400 --> 00:24:32.400]  跟著張伯鑫問
[00:24:32.400 --> 00:24:35.400]  公安會抓你的
[00:24:35.400 --> 00:24:37.400]  這對夫婦說
[00:24:37.400 --> 00:24:40.400]  我目不識丁
[00:24:40.400 --> 00:24:43.400]  國家沒有我一個人影響不大
[00:24:43.400 --> 00:24:44.400]  你受那麼多學問
[00:24:44.400 --> 00:24:47.400]  國家沒有你的時候影響太大
[00:24:47.400 --> 00:24:49.400]  有什麼所謂
[00:24:49.400 --> 00:24:51.400]  再加上聖經吩咐我們
[00:24:51.400 --> 00:24:54.400]  是接待客類
[00:24:54.400 --> 00:24:57.400]  就因為這個接待
[00:24:57.400 --> 00:24:59.400]  張某一粒就成為基督徒
[00:24:59.400 --> 00:25:02.400]  今天做了牧師
[00:25:02.400 --> 00:25:05.400]  就好像這段聖經說
[00:25:05.400 --> 00:25:06.400]  因為接待客類
[00:25:06.400 --> 00:25:09.400]  不知不覺就接待了天使
[00:25:09.400 --> 00:25:11.400]  這個指的是創世紀十八章
[00:25:11.400 --> 00:25:14.400]  阿伯拉罕接待天使的時候
[00:25:14.400 --> 00:25:16.400]  他自己都不知道接待
[00:25:16.400 --> 00:25:18.400]  今天如果我們能夠去接待
[00:25:18.400 --> 00:25:19.400]  我們的弟兄姊妹
[00:25:19.400 --> 00:25:22.400]  很可能是接待了天使
[00:25:22.400 --> 00:25:25.400]  我們是不是一個接待的教會
[00:25:25.400 --> 00:25:27.400]  第二個很重要
[00:25:27.400 --> 00:25:28.400]  就是分擔
[00:25:28.400 --> 00:25:31.400]  你們要紀念被捆綁的人
[00:25:31.400 --> 00:25:33.400]  好像與他們同受捆綁
[00:25:33.400 --> 00:25:36.400]  又要紀念遭受苦害的人
[00:25:36.400 --> 00:25:39.400]  想到自己也在獄身之內
[00:25:39.400 --> 00:25:40.400]  你們要紀念
[00:25:40.400 --> 00:25:41.400]  什麼叫紀念
[00:25:41.400 --> 00:25:42.400]  同樣這個紀念這個字
[00:25:42.400 --> 00:25:44.400]  也是一個present continuous tense
[00:25:44.400 --> 00:25:46.400]  是不住的紀念
[00:25:46.400 --> 00:25:49.400]  紀念不只是想想
[00:25:49.400 --> 00:25:51.400]  紀念不只是理性
[00:25:51.400 --> 00:25:54.400]  也有一個很大的感情在裡面
[00:25:54.400 --> 00:25:56.400]  最近因為要收拾東西
[00:25:56.400 --> 00:25:58.400]  有一天我就找到
[00:25:58.400 --> 00:26:01.400]  我和我太太寫了一些東西
[00:26:01.400 --> 00:26:04.400]  在我岳母喪禮的時候寫的東西
[00:26:04.400 --> 00:26:06.400]  我就在那裡讀
[00:26:06.400 --> 00:26:09.400]  一邊讀就一邊走
[00:26:09.400 --> 00:26:13.400]  想起很多的東西
[00:26:13.400 --> 00:26:15.400]  紀念
[00:26:15.400 --> 00:26:17.400]  是啊
[00:26:17.400 --> 00:26:20.400]  感情
[00:26:20.400 --> 00:26:23.400]  希伯來斯的作者叫我們紀念什麼
[00:26:23.400 --> 00:26:25.400]  紀念被捆綁的人
[00:26:25.400 --> 00:26:28.400]  好像你們同受捆綁
[00:26:28.400 --> 00:26:32.400]  我們不是施捨憐憫
[00:26:32.400 --> 00:26:37.400]  我們是感同身受
[00:26:37.400 --> 00:26:40.400]  想到自己也在獄身之內
[00:26:40.400 --> 00:26:41.400]  意思就是說
[00:26:41.400 --> 00:26:44.400]  我們都是血肉之軀
[00:26:44.400 --> 00:26:46.400]  聖經說到我們是教會裡面
[00:26:46.400 --> 00:26:47.400]  好像一個肢體
[00:26:47.400 --> 00:26:48.400]  一個肢體受苦
[00:26:48.400 --> 00:26:49.400]  整個身體受苦
[00:26:49.400 --> 00:26:50.400]  一個肢體得榮耀
[00:26:50.400 --> 00:26:51.400]  整個身體快樂
[00:26:51.400 --> 00:26:53.400]  我可以告訴大家
[00:26:53.400 --> 00:26:54.400]  一個教會裡面
[00:26:54.400 --> 00:26:56.400]  如果能夠彼此分擔的教會
[00:26:56.400 --> 00:26:59.400]  這個教會沒理由不正常
[00:26:59.400 --> 00:27:01.400]  我想起一個故事
[00:27:01.400 --> 00:27:04.400]  如果大家有機會去到英國的西敏寺
[00:27:04.400 --> 00:27:09.400]  你發覺在西敏寺前面有十個的像
[00:27:09.400 --> 00:27:13.400]  是紀念二十世紀最偉大的宣導者
[00:27:13.400 --> 00:27:15.400]  裡面有Martin Luther King
[00:27:15.400 --> 00:27:17.400]  有Bonhoeffer 潘福華
[00:27:17.400 --> 00:27:20.400]  但是有一個是中國人
[00:27:20.400 --> 00:27:23.400]  他的名字叫黃志明牧師
[00:27:23.400 --> 00:27:25.400]  我完全都沒聽過
[00:27:25.400 --> 00:27:26.400]  但是在西敏寺裡面
[00:27:26.400 --> 00:27:33.400]  是十個最偉大的宣導者的其中一個
[00:27:33.400 --> 00:27:34.400]  直到我看了一本書
[00:27:34.400 --> 00:27:36.400]  叫做God is Red
[00:27:36.400 --> 00:27:38.400]  我才知道這個故事
[00:27:38.400 --> 00:27:40.400]  感人的故事
[00:27:40.400 --> 00:27:42.400]  1910年代
[00:27:42.400 --> 00:27:45.400]  一個澳洲醫生叫郭秀峰
[00:27:45.400 --> 00:27:47.400]  Dr. Nicholas
[00:27:47.400 --> 00:27:50.400]  跟著一群內地會的宣教士
[00:27:50.400 --> 00:27:52.400]  騎驢仔幾天幾夜
[00:27:52.400 --> 00:27:56.400]  去到貴州四川雲南的邊境裡面
[00:27:56.400 --> 00:27:58.400]  廟人住的地方
[00:27:58.400 --> 00:28:00.400]  黃志明牧師是一個廟人
[00:28:00.400 --> 00:28:02.400]  在廟人住的地方
[00:28:02.400 --> 00:28:05.400]  那個時候發生瘟疫
[00:28:05.400 --> 00:28:06.400]  那些人個個走
[00:28:06.400 --> 00:28:08.400]  他們就進去
[00:28:08.400 --> 00:28:10.400]  病的醫他們
[00:28:10.400 --> 00:28:12.400]  死的埋葬他們
[00:28:12.400 --> 00:28:14.400]  活生生的教導他們
[00:28:14.400 --> 00:28:18.400]  就帶領了很多廟人信耶穌
[00:28:18.400 --> 00:28:21.400]  跟他們分擔
[00:28:21.400 --> 00:28:22.400]  不單止是這樣
[00:28:22.400 --> 00:28:23.400]  開始造就
[00:28:23.400 --> 00:28:25.400]  黃志明就是這樣信耶穌
[00:28:25.400 --> 00:28:27.400]  得到造就
[00:28:27.400 --> 00:28:30.400]  後來這些宣教士被逼離開
[00:28:30.400 --> 00:28:33.400]  他們就承擔了這個牧羊的責任
[00:28:33.400 --> 00:28:35.400]  1957年
[00:28:35.400 --> 00:28:37.400]  他被捕下獄
[00:28:37.400 --> 00:28:38.400]  因為他的信仰
[00:28:38.400 --> 00:28:40.400]  不肯加入這個三自教會
[00:28:40.400 --> 00:28:42.400]  被捕下獄
[00:28:42.400 --> 00:28:44.400]  1973年被控訴
[00:28:44.400 --> 00:28:46.400]  大會控訴
[00:28:46.400 --> 00:28:48.400]  有一萬人在那個球場裡面
[00:28:48.400 --> 00:28:50.400]  但九成的人是支援他
[00:28:50.400 --> 00:28:52.400]  最後官方將他處死
[00:28:52.400 --> 00:28:56.400]  將遺體放在一個河邊
[00:28:56.400 --> 00:28:58.400]  九個月之久
[00:28:58.400 --> 00:29:00.400]  不讓人去埋葬
[00:29:00.400 --> 00:29:02.400]  最後
[00:29:02.400 --> 00:29:04.400]  他失到平反
[00:29:04.400 --> 00:29:10.400]  政府賠償一千元人民幣給他家人
[00:29:10.400 --> 00:29:12.400]  黃志明
[00:29:12.400 --> 00:29:14.400]  他能夠分擔
[00:29:14.400 --> 00:29:16.400]  很多廟人的痛楚
[00:29:16.400 --> 00:29:20.400]  今天去那個教會
[00:29:20.400 --> 00:29:22.400]  黃志明
[00:29:22.400 --> 00:29:25.400]  過世的時候是三千多人
[00:29:25.400 --> 00:29:26.400]  現在
[00:29:26.400 --> 00:29:30.400]  是有七百萬人
[00:29:30.400 --> 00:29:32.400]  就因為這個教會
[00:29:32.400 --> 00:29:34.400]  是一個分擔的教會
[00:29:34.400 --> 00:29:36.400]  魔福是一個分擔的教會
[00:29:36.400 --> 00:29:38.400]  最後
[00:29:38.400 --> 00:29:40.400]  第三個期望
[00:29:40.400 --> 00:29:42.400]  聖潔
[00:29:42.400 --> 00:29:44.400]  聖潔有兩樣東西
[00:29:44.400 --> 00:29:46.400]  第一 聖的聖潔
[00:29:46.400 --> 00:29:48.400]  第二 淺的聖潔
[00:29:48.400 --> 00:29:50.400]  婚姻人人都當尊重
[00:29:50.400 --> 00:29:52.400]  第四 藏不可污穢
[00:29:52.400 --> 00:29:54.400]  因為苟合行淫的人
[00:29:54.400 --> 00:29:56.400]  神必審問
[00:29:56.400 --> 00:29:58.400]  這一支聖經
[00:29:58.400 --> 00:30:00.400]  是對我們這個世代當頭棒喝
[00:30:00.400 --> 00:30:02.400]  婚姻有五十幾個百分比
[00:30:02.400 --> 00:30:04.400]  在中國有五十個百分比離婚
[00:30:04.400 --> 00:30:06.400]  聖經就告訴你
[00:30:06.400 --> 00:30:08.400]  婚姻人人都要尊重
[00:30:08.400 --> 00:30:10.400]  這一支聖經
[00:30:10.400 --> 00:30:12.400]  是沒有動詞的
[00:30:12.400 --> 00:30:14.400]  婚姻尊重
[00:30:14.400 --> 00:30:16.400]  很嚴肅的告訴你
[00:30:16.400 --> 00:30:18.400]  你的家
[00:30:18.400 --> 00:30:20.400]  是一個很重要的家
[00:30:20.400 --> 00:30:22.400]  你的婚姻是一個很重要的婚姻
[00:30:22.400 --> 00:30:24.400]  不可以隨便
[00:30:24.400 --> 00:30:26.400]  為什麼呢
[00:30:26.400 --> 00:30:28.400]  苟合行淫的人神必審問
[00:30:28.400 --> 00:30:30.400]  苟合
[00:30:30.400 --> 00:30:32.400]  是指婚前的性環圍
[00:30:32.400 --> 00:30:34.400]  淫行是指婚後的性環圍
[00:30:34.400 --> 00:30:36.400]  神必審問
[00:30:36.400 --> 00:30:38.400]  審問這個字
[00:30:38.400 --> 00:30:40.400]  不是將來式
[00:30:40.400 --> 00:30:42.400]  是現在式
[00:30:42.400 --> 00:30:44.400]  因為當我們的婚姻出了問題
[00:30:44.400 --> 00:30:46.400]  當我們的家庭出了問題的時候
[00:30:46.400 --> 00:30:48.400]  你立即見到
[00:30:48.400 --> 00:30:50.400]  有很多的惡果在裡面
[00:30:50.400 --> 00:30:52.400]  包括你的子女在內
[00:30:52.400 --> 00:30:56.400]  藏是不可污穢
[00:30:58.400 --> 00:31:00.400]  不僅是性的方面
[00:31:00.400 --> 00:31:02.400]  更加是錢的方面
[00:31:02.400 --> 00:31:04.400]  的性見
[00:31:04.400 --> 00:31:06.400]  有時候我想
[00:31:06.400 --> 00:31:08.400]  可能錢比性
[00:31:08.400 --> 00:31:10.400]  更加厲害
[00:31:10.400 --> 00:31:12.400]  你拿著一本
[00:31:12.400 --> 00:31:14.400]  花花公子來到教會
[00:31:14.400 --> 00:31:16.400]  我想每個人都指著你
[00:31:16.400 --> 00:31:18.400]  所以你不敢
[00:31:18.400 --> 00:31:20.400]  但你拿著一本財經
[00:31:20.400 --> 00:31:22.400]  投資大全
[00:31:22.400 --> 00:31:24.400]  或者Wall Street Journal
[00:31:24.400 --> 00:31:26.400]  可能每個人都來
[00:31:26.400 --> 00:31:28.400]  選你做財政部部長
[00:31:28.400 --> 00:31:30.400]  選你做財政部部長
[00:31:30.400 --> 00:31:32.400]  很多時候
[00:31:32.400 --> 00:31:34.400]  都是同一個老闆
[00:31:34.400 --> 00:31:36.400]  但問題是
[00:31:36.400 --> 00:31:38.400]  我們會不會
[00:31:38.400 --> 00:31:40.400]  是因為貪財
[00:31:40.400 --> 00:31:42.400]  聖經怎麼說
[00:31:42.400 --> 00:31:44.400]  你們全心不可
[00:31:44.400 --> 00:31:46.400]  貪愛錢財
[00:31:46.400 --> 00:31:48.400]  要自己所有的
[00:31:48.400 --> 00:31:50.400]  為之足
[00:31:50.400 --> 00:31:52.400]  全心這個字
[00:31:52.400 --> 00:31:54.400]  不是一時
[00:31:54.400 --> 00:31:56.400]  是你整個人生觀
[00:31:56.400 --> 00:31:58.400]  你整個價值觀
[00:31:58.400 --> 00:32:00.400]  都放在一個Dollar Sign
[00:32:00.400 --> 00:32:02.400]  只想著錢
[00:32:02.400 --> 00:32:04.400]  因為我們以為
[00:32:04.400 --> 00:32:06.400]  錢能給我們保障
[00:32:06.400 --> 00:32:08.400]  以為錢能給我們安全感
[00:32:08.400 --> 00:32:10.400]  但錢是否能給你安全感
[00:32:10.400 --> 00:32:12.400]  你試想想
[00:32:12.400 --> 00:32:14.400]  你拿著一億美金
[00:32:14.400 --> 00:32:16.400]  留在樓下街頭
[00:32:16.400 --> 00:32:18.400]  看看你會不會有安全感
[00:32:18.400 --> 00:32:20.400]  你會恐懼
[00:32:20.400 --> 00:32:22.400]  真正的安全感在哪裡
[00:32:22.400 --> 00:32:24.400]  我告訴你
[00:32:24.400 --> 00:32:26.400]  因為主曾說
[00:32:26.400 --> 00:32:28.400]  我總不撇下你
[00:32:28.400 --> 00:32:30.400]  也總不丟棄你
[00:32:30.400 --> 00:32:32.400]  唯有在耶穌基督裡面
[00:32:32.400 --> 00:32:34.400]  我們才是一個真正
[00:32:34.400 --> 00:32:36.400]  真正的安全
[00:32:36.400 --> 00:32:38.400]  弟兄姊妹
[00:32:38.400 --> 00:32:40.400]  聖結
[00:32:40.400 --> 00:32:42.400]  聖的方面
[00:32:42.400 --> 00:32:44.400]  錢的方面
[00:32:44.400 --> 00:32:46.400]  上帝給我們的期望
[00:32:46.400 --> 00:32:48.400]  就是這三樣
[00:32:48.400 --> 00:32:50.400]  我們不是一個接待人的信徒
[00:32:50.400 --> 00:32:52.400]  接待人的教會
[00:32:52.400 --> 00:32:54.400]  我們不是一個分擔的教會
[00:32:54.400 --> 00:32:56.400]  分擔的信徒
[00:32:56.400 --> 00:32:58.400]  我們不是一個聖結
[00:32:58.400 --> 00:33:00.400]  無論對聖
[00:33:00.400 --> 00:33:02.400]  或對錢
[00:33:02.400 --> 00:33:04.400]  是一個聖結的一個人
[00:33:04.400 --> 00:33:06.400]  求主幫助我們
[00:33:06.400 --> 00:33:08.400]  將我們重新低頭
[00:33:08.400 --> 00:33:10.400]  我們同歉
