
[00:00:00.000 --> 00:00:02.880]  各位朋友 各位弟兄姊妹 平安
[00:17:40.740 --> 00:17:43.520]  講一講 一直以為是報告這樣講的
[00:17:43.520 --> 00:17:46.360]  真的真的 不是我講的 你要罵就罵他
[00:17:46.360 --> 00:17:49.540]  百分之二十 所以有時候真的想一想
[00:17:49.540 --> 00:17:51.980]  所有的擁有 都需要你的時間
[00:17:51.980 --> 00:17:54.960]  坦白說 所有的擁有 都要你的命
[00:17:54.960 --> 00:17:58.540]  都要你的命 還有第二 有時候擁有
[00:17:58.540 --> 00:18:00.080]  不一定享受
[00:18:00.080 --> 00:18:02.020]  你想想看對不對
[00:18:02.020 --> 00:18:06.700]  有一個地方 那些房子是很漂亮的
[00:18:06.700 --> 00:18:09.860]  在美國一個地方 你知道哪一個地方
[00:18:10.740 --> 00:18:13.540]  美國加州 有一個地方 叫什麼地方
[00:18:13.540 --> 00:18:16.640]  Beverly Hills 對嗎 我看了一個
[00:18:16.640 --> 00:18:19.740]  電視節目叫什麼 The Rich and the Famous
[00:18:19.740 --> 00:18:22.820]  哇 它放出來
[00:18:22.820 --> 00:18:25.900]  一個一個房子來介紹 大到不得了
[00:18:25.900 --> 00:18:28.620]  比方它的洗手間 我看的時候
[00:18:28.620 --> 00:18:30.220]  我覺得非常空虛
[00:18:30.220 --> 00:18:34.960]  因為很大那個洗手間 好像等於那個房間的
[00:18:34.960 --> 00:18:35.960]  四分之一
[00:18:35.960 --> 00:18:38.980]  哇 我在裡面講話都有回音的
[00:18:39.420 --> 00:18:41.660]  哈囉 哈囉 哈囉 這樣子
[00:18:41.660 --> 00:18:44.720]  你去洗手間這個回音不是很可怕嗎
[00:18:44.720 --> 00:18:47.740]  那麼大幹嘛 就是大
[00:18:47.740 --> 00:18:50.700]  可是它後面講的有個報告很有意思
[00:18:50.700 --> 00:18:53.780]  他說你看那麼大的房子 那麼美的房子
[00:18:53.780 --> 00:18:56.460]  你可知道全世界
[00:18:56.460 --> 00:18:59.840]  最多人吃安眠藥 就是這個地方
[00:18:59.840 --> 00:19:03.160]  你明白嗎 不能睡
[00:19:03.160 --> 00:19:06.840]  再好的房子 再好的床 睡在那裡
[00:19:06.840 --> 00:19:10.160]  躺在那裡 一直在想 我有多少的錢
[00:19:10.160 --> 00:19:12.480]  你就不能睡了
[00:19:12.480 --> 00:19:16.940]  真的 你想想看 有了好的房子
[00:19:16.940 --> 00:19:19.940]  就有好的家庭嗎 不一定
[00:19:19.940 --> 00:19:23.120]  穿著好的衣服 你的人品就好嗎 不一定
[00:19:23.120 --> 00:19:26.760]  很好的車 開車的人就好嗎 也不一定
[00:19:26.760 --> 00:19:30.480]  有一本雜誌叫 Car and Driver
[00:19:30.480 --> 00:19:33.020]  我真的覺得有時候車越來越好
[00:19:33.020 --> 00:19:35.020]  開車的人越來越不行了
[00:19:35.680 --> 00:19:38.740]  脾氣越來越大了 你知道嗎
[00:19:38.740 --> 00:19:41.740]  有一種叫 road rage 聽過沒有嗎 我在多倫多見過
[00:19:41.740 --> 00:19:44.800]  就在我住的地方 因為有一部車呢
[00:19:44.800 --> 00:19:45.800]  爬頭
[00:19:45.800 --> 00:19:48.980]  然後給他爬了那部車很生氣
[00:19:48.980 --> 00:19:51.800]  撞了他一下 你要那個人出來
[00:19:51.800 --> 00:19:53.900]  要他跟他理論 一出來一槍把他打死了
[00:19:53.900 --> 00:19:57.840]  哇 我說有那麼瘋的人嗎 兩部車都不錯
[00:19:57.840 --> 00:20:01.460]  比我的車都好 好在我這個人比他好啊
[00:20:01.460 --> 00:20:04.820]  你明白嗎 原來外表不能
[00:20:04.820 --> 00:20:06.180]  決定你的內在的
[00:20:06.180 --> 00:20:09.820]  原來生命的素質不在於
[00:20:09.820 --> 00:20:11.080]  你生活的環境的
[00:20:11.080 --> 00:20:14.520]  原來不是這樣子的 我有幾句話我很喜歡的
[00:20:14.520 --> 00:20:17.180]  原來呢 豐富的生活
[00:20:17.180 --> 00:20:20.220]  不代表有豐盛的生命的 忙碌的生活
[00:20:20.220 --> 00:20:23.180]  不代表有充實的生命的 絕對不是
[00:20:23.180 --> 00:20:24.180]  人只是忙而已
[00:20:24.180 --> 00:20:27.120]  人不忙覺得不行 可是他以為
[00:20:27.120 --> 00:20:30.280]  忙就是充實 其實不是忙 只是累而已
[00:20:30.280 --> 00:20:34.440]  還有呢 有了你要記住 擁有以後
[00:20:34.440 --> 00:20:35.920]  你一定要放的
[00:20:35.920 --> 00:20:38.240]  你不能永遠擁有的
[00:20:38.240 --> 00:20:41.480]  你信不信這個 總有一天要放的
[00:20:41.480 --> 00:20:47.220]  我在想要不要講 講吧講吧 對不起姐妹們
[00:20:47.220 --> 00:20:49.380]  無論你怎麼青春
[00:20:49.380 --> 00:20:52.500]  糟糕 我要走了
[00:20:52.500 --> 00:20:54.500]  你明白嗎
[00:20:54.500 --> 00:20:56.580]  你沒辦法
[00:20:56.580 --> 00:20:59.200]  你沒辦法 你不想都好
[00:20:59.200 --> 00:21:02.840]  對嗎 很多老公希望我太太永遠那麼年輕
[00:21:03.000 --> 00:21:05.740]  有一個人 有一次有一個故事講 有一個男的
[00:21:05.740 --> 00:21:08.800]  他已經差不多50歲
[00:21:08.800 --> 00:21:11.820]  他太太40多歲 做了一個夢
[00:21:11.820 --> 00:21:15.560]  有一個天使問他 你有什麼願望 他說我希望我太太比我年輕30歲
[00:21:15.560 --> 00:21:18.200]  醒過來 真的
[00:21:18.200 --> 00:21:21.360]  太太比他年輕30歲 因為他變了70歲
[00:21:21.360 --> 00:21:26.820]  很想年輕年輕 最好擁有擁有
[00:21:26.820 --> 00:21:29.200]  你不能永遠擁有的
[00:21:29.200 --> 00:21:31.200]  你知道有一個人叫Rockefeller
[00:21:31.800 --> 00:21:34.340]  Rockefeller美國一個很有錢的一個人
[00:21:34.340 --> 00:21:37.240]  非常有錢 但他死了以後 有人問他的律師
[00:21:37.240 --> 00:21:40.960]  請問Rockefeller留下了多少錢 這個律師很簡單
[00:21:40.960 --> 00:21:42.380]  講了兩個字
[00:21:42.380 --> 00:21:44.240]  他說Every penny
[00:21:44.240 --> 00:21:47.120]  一分一毫他都帶不走
[00:21:47.120 --> 00:21:50.580]  所有都留下來了 人就是這樣子
[00:21:50.580 --> 00:21:53.600]  你能帶得走嗎 拼命擁有擁有擁有
[00:21:53.600 --> 00:21:54.960]  可是你帶不走
[00:21:54.960 --> 00:21:58.800]  我不是說反對我們擁有 可是你要明白人生的意義
[00:21:58.800 --> 00:22:01.560]  不在於這個 不在於這個
[00:22:01.560 --> 00:22:04.440]  所以明白嗎 金錢不是萬能的
[00:22:04.440 --> 00:22:07.640]  第二 有人求什麼呢 求理想
[00:22:07.640 --> 00:22:10.180]  這個比較好一點 有人覺得 有一個理想
[00:22:10.180 --> 00:22:11.540]  這個是好的
[00:22:11.540 --> 00:22:15.140]  那有一個人呢 有一個故事講到呢
[00:22:15.140 --> 00:22:18.120]  有的理想怎麼樣 可能得得到 有些理想可能得不到
[00:22:18.120 --> 00:22:21.100]  有人說人生很矛盾 得到了以後
[00:22:21.100 --> 00:22:24.020]  捨不得走 得不到不肯走
[00:22:24.020 --> 00:22:27.620]  你捨不得也好 不肯都好 時間到了
[00:22:27.620 --> 00:22:30.020]  對不起 都要說再見
[00:22:30.180 --> 00:22:33.200]  不要說再見 你不會再回來
[00:22:33.200 --> 00:22:36.220]  你明白嗎 都要走的 你喜歡不喜歡你都要走的
[00:22:36.220 --> 00:22:39.180]  沒得選擇 所以有人說 理想得不到
[00:22:39.180 --> 00:22:42.160]  也很痛苦 有個故事講到
[00:22:42.160 --> 00:22:45.160]  有一個人 有個男人 一直在尋找一個完美的女人
[00:22:45.160 --> 00:22:48.160]  最少在他眼中看是完美的
[00:22:48.160 --> 00:22:51.080]  一直在找 一直在找 一直在找
[00:22:51.080 --> 00:22:53.980]  找了七 找到他七十歲 還找不到
[00:22:53.980 --> 00:22:57.140]  他朋友問他 真的全世界沒有一個
[00:22:57.140 --> 00:23:00.160]  在你眼中是完美的女人嗎 他說有啊
[00:23:00.160 --> 00:23:03.180]  我碰見好幾個 他說為什麼你不結婚呢
[00:23:03.180 --> 00:23:06.220]  他說我找到的時候呢 可是我
[00:23:06.220 --> 00:23:09.540]  發覺到 他們也在找一個完美的男人
[00:23:09.540 --> 00:23:11.860]  可是我不是那個男人
[00:23:11.860 --> 00:23:15.440]  我找到了 可是他們找不到
[00:23:15.440 --> 00:23:17.920]  我還沒有達到我的理想 沒辦法
[00:23:17.920 --> 00:23:19.320]  沒辦法
[00:23:19.320 --> 00:23:22.640]  有人說得到以後又怎麼樣呢 我以前
[00:23:22.640 --> 00:23:25.660]  剛剛有孩子的時候 我跟我太太說
[00:23:25.660 --> 00:23:29.200]  我有一個理想 為什麼呢 我需要買一部車 一部小巴
[00:23:29.300 --> 00:23:32.160]  能坐七個人的 那小孩在裡面可以跑來跑去
[00:23:32.160 --> 00:23:34.400]  不能跑來跑去 能站在那裡
[00:23:34.400 --> 00:23:37.880]  走來走去嘛 挺開心的 然後有一次我開車
[00:23:37.880 --> 00:23:40.660]  我開一部小的車嘛 旁邊有個小巴
[00:23:40.660 --> 00:23:43.240]  我說太太 哎呀 能買這部車多好
[00:23:43.240 --> 00:23:45.940]  她說有什麼好 哎呀 我喜歡
[00:23:45.940 --> 00:23:48.960]  你很喜歡 我說真的很喜歡 是你的夢想嗎
[00:23:48.960 --> 00:23:52.020]  真是我的夢想 是你的理想 真是我的理想
[00:23:52.020 --> 00:23:54.940]  她說是你很大的理想 我很大的理想
[00:23:54.940 --> 00:23:57.740]  唯一的嗎 是唯一的 因為我很想買嘛
[00:23:57.740 --> 00:24:00.680]  我說這是唯一的 買了這個我就滿足了
[00:24:00.680 --> 00:24:03.620]  她說那你不要買 我說為什麼
[00:24:03.620 --> 00:24:05.660]  你買了以後 你的人生沒有希望了
[00:24:05.660 --> 00:24:10.180]  對嘛 你都達到了理想 你活下來還幹嘛呢
[00:24:10.180 --> 00:24:13.300]  她說不要買吧 不要買吧 她是開玩笑
[00:24:13.300 --> 00:24:15.800]  後來還是買了 我還是有理想的
[00:24:15.800 --> 00:24:17.900]  我現在希望買一部大巴
[00:24:17.900 --> 00:24:21.320]  沒有 人總有的 有人說理想是什麼
[00:24:21.320 --> 00:24:23.160]  好像天上天空的月亮
[00:24:23.160 --> 00:24:26.600]  你看好像在哪一個山頂 你就爬爬上去
[00:24:26.600 --> 00:24:30.020]  爬到以後 發現不是 還在另外一個山頂一直爬
[00:24:30.020 --> 00:24:32.980]  永遠拿不到 人的心是永遠
[00:24:32.980 --> 00:24:34.120]  不能滿足的
[00:24:34.120 --> 00:24:37.460]  理想就是這樣子 我不是說人生
[00:24:37.460 --> 00:24:40.440]  不需要有理想 就是你要明白 人生當中
[00:24:40.440 --> 00:24:43.520]  很多事情都能追求 我沒有反對
[00:24:43.520 --> 00:24:46.680]  要不要讀書 要 要不要做工作 要
[00:24:46.680 --> 00:24:49.620]  要不要成功 也可以 可是人生當中
[00:24:49.620 --> 00:24:51.740]  有些事情是不能沒有的
[00:24:51.740 --> 00:24:55.600]  不能沒有的 有一次我太太跟我說
[00:24:55.600 --> 00:24:59.080]  能不能幫我去買麵包回來
[00:24:59.080 --> 00:25:02.080]  我說行啊 然後我就去買麵包
[00:25:02.080 --> 00:25:05.120]  我到了超市的時候呢 我就進去 一進去我看見什麼
[00:25:05.120 --> 00:25:08.420]  剛剛就是超市五周年
[00:25:08.420 --> 00:25:11.420]  哇 厲害 你知道 常常太太
[00:25:11.420 --> 00:25:14.420]  常常怨弟兄怨她的丈夫 笨
[00:25:14.420 --> 00:25:16.780]  笨什麼 減價的東西不懂得買
[00:25:16.780 --> 00:25:20.300]  買的是不減價的 有時候我也
[00:25:20.300 --> 00:25:22.800]  我不是太太 我不是說什麼 有時候我覺得
[00:25:22.800 --> 00:25:26.440]  我太太我是不能理解的 有時候她買的東西回來 我說買來幹嘛
[00:25:26.440 --> 00:25:29.600]  我們有啊 她說一定要買 我說為什麼 因為減價嘛
[00:25:29.600 --> 00:25:32.140]  減價的東西不買還是人嘛
[00:25:32.140 --> 00:25:36.200]  所以我記得我太太是這樣子 我就很喜歡討我太太開心嘛
[00:25:36.200 --> 00:25:39.220]  我就買了很多減價的東西 買回來了
[00:25:39.220 --> 00:25:42.260]  給我太太說 你看 太太買了多少減價的東西
[00:25:42.260 --> 00:25:45.300]  哇 我就覺得很威風嘛 我太太看一看
[00:25:45.300 --> 00:25:48.080]  好啊 好啊 哎呀 那麼便宜很開心
[00:25:48.080 --> 00:25:50.640]  然後再看來看去 哎我的麵包呢
[00:25:52.000 --> 00:25:54.620]  我就沒有買我的麵包 我沒有買我太太
[00:25:54.620 --> 00:25:57.960]  有的麵包 我太太講了一句話 她說這些減價的都要買
[00:25:57.960 --> 00:25:59.940]  可是麵包不能不買
[00:25:59.940 --> 00:26:04.820]  人生享受有錯嗎 我覺得沒錯
[00:26:04.820 --> 00:26:07.500]  這路途享受沒有什麼問題的
[00:26:07.500 --> 00:26:10.820]  可是不要忘記什麼呢 不要忘記永恆的事情
[00:26:10.820 --> 00:26:14.040]  在你忙忙碌碌當中 不要忘記
[00:26:14.040 --> 00:26:17.240]  這些事情 第三 有人求什麼呢 求快樂
[00:26:17.240 --> 00:26:20.720]  最主要快樂 人最主要開心 我有一個
[00:26:20.720 --> 00:26:23.700]  大姊姊 這個大姊姊非常可愛的
[00:26:23.700 --> 00:26:26.700]  她說人生最主要快樂 然後有一次我來香港的時候
[00:26:26.700 --> 00:26:29.560]  她說 小弟你來了 你來我也開心
[00:26:29.560 --> 00:26:31.540]  你不來我也開心
[00:26:31.540 --> 00:26:35.220]  然後她說要出去吃飯 我說好好出去吃飯
[00:26:35.220 --> 00:26:38.480]  她說 你跟我出去吃飯我開心 你不出去我也開心
[00:26:38.480 --> 00:26:41.380]  要吃完飯要結帳了 然後我說我來結帳
[00:26:41.380 --> 00:26:44.260]  我來結帳 她說行啊 你結帳我也開心
[00:26:44.260 --> 00:26:46.060]  你不結帳我也開心
[00:26:46.060 --> 00:26:49.200]  我說姊姊 到底你開心還是不開心
[00:26:49.200 --> 00:26:52.480]  她說我的很簡單 無論什麼總要開心
[00:26:52.480 --> 00:26:55.540]  人最主要開心 有一個哲學家
[00:26:55.540 --> 00:26:58.440]  他怎麼講 人生當中的開心與不開心
[00:26:58.440 --> 00:27:01.700]  快樂與痛苦 加在一起 打個平手
[00:27:01.700 --> 00:27:06.280]  她說為什麼 你知道嗎 開心的時間
[00:27:06.280 --> 00:27:07.460]  過得很快
[00:27:07.460 --> 00:27:10.720]  痛苦的時間 過得很慢
[00:27:10.720 --> 00:27:14.300]  有一次我爸爸在老人院 等我姊姊來的時候
[00:27:14.300 --> 00:27:16.060]  我姊姊從香港過去看她
[00:27:16.480 --> 00:27:19.840]  我陪我爸爸等我姊姊 她說 姊姊為什麼還沒來
[00:27:19.840 --> 00:27:23.480]  為什麼還沒來 我說 爸 我們才等了五分鐘
[00:27:23.480 --> 00:27:26.940]  哎呀 好像時間很長 後來姊姊來了
[00:27:26.940 --> 00:27:29.880]  來了以後陪我爸爸談了一個多小時 陪他吃飯
[00:27:29.880 --> 00:27:33.160]  然後完了以後 我姊姊走了 她說那麼快就走了
[00:27:33.160 --> 00:27:35.520]  她說 爸爸已經過了一個多小時了
[00:27:35.520 --> 00:27:38.040]  我爸後來跟我講什麼呢 她說 孩子
[00:27:38.040 --> 00:27:41.520]  真的有時候 等待的時間真的過得很慢
[00:27:41.520 --> 00:27:44.280]  開心的時間真的過得很快
[00:27:44.760 --> 00:27:47.920]  痛苦也好 快樂也好 嫁起來
[00:27:47.920 --> 00:27:50.460]  打個平手 打個平手
[00:27:50.460 --> 00:27:53.200]  我們要為人追求很多事情 人生有限
[00:27:53.200 --> 00:27:56.180]  一生何求 人要問一問 到底人生是
[00:27:56.180 --> 00:27:59.380]  為什麼 人生有為什麼 以前我看到一篇文章寫得很好
[00:27:59.380 --> 00:28:02.420]  人活著一天 你要記住 你不要活的時候
[00:28:02.420 --> 00:28:03.680]  好像你不會死
[00:28:03.680 --> 00:28:07.460]  可是你死的時候 千萬不要好像沒有
[00:28:07.460 --> 00:28:09.740]  活過 你聽明白這句話嗎
[00:28:09.740 --> 00:28:11.620]  真的
[00:28:11.620 --> 00:28:14.740]  你活的時候不要以為你不會死 死的時候
[00:28:14.740 --> 00:28:17.840]  不要好像沒有活過 哎呀人生走完了
[00:28:17.840 --> 00:28:20.780]  就走完了 哎呀我還沒活過啊
[00:28:20.780 --> 00:28:23.740]  不要這樣子 剛才在那個經文裡面怎麼講
[00:28:23.740 --> 00:28:26.740]  在二十七節 人人都要一死 然後死後
[00:28:26.740 --> 00:28:27.740]  怎麼樣
[00:28:27.740 --> 00:28:31.120]  死後 還有審判
[00:28:31.120 --> 00:28:34.540]  還有審判 一生不是完了就算了
[00:28:34.540 --> 00:28:38.400]  不是人死了就沒了 重要
[00:28:38.400 --> 00:28:41.360]  不是說擁有什麼 重要的不是說
[00:28:41.360 --> 00:28:44.380]  開不開心 重要不是你追求什麼 我們人生
[00:28:44.380 --> 00:28:47.400]  你要明白 你最後一天 你要面對
[00:28:47.400 --> 00:28:50.400]  審判的審 審判什麼 審判你一生
[00:28:50.400 --> 00:28:53.260]  當中 你在他面前 在人生當中
[00:28:53.260 --> 00:28:54.260]  所犯的罪
[00:28:54.260 --> 00:28:57.360]  有時候有時候朋友請他來教會 他說不要去
[00:28:57.360 --> 00:28:59.720]  為什麼 老是跟你們說我有罪
[00:28:59.720 --> 00:29:02.640]  我有什麼罪 雖然我上一期沒去
[00:29:02.640 --> 00:29:04.900]  你就說我有罪
[00:29:04.900 --> 00:29:07.600]  常常說有罪討厭啊 他說
[00:29:07.600 --> 00:29:10.880]  這要講罪不是討厭啊 你去看醫生
[00:29:10.880 --> 00:29:12.880]  每去看醫生 醫生都說我有病
[00:29:14.400 --> 00:29:17.380]  特別是年紀大了以後 你知道嗎 總是有問題的
[00:29:17.380 --> 00:29:21.220]  討厭這個醫生 老是說我有病 說你有病
[00:29:21.220 --> 00:29:24.640]  誰幫你啊 不是罵你 你明白嗎
[00:29:24.640 --> 00:29:27.640]  你說我有病這個對不起我 那你有病我說
[00:29:27.640 --> 00:29:30.720]  沒病好嗎 對嗎 人家當時有罪 你說沒罪
[00:29:30.720 --> 00:29:33.720]  這個好嗎 這個沒什麼好 沒什麼好
[00:29:33.720 --> 00:29:36.380]  你想想看 來到教會 你要教會很喜歡
[00:29:36.380 --> 00:29:39.160]  就有一個實習架 對嗎 這裡有沒有的
[00:29:39.160 --> 00:29:44.220]  在後面 大堂有 大堂有
[00:29:44.220 --> 00:29:47.460]  對嗎 耶穌為什麼要死啊
[00:29:47.460 --> 00:29:50.560]  你沒有罪 他幹嘛要死啊 我常常說
[00:29:50.560 --> 00:29:52.460]  來到教會不講罪 講什麼
[00:29:52.460 --> 00:29:56.060]  講什麼 你明白嗎 你到海鮮店
[00:29:56.060 --> 00:29:59.040]  肯定買海鮮啊 你到麵包店
[00:29:59.040 --> 00:30:02.660]  買麵包 如果你進去 你問你們有沒有海鮮
[00:30:02.660 --> 00:30:06.540]  他會覺得你奇怪 我是海鮮店 你問我有沒有海鮮
[00:30:06.540 --> 00:30:09.900]  可是你到麵包店問有沒有海鮮 這個就奇怪了
[00:30:09.900 --> 00:30:12.820]  除非你要買一個海鮮麵包呢 這不同
[00:30:13.340 --> 00:30:16.320]  很正常嘛 海鮮店買海鮮
[00:30:16.320 --> 00:30:19.320]  麵包店買麵包 很正常的 來到教會
[00:30:19.320 --> 00:30:22.700]  你不講罪 講什麼 人家說 哎呀 講耶穌 講福音 不要講罪
[00:30:22.700 --> 00:30:26.480]  不講罪 我講什麼呢 有一點不妥當吧
[00:30:26.480 --> 00:30:28.660]  對嗎 就是這樣子
[00:30:28.660 --> 00:30:31.860]  我們要講的 沒有罪 耶穌來幹嘛 你去看醫生
[00:30:31.860 --> 00:30:35.040]  肯定有需要才去看醫生 你去看醫生 醫生說有沒有病 沒病
[00:30:35.040 --> 00:30:38.000]  要檢查不要檢查 你來看什麼 我來看醫生
[00:30:38.000 --> 00:30:40.780]  那他肯定有病了 是神經病
[00:30:41.320 --> 00:30:44.040]  對嗎 沒有病不需要檢查 我就喜歡
[00:30:44.040 --> 00:30:47.320]  make an appointment 我來看醫生 為什麼我喜歡看你啊
[00:30:47.320 --> 00:30:49.140]  哇 這很可怕了
[00:30:49.140 --> 00:30:51.320]  看醫生有原因的
[00:30:51.320 --> 00:30:55.480]  以前我在香港的時候 我是做救生員的
[00:30:55.480 --> 00:30:59.420]  這裡有一個叫Morrison Hill
[00:30:59.420 --> 00:31:01.580]  一個游泳池
[00:31:01.580 --> 00:31:04.360]  我記得有一次我在跟我們去
[00:31:04.360 --> 00:31:07.160]  當救生員的時候 我坐在一邊
[00:31:07.160 --> 00:31:10.040]  另外一個朋友坐在另外一邊 救生員坐在對面
[00:31:10.040 --> 00:31:12.360]  那我在這裡看看有什麼不守規矩的
[00:31:12.360 --> 00:31:14.620]  其實不需要救的 很安全的
[00:31:14.620 --> 00:31:17.780]  就是看看這樣子 有時候警告不要這樣子
[00:31:17.780 --> 00:31:20.540]  不要這樣子 就是這樣子 我從來沒有去救誰
[00:31:20.540 --> 00:31:23.960]  從來沒救過什麼人 就是在那裡他們覺得安全一點
[00:31:23.960 --> 00:31:26.840]  那有一次呢 我在那裡當救生員的時候
[00:31:26.840 --> 00:31:30.160]  突然間對面那個救生員 突然間砰 跳下去
[00:31:30.160 --> 00:31:33.180]  我說沒有 我沒看見有人發生什麼事情
[00:31:33.180 --> 00:31:35.920]  沒有人叫救命 你跳下去幹嘛
[00:31:35.920 --> 00:31:38.580]  我都不知道 因為他爬爬起來 然後在周圍去
[00:31:38.580 --> 00:31:41.420]  我就走過去問他 剛才發生什麼事情 你跳下去嗎
[00:31:41.420 --> 00:31:43.880]  他說不許跳下去 我是故意跳下去
[00:31:43.880 --> 00:31:47.360]  我說你跳下去幹嘛 沒有人叫救命 沒有人叫你跳下去幹嘛
[00:31:47.360 --> 00:31:50.940]  他說沒有 因為我看見有個女的很好看 看不清楚
[00:31:50.940 --> 00:31:53.780]  所以跳下去看清楚一點
[00:31:53.780 --> 00:31:57.920]  沒有人叫救命 你跳下去幹嘛
[00:31:57.920 --> 00:32:01.780]  我沒有罪 耶穌來幹嘛 你聽明白我的意思嗎
[00:32:01.780 --> 00:32:04.560]  因為我們有罪 耶穌才來啊
[00:32:04.560 --> 00:32:07.320]  祂是為了你 為我而來的 你明白嗎
[00:32:07.320 --> 00:32:09.340]  問題在於說 我們要明白
[00:32:09.340 --> 00:32:12.460]  可是有時候不是沒有罪 我們不知道這個是罪而已
[00:32:12.460 --> 00:32:15.560]  好像剛才我講嘛 我以為我很懂 很能睡覺
[00:32:15.560 --> 00:32:17.680]  其實我不能睡覺 不是能睡覺
[00:32:17.680 --> 00:32:20.920]  我有時候還開玩笑 我有睡覺的恩賜
[00:32:20.920 --> 00:32:24.480]  我一坐下來就睡了 這個不是睡覺的恩賜
[00:32:24.480 --> 00:32:26.100]  這個是太累了
[00:32:26.100 --> 00:32:28.780]  這是太累了 你明白嗎
[00:32:28.780 --> 00:32:31.740]  從昨天我明白了 不要再誇口
[00:32:31.740 --> 00:32:34.720]  我能睡 要小心不要太累了
[00:32:34.960 --> 00:32:37.820]  現在我明白了 所以你要知道什麼是罪
[00:32:37.820 --> 00:32:40.780]  才明白我有沒有罪 比方有人說
[00:32:40.780 --> 00:32:41.780]  你非常giddy glue
[00:32:41.780 --> 00:32:45.380]  你說 是是是 我giddy glue什麼
[00:32:45.380 --> 00:32:48.340]  你不知道什麼 你怎麼知道你giddy glue還是不giddy glue
[00:32:48.340 --> 00:32:51.660]  你要先知道什麼是giddy glue 你才知道你有沒有giddy glue
[00:32:51.660 --> 00:32:54.800]  對嗎 比方我說giddy glue表示你很聰明
[00:32:54.800 --> 00:32:56.680]  你說對對對 我就是很聰明
[00:32:56.680 --> 00:33:00.900]  所以什麼是罪 罪不是當然說你做了不該做的事情
[00:33:00.900 --> 00:33:04.160]  罪還是什麼 罪還是說你該做的沒做
[00:33:04.160 --> 00:33:07.100]  也是罪 常有人說 罪就是犯罪
[00:33:07.100 --> 00:33:09.940]  犯罪也就是說 你過分了
[00:33:09.940 --> 00:33:12.620]  你不該的 你做了這個叫犯罪
[00:33:12.620 --> 00:33:15.900]  那有些罪是什麼 你該做的沒做也是犯罪
[00:33:15.900 --> 00:33:18.760]  那英文兩個字很好 一個叫commission
[00:33:18.760 --> 00:33:21.780]  犯罪 一個叫什麼 omission
[00:33:21.780 --> 00:33:24.700]  該做沒做 這個也是
[00:33:24.700 --> 00:33:27.980]  比方說孝順父母 應該的
[00:33:27.980 --> 00:33:30.140]  我沒有孝順父母 這是罪
[00:33:30.140 --> 00:33:31.800]  這個是罪
[00:33:32.380 --> 00:33:35.840]  還有呢 罪不是單單說 人知道的是罪
[00:33:35.840 --> 00:33:38.800]  不知道的也是罪 有一次我在
[00:33:38.800 --> 00:33:42.320]  Montreal 在加拿大Montreal 也是講一個這樣子的聚會
[00:33:42.320 --> 00:33:45.780]  有一個年輕人也是博士後 從國內來的 我跟他談
[00:33:45.780 --> 00:33:49.420]  他說 你常常說有罪 請你告訴我我有什麼罪
[00:33:49.420 --> 00:33:52.640]  我說我今天才見你 我怎麼知道你有什麼罪
[00:33:52.640 --> 00:33:55.720]  你不知道我有什麼罪 那我就沒罪
[00:33:55.720 --> 00:33:58.200]  有這樣子的嗎
[00:33:58.200 --> 00:34:01.820]  知道也好 不知道也好 公開也好 不公開也好
[00:34:01.820 --> 00:34:05.340]  罪就是罪 還有呢 行出來是罪
[00:34:05.340 --> 00:34:08.500]  不行出來不是罪嗎 不行出來也是罪
[00:34:08.500 --> 00:34:12.020]  我有時候我跟一些朋友談的時候呢 他們很坦白的說
[00:34:12.020 --> 00:34:15.380]  其實不是我不想犯 乃是我怕而已
[00:34:15.380 --> 00:34:18.380]  如果沒有後果 哇 我犯得比他都厲害
[00:34:18.380 --> 00:34:22.600]  有人說貪污 貪污 有些人不敢貪污 因為他怕嘛
[00:34:22.600 --> 00:34:26.340]  如果貪污沒有後果 哇 我貪得比誰都厲害
[00:34:26.340 --> 00:34:29.300]  你明白這個意思嗎 真的
[00:34:29.300 --> 00:34:32.700]  所以你行出來是罪 不行出來也是罪
[00:34:32.700 --> 00:34:35.600]  也是罪 那有人曾經這樣講 你們這樣講
[00:34:35.600 --> 00:34:38.520]  有誰沒罪呢 你們標準那麼高
[00:34:38.520 --> 00:34:42.240]  那我反過來講一講吧 你不要說根據神的標準
[00:34:42.240 --> 00:34:44.620]  根據你的標準 你一生當中
[00:34:44.620 --> 00:34:47.840]  有沒有做過不應該做的事情 你坦白說
[00:34:47.840 --> 00:34:51.140]  有沒有 你想想看 從小到今天
[00:34:51.140 --> 00:34:54.120]  難道真的從來沒做過一件事情 你自己都覺得
[00:34:54.120 --> 00:34:55.120]  不對的嗎
[00:34:55.120 --> 00:34:58.120]  對嗎 你想想看 有沒有
[00:34:58.460 --> 00:35:01.540]  有人說有 有又怎麼樣 那罪有後果的嘛
[00:35:01.540 --> 00:35:04.240]  罪是有後果的 罪的後果是什麼呢
[00:35:04.240 --> 00:35:05.960]  是你講到說就是死了
[00:35:05.960 --> 00:35:08.980]  死了以後與神永遠的分開
[00:35:08.980 --> 00:35:12.660]  有人說我才不怕 你問他為什麼不怕
[00:35:12.660 --> 00:35:16.060]  他說 你說罪有後果 可是你知道嗎
[00:35:16.060 --> 00:35:18.240]  我有時候也做了很多好的事情
