
[00:00:00.000 --> 00:00:04.580]  周六上午堂的弟兄姊妹平安
[00:20:18.620 --> 00:20:21.780]  沒錯,智慧不一定是得福
[00:20:21.780 --> 00:20:25.260]  但是它是強的
[00:20:25.260 --> 00:20:29.820]  比一切包括邪惡更強
[00:20:29.820 --> 00:20:32.140]  所以下面的經文進一步解釋
[00:20:32.140 --> 00:20:34.820]  23至25節就繼續解釋
[00:20:34.820 --> 00:20:36.540]  他說在這個世界上
[00:20:36.540 --> 00:20:40.340]  智慧是強過很多邪惡的勢力
[00:20:40.340 --> 00:20:43.780]  聖經的第七章二十六節
[00:20:43.780 --> 00:20:46.740]  提到婦人的事情
[00:20:46.740 --> 00:20:48.780]  大家會熟悉這篇經文
[00:20:48.780 --> 00:20:49.900]  第二十六節這樣說
[00:20:49.900 --> 00:20:53.420]  「我發現一個比死亡更惡毒的婦人
[00:20:53.420 --> 00:20:55.500]  她猶如羅網
[00:20:55.500 --> 00:20:57.100]  心如陷阱
[00:20:57.100 --> 00:20:58.300]  手如鎖鏈
[00:20:58.300 --> 00:21:01.780]  夢神喜悅的人得以擺脫她
[00:21:01.780 --> 00:21:05.940]  罪人卻被她纏住」
[00:21:05.940 --> 00:21:08.020]  《真言書》也是同時上述
[00:21:08.020 --> 00:21:11.540]  提到關於罪惡是一個淫婦
[00:21:11.540 --> 00:21:16.180]  用一個淫婦的比喻來描寫邪惡
[00:21:16.180 --> 00:21:19.060]  當然淫婦不單單是淫亂的罪
[00:21:19.060 --> 00:21:22.100]  是一般的罪
[00:21:22.100 --> 00:21:24.260]  這種情況才說
[00:21:24.260 --> 00:21:28.060]  婦人比死亡更惡毒
[00:21:28.060 --> 00:21:32.780]  意味著罪惡比死亡更加的邪惡
[00:21:32.780 --> 00:21:35.100]  更加的強大
[00:21:35.100 --> 00:21:39.100]  這個惡毒的意思同樣是強大的意思
[00:21:39.100 --> 00:21:42.780]  雖然如此
[00:21:42.780 --> 00:21:47.260]  智慧人是強過死亡
[00:21:47.260 --> 00:21:49.380]  強過罪惡
[00:21:49.380 --> 00:21:51.700]  因為她夢神的喜悅
[00:21:51.700 --> 00:21:57.740]  他們可以擺脫這些罪惡對她的纏綑
[00:21:57.740 --> 00:21:58.940]  所以某一方面來說
[00:21:58.940 --> 00:22:02.540]  智慧人是自由的人
[00:22:02.540 --> 00:22:06.860]  她領受的自由不被這些罪惡綑綁著她
[00:22:06.860 --> 00:22:10.820]  她能夠更強的面對
[00:22:10.820 --> 00:22:14.020]  當時很多猶太人希伯來人
[00:22:14.020 --> 00:22:18.620]  他們很多時候覺得死亡是最強的敵人
[00:22:18.620 --> 00:22:20.860]  他們覺得因為死亡本身
[00:22:20.860 --> 00:22:22.540]  是沒有人能夠拒絕的
[00:22:22.540 --> 00:22:24.420]  所以是最強的
[00:22:24.420 --> 00:22:26.820]  但聖經就在這裡特別清楚說
[00:22:26.820 --> 00:22:32.780]  智慧比一切更強
[00:22:32.780 --> 00:22:33.580]  因此我們看到
[00:22:33.580 --> 00:22:34.780]  雖然在地上
[00:22:34.780 --> 00:22:37.780]  你不一定因為行智慧敬畏神
[00:22:37.780 --> 00:22:39.260]  你就得福
[00:22:39.260 --> 00:22:41.260]  但聖經說出一個事實
[00:22:41.260 --> 00:22:44.020]  就是堅持作智慧人的人
[00:22:44.020 --> 00:22:47.100]  他們能夠勝過罪惡
[00:22:47.100 --> 00:22:51.500]  甚至勝過死亡
[00:22:51.500 --> 00:22:53.820]  我是久不久會想起
[00:22:53.820 --> 00:22:57.580]  當我看到一些戰爭的報導的時候
[00:22:57.580 --> 00:23:00.500]  就會想起那個故事
[00:23:00.500 --> 00:23:03.460]  在第二次世界大戰的時候
[00:23:03.460 --> 00:23:06.780]  在盟軍的一個戰地醫院
[00:23:06.780 --> 00:23:13.420]  在當時晚上有一個德軍受了重傷
[00:23:13.420 --> 00:23:14.980]  被送到盟軍醫院
[00:23:14.980 --> 00:23:17.260]  因為他們已經投降了
[00:23:17.260 --> 00:23:21.300]  然後就去到醫院裡面接受醫治
[00:23:21.300 --> 00:23:25.260]  在那個晚上是一個很特別的晚上
[00:23:25.260 --> 00:23:28.660]  有一位護士姑娘
[00:23:28.660 --> 00:23:33.940]  她是整夜很細心地照顧
[00:23:33.940 --> 00:23:36.700]  而整個德國軍官
[00:23:36.700 --> 00:23:40.940]  他是避過了那晚的危險
[00:23:40.940 --> 00:23:44.820]  他有機會可以康復
[00:23:44.820 --> 00:23:47.060]  當過了幾天之後
[00:23:47.060 --> 00:23:51.180]  這個德軍突然間就看到一位姑娘
[00:23:51.180 --> 00:23:55.020]  她知道他是很細心地來幫助她
[00:23:55.020 --> 00:23:57.580]  就想多謝她
[00:23:57.580 --> 00:23:58.700]  一見到她的時候
[00:23:58.700 --> 00:24:03.100]  她就知道這個人是她認識的
[00:24:03.100 --> 00:24:04.540]  在傾談過程當中
[00:24:04.540 --> 00:24:07.660]  他們都知道就是這位女孩
[00:24:07.660 --> 00:24:09.540]  她在其中一個村莊
[00:24:09.540 --> 00:24:12.340]  是受到德軍的襲擊
[00:24:12.340 --> 00:24:17.620]  她爸爸媽媽就被德國的軍官殺害
[00:24:17.620 --> 00:24:22.820]  而她自己曾經被他強暴
[00:24:22.820 --> 00:24:26.220]  這位教徒在當時
[00:24:26.220 --> 00:24:29.380]  看到這個人躺在病床上
[00:24:29.380 --> 00:24:31.540]  他曾經有很大的掙扎
[00:24:31.540 --> 00:24:33.140]  他不需要下手害她
[00:24:33.140 --> 00:24:34.900]  他只要不理會她
[00:24:34.900 --> 00:24:37.940]  那一晚她就會離世
[00:24:37.940 --> 00:24:40.380]  她就沒有救了
[00:24:40.380 --> 00:24:42.820]  但是在他一直掙扎的過程中
[00:24:42.820 --> 00:24:45.980]  他感受到有聖靈在他心中
[00:24:45.980 --> 00:24:48.780]  一直來跟她說
[00:24:48.780 --> 00:24:52.620]  你記不記得主耶穌為你死
[00:24:52.620 --> 00:24:56.420]  然後她自己憑著一些意志
[00:24:56.420 --> 00:24:58.420]  感情上是很不願意
[00:24:58.420 --> 00:25:03.540]  憑著一個意志去照顧這位德軍
[00:25:03.540 --> 00:25:05.660]  讓他那一晚過了他的危險期
[00:25:05.660 --> 00:25:09.380]  才能夠得到生命
[00:25:09.380 --> 00:25:11.180]  在過了幾天之後
[00:25:11.180 --> 00:25:13.660]  這位德軍知道這件事之後
[00:25:13.660 --> 00:25:18.020]  他就說:我不知道祢的信仰
[00:25:18.020 --> 00:25:22.940]  如果祢昨晚竟然可以這樣來照顧我
[00:25:22.940 --> 00:25:27.020]  我相信祢的神一定是真神
[00:25:27.020 --> 00:25:30.580]  否則祢不可能這樣做
[00:25:30.580 --> 00:25:32.660]  這個故事常常在我心中
[00:25:32.660 --> 00:25:33.740]  我體會到一個人
[00:25:33.740 --> 00:25:36.700]  當他生命中有神
[00:25:36.700 --> 00:25:41.300]  當他真的相信這位上帝對他的吩咐
[00:25:41.300 --> 00:25:44.860]  他領受那份我們剛才所說的智慧
[00:25:44.860 --> 00:25:48.100]  他能夠勝過邪惡
[00:25:48.100 --> 00:25:54.980]  而他能夠在生命中得著真正神給他永遠的祝福
[00:25:54.980 --> 00:25:56.060]  在人生的路上
[00:25:56.060 --> 00:25:57.140]  弟兄姊妹
[00:25:57.140 --> 00:25:59.420]  不因為你得福或得禍
[00:25:59.420 --> 00:26:02.540]  你堅持著作智慧的人
[00:26:02.540 --> 00:26:05.380]  是敬畏上帝聽從祂說話的人
[00:26:05.380 --> 00:26:08.380]  你就會發覺你領受一種強力
[00:26:08.380 --> 00:26:10.660]  一種生命的韌力
[00:26:10.660 --> 00:26:17.420]  和堅強可以勝過邪惡的事情
[00:26:17.420 --> 00:26:20.100]  或者我們跳到第三個大點
[00:26:20.100 --> 00:26:22.300]  我們再讀到第八章的時候
[00:26:22.300 --> 00:26:26.020]  我們其中未必有機會慢慢看到其他的經文
[00:26:26.020 --> 00:26:28.260]  但是八章我們剛才讀到的經文裡面
[00:26:28.260 --> 00:26:31.060]  就提到一個很重要的方向
[00:26:31.060 --> 00:26:33.620]  沒錯我們地上會覺得很困惑
[00:26:33.620 --> 00:26:36.500]  很多時候有很多矛盾的事情
[00:26:36.500 --> 00:26:38.380]  但是我們清楚知道
[00:26:38.380 --> 00:26:44.900]  我們敬畏神的人始終是得到神要給我們永遠的福樂
[00:26:44.900 --> 00:26:47.660]  在第八章第六節開始
[00:26:47.660 --> 00:26:51.100]  一路重複描述很多我們剛才也讀過的
[00:26:51.100 --> 00:26:57.780]  在地上的善惡報應顛倒的情況
[00:26:57.780 --> 00:26:59.820]  第十節特別有提及
[00:26:59.820 --> 00:27:02.300]  《聖經》第八章第十節
[00:27:02.300 --> 00:27:06.180]  然後我看見惡人得以埋葬
[00:27:06.180 --> 00:27:09.220]  他們生前在聖地往來
[00:27:09.220 --> 00:27:13.620]  而在他們這樣行的城中竟被人遺忘
[00:27:13.620 --> 00:27:16.900]  這是虛空
[00:27:16.900 --> 00:27:18.780]  惡人得以埋葬
[00:27:18.780 --> 00:27:23.540]  大家會明白當時能夠妥善安葬是一個福氣
[00:27:23.540 --> 00:27:28.100]  所以他們覺得惡人為什麼可以得到妥善的埋葬
[00:27:28.100 --> 00:27:32.580]  但是他們更好的翻譯是正直人
[00:27:32.580 --> 00:27:36.820]  知道正直的人他們卻被人遺忘
[00:27:36.820 --> 00:27:39.820]  已經忘記了這些好人所做過的好事
[00:27:39.820 --> 00:27:41.260]  沒有人理會他
[00:27:41.260 --> 00:27:44.500]  這也是一種虛空
[00:27:44.500 --> 00:27:47.140]  傳道者感受到那種矛盾
[00:27:47.140 --> 00:27:50.660]  是很真實地在這個世上出現
[00:27:50.660 --> 00:27:52.780]  然後去到十二節
[00:27:52.780 --> 00:27:54.780]  《聖經》再講一件事情
[00:27:54.780 --> 00:27:56.140]  十二節
[00:27:56.140 --> 00:27:59.620]  《聖經》說罪人既然作惡百次
[00:27:59.620 --> 00:28:03.060]  但竟然在長壽有一種矛盾
[00:28:03.060 --> 00:28:04.260]  十四節
[00:28:04.260 --> 00:28:06.060]  在世上有一件虛空的事
[00:28:06.060 --> 00:28:10.020]  就是惡人照惡人所行的受報應
[00:28:10.020 --> 00:28:14.340]  惡人照惡人所行的得報償
[00:28:14.340 --> 00:28:16.900]  我想大家會想起很多
[00:28:16.900 --> 00:28:20.660]  在平時報章或親身經歷的事情
[00:28:20.660 --> 00:28:23.220]  為什麼會這麼矛盾呢?
[00:28:23.220 --> 00:28:24.100]  然後
[00:28:24.100 --> 00:28:25.140]  《大聖經》說
[00:28:25.140 --> 00:28:28.060]  他好像影子的短暫
[00:28:28.060 --> 00:28:31.820]  因為他在神面前
[00:28:31.820 --> 00:28:35.020]  不存敬畏的心
[00:28:35.020 --> 00:28:37.780]  這些事情上會發生的事情
[00:28:37.780 --> 00:28:41.300]  我們很多時候都會見到
[00:28:41.300 --> 00:28:43.300]  但是你再讀的時候
[00:28:43.300 --> 00:28:46.620]  《聖經》就很清楚地說
[00:28:46.620 --> 00:28:50.540]  神仍然有祂很確定的道德秩序
[00:28:50.540 --> 00:28:53.660]  在這個世上出現
[00:28:53.660 --> 00:28:58.740]  所以你留意在十二節的下面一句話
[00:28:58.740 --> 00:29:03.260]  「那麼我知道敬畏神的人
[00:29:03.260 --> 00:29:09.340]  就是在他面前存敬畏的心的必享福樂」
[00:29:09.340 --> 00:29:11.260]  下一句大家一起讀
[00:29:11.260 --> 00:29:14.060]  「惡人卻沒有福樂
[00:29:14.060 --> 00:29:16.620]  也不得到長壽
[00:29:16.620 --> 00:29:19.580]  他好像影子的短暫
[00:29:19.580 --> 00:29:25.020]  因為他在神面前不存敬畏的心」
[00:29:25.020 --> 00:29:26.860]  《聖經》提到
[00:29:26.860 --> 00:29:31.140]  沒錯,在一個好像善惡報應顛倒的情況之下
[00:29:31.140 --> 00:29:34.980]  我們仍然要緊握著那個終局
[00:29:34.980 --> 00:29:38.740]  緊握著那個將來真正的現實
[00:29:38.740 --> 00:29:41.380]  在神面前存敬畏的心的人
[00:29:41.380 --> 00:29:42.700]  《聖經》清楚地說
[00:29:42.700 --> 00:29:45.420]  必享福樂
[00:29:45.420 --> 00:29:47.020]  沒錯,在地上的惡人
[00:29:47.020 --> 00:29:49.420]  或許有他們現在的福樂
[00:29:49.420 --> 00:29:51.140]  但我們不需要羨慕
[00:29:51.140 --> 00:29:51.620]  為甚麼?
[00:29:51.620 --> 00:29:56.060]  因為這些只不過是影兒
[00:29:56.060 --> 00:29:59.780]  很快就會消失過去
[00:29:59.780 --> 00:30:01.740]  在很多詩篇裏面
[00:30:01.740 --> 00:30:03.620]  上上這樣呼籲我們
[00:30:03.620 --> 00:30:05.500]  不要因為惡人得福
[00:30:05.500 --> 00:30:08.020]  你就心懷不平
[00:30:08.020 --> 00:30:09.380]  不需要去羨慕
[00:30:09.380 --> 00:30:11.140]  因為這些情況
[00:30:11.140 --> 00:30:15.060]  始終他們會跌落沉淪當中
[00:30:15.060 --> 00:30:16.340]  其中詩篇七十三篇
[00:30:16.340 --> 00:30:17.820]  大家會記得
[00:30:17.820 --> 00:30:21.220]  詩篇七十三篇很清楚地講述這件事情
[00:30:21.220 --> 00:30:23.700]  其中第十八節說
[00:30:23.700 --> 00:30:27.020]  「你實在把他們安放在滑地
[00:30:27.020 --> 00:30:29.980]  在一個陷低的地方
[00:30:29.980 --> 00:30:33.340]  使他們跌倒、倒下、滅亡
[00:30:33.340 --> 00:30:35.660]  他們忽然間成了多麼荒涼
[00:30:35.660 --> 00:30:38.700]  被突然的驚恐完全消滅
[00:30:38.700 --> 00:30:40.820]  人睡醒了怎樣看夢
[00:30:40.820 --> 00:30:42.780]  主啊,你睡醒了
[00:30:42.780 --> 00:30:47.300]  也要照樣輕看他們」
[00:30:47.300 --> 00:30:49.340]  你做夢的時候
[00:30:49.340 --> 00:30:53.300]  可能突然間發覺夢中遇見車禍
[00:30:53.300 --> 00:30:56.260]  你會說「不行了,我快點去醫院
[00:30:56.260 --> 00:31:00.260]  我受了傷,我馬上去檢查有甚麼問題」
[00:31:00.260 --> 00:31:02.420]  你會不會呢?
[00:31:02.420 --> 00:31:03.540]  你不會
[00:31:03.540 --> 00:31:06.580]  因為那是夢境
[00:31:06.580 --> 00:31:08.380]  正在描述這些情況
[00:31:08.380 --> 00:31:11.020]  地上我們所見到這種狀況
[00:31:11.020 --> 00:31:13.540]  好像一些夢境會過去
[00:31:13.540 --> 00:31:16.620]  好像影兒會消失
[00:31:16.620 --> 00:31:18.140]  正因為這樣
[00:31:18.140 --> 00:31:20.740]  聖經就很清楚地告訴我們
[00:31:20.740 --> 00:31:25.940]  我們要放心去繼續存在敬畏的心跟隨神
[00:31:25.940 --> 00:31:31.260]  因此來到這段經文的結論
[00:31:31.260 --> 00:31:34.860]  亦是我們常常讀到的傳道書的說話
[00:31:34.860 --> 00:31:36.940]  第八章七十五節
[00:31:36.940 --> 00:31:39.460]  聖經說「我就稱讚快樂
[00:31:39.460 --> 00:31:43.020]  原來人在日光之下莫強於吃喝快樂
[00:31:43.020 --> 00:31:46.380]  因為他在日光之下甚至在一生的年日
[00:31:46.380 --> 00:31:50.100]  要從勞碌中時常享受所得的」
[00:31:50.100 --> 00:31:53.100]  這是和本所提的經文
[00:31:53.100 --> 00:31:55.540]  這段經文我們常常在傳道書讀
[00:31:55.540 --> 00:31:59.300]  總共在傳道書有七次這樣說
[00:31:59.300 --> 00:32:02.060]  但這裡所提到的經文
[00:32:02.060 --> 00:32:03.820]  都特別提到一件事情
[00:32:03.820 --> 00:32:08.220]  我們可以在所領受的吃喝當中享受快樂
[00:32:08.220 --> 00:32:12.260]  當然大家都知道這裡不是叫我們放縱自己
[00:32:12.260 --> 00:32:13.900]  但給我們了解一件事情
[00:32:13.900 --> 00:32:18.700]  就是四周的事情雖然很矛盾、很虛空
[00:32:18.700 --> 00:32:22.500]  但仍然記得有神
[00:32:22.500 --> 00:32:25.980]  因為上帝會厚賜百物給我們享用
[00:32:25.980 --> 00:32:29.100]  祂會賜給我們有工作的成果
[00:32:29.100 --> 00:32:31.580]  縱使是這樣的環境
[00:32:31.580 --> 00:32:33.300]  我們仍然可以學習
[00:32:33.300 --> 00:32:38.420]  帶著這樣的心去享受神給我們的
[00:32:38.420 --> 00:32:40.020]  說起享受
[00:32:40.020 --> 00:32:44.540]  很快想起一個圖畫 有一次看了這幅圖片
[00:32:44.540 --> 00:32:49.420]  大家知道菲律賓這個國家經常有很多天災
[00:32:49.420 --> 00:32:51.220]  很多時候打風
[00:32:51.220 --> 00:32:54.500]  其他國家沒有事 他們一定有事
[00:32:54.500 --> 00:32:57.900]  很多天然的災禍在這裡發生
[00:32:57.900 --> 00:33:02.260]  再加上國家或很多城市的防禦系統不好
[00:33:02.260 --> 00:33:04.860]  加深了他們的災禍
[00:33:04.860 --> 00:33:06.740]  有一次我看到一幅圖畫
[00:33:06.740 --> 00:33:12.860]  特別是影到在當地一個地區暴雨得很厲害
[00:33:12.860 --> 00:33:15.980]  破壞了很多當地的建設
[00:33:15.980 --> 00:33:19.300]  但突然影到一個家庭在他們家門口
[00:33:19.300 --> 00:33:22.460]  他們住一些破舊的小屋
[00:33:22.460 --> 00:33:25.980]  很多已經被暴雨摧殘
[00:33:25.980 --> 00:33:30.180]  但他們當時一家人就拿了桌子走出來
[00:33:30.180 --> 00:33:33.140]  擺在他們屋門前
[00:33:33.140 --> 00:33:35.220]  然後在上面吃飯
[00:33:35.220 --> 00:33:39.060]  但整個地區是完全是浸滿水的
[00:33:39.060 --> 00:33:41.060]  是一個窄角
[00:33:41.060 --> 00:33:43.580]  而他們就是腳浸在水裡
[00:33:43.580 --> 00:33:48.140]  然後在桌子上吃飯
[00:33:48.140 --> 00:33:51.380]  我覺得好像很矛盾
[00:33:51.380 --> 00:33:54.220]  但他們仍然是在那個環境當中
[00:33:54.220 --> 00:33:58.420]  享受他們可以有的食物
[00:33:58.420 --> 00:34:05.180]  而在當中得到他們當時可以有的福祿
[00:34:05.180 --> 00:34:07.580]  在我們所經歷的世界裡
[00:34:07.580 --> 00:34:11.220]  或許你會有很多不同的感覺、矛盾的經歷
[00:34:11.220 --> 00:34:14.700]  但記得神仍然將福氣賜給你
[00:34:14.700 --> 00:34:19.500]  你放心在當中繼續享受你所有的
[00:34:19.500 --> 00:34:21.740]  演字的經文特別有一個地方
[00:34:21.740 --> 00:34:23.940]  你會留意到最後一句說話說
[00:34:23.940 --> 00:34:26.420]  「事常享受所得」
[00:34:26.420 --> 00:34:31.020]  這個「事常」在我提及過的七次經文出現時
[00:34:31.020 --> 00:34:32.900]  是唯一一次說到的
[00:34:32.900 --> 00:34:34.900]  這個「事常」的字
[00:34:34.900 --> 00:34:36.740]  特別多謝楊牧師
[00:34:36.740 --> 00:34:39.300]  他在這方面給我們一個很重要的提點
[00:34:39.300 --> 00:34:41.140]  他說這句說話
[00:34:41.140 --> 00:34:43.940]  其實原來的文字是「睡覺」
[00:34:43.940 --> 00:34:46.540]  英文說「sleep with it」
[00:34:46.540 --> 00:34:48.060]  「事常」
[00:34:48.060 --> 00:34:50.340]  也意味著在過程當中
[00:34:50.340 --> 00:34:55.820]  我們跟這些虛空、童年一起生活
[00:34:55.820 --> 00:34:58.660]  沒錯,很多善惡結果是顛倒的
[00:34:58.660 --> 00:35:03.340]  但我們與這些顛倒共處
[00:35:03.340 --> 00:35:05.100]  去接受這些情況
[00:35:05.100 --> 00:35:07.500]  自己不去為這些事情介懷
[00:35:07.500 --> 00:35:09.900]  不去心懷不平
[00:35:09.900 --> 00:35:11.180]  用我們現在的說話說
[00:35:11.180 --> 00:35:12.460]  豁出去
[00:35:12.460 --> 00:35:15.300]  很坦然地面對這些情況
[00:35:15.300 --> 00:35:20.020]  因為知道神始終有祂的審判
[00:35:20.020 --> 00:35:25.060]  神一定有祂要給我們的那種真正的福氣
[00:35:25.060 --> 00:35:26.460]  因此在這個情況之下
[00:35:26.460 --> 00:35:30.820]  仍然學習去與這些的同行
[00:35:30.820 --> 00:35:33.940]  正如剛才我開始時所說到的那位牧者
[00:35:33.940 --> 00:35:37.180]  他要苦難共務
[00:35:37.180 --> 00:35:42.660]  仍然在裏面領受神給他的恩惠
[00:35:42.660 --> 00:35:45.540]  最後我想多說一件事情
[00:35:45.540 --> 00:35:49.860]  我一次留意到一本書提及一個比喻
[00:35:49.860 --> 00:35:53.900]  比喻我們跟神的關係
[00:35:53.900 --> 00:36:00.740]  它說到有一群人他們被告知
[00:36:00.740 --> 00:36:04.540]  去到某個地方有一個很重要的金礦
[00:36:04.540 --> 00:36:08.660]  這個主人就通知他們
[00:36:08.660 --> 00:36:09.820]  你們來吧
[00:36:09.820 --> 00:36:12.700]  你們放心在這裏挖
[00:36:12.700 --> 00:36:16.940]  你們挖到的金礦我可以送給你們
[00:36:16.940 --> 00:36:18.340]  很多人就很開心
[00:36:18.340 --> 00:36:22.220]  就去到這個礦坑走路挖
[00:36:22.220 --> 00:36:25.540]  一直挖的時候他們認為會挖到一粒一粒
[00:36:25.540 --> 00:36:29.180]  很閃亮的黃金出來
[00:36:29.180 --> 00:36:30.980]  但是挖到盡頭都沒有
[00:36:30.980 --> 00:36:38.340]  只挖到一塊一塊很奇怪的形狀的一些金屬
[00:36:38.340 --> 00:36:41.060]  黑黑灰灰
[00:36:41.060 --> 00:36:45.740]  完全沒有金的那種形狀
[00:36:45.740 --> 00:36:48.140]  他們覺得被欺騙
[00:36:48.140 --> 00:36:52.140]  但是這個主人繼續跟他們說
[00:36:52.140 --> 00:36:53.980]  你們繼續挖
[00:36:53.980 --> 00:36:56.540]  很多黃金在這裏
[00:36:56.540 --> 00:36:58.580]  你們放心繼續挖
[00:36:58.580 --> 00:37:01.820]  你們會得到的
[00:37:01.820 --> 00:37:05.620]  有些人相信這個礦主所說的
[00:37:05.620 --> 00:37:07.780]  繼續去挖
[00:37:07.780 --> 00:37:10.260]  有些人就覺得你欺騙我
[00:37:10.260 --> 00:37:11.420]  我放棄了
[00:37:11.420 --> 00:37:14.540]  我走了
[00:37:14.540 --> 00:37:17.220]  各位弟兄姊妹
[00:37:17.220 --> 00:37:19.540]  你認識的上帝
[00:37:19.540 --> 00:37:22.020]  祂跟你宣告
[00:37:22.020 --> 00:37:25.540]  祂是永遠信實的主
[00:37:25.540 --> 00:37:27.860]  祂是公義的上帝
[00:37:27.860 --> 00:37:30.460]  祂是慈愛的主
[00:37:30.460 --> 00:37:34.420]  祂不會去虧待信靠祂的人
[00:37:34.420 --> 00:37:37.580]  是不是你遇到福氣
[00:37:37.580 --> 00:37:39.940]  你才會相信
[00:37:39.940 --> 00:37:44.740]  為什麼你會相信祂的說話是確實的
[00:37:44.740 --> 00:37:48.940]  縱使你的環境未必是好像你所期望的
[00:37:48.940 --> 00:37:54.460]  但是你仍然去相信 仍然去敬畏祂
[00:37:54.460 --> 00:37:55.820]  在你人生的路上
[00:37:55.820 --> 00:37:58.260]  當你讀到傳統書的時候
[00:37:58.260 --> 00:38:01.540]  你記得傳統書其實一直在跟我們說
[00:38:01.540 --> 00:38:04.580]  無論如何 立定你的心志
[00:38:04.580 --> 00:38:08.020]  一生敬畏神
[00:38:08.020 --> 00:38:14.540]  我們一起在這裏祈禱
[00:38:14.540 --> 00:38:19.420]  真的祝我們都是信心軟弱的人
[00:38:19.420 --> 00:38:25.540]  很多時候 我們憑眼見 不憑信心
[00:38:25.540 --> 00:38:27.940]  我們會因為環境的因素
[00:38:27.940 --> 00:38:31.580]  影響我們對你的信心
[00:38:31.580 --> 00:38:33.300]  主啊 求祢幫助我們
[00:38:33.300 --> 00:38:36.820]  在我們明白了這個世界的情況之餘
[00:38:36.820 --> 00:38:40.700]  祝我們靠著祢更加有一種心靈的力量
[00:38:40.700 --> 00:38:44.100]  去適應 去接受
[00:38:44.100 --> 00:38:47.540]  帶著信心 仍然享受祢給我們的份
[00:38:47.540 --> 00:38:51.540]  也帶著信心 繼續來遵循祢的吩咐
[00:38:51.540 --> 00:38:53.860]  去過敬畏的人生
[00:38:53.860 --> 00:38:55.060]  以致我們在祢面前
[00:38:55.060 --> 00:39:00.460]  始終蒙受祢給我們的恩典 福氣
[00:39:00.460 --> 00:39:04.100]  多謝祢 願祢來幫助 引導我們
[00:39:04.100 --> 00:39:07.380]  奉耶穌聖名祈禱 阿門
