
[00:00:00.000 --> 00:00:02.000]  在這時我們要預備我們的心
[00:20:22.000 --> 00:20:24.000]  就是那些憤裔黨人
[00:20:24.000 --> 00:20:26.000]  這件事就引起
[00:20:26.000 --> 00:20:30.000]  那些猶太人那種惱怒、憤怒
[00:20:30.000 --> 00:20:32.000]  猶太人他們認為
[00:20:32.000 --> 00:20:35.000]  那些憤裔黨、激進黨人
[00:20:35.000 --> 00:20:38.000]  為什麼在我們敬拜上帝的時候
[00:20:38.000 --> 00:20:40.000]  來掀起革命呢?
[00:20:40.000 --> 00:20:45.000]  以致比拉多就用這種血腥鎮壓呢?
[00:20:45.000 --> 00:20:47.000]  這就是我剛才所讀到的
[00:20:47.000 --> 00:20:49.000]  第一節經文提到
[00:20:49.000 --> 00:20:54.000]  有人將比拉多市加利利人的血
[00:20:54.000 --> 00:20:57.000]  參雜在祭物中的事
[00:20:57.000 --> 00:21:00.000]  那一節的經文
[00:21:00.000 --> 00:21:03.000]  講給耶穌關於這件事
[00:21:03.000 --> 00:21:05.000]  是另一批人
[00:21:05.000 --> 00:21:06.000]  哪一批人?
[00:21:06.000 --> 00:21:08.000]  是法利塞人
[00:21:08.000 --> 00:21:10.000]  因為法利塞人他們憎恨
[00:21:10.000 --> 00:21:12.000]  這個憤裔黨的人
[00:21:12.000 --> 00:21:14.000]  他們認為他們應該服從
[00:21:14.000 --> 00:21:17.000]  在上的掌權者
[00:21:17.000 --> 00:21:19.000]  即是羅馬政府
[00:21:19.000 --> 00:21:23.000]  他們不應該用武力來抗爭政府
[00:21:23.000 --> 00:21:26.000]  所以認為這些人有罪
[00:21:26.000 --> 00:21:28.000]  被殺了也有罪
[00:21:28.000 --> 00:21:31.000]  所以他們將這件事講給耶穌聽
[00:21:31.000 --> 00:21:33.000]  耶穌怎樣對他們說呢?
[00:21:33.000 --> 00:21:37.000]  耶穌說:你們以為這些加利利人
[00:21:37.000 --> 00:21:41.000]  比眾加利利人更有罪
[00:21:41.000 --> 00:21:43.000]  所以受害嗎?
[00:21:43.000 --> 00:21:45.000]  我告訴你們
[00:21:45.000 --> 00:21:47.000]  不是的
[00:21:47.000 --> 00:21:50.000]  接著耶穌馬上對法利塞人
[00:21:50.000 --> 00:21:53.000]  又提出另一個反過來
[00:21:53.000 --> 00:21:55.000]  這個憤裔黨的人
[00:21:55.000 --> 00:21:57.000]  責備法利塞人的事
[00:21:57.000 --> 00:21:58.000]  是什麼事呢?
[00:21:58.000 --> 00:22:00.000]  就是當時比拉多
[00:22:00.000 --> 00:22:04.000]  為了讓整個耶路撒冷
[00:22:04.000 --> 00:22:07.000]  有一套好的供水系統
[00:22:07.000 --> 00:22:09.000]  就準備去建立
[00:22:09.000 --> 00:22:11.000]  但是沒錢?
[00:22:11.000 --> 00:22:13.000]  那怎麼辦?怎麼做呢?
[00:22:13.000 --> 00:22:16.000]  比拉多就去強迫猶太人
[00:22:16.000 --> 00:22:18.000]  要將他們聖殿的錢
[00:22:18.000 --> 00:22:23.000]  拿出來建造西羅亞祠
[00:22:23.000 --> 00:22:27.000]  就將西羅亞祠上的分水道
[00:22:27.000 --> 00:22:29.000]  來建造西羅亞樓
[00:22:29.000 --> 00:22:31.000]  這層樓
[00:22:31.000 --> 00:22:33.000]  但是在施工的時候
[00:22:33.000 --> 00:22:36.000]  西羅亞樓倒塌了
[00:22:36.000 --> 00:22:39.000]  壓死了當時有18個人
[00:22:39.000 --> 00:22:41.000]  所以憤裔黨的人
[00:22:41.000 --> 00:22:43.000]  就責罵法利塞人了
[00:22:43.000 --> 00:22:44.000]  他們說
[00:22:44.000 --> 00:22:47.000]  都是你們跟那些不義的政府
[00:22:47.000 --> 00:22:49.000]  不義的政府勾結
[00:22:49.000 --> 00:22:51.000]  來妥協
[00:22:51.000 --> 00:22:54.000]  所以你們有罪了
[00:22:54.000 --> 00:22:56.000]  在這兩件事情當中
[00:22:56.000 --> 00:22:59.000]  他們都來到耶穌的面前
[00:22:59.000 --> 00:23:00.000]  你可以想想
[00:23:00.000 --> 00:23:02.000]  耶穌當時事實上
[00:23:02.000 --> 00:23:05.000]  都是置身這種兩難之間
[00:23:05.000 --> 00:23:07.000]  從人的角度來看
[00:23:07.000 --> 00:23:09.000]  無論耶穌怎麼回答
[00:23:09.000 --> 00:23:12.000]  都會被其中的一黨
[00:23:12.000 --> 00:23:14.000]  認為他不對
[00:23:14.000 --> 00:23:15.000]  但是
[00:23:15.000 --> 00:23:17.000]  我們從耶穌的回答
[00:23:17.000 --> 00:23:19.000]  我們看到耶穌的智慧
[00:23:19.000 --> 00:23:22.000]  主耶穌怎麼來處理
[00:23:22.000 --> 00:23:24.000]  回答這兩件事情呢?
[00:23:24.000 --> 00:23:26.000]  耶穌的回答就是
[00:23:26.000 --> 00:23:28.000]  不是
[00:23:28.000 --> 00:23:30.000]  也不是
[00:23:30.000 --> 00:23:32.000]  「不是」
[00:23:32.000 --> 00:23:35.000]  就是指你們兩派都搞錯了
[00:23:35.000 --> 00:23:37.000]  你們兩派的看法
[00:23:37.000 --> 00:23:39.000]  都是自我忠心
[00:23:39.000 --> 00:23:41.000]  你們以為上帝一定
[00:23:41.000 --> 00:23:43.000]  站在革命黨這個立場
[00:23:43.000 --> 00:23:45.000]  或者你們認為
[00:23:45.000 --> 00:23:46.000]  上帝一定站在
[00:23:46.000 --> 00:23:48.000]  法利塞人這個立場
[00:23:48.000 --> 00:23:50.000]  也不是
[00:23:50.000 --> 00:23:52.000]  主耶穌在這裡表明
[00:23:52.000 --> 00:23:54.000]  不幸的事情
[00:23:54.000 --> 00:23:56.000]  並非直接
[00:23:56.000 --> 00:23:58.000]  因為罪惡的輕重
[00:23:58.000 --> 00:24:00.000]  而引起的
[00:24:00.000 --> 00:24:02.000]  不是說
[00:24:02.000 --> 00:24:05.000]  哪一個比哪一個更有罪
[00:24:05.000 --> 00:24:07.000]  這兩件事情
[00:24:07.000 --> 00:24:08.000]  要告訴我們
[00:24:08.000 --> 00:24:11.000]  如果人不悔改
[00:24:11.000 --> 00:24:13.000]  就會和那些人
[00:24:13.000 --> 00:24:15.000]  一起的
[00:24:15.000 --> 00:24:18.000]  一樣的滅亡
[00:24:18.000 --> 00:24:21.000]  有一本書是英文書
[00:24:21.000 --> 00:24:23.000]  是Mark McMinn
[00:24:23.000 --> 00:24:24.000]  所寫的
[00:24:24.000 --> 00:24:25.000]  英文叫
[00:24:25.000 --> 00:24:27.000]  Why Sin Matters
[00:24:27.000 --> 00:24:28.000]  翻譯為
[00:24:28.000 --> 00:24:36.000]  「為何罪是有關緊要的」
[00:24:36.000 --> 00:24:38.000]  在這本書裡面
[00:24:38.000 --> 00:24:39.000]  這位作者
[00:24:39.000 --> 00:24:43.000]  他有以下的觀察
[00:24:43.000 --> 00:24:44.000]  他說
[00:24:44.000 --> 00:24:46.000]  當我們以為我們自己
[00:24:46.000 --> 00:24:47.000]  我都不錯
[00:24:47.000 --> 00:24:48.000]  我都很好
[00:24:48.000 --> 00:24:50.000]  做人都做得很好
[00:24:50.000 --> 00:24:52.000]  當我覺得自己不錯的時候
[00:24:52.000 --> 00:24:54.000]  比起別人
[00:24:54.000 --> 00:24:56.000]  覺得不錯不錯的時候
[00:24:56.000 --> 00:24:59.000]  你就對這個罪業
[00:24:59.000 --> 00:25:02.000]  深重不理解
[00:25:02.000 --> 00:25:03.000]  當我們覺得
[00:25:03.000 --> 00:25:06.000]  我們比其他人好的時候
[00:25:06.000 --> 00:25:10.000]  我們就做了他們的法官
[00:25:10.000 --> 00:25:14.000]  我們就做了他們的judges
[00:25:14.000 --> 00:25:15.000]  他說
[00:25:15.000 --> 00:25:16.000]  書裡面說
[00:25:16.000 --> 00:25:17.000]  作者說
[00:25:17.000 --> 00:25:19.000]  他有一位讀物理的朋友
[00:25:19.000 --> 00:25:22.000]  那位朋友曾經說
[00:25:22.000 --> 00:25:23.000]  我們每一個人
[00:25:23.000 --> 00:25:25.000]  都好像一個燈泡
[00:25:25.000 --> 00:25:26.000]  一個燈泡
[00:25:26.000 --> 00:25:28.000]  有些50瓦
[00:25:28.000 --> 00:25:30.000]  有些25瓦
[00:25:30.000 --> 00:25:31.000]  但是
[00:25:31.000 --> 00:25:34.000]  這些不同瓦數的燈泡
[00:25:34.000 --> 00:25:37.000]  放在外面陽光之下
[00:25:37.000 --> 00:25:40.000]  每一個燈泡都會變成
[00:25:40.000 --> 00:25:43.000]  黯然無光
[00:25:43.000 --> 00:25:44.000]  確實是
[00:25:44.000 --> 00:25:45.000]  我們本來
[00:25:45.000 --> 00:25:47.000]  每一個人都是沒用的人
[00:25:47.000 --> 00:25:49.000]  因為我們都是罪人
[00:25:49.000 --> 00:25:52.000]  所以在我們上帝的面前
[00:25:52.000 --> 00:25:54.000]  如果我們互相作出這個比較
[00:25:54.000 --> 00:25:56.000]  我瓦數大過你的瓦數
[00:25:56.000 --> 00:25:58.000]  或者我好過你
[00:25:58.000 --> 00:25:59.000]  是毫無意義的
[00:25:59.000 --> 00:26:01.000]  在神的面前作出這些比較
[00:26:01.000 --> 00:26:04.000]  因為我們相同的地方
[00:26:04.000 --> 00:26:06.000]  我們相同的地方
[00:26:06.000 --> 00:26:07.000]  就是什麼?
[00:26:07.000 --> 00:26:10.000]  我們的罪業深重
[00:26:10.000 --> 00:26:13.000]  遠勝過我們彼此之間
[00:26:13.000 --> 00:26:16.000]  不同的地方
[00:26:16.000 --> 00:26:19.000]  當別人遭遇不幸的時候
[00:26:19.000 --> 00:26:20.000]  一般的人
[00:26:20.000 --> 00:26:24.000]  亦通常會抱著一種幸災樂禍
[00:26:24.000 --> 00:26:27.000]  那種錯誤的觀念
[00:26:27.000 --> 00:26:29.000]  那種錯誤的態度
[00:26:29.000 --> 00:26:32.000]  以為是因為他們罪業深重
[00:26:32.000 --> 00:26:36.000]  所以遭遇這個天譴
[00:26:36.000 --> 00:26:37.000]  第二次們
[00:26:37.000 --> 00:26:40.000]  讓他們不要去定人的罪
[00:26:40.000 --> 00:26:44.000]  以為苦難一定是上帝懲罰你
[00:26:44.000 --> 00:26:46.000]  懲罰他人
[00:26:46.000 --> 00:26:49.000]  顯然耶穌基督從來沒有將
[00:26:49.000 --> 00:26:53.000]  苦難單獨列為痛罪有關的
[00:26:53.000 --> 00:26:55.000]  我重複一次
[00:26:55.000 --> 00:26:57.000]  耶穌基督從來沒有將
[00:26:57.000 --> 00:27:03.000]  苦難單獨列為痛罪有關的
[00:27:03.000 --> 00:27:05.000]  如果是這樣的時候
[00:27:05.000 --> 00:27:07.000]  舊約聖經裡面的人物
[00:27:07.000 --> 00:27:09.000]  約伯又怎樣?
[00:27:09.000 --> 00:27:11.000]  他豈不是完全正直
[00:27:11.000 --> 00:27:14.000]  敬畏上帝遠離惡事的人?
[00:27:14.000 --> 00:27:17.000]  他為什麼會受苦?
[00:27:17.000 --> 00:27:18.000]  我們都知道
[00:27:18.000 --> 00:27:20.000]  他受苦是因為撒旦
[00:27:20.000 --> 00:27:23.000]  給了約伯這種試探
[00:27:23.000 --> 00:27:25.000]  而試探約伯
[00:27:25.000 --> 00:27:28.000]  對神的信心和忠誠
[00:27:28.000 --> 00:27:32.000]  當然也是神所允許的
[00:27:32.000 --> 00:27:34.000]  那麼新約
[00:27:34.000 --> 00:27:35.000]  耶穌基督
[00:27:35.000 --> 00:27:39.000]  祂在十字架上受盡那種苦難
[00:27:39.000 --> 00:27:41.000]  祂豈不是神的兒子嗎?
[00:27:41.000 --> 00:27:43.000]  祂從來沒有犯罪嗎?
[00:27:43.000 --> 00:27:45.000]  親愛的影子們朋友們
[00:27:45.000 --> 00:27:49.000]  耶穌受苦是為了要我們得著生命
[00:27:49.000 --> 00:27:53.000]  一個豐盛、永恆的生命
[00:27:53.000 --> 00:27:55.000]  所以,弟兄姊妹朋友們
[00:27:55.000 --> 00:27:59.000]  我們千萬不要去定人的罪
[00:27:59.000 --> 00:28:03.000]  以為苦難一定是上帝的懲罰
[00:28:03.000 --> 00:28:04.000]  看見人家
[00:28:04.000 --> 00:28:08.000]  看見弟兄姊妹在苦難中受害的時候
[00:28:08.000 --> 00:28:09.000]  你就說
[00:28:09.000 --> 00:28:11.000]  這是上帝給他們的處罰
[00:28:11.000 --> 00:28:15.000]  如果到這個人或這些人身上
[00:28:15.000 --> 00:28:16.000]  如果是這樣的時候
[00:28:16.000 --> 00:28:18.000]  是不公平的
[00:28:18.000 --> 00:28:23.000]  也不合乎神聖經話語的教導
[00:28:23.000 --> 00:28:27.000]  讓我們去除掉
[00:28:27.000 --> 00:28:30.000]  我們做法官的袍好不好?
[00:28:30.000 --> 00:28:32.000]  我們不要定罪
[00:28:32.000 --> 00:28:33.000]  將這個袍
[00:28:33.000 --> 00:28:34.000]  法官的袍
[00:28:34.000 --> 00:28:35.000]  除下來
[00:28:35.000 --> 00:28:39.000]  願意我們真的以謙卑的心
[00:28:39.000 --> 00:28:41.000]  來與人相交
[00:28:41.000 --> 00:28:45.000]  來面對亦與我們的神一起的相交
[00:28:45.000 --> 00:28:49.000]  苦難供給人第三方面的醒覺
[00:28:49.000 --> 00:28:52.000]  就是對神
[00:28:52.000 --> 00:28:53.000]  對神的話
[00:28:53.000 --> 00:28:55.000]  人要悔改
[00:28:55.000 --> 00:28:57.000]  我們世上每個人都需要
[00:28:57.000 --> 00:29:00.000]  在上帝的面前來悔改
[00:29:00.000 --> 00:29:03.000]  《路加福音》第十三章第三節下半節
[00:29:03.000 --> 00:29:05.000]  說到你們若不悔改
[00:29:05.000 --> 00:29:08.000]  都要如此滅亡
[00:29:08.000 --> 00:29:10.000]  同一章的第五節下
[00:29:10.000 --> 00:29:12.000]  耶穌有同樣的警告
[00:29:12.000 --> 00:29:15.000]  你們若不悔改
[00:29:15.000 --> 00:29:19.000]  都要如此滅亡
[00:29:19.000 --> 00:29:23.000]  當時主耶穌要處理這兩件事情
[00:29:23.000 --> 00:29:27.000]  一件是法利塞人攻擊粉裔黨人
[00:29:27.000 --> 00:29:31.000]  另一件是粉裔黨人攻擊法利塞人
[00:29:31.000 --> 00:29:33.000]  在這兩者之間
[00:29:33.000 --> 00:29:36.000]  他們都要求耶穌要表態
[00:29:36.000 --> 00:29:40.000]  到底哪一方面誰才是對的呢
[00:29:40.000 --> 00:29:42.000]  但是耶穌的看法
[00:29:42.000 --> 00:29:43.000]  不是
[00:29:43.000 --> 00:29:45.000]  你們兩派都搞錯了
[00:29:45.000 --> 00:29:48.000]  你們兩派的看法都是自我忠心
[00:29:48.000 --> 00:29:53.000]  你們以為上帝一定是站在革命黨那一邊
[00:29:53.000 --> 00:29:55.000]  或者你以為上帝一定是
[00:29:55.000 --> 00:29:58.000]  站在你們法利塞人的立場
[00:29:58.000 --> 00:29:59.000]  也不是
[00:29:59.000 --> 00:30:01.000]  在這件事情上
[00:30:01.000 --> 00:30:03.000]  主耶穌也要說
[00:30:03.000 --> 00:30:04.000]  每二千年前的人
[00:30:04.000 --> 00:30:08.000]  以及今天你我來聽
[00:30:08.000 --> 00:30:10.000]  你們若不悔改
[00:30:10.000 --> 00:30:13.000]  都要如此滅亡
[00:30:13.000 --> 00:30:15.000]  你們若不悔改
[00:30:15.000 --> 00:30:18.000]  都要如此滅亡
[00:30:18.000 --> 00:30:22.000]  在今早短短這五節的經文裡面
[00:30:22.000 --> 00:30:27.000]  耶穌重複了這個警世之言兩次
[00:30:27.000 --> 00:30:29.000]  兩次
[00:30:29.000 --> 00:30:31.000]  雖然災難的臨到
[00:30:31.000 --> 00:30:36.000]  是跟國人的罪惡輕重無關
[00:30:36.000 --> 00:30:37.000]  剛才我提及
[00:30:37.000 --> 00:30:40.000]  但是災難的臨到
[00:30:40.000 --> 00:30:46.000]  卻是跟人類整體全體性的罪惡有關
[00:30:46.000 --> 00:30:48.000]  因為世人都犯了罪
[00:30:48.000 --> 00:30:50.000]  規決了神的榮耀
[00:30:50.000 --> 00:30:54.000]  所以這句警世之言提醒我們
[00:30:54.000 --> 00:30:56.000]  若不悔改的話
[00:30:56.000 --> 00:31:00.000]  都要如此滅亡
[00:31:00.000 --> 00:31:06.000]  悔改這個字是指悔過
[00:31:06.000 --> 00:31:09.000]  是心裡面一種變化
[00:31:09.000 --> 00:31:11.000]  而改就是改過
[00:31:11.000 --> 00:31:13.000]  是行動的變化
[00:31:13.000 --> 00:31:15.000]  人的心思本來是
[00:31:15.000 --> 00:31:17.000]  我們遠離我們的神
[00:31:17.000 --> 00:31:19.000]  我們背向我們的神
[00:31:19.000 --> 00:31:23.000]  如今我們整個轉變過來
[00:31:23.000 --> 00:31:25.000]  我們要歸向我們的神
[00:31:25.000 --> 00:31:27.000]  而滅亡
[00:31:27.000 --> 00:31:31.000]  不但指我們身體將要死亡
[00:31:31.000 --> 00:31:33.000]  並且要指我們死後
[00:31:33.000 --> 00:31:38.000]  靈魂都要受到永遠的痛苦
[00:31:38.000 --> 00:31:40.000]  親愛的朋友們
[00:31:40.000 --> 00:31:45.000]  世上所有人都是罪人
[00:31:45.000 --> 00:31:48.000]  都必須要悔改
[00:31:48.000 --> 00:31:52.000]  否則就要面臨可怕滅亡的結局
[00:31:52.000 --> 00:31:54.000]  真正的悔改
[00:31:54.000 --> 00:31:57.000]  不是看行為的改變
[00:31:57.000 --> 00:32:02.000]  不是看表面上的那種氣惡重現
[00:32:02.000 --> 00:32:04.000]  真正的悔改
[00:32:04.000 --> 00:32:06.000]  是我們的心思改變
[00:32:06.000 --> 00:32:08.000]  是將我們的心思
[00:32:08.000 --> 00:32:13.000]  一切在神之外的人事物
[00:32:13.000 --> 00:32:18.000]  都要轉向神祂自己
[00:32:18.000 --> 00:32:20.000]  有一個人
[00:32:20.000 --> 00:32:24.000]  他向一位傳道人提出挑戰
[00:32:24.000 --> 00:32:26.000]  他很失去難為
[00:32:26.000 --> 00:32:28.000]  難為這位傳道人
[00:32:28.000 --> 00:32:31.000]  他拿著一隻小鳥
[00:32:31.000 --> 00:32:33.000]  來問這位傳道人
[00:32:33.000 --> 00:32:35.000]  請問傳道人
[00:32:35.000 --> 00:32:38.000]  這隻小鳥是生的
[00:32:38.000 --> 00:32:40.000]  還是死的
[00:32:40.000 --> 00:32:42.000]  其實這人很壞
[00:32:42.000 --> 00:32:47.000]  他預先在小鳥的頸部
[00:32:47.000 --> 00:32:52.000]  輕輕插了一針
[00:32:52.000 --> 00:32:54.000]  但沒有插進去
[00:32:54.000 --> 00:32:57.000]  如果傳道人說這隻小鳥是死的
[00:32:57.000 --> 00:32:59.000]  他就放了小鳥
[00:32:59.000 --> 00:33:01.000]  小鳥就飛走了
[00:33:01.000 --> 00:33:04.000]  但如果傳道人說這隻小鳥是生的
[00:33:04.000 --> 00:33:08.000]  他就把手上的針
[00:33:08.000 --> 00:33:10.000]  往下壓下去
[00:33:10.000 --> 00:33:12.000]  壓下去的時候
[00:33:12.000 --> 00:33:14.000]  小鳥就會死了
[00:33:14.000 --> 00:33:17.000]  完全傳道人都看不到這支針
[00:33:17.000 --> 00:33:19.000]  我想請問你們
[00:33:19.000 --> 00:33:21.000]  如果你是那位傳道人
[00:33:21.000 --> 00:33:23.000]  你會怎樣回答呢
[00:33:23.000 --> 00:33:26.000]  如果你說這隻小鳥是死的
[00:33:26.000 --> 00:33:28.000]  或者是生的
[00:33:28.000 --> 00:33:30.000]  如果你說生的時候
[00:33:30.000 --> 00:33:32.000]  他就把這支針壓下去
[00:33:32.000 --> 00:33:34.000]  小鳥就會死了
[00:33:34.000 --> 00:33:36.000]  如果你說死的
[00:33:36.000 --> 00:33:37.000]  那時候
[00:33:37.000 --> 00:33:40.000]  起碼你就救了這隻小鳥
[00:33:40.000 --> 00:33:44.000]  讓這人放了小鳥就讓他飛走了
[00:33:44.000 --> 00:33:47.000]  傳道人他想了一會
[00:33:47.000 --> 00:33:49.000]  然後他回答這個人
[00:33:49.000 --> 00:33:50.000]  對他說
[00:33:50.000 --> 00:33:52.000]  這隻小鳥
[00:33:52.000 --> 00:33:54.000]  或生或死
[00:33:54.000 --> 00:33:58.000]  在乎你一念之間
[00:33:58.000 --> 00:34:00.000]  親愛的
[00:34:00.000 --> 00:34:02.000]  親愛的未信主的朋友們
[00:34:02.000 --> 00:34:04.000]  或者慕道的朋友們
[00:34:04.000 --> 00:34:06.000]  如果你還未信耶穌的話
[00:34:06.000 --> 00:34:08.000]  求主幫助你
[00:34:08.000 --> 00:34:11.000]  當上帝仍然可以尋找的時候
[00:34:11.000 --> 00:34:13.000]  去尋找他
[00:34:13.000 --> 00:34:14.000]  在他面前悔改
[00:34:14.000 --> 00:34:16.000]  改變你的意念
[00:34:16.000 --> 00:34:18.000]  改變你整個生活的形式
[00:34:18.000 --> 00:34:20.000]  改變你整個人生
[00:34:20.000 --> 00:34:22.000]  這個決定
[00:34:22.000 --> 00:34:26.000]  都是在乎你一念之間
[00:34:26.000 --> 00:34:30.000]  所以不要錯過這個機會
[00:34:30.000 --> 00:34:33.000]  在苦難中受難的人
[00:34:33.000 --> 00:34:35.000]  都有不同的年齡
[00:34:35.000 --> 00:34:36.000]  不同的國籍
[00:34:36.000 --> 00:34:38.000]  不同的身份
[00:34:38.000 --> 00:34:39.000]  但是每一個人
[00:34:39.000 --> 00:34:41.000]  在我們的上帝看來
[00:34:41.000 --> 00:34:44.000]  都是寶貴的靈魂
[00:34:44.000 --> 00:34:46.000]  那些還未信主的人
[00:34:46.000 --> 00:34:47.000]  如果死了之後
[00:34:47.000 --> 00:34:50.000]  從此就沒有機會
[00:34:50.000 --> 00:34:53.000]  就沒有機會迴轉得救這個機會
[00:34:53.000 --> 00:34:54.000]  他們沒有辦法
[00:34:54.000 --> 00:34:56.000]  已經死了
[00:34:56.000 --> 00:34:57.000]  所以我們現在
[00:34:57.000 --> 00:35:00.000]  在這個地上還存活的時候
[00:35:00.000 --> 00:35:02.000]  我們需要幫助那些
[00:35:02.000 --> 00:35:06.000]  還未離開世上的人
[00:35:06.000 --> 00:35:07.000]  幫助他們
[00:35:07.000 --> 00:35:08.000]  拯救他們
[00:35:08.000 --> 00:35:09.000]  向他們傳福音
[00:35:09.000 --> 00:35:12.000]  向他們分享你得救的見證
[00:35:12.000 --> 00:35:17.000]  向他們分享你神在你身上的作為
[00:35:17.000 --> 00:35:19.000]  但是對
[00:35:19.000 --> 00:35:20.000]  但是我們對那些
[00:35:20.000 --> 00:35:22.000]  還在苦難中的
[00:35:22.000 --> 00:35:24.000]  還活著的人
[00:35:24.000 --> 00:35:26.000]  我們有責任
[00:35:26.000 --> 00:35:28.000]  看著他們這樣受苦
[00:35:28.000 --> 00:35:29.000]  這些人可能就是
[00:35:29.000 --> 00:35:32.000]  身邊的親朋好友
[00:35:32.000 --> 00:35:33.000]  我們不知道
[00:35:33.000 --> 00:35:36.000]  有多少的時間或者機會
[00:35:36.000 --> 00:35:38.000]  我們唯一能夠幫助他們的
[00:35:38.000 --> 00:35:41.000]  就是將福音傳給他們
[00:35:41.000 --> 00:35:43.000]  每次當我見到那些
[00:35:43.000 --> 00:35:45.000]  災難中的
[00:35:45.000 --> 00:35:48.000]  極度哀痛的面孔的時候
[00:35:48.000 --> 00:35:51.000]  我心裡面十分的沉重
[00:35:51.000 --> 00:35:53.000]  願意在這個禱告中
[00:35:53.000 --> 00:35:55.000]  我們紀念他
[00:35:55.000 --> 00:35:57.000]  雖然是不同的國家
[00:35:57.000 --> 00:35:58.000]  不同的信仰
[00:35:58.000 --> 00:36:00.000]  我們仍然祈求主的手
[00:36:00.000 --> 00:36:02.000]  來安撫他們
[00:36:02.000 --> 00:36:06.000]  憂傷無助的心靈
[00:36:06.000 --> 00:36:07.000]  各難當頭
[00:36:07.000 --> 00:36:09.000]  願上帝興起
[00:36:09.000 --> 00:36:10.000]  他的子民
[00:36:10.000 --> 00:36:14.000]  興起我們信住的人
[00:36:14.000 --> 00:36:16.000]  因為
[00:36:16.000 --> 00:36:17.000]  在這個神在的話語
[00:36:17.000 --> 00:36:18.000]  歷代之下
[00:36:18.000 --> 00:36:21.000]  七章十四至十五節
[00:36:21.000 --> 00:36:23.000]  這樣來應許我們
[00:36:23.000 --> 00:36:24.000]  我們一起來讀出
[00:36:24.000 --> 00:36:25.000]  請
[00:36:25.000 --> 00:36:28.000]  謝稱為我命下的子民
[00:36:28.000 --> 00:36:29.000]  若是自卑
[00:36:29.000 --> 00:36:30.000]  禱告
[00:36:30.000 --> 00:36:31.000]  尋求我的面
[00:36:31.000 --> 00:36:33.000]  轉離他們的惡行
[00:36:33.000 --> 00:36:35.000]  我必從天上垂聽
[00:36:35.000 --> 00:36:37.000]  赦免他們的罪
[00:36:37.000 --> 00:36:39.000]  醫治他們的地
[00:36:39.000 --> 00:36:40.000]  我必睜眼看
[00:36:40.000 --> 00:36:45.000]  側耳聽在此處所獻的禱告
[00:36:45.000 --> 00:36:46.000]  自古以來
[00:36:46.000 --> 00:36:47.000]  自古以來
[00:36:47.000 --> 00:36:51.000]  人就很喜歡去尋根究底
[00:36:51.000 --> 00:36:55.000]  要知道苦難和罪惡的關係
[00:36:55.000 --> 00:36:56.000]  但是
[00:36:56.000 --> 00:36:58.000]  都得不到一個滿意的答案
[00:36:58.000 --> 00:36:59.000]  但我們感謝神
[00:36:59.000 --> 00:37:00.000]  主耶穌基督
[00:37:00.000 --> 00:37:04.000]  給我們有滿意的答案
[00:37:04.000 --> 00:37:06.000]  當我們面對苦難的時候
[00:37:06.000 --> 00:37:08.000]  我們一定要記住
[00:37:08.000 --> 00:37:11.000]  耶穌基督這句話
[00:37:11.000 --> 00:37:12.000]  就是讓福音書
[00:37:12.000 --> 00:37:14.000]  第十六章三十三節
[00:37:14.000 --> 00:37:15.000]  耶穌說
[00:37:15.000 --> 00:37:18.000]  我將這些事告訴你們
[00:37:18.000 --> 00:37:22.000]  只要讓你們在我裡面有平安
[00:37:22.000 --> 00:37:25.000]  在世上你們有苦難
[00:37:25.000 --> 00:37:27.000]  但你們可以放心
[00:37:27.000 --> 00:37:31.000]  我已經成了世界
[00:37:31.000 --> 00:37:33.000]  親愛的朋友
[00:37:33.000 --> 00:37:35.000]  當我們認識主耶穌
[00:37:35.000 --> 00:37:38.000]  無論在什麼環境之下
[00:37:38.000 --> 00:37:40.000]  包括在苦難中
[00:37:40.000 --> 00:37:43.000]  我們都能夠放心
[00:37:43.000 --> 00:37:46.000]  我們必然都仍然有平安
[00:37:46.000 --> 00:37:50.000]  我們不需要再問為什麼
[00:37:50.000 --> 00:37:51.000]  Why
[00:37:51.000 --> 00:37:53.000]  不需要再問
[00:37:53.000 --> 00:37:55.000]  正如葛培里夫人
[00:37:55.000 --> 00:37:57.000]  鍾路德(Ruth Graham)
[00:37:57.000 --> 00:37:58.000]  他所寫下的
[00:37:58.000 --> 00:38:00.000]  只要認識你
[00:38:00.000 --> 00:38:01.000]  裡面
[00:38:01.000 --> 00:38:02.000]  他說
[00:38:02.000 --> 00:38:05.000]  我將我眾多的為什麼
[00:38:05.000 --> 00:38:08.000]  獻陳在你十價錢
[00:38:08.000 --> 00:38:10.000]  相失跪下
[00:38:10.000 --> 00:38:12.000]  苦復敬拜
[00:38:12.000 --> 00:38:14.000]  我腦海一片空白
[00:38:14.000 --> 00:38:16.000]  我心靈全無感覺
[00:38:16.000 --> 00:38:18.000]  在敬拜中我體會
[00:38:18.000 --> 00:38:20.000]  只要認識你
[00:38:20.000 --> 00:38:22.000]  我再不需要
[00:38:22.000 --> 00:38:26.000]  問為什麼
[00:38:26.000 --> 00:38:28.000]  我們為了鍾路德的信心
[00:38:28.000 --> 00:38:31.000]  獻上感謝讚美
[00:38:31.000 --> 00:38:33.000]  中國大英節目們朋友們
[00:38:33.000 --> 00:38:36.000]  我們這個世上會遇上苦難
[00:38:36.000 --> 00:38:39.000]  神藉著苦難來喚醒
