
[00:00:00.000 --> 00:00:01.760]  各位頂姐妹 早晨
[00:19:44.160 --> 00:19:49.520]  其實都會讓我們慢慢成為一個可以互相去代禱
[00:19:49.520 --> 00:19:52.600]  互相去守望一個群體
[00:19:52.600 --> 00:19:54.480]  所以同時之間
[00:19:54.480 --> 00:19:59.440]  躺開的心不單止是我們願意去分享自己的需要
[00:19:59.440 --> 00:20:04.000]  亦都包括我們需要有一顆柔軟的心
[00:20:04.000 --> 00:20:08.040]  去聆聽別人善意的提醒
[00:20:08.040 --> 00:20:10.080]  當弟兄姊妹可能是出於愛心
[00:20:10.080 --> 00:20:12.160]  給我們一些鼓勵的說話
[00:20:12.160 --> 00:20:14.000]  提醒勉勵的時候
[00:20:14.000 --> 00:20:18.840]  我們都願意以一個謙卑的心靈去聆聽
[00:20:18.840 --> 00:20:23.880]  看看神透過他的一個真誠的表達
[00:20:23.880 --> 00:20:30.640]  對自己如何繼續去成長
[00:20:30.640 --> 00:20:34.040]  第四個就是一個S
[00:20:34.040 --> 00:20:38.360]  就是Speak Truth in Love
[00:20:38.360 --> 00:20:41.880]  在愛中去講誠實話
[00:20:41.880 --> 00:20:44.600]  過去Pastor Alan和Pastor Ada
[00:20:44.600 --> 00:20:47.320]  都在他們的訊息裏提醒我們
[00:20:47.320 --> 00:20:50.040]  如果只是有真理沒有恩典
[00:20:50.040 --> 00:20:53.320]  很容易就給人一種很嚴厲的感覺
[00:20:53.320 --> 00:20:55.680]  讓人感受到傷害
[00:20:55.680 --> 00:20:58.920]  如果反過來只是有恩典沒有真理
[00:20:58.920 --> 00:21:02.440]  可能有時候我們都未必能夠去幫助到
[00:21:02.440 --> 00:21:05.880]  對方去有一個真誠的成長
[00:21:05.880 --> 00:21:10.280]  所以在一個屬靈的群體裏我們都求神
[00:21:10.280 --> 00:21:12.400]  知道其實都不容易的
[00:21:12.400 --> 00:21:14.240]  尤其是我們中國人
[00:21:14.240 --> 00:21:17.920]  我們都很怕傷害到別人
[00:21:17.920 --> 00:21:22.720]  所以有時候我們都是猜一聲不講
[00:21:22.720 --> 00:21:29.440]  我想我們在上兩次的訊息裏都給我們的提醒
[00:21:29.440 --> 00:21:33.480]  我們都需要去有那份智慧
[00:21:33.480 --> 00:21:35.320]  求神給我們有智慧
[00:21:35.320 --> 00:21:39.560]  我們背後所表達的不是出於論斷和批評
[00:21:39.560 --> 00:21:42.360]  而是出於愛和關心
[00:21:42.360 --> 00:21:45.320]  就好像我們當中有些頂尖妹因為忙碌
[00:21:45.320 --> 00:21:47.720]  而慢慢遠離了教會的生活
[00:21:47.720 --> 00:21:52.360]  又或者她長期受到工作和生活的壓力
[00:21:52.360 --> 00:21:58.440]  拖著她以至她和上帝的關係變得遠離的時候
[00:21:58.440 --> 00:22:02.000]  真正的愛是不會選擇沉默
[00:22:02.000 --> 00:22:04.840]  亦都不會帶著責備
[00:22:04.840 --> 00:22:08.200]  而是我們都會懷著一個關心
[00:22:08.200 --> 00:22:12.400]  溫柔地說最近好像很少見到你
[00:22:12.400 --> 00:22:13.920]  我很關心你
[00:22:13.920 --> 00:22:16.320]  有什麼可以為你去禱告
[00:22:16.320 --> 00:22:19.160]  這樣的提醒其實不是批評
[00:22:19.160 --> 00:22:22.000]  而是我們用愛的表達
[00:22:22.000 --> 00:22:27.760]  當我們用智慧溫柔愛心去講出誠實話的時候
[00:22:27.760 --> 00:22:30.200]  關係不單止不會被破壞
[00:22:30.200 --> 00:22:32.200]  反而會受到保護
[00:22:32.200 --> 00:22:40.200]  亦都幫助人重新回到正確的方向
[00:22:40.200 --> 00:22:42.480]  當然我們都要想一想
[00:22:42.480 --> 00:22:47.040]  當我們以為我們只是在講誠實話的時候
[00:22:47.040 --> 00:22:50.880]  其實我們都需要坐在神的面前去反思
[00:22:50.880 --> 00:22:54.040]  究竟這個所謂的誠實話
[00:22:54.040 --> 00:22:56.640]  是不是出於神的真理呢?
[00:22:56.640 --> 00:22:59.960]  抑或只不過是留於個人的看法
[00:22:59.960 --> 00:23:01.200]  個人的情緒
[00:23:01.200 --> 00:23:03.480]  或者一些你做事的習慣
[00:23:03.480 --> 00:23:05.880]  如果是出於自己的時候
[00:23:05.880 --> 00:23:08.080]  有時候我們真的要停一停
[00:23:08.080 --> 00:23:09.360]  想一想
[00:23:09.360 --> 00:23:13.160]  求神都讓我們先去過濾一下
[00:23:13.160 --> 00:23:14.880]  我們所說的話
[00:23:14.880 --> 00:23:18.920]  是不是真的能夠造就到弟兄姐妹
[00:23:18.920 --> 00:23:21.520]  抑或反過來你說出來的時候
[00:23:21.520 --> 00:23:23.640]  傷害了他
[00:23:23.640 --> 00:23:26.440]  所以真理如果沒有了愛
[00:23:26.440 --> 00:23:28.080]  就會傷人
[00:23:28.080 --> 00:23:30.560]  如果愛沒有了真理的話
[00:23:30.560 --> 00:23:33.800]  其實就會令到人容易迷失
[00:23:33.800 --> 00:23:35.800]  而接著那個「E」呢
[00:23:35.800 --> 00:23:38.720]  就是encourage one another
[00:23:38.720 --> 00:23:40.400]  彼此鼓勵
[00:23:40.400 --> 00:23:42.080]  在一個信仰群體裏面
[00:23:42.080 --> 00:23:43.040]  我不知道
[00:23:43.040 --> 00:23:44.920]  你自己問一問
[00:23:44.920 --> 00:23:50.240]  你多不多接收到人對你的肯定和鼓勵
[00:23:50.240 --> 00:23:51.400]  這是第一
[00:23:51.400 --> 00:23:53.320]  你問一問自己
[00:23:53.320 --> 00:23:55.800]  在你這段時間回到隱傳家裏面
[00:23:55.800 --> 00:23:57.720]  你收得多不多呢?
[00:23:57.720 --> 00:23:59.360]  第二個問題我問你
[00:23:59.360 --> 00:24:02.560]  你多不多自己去說
[00:24:02.560 --> 00:24:06.720]  向人說一些鼓勵和肯定的說話呢?
[00:24:06.720 --> 00:24:08.680]  除了收之外
[00:24:08.680 --> 00:24:10.080]  你也要留意
[00:24:10.080 --> 00:24:12.080]  你自己要說剛才經文說的
[00:24:12.080 --> 00:24:14.800]  我們要彼此的去造就
[00:24:14.800 --> 00:24:17.240]  而不是一味的去接收
[00:24:17.240 --> 00:24:19.440]  這兩方面都是很重要的
[00:24:19.440 --> 00:24:24.120]  其實我們是一個鼓勵的說話
[00:24:24.120 --> 00:24:25.520]  針研也說了
[00:24:25.520 --> 00:24:31.720]  一句說話其實都可以成為一個人的祝福和勉勵
[00:24:31.720 --> 00:24:34.760]  金蘋果落在那個網址裏面
[00:24:34.760 --> 00:24:37.960]  所以我們怎樣去到在
[00:24:37.960 --> 00:24:40.920]  神亦都今天這樣來看好
[00:24:40.920 --> 00:24:42.520]  你和我的時候
[00:24:42.520 --> 00:24:45.000]  我們怎樣能夠去到
[00:24:45.000 --> 00:24:46.960]  透過上帝給我們一些感動
[00:24:46.960 --> 00:24:51.800]  一些我們去欣賞對方的事情
[00:24:51.800 --> 00:24:54.760]  能夠透過我們的表達來出現
[00:24:54.760 --> 00:24:58.440]  所以鼓勵很多時候不需要一些很長的分享
[00:24:58.440 --> 00:25:00.920]  有時只是一句簡單的肯定
[00:25:00.920 --> 00:25:02.760]  一個簡短的祈禱
[00:25:02.760 --> 00:25:05.520]  特別在人的軟弱的時候
[00:25:05.520 --> 00:25:07.640]  都成為了他的扶持
[00:25:07.640 --> 00:25:11.040]  信心都能夠去得到那個堅固
[00:25:11.040 --> 00:25:14.560]  關係亦都因為這樣而更加緊密
[00:25:14.560 --> 00:25:16.240]  而最後的R
[00:25:16.240 --> 00:25:20.040]  就是一個Remain accountable to one another
[00:25:20.040 --> 00:25:22.600]  彼此的去守望
[00:25:22.600 --> 00:25:27.280]  彼此的守望不是要控制對方的人生
[00:25:27.280 --> 00:25:33.000]  而是要在愛裏面關心他屬靈的生命方向
[00:25:33.000 --> 00:25:36.520]  當我們看到頂姐妹迷失的時候
[00:25:36.520 --> 00:25:39.600]  我們願意來靠近、陪伴
[00:25:39.600 --> 00:25:45.760]  用禱告、鼓勵的說話幫助她重新回到神的面前
[00:25:45.760 --> 00:25:47.360]  可能透過我們
[00:25:47.360 --> 00:25:50.160]  最近你的靈修生活是怎樣
[00:25:50.160 --> 00:25:52.680]  其實我們都可以豐富彼此之間的問候
[00:25:52.680 --> 00:25:55.160]  除了問你今天吃飯了沒有
[00:25:55.160 --> 00:25:57.440]  最近工作忙不忙
[00:25:57.440 --> 00:25:59.560]  今天早餐吃甚麼之外
[00:25:59.560 --> 00:26:00.600]  其實你都可以問
[00:26:00.600 --> 00:26:03.440]  在最近你的生命裏
[00:26:03.440 --> 00:26:07.040]  神有沒有透過一些事件向你和你說話
[00:26:07.040 --> 00:26:08.840]  又或者你在生命裏
[00:26:08.840 --> 00:26:11.880]  這個星期有甚麼掙扎或感恩
[00:26:11.880 --> 00:26:14.680]  我可以為你去祈禱呢
[00:26:14.680 --> 00:26:16.240]  當我們整個屬靈的群體
[00:26:16.240 --> 00:26:19.360]  都是這樣來彼此守望的時候
[00:26:19.360 --> 00:26:22.800]  我們不再是自己去努力
[00:26:22.800 --> 00:26:24.840]  去做一個門徒
[00:26:24.840 --> 00:26:27.440]  而是真的能夠回來
[00:26:27.440 --> 00:26:29.440]  在耶穌基督的裏面
[00:26:29.440 --> 00:26:33.480]  神就是將你和我帶領來到這個屬靈的家
[00:26:33.480 --> 00:26:37.840]  我們一起向前去成長
