
[00:00:00.000 --> 00:00:04.200]  題目叫做Emotion No Problem
[00:17:03.840 --> 00:17:06.840]  實在是浪費力氣
[00:17:06.840 --> 00:17:10.840]  他竟然向我以惡報善
[00:17:10.840 --> 00:17:14.840]  這就是一個公義的問題
[00:17:14.840 --> 00:17:16.840]  對於他來說
[00:17:16.840 --> 00:17:17.840]  但是我想強調
[00:17:17.840 --> 00:17:18.840]  其實我們今天
[00:17:18.840 --> 00:17:21.840]  為什麼我們有時候這麼憤怒
[00:17:21.840 --> 00:17:22.840]  都是隨便一件事
[00:17:22.840 --> 00:17:24.840]  要不就是你被人侵犯
[00:17:24.840 --> 00:17:26.840]  要不就是你見到一些不公平
[00:17:26.840 --> 00:17:30.840]  違反你價值觀的情況
[00:17:30.840 --> 00:17:31.840]  你想一下
[00:17:31.840 --> 00:17:36.840]  你上一次好興是什麼
[00:17:36.840 --> 00:17:38.840]  我聽到有笑聲
[00:17:38.840 --> 00:17:40.840]  我不知道為什麼你想到憤怒的事情會笑
[00:17:40.840 --> 00:17:42.840]  那已經不是很嚴重了
[00:17:42.840 --> 00:17:43.840]  Anyway
[00:17:43.840 --> 00:17:46.840]  由於近日的疫情嚴重
[00:17:46.840 --> 00:17:49.840]  戴口罩已經成為了我們生活的日常
[00:17:49.840 --> 00:17:51.840]  我在Facebook上發現
[00:17:51.840 --> 00:17:53.840]  原來有一個群組
[00:17:53.840 --> 00:17:54.840]  有一個專頁
[00:17:54.840 --> 00:17:57.840]  叫做不戴口罩的情報區
[00:17:57.840 --> 00:18:00.840]  有一個這樣的報導
[00:18:00.840 --> 00:18:03.840]  他說有網民在上個星期五
[00:18:03.840 --> 00:18:05.840]  就是二十四號那天發帖
[00:18:05.840 --> 00:18:08.840]  當時九點鐘搭東鐵的時候
[00:18:08.840 --> 00:18:11.840]  見到一名男子在車廂裡面用膳
[00:18:11.840 --> 00:18:14.840]  從分享的數張圖片可見
[00:18:14.840 --> 00:18:16.840]  該名男子身穿藍色上衣
[00:18:16.840 --> 00:18:18.840]  沒有佩戴口罩
[00:18:18.840 --> 00:18:19.840]  一面拿著外賣盒
[00:18:19.840 --> 00:18:22.840]  一面拿著餐具正在吃東西
[00:18:22.840 --> 00:18:25.840]  發帖者的帖文裡面寫
[00:18:25.840 --> 00:18:27.840]  在這個時刻
[00:18:27.840 --> 00:18:29.840]  有什麼可以驅使一個人
[00:18:29.840 --> 00:18:32.840]  搭東鐵一直吃薯條
[00:18:32.840 --> 00:18:36.840]  是愛 是肚餓 還是自私呢
[00:18:36.840 --> 00:18:38.840]  你幻想一下你是其中一個
[00:18:38.840 --> 00:18:40.840]  搭東鐵九點
[00:18:40.840 --> 00:18:42.840]  你見到這個人在這裡開餐
[00:18:42.840 --> 00:18:44.840]  一個人霸三個位
[00:18:44.840 --> 00:18:46.840]  沒有戴口罩
[00:18:46.840 --> 00:18:48.840]  吃得津津有味
[00:18:48.840 --> 00:18:51.840]  你會不會憤怒
[00:18:51.840 --> 00:18:53.840]  我很肯定我老婆會
[00:18:53.840 --> 00:18:54.840]  因為她很多時候在街上
[00:18:54.840 --> 00:18:55.840]  見到別人不戴口罩
[00:18:55.840 --> 00:18:58.840]  她都會罵我的
[00:18:58.840 --> 00:19:00.840]  她對我表達她那種不滿
[00:19:00.840 --> 00:19:01.840]  她不是罵我
[00:19:01.840 --> 00:19:02.840]  她是罵她
[00:19:02.840 --> 00:19:05.840]  不過她對我表達那種不滿
[00:19:05.840 --> 00:19:06.840]  你有沒有想過
[00:19:06.840 --> 00:19:09.840]  當你面對這種憤怒
[00:19:09.840 --> 00:19:12.840]  你又何時會覺得
[00:19:12.840 --> 00:19:14.840]  比較放鬆呢
[00:19:14.840 --> 00:19:17.840]  都OK 沒問題
[00:19:17.840 --> 00:19:19.840]  原來當一個壞人
[00:19:19.840 --> 00:19:21.840]  受到懲罰公義
[00:19:21.840 --> 00:19:24.840]  得到彰顯的時候
[00:19:24.840 --> 00:19:25.840]  又或者簡單地說
[00:19:25.840 --> 00:19:27.840]  你見到有報應
[00:19:27.840 --> 00:19:29.840]  你是會愁眉苦臉的
[00:19:29.840 --> 00:19:31.840]  你是會安心一點的
[00:19:31.840 --> 00:19:33.840]  根據這個
[00:19:33.840 --> 00:19:38.840]  預防及控制疾病條例599I
[00:19:38.840 --> 00:19:40.840]  如果今天你見到這個人
[00:19:40.840 --> 00:19:42.840]  當日你見到這個人
[00:19:42.840 --> 00:19:43.840]  在東鐵裡面
[00:19:43.840 --> 00:19:45.840]  不戴口罩吃東西
[00:19:45.840 --> 00:19:47.840]  接著那段短片放上去
[00:19:47.840 --> 00:19:49.840]  你見到他是被職員
[00:19:49.840 --> 00:19:50.840]  發了告票給他
[00:19:50.840 --> 00:19:51.840]  或者趕他下車
[00:19:51.840 --> 00:19:53.840]  你又不同的感覺
[00:19:53.840 --> 00:19:57.840]  你就會覺得這樣就對了
[00:19:57.840 --> 00:19:59.840]  我曾經記得
[00:19:59.840 --> 00:20:00.840]  看過一段短片
[00:20:00.840 --> 00:20:01.840]  很有趣的
[00:20:01.840 --> 00:20:03.840]  它是說2015年
[00:20:03.840 --> 00:20:04.840]  有一個人
[00:20:04.840 --> 00:20:06.840]  在外國很多車位
[00:20:06.840 --> 00:20:08.840]  不知道你有沒有試過在外國生活
[00:20:08.840 --> 00:20:10.840]  有很多特別的車位
[00:20:10.840 --> 00:20:11.840]  那些叫什麼
[00:20:11.840 --> 00:20:13.840]  Handicap Parking
[00:20:13.840 --> 00:20:15.840]  但很多時那些Handicap
[00:20:15.840 --> 00:20:18.840]  即是那些叫傷殘人士專用的位置
[00:20:18.840 --> 00:20:21.840]  就被一些貪方便的人霸佔了
[00:20:21.840 --> 00:20:23.840]  你見到你是很憤怒的
[00:20:23.840 --> 00:20:24.840]  我都在排隊等位
[00:20:24.840 --> 00:20:27.840]  但他就偷雞
[00:20:27.840 --> 00:20:29.840]  結果YouTube有一隊
[00:20:29.840 --> 00:20:31.840]  專門搞笑拍片的
[00:20:31.840 --> 00:20:33.840]  就做了一件這樣的事
[00:20:33.840 --> 00:20:35.840]  在巴西2015年
[00:20:35.840 --> 00:20:36.840]  他見到有一個人
[00:20:36.840 --> 00:20:38.840]  泊了一輛車在那裡的時候
[00:20:38.840 --> 00:20:41.840]  他們就幫那輛車佈置
[00:20:41.840 --> 00:20:44.840]  那張相片是這樣的
[00:20:44.840 --> 00:20:48.840]  他們就拿了很多張Post-it
[00:20:48.840 --> 00:20:49.840]  貼了他的車
[00:20:49.840 --> 00:20:50.840]  也用白色的Post-it
[00:20:50.840 --> 00:20:52.840]  貼上一個傷殘人士的標誌
[00:20:52.840 --> 00:20:55.840]  你見到 Blur 的樣子就是車主
[00:20:55.840 --> 00:20:57.840]  那段短片你會聽到
[00:20:57.840 --> 00:21:00.840]  那個車主很憤怒又尷尬
[00:21:00.840 --> 00:21:03.840]  但旁邊的途人你猜是怎樣
[00:21:03.840 --> 00:21:07.840]  歡呼、拍掌、舉機、拍片
[00:21:07.840 --> 00:21:10.840]  很興奮
[00:21:10.840 --> 00:21:11.840]  是不是
[00:21:11.840 --> 00:21:13.840]  我想這個就是上帝做人的特質
[00:21:13.840 --> 00:21:16.840]  當我們見到不公義我們會憤怒
[00:21:16.840 --> 00:21:18.840]  但當我們見到惡人受罰
[00:21:18.840 --> 00:21:20.840]  我們會釋懷
[00:21:20.840 --> 00:21:22.840]  我們會覺得是對的
[00:21:22.840 --> 00:21:25.840]  我們會覺得這樣才是道路
[00:21:25.840 --> 00:21:28.840]  所以有一段話是這麼說的
[00:21:28.840 --> 00:21:29.840]  關於憤怒
[00:21:29.840 --> 00:21:41.840]  (英文)
[00:21:41.840 --> 00:21:46.840]  意思是其實憤怒對我們來說是一件好事
[00:21:46.840 --> 00:21:51.840]  因為它給我們勇氣去面對一些不公義
[00:21:51.840 --> 00:21:55.840]  或者當我們感覺到有憤怒的時候
[00:21:55.840 --> 00:21:57.840]  其實是一個警報系統
[00:21:57.840 --> 00:22:00.840]  告訴我們有些事情不妥
[00:22:00.840 --> 00:22:06.840]  縱然憤怒是好的情緒
[00:22:06.840 --> 00:22:08.840]  但聖經提醒我們
[00:22:08.840 --> 00:22:11.840]  或者我們都知道憤怒有它的危機
[00:22:11.840 --> 00:22:16.840]  我們繼續看第三號耳機第25章的經文
[00:22:41.840 --> 00:22:42.840]  大衛是好人來的
[00:22:42.840 --> 00:22:43.840]  大衛來問安
[00:22:43.840 --> 00:22:46.840]  不過你老公拿法就罵人
[00:22:46.840 --> 00:22:48.840]  他告訴他聽到急忙
[00:22:48.840 --> 00:22:49.840]  第十八節
[00:22:49.840 --> 00:22:52.840]  急忙將二百個餅兩皮袋的酒
[00:22:52.840 --> 00:22:53.840]  還有很多東西
[00:22:53.840 --> 00:22:54.840]  不過我省卻了
[00:22:54.840 --> 00:22:56.840]  就去迎接他們
[00:22:56.840 --> 00:22:57.840]  大衛就說
[00:22:57.840 --> 00:22:58.840]  大衛曾說
[00:22:58.840 --> 00:23:02.840]  「我再曠野為乃人看守他一切所有的
[00:23:02.840 --> 00:23:05.840]  以致他未失去任何一件東西
[00:23:05.840 --> 00:23:06.840]  實在是徒然
[00:23:06.840 --> 00:23:10.840]  他竟向我以惡報善」
[00:23:10.840 --> 00:23:12.840]  第二十二節
[00:23:12.840 --> 00:23:15.840]  「凡屬那八的男丁
[00:23:15.840 --> 00:23:17.840]  若留一個到明日的早晨
[00:23:17.840 --> 00:23:21.840]  願上帝重重罰大衛」
[00:23:21.840 --> 00:23:27.840]  憤怒的危機
[00:23:27.840 --> 00:23:35.840]  就是憤怒會將情況急劇地升級
[00:23:35.840 --> 00:23:38.840]  escalate into crisis
[00:23:38.840 --> 00:23:40.840]  一開始經文
[00:23:40.840 --> 00:23:41.840]  你記得說得很簡單
[00:23:41.840 --> 00:23:42.840]  很和諧
[00:23:42.840 --> 00:23:44.840]  叫你去問安
[00:23:44.840 --> 00:23:48.840]  希望謙卑地拿一些食物
[00:23:48.840 --> 00:23:50.840]  結果被人用辱罵回應
[00:23:50.840 --> 00:23:53.840]  大衛就帶著四百人配上刀
[00:23:53.840 --> 00:23:54.840]  你有沒有想過
[00:23:54.840 --> 00:23:56.840]  當你看到這裡的時候
[00:23:56.840 --> 00:23:58.840]  你猜大衛帶著四百人
[00:23:58.840 --> 00:24:01.840]  拿著刀去做什麼呢?
[00:24:01.840 --> 00:24:05.840]  你停一停
[00:24:05.840 --> 00:24:07.840]  你在這一刻想一想
[00:24:08.840 --> 00:24:10.840]  如果我是大衛
[00:24:10.840 --> 00:24:11.840]  我帶著四百人
[00:24:11.840 --> 00:24:12.840]  拿著刀上去
[00:24:12.840 --> 00:24:15.840]  我想第一件事就是取回公道
[00:24:15.840 --> 00:24:16.840]  告訴他
[00:24:16.840 --> 00:24:18.840]  你這樣做其實不合理
[00:24:18.840 --> 00:24:20.840]  我對你也這麼好
[00:24:20.840 --> 00:24:22.840]  為什麼你對我這麼差
[00:24:22.840 --> 00:24:24.840]  如果再走多一步
[00:24:24.840 --> 00:24:25.840]  應該就是
[00:24:25.840 --> 00:24:27.840]  拿回我應得的那份
[00:24:27.840 --> 00:24:29.840]  我原本也是想拿些食物
[00:24:29.840 --> 00:24:31.840]  那就拿些食物
[00:24:31.840 --> 00:24:33.840]  但結果經文告訴我
[00:24:33.840 --> 00:24:36.840]  大衛上去是想怎樣
[00:24:36.840 --> 00:24:39.840]  凡屬拿百的南丁
[00:24:39.840 --> 00:24:42.840]  若留一個到明日的早晨
[00:24:42.840 --> 00:24:45.840]  願上帝重重懲罰大衛
[00:24:45.840 --> 00:24:47.840]  即是懲罰自己
[00:24:47.840 --> 00:24:51.840]  起誓要去大開殺戒
[00:24:51.840 --> 00:24:56.840]  將拿百整個家庭剷平
[00:24:56.840 --> 00:24:58.840]  這裡說他南丁這個字
[00:24:58.840 --> 00:25:00.840]  原文直譯是什麼呢?
[00:25:00.840 --> 00:25:03.840]  那些向牆屙尿的人
[00:25:03.840 --> 00:25:05.840]  他不是真的說南丁
[00:25:05.840 --> 00:25:07.840]  用他怎樣去小便
[00:25:07.840 --> 00:25:10.840]  你留意一下這個說法
[00:25:10.840 --> 00:25:13.840]  其實是一個很粗俗的說法
[00:25:13.840 --> 00:25:15.840]  同時也代表極度憤怒
[00:25:15.840 --> 00:25:18.840]  我又查了整本聖經裡面
[00:25:18.840 --> 00:25:21.840]  有幾次會用過這個片語
[00:25:21.840 --> 00:25:23.840]  去形容南丁
[00:25:23.840 --> 00:25:25.840]  原來有六次
[00:25:25.840 --> 00:25:27.840]  有三次包括這一段經文
[00:25:27.840 --> 00:25:29.840]  有三次用這段經文
[00:25:29.840 --> 00:25:32.840]  就是說一個都不留
[00:25:32.840 --> 00:25:36.840]  要殺光
[00:25:36.840 --> 00:25:39.840]  所有向著牆屙尿的人
[00:25:39.840 --> 00:25:41.840]  另外那三次
[00:25:41.840 --> 00:25:42.840]  他associate那個字
[00:25:42.840 --> 00:25:44.840]  你猜到是什麼嗎?
[00:25:44.840 --> 00:25:46.840]  另外那三次
[00:25:46.840 --> 00:25:47.840]  他不是說一個都不留
[00:25:47.840 --> 00:25:50.840]  他說要全部剪除
[00:25:50.840 --> 00:25:52.840]  我一直讀聖經的時候
[00:25:52.840 --> 00:25:54.840]  我發覺其實是很有畫面的
[00:25:54.840 --> 00:25:55.840]  你明白嗎?
[00:25:55.840 --> 00:25:57.840]  你向著牆屙尿
[00:25:59.840 --> 00:26:03.840]  是很嚴重的一個說法
[00:26:03.840 --> 00:26:05.840]  所以到了最後
[00:26:05.840 --> 00:26:07.840]  亞彼戈去勸服大衛的時候
[00:26:07.840 --> 00:26:09.840]  亞彼戈說了這句話
[00:26:09.840 --> 00:26:10.840]  第31節
[00:26:10.840 --> 00:26:14.840]  亞彼戈說:我主就不至於親手報仇
[00:26:14.840 --> 00:26:16.840]  如果你不回去
[00:26:16.840 --> 00:26:18.840]  如果你不繼續
[00:26:18.840 --> 00:26:20.840]  我主雖然不是親手報仇
[00:26:20.840 --> 00:26:23.840]  但是不會流了
[00:26:23.840 --> 00:26:25.840]  什麼人的血?
[00:26:25.840 --> 00:26:27.840]  無辜人的血
[00:26:27.840 --> 00:26:31.840]  而心裡不安,良心有愧
[00:26:31.840 --> 00:26:36.840]  當我們很憤怒的時候
[00:26:36.840 --> 00:26:39.840]  我們會玩大了
[00:26:39.840 --> 00:26:43.840]  會做了一些不理性的決定
[00:26:43.840 --> 00:26:47.840]  甚至流了無辜人的血
[00:26:47.840 --> 00:26:50.840]  可能我們當初憤怒是合情合理
[00:26:50.840 --> 00:26:55.840]  但是我們的回應很容易過了火位
[00:26:55.840 --> 00:26:58.840]  有兩宗新聞想和你分享
[00:26:58.840 --> 00:27:02.840]  第一宗新聞是7月15日
[00:27:02.840 --> 00:27:04.840]  大概兩個星期前
[00:27:04.840 --> 00:27:06.840]  屯門山景村凌晨3點
[00:27:06.840 --> 00:27:07.840]  麥當勞
[00:27:07.840 --> 00:27:08.840]  有沒有印象?
[00:27:08.840 --> 00:27:10.840]  這宗新聞
[00:27:10.840 --> 00:27:14.840]  有一個人被勸他戴口罩
[00:27:14.840 --> 00:27:16.840]  那個人不聽
[00:27:16.840 --> 00:27:17.840]  結果發脾氣
[00:27:17.840 --> 00:27:21.840]  惡客拳打腳踢老麥經理
[00:27:21.840 --> 00:27:25.840]  結果警察拘捕了一個人
[00:27:25.840 --> 00:27:28.840]  你有沒有看到那種憤怒
[00:27:28.840 --> 00:27:30.840]  其實是被人挑戰
[00:27:30.840 --> 00:27:31.840]  請你戴回口罩
[00:27:31.840 --> 00:27:33.840]  你不戴我不賣給你
[00:27:33.840 --> 00:27:34.840]  然後就著了
[00:27:34.840 --> 00:27:36.840]  著了就一發不可收拾
[00:27:36.840 --> 00:27:38.840]  他不是隔著櫃檯打他
[00:27:38.840 --> 00:27:40.840]  他是跳了進去
[00:27:40.840 --> 00:27:43.840]  在櫃檯踢那個人出來
[00:27:43.840 --> 00:27:45.840]  結果這個人被抓了
[00:27:45.840 --> 00:27:46.840]  很正常
[00:27:46.840 --> 00:27:51.840]  我想強調當那種憤怒
[00:27:51.840 --> 00:27:53.840]  有時候不斷升級
[00:27:53.840 --> 00:27:55.840]  危機是什麼呢?
[00:27:55.840 --> 00:27:57.840]  它會造成一些
[00:27:57.840 --> 00:28:03.840]  你永遠都後悔的場面
[00:28:03.840 --> 00:28:05.840]  這宗新聞比較久
[00:28:05.840 --> 00:28:08.840]  2018年2月10日
[00:28:08.840 --> 00:28:11.840]  有一架巴士872號
[00:28:11.840 --> 00:28:13.840]  在沙田馬場
[00:28:13.840 --> 00:28:17.840]  接載倒完馬的人回去逮捕
[00:28:17.840 --> 00:28:19.840]  是星期六
[00:28:19.840 --> 00:28:22.840]  阿男,記不記得我們那天為這件事祈禱
[00:28:22.840 --> 00:28:25.840]  我記得那天我們崇拜的時候
[00:28:25.840 --> 00:28:26.840]  想起這段車禍
[00:28:26.840 --> 00:28:31.840]  我們一開始的時候為這單車禍祈禱
[00:28:31.840 --> 00:28:34.840]  他說這單車禍是因為
[00:28:34.840 --> 00:28:37.840]  九巴超速造成19人死亡
[00:28:37.840 --> 00:28:39.840]  67人重傷
[00:28:39.840 --> 00:28:41.840]  肇事的九巴車長
[00:28:41.840 --> 00:28:44.840]  最終承認19項誤殺罪
[00:28:44.840 --> 00:28:46.840]  和19項危險駕駛
[00:28:46.840 --> 00:28:48.840]  引致他人身體嚴重傷害
[00:28:48.840 --> 00:28:50.840]  合共38條罪
[00:28:50.840 --> 00:28:55.840]  結果被判入獄14年終身停牌
[00:28:55.840 --> 00:29:00.840]  因為他超速而翻車
[00:29:00.840 --> 00:29:03.840]  而導致19人死亡
[00:29:03.840 --> 00:29:08.840]  或者另一個說法是19個家庭要辦喪事
[00:29:08.840 --> 00:29:11.840]  問到底什麼原因
[00:29:11.840 --> 00:29:13.840]  原來上庭的時候透露
[00:29:13.840 --> 00:29:18.840]  當日乘客責罵車長遲到
[00:29:18.840 --> 00:29:24.840]  接著乘客覺得沿途上有三次亂踩不力
[00:29:24.840 --> 00:29:26.840]  亂跌不力
[00:29:26.840 --> 00:29:29.840]  巴士當時以時速75.4公里行駛
[00:29:29.840 --> 00:29:32.840]  下車的時候失控
[00:29:32.840 --> 00:29:34.840]  很多人尖叫
[00:29:34.840 --> 00:29:37.840]  死者的死屍疊在一起
[00:29:37.840 --> 00:29:42.840]  結果形成一宗恐怖的車禍
[00:29:42.840 --> 00:29:45.840]  因為被人罵而發怒
[00:29:45.840 --> 00:29:48.840]  發怒控制不了
[00:29:48.840 --> 00:29:52.840]  導致於14年監19條命
[00:29:52.840 --> 00:29:55.840]  差不多70人受傷
[00:29:55.840 --> 00:29:59.840]  法官說被告當時的行為
[00:29:59.840 --> 00:30:05.840]  似乎是因為乘客辱罵因而報復
[00:30:05.840 --> 00:30:11.840]  原來憤怒可以這麼恐怖
[00:30:11.840 --> 00:30:16.840]  接下來我們會看阿彼戈如何勸服大衛
[00:30:16.840 --> 00:30:19.840]  將炸彈拆除
[00:30:19.840 --> 00:30:21.840]  經文說
[00:30:21.840 --> 00:30:24.840]  阿彼戈一見到大衛就急忙下路
[00:30:24.840 --> 00:30:27.840]  在大衛面前臉伏於地叩拜
[00:30:27.840 --> 00:30:29.840]  他俯伏在大衛的腳前說
[00:30:29.840 --> 00:30:31.840]  我主是願者罪歸我
[00:30:31.840 --> 00:30:33.840]  求你容許使律向你進言
[00:30:33.840 --> 00:30:35.840]  求你聽使律的話
[00:30:35.840 --> 00:30:39.840]  我主不必理會那八隻性情恐怖的人
[00:30:39.840 --> 00:30:41.840]  他就像他的名字一樣
[00:30:41.840 --> 00:30:42.840]  他名叫那八
[00:30:42.840 --> 00:30:44.840]  為人真是愚頑
[00:30:44.840 --> 00:30:45.840]  至於我
[00:30:45.840 --> 00:30:48.840]  你的使律並沒有看見我主所派來的僕人
[00:30:48.840 --> 00:30:50.840]  我們先讀完這幾節經文
[00:30:50.840 --> 00:30:54.840]  現在我主耶和華既然阻你親手報仇
[00:30:54.840 --> 00:30:58.840]  免留人的血
[00:30:58.840 --> 00:31:00.840]  我指著永生的耶和華起誓
[00:31:00.840 --> 00:31:02.840]  又指著你的性命起誓
[00:31:02.840 --> 00:31:05.840]  現在願你的仇敵和謀害我主的人
[00:31:05.840 --> 00:31:07.840]  都像那八一樣
[00:31:07.840 --> 00:31:11.840]  現在求我主把婢女送來的禮物
[00:31:11.840 --> 00:31:15.840]  給跟隨我主的僕人
[00:31:15.840 --> 00:31:17.840]  求你原諒使律的冒犯
[00:31:17.840 --> 00:31:20.840]  耶和華必為我主建立堅固的家
[00:31:20.840 --> 00:31:23.840]  因為我主耶和華爭戰
[00:31:23.840 --> 00:31:27.840]  並且你一生的年日查不出有什麼惡來
[00:31:27.840 --> 00:31:29.840]  還有三節
[00:31:29.840 --> 00:31:32.840]  雖然有人起來追逼你尋索你的命
[00:31:32.840 --> 00:31:35.840]  但我主的性命在耶和華
[00:31:35.840 --> 00:31:36.840]  你的上帝那裡
[00:31:36.840 --> 00:31:41.840]  如同藏在生命的寶藏中
[00:31:41.840 --> 00:31:42.840]  至於你仇敵的性命
[00:31:42.840 --> 00:31:44.840]  耶和華必甩去
[00:31:44.840 --> 00:31:46.840]  如用機燃甩石一樣
[00:31:46.840 --> 00:31:49.840]  耶和華照所應許你的福氣
[00:31:49.840 --> 00:31:50.840]  賜給我主
[00:31:50.840 --> 00:31:52.840]  立你作以色列王的時候
[00:31:52.840 --> 00:31:55.840]  我主就不至於因親手報仇
[00:31:55.840 --> 00:31:57.840]  流了無辜人的血
[00:31:57.840 --> 00:32:00.840]  而心裡不安,能心有愧
[00:32:00.840 --> 00:32:02.840]  耶和華賜福給我主的時候
[00:32:02.840 --> 00:32:05.840]  求你紀念你的使律
[00:32:05.840 --> 00:32:07.840]  他講了很長的說話
[00:32:07.840 --> 00:32:09.840]  我想分開兩件事看
[00:32:09.840 --> 00:32:12.840]  其實當我們要控制我們的情緒
[00:32:12.840 --> 00:32:13.840]  控制你身邊的人
[00:32:13.840 --> 00:32:16.840]  如果他真的很憤怒的時候
[00:32:16.840 --> 00:32:20.840]  你第一件事是要冷靜下來
[00:32:20.840 --> 00:32:22.840]  才跟他說理由
[00:32:22.840 --> 00:32:25.840]  你要令他冷靜一點
[00:32:25.840 --> 00:32:28.840]  你見不見到阿彼戈在這裡做的事
[00:32:28.840 --> 00:32:29.840]  第一件事就是
[00:32:29.840 --> 00:32:30.840]  他不是跟他說理由
[00:32:30.840 --> 00:32:31.840]  你不要生氣
[00:32:31.840 --> 00:32:32.840]  那喇叭是壞人
[00:32:32.840 --> 00:32:33.840]  我雖然嫁給他
[00:32:33.840 --> 00:32:35.840]  但他的人真的跟他的命一樣
[00:32:35.840 --> 00:32:37.840]  你最適合他,他最錯
[00:32:37.840 --> 00:32:40.840]  好像他給了他很多同理心
[00:32:40.840 --> 00:32:41.840]  empathy
[00:32:41.840 --> 00:32:43.840]  先安定了他的情緒
[00:32:43.840 --> 00:32:45.840]  例子是什麼呢?
[00:32:45.840 --> 00:32:47.840]  有沒有看過這段片?
[00:32:47.840 --> 00:32:49.840]  又是兩個星期前
[00:32:49.840 --> 00:32:51.840]  快點啊!
[00:32:51.840 --> 00:32:54.840]  我不知道在座或者家裡的人
[00:32:54.840 --> 00:32:55.840]  有沒有印象
[00:32:55.840 --> 00:32:59.840]  兩個星期前有一條的士的
[00:32:59.840 --> 00:33:01.840]  car cam那些片就上載了
[00:33:01.840 --> 00:33:03.840]  有人說是假的
[00:33:03.840 --> 00:33:04.840]  或者拍出來
[00:33:04.840 --> 00:33:05.840]  哪有這樣
[00:33:05.840 --> 00:33:06.840]  anyway
[00:33:06.840 --> 00:33:09.840]  我很想我們在當中去學一下
[00:33:09.840 --> 00:33:11.840]  怎樣處理情緒
[00:33:11.840 --> 00:33:14.840]  他說女乘客失控尖叫
[00:33:14.840 --> 00:33:16.840]  叫她開快一點
[00:33:16.840 --> 00:33:18.840]  司機被人狂罵十分鐘
[00:33:18.840 --> 00:33:20.840]  仍然超好EQ
[00:33:20.840 --> 00:33:23.840]  我選了中間幾句的對白
[00:33:23.840 --> 00:33:25.840]  跟大家分享
[00:33:25.840 --> 00:33:27.840]  第一句就是女乘客就叫
[00:33:27.840 --> 00:33:29.840]  麻煩司機開快一點
[00:33:29.840 --> 00:33:31.840]  趕時間啊
[00:33:31.840 --> 00:33:32.840]  司機就說沒問題
[00:33:32.840 --> 00:33:35.840]  一定快過前面那兩輛單車
[00:33:35.840 --> 00:33:37.840]  接著女乘客就說
[00:33:37.840 --> 00:33:39.840]  怎麼會紅燈
[00:33:39.840 --> 00:33:41.840]  哎呀!我趕時間啊
[00:33:41.840 --> 00:33:42.840]  你有看過那段片
[00:33:42.840 --> 00:33:43.840]  你就有點共鳴
[00:33:43.840 --> 00:33:45.840]  如果沒有你自己找吧
[00:33:45.840 --> 00:33:46.840]  接著她就說
[00:33:46.840 --> 00:33:47.840]  正在幫你了小姐
[00:33:47.840 --> 00:33:49.840]  大概十分鐘之後到
[00:33:49.840 --> 00:33:50.840]  其實對話很多
[00:33:50.840 --> 00:33:52.840]  不過我選了這幾句
[00:33:52.840 --> 00:33:54.840]  接著女乘客又繼續罵
[00:33:54.840 --> 00:33:56.840]  你剛剛cut線
[00:33:56.840 --> 00:33:58.840]  有沒有打燈啊司機
[00:33:58.840 --> 00:34:01.840]  你是不是真的被你氣死了
[00:34:01.840 --> 00:34:04.840]  接著司機的回答就是
[00:34:04.840 --> 00:34:05.840]  對不起小姐
[00:34:05.840 --> 00:34:06.840]  正在幫你
[00:34:06.840 --> 00:34:08.840]  正在幫你
[00:34:08.840 --> 00:34:10.840]  我想這個就是我們今天
[00:34:10.840 --> 00:34:12.840]  應該學的第一個功課
[00:34:12.840 --> 00:34:14.840]  當你面對身邊的人
[00:34:14.840 --> 00:34:16.840]  有很不安的情緒
[00:34:16.840 --> 00:34:19.840]  你用一個比較真摯的態度跟他說
[00:34:19.840 --> 00:34:20.840]  正在幫你
[00:34:20.840 --> 00:34:22.840]  正在幫你
[00:34:22.840 --> 00:34:23.840]  是真的
[00:34:23.840 --> 00:34:25.840]  你先安定了情緒
[00:34:25.840 --> 00:34:27.840]  你現在跟他說理由
[00:34:27.840 --> 00:34:29.840]  其實是說不出來的
[00:34:29.840 --> 00:34:30.840]  正在幫你
[00:34:30.840 --> 00:34:32.840]  正在幫你
[00:34:32.840 --> 00:34:34.840]  我希望你今天說完這篇道
[00:34:34.840 --> 00:34:36.840]  怎樣都會記得
[00:34:36.840 --> 00:34:37.840]  正在幫你
[00:34:37.840 --> 00:34:38.840]  正在幫你
[00:34:38.840 --> 00:34:39.840]  OK
[00:34:39.840 --> 00:34:41.840]  其實第一件事
[00:34:41.840 --> 00:34:42.840]  當我們要處理情緒
[00:34:42.840 --> 00:34:45.840]  你就要明白他為什麼這麼生氣
[00:34:45.840 --> 00:34:49.840]  他生氣的來源
[00:34:49.840 --> 00:34:52.840]  令他很生氣的來源是什麼呢
[00:34:52.840 --> 00:34:54.840]  如果他因為看電視很生氣
[00:34:54.840 --> 00:34:55.840]  看新聞很生氣
[00:34:55.840 --> 00:34:57.840]  看Facebook很生氣
[00:34:57.840 --> 00:34:59.840]  那第一件事你應該做的是什麼
[00:34:59.840 --> 00:35:01.840]  看少一點
[00:35:01.840 --> 00:35:03.840]  離開那件事
[00:35:03.840 --> 00:35:05.840]  很簡單而已
[00:35:05.840 --> 00:35:07.840]  當一個壓力鍋快要爆炸了
[00:35:07.840 --> 00:35:11.840]  你第一件事是熄火
[00:35:11.840 --> 00:35:13.840]  你detach了那個
