
[00:00:00.000 --> 00:00:05.000]  那今天我們會聊一個也特別的題目 叫做「夠數靈」
[00:15:59.000 --> 00:16:01.000]  因為你太太有這種病
[00:16:01.000 --> 00:16:04.000]  所以他這輩子是不可能有小孩的
[00:16:04.000 --> 00:16:06.000]  因為他這個腰的毛病
[00:16:06.000 --> 00:16:08.000]  但是我以前的prayer partner
[00:16:08.000 --> 00:16:10.000]  就是透過禱告
[00:16:10.000 --> 00:16:12.000]  就帶到主耶穌面前
[00:16:12.000 --> 00:16:13.000]  就赦免他的罪
[00:16:13.000 --> 00:16:14.000]  並且醫治
[00:16:14.000 --> 00:16:15.000]  拼在一起
[00:16:15.000 --> 00:16:18.000]  但這兩件事情同時發生的時候
[00:16:18.000 --> 00:16:20.000]  後來神真的醫治了他太太
[00:16:20.000 --> 00:16:22.000]  不單止腰被醫治了
[00:16:22.000 --> 00:16:24.000]  現在他沒有三個小孩
[00:16:24.000 --> 00:16:25.000]  很健康
[00:16:25.000 --> 00:16:27.000]  所以神特別祝福這個家庭
[00:16:27.000 --> 00:16:29.000]  所以因為我的prayer partner
[00:16:29.000 --> 00:16:30.000]  特別提我這件事
[00:16:30.000 --> 00:16:31.000]  是告訴我說
[00:16:31.000 --> 00:16:33.000]  我們要有信心
[00:16:33.000 --> 00:16:35.000]  當醫生宣判死刑的時候
[00:16:35.000 --> 00:16:37.000]  並非人道的絕路
[00:16:37.000 --> 00:16:39.000]  如果你真的有信心
[00:16:39.000 --> 00:16:41.000]  相信說耶穌他真的有全病
[00:16:41.000 --> 00:16:44.000]  醫治並且赦罪
[00:16:44.000 --> 00:16:47.000]  你可以透過禱告
[00:16:47.000 --> 00:16:50.000]  把你身邊那些身體癱的
[00:16:50.000 --> 00:16:53.000]  還是需要罪得赦免的人
[00:16:53.000 --> 00:16:55.000]  把他帶到主面前
[00:16:55.000 --> 00:16:57.000]  我相信主到今天還是可以說
[00:16:57.000 --> 00:17:00.000]  看見我們的信心
[00:17:00.000 --> 00:17:02.000]  他就跟那個癱子說
[00:17:02.000 --> 00:17:03.000]  起來行走吧
[00:17:03.000 --> 00:17:05.000]  我可以醫治你
[00:17:05.000 --> 00:17:06.000]  我相信同樣的神蹟
[00:17:06.000 --> 00:17:09.000]  其實在今天是可以發生的
[00:17:09.000 --> 00:17:11.000]  但是問題是
[00:17:11.000 --> 00:17:14.000]  今天早上有人發恩典360
[00:17:14.000 --> 00:17:16.000]  講的是同樣的事情
[00:17:16.000 --> 00:17:18.000]  他說馬可福音那邊記載
[00:17:18.000 --> 00:17:19.000]  耶穌到了一個城
[00:17:19.000 --> 00:17:21.000]  他說他不能行神蹟是因為
[00:17:21.000 --> 00:17:24.000]  那裡的人不信了
[00:17:24.000 --> 00:17:27.000]  神蹟停止了是因為人的信心不新
[00:17:27.000 --> 00:17:29.000]  他說我不得行神蹟
[00:17:29.000 --> 00:17:31.000]  不是不能也不是不肯
[00:17:31.000 --> 00:17:32.000]  他能他也肯
[00:17:32.000 --> 00:17:35.000]  但是他不得他做不了
[00:17:35.000 --> 00:17:36.000]  是因為什麼
[00:17:36.000 --> 00:17:38.000]  原來神的神蹟需要發生
[00:17:38.000 --> 00:17:40.000]  有一個先決條件
[00:17:40.000 --> 00:17:43.000]  就是他需要人有信心
[00:17:43.000 --> 00:17:46.000]  神是有能力他能這樣做
[00:17:46.000 --> 00:17:47.000]  他也肯這樣做
[00:17:47.000 --> 00:17:50.000]  但是在那個城裡面的人
[00:17:50.000 --> 00:17:52.000]  沒有任何一個人憑著信心說
[00:17:52.000 --> 00:17:55.000]  我要把我的癱子帶到你面前的時候
[00:17:55.000 --> 00:17:58.000]  他說神蹟其實在這個城裡面
[00:17:58.000 --> 00:17:59.000]  就做不出來了
[00:17:59.000 --> 00:18:01.000]  就這麼簡單
[00:18:01.000 --> 00:18:02.000]  在哪裡都一樣
[00:18:02.000 --> 00:18:05.000]  如果神的神蹟可以2000年前
[00:18:05.000 --> 00:18:07.000]  在加百農
[00:18:07.000 --> 00:18:09.000]  在耶路撒冷可以做
[00:18:09.000 --> 00:18:12.000]  今天在Las Vegas可以做
[00:18:12.000 --> 00:18:15.000]  今天在Cross Point同樣也可以做
[00:18:15.000 --> 00:18:18.000]  問題只是我們這邊的人
[00:18:18.000 --> 00:18:20.000]  真的有那個信心嗎
[00:18:20.000 --> 00:18:23.000]  我們真的相信主耶穌基督
[00:18:23.000 --> 00:18:25.000]  有赦罪的權兵
[00:18:25.000 --> 00:18:27.000]  祂有醫治的能力
[00:18:27.000 --> 00:18:29.000]  當我們相信的時候
[00:18:29.000 --> 00:18:31.000]  就用盡一切的方法
[00:18:31.000 --> 00:18:33.000]  把那個人透過禱告
[00:18:33.000 --> 00:18:35.000]  除了禱告當然你也可以
[00:18:35.000 --> 00:18:36.000]  把他帶來教會
[00:18:36.000 --> 00:18:38.000]  讓他有機會聽到神的話語
[00:18:38.000 --> 00:18:40.000]  知道耶穌能醫治他
[00:18:40.000 --> 00:18:43.000]  各種的方式把他帶到神面前
[00:18:43.000 --> 00:18:45.000]  這是第一點
[00:18:45.000 --> 00:18:47.000]  神給我們的一點提醒
[00:18:47.000 --> 00:18:48.000]  第二點就是
[00:18:48.000 --> 00:18:52.000]  耶穌不但有赦罪的權兵
[00:18:52.000 --> 00:18:53.000]  第二我們繼續看
[00:18:53.000 --> 00:18:56.000]  祂還呼召一個很特別的罪人
[00:18:56.000 --> 00:18:58.000]  做祂的門徒
[00:18:58.000 --> 00:19:00.000]  所以祂前半段先講了一個神蹟
[00:19:00.000 --> 00:19:02.000]  其實耶穌有赦罪的權兵
[00:19:02.000 --> 00:19:04.000]  接下來祂講一個
[00:19:04.000 --> 00:19:06.000]  也是很特別的事
[00:19:06.000 --> 00:19:08.000]  我們來看馬太福音的九章
[00:19:08.000 --> 00:19:09.000]  我們繼續讀
[00:19:09.000 --> 00:19:10.000]  剛剛讀到一到八節
[00:19:10.000 --> 00:19:12.000]  現在第九到十三節
[00:19:12.000 --> 00:19:14.000]  祂說耶穌從那裡往前走
[00:19:14.000 --> 00:19:17.000]  祂說看見一個人名叫馬太
[00:19:17.000 --> 00:19:20.000]  坐在睡棺上
[00:19:20.000 --> 00:19:23.000]  就對他說你跟從我來
[00:19:23.000 --> 00:19:25.000]  他就起來跟從了耶穌
[00:19:25.000 --> 00:19:27.000]  耶穌在屋裡作息的時候
[00:19:27.000 --> 00:19:30.000]  有好些穗力與罪人來
[00:19:30.000 --> 00:19:34.000]  與耶穌和他的門徒一同作息
[00:19:34.000 --> 00:19:37.000]  法利三看見就對耶穌的門徒說
[00:19:37.000 --> 00:19:39.000]  你們的先生為什麼
[00:19:39.000 --> 00:19:42.000]  和睡膩病罪人一同吃飯呢
[00:19:42.000 --> 00:19:43.000]  耶穌聽見就說
[00:19:43.000 --> 00:19:45.000]  健康的人用不著
[00:19:45.000 --> 00:19:47.000]  醫生有病的人才用得著
[00:19:47.000 --> 00:19:48.000]  經上說
[00:19:48.000 --> 00:19:50.000]  我喜愛連續
[00:19:50.000 --> 00:19:52.000]  不喜愛濟世
[00:19:52.000 --> 00:19:55.000]  這句話的意思你們且去揣摩
[00:19:55.000 --> 00:19:58.000]  我本來不是召義人
[00:19:58.000 --> 00:20:01.000]  乃是召罪人
[00:20:01.000 --> 00:20:04.000]  那這就是我們今天很重要
[00:20:04.000 --> 00:20:05.000]  需要知道的
[00:20:05.000 --> 00:20:06.000]  就耶穌來
[00:20:06.000 --> 00:20:09.000]  他特別今天選了一個人
[00:20:09.000 --> 00:20:11.000]  這個人叫馬太
[00:20:11.000 --> 00:20:13.000]  他是個睡膩
[00:20:13.000 --> 00:20:15.000]  睡膩如果我簡單來解釋
[00:20:15.000 --> 00:20:18.000]  就是當初如果在抗日戰爭的時候
[00:20:18.000 --> 00:20:20.000]  有些中國人站到了日本那邊
[00:20:20.000 --> 00:20:22.000]  幫他們來欺騙
[00:20:22.000 --> 00:20:23.000]  迫害自己同胞
[00:20:23.000 --> 00:20:25.000]  我們叫什麼漢奸對不對
[00:20:25.000 --> 00:20:27.000]  基本上睡膩就是漢奸
[00:20:27.000 --> 00:20:29.000]  就是幫著羅馬帝國政府
[00:20:29.000 --> 00:20:31.000]  來收稅
[00:20:31.000 --> 00:20:32.000]  收自己民族的稅
[00:20:32.000 --> 00:20:34.000]  所以他們都很討厭他們
[00:20:34.000 --> 00:20:35.000]  就是欺壓我們老百姓
[00:20:35.000 --> 00:20:36.000]  幫著外人
[00:20:36.000 --> 00:20:38.000]  所以他們基本上就是個漢奸
[00:20:38.000 --> 00:20:40.000]  所以當初的猶太人來講
[00:20:40.000 --> 00:20:42.000]  你是不應該跟漢奸一起吃飯的
[00:20:42.000 --> 00:20:44.000]  不然免得以為你是
[00:20:44.000 --> 00:20:46.000]  讓你的生活變得
[00:20:46.000 --> 00:20:48.000]  被受污染
[00:20:48.000 --> 00:20:50.000]  所以他們基本上
[00:20:50.000 --> 00:20:52.000]  所有宗教領袖都不會跟
[00:20:52.000 --> 00:20:54.000]  睡膩 妓女這種
[00:20:54.000 --> 00:20:57.000]  這麼低下的罪人吃飯
[00:20:57.000 --> 00:20:59.000]  可是耶穌在這邊特別
[00:20:59.000 --> 00:21:01.000]  很特別就是看到馬太
[00:21:01.000 --> 00:21:02.000]  有個人就在那邊
[00:21:02.000 --> 00:21:03.000]  他是個睡膩
[00:21:03.000 --> 00:21:04.000]  他正在收稅
[00:21:04.000 --> 00:21:06.000]  耶穌就特別呼召
[00:21:06.000 --> 00:21:08.000]  他說你來跟我
[00:21:08.000 --> 00:21:10.000]  祂特別呼召這個罪人
[00:21:10.000 --> 00:21:12.000]  那這個罪人信主了之後
[00:21:12.000 --> 00:21:14.000]  那祂就因為
[00:21:14.000 --> 00:21:16.000]  祂認識很多的睡膩
[00:21:16.000 --> 00:21:18.000]  睡膩罪人就來跟祂吃飯
[00:21:18.000 --> 00:21:20.000]  祂就把那群人也介紹給耶穌
[00:21:20.000 --> 00:21:22.000]  那耶穌就特別
[00:21:22.000 --> 00:21:24.000]  那當然宗教領袖就有意見
[00:21:24.000 --> 00:21:26.000]  怎麼怎麼跟這種亂七八糟的人
[00:21:26.000 --> 00:21:28.000]  那耶穌就說這一句話說
[00:21:28.000 --> 00:21:31.000]  他說我來就是要找這種人
[00:21:31.000 --> 00:21:33.000]  如果你覺得你不是這種人
[00:21:33.000 --> 00:21:35.000]  不好意思我來跟你沒關係
[00:21:35.000 --> 00:21:37.000]  就是你自己閃一邊去
[00:21:37.000 --> 00:21:39.000]  你該做什麼做什麼
[00:21:39.000 --> 00:21:41.000]  我來就是要呼召這種人
[00:21:41.000 --> 00:21:44.000]  我要呼召這種人成為我的門徒
[00:21:44.000 --> 00:21:46.000]  因為透過這種人
[00:21:46.000 --> 00:21:47.000]  才認識這種人
[00:21:47.000 --> 00:21:48.000]  你懂我意思嗎
[00:21:48.000 --> 00:21:50.000]  就是如果他要來呼召罪人
[00:21:50.000 --> 00:21:53.000]  只有罪人才會跟罪人做朋友
[00:21:53.000 --> 00:21:55.000]  只有罪人才會邀請
[00:21:55.000 --> 00:21:57.000]  只有睡膩才會邀請睡膩來吃飯
[00:21:57.000 --> 00:21:59.000]  才會把睡膩帶到耶穌面前
[00:21:59.000 --> 00:22:02.000]  主耶穌說我就是要罪人來到我面前
[00:22:02.000 --> 00:22:04.000]  那如果你不覺得你是
[00:22:04.000 --> 00:22:06.000]  那我跟你沒什麼關係
[00:22:06.000 --> 00:22:07.000]  他要罪了
[00:22:07.000 --> 00:22:12.000]  你發現主耶穌的呼召很特別
[00:22:12.000 --> 00:22:14.000]  你知道在聖經裡面
[00:22:14.000 --> 00:22:15.000]  通常你去看
[00:22:15.000 --> 00:22:18.000]  通常有些人會不是主耶穌呼召他
[00:22:18.000 --> 00:22:20.000]  他主動來找主耶穌
[00:22:20.000 --> 00:22:22.000]  比方說那個廉親的官有沒有
[00:22:22.000 --> 00:22:24.000]  他主動來到主耶穌說
[00:22:24.000 --> 00:22:27.000]  主耶穌我從小就守著這十字戒
[00:22:27.000 --> 00:22:28.000]  我好想跟你怎麼樣
[00:22:28.000 --> 00:22:29.000]  你覺得我配嗎
[00:22:29.000 --> 00:22:32.000]  主耶穌看他好像蠻囂張的
[00:22:32.000 --> 00:22:33.000]  就跟他說這樣吧
[00:22:33.000 --> 00:22:34.000]  還有一個條件
[00:22:34.000 --> 00:22:36.000]  賣掉你所有的財產跟我
[00:22:36.000 --> 00:22:39.000]  結果他就悠悠愁愁的走
[00:22:39.000 --> 00:22:40.000]  還有一些門徒
[00:22:40.000 --> 00:22:41.000]  主耶穌說我要跟你
[00:22:41.000 --> 00:22:43.000]  主耶穌說你要跟我嗎
[00:22:43.000 --> 00:22:44.000]  我告訴你
[00:22:44.000 --> 00:22:47.000]  跟我的你要付出的代價是什麼
[00:22:47.000 --> 00:22:48.000]  如果你不是愛我
[00:22:48.000 --> 00:22:50.000]  超過你愛你的父母
[00:22:50.000 --> 00:22:52.000]  你的妻子一切
[00:22:52.000 --> 00:22:54.000]  你就不配跟我
[00:22:54.000 --> 00:22:55.000]  但是你發現很奇怪
[00:22:55.000 --> 00:22:56.000]  你有沒有對照過
[00:22:56.000 --> 00:22:59.000]  有些人耶穌呼召是沒有條件的
[00:22:59.000 --> 00:23:00.000]  你來跟我
[00:23:00.000 --> 00:23:01.000]  撒該沒有條件
[00:23:01.000 --> 00:23:04.000]  主耶穌說今晚我跟你吃飯
[00:23:04.000 --> 00:23:05.000]  沒有任何條件
[00:23:05.000 --> 00:23:07.000]  那有些主動來找耶穌
[00:23:07.000 --> 00:23:10.000]  反而耶穌就諸多的條件給他們說
[00:23:10.000 --> 00:23:11.000]  你要跟我是嗎
[00:23:11.000 --> 00:23:15.000]  我告訴你條件是什麼
[00:23:15.000 --> 00:23:17.000]  如果你回去讀的時候
[00:23:17.000 --> 00:23:21.000]  你發現這兩種人有什麼分別嗎
[00:23:21.000 --> 00:23:23.000]  你發現耶穌對那些
[00:23:23.000 --> 00:23:26.000]  以為自己是藝人的
[00:23:26.000 --> 00:23:29.000]  耶穌對他們的資格是很嚴格的
[00:23:29.000 --> 00:23:30.000]  如果你來到耶穌面前
[00:23:30.000 --> 00:23:33.000]  你覺得我是個不錯的藝人
[00:23:33.000 --> 00:23:35.000]  主我跟你幹大事
[00:23:35.000 --> 00:23:37.000]  你發現主耶穌給你是
[00:23:37.000 --> 00:23:38.000]  你真的覺得藝人嗎
[00:23:38.000 --> 00:23:40.000]  我告訴你條件是什麼
[00:23:40.000 --> 00:23:41.000]  我告訴你
[00:23:41.000 --> 00:23:43.000]  我就擺明我的條件
[00:23:43.000 --> 00:23:46.000]  如果你覺得你達到這個標準來跟我
[00:23:46.000 --> 00:23:47.000]  但是對那些
[00:23:47.000 --> 00:23:48.000]  他覺得我不配
[00:23:48.000 --> 00:23:49.000]  我就是個罪人
[00:23:49.000 --> 00:23:51.000]  我就是個漢奸
[00:23:51.000 --> 00:23:52.000]  我就是個雞女
[00:23:52.000 --> 00:23:53.000]  我就是不配
[00:23:53.000 --> 00:23:56.000]  主耶穌反而主動去找他們說
[00:23:56.000 --> 00:23:58.000]  來你來跟我
[00:23:58.000 --> 00:24:01.000]  一點條件都沒提
[00:24:01.000 --> 00:24:04.000]  凡是主耶穌有很嚴重的條件說
[00:24:04.000 --> 00:24:05.000]  如果你做不到這個
[00:24:05.000 --> 00:24:07.000]  你就別來跟我的那種人
[00:24:07.000 --> 00:24:08.000]  都是主動來找耶穌的
[00:24:08.000 --> 00:24:11.000]  你說怎麼這麼奇怪
[00:24:11.000 --> 00:24:14.000]  對主耶穌就是要做這樣的事情
[00:24:14.000 --> 00:24:17.000]  他就是來招罪人
[00:24:17.000 --> 00:24:19.000]  聽清楚是招
[00:24:19.000 --> 00:24:20.000]  不是你去找他
[00:24:20.000 --> 00:24:22.000]  是他來招你
[00:24:22.000 --> 00:24:25.000]  就是當你覺得最不配的時候
[00:24:25.000 --> 00:24:27.000]  突然間神就藉著你的朋友
[00:24:27.000 --> 00:24:28.000]  把你帶來的教育
[00:24:28.000 --> 00:24:29.000]  突然你在崇拜當中
[00:24:29.000 --> 00:24:31.000]  你就有個感動說
[00:24:31.000 --> 00:24:33.000]  我真的需要耶穌
[00:24:33.000 --> 00:24:35.000]  如果你有這種感動
[00:24:35.000 --> 00:24:37.000]  那麼Hallelujah感謝神
[00:24:37.000 --> 00:24:41.000]  表示你是神要招的那位
[00:24:41.000 --> 00:24:43.000]  如果你來到神面前的態度
[00:24:43.000 --> 00:24:45.000]  是挺不錯的
[00:24:45.000 --> 00:24:48.000]  耶穌我應該來找你
[00:24:48.000 --> 00:24:50.000]  我是個追求真理的人
[00:24:50.000 --> 00:24:51.000]  我要來找你
[00:24:51.000 --> 00:24:53.000]  不好意思搞不好
[00:24:53.000 --> 00:24:54.000]  你一輩子找不到
[00:24:54.000 --> 00:24:58.000]  因為耶穌的條件是很苛刻的
[00:24:58.000 --> 00:25:00.000]  這就是分別
[00:25:00.000 --> 00:25:01.000]  耶穌說我來就是招罪人
[00:25:01.000 --> 00:25:03.000]  如果你覺得你不配
[00:25:03.000 --> 00:25:04.000]  你就是個罪人
[00:25:04.000 --> 00:25:06.000]  耶穌說我要的exactly就是這種
[00:25:06.000 --> 00:25:09.000]  我要的門徒就是這種
[00:25:09.000 --> 00:25:11.000]  我要這種人成為我的門徒
[00:25:11.000 --> 00:25:14.000]  我要招的是這種人
[00:25:14.000 --> 00:25:20.000]  你知道在信主的過程當中
[00:25:20.000 --> 00:25:21.000]  你會經過很多不同的
[00:25:21.000 --> 00:25:23.000]  所謂的Breakthrough
[00:25:23.000 --> 00:25:24.000]  每一個Breakthrough
[00:25:24.000 --> 00:25:25.000]  會讓你跟神的關係
[00:25:25.000 --> 00:25:27.000]  變得不一樣
[00:25:27.000 --> 00:25:28.000]  那麼有些的Breakthrough
[00:25:28.000 --> 00:25:29.000]  是比較痛苦
[00:25:29.000 --> 00:25:31.000]  有些Breakthrough比較pleasant
[00:25:31.000 --> 00:25:33.000]  那麼我跟你分享
[00:25:33.000 --> 00:25:34.000]  我其中一個Breakthrough
[00:25:34.000 --> 00:25:37.000]  跟這段經文有關
[00:25:37.000 --> 00:25:39.000]  我一向都知道我是個罪人
[00:25:39.000 --> 00:25:41.000]  我知道我是個很evil的人
[00:25:41.000 --> 00:25:42.000]  那麼我也知道
[00:25:42.000 --> 00:25:44.000]  我得救是因為主耶穌教我
[00:25:44.000 --> 00:25:48.000]  但是你對自己是個罪人的認知
[00:25:48.000 --> 00:25:50.000]  你發現隨著你信主的年月
[00:25:50.000 --> 00:25:53.000]  會不斷地這個認知會提升
[00:25:53.000 --> 00:25:56.000]  那麼其中有一次的提升是這樣的
[00:25:56.000 --> 00:25:58.000]  是我有一次聽一個牧師講到
[00:25:58.000 --> 00:26:03.000]  他就講那個浪子回頭的故事
[00:26:03.000 --> 00:26:04.000]  大家知道浪子回頭的故事
[00:26:04.000 --> 00:26:07.000]  就有個人有兩個兒子
[00:26:07.000 --> 00:26:08.000]  大兒子跟小兒子
[00:26:08.000 --> 00:26:09.000]  大兒子很乖
[00:26:09.000 --> 00:26:11.000]  乖乖地守在父親旁邊
[00:26:11.000 --> 00:26:12.000]  小兒子就很壞
[00:26:12.000 --> 00:26:16.000]  就說父親還沒死就吵著要分家產
[00:26:16.000 --> 00:26:19.000]  那麼父親就隨他就把家產分給他
[00:26:19.000 --> 00:26:21.000]  就拿著家產跑到遠方去
[00:26:21.000 --> 00:26:23.000]  就揮霍啊什麼嫖妓啊毒啊
[00:26:23.000 --> 00:26:24.000]  什麼各種的東西
[00:26:24.000 --> 00:26:26.000]  就把錢全部揮霍了
[00:26:26.000 --> 00:26:28.000]  結果後來就弄得很慘
[00:26:28.000 --> 00:26:31.000]  要在一個租界裡面住啊什麼的
[00:26:31.000 --> 00:26:33.000]  那有一天他突然就醒悟了嘛
[00:26:33.000 --> 00:26:35.000]  他就覺得我本來就是大戶人家
[00:26:35.000 --> 00:26:37.000]  本來可以住在別墅裡面
[00:26:37.000 --> 00:26:40.000]  今天怎麼就在租界裡面過呢
[00:26:40.000 --> 00:26:41.000]  他突然就醒悟就覺得
[00:26:41.000 --> 00:26:43.000]  不行不行我要回到我父親家
[00:26:43.000 --> 00:26:44.000]  我要跟他講說
[00:26:44.000 --> 00:26:46.000]  我得罪了天得罪了你我要回來
[00:26:46.000 --> 00:26:49.000]  他沒想到他父親居然遠遠地迎接他
[00:26:49.000 --> 00:26:52.000]  歡迎他回家重新成為兒子
[00:26:52.000 --> 00:26:54.000]  浪子回頭的故事
[00:26:54.000 --> 00:26:56.000]  那我們以前讀浪子回頭的故事
[00:26:56.000 --> 00:26:58.000]  以為這是講一個沒得救的人
[00:26:58.000 --> 00:27:00.000]  突然間醒悟過來他回家得救
[00:27:00.000 --> 00:27:02.000]  可是我那天聽了牧師講說
[00:27:02.000 --> 00:27:03.000]  他說浪子回頭的故事
[00:27:03.000 --> 00:27:05.000]  其實不單只是講一個人沒得救
[00:27:05.000 --> 00:27:07.000]  迴轉他得救
[00:27:07.000 --> 00:27:09.000]  他也是講一個兒子
[00:27:09.000 --> 00:27:11.000]  就本來他已經有兒子的身份
[00:27:11.000 --> 00:27:13.000]  他從來的兒子身份就沒丟失過
[00:27:13.000 --> 00:27:17.000]  只是這個兒子帶著兒子的身份離開了家
[00:27:17.000 --> 00:27:20.000]  他說這也是基督徒的故事
[00:27:20.000 --> 00:27:23.000]  他說我們每一天都是離開家
[00:27:23.000 --> 00:27:25.000]  又浪子回頭回來
[00:27:25.000 --> 00:27:28.000]  有時候是禮拜一你迷失了
[00:27:28.000 --> 00:27:31.000]  禮拜五回到教會你的心又回來了
[00:27:31.000 --> 00:27:35.000]  有時候是你早上的時候你離家了
[00:27:35.000 --> 00:27:38.000]  晚上你又回來你心又回來
[00:27:38.000 --> 00:27:40.000]  有時候是同一天發生
[00:27:40.000 --> 00:27:43.000]  所以他說Lost and found
[00:27:43.000 --> 00:27:45.000]  迷路了又回家
[00:27:45.000 --> 00:27:48.000]  這個過程是基督徒有時候是每一天
[00:27:48.000 --> 00:27:49.000]  Everyday battle
[00:27:49.000 --> 00:27:50.000]  每一天的掙扎
[00:27:50.000 --> 00:27:52.000]  所以當他說這個故事
[00:27:52.000 --> 00:27:54.000]  apply到我們基督徒身上的時候
[00:27:54.000 --> 00:27:55.000]  這也make sense
[00:27:55.000 --> 00:27:57.000]  那麼他分享其中一點
[00:27:57.000 --> 00:28:00.000]  他說當一個人就無論是每一天
[00:28:00.000 --> 00:28:02.000]  你說我已經迷失了又回來的時候
[00:28:02.000 --> 00:28:03.000]  當你回來的時候
[00:28:03.000 --> 00:28:05.000]  第一個轉折點是什麼
[00:28:05.000 --> 00:28:07.000]  第一個轉折點是當你突然間醒悟
[00:28:07.000 --> 00:28:10.000]  你很誠實的面對
[00:28:10.000 --> 00:28:13.000]  你想說第一點我要對自己誠實
[00:28:13.000 --> 00:28:16.000]  我突然發現我原來這麼壞
[00:28:16.000 --> 00:28:20.000]  我原來糟糕到我現在就在豬圈裡面坐
[00:28:20.000 --> 00:28:23.000]  你突然be honest with yourself
[00:28:23.000 --> 00:28:24.000]  這是第一步
[00:28:24.000 --> 00:28:26.000]  就是你真的突然間很誠實的對待
[00:28:26.000 --> 00:28:28.000]  那我那天聽了就很有感動
[00:28:28.000 --> 00:28:29.000]  我就跟神說好
[00:28:29.000 --> 00:28:31.000]  今天我要有一個quiet time
[00:28:31.000 --> 00:28:32.000]  有一個安靜的時間
[00:28:32.000 --> 00:28:34.000]  我要跟你很誠實的對話
[00:28:34.000 --> 00:28:38.000]  我要開始說比較誠實的面對我自己
[00:28:38.000 --> 00:28:40.000]  因為誠實是第一步你回家
[00:28:40.000 --> 00:28:42.000]  其實回家的路上第一步就是誠實
[00:28:42.000 --> 00:28:45.000]  我說我要很誠實
[00:28:45.000 --> 00:28:46.000]  那接下來
[00:28:46.000 --> 00:28:49.000]  本來以為是五分鐘的安靜時間
[00:28:49.000 --> 00:28:51.000]  變成了兩個小時
[00:28:51.000 --> 00:28:53.000]  在那兩個小時當中
[00:28:53.000 --> 00:28:56.000]  我一生雖然已經算是誠實
[00:28:56.000 --> 00:28:58.000]  可是沒有誠實到那種程度
[00:28:58.000 --> 00:29:00.000]  那天是第一次我覺得
[00:29:00.000 --> 00:29:04.000]  哇我從來沒有試過這麼誠實跟神對話
[00:29:04.000 --> 00:29:06.000]  當然這段對話有很長
[00:29:06.000 --> 00:29:07.000]  我summarize
[00:29:07.000 --> 00:29:09.000]  其中一段小小對話是這樣的
[00:29:09.000 --> 00:29:10.000]  我說神
[00:29:10.000 --> 00:29:12.000]  神說你要什麼
[00:29:12.000 --> 00:29:16.000]  我說可不可以讓我的講道稍微有點能力
[00:29:16.000 --> 00:29:20.000]  講道稍微再有點恩賜有點能力
[00:29:20.000 --> 00:29:22.000]  祝福我的講道
[00:29:22.000 --> 00:29:25.000]  那每次講道出來的時候能夠祝福更多的人
[00:29:25.000 --> 00:29:27.000]  那神說我為什麼祝福你的禱告
[00:29:27.000 --> 00:29:29.000]  他說因為我想祝福更多人
[00:29:29.000 --> 00:29:30.000]  是你用我在講台上
[00:29:30.000 --> 00:29:33.000]  透過我的分享能夠祝福更多的人
[00:29:33.000 --> 00:29:35.000]  那神突然問我說
[00:29:35.000 --> 00:29:37.000]  你真的是這樣想的嗎
[00:29:37.000 --> 00:29:39.000]  你背後真的是這樣想的嗎
[00:29:39.000 --> 00:29:43.000]  還是你的講道只是為了要impress someone
[00:29:43.000 --> 00:29:48.000]  還是你講道是為了要取得某一個聽眾的喜悅
[00:29:48.000 --> 00:29:51.000]  你才要我祝福你的講道
[00:29:51.000 --> 00:29:53.000]  我說沒有啊哪有
[00:29:53.000 --> 00:29:54.000]  我從來都不是這樣想
[00:29:54.000 --> 00:29:55.000]  我本來就想說
[00:29:55.000 --> 00:29:57.000]  你祝福我我可以祝福更多人
[00:29:57.000 --> 00:30:01.000]  那神再問說Really think again
[00:30:01.000 --> 00:30:03.000]  那我就不知道為什麼那天我突然想到
[00:30:03.000 --> 00:30:04.000]  說對啊
[00:30:04.000 --> 00:30:07.000]  我突然想起說有一次我在
[00:30:07.000 --> 00:30:09.000]  逐日的時候
[00:30:09.000 --> 00:30:13.000]  我突然看到某幾個人不在的時候
[00:30:13.000 --> 00:30:16.000]  我的心突然變得很失望
[00:30:16.000 --> 00:30:19.000]  然後突然間神說Got you
[00:30:19.000 --> 00:30:21.000]  你就是為了要impress那幾個人
[00:30:21.000 --> 00:30:23.000]  你才要我你才要我
[00:30:23.000 --> 00:30:25.000]  你就為了想要那幾個人
[00:30:25.000 --> 00:30:27.000]  聽到你覺得你講道很棒
[00:30:27.000 --> 00:30:30.000]  才要我祝福你的講道對不對
[00:30:30.000 --> 00:30:32.000]  我才突然講到對啊
[00:30:32.000 --> 00:30:35.000]  我確實以為我的心是很正的
[00:30:35.000 --> 00:30:37.000]  我才發現不對
[00:30:37.000 --> 00:30:39.000]  我原來的心思
[00:30:39.000 --> 00:30:41.000]  外表看起來都是對的事情
[00:30:41.000 --> 00:30:44.000]  可是我的動機裡面原來有一些隱藏的
[00:30:44.000 --> 00:30:49.000]  有一些很自私的理由在裡面
[00:30:49.000 --> 00:30:52.000]  原來我是想要為了取悅某幾個人
[00:30:52.000 --> 00:30:54.000]  當他們不在的時候我會失望
[00:30:54.000 --> 00:30:56.000]  所以神在說
[00:30:56.000 --> 00:30:58.000]  你不夠誠實對不對
[00:30:58.000 --> 00:31:01.000]  你要跟我很誠實的告訴我你想要什麼
[00:31:01.000 --> 00:31:03.000]  我就說對神我確實
