
[00:00:00.000 --> 00:00:05.000]  今天的主題其實是聖誕 聖誕節
[00:19:04.000 --> 00:19:06.000]  但是今天
[00:19:06.000 --> 00:19:08.000]  我也很想說
[00:19:08.000 --> 00:19:10.000]  怎樣可以得到
[00:19:10.000 --> 00:19:12.000]  這三個人生最寶貴的東西
[00:19:12.000 --> 00:19:14.000]  有真正的歸屬感
[00:19:14.000 --> 00:19:16.000]  有真正的滿足感
[00:19:16.000 --> 00:19:18.000]  還有對未來有真正的盼望感
[00:19:19.000 --> 00:19:21.000]  如果這三樣都有
[00:19:21.000 --> 00:19:23.000]  你真的不用擔心
[00:19:23.000 --> 00:19:25.000]  無論你今天有沒有病
[00:19:25.000 --> 00:19:27.000]  有沒有長期病
[00:19:27.000 --> 00:19:29.000]  有沒有人生困難
[00:19:29.000 --> 00:19:31.000]  不是順境才看到
[00:19:31.000 --> 00:19:33.000]  正因為我們遇到逆境
[00:19:33.000 --> 00:19:35.000]  我們才體會到這個信仰是真實
[00:19:35.000 --> 00:19:37.000]  是可信
[00:19:37.000 --> 00:19:39.000]  問題一樣
[00:19:39.000 --> 00:19:41.000]  我們怎樣去接受神的救恩
[00:19:41.000 --> 00:19:43.000]  兩個條件
[00:19:43.000 --> 00:19:45.000]  就是我們願不願意
[00:19:45.000 --> 00:19:47.000]  去承認我們人的罪
[00:19:48.000 --> 00:19:49.000]  去自救的罪人
[00:19:49.000 --> 00:19:51.000]  我選了聖經
[00:19:51.000 --> 00:19:53.000]  在《馬可福音》
[00:19:53.000 --> 00:19:55.000]  我們一起聽一聽
[00:19:55.000 --> 00:19:57.000]  八章三十六和三十七字
[00:19:57.000 --> 00:19:59.000]  我們一起讀一讀
[00:19:59.000 --> 00:20:01.000]  人就是賺得全世界
[00:20:01.000 --> 00:20:03.000]  賠償自己的生命
[00:20:03.000 --> 00:20:05.000]  有什麼益處呢
[00:20:05.000 --> 00:20:08.000]  人民有什麼換生命呢
[00:20:08.000 --> 00:20:10.000]  這裡說到
[00:20:10.000 --> 00:20:12.000]  生命
[00:20:12.000 --> 00:20:14.000]  就算你賺了全世界
[00:20:14.000 --> 00:20:16.000]  又怎樣呢
[00:20:17.000 --> 00:20:18.000]  我昨晚查過特朗普
[00:20:18.000 --> 00:20:20.000]  有多少身家
[00:20:20.000 --> 00:20:22.000]  知道多少嗎
[00:20:22.000 --> 00:20:24.000]  三十多億美金
[00:20:24.000 --> 00:20:26.000]  厲害吧
[00:20:26.000 --> 00:20:28.000]  聽說都是排200左右
[00:20:28.000 --> 00:20:30.000]  在美國排200
[00:20:30.000 --> 00:20:32.000]  你考試如果全級排200
[00:20:32.000 --> 00:20:34.000]  你有什麼感覺
[00:20:34.000 --> 00:20:36.000]  你知道大陸全級都只有200人
[00:20:36.000 --> 00:20:38.000]  但原來你賺了全世界
[00:20:38.000 --> 00:20:40.000]  做了總統
[00:20:40.000 --> 00:20:42.000]  其實都是一個普通人
[00:20:42.000 --> 00:20:44.000]  傳媒很有透明度
[00:20:45.000 --> 00:20:47.000]  全世界失去自己的生命
[00:20:47.000 --> 00:20:49.000]  你賺到卻虧了自己的命
[00:20:49.000 --> 00:20:51.000]  沒有意思
[00:20:51.000 --> 00:20:53.000]  人還可以用什麼換生命呢
[00:20:53.000 --> 00:20:55.000]  今天我也在見證
[00:20:55.000 --> 00:20:58.000]  信耶穌真的帶來真正的豐盛
[00:20:58.000 --> 00:21:00.000]  唯一的條件就是
[00:21:00.000 --> 00:21:02.000]  我們人願意承認
[00:21:02.000 --> 00:21:04.000]  自己是無力自救的罪人
[00:21:04.000 --> 00:21:06.000]  其實我們說到罪
[00:21:06.000 --> 00:21:08.000]  我們人都有一個觀念
[00:21:08.000 --> 00:21:10.000]  我自己的事最好自己負責
[00:21:10.000 --> 00:21:12.000]  一人不做事一人當
[00:21:12.000 --> 00:21:14.000]  但有一樣東西很有趣
[00:21:15.000 --> 00:21:16.000]  就好像泊車
[00:21:16.000 --> 00:21:18.000]  手掣鎖得不好
[00:21:18.000 --> 00:21:20.000]  沒有扭到軚盤
[00:21:20.000 --> 00:21:22.000]  車子扭下去
[00:21:22.000 --> 00:21:24.000]  撞死了至少四個老人家
[00:21:24.000 --> 00:21:26.000]  我還記得
[00:21:26.000 --> 00:21:28.000]  很多年前的年廿八
[00:21:28.000 --> 00:21:30.000]  有一個最早駕車的
[00:21:30.000 --> 00:21:32.000]  二十六歲的司機
[00:21:32.000 --> 00:21:34.000]  年青人
[00:21:34.000 --> 00:21:36.000]  他在羅湖邊界
[00:21:36.000 --> 00:21:38.000]  因為最早駕車
[00:21:38.000 --> 00:21:40.000]  撞到一個新界的司機
[00:21:40.000 --> 00:21:42.000]  司機連五個建築工人
[00:21:42.000 --> 00:21:44.000]  一車六個家庭支柱
[00:21:45.000 --> 00:21:46.000]  全都撞死了
[00:21:46.000 --> 00:21:48.000]  他在高等法院被判監出來的時候
[00:21:48.000 --> 00:21:50.000]  他判了六年
[00:21:50.000 --> 00:21:52.000]  六條人命判六年
[00:21:52.000 --> 00:21:54.000]  他就衝到家屬那裡
[00:21:54.000 --> 00:21:56.000]  跪下不斷向他們叩頭
[00:21:56.000 --> 00:21:58.000]  不斷向他們叩頭
[00:21:58.000 --> 00:22:01.000]  什麼原因呢
[00:22:01.000 --> 00:22:03.000]  他很後悔
[00:22:03.000 --> 00:22:05.000]  連累了六條人命
[00:22:05.000 --> 00:22:07.000]  就算連累了一個
[00:22:07.000 --> 00:22:09.000]  他說不如我死吧
[00:22:09.000 --> 00:22:11.000]  如果我是他
[00:22:11.000 --> 00:22:13.000]  我撞死了人
[00:22:14.000 --> 00:22:15.000]  我死也沒用
[00:22:15.000 --> 00:22:17.000]  當然有人會說
[00:22:17.000 --> 00:22:19.000]  我不死也沒用
[00:22:19.000 --> 00:22:21.000]  叫你睡著了
[00:22:21.000 --> 00:22:23.000]  不要駕車了
[00:22:23.000 --> 00:22:25.000]  但我想說的是
[00:22:25.000 --> 00:22:27.000]  人不是每一犯都大罪
[00:22:27.000 --> 00:22:30.000]  我們死也不能彌補我們的罪
[00:22:30.000 --> 00:22:32.000]  無論大罪小罪
[00:22:32.000 --> 00:22:34.000]  你想深一層
[00:22:34.000 --> 00:22:36.000]  沒有人可以自己解決自己的罪
[00:22:36.000 --> 00:22:38.000]  今天為什麼我們信耶穌
[00:22:38.000 --> 00:22:40.000]  其實信耶穌很簡單
[00:22:40.000 --> 00:22:42.000]  向神認罪
[00:22:43.000 --> 00:22:44.000]  信耶穌是很簡單
[00:22:44.000 --> 00:22:47.000]  但真正是神給我們的救恩
[00:22:47.000 --> 00:22:49.000]  讓耶穌
[00:22:49.000 --> 00:22:51.000]  這個神的兒子愛我們
[00:22:51.000 --> 00:22:53.000]  愛到肯為我們死
[00:22:53.000 --> 00:22:55.000]  信耶穌是很簡單
[00:22:55.000 --> 00:22:57.000]  就是信耶穌是神的兒子
[00:22:57.000 --> 00:23:00.000]  我願意靠祂承擔我人生的罪
[00:23:00.000 --> 00:23:02.000]  我就能夠認識神
[00:23:02.000 --> 00:23:04.000]  與神建立一個和好的關係
[00:23:04.000 --> 00:23:06.000]  最後
[00:23:06.000 --> 00:23:08.000]  我很想
[00:23:08.000 --> 00:23:10.000]  藉著一首詩歌
[00:23:11.000 --> 00:23:13.000]  「耶穌愛你的歌」
[00:23:13.000 --> 00:23:15.000]  來結束
[00:23:15.000 --> 00:23:17.000]  這首詩歌講到
[00:23:17.000 --> 00:23:19.000]  世界上有很多迫不及待
[00:23:19.000 --> 00:23:21.000]  有很多奴婦受罰
[00:23:21.000 --> 00:23:23.000]  但耶穌基督是我們生命
[00:23:23.000 --> 00:23:25.000]  生命的主宰
[00:23:25.000 --> 00:23:27.000]  我也想邀請在座每一個
[00:23:27.000 --> 00:23:29.000]  未信耶穌的朋友
[00:23:29.000 --> 00:23:31.000]  我鼓勵你
[00:23:31.000 --> 00:23:33.000]  你想一想
[00:23:33.000 --> 00:23:35.000]  你會不會考慮接受耶穌基督
[00:23:35.000 --> 00:23:37.000]  你會不會
[00:23:37.000 --> 00:23:39.000]  你會不會真的相信有神在這個世界上
[00:23:40.000 --> 00:23:41.000]  你會不會覺得
[00:23:41.000 --> 00:23:43.000]  就是愛
[00:23:43.000 --> 00:23:45.000]  這個真理
[00:23:45.000 --> 00:23:47.000]  是你渴慕已久
[00:23:47.000 --> 00:23:49.000]  你很想認識上帝
[00:23:49.000 --> 00:23:51.000]  我們唱一次這首詩歌
[00:23:51.000 --> 00:23:53.000]  然後我會向大家發出邀請
[00:24:05.000 --> 00:24:10.000]  在這個世界有何千年不變的道理
[00:24:10.000 --> 00:24:12.000]  那就是
[00:24:12.000 --> 00:24:15.000]  耶穌愛你
[00:24:15.000 --> 00:24:17.000]  在世上
[00:24:17.000 --> 00:24:21.000]  沒有任何一滴不換的
[00:24:21.000 --> 00:24:26.000]  那是我們一生的愛和真
[00:24:26.000 --> 00:24:29.000]  你是否
[00:24:29.000 --> 00:24:33.000]  願意同為神的兒女
[00:24:34.000 --> 00:24:35.000]  一生要
[00:24:35.000 --> 00:24:38.000]  耶穌愛你
[00:24:38.000 --> 00:24:40.000]  在世上
[00:24:40.000 --> 00:24:44.000]  沒有任何一滴不換的
[00:24:44.000 --> 00:24:49.000]  那是我們一生的愛和真
[00:24:49.000 --> 00:24:53.000]  在結束的時候
[00:24:53.000 --> 00:24:55.000]  我也很想每位朋友
[00:24:55.000 --> 00:24:58.000]  可以和我一起祈禱
[00:24:58.000 --> 00:25:00.000]  在大家祈禱的時候
[00:25:00.000 --> 00:25:03.000]  我鼓勵你們可以思考一下
[00:25:04.000 --> 00:25:07.000]  你心裡有沒有神給你的感動
[00:25:07.000 --> 00:25:09.000]  你是否相信
[00:25:09.000 --> 00:25:12.000]  這萬物裡真的有一個神
[00:25:12.000 --> 00:25:14.000]  而這個神
[00:25:14.000 --> 00:25:16.000]  祂愛我們
[00:25:16.000 --> 00:25:19.000]  愛到願意讓耶穌基督為我們死
[00:25:19.000 --> 00:25:22.000]  如果你願意認識神
[00:25:22.000 --> 00:25:25.000]  接受耶穌做你的救主
[00:25:25.000 --> 00:25:27.000]  得著豐盛的生命
[00:25:27.000 --> 00:25:29.000]  我鼓勵你
[00:25:29.000 --> 00:25:31.000]  當你真心信耶穌的時候
[00:25:32.000 --> 00:25:36.000]  你不但有那份真正無條件的愛
[00:25:36.000 --> 00:25:38.000]  那份歸屬感
[00:25:38.000 --> 00:25:42.000]  你不但生命有超越環境的滿足感
[00:25:42.000 --> 00:25:46.000]  你更加對未來有盼望
[00:25:46.000 --> 00:25:48.000]  有把握 有盼望感
[00:25:48.000 --> 00:25:51.000]  更重要的是我們可以和神
[00:25:51.000 --> 00:25:53.000]  創造我們的天賦
[00:25:53.000 --> 00:25:56.000]  建立一個和諧的關係
[00:25:56.000 --> 00:25:59.000]  建立一個沒有任何阻隔
[00:26:00.000 --> 00:26:02.000]  一個最深愛的關係
[00:26:02.000 --> 00:26:04.000]  和宇宙萬物的主宰
[00:26:04.000 --> 00:26:06.000]  建立一個和好的關係
[00:26:06.000 --> 00:26:08.000]  如果你願意
[00:26:08.000 --> 00:26:10.000]  你今天真的有這樣的感動
[00:26:10.000 --> 00:26:12.000]  你願意認識神
[00:26:12.000 --> 00:26:14.000]  和神建立關係
[00:26:14.000 --> 00:26:16.000]  我會帶你做一個信耶穌的祈禱
[00:26:16.000 --> 00:26:18.000]  如果你願意
[00:26:18.000 --> 00:26:20.000]  我講一句
[00:26:20.000 --> 00:26:22.000]  你跟我在心裡
[00:26:22.000 --> 00:26:24.000]  在座位裡輕聲去做這個祈禱
[00:26:24.000 --> 00:26:26.000]  我講一句
[00:26:26.000 --> 00:26:28.000]  你跟著講一句
[00:26:29.000 --> 00:26:32.000]  我願意相信你
[00:26:32.000 --> 00:26:36.000]  求你赦免我所有的罪
[00:26:36.000 --> 00:26:39.000]  接納我
[00:26:39.000 --> 00:26:44.000]  讓耶穌成為我的救主
[00:26:44.000 --> 00:26:48.000]  承擔我所有的罪債
[00:26:48.000 --> 00:26:52.000]  求耶穌在這一刻
[00:26:52.000 --> 00:26:55.000]  進入我心裡
[00:26:55.000 --> 00:26:58.000]  成為我的救主
[00:26:59.000 --> 00:27:01.000]  賜給我平安
[00:27:01.000 --> 00:27:04.000]  賜給我盼望
[00:27:04.000 --> 00:27:07.000]  賜給我永生
[00:27:07.000 --> 00:27:09.000]  我這個信耶穌的祈禱
[00:27:09.000 --> 00:27:11.000]  是奉耶穌這個聖文
[00:27:11.000 --> 00:27:13.000]  阿門
