
[00:00:00.000 --> 00:00:05.060]  在基督教界裡面,香港發生了一件大事
[00:18:44.660 --> 00:18:45.500]  第三
[00:18:45.500 --> 00:18:47.780]  甚至提到我幼年的時候
[00:18:47.780 --> 00:18:49.180]  負的壓
[00:18:49.180 --> 00:18:50.660]  就是重擔
[00:18:50.660 --> 00:18:51.980]  不好的經歷
[00:18:51.980 --> 00:18:54.340]  都是好
[00:18:54.340 --> 00:18:55.940]  大家有沒有想過
[00:18:55.940 --> 00:18:57.300]  你小時候很痛苦
[00:18:57.300 --> 00:18:58.460]  成長
[00:18:58.460 --> 00:18:59.860]  想起耶和華的時候都發覺
[00:18:59.860 --> 00:19:02.220]  咦,原來都是好的
[00:19:02.220 --> 00:19:03.900]  這些經歷是這樣
[00:19:03.900 --> 00:19:06.220]  接著28,29,30是說
[00:19:06.220 --> 00:19:07.180]  不要有怨言
[00:19:07.180 --> 00:19:09.020]  要信服和要忍耐
[00:19:09.020 --> 00:19:11.180]  而31到33
[00:19:11.180 --> 00:19:12.580]  就再說
[00:19:12.580 --> 00:19:15.900]  其實神是不甘心人受苦的
[00:19:15.900 --> 00:19:17.980]  神是不會永遠讓人受苦的
[00:19:17.980 --> 00:19:19.340]  祂的慈愛
[00:19:19.340 --> 00:19:21.020]  是必定會
[00:19:21.020 --> 00:19:22.780]  施展祂的憐憫
[00:19:22.780 --> 00:19:25.220]  是讓人從幽門當中
[00:19:25.220 --> 00:19:26.420]  要轉向什麼
[00:19:26.420 --> 00:19:27.460]  有指望
[00:19:27.460 --> 00:19:31.060]  這個是神的心意
[00:19:31.060 --> 00:19:33.180]  我自己就在問一個問題
[00:19:33.180 --> 00:19:35.020]  一直默想的時候
[00:19:35.020 --> 00:19:36.340]  為什麼這個作者
[00:19:36.340 --> 00:19:37.860]  這個仙姿來的
[00:19:37.860 --> 00:19:41.380]  可以轉得這麼快呢
[00:19:41.380 --> 00:19:43.500]  由20節一轉
[00:19:43.500 --> 00:19:45.180]  就轉去21節呢
[00:19:45.180 --> 00:19:48.100]  他的心情是不同的
[00:19:48.100 --> 00:19:49.780]  對於這個看的眼鏡
[00:19:49.780 --> 00:19:51.900]  看的眼光不同
[00:19:51.900 --> 00:19:54.900]  為什麼轉得這麼快呢
[00:19:54.900 --> 00:19:56.260]  第一,這個是仙姿來的
[00:19:56.260 --> 00:19:57.380]  沒得說了,是不是
[00:19:57.380 --> 00:19:58.420]  仙姿和神的關係
[00:19:58.420 --> 00:19:59.540]  必定是什麼
[00:19:59.540 --> 00:20:00.660]  必定好
[00:20:00.660 --> 00:20:02.260]  所以一定很快的
[00:20:02.260 --> 00:20:04.420]  那就不用說了,是不是
[00:20:04.420 --> 00:20:05.740]  那你和我都可以的
[00:20:05.740 --> 00:20:08.780]  如果說和神的關係很好
[00:20:08.780 --> 00:20:11.180]  少少多多衝擊來
[00:20:11.180 --> 00:20:12.340]  幽門是怎樣
[00:20:12.340 --> 00:20:13.380]  馬上怎樣
[00:20:13.380 --> 00:20:15.220]  在這邊轉去神那裡
[00:20:15.220 --> 00:20:16.220]  然後就可以
[00:20:16.220 --> 00:20:17.820]  有指望,有喜樂
[00:20:17.820 --> 00:20:20.140]  這個是真的
[00:20:20.140 --> 00:20:21.660]  而從治理行間
[00:20:21.660 --> 00:20:23.820]  我們可以看見
[00:20:23.820 --> 00:20:26.140]  真實上我們可以見到一些
[00:20:26.140 --> 00:20:27.220]  我們可以去看看
[00:20:27.220 --> 00:20:28.260]  我們可以去
[00:20:28.260 --> 00:20:30.540]  和我們的關係都很密切的
[00:20:30.540 --> 00:20:32.780]  其實是什麼呢
[00:20:32.780 --> 00:20:34.980]  1至19節是在說什麼
[00:20:34.980 --> 00:20:38.180]  很現實生活上的
[00:20:38.180 --> 00:20:41.820]  困逼、困苦、痛苦的東西
[00:20:41.820 --> 00:20:44.660]  而22節開始之後
[00:20:44.660 --> 00:20:45.860]  是在說什麼
[00:20:45.860 --> 00:20:47.460]  是在說想到
[00:20:47.460 --> 00:20:50.420]  耶和華的慈愛、憐憫的時候
[00:20:50.420 --> 00:20:52.220]  那種不同
[00:20:52.220 --> 00:20:53.420]  所以我自己想
[00:20:53.420 --> 00:20:55.420]  他為什麼轉得這麼快呢
[00:20:55.420 --> 00:20:57.580]  他裡面有個能力
[00:20:57.580 --> 00:20:58.580]  你說聖靈的能力
[00:20:58.580 --> 00:20:59.500]  那當然了
[00:20:59.500 --> 00:21:01.340]  他裡面有個能力
[00:21:01.340 --> 00:21:03.300]  能夠將很現實
[00:21:03.300 --> 00:21:05.060]  很痛苦、困逼的東西
[00:21:05.060 --> 00:21:07.300]  他很快一轉
[00:21:07.300 --> 00:21:11.060]  就轉去想神的慈愛、憐愛、憐愛
[00:21:11.060 --> 00:21:13.860]  他立刻整個人的心態就轉
[00:21:13.860 --> 00:21:16.940]  看現實的眼鏡都不同
[00:21:16.940 --> 00:21:19.740]  我覺得這個是我們可以理解的
[00:21:19.740 --> 00:21:22.180]  接著我再問一個問題
[00:21:22.180 --> 00:21:26.460]  那為什麼他可以這樣呢
[00:21:26.460 --> 00:21:28.660]  為什麼他可以這樣呢
[00:21:28.660 --> 00:21:33.580]  我發現原來人的轉變
[00:21:33.580 --> 00:21:37.220]  在這段聖經讓我看到一個很重要的真理
[00:21:37.220 --> 00:21:40.380]  就是讓人能夠想起神
[00:21:40.380 --> 00:21:42.820]  你在生活裡面
[00:21:42.820 --> 00:21:45.220]  如果讓自己或讓人
[00:21:45.220 --> 00:21:47.620]  特別是痛苦、憂悶的人
[00:21:47.620 --> 00:21:50.700]  他能夠想起神的慈悲、憐愛
[00:21:50.700 --> 00:21:52.940]  我就相信這節聖經說什麼
[00:21:52.940 --> 00:21:54.620]  他可以轉
[00:21:54.620 --> 00:21:55.860]  是不是
[00:21:55.860 --> 00:21:59.140]  我如何讓自己、讓人
[00:21:59.140 --> 00:22:02.660]  在很憂悶的時候想起神的慈愛呢
[00:22:02.660 --> 00:22:06.860]  我覺得這個就是重點
[00:22:06.860 --> 00:22:11.220]  你和我都要有這樣的空間能力
[00:22:11.220 --> 00:22:14.300]  時常想起神的慈愛
[00:22:14.300 --> 00:22:18.940]  讓自己和讓人轉化那種憂悶
[00:22:18.940 --> 00:22:20.380]  然後認識神
[00:22:20.380 --> 00:22:24.300]  然後變回生命有止亡有盼望
[00:22:24.300 --> 00:22:27.300]  這個是重點
[00:22:27.300 --> 00:22:30.140]  神是藉著什麼
[00:22:30.140 --> 00:22:34.060]  讓人可以有這樣的轉化
[00:22:34.060 --> 00:22:35.580]  陳振聰的例子
[00:22:35.580 --> 00:22:38.500]  我強調的是藉著什麼
[00:22:38.500 --> 00:22:40.340]  藉著人
[00:22:40.340 --> 00:22:42.460]  藉著你和我
[00:22:42.460 --> 00:22:44.900]  如果是我自己就藉著我自己
[00:22:44.900 --> 00:22:47.020]  當然神是在當中工作
[00:22:47.020 --> 00:22:49.340]  但如果有人很憂悶的時候
[00:22:49.340 --> 00:22:52.860]  究竟藉著什麼讓他想起神呢
[00:22:52.860 --> 00:22:55.540]  如果他自己沒有能力想起
[00:22:55.540 --> 00:22:58.380]  陳振聰54年都沒有能力想起
[00:22:58.380 --> 00:23:00.660]  他藉著什麼能夠想起呢
[00:23:00.660 --> 00:23:03.620]  是藉著人的舉動
[00:23:03.620 --> 00:23:06.140]  一些憐憫的舉動
[00:23:06.140 --> 00:23:09.420]  一些很想去對方認識神的舉動
[00:23:09.420 --> 00:23:11.900]  你肯做這件事
[00:23:11.900 --> 00:23:13.580]  神可以工作
[00:23:13.580 --> 00:23:15.860]  是不是
[00:23:15.860 --> 00:23:18.700]  近期我們接到了一個男士
[00:23:18.700 --> 00:23:20.940]  一個小家庭
[00:23:20.940 --> 00:23:25.060]  在南昌街的街頭接觸了這個男士
[00:23:25.060 --> 00:23:27.220]  他的心臟有事
[00:23:27.220 --> 00:23:29.540]  所以我們就和他祈禱
[00:23:29.540 --> 00:23:33.500]  按手在他的肩膀和胸口祈禱
[00:23:33.500 --> 00:23:35.580]  希望神能夠醫治他
[00:23:35.580 --> 00:23:37.860]  祈禱後也沒有什麼特別的事情發生
[00:23:37.860 --> 00:23:40.900]  通常他都會說謝謝我們
[00:23:40.900 --> 00:23:43.180]  接著就和他聊聊天
[00:23:43.180 --> 00:23:45.460]  拿了他的電話地址
[00:23:45.460 --> 00:23:49.420]  接著我們就上去探望這個男士
[00:23:49.420 --> 00:23:51.420]  五十多六十歲左右
[00:23:51.420 --> 00:23:55.140]  原來他住在一個很小的劏房
[00:23:55.140 --> 00:24:00.140]  還和一個喜歡他的女兒一起住
[00:24:00.140 --> 00:24:02.340]  我們上去探望他的時候
[00:24:02.340 --> 00:24:04.340]  他都很開放
[00:24:04.340 --> 00:24:07.300]  講一下他自己這三五年的經歷
[00:24:07.300 --> 00:24:10.900]  當你聽的時候其實你都不知道怎麼回應
[00:24:10.900 --> 00:24:14.140]  通常都是張開嘴巴地看著他
[00:24:14.140 --> 00:24:15.740]  用一些很基本的
[00:24:15.740 --> 00:24:19.500]  大家都知道的基本的同理心
[00:24:19.500 --> 00:24:21.140]  看著他怎麼說
[00:24:21.140 --> 00:24:23.420]  哦哦 哈哈哈哈
[00:24:23.420 --> 00:24:25.500]  但又不能夠微笑
[00:24:25.500 --> 00:24:28.340]  人家講些很痛苦的話你這樣微笑就不行
[00:24:28.340 --> 00:24:31.860]  但心裡面又要保持積極
[00:24:31.860 --> 00:24:36.540]  原來這幾年他離了婚
[00:24:36.540 --> 00:24:38.740]  原本他不是照顧著女兒
[00:24:38.740 --> 00:24:43.020]  不過他離了婚的太太照顧不了女兒
[00:24:43.020 --> 00:24:49.020]  而他離婚的太太又有她自己的生活
[00:24:49.020 --> 00:24:51.020]  所以女兒沒人理
[00:24:51.020 --> 00:24:55.020]  就要走回來這個男士理她
[00:24:55.020 --> 00:24:57.420]  另外他的生意就失敗了
[00:24:57.420 --> 00:24:58.820]  在這幾年裡面
[00:24:58.820 --> 00:25:00.620]  所以他要轉屋
[00:25:00.620 --> 00:25:05.020]  由一些大的屋轉去一間小的屋
[00:25:05.020 --> 00:25:07.620]  還要加上他的女兒一起住
[00:25:07.620 --> 00:25:09.620]  錢不多
[00:25:09.620 --> 00:25:11.620]  找什麼屋住呢
[00:25:11.620 --> 00:25:14.220]  當然是劏房
[00:25:14.220 --> 00:25:16.020]  為什麼找深水埗呢
[00:25:16.020 --> 00:25:17.020]  便宜嘛
[00:25:17.020 --> 00:25:19.820]  他的女兒在九龍讀書就不會找天水圍了
[00:25:19.820 --> 00:25:21.820]  找深水埗
[00:25:21.820 --> 00:25:24.220]  住劏房
[00:25:24.220 --> 00:25:26.420]  而他自己有心臟病
[00:25:26.420 --> 00:25:30.020]  特別這幾年的經歷令他心臟壓力更厲害
[00:25:30.020 --> 00:25:33.020]  他遲些要去做手術
[00:25:33.020 --> 00:25:35.020]  他租一層樓是租六樓
[00:25:35.020 --> 00:25:37.220]  最高七樓是天棚
[00:25:37.220 --> 00:25:39.420]  心裡想為什麼不租矮一點呢
[00:25:39.420 --> 00:25:41.220]  大家知道為什麼嗎
[00:25:41.220 --> 00:25:42.420]  矮一點貴一點
[00:25:42.420 --> 00:25:43.820]  他說欠五百塊
[00:25:43.820 --> 00:25:45.620]  其實對他也很厲害
[00:25:45.620 --> 00:25:47.220]  所以唯有找六樓
[00:25:47.220 --> 00:25:49.820]  他每天下街買菜那些
[00:25:49.820 --> 00:25:52.820]  走幾次都挺辛苦
[00:25:52.820 --> 00:25:55.020]  我們上去,現在六樓我都可以
[00:25:55.020 --> 00:25:57.620]  如果九樓,六樓就要停一停
[00:25:57.620 --> 00:25:59.420]  真的,你試一下
[00:25:59.420 --> 00:26:01.820]  六樓七樓就要停一停
[00:26:01.820 --> 00:26:04.020]  然後大家罵個不停
[00:26:04.020 --> 00:26:05.220]  再上那兩層
[00:26:05.220 --> 00:26:07.820]  六樓都可以,一口氣可以上去
[00:26:07.820 --> 00:26:12.820]  然後他自己沒有工作
[00:26:12.820 --> 00:26:15.020]  要拿縱換
[00:26:15.020 --> 00:26:18.420]  因為他女兒以前跟著媽媽
[00:26:18.420 --> 00:26:20.420]  媽媽也不怎麼理他
[00:26:20.420 --> 00:26:22.620]  容養他非常自由
[00:26:22.620 --> 00:26:24.420]  所以自由得很重要
[00:26:24.420 --> 00:26:26.220]  轉了幾間學校
[00:26:26.220 --> 00:26:28.220]  所以他女兒又要轉校了
[00:26:28.220 --> 00:26:29.820]  因為搬家又要轉校
[00:26:29.820 --> 00:26:32.220]  老師也要轉校
[00:26:32.220 --> 00:26:33.620]  他很惆悵
[00:26:33.620 --> 00:26:34.820]  怎麼跟女兒轉校呢
[00:26:34.820 --> 00:26:36.420]  他就問我們牧師
[00:26:36.420 --> 00:26:38.820]  他說你們一定認識很多校長
[00:26:38.820 --> 00:26:40.620]  我說不是
[00:26:40.620 --> 00:26:43.620]  我只認識九龍工業那個
[00:26:43.620 --> 00:26:46.420]  那又幫不了他什麼
[00:26:46.420 --> 00:26:48.820]  但是他終於輾轉找到一間學校
[00:26:48.820 --> 00:26:51.420]  政府都會給他一間學校
[00:26:51.420 --> 00:26:52.820]  他很惆悵
[00:26:52.820 --> 00:26:56.220]  他的前路其實不太清楚是怎麼樣
[00:26:56.220 --> 00:26:58.820]  如果遇到一個這樣的家庭
[00:26:58.820 --> 00:27:00.820]  一個這樣的男士
[00:27:00.820 --> 00:27:01.820]  在你面前
[00:27:01.820 --> 00:27:05.420]  講一講他這三五年的經歷
[00:27:05.420 --> 00:27:07.820]  你想怎麼幫他
[00:27:07.820 --> 00:27:11.020]  怎麼令一個這麼幽悶的人
[00:27:11.020 --> 00:27:13.420]  是可以有指望有盼望
[00:27:13.420 --> 00:27:17.420]  我們心裡知道信耶穌就能搞定了
[00:27:17.420 --> 00:27:19.020]  但是你怎麼講
[00:27:19.020 --> 00:27:20.820]  你怎麼講
[00:27:20.820 --> 00:27:22.820]  其實我們也沒怎麼講
[00:27:22.820 --> 00:27:26.020]  他也知道我們牧者是大英姐妹
[00:27:26.020 --> 00:27:28.420]  我們講耶穌他也不拒絕
[00:27:28.420 --> 00:27:32.020]  嘗試為他祈禱講一下耶穌
[00:27:32.020 --> 00:27:35.820]  一兩點其實也很重要
[00:27:35.820 --> 00:27:40.420]  他說勾起他小學還是中學
[00:27:40.420 --> 00:27:43.620]  在學校里也聽過耶穌
[00:27:43.620 --> 00:27:46.420]  不過他就放下了
[00:27:46.420 --> 00:27:49.820]  我們的對談或者我們的聆聽
[00:27:49.820 --> 00:27:54.620]  是讓他勾起他聽過耶穌
[00:27:54.620 --> 00:27:58.620]  這是一個心靈空間的開展
[00:27:58.620 --> 00:27:59.620]  其實也沒什麼
[00:27:59.620 --> 00:28:01.420]  我們也邀請他認識耶穌
[00:28:01.420 --> 00:28:04.820]  他說不要了
[00:28:04.820 --> 00:28:08.020]  讓我多些時間諸如此類
[00:28:08.020 --> 00:28:09.820]  我們走的時候
[00:28:09.820 --> 00:28:11.620]  他也很感謝我們
[00:28:11.620 --> 00:28:13.420]  我們也很欣賞他
[00:28:13.420 --> 00:28:14.620]  對我們開放
[00:28:14.620 --> 00:28:16.420]  三五四七地說
[00:28:16.420 --> 00:28:17.620]  彼此欣賞
[00:28:17.620 --> 00:28:20.420]  他又說了一句很不經意的話
[00:28:20.420 --> 00:28:24.420]  他說也感謝你們的上帝
[00:28:24.420 --> 00:28:26.420]  從他的口裡出
[00:28:26.420 --> 00:28:29.420]  無論他是客套還是怎麼樣
[00:28:29.420 --> 00:28:32.820]  但是我們一聽的時候也覺得
[00:28:32.820 --> 00:28:35.020]  起碼他肯說
[00:28:35.020 --> 00:28:38.620]  其實心靈空間是開了的
[00:28:38.620 --> 00:28:41.820]  主是可以工作的
[00:28:41.820 --> 00:28:43.020]  我們也走了
[00:28:43.020 --> 00:28:45.020]  邀請他回教會
[00:28:45.020 --> 00:28:45.820]  很近而已
[00:28:45.820 --> 00:28:48.020]  你走兩條街就到了
[00:28:48.020 --> 00:28:49.820]  我們就離開了
[00:28:49.820 --> 00:28:51.020]  心裡也
[00:28:51.020 --> 00:28:53.020]  我們下去的時候也為了家庭
[00:28:53.020 --> 00:28:55.220]  那怎麼辦呢
[00:28:55.220 --> 00:28:56.820]  可以找家師
[00:28:56.820 --> 00:28:59.820]  找些煲之類的
[00:28:59.820 --> 00:29:01.820]  很有趣
[00:29:01.820 --> 00:29:04.820]  星期天他回來聚會
[00:29:04.820 --> 00:29:07.220]  我們完全想不到
[00:29:07.220 --> 00:29:09.820]  究竟什麼東西開了他的腦
[00:29:09.820 --> 00:29:11.420]  或者他的空間
[00:29:11.420 --> 00:29:13.420]  讓他回來
[00:29:13.420 --> 00:29:16.020]  必定有些東西吸引他
[00:29:16.020 --> 00:29:17.020]  他回來
[00:29:17.020 --> 00:29:19.220]  他回來就聽到
[00:29:19.220 --> 00:29:20.820]  通常我見到未信耶穌的人
[00:29:20.820 --> 00:29:21.620]  都會呼召的
[00:29:21.620 --> 00:29:23.220]  剛剛我說到那次
[00:29:23.220 --> 00:29:25.020]  他又舉手決志
[00:29:25.020 --> 00:29:27.420]  真的很開心
[00:29:27.420 --> 00:29:29.220]  他又舉手決志
[00:29:29.220 --> 00:29:30.220]  然後他走了
[00:29:30.220 --> 00:29:32.820]  我們也沒機會和他聊天
[00:29:32.820 --> 00:29:34.220]  第二個星期
[00:29:34.220 --> 00:29:35.820]  他又回來
[00:29:35.820 --> 00:29:37.220]  回來聽到
[00:29:37.220 --> 00:29:39.420]  之後我們有空間和他聊天
[00:29:39.420 --> 00:29:41.220]  幾個人和他聊天
[00:29:41.220 --> 00:29:42.820]  我們知道他要做手術
[00:29:42.820 --> 00:29:44.420]  心臟手術
[00:29:44.420 --> 00:29:48.420]  所以我們又為他的心祈禱
[00:29:48.420 --> 00:29:50.620]  求主醫治他
[00:29:50.620 --> 00:29:51.820]  祈禱之後
[00:29:51.820 --> 00:29:52.820]  就問他
[00:29:52.820 --> 00:29:54.220]  你覺得怎麼樣
[00:29:54.220 --> 00:29:56.620]  他就說你們祈禱的時候
[00:29:56.620 --> 00:30:00.820]  他覺得有道氣在他身上在動
[00:30:00.820 --> 00:30:01.820]  他還很有趣
[00:30:01.820 --> 00:30:04.020]  他打過太極
[00:30:04.020 --> 00:30:06.820]  他說那種氣的上升的
[00:30:06.820 --> 00:30:08.820]  功力還是能力
[00:30:08.820 --> 00:30:13.620]  他說比我打了十幾年的太極的等級還強
[00:30:13.620 --> 00:30:16.020]  就是道行之類
[00:30:16.020 --> 00:30:18.020]  我們聽到心裡很開心
[00:30:18.020 --> 00:30:19.620]  也不是心裡很開心
[00:30:19.620 --> 00:30:21.620]  表現出來也很開心
[00:30:21.620 --> 00:30:23.020]  主真是怎麼樣
[00:30:23.020 --> 00:30:25.020]  祝福你
[00:30:25.020 --> 00:30:27.020]  他不說我們不知道
[00:30:27.020 --> 00:30:29.220]  他又沒有什麼很大的動作
[00:30:29.220 --> 00:30:30.620]  他說給我們聽
[00:30:30.620 --> 00:30:33.020]  我們說主真是要祝福你
[00:30:33.020 --> 00:30:34.420]  主要醫治你
[00:30:34.420 --> 00:30:37.220]  主要讓你見到他的能力
[00:30:37.220 --> 00:30:39.220]  讓你真是要相信他
[00:30:39.220 --> 00:30:42.020]  大家都很開心就走
[00:30:42.020 --> 00:30:45.420]  他始終都要做一個通波仔的手術
[00:30:45.420 --> 00:30:47.220]  他都要休養入醫院
[00:30:47.220 --> 00:30:48.620]  不過他現在康復了
[00:30:48.620 --> 00:30:51.020]  仍然繼續每天走幾次六樓
[00:30:51.020 --> 00:30:53.020]  都OK
[00:30:53.020 --> 00:30:57.220]  我們發覺這個男士是變了
[00:30:57.220 --> 00:30:59.820]  他的女兒也是決志了相信耶穌
[00:30:59.820 --> 00:31:01.620]  不過仍然有很多艱難
[00:31:01.620 --> 00:31:04.420]  這個家庭仍然有很多艱難
[00:31:04.420 --> 00:31:06.620]  一個男士怎麼照顧女兒呢
[00:31:06.620 --> 00:31:08.420]  其實對他很艱難
[00:31:08.420 --> 00:31:10.020]  他的女兒經常走了出去
[00:31:10.020 --> 00:31:11.820]  怎麼辦呢
[00:31:11.820 --> 00:31:13.020]  有些人帶回來的
[00:31:13.020 --> 00:31:14.220]  所以他坐在家裡
[00:31:14.220 --> 00:31:16.220]  不讓女兒帶人回來
[00:31:16.220 --> 00:31:17.420]  怎麼辦呢
[00:31:17.420 --> 00:31:18.620]  其實很惆悵
[00:31:18.620 --> 00:31:21.420]  對一個五六十歲的男士來說
[00:31:21.420 --> 00:31:23.420]  他的工作,他的前路
[00:31:23.420 --> 00:31:24.820]  他說他仍然有體力
[00:31:24.820 --> 00:31:25.620]  那怎麼辦呢
[00:31:25.620 --> 00:31:27.020]  不工作難道怎麼辦呢
[00:31:27.020 --> 00:31:28.820]  其實這些都還沒解決
[00:31:28.820 --> 00:31:32.220]  不過他已經有什麼
[00:31:32.220 --> 00:31:34.020]  有耶穌
[00:31:34.020 --> 00:31:36.620]  他有一個盼望在當中
[00:31:36.620 --> 00:31:38.220]  我們就想
[00:31:38.220 --> 00:31:41.020]  他怎麼改變呢
[00:31:41.020 --> 00:31:42.820]  究竟這個人怎麼改變
[00:31:42.820 --> 00:31:44.820]  怎麼從他很艱苦
[00:31:44.820 --> 00:31:48.220]  很困苦或者很幽悶的狀況裡面
[00:31:48.220 --> 00:31:50.220]  他其實可以轉
[00:31:50.220 --> 00:31:53.220]  轉去想到神
[00:31:53.220 --> 00:31:54.620]  覺得神是
[00:31:54.620 --> 00:31:55.420]  多謝神
[00:31:55.420 --> 00:31:58.420]  神有恩典持我在生命裡面
[00:31:58.420 --> 00:32:00.220]  其實就是
[00:32:00.220 --> 00:32:01.820]  最開頭是什麼
[00:32:01.820 --> 00:32:04.820]  其實是藉著你和我
[00:32:04.820 --> 00:32:06.220]  是不是
[00:32:06.220 --> 00:32:08.820]  就是藉著你和我在心裡面
[00:32:08.820 --> 00:32:10.420]  有一種
[00:32:10.420 --> 00:32:13.020]  就是對一些人的憐憫
[00:32:13.020 --> 00:32:15.020]  或者很想去認識耶穌
[00:32:15.020 --> 00:32:16.620]  很想去改變
[00:32:16.620 --> 00:32:18.220]  這種心
[00:32:18.220 --> 00:32:21.220]  然後你就做出一些舉動
[00:32:21.220 --> 00:32:23.620]  在你的可行的範圍裡面
[00:32:23.620 --> 00:32:25.420]  你可能和他祈禱
[00:32:25.420 --> 00:32:27.420]  你可能送一本聖經給他
[00:32:27.420 --> 00:32:29.820]  你可能和他說一句話
[00:32:29.820 --> 00:32:31.820]  你可能打個電話給他
[00:32:31.820 --> 00:32:33.620]  或者送一份禮物給他
[00:32:33.620 --> 00:32:34.820]  這些舉動
[00:32:34.820 --> 00:32:37.220]  如果你出於你自己心裡面
[00:32:37.220 --> 00:32:39.620]  那種憐憫那種心
[00:32:39.620 --> 00:32:42.820]  我是絕對相信主會工作
[00:32:42.820 --> 00:32:46.620]  而主真的要透過我們這樣做
[00:32:46.620 --> 00:32:48.420]  將一些人的心思意念
[00:32:48.420 --> 00:32:49.820]  撬開一點點
[00:32:49.820 --> 00:32:52.420]  然後神的靈可以大大工作
[00:32:52.420 --> 00:32:55.020]  在他的很蒙蔽的裡面
[00:32:55.020 --> 00:32:57.420]  是神的靈可以來工作
[00:32:57.420 --> 00:32:58.420]  當然我再強調
[00:32:58.420 --> 00:33:01.020]  神可以你不工作他都可以做
[00:33:01.020 --> 00:33:02.420]  這個仍然是可以的
[00:33:02.420 --> 00:33:04.220]  不過普遍上我們見到的
[00:33:04.220 --> 00:33:06.620]  神是用你和我這樣做
[00:33:06.620 --> 00:33:07.620]  這個是事實
[00:33:07.620 --> 00:33:08.220]  是現實
[00:33:08.220 --> 00:33:10.220]  也是聖經所說
[00:33:10.220 --> 00:33:15.820]  所以要我們將這種恩高傳出去
[00:33:15.820 --> 00:33:19.820]  聖經說我們是器皿
[00:33:19.820 --> 00:33:22.020]  是神的器皿
[00:33:22.020 --> 00:33:24.620]  每一個人都是神的器皿
[00:33:24.620 --> 00:33:27.420]  這個器皿有大有小
[00:33:27.420 --> 00:33:30.020]  不同的恩賜能力
[00:33:30.020 --> 00:33:32.820]  這個器皿是裝神的恩高
[00:33:32.820 --> 00:33:33.820]  這個器皿
[00:33:33.820 --> 00:33:35.620]  如果裝神的恩高
[00:33:35.620 --> 00:33:37.020]  恩典越多
[00:33:37.020 --> 00:33:39.620]  首先對自己都是好的
[00:33:39.620 --> 00:33:41.820]  很快可以在憂悶當中
[00:33:41.820 --> 00:33:42.620]  啪啪啪
[00:33:42.620 --> 00:33:43.820]  馬上想起神
[00:33:43.820 --> 00:33:45.820]  一個讀經祈禱
[00:33:45.820 --> 00:33:47.820]  馬上轉回神的恩典當中
[00:33:47.820 --> 00:33:50.220]  你的喜樂又回來
[00:33:50.220 --> 00:33:51.820]  又有力過生活
[00:33:51.820 --> 00:33:53.820]  這些期間可能是一天
[00:33:53.820 --> 00:33:55.620]  或者一兩天都不要緊
[00:33:55.620 --> 00:33:58.020]  但我們有這樣的機制
[00:33:58.020 --> 00:33:59.420]  大家信了主這麼久
[00:33:59.420 --> 00:34:01.220]  天天聚會讀經
[00:34:01.220 --> 00:34:02.620]  我們有這樣的機制
[00:34:02.620 --> 00:34:04.620]  這個恩典我們已經有了
[00:34:04.620 --> 00:34:07.020]  你隨時用就可以令你的生命
[00:34:07.020 --> 00:34:09.620]  又開心快樂
[00:34:09.620 --> 00:34:12.620]  不過你會發現有很多周圍的人
[00:34:12.620 --> 00:34:14.420]  他沒有這個機制
[00:34:14.420 --> 00:34:18.020]  因為他沒有耶穌在裡面
[00:34:18.020 --> 00:34:19.220]  他沒有這個機制
[00:34:19.220 --> 00:34:20.820]  是有很多蒙蔽在裡面
[00:34:20.820 --> 00:34:22.420]  陳振聰幾十年
[00:34:22.420 --> 00:34:23.820]  他沒聽過耶穌嗎
[00:34:23.820 --> 00:34:25.020]  絕對不會在香港
[00:34:25.020 --> 00:34:27.420]  不過就是不進就不進
[00:34:27.420 --> 00:34:28.820]  是要等待一個時機
[00:34:28.820 --> 00:34:31.020]  是要有些人給他一些東西
[00:34:31.020 --> 00:34:34.620]  或者真正和他接觸
[00:34:34.620 --> 00:34:37.020]  當然他自己的經歷也是很重要
[00:34:37.020 --> 00:34:38.220]  在很低沈的時候
[00:34:38.220 --> 00:34:39.820]  他願意
[00:34:39.820 --> 00:34:42.620]  有人和他碰面的時候
[00:34:42.620 --> 00:34:44.220]  他就願意開放
[00:34:44.220 --> 00:34:46.420]  所以神是用我們
[00:34:46.420 --> 00:34:47.820]  神是用我們
[00:34:47.820 --> 00:34:50.420]  我們是一個器皿
[00:34:50.420 --> 00:34:52.020]  對自己
[00:34:52.020 --> 00:34:53.020]  對人
[00:34:53.020 --> 00:34:58.420]  其實都可以讓人有喜樂平安
[00:34:58.420 --> 00:35:02.220]  近期有一個年輕的媽媽
[00:35:02.220 --> 00:35:05.820]  在家乘區新水埗裡面接觸我們
[00:35:05.820 --> 00:35:08.620]  其實接觸我們幾年了
[00:35:08.620 --> 00:35:11.020]  這個媽媽
[00:35:11.020 --> 00:35:13.020]  她的先生和她一起
[00:35:13.020 --> 00:35:15.420]  當時接觸她的時候有兩個小孩
[00:35:15.420 --> 00:35:17.020]  很年輕的
[00:35:17.020 --> 00:35:18.220]  二十五歲左右
[00:35:18.220 --> 00:35:20.220]  有兩個小孩,是不是很年輕
[00:35:20.220 --> 00:35:21.420]  很年輕
[00:35:21.420 --> 00:35:23.420]  我們都超過二十五歲還沒結婚
[00:35:23.420 --> 00:35:26.020]  我而已
[00:35:26.020 --> 00:35:27.820]  有兩個小孩
