
[00:00:00.000 --> 00:00:05.000]  今天一起要來分享的信息題目是《政治的人》
[00:20:17.000 --> 00:20:21.000]  因爲他看見保羅在城裏頭
[00:20:21.000 --> 00:20:25.000]  跟幾個從雅西亞外地回來的
[00:20:25.000 --> 00:20:27.000]  有外方人在一起
[00:20:27.000 --> 00:20:29.000]  那些人已經信了主了
[00:20:29.000 --> 00:20:32.000]  就跟保羅來到鹽廬撒農了
[00:20:32.000 --> 00:20:34.000]  他以爲保羅在聖殿裏頭呢
[00:20:34.000 --> 00:20:35.000]  那幾個人呢
[00:20:35.000 --> 00:20:38.000]  也會跟他在聖殿裏頭
[00:20:38.000 --> 00:20:41.000]  所以就說保羅要已經把
[00:20:41.000 --> 00:20:44.000]  這個外方人帶進聖殿
[00:20:44.000 --> 00:20:47.000]  是要使這聖殿污穢了
[00:20:47.000 --> 00:20:50.000]  這個是一個很大的罪名
[00:20:50.000 --> 00:20:52.000]  聖殿在耶路撒冷
[00:20:52.000 --> 00:20:54.000]  是一個很大的地方
[00:20:54.000 --> 00:20:56.000]  它有很大的一個範圍
[00:20:56.000 --> 00:20:57.000]  房子呢
[00:20:57.000 --> 00:21:01.000]  聖殿本身的房子不是很大
[00:21:01.000 --> 00:21:03.000]  就是在一部分
[00:21:03.000 --> 00:21:05.000]  那麼用牆隔起來
[00:21:05.000 --> 00:21:08.000]  在裏頭呢用牆隔起來
[00:21:08.000 --> 00:21:11.000]  分成幾個院子
[00:21:11.000 --> 00:21:14.000]  那麼這個婦女呢
[00:21:14.000 --> 00:21:15.000]  有婦女院
[00:21:15.000 --> 00:21:16.000]  女人院
[00:21:16.000 --> 00:21:19.000]  那麼女人院再進去的話
[00:21:19.000 --> 00:21:21.000]  是男人的男人
[00:21:21.000 --> 00:21:23.000]  猶太人男人的院
[00:21:23.000 --> 00:21:25.000]  還有一些是祭祀的院
[00:21:25.000 --> 00:21:27.000]  祭祀可以去了
[00:21:27.000 --> 00:21:28.000]  別人不能去了
[00:21:28.000 --> 00:21:33.000]  那麼在這樣一個小範圍之內
[00:21:33.000 --> 00:21:36.000]  如果有人進到外方人
[00:21:36.000 --> 00:21:37.000]  不是猶太人
[00:21:37.000 --> 00:21:42.000]  進到這個男人的院
[00:21:42.000 --> 00:21:45.000]  雖然他也是猶太人
[00:21:45.000 --> 00:21:47.000]  雖然他是這個
[00:21:47.000 --> 00:21:49.000]  他是外方人
[00:21:49.000 --> 00:21:52.000]  但他進到這個聖殿裏頭的
[00:21:52.000 --> 00:21:54.000]  這個男人的院
[00:21:54.000 --> 00:21:57.000]  那麼這個是一個誤會神殿
[00:21:57.000 --> 00:21:59.000]  聖殿不僅僅是房子
[00:21:59.000 --> 00:22:02.000]  還包括周圍一部分這個院子
[00:22:02.000 --> 00:22:05.000]  都是一個神聖不可侵犯的地方
[00:22:05.000 --> 00:22:07.000]  那如果有外方人
[00:22:07.000 --> 00:22:09.000]  要到裏面去的話
[00:22:09.000 --> 00:22:12.000]  那是要用石頭把它砸碎的
[00:22:12.000 --> 00:22:15.000]  所以這個牆上面就有個警告
[00:22:15.000 --> 00:22:16.000]  有個標誌
[00:22:16.000 --> 00:22:19.000]  凡是越過這個牆的話
[00:22:19.000 --> 00:22:21.000]  外方人進去的話
[00:22:21.000 --> 00:22:23.000]  要被處死
[00:22:23.000 --> 00:22:24.000]  那麼就是說
[00:22:24.000 --> 00:22:26.000]  他帶了外方人呢
[00:22:26.000 --> 00:22:28.000]  進到這些院子裏去了
[00:22:28.000 --> 00:22:32.000]  那麼就是應該是判處死刑的
[00:22:32.000 --> 00:22:35.000]  所以你看見他控告保羅呢
[00:22:35.000 --> 00:22:36.000]  有三方面
[00:22:36.000 --> 00:22:37.000]  一個是個人的
[00:22:37.000 --> 00:22:39.000]  個人的問題
[00:22:39.000 --> 00:22:41.000]  但是傳一端的
[00:22:41.000 --> 00:22:42.000]  第二個呢
[00:22:42.000 --> 00:22:43.000]  是政治方面
[00:22:43.000 --> 00:22:46.000]  他是自己成立個什麼黨
[00:22:46.000 --> 00:22:48.000]  這個成立黨
[00:22:48.000 --> 00:22:52.000]  裏頭來這個搞這個
[00:22:52.000 --> 00:22:53.000]  作亂的
[00:22:53.000 --> 00:22:54.000]  還有呢
[00:22:54.000 --> 00:22:55.000]  他的宗教的
[00:22:55.000 --> 00:22:58.000]  他不是在猶太教的範圍
[00:22:58.000 --> 00:23:00.000]  是一個異端
[00:23:00.000 --> 00:23:02.000]  把外方人帶進來
[00:23:02.000 --> 00:23:04.000]  要誤會聖編
[00:23:04.000 --> 00:23:05.000]  所以你看
[00:23:05.000 --> 00:23:07.000]  他所說的這三方面
[00:23:07.000 --> 00:23:09.000]  都是控告保羅
[00:23:09.000 --> 00:23:11.000]  這個一個很大的
[00:23:11.000 --> 00:23:15.000]  給保羅一個很大的罪名
[00:23:15.000 --> 00:23:18.000]  那我們看見保羅在這個巡撫
[00:23:18.000 --> 00:23:21.000]  菲利普面前的這個辯護
[00:23:21.000 --> 00:23:24.000]  菲利普面前的辯護
[00:23:24.000 --> 00:23:28.000]  那麼他也是針對這三個控告
[00:23:28.000 --> 00:23:31.000]  他爲自己辯護
[00:23:31.000 --> 00:23:32.000]  首先呢
[00:23:32.000 --> 00:23:35.000]  他是用很誠懇的
[00:23:35.000 --> 00:23:38.000]  講明這個事實
[00:23:38.000 --> 00:23:41.000]  他說他知道這個巡撫呢
[00:23:41.000 --> 00:23:43.000]  在這個巴勒斯坦呢
[00:23:43.000 --> 00:23:45.000]  已經是管理的
[00:23:45.000 --> 00:23:47.000]  有一段時間的
[00:23:47.000 --> 00:23:48.000]  歷史記載呢
[00:23:48.000 --> 00:23:50.000]  他已經十年了
[00:23:50.000 --> 00:23:51.000]  在這個地方
[00:23:51.000 --> 00:23:54.000]  蓋薩利亞這猶大省的
[00:23:54.000 --> 00:23:56.000]  猶太省這個地方呢
[00:23:56.000 --> 00:23:57.000]  已經有十年了
[00:23:57.000 --> 00:24:00.000]  他也做了判斷了
[00:24:00.000 --> 00:24:02.000]  省裏的猶太人這些漢奸呢
[00:24:02.000 --> 00:24:04.000]  已經很多了
[00:24:04.000 --> 00:24:06.000]  就是他斷世多年
[00:24:06.000 --> 00:24:09.000]  就是他判斷事情有很多年了
[00:24:09.000 --> 00:24:11.000]  但是保羅呢
[00:24:11.000 --> 00:24:14.000]  沒有像那個律師
[00:24:14.000 --> 00:24:17.000]  貼土羅那樣的討好這個人
[00:24:17.000 --> 00:24:19.000]  他就是說呢
[00:24:19.000 --> 00:24:22.000]  保羅因爲他爲人正直
[00:24:22.000 --> 00:24:24.000]  所以他有什麼
[00:24:24.000 --> 00:24:25.000]  是什麼
[00:24:25.000 --> 00:24:26.000]  就說什麼
[00:24:26.000 --> 00:24:29.000]  他說你在這國斷世多年
[00:24:29.000 --> 00:24:32.000]  就處理這些案件的事情
[00:24:32.000 --> 00:24:33.000]  已經很多年了
[00:24:33.000 --> 00:24:34.000]  所以呢
[00:24:34.000 --> 00:24:36.000]  他說我可以來分析
[00:24:36.000 --> 00:24:37.000]  他並沒有說
[00:24:37.000 --> 00:24:40.000]  你這個巡捕你管的多好
[00:24:40.000 --> 00:24:41.000]  你怎麼樣
[00:24:41.000 --> 00:24:42.000]  你做的多好
[00:24:42.000 --> 00:24:45.000]  其實他並不是做的多好
[00:24:45.000 --> 00:24:47.000]  那麼保羅就是
[00:24:47.000 --> 00:24:49.000]  實事求是
[00:24:49.000 --> 00:24:51.000]  是什麼就說什麼
[00:24:51.000 --> 00:24:53.000]  他說呢
[00:24:53.000 --> 00:24:55.000]  保羅說呢
[00:24:55.000 --> 00:24:58.000]  我到耶路撒冷那禮拜
[00:24:58.000 --> 00:25:01.000]  到今天不過只有12天
[00:25:01.000 --> 00:25:02.000]  12天的時間
[00:25:02.000 --> 00:25:03.000]  怎麼可能組織
[00:25:03.000 --> 00:25:05.000]  這些人起來聲亂呢
[00:25:05.000 --> 00:25:06.000]  不可能的
[00:25:06.000 --> 00:25:07.000]  時間很短
[00:25:07.000 --> 00:25:09.000]  根本就沒有時間
[00:25:09.000 --> 00:25:12.000]  去搞這些判斷的事情
[00:25:12.000 --> 00:25:13.000]  而且呢
[00:25:13.000 --> 00:25:14.000]  這個貼土羅呢
[00:25:14.000 --> 00:25:16.000]  也沒有什麼證據
[00:25:16.000 --> 00:25:19.000]  沒有說真正看見
[00:25:19.000 --> 00:25:23.000]  或聽見保羅在說什麼話
[00:25:23.000 --> 00:25:24.000]  他也沒有說
[00:25:24.000 --> 00:25:26.000]  他怎麼樣聲亂
[00:25:26.000 --> 00:25:28.000]  如果你要去挑動人
[00:25:28.000 --> 00:25:30.000]  煽動人起來說亂
[00:25:30.000 --> 00:25:32.000]  一定要跟人說話
[00:25:32.000 --> 00:25:33.000]  他也沒有看見
[00:25:33.000 --> 00:25:35.000]  他在聖殿裏頭
[00:25:35.000 --> 00:25:36.000]  或者是他的會場
[00:25:36.000 --> 00:25:38.000]  或者在城裏頭
[00:25:38.000 --> 00:25:41.000]  跟人辯論
[00:25:41.000 --> 00:25:42.000]  用言語
[00:25:42.000 --> 00:25:47.000]  煽動這些人起來來反對猶太教
[00:25:47.000 --> 00:25:49.000]  來反對羅馬政府
[00:25:49.000 --> 00:25:50.000]  他說沒有啊
[00:25:50.000 --> 00:25:51.000]  你貼土羅能不能
[00:25:51.000 --> 00:25:53.000]  舉出證據出來
[00:25:53.000 --> 00:25:56.000]  看見我保羅在這些地方
[00:25:56.000 --> 00:25:58.000]  有沒有煽動人起來
[00:25:58.000 --> 00:26:00.000]  我有沒有在中間來講道
[00:26:00.000 --> 00:26:03.000]  或者在煽動人起來作亂呢
[00:26:03.000 --> 00:26:04.000]  沒有
[00:26:04.000 --> 00:26:05.000]  所以保羅呢
[00:26:05.000 --> 00:26:10.000]  就從這方面
[00:26:10.000 --> 00:26:13.000]  從這個第一方面
[00:26:13.000 --> 00:26:15.000]  所以說他最後來到十二天
[00:26:15.000 --> 00:26:17.000]  十二天能夠做什麼事情呢
[00:26:17.000 --> 00:26:21.000]  根本就沒有時間去煽動人作亂
[00:26:21.000 --> 00:26:23.000]  那麼第二個呢
[00:26:23.000 --> 00:26:26.000]  就到第二個控告
[00:26:26.000 --> 00:26:29.000]  因爲這個貼土羅
[00:26:29.000 --> 00:26:32.000]  說他是一個異端的領袖
[00:26:32.000 --> 00:26:35.000]  納薩勒教長
[00:26:35.000 --> 00:26:37.000]  一個領袖
[00:26:37.000 --> 00:26:40.000]  那麼他對這個第二項
[00:26:40.000 --> 00:26:42.000]  這一方面的控告呢
[00:26:42.000 --> 00:26:45.000]  他也說這個根本不能成立
[00:26:45.000 --> 00:26:48.000]  他說你所謂是異端
[00:26:48.000 --> 00:26:50.000]  所謂是異端呢
[00:26:50.000 --> 00:26:52.000]  不是異端
[00:26:52.000 --> 00:26:53.000]  他說
[00:26:53.000 --> 00:26:55.000]  意識世界說
[00:26:55.000 --> 00:26:57.000]  他說我向你承認
[00:26:57.000 --> 00:27:00.000]  就他們所稱爲異端的道
[00:27:00.000 --> 00:27:06.000]  我正在按照這個道來侍奉我祖宗的神
[00:27:06.000 --> 00:27:08.000]  那麼又這些道呢
[00:27:08.000 --> 00:27:12.000]  是合乎律法和先知書上的一些的記載
[00:27:12.000 --> 00:27:16.000]  就都合乎舊約聖經所記載的
[00:27:16.000 --> 00:27:20.000]  他說我侍奉神的話
[00:27:20.000 --> 00:27:23.000]  是按照這個這些話來侍奉神
[00:27:23.000 --> 00:27:25.000]  這些話呢
[00:27:25.000 --> 00:27:27.000]  都是聖經上有的
[00:27:27.000 --> 00:27:30.000]  舊約聖經上有律法書
[00:27:30.000 --> 00:27:31.000]  有先知書
[00:27:31.000 --> 00:27:35.000]  這些都是聖經上有的話
[00:27:35.000 --> 00:27:37.000]  他這個
[00:27:37.000 --> 00:27:39.000]  什麼話呢
[00:27:39.000 --> 00:27:40.000]  主要是講到
[00:27:40.000 --> 00:27:46.000]  他說是講到死人要復活的這些這個證明
[00:27:46.000 --> 00:27:49.000]  他說將來呢
[00:27:49.000 --> 00:27:53.000]  就死人無論是善的好的
[00:27:53.000 --> 00:27:57.000]  或者是惡人都要復活
[00:27:57.000 --> 00:27:59.000]  這講到最後要復活
[00:27:59.000 --> 00:28:03.000]  人死後並不是沒有了
[00:28:03.000 --> 00:28:09.000]  人死後到一定的世界結束的時候
[00:28:09.000 --> 00:28:13.000]  都要復活起來受審判
[00:28:13.000 --> 00:28:16.000]  那麼凡是猶太人
[00:28:16.000 --> 00:28:18.000]  他們都有這樣的自我
[00:28:18.000 --> 00:28:21.000]  就是隻知道將來有復活
[00:28:21.000 --> 00:28:23.000]  將來有審判
[00:28:23.000 --> 00:28:24.000]  他這個不是異觀
[00:28:24.000 --> 00:28:28.000]  是聖經上所說的
[00:28:28.000 --> 00:28:31.000]  所以這個是對第二項控告呢
[00:28:31.000 --> 00:28:33.000]  說他是一個異觀的領袖
[00:28:33.000 --> 00:28:41.000]  這個也是不能夠成立的
[00:28:41.000 --> 00:28:45.000]  第三個對第三項控告
[00:28:45.000 --> 00:28:51.000]  說他是誤會聖經
[00:28:51.000 --> 00:28:53.000]  誤會聖經
[00:28:53.000 --> 00:28:54.000]  保羅說呢
[00:28:54.000 --> 00:28:58.000]  他沒有帶外發人進到聖經裏來
[00:28:58.000 --> 00:29:01.000]  他說我帶幾個人回來了
[00:29:01.000 --> 00:29:03.000]  回到耶路撒冷
[00:29:03.000 --> 00:29:06.000]  但是他們呢
[00:29:06.000 --> 00:29:09.000]  外地帶過來的外放人呢
[00:29:09.000 --> 00:29:11.000]  信徒呢
[00:29:11.000 --> 00:29:13.000]  並沒有到聖殿
[00:29:13.000 --> 00:29:17.000]  他們也沒有看過
[00:29:17.000 --> 00:29:19.000]  那麼我帶來的幾個人呢
[00:29:19.000 --> 00:29:22.000]  是猶太人的信徒
[00:29:22.000 --> 00:29:25.000]  他們有向神許了願
[00:29:25.000 --> 00:29:27.000]  到時候要還願
[00:29:27.000 --> 00:29:29.000]  我跟他一起來
[00:29:29.000 --> 00:29:32.000]  來到聖殿裏頭
[00:29:32.000 --> 00:29:34.000]  他說
[00:29:34.000 --> 00:29:37.000]  你看他說在第十八節
[00:29:37.000 --> 00:29:40.000]  他說正當我們在獻祭的時候
[00:29:40.000 --> 00:29:43.000]  他看見我的殿已經結定了
[00:29:43.000 --> 00:29:45.000]  並沒有聚衆
[00:29:45.000 --> 00:29:46.000]  也沒有吵擾
[00:29:46.000 --> 00:29:51.000]  我有幾個從亞細安來的猶太人
[00:29:51.000 --> 00:29:52.000]  那麼這個就是說
[00:29:52.000 --> 00:29:54.000]  他是猶太人
[00:29:54.000 --> 00:29:56.000]  他帶到聖殿的
[00:29:56.000 --> 00:29:58.000]  都是猶太人信徒
[00:29:58.000 --> 00:30:00.000]  他們向神許了願
[00:30:00.000 --> 00:30:01.000]  現在要獻祭
[00:30:01.000 --> 00:30:03.000]  要行結定的禮
[00:30:03.000 --> 00:30:04.000]  那麼這些呢
[00:30:04.000 --> 00:30:07.000]  不是外放人
[00:30:07.000 --> 00:30:09.000]  你根本就找不出
[00:30:09.000 --> 00:30:11.000]  他帶一個外放人進來
[00:30:11.000 --> 00:30:12.000]  所以呢
[00:30:12.000 --> 00:30:14.000]  這個就是第三樣公告呢
[00:30:14.000 --> 00:30:16.000]  比較不神祕
[00:30:16.000 --> 00:30:17.000]  所以那個
[00:30:17.000 --> 00:30:20.000]  貼土羅所控告他的
[00:30:20.000 --> 00:30:21.000]  有個人的
[00:30:21.000 --> 00:30:23.000]  有政治的
[00:30:23.000 --> 00:30:25.000]  有宗教的
[00:30:25.000 --> 00:30:26.000]  這方面呢
[00:30:26.000 --> 00:30:27.000]  保羅說呢
[00:30:27.000 --> 00:30:31.000]  他說這個都不對了
[00:30:31.000 --> 00:30:33.000]  他們都講的都不對
[00:30:33.000 --> 00:30:34.000]  所以保羅說呢
[00:30:34.000 --> 00:30:35.000]  就講到
[00:30:35.000 --> 00:30:37.000]  他所相信什麼
[00:30:37.000 --> 00:30:39.000]  他說相信使人呢
[00:30:39.000 --> 00:30:41.000]  無論善惡呢
[00:30:41.000 --> 00:30:43.000]  將來都要復活
[00:30:43.000 --> 00:30:46.000]  不管是信主的
[00:30:46.000 --> 00:30:47.000]  還沒有信主的
[00:30:47.000 --> 00:30:51.000]  都相信人是要復活的
[00:30:51.000 --> 00:30:52.000]  所以他
[00:30:52.000 --> 00:30:54.000]  因爲將來要復活
[00:30:54.000 --> 00:30:56.000]  要受審判
[00:30:56.000 --> 00:30:57.000]  所以呢
[00:30:57.000 --> 00:30:58.000]  他對自己說呢
[00:30:58.000 --> 00:31:00.000]  他對神
[00:31:00.000 --> 00:31:01.000]  對人
[00:31:01.000 --> 00:31:02.000]  都要存在一個
[00:31:02.000 --> 00:31:05.000]  無愧的良心
[00:31:05.000 --> 00:31:06.000]  其實他就是說
[00:31:06.000 --> 00:31:08.000]  我在世上生活
[00:31:08.000 --> 00:31:09.000]  我就是
[00:31:09.000 --> 00:31:11.000]  不是神
[00:31:11.000 --> 00:31:13.000]  我是一個無愧的良心
[00:31:13.000 --> 00:31:14.000]  那麼這個就是
[00:31:14.000 --> 00:31:18.000]  保羅免疫自己
[00:31:18.000 --> 00:31:20.000]  對神
[00:31:20.000 --> 00:31:21.000]  不管他生活
[00:31:21.000 --> 00:31:24.000]  行事傳福音
[00:31:24.000 --> 00:31:25.000]  各方面
[00:31:25.000 --> 00:31:27.000]  他都是要對得起神
[00:31:27.000 --> 00:31:30.000]  自己的良心對得起神
[00:31:30.000 --> 00:31:36.000]  不會做這些犯法的事情
[00:31:36.000 --> 00:31:40.000]  這個保羅還說到
[00:31:40.000 --> 00:31:46.000]  我回來不是煽動別人傳異端
[00:31:46.000 --> 00:31:51.000]  反對政府
[00:31:51.000 --> 00:31:53.000]  反對猶太教
[00:31:53.000 --> 00:31:54.000]  那時候呢
[00:31:54.000 --> 00:31:56.000]  我是把這個捐款
[00:31:56.000 --> 00:31:58.000]  跟奉獻的款呢
[00:31:58.000 --> 00:32:00.000]  帶回來
[00:32:00.000 --> 00:32:03.000]  來幫助這個猶太人
[00:32:03.000 --> 00:32:05.000]  在耶路撒冷的信徒
[00:32:05.000 --> 00:32:07.000]  對這個呢
[00:32:07.000 --> 00:32:09.000]  我是做
[00:32:09.000 --> 00:32:13.000]  我是按照這樣的一個目的
[00:32:13.000 --> 00:32:14.000]  一個事情
[00:32:14.000 --> 00:32:16.000]  我回到耶路撒冷
[00:32:16.000 --> 00:32:24.000]  我不是來傳異端的
[00:32:24.000 --> 00:32:26.000]  所以他說
[00:32:26.000 --> 00:32:27.000]  看起來呢
[00:32:27.000 --> 00:32:29.000]  他們告我的事情呢
[00:32:29.000 --> 00:32:31.000]  不是告我傳什麼異端
[00:32:31.000 --> 00:32:35.000]  是他不同意我所說的
[00:32:35.000 --> 00:32:38.000]  就是我回來的話
[00:32:38.000 --> 00:32:40.000]  我所在會堂裏
[00:32:40.000 --> 00:32:42.000]  在這個耶路撒冷
[00:32:42.000 --> 00:32:44.000]  這些十二天所做的事情呢
[00:32:44.000 --> 00:32:46.000]  是做
[00:32:46.000 --> 00:32:47.000]  按照神的意思呢
[00:32:47.000 --> 00:32:56.000]  在做事情
[00:32:56.000 --> 00:32:57.000]  下面我們就看到
[00:32:57.000 --> 00:33:00.000]  這個巡捕費利士呢
[00:33:00.000 --> 00:33:03.000]  他沒有接受
[00:33:03.000 --> 00:33:05.000]  這個猶太人的控告
[00:33:05.000 --> 00:33:06.000]  他沒有
[00:33:06.000 --> 00:33:08.000]  他一說巡捕也不能說
[00:33:08.000 --> 00:33:09.000]  你怎麼告的話
[00:33:09.000 --> 00:33:11.000]  沒有根據他就接受
[00:33:11.000 --> 00:33:13.000]  他還是要按照法律來定
[00:33:13.000 --> 00:33:15.000]  那麼就是說
[00:33:15.000 --> 00:33:17.000]  這個事情呢
[00:33:17.000 --> 00:33:19.000]  他也知道
[00:33:19.000 --> 00:33:20.000]  因爲他的猶太人
[00:33:20.000 --> 00:33:21.000]  這個神的話呢
[00:33:21.000 --> 00:33:23.000]  已經做了十年了
[00:33:23.000 --> 00:33:26.000]  他知道猶太人所講的是什麼道理
[00:33:26.000 --> 00:33:28.000]  所以二十二節說
[00:33:28.000 --> 00:33:33.000]  費利斯本是詳細曉得這道
[00:33:33.000 --> 00:33:34.000]  詳細的
[00:33:34.000 --> 00:33:36.000]  不是一般的知道
[00:33:36.000 --> 00:33:37.000]  他不是剛來
[00:33:37.000 --> 00:33:40.000]  他知道猶太人的規矩是什麼
[00:33:40.000 --> 00:33:42.000]  他詳細知道
[00:33:42.000 --> 00:33:45.000]  這是按照律法
[00:33:45.000 --> 00:33:47.000]  保羅是沒有罪的
[00:33:47.000 --> 00:33:48.000]  按照政治
[00:33:48.000 --> 00:33:51.000]  保羅也沒有起來煽動人作亂
[00:33:51.000 --> 00:33:53.000]  他是沒有罪的
[00:33:53.000 --> 00:33:54.000]  那麼就說
[00:33:54.000 --> 00:33:57.000]  那就這事情定不下來
[00:33:57.000 --> 00:34:00.000]  而等那個羅馬那個千夫桑
[00:34:00.000 --> 00:34:02.000]  他還在耶路撒冷
[00:34:02.000 --> 00:34:03.000]  等他來了以後
[00:34:03.000 --> 00:34:05.000]  我們再問他
[00:34:05.000 --> 00:34:08.000]  就把這個事情就放下來了
[00:34:08.000 --> 00:34:10.000]  我們看見
[00:34:10.000 --> 00:34:14.000]  他沒有接受猶太人的控告
[00:34:14.000 --> 00:34:15.000]  但是呢
[00:34:15.000 --> 00:34:18.000]  他也沒有把保羅釋放了
[00:34:18.000 --> 00:34:21.000]  還把保羅留下來
[00:34:21.000 --> 00:34:24.000]  所以保羅還繼續關了
[00:34:24.000 --> 00:34:25.000]  沒有定罪
[00:34:25.000 --> 00:34:28.000]  但是也不釋放
[00:34:28.000 --> 00:34:34.000]  還等着下個有千夫桑來再問他
[00:34:34.000 --> 00:34:36.000]  這樣呢
[00:34:36.000 --> 00:34:38.000]  不定罪也不釋放
[00:34:38.000 --> 00:34:41.000]  這就是當時的情況
[00:34:41.000 --> 00:34:44.000]  那麼就這樣的有兩年
[00:34:44.000 --> 00:34:46.000]  這兩年的時間
[00:34:46.000 --> 00:34:48.000]  也不定保羅的罪
[00:34:48.000 --> 00:34:51.000]  也不把保羅釋放
[00:34:51.000 --> 00:34:53.000]  那麼這兩年的期間
[00:34:53.000 --> 00:34:56.000]  那費利斯這個人呢
[00:34:56.000 --> 00:35:02.000]  下面到二十四節就講到他的情況了
[00:35:02.000 --> 00:35:10.000]  費利斯的妻子是猶太人
[00:35:10.000 --> 00:35:15.000]  所以他也想聽聽保羅講信耶穌
[00:35:15.000 --> 00:35:17.000]  基督耶穌的道
[00:35:17.000 --> 00:35:20.000]  他對這方面還有些興趣
[00:35:20.000 --> 00:35:25.000]  所以保羅講也看不清
[00:35:25.000 --> 00:35:26.000]  關在監裏
[00:35:26.000 --> 00:35:30.000]  那麼有時候會把保羅叫出來
[00:35:30.000 --> 00:35:32.000]  來跟他問他
[00:35:32.000 --> 00:35:34.000]  請他問他一些問題
[00:35:34.000 --> 00:35:37.000]  然後保羅跟他們講道
[00:35:37.000 --> 00:35:38.000]  第二十五節
[00:35:38.000 --> 00:35:40.000]  保羅跟他們講什麼呢
[00:35:40.000 --> 00:35:43.000]  講了三樣東西
[00:35:43.000 --> 00:35:45.000]  保羅講論公義
[00:35:45.000 --> 00:35:50.000]  節制和將來的事
[00:35:50.000 --> 00:35:54.000]  保羅就講這三個最重要的
[00:35:54.000 --> 00:35:57.000]  這三個最重要的
[00:35:57.000 --> 00:35:58.000]  講什麼呢
[00:35:58.000 --> 00:36:01.000]  就是還是講
[00:36:01.000 --> 00:36:05.000]  怎麼能夠來面對耶穌基督
[00:36:05.000 --> 00:36:08.000]  他不是要聽信耶穌基督的道嗎
[00:36:08.000 --> 00:36:11.000]  那這個就是信耶穌基督的道
[00:36:11.000 --> 00:36:12.000]  講到三樣
[00:36:12.000 --> 00:36:14.000]  一個是公義
[00:36:14.000 --> 00:36:16.000]  一個是節制
[00:36:16.000 --> 00:36:19.000]  一個是將來的審判
[00:36:19.000 --> 00:36:20.000]  這三方面
[00:36:20.000 --> 00:36:29.000]  這三點跟主耶穌在地上教訓門徒的時候所說的一樣
[00:36:29.000 --> 00:36:32.000]  真的符合耶穌所說的
[00:36:32.000 --> 00:36:39.000]  耶穌在這個約翰福音
[00:36:39.000 --> 00:36:44.000]  在約翰福音第十六章第八節就提到了
[00:36:44.000 --> 00:36:48.000]  耶穌跟門徒的談話
[00:36:48.000 --> 00:36:51.000]  他就在這一節就說到了
[00:36:51.000 --> 00:36:54.000]  他說聖靈來了
[00:36:54.000 --> 00:36:55.000]  他來了
[00:36:55.000 --> 00:36:56.000]  就說聖靈來了
[00:36:56.000 --> 00:37:01.000]  叫世人爲罪爲義爲審判
[00:37:01.000 --> 00:37:03.000]  自己指揮自己
[00:37:03.000 --> 00:37:06.000]  聖靈來做什麼工作呢
[00:37:06.000 --> 00:37:09.000]  光照人的心
[00:37:09.000 --> 00:37:14.000]  叫人爲了罪爲了義爲審判
[00:37:14.000 --> 00:37:17.000]  自己指揮自己
[00:37:17.000 --> 00:37:18.000]  就從這三方面
[00:37:18.000 --> 00:37:20.000]  他們要悔改
[00:37:20.000 --> 00:37:22.000]  那麼這個爲罪什麼呢
[00:37:22.000 --> 00:37:26.000]  就這裏保羅跟費利斯
[00:37:26.000 --> 00:37:28.000]  講到這個節制
[00:37:28.000 --> 00:37:29.000]  節制
[00:37:29.000 --> 00:37:30.000]  這個罪呢
[00:37:30.000 --> 00:37:31.000]  就節制
[00:37:31.000 --> 00:37:33.000]  沒有節制的
[00:37:33.000 --> 00:37:36.000]  沒有節制就犯罪了
[00:37:36.000 --> 00:37:39.000]  罪的這個特點就是他不受節制
[00:37:39.000 --> 00:37:42.000]  有錢財的話還想更多
[00:37:42.000 --> 00:37:43.000]  做壞事呢
[00:37:43.000 --> 00:37:44.000]  還繼續做
[00:37:44.000 --> 00:37:46.000]  沒有節制
[00:37:46.000 --> 00:37:48.000]  那麼這個是一個罪
[00:37:48.000 --> 00:37:49.000]  那麼爲義呢
[00:37:49.000 --> 00:37:51.000]  就是爲了審的義
[00:37:51.000 --> 00:37:55.000]  看到自己不符合審的義
[00:37:55.000 --> 00:37:57.000]  那麼爲了審判
[00:37:57.000 --> 00:37:59.000]  爲了將來的生活
[00:37:59.000 --> 00:38:02.000]  所以保羅在節裏頭
[00:38:02.000 --> 00:38:06.000]  對這個費利斯跟他的妻子
[00:38:06.000 --> 00:38:09.000]  所講的就是三方面
[00:38:09.000 --> 00:38:12.000]  他不是給這個費利斯
[00:38:12.000 --> 00:38:14.000]  這個跟他的妻子
[00:38:14.000 --> 00:38:16.000]  講的這些新鮮的
[00:38:16.000 --> 00:38:18.000]  一些這個很高深的
[00:38:18.000 --> 00:38:20.000]  很有趣的道理
[00:38:20.000 --> 00:38:23.000]  講到每個人都要面對的
[00:38:23.000 --> 00:38:25.000]  將來你來到他面前
[00:38:25.000 --> 00:38:28.000]  你是不是有罪
[00:38:28.000 --> 00:38:33.000]  有罪的話將來要受到審判
[00:38:33.000 --> 00:38:35.000]  將來你來到他面前
[00:38:35.000 --> 00:38:36.000]  有沒有義
[00:38:36.000 --> 00:38:39.000]  就是能不能對耶穌的血
[00:38:39.000 --> 00:38:42.000]  所洗淨成爲一個義人
[00:38:42.000 --> 00:38:44.000]  如果你沒有得到
[00:38:44.000 --> 00:38:46.000]  給耶穌的救贖的話
[00:38:46.000 --> 00:38:49.000]  那你就仍然是不義的
[00:38:49.000 --> 00:38:52.000]  而死而生
