
[00:00:00.000 --> 00:00:05.960]  各位小伙伴,讓我們在聆聽主導而先,我們一起同心同意
[00:47:27.520 --> 00:47:44.520]  我們說了這麼多東西,指證了你這麼久,你說了這麼多見證,你一句都不回答,你為什麼不回答?」你留意一下,這位大祭司仍然表現出自己在宗教層面上是很公平的。
[00:47:44.520 --> 00:48:04.520]  我們說了這麼多東西,指證了你這麼久,說了這麼多見證,你為什麼不回答,你為什麼不回答?」你留意一下,這位大祭司仍然表現出自己在宗教層面上是很公平的。
[00:48:04.520 --> 00:48:22.520]  我們說了這麼多東西,指證了你這麼久,說了這麼多見證,你為什麼不回答,你為什麼不回答?」你留意一下,這位大祭司仍然表現出自己在宗教層面上是很公平的。
[00:48:22.520 --> 00:48:35.520]  我們說了這麼多東西,指證了你這麼久,說了這麼多見證,你為什麼不回答,你為什麼不回答,你留意一下,這位大祭司仍然表現出自己在宗教層面上是很公平的。
[00:48:35.520 --> 00:49:00.520]  我們說了這麼多東西,指證了你這麼久,說了這麼多見證,你為什麼不回答,你為什麼不回答,你留意一下,這位大祭司仍然表現出自己在宗教層面上是很公平的。
[00:49:00.520 --> 00:49:25.520]  大祭司站起來對耶穌說:「你什麼都不回答嗎?這些人作見證告你的是什麼?」他嘗試把耶穌基督帶到去關注那些問題。
[00:49:25.520 --> 00:49:45.520]  他嘗試把耶穌基督帶到去關注那些問題。但是耶穌仍然不回答他。為什麼不回答他呢?因為耶穌根本不需要回答這些問題。
[00:49:45.520 --> 00:50:01.520]  有些人說耶穌清者自清,所以在這裏不需要回答他任何問題。但是從這段聖經裏面我們可以看到,耶穌不回答他的問題是有個原因的。
[00:50:01.520 --> 00:50:24.520]  什麼原因呢?我們來看看。大祭司聽見耶穌仍然不回答他。大祭司對他說:「我指著永生神,叫你起誓,告訴我們,你是神的兒子基督不是。」
[00:50:24.520 --> 00:50:50.520]  當耶穌不作聲的時候,大祭司就說了這句話:「我現在要你向我們作出回答,我指著永生的神,叫你起誓,告訴我們,你是神的兒子基督不是。」
[00:50:50.520 --> 00:51:11.520]  我們仔細看看第63節這句聖經的內容,我們就會明白到一個特點。就是原來耶穌基督一直不作聲,是部署到他們說這番話。
[00:51:11.520 --> 00:51:26.520]  我再讀多一次,第63節:「我指著永生神,叫你起誓,告訴我們,你是神的兒子基督不是。」
[00:51:26.520 --> 00:51:54.520]  簡單來說,只要耶穌一開口回答我,你就是神的兒子。我再讀多一次,你一直不作聲,不說話,我現在就奉上帝的名,現在指示你,你一定要回答我。你回答我的時候,就告訴我,你是神的兒子。
[00:51:54.520 --> 00:52:01.520]  耶穌一開口回答,就代表我是祂的兒子。
[00:52:01.520 --> 00:52:29.520]  所以,回頭我們就看看耶穌的回答是怎樣說的。耶穌說:「你說的事。」耶穌在這裡的介紹,是清楚展示給這群群眾,特別是猶太人公會知道,你們所說的,正正就是事實。
[00:52:29.520 --> 00:52:44.520]  所以我就回答你,我回答你,我就神的兒子。之前那些,我為什麼不回答你?因為那些不是事實。不是事實,我回答你幹嘛?這些是事實,我就回答你。
[00:52:44.520 --> 00:52:59.520]  還有,精景在的地方是:「然而我告訴你們,後來你們看見人子坐在那權能者的右邊,駕著天上的雲降臨。」
[00:52:59.520 --> 00:53:15.520]  這一幅圖畫,在先前我們已經說過了,耶穌提及到,當祂再來到這個世界的時候,祂就會駕著雲,來到叢林,在人間的裡面。
[00:53:15.520 --> 00:53:42.520]  當祂在那個時候,你會首先看見我坐在權能者的右邊,進行怎樣的?審判的工作。這兩句說話,完全是植根於在舊約聖經丹爾里書的當中。
[00:53:42.520 --> 00:53:55.520]  當大祭司聽到耶穌這樣回答之後,很生氣。和合本聖經這樣說,大祭司就撕開衣服。
[00:53:55.520 --> 00:54:19.520]  NET的翻譯就是講到第六十五節,The high priest torn his clothes.大祭司撕開誰的衣服?
[00:54:19.520 --> 00:54:36.520]  這就是希臘文的文本的特點。如果大家知道希臘文的特點是什麼呢?
[00:54:36.520 --> 00:55:05.520]  就是那時候,這些授詞,我們叫genitive,是貼在名詞之上,又或者可以把授詞凌空地提出來,使我們作為一個讀者,有兩個可能性的理解。
[00:55:05.520 --> 00:55:24.520]  其中一個理解,大祭司撕裂自己的衣服,很生氣,他扯爛自己的衣服。又或者大祭司在這個時候很生氣,扯爛耶穌的衣服。
[00:55:24.520 --> 00:55:37.520]  而作為記載的馬太,就將他記載為His clothes,是哪一隻呢?
[00:55:37.520 --> 00:55:56.520]  從我們看聖經的裏面,那個邏輯性就沒理由他生氣到他扯爛自己的衣服。他扯起來,就抽住耶穌的衣服,扯開那件衣服。
[00:55:56.520 --> 00:56:16.520]  我相信這個解釋是比較合聖經的邏輯。在這樣的情況之下,他很生氣,然後就跟所有他身邊的人說,包括耶穌。
[00:56:16.520 --> 00:56:36.520]  他說:「他說了此罔的話,我們何必再用見證人呢?這此罔的罔,現在你們都聽見了,你們意下如何呢?」
[00:56:36.520 --> 00:56:50.520]  就是說,在這個大祭司的理解裏面,他都不想再作任何的合理的指控。
[00:56:50.520 --> 00:57:01.520]  我們不需要再有任何的假見證人出來。他當然不是說假的。我們不需要再有多少的見證人出來。夠了。
[00:57:01.520 --> 00:57:11.520]  讓我們決定就好了。現在我們結案陳詞。哇,都不用想了。他一下子就結案陳詞了。
[00:57:11.520 --> 00:57:39.520]  不過這句話就反映出這幫人的靈性和耶穌對於那幫門奴的靈性的最大分別。「你們意下如何」這句話,其實在馬太福音裏面,只有耶穌用的。就除了這節,就是大祭司用的。
[00:57:39.520 --> 00:58:05.520]  你知道嗎?在聖經裏面,有一個原則去讀聖經。一個動作,每逢用在上帝裏面的時候,都是造就性的。每逢用在人的身上,都是負面的。
[00:58:05.520 --> 00:58:29.520]  如果你有這個理解,我幫到你讀馬太福音。馬太福音裏面有同一個字,我曾經在這裏講過的,可能大家沒有留意。就是「馬上」。這個動詞。其實這個不是動詞,這是一個時態式的形容詞。
[00:58:29.520 --> 00:58:49.520]  馬上,英文翻譯為「Immediately」。每逢這個字用在耶穌身上,都是造就性的。但每逢用在人的身上,都是負面衝動的。
[00:58:49.520 --> 00:59:11.520]  你自己回去看看,好嗎?遲些我會講的。有一堂課會再講這個字。當這班人在這個時候被大祭司問你們意下如何,就跟耶穌昔日不斷問祂的門徒,你們的想法是如何呢?就有很大分別。
[00:59:11.520 --> 00:59:36.520]  耶穌問門徒意下如何,很多次,在17章第25節也用過。18章第12節也用過。21章第28節也用過。22章第17節也用過。22章第42節也用過。不要忘了,26章第53節也用過。
[00:59:36.520 --> 00:59:56.520]  到了最後,26章第66節也會用過。但是從這段聖經裡面讓我們看到的,當來到這裡,被用到在大祭司的口上,就扭曲了,就是要去殺死耶穌。
[00:59:56.520 --> 01:00:13.520]  這班人馬上回答說,祂是該死的。接著他們就進行了一連串的活動。
[01:00:13.520 --> 01:00:29.520]  67節,他們就吐腸沒在他臉上,用拳頭打他,用手掌打他的。說,基督啊,你是先知,告訴我們打你的是誰。
[01:00:29.520 --> 01:00:49.520]  這裡其實是一個羅馬人兒童的遊戲的記載。記載了什麼?原來羅馬人有一個這樣的遊戲,小朋友,叫做打死饅頭蒼蠅。
[01:00:49.520 --> 01:01:09.520]  其中一班小朋友,有一個人出來綁著眼睛,其他人就叫做扮蒼蠅。綁著眼睛的人,就要在看不到東西的情況下,去嘗試抓他的朋友。
[01:01:09.520 --> 01:01:21.520]  抓到那些朋友之後,如果說出那個朋友的名字,那個朋友就輸了,就要由他去抓人了。遊戲很簡單而已。
[01:01:21.520 --> 01:01:47.520]  但過程當中,那些朋友就可以做一件事,就是找一些東西,例如找一根木棍,找一根蘆葦草,去拍打去抓人的朋友。就一直拍打他,希望引他,撩他過來抓你。
[01:01:47.520 --> 01:02:07.520]  第一,這幅圖畫就用了這個時候,這班在蓋亞法大祭司園裡的那班人。這班是什麼人來的?這班是不是很高貴的民事長老?
[01:02:07.520 --> 01:02:21.520]  是啊,這裡第五十七節記載了,告訴我們知道的。但是這班人玩的遊戲,侮辱耶穌,他們是用那些小朋友的遊戲去玩的。
[01:02:21.520 --> 01:02:37.520]  他們套腸活在耶穌身上,用拳頭去打耶穌,又用手掌打耶穌。接著還問,基督啊,你是先知嗎?告訴我,你知道我是誰嗎?
[01:02:37.520 --> 01:02:57.520]  模仿這種羅馬人的兒童遊戲,來欺負耶穌。你猜耶穌知不知道打的那個是誰?我相信耶穌一定不知道是誰動祂的手。
[01:02:57.520 --> 01:03:13.520]  耶穌有沒有回答他們?我看不到。但是從這段聖經裡面,就讓我們看到耶穌的說話,一一應驗了。
[01:03:13.520 --> 01:03:39.520]  現在應驗到第幾個層次?第一個層次,被捉拿,被戲弄。還沒完這個戲弄,還有一段時間搞的。但是我們可以看到,在第五十七節和五十八節裡面的彼得,就遠遠看到這一切。
[01:03:39.520 --> 01:03:55.520]  你作為讀馬太福音的讀者,你不用冒彼得的險,你可以在這裡看到一切。
[01:03:55.520 --> 01:04:23.520]  那你出了什麼事給我們知道呢?既然在這個頂證與求證的過程當中,你是在做哪一個角色?你是繼續頂證耶穌是一個有罪的人,還是你是一個求證耶穌是一位拯救的主?
[01:04:23.520 --> 01:04:39.520]  這段聖經,漂亮的地方是,耶穌基督的身份,不需要自己把口說出來,是由一群頂證他們的人說出來。
[01:04:39.520 --> 01:05:03.520]  斌姊妹,有時候,神做事,不用我們下手做,祂已經做了。要證明耶穌基督是不是神的兒子,有時候你說多少話,都不及上帝可能在那個人的身上做一次,說一次。
[01:05:03.520 --> 01:05:17.520]  怎樣配搭和上帝做工作?彼得正在學習,你知道馬太福音的讀者何嘗不是在學習呢?
[01:05:17.520 --> 01:05:45.520]  當我們讀到這段聖經的時候,也讓我們反思到,我們可能遇見不同的時局,有很多多樣化的發生的改變,甚至可能令到我們有時覺得無所適從,完全是軟弱無助的時候,我們仍然要記得,摩西在《出埃及記》第十四章十四節說:
[01:05:45.520 --> 01:05:56.520]  "你們暫且安靜,搖滑,會為我們增展。"
[01:05:56.520 --> 01:06:01.520]  我們一起同心低頭禱告。
[01:06:01.520 --> 01:06:28.520]  父臣,多謝你給我們在這段聖經裡學習,多謝你給我們在多方得到你的詛咒。有時我們看一段聖經,我們以為只是當成一個故事去看,但原來在當中,上帝你的作為,你的智慧,是怎樣一點一滴地去透露在這些經文當中。
[01:06:28.520 --> 01:06:42.520]  讓我們在很細微當中的教訓,也能夠將我們的靈命可以更盡心地為被道理的聖靈滋養,求你的幫助。
[01:06:42.520 --> 01:06:53.520]  多謝你給我們這段寶貴的聖經,讓我們緊緊地在你的真理裡面依靠你,遷就你。
[01:06:53.520 --> 01:07:05.520]  當你要我們行動的時候,你也要帶著一份毫無保留的心字,衛生在主你的慰求當中。
[01:07:05.520 --> 01:07:11.520]  禱告奉靠主耶穌基督,得聖的名字。
