
[00:00:00.000 --> 00:00:06.640]  今年我們教會的講題主題是「回應世界的轉變」
[00:21:50.400 --> 00:21:53.200]  「為要專心禱告方可」
[00:21:53.200 --> 00:21:55.200]  「以後仍要同房」
[00:21:55.200 --> 00:21:56.800]  「免得撒旦趁著你們」
[00:21:56.800 --> 00:21:59.800]  「情不自禁引誘你們」
[00:21:59.800 --> 00:22:02.200]  這段經文其實很顯淺
[00:22:02.200 --> 00:22:04.400]  我們一看就會明白
[00:22:04.400 --> 00:22:08.400]  聖經其實真的給了我們很多的指引
[00:22:08.400 --> 00:22:11.400]  很清楚的指引
[00:22:11.400 --> 00:22:12.800]  在這裏
[00:22:12.800 --> 00:22:15.600]  我們剛才說哥倫多人
[00:22:15.600 --> 00:22:18.200]  深受希臘思想的影響
[00:22:18.200 --> 00:22:19.600]  他們輕視物質
[00:22:19.600 --> 00:22:21.400]  導致兩個極端的思想
[00:22:21.400 --> 00:22:23.400]  一個是縱慾
[00:22:23.400 --> 00:22:25.000]  一個是禁慾的思想
[00:22:25.000 --> 00:22:27.200]  剛才我們說食物為土福
[00:22:27.200 --> 00:22:29.400]  土福為食物是哪一種?
[00:22:29.400 --> 00:22:31.000]  縱慾的
[00:22:31.000 --> 00:22:32.600]  而這裏
[00:22:32.600 --> 00:22:38.200]  有人在哥倫多教會裏面出了問題
[00:22:38.200 --> 00:22:39.200]  告訴保羅
[00:22:39.200 --> 00:22:42.800]  保羅就好像現在那些信商
[00:22:42.800 --> 00:22:44.200]  那些夫人
[00:22:44.200 --> 00:22:47.000]  可能要請教保羅怎樣處理
[00:22:47.000 --> 00:22:49.400]  所以保羅在這封信裏面
[00:22:49.400 --> 00:22:52.000]  針對這些人所提出的問題
[00:22:52.000 --> 00:22:56.000]  有些人提出的問題是
[00:22:56.000 --> 00:22:58.000]  是不是「男不近女」
[00:22:58.000 --> 00:23:01.400]  即是「守獨身」
[00:23:01.400 --> 00:23:05.000]  他們應該受了甚麼思想影響呢?
[00:23:05.000 --> 00:23:06.200]  禁慾思想
[00:23:06.200 --> 00:23:07.600]  禁慾主義的影響
[00:23:07.600 --> 00:23:11.000]  即是不要結婚
[00:23:11.000 --> 00:23:13.000]  守獨身
[00:23:13.000 --> 00:23:14.800]  保羅的回應是甚麼呢?
[00:23:14.800 --> 00:23:16.600]  他說如果你有這樣的感動
[00:23:16.600 --> 00:23:18.000]  也是好的
[00:23:18.000 --> 00:23:21.000]  「男不近女」也是好的
[00:23:21.000 --> 00:23:25.000]  但就要避免淫亂的事了
[00:23:25.000 --> 00:23:28.000]  保羅就不是主張人人都要結婚的
[00:23:28.000 --> 00:23:29.400]  他關心的就是
[00:23:29.400 --> 00:23:33.800]  禁慾主義所造成的負面影響
[00:23:33.800 --> 00:23:40.000]  其實在性的關係
[00:23:40.000 --> 00:23:42.800]  其實是上帝賜給人的
[00:23:42.800 --> 00:23:44.800]  可以說是一個禮物
[00:23:44.800 --> 00:23:49.000]  是在夫妻關係裏面進行的性行為
[00:23:49.000 --> 00:23:53.000]  這是上帝賜給人的一份禮物
[00:23:53.000 --> 00:23:56.000]  但如果發生在夫妻關係之外
[00:23:56.000 --> 00:23:58.800]  就成為了淫亂
[00:23:58.800 --> 00:24:01.200]  成為了奸淫
[00:24:01.200 --> 00:24:05.800]  保羅他的意思就是說
[00:24:05.800 --> 00:24:09.600]  他現在說的是在夫妻關係裏面
[00:24:09.600 --> 00:24:16.600]  性是一個合宜之份
[00:24:16.600 --> 00:24:20.000]  所以無論是丈夫還是妻子
[00:24:20.000 --> 00:24:23.400]  他們都有當盡的義務或者責任
[00:24:23.400 --> 00:24:27.800]  來在性上滿足對方
[00:24:27.800 --> 00:24:29.400]  留意
[00:24:29.400 --> 00:24:31.200]  是義務和責任
[00:24:31.200 --> 00:24:33.400]  不是權利
[00:24:33.400 --> 00:24:36.000]  不是說我是丈夫或太太
[00:24:36.000 --> 00:24:42.000]  我有權任意將對方視作蝕肉的工具
[00:24:42.000 --> 00:24:43.600]  同樣
[00:24:43.600 --> 00:24:47.800]  如果長期漠視配偶在性方面的需要
[00:24:47.800 --> 00:24:50.200]  或者長期分居的話
[00:24:50.200 --> 00:24:53.200]  在這裏來說都是不合宜的
[00:24:53.200 --> 00:24:56.400]  沒有守到他的合宜之份
[00:24:56.400 --> 00:25:01.400]  這個除了因為他沒有盡義務責任之外
[00:25:01.400 --> 00:25:03.200]  其實還有一個原則
[00:25:03.200 --> 00:25:06.000]  原因就是保羅所說的
[00:25:06.000 --> 00:25:07.800]  撒旦會引誘人
[00:25:07.800 --> 00:25:11.600]  撒旦會趁著人孤單寂寞的時候
[00:25:11.600 --> 00:25:15.000]  藉著情慾來引誘人
[00:25:15.000 --> 00:25:18.600]  使人陷入試探
[00:25:18.600 --> 00:25:22.000]  所以保羅就說為了逃避這些試探
[00:25:22.000 --> 00:25:26.800]  夫妻應該割盡自己的本分來彼此相待
[00:25:26.800 --> 00:25:29.200]  向對方負責
[00:25:29.200 --> 00:25:32.400]  近期都有不少人移民
[00:25:32.400 --> 00:25:37.600]  夫妻之間可能會有一段時間分隔兩地
[00:25:37.600 --> 00:25:39.800]  這是不理想的
[00:25:39.800 --> 00:25:42.400]  不過如果真的要這樣做的時候
[00:25:42.400 --> 00:25:44.400]  我們作為信徒的群體
[00:25:44.400 --> 00:25:47.400]  其實我們有責任去彼此守望
[00:25:47.400 --> 00:25:51.200]  你知道某肢體和你是同性
[00:25:51.200 --> 00:25:53.000]  你知道他孤單寂寞
[00:25:53.000 --> 00:25:54.800]  沒有家人在身邊
[00:25:54.800 --> 00:25:56.400]  你就可以關心他
[00:25:56.400 --> 00:25:58.200]  說的是同性
[00:25:58.200 --> 00:26:02.400]  你可以關心他,跟他出去喝茶
[00:26:02.400 --> 00:26:04.400]  或者接待他回家
[00:26:04.400 --> 00:26:07.800]  讓他享受一下家庭的溫暖
[00:26:07.800 --> 00:26:10.600]  有湯喝一下,有飯吃一下
[00:26:10.600 --> 00:26:11.400]  其實是好的
[00:26:11.400 --> 00:26:14.600]  一種彼此的支持和守望
[00:26:14.600 --> 00:26:17.200]  另外在婚姻生活裏面
[00:26:17.200 --> 00:26:20.400]  其實性不是最重要
[00:26:20.400 --> 00:26:23.200]  其實對夫妻來說最重要的
[00:26:23.200 --> 00:26:26.600]  是彼此之間的溝通
[00:26:26.600 --> 00:26:33.800]  能夠向對方表達愛
[00:26:33.800 --> 00:26:37.000]  有好的溝通
[00:26:37.000 --> 00:26:38.600]  所以我們在結婚之後
[00:26:38.600 --> 00:26:43.000]  仍然需要繼續耕耘我們的婚姻
[00:26:43.000 --> 00:26:44.000]  我們要多溝通
[00:26:44.000 --> 00:26:47.400]  不要只顧著玩遊戲機
[00:26:47.400 --> 00:26:52.200]  不是玩那些 Hi-Fi 的遊戲機
[00:26:52.200 --> 00:26:53.400]  玩手機之類的
[00:26:53.400 --> 00:26:55.000]  這些都是不適宜的
[00:26:55.000 --> 00:26:58.000]  不要讓這些阻礙我們的婚姻生活
[00:26:58.000 --> 00:26:59.800]  在《聖經》裏面有一本書
[00:26:59.800 --> 00:27:01.400]  叫《雅歌》
[00:27:01.400 --> 00:27:04.800]  《雅歌》是講男女關係
[00:27:04.800 --> 00:27:07.000]  講得很深入
[00:27:07.000 --> 00:27:10.800]  裏面講到夫妻關係裏面
[00:27:10.800 --> 00:27:14.600]  有一樣東西會妨礙夫妻二人的生活
[00:27:14.600 --> 00:27:16.800]  它稱那樣東西三個字
[00:27:16.800 --> 00:27:18.000]  不知道大家是否認識
[00:27:18.000 --> 00:27:19.600]  小什麼?
[00:27:19.600 --> 00:27:21.000]  小狐狸
[00:27:21.000 --> 00:27:23.400]  婚姻裏面的小狐狸
[00:27:23.400 --> 00:27:26.600]  這些婚姻裏面的小狐狸可以是狐狸精
[00:27:26.600 --> 00:27:29.400]  亦都可以是你們那些手機
[00:27:29.400 --> 00:27:31.000]  那些足球
[00:27:31.000 --> 00:27:32.800]  這些都會是
[00:27:32.800 --> 00:27:36.000]  我們真的需要多些專注的
[00:27:36.000 --> 00:27:38.800]  來跟我們的配偶溝通
[00:27:38.800 --> 00:27:40.800]  多些去欣賞他
[00:27:40.800 --> 00:27:42.600]  我自己就很欣賞我丈夫
[00:27:42.600 --> 00:27:44.200]  他是懂得很多東西
[00:27:44.200 --> 00:27:45.600]  很博學的人
[00:27:45.600 --> 00:27:48.600]  他都擴闊了我的眼界
[00:27:48.600 --> 00:27:50.400]  最重要的是他能忍我
[00:27:50.400 --> 00:27:53.000]  我都很難忍
[00:27:53.000 --> 00:27:56.400]  講完夫妻的生活
[00:27:56.400 --> 00:28:00.000]  單身的又怎樣呢?
[00:28:00.000 --> 00:28:03.200]  在七章二十五至二十六節這一段
[00:28:03.200 --> 00:28:04.800]  論到同生的人
[00:28:04.800 --> 00:28:06.200]  我沒有主的命令
[00:28:06.200 --> 00:28:08.200]  但我寄蒙主
[00:28:08.200 --> 00:28:10.400]  憐恤能作中心的人
[00:28:10.400 --> 00:28:12.800]  就把自己的意見告訴你們
[00:28:12.800 --> 00:28:14.200]  因現今的艱難
[00:28:14.200 --> 00:28:15.000]  據我看來
[00:28:15.000 --> 00:28:18.800]  不如守數安常才好
[00:28:18.800 --> 00:28:21.200]  這一段就是在說
[00:28:21.200 --> 00:28:25.200]  可能又有人質詢到保羅
[00:28:25.200 --> 00:28:27.200]  提出一個問題就是
[00:28:27.200 --> 00:28:30.600]  有些信徒可能是受禁慾思想的影響
[00:28:30.600 --> 00:28:33.000]  想著守獨生
[00:28:33.000 --> 00:28:36.000]  但守著守著又有疑惑
[00:28:36.000 --> 00:28:38.000]  可否繼續下去呢?
[00:28:38.000 --> 00:28:40.200]  保羅就在這裡指出
[00:28:40.200 --> 00:28:41.600]  這是他個人意見
[00:28:41.600 --> 00:28:43.800]  不是主的命令
[00:28:43.800 --> 00:28:45.600]  是他個人的看法
[00:28:45.600 --> 00:28:46.800]  他個人的看法就是
[00:28:46.800 --> 00:28:49.400]  現在世界艱難
[00:28:49.400 --> 00:28:51.200]  一動不如一靜
[00:28:51.200 --> 00:28:55.200]  結了婚的就保留結婚的狀態
[00:28:55.200 --> 00:28:57.400]  未結婚的就保留
[00:28:57.400 --> 00:28:58.600]  一動不如一靜
[00:28:58.600 --> 00:29:01.000]  專心等候主再來
[00:29:01.000 --> 00:29:05.800]  免得為婚姻、為配偶而煩惱
[00:29:05.800 --> 00:29:07.600]  這是保羅的看法
[00:29:07.600 --> 00:29:09.600]  他不是說人人都要獨生
[00:29:09.600 --> 00:29:11.000]  他只是覺得
[00:29:11.000 --> 00:29:13.800]  在世界艱難的情況下
[00:29:13.800 --> 00:29:16.400]  他寧願這樣
[00:29:16.400 --> 00:29:18.400]  是一個較好的選擇
[00:29:18.400 --> 00:29:21.000]  我自己作為一個過來人
[00:29:21.000 --> 00:29:24.200]  經歷了四十多年的單身生活
[00:29:24.200 --> 00:29:28.200]  然後才進入婚姻生活中的人
[00:29:28.200 --> 00:29:31.600]  我同意無論是結婚還是單身
[00:29:31.600 --> 00:29:34.000]  其實都是各有好處
[00:29:34.000 --> 00:29:37.200]  亦都是各有難處的
[00:29:37.200 --> 00:29:38.200]  很多年前
[00:29:38.200 --> 00:29:39.800]  可能我在這裡也說過
[00:29:39.800 --> 00:29:41.800]  很多年前我認識一位姊妹
[00:29:41.800 --> 00:29:42.800]  她說了一句話
[00:29:42.800 --> 00:29:49.400]  我無論如何都要結一次婚
[00:29:49.400 --> 00:29:52.600]  你明白她背後的意思吧
[00:29:52.600 --> 00:29:55.000]  結果她真的結了婚
[00:29:55.000 --> 00:29:59.000]  但後來經常抱怨她的配偶
[00:29:59.000 --> 00:30:03.800]  甚至後悔結婚
[00:30:03.800 --> 00:30:07.800]  所以我們千萬不要為結婚而結婚
[00:30:07.800 --> 00:30:10.200]  如果未有合適的伴侶
[00:30:10.200 --> 00:30:12.800]  我們盡量找方法
[00:30:12.800 --> 00:30:16.400]  去享受單身的生活
[00:30:16.400 --> 00:30:19.200]  我們成人姊妹組最近看了一本書
[00:30:19.200 --> 00:30:22.200]  這本書叫做《隨時後命》
[00:30:22.200 --> 00:30:25.200]  作者是許德里孫教士
[00:30:25.200 --> 00:30:26.200]  許姑娘
[00:30:26.200 --> 00:30:28.600]  這本書是她一生的見證
[00:30:28.600 --> 00:30:30.200]  非常好看
[00:30:30.200 --> 00:30:33.200]  許姑娘在播道神學院教了很多年
[00:30:33.200 --> 00:30:36.600]  我也曾經在播道神上過一些課程
[00:30:36.600 --> 00:30:40.400]  受教於她
[00:30:40.400 --> 00:30:43.000]  許姑娘在香港的播道會
[00:30:43.000 --> 00:30:45.600]  也有深厚的淵源
[00:30:45.600 --> 00:30:47.800]  在這本書裡有一段是這麼說的
[00:30:47.800 --> 00:30:51.200]  她說:當年青初作孫教士之時
[00:30:51.200 --> 00:30:52.600]  我已跟神說過
[00:30:52.600 --> 00:30:56.000]  盼望以全部青春和精力來服侍他
[00:30:56.000 --> 00:30:58.200]  不受家庭牽絆
[00:30:58.200 --> 00:31:00.600]  我可以在退休後
[00:31:00.600 --> 00:31:03.200]  卻非退休前結婚
[00:31:03.200 --> 00:31:05.800]  然而我退休後所蒙的福
[00:31:05.800 --> 00:31:09.600]  並中國事工帶給我那極大的滿足感
[00:31:09.600 --> 00:31:13.800]  令我十分珍惜單身生活的自由
[00:31:13.800 --> 00:31:17.400]  這使我沒有再把心思放在婚姻上
[00:31:17.400 --> 00:31:21.400]  因此我放棄了退休後結婚的機會
[00:31:21.400 --> 00:31:26.200]  並打算一切保持現狀直至離世
[00:31:26.200 --> 00:31:29.800]  這是她的心聲
[00:31:29.800 --> 00:31:31.400]  我認識許姑娘
[00:31:31.400 --> 00:31:34.400]  她的確是一位很有衝勁的孫教士
[00:31:34.400 --> 00:31:36.200]  亦為人非常幽默
[00:31:36.200 --> 00:31:39.400]  她的一生彷彿為神而活
[00:31:39.400 --> 00:31:40.400]  其實並非彷彿
[00:31:40.400 --> 00:31:42.000]  她真的為神而活
[00:31:42.000 --> 00:31:44.800]  她很熱心地傳福音
[00:31:44.800 --> 00:31:49.600]  特別在這段說話裡
[00:31:49.600 --> 00:31:54.600]  我們看到她很有目標感
[00:31:54.600 --> 00:31:57.000]  她的目標就是為神而活
[00:31:57.000 --> 00:32:02.200]  這使她能夠放上全副精力
[00:32:02.200 --> 00:32:04.600]  時間、熱情、熱情
[00:32:04.600 --> 00:32:06.200]  一個這樣的目標
[00:32:06.200 --> 00:32:08.600]  所以她根本沒有空間
[00:32:08.600 --> 00:32:13.800]  沒有空間去煩惱
[00:32:13.800 --> 00:32:17.800]  所以能夠享受單身生活的其中一個秘訣
[00:32:17.800 --> 00:32:21.000]  就是我們能夠找到一個正確的目標
[00:32:21.000 --> 00:32:23.400]  能夠放上我們的心思
[00:32:23.400 --> 00:32:24.600]  我們的精力
[00:32:24.600 --> 00:32:26.200]  我們的熱情
[00:32:26.200 --> 00:32:28.400]  在我其中一個小組裡
[00:32:28.400 --> 00:32:33.200]  有位姊妹是全職照顧長期患病的媽媽
[00:32:33.200 --> 00:32:35.800]  她每一天都會用不同的方式
[00:32:35.800 --> 00:32:39.000]  來去服侍媽媽滿足
[00:32:39.000 --> 00:32:41.600]  使媽媽開心
[00:32:41.600 --> 00:32:42.600]  在這個過程中
[00:32:42.600 --> 00:32:46.400]  我發覺她真的以此為樂
[00:32:46.400 --> 00:32:50.000]  這是她人生的一個很大的意義
[00:32:50.000 --> 00:32:53.600]  她真的為此感到喜樂
[00:32:53.600 --> 00:32:56.800]  另外我亦有位朋友是單身的
[00:32:56.800 --> 00:32:57.600]  亦是單身姊妹
[00:32:57.600 --> 00:33:00.600]  她退休之前是一位醫院的縣務
[00:33:00.600 --> 00:33:01.400]  退休之後
[00:33:01.400 --> 00:33:04.400]  她仍然用她的專業知識
[00:33:04.400 --> 00:33:10.400]  來做義工服侍很多人
[00:33:10.400 --> 00:33:13.400]  她的生活同樣過得很充實
[00:33:13.400 --> 00:33:14.400]  還有一位
[00:33:14.400 --> 00:33:17.200]  我們當中應該有不少的弟兄姊妹認識她
[00:33:17.200 --> 00:33:18.400]  就是馮醫
[00:33:18.400 --> 00:33:20.400]  馮達軒醫生
[00:33:20.400 --> 00:33:21.600]  她是一位牙醫
[00:33:21.600 --> 00:33:24.800]  她在2018年安息主懷
[00:33:24.800 --> 00:33:26.800]  雖然她有長期病患
[00:33:26.800 --> 00:33:30.600]  但她仍然是很活躍的
[00:33:30.600 --> 00:33:31.600]  她很喜歡運動
[00:33:31.600 --> 00:33:33.800]  特別是水上運動
[00:33:33.800 --> 00:33:37.800]  她亦經常關心弟兄姊妹
[00:33:37.800 --> 00:33:40.000]  我在成長的過程中
[00:33:40.000 --> 00:33:42.600]  她亦是我其中一位的師傅
[00:33:42.600 --> 00:33:43.800]  一位的導師
[00:33:43.800 --> 00:33:45.800]  在這些弟兄姊妹身上
[00:33:45.800 --> 00:33:46.800]  無論男或女
[00:33:46.800 --> 00:33:47.800]  雖然他們是單身
[00:33:47.800 --> 00:33:51.400]  但他們仍然過得很充實
[00:33:51.400 --> 00:33:54.200]  我們不是要抹殺
[00:33:54.200 --> 00:33:56.200]  無論單身還是已婚
[00:33:56.200 --> 00:33:58.800]  其實都一樣會有孤單的時候
[00:33:58.800 --> 00:34:00.400]  單身的弟兄姊妹
[00:34:00.400 --> 00:34:02.200]  特別有時會感到孤單
[00:34:02.200 --> 00:34:04.200]  特別有時會有節儉的時候
[00:34:04.200 --> 00:34:05.200]  這個是有的
[00:34:05.200 --> 00:34:09.200]  但同樣我們能夠有正確的目標的時候
[00:34:09.200 --> 00:34:13.400]  我們的生活就會比較充實一點
[00:34:13.400 --> 00:34:15.400]  能夠和自己相處得好
[00:34:15.400 --> 00:34:17.000]  能夠獨處的人
[00:34:17.000 --> 00:34:20.600]  才會更加享受群體的生活
[00:34:20.600 --> 00:34:21.600]  同樣
[00:34:21.600 --> 00:34:24.200]  能夠享受單身生活的人
[00:34:24.200 --> 00:34:25.800]  當他進入婚姻的時候
[00:34:25.800 --> 00:34:28.000]  他才會更加容易
[00:34:28.000 --> 00:34:30.800]  處理婚姻中所出現的困難
[00:34:30.800 --> 00:34:33.400]  能夠更加享受婚姻生活
[00:34:33.400 --> 00:34:38.400]  許得莉姑娘今年九十二歲
[00:34:38.400 --> 00:34:41.200]  在她二十年前結了婚
[00:34:41.200 --> 00:34:42.400]  即是幾歲?
[00:34:42.400 --> 00:34:43.400]  七十二歲
[00:34:43.400 --> 00:34:45.000]  七十二歲結婚
[00:34:45.000 --> 00:34:46.800]  她的丈夫也是一位牧師
[00:34:46.800 --> 00:34:51.000]  神很重用的一位牧師
[00:34:51.000 --> 00:34:52.600]  所以我很贊成大家
[00:34:52.600 --> 00:34:54.200]  鼓勵大家看她的書
[00:34:54.200 --> 00:34:57.600]  不單只看她…其實她拍拖那些是佔很少部分
[00:34:57.600 --> 00:35:02.800]  但其實她一生都給了她很多奇妙的作為
[00:35:02.800 --> 00:35:05.800]  她是我們一個很好的激勵
[00:35:05.800 --> 00:35:07.400]  最後我想說的就是
[00:35:07.400 --> 00:35:10.600]  在今時今日這個世代
[00:35:10.600 --> 00:35:14.600]  講這一篇道其實是很冒險的
[00:35:14.600 --> 00:35:15.400]  我講完之後
[00:35:15.400 --> 00:35:17.800]  隨時會被人口誅筆伐的
[00:35:17.800 --> 00:35:19.800]  說我沒有愛心
[00:35:19.800 --> 00:35:22.400]  說我歧視
[00:35:22.400 --> 00:35:24.000]  還有幾年前很流行的
[00:35:24.000 --> 00:35:27.800]  道德塔利班
[00:35:27.800 --> 00:35:30.000]  但其實我想最重要的是
[00:35:30.000 --> 00:35:33.400]  我們要知道聖經對我們有什麼教導
[00:35:33.400 --> 00:35:38.600]  只要我覺得我是忠於聖經的
[00:35:38.600 --> 00:35:40.600]  忠誠地按照聖經的教導
[00:35:40.600 --> 00:35:43.000]  我就要去宣講
[00:35:43.000 --> 00:35:47.000]  耶穌喜歡和罪人一起
[00:35:47.000 --> 00:35:48.400]  耶穌拯救罪人
[00:35:48.400 --> 00:35:54.800]  這些罪人包括瑞利、賊仔、妓女
[00:35:54.800 --> 00:36:00.600]  但不等於耶穌認同他們的犯罪行為
[00:36:00.600 --> 00:36:04.400]  今日我們向這個社會表達聖經的立場
[00:36:04.400 --> 00:36:07.200]  指出那些行為是神喜悅的
[00:36:07.200 --> 00:36:10.200]  正正就是出於愛
[00:36:10.200 --> 00:36:13.200]  是因為我們不想這個社會越走越惡
[00:36:13.200 --> 00:36:14.400]  誤入歧途
[00:36:14.400 --> 00:36:17.400]  越來越多人走向歪路
[00:36:17.400 --> 00:36:19.800]  婚姻制度的崩潰
[00:36:19.800 --> 00:36:23.800]  最受害的是誰?
[00:36:23.800 --> 00:36:26.200]  我們的下一代
[00:36:26.200 --> 00:36:28.600]  他們是在無法選擇的情況下
[00:36:28.600 --> 00:36:30.800]  被帶來這個世界
[00:36:30.800 --> 00:36:33.400]  他們又在無法選擇的情況下
[00:36:33.400 --> 00:36:35.000]  被這個混亂的世代
[00:36:35.000 --> 00:36:39.600]  這個混亂的成人世界污染並受傷
[00:36:39.600 --> 00:36:41.800]  我們是否要容讓這個世界
[00:36:41.800 --> 00:36:45.200]  繼續大壞下去呢?
[00:36:45.200 --> 00:36:48.600]  耶穌接待罪人這件事亦提醒我們
[00:36:48.600 --> 00:36:51.000]  我們不接納罪
[00:36:51.000 --> 00:36:54.000]  但我們接納罪人
[00:36:54.000 --> 00:36:55.800]  正如教會裡面
[00:36:55.800 --> 00:36:58.200]  我們每一個人其實都是罪人
[00:36:58.200 --> 00:37:00.500]  我們只不過是蒙上帝的
[00:37:00.500 --> 00:37:02.400]  恩典、寬恕、拯救
[00:37:02.400 --> 00:37:05.800]  以致我們今日能夠享有神怡裡的名分
[00:37:05.800 --> 00:37:07.800]  其實自從亞當犯罪之後
[00:37:07.800 --> 00:37:09.800]  我們每個人都心中有惡念
[00:37:09.800 --> 00:37:14.200]  亦都每一天都在行惡
[00:37:14.200 --> 00:37:16.400]  倘若有人願意信主
[00:37:16.400 --> 00:37:20.800]  願意靠著神管理好自己的生命
[00:37:20.800 --> 00:37:22.600]  他就能得蒙拯救
[00:37:22.600 --> 00:37:26.200]  同樣一個心中有性慾
[00:37:26.200 --> 00:37:30.000]  有同性戀者也好
[00:37:30.000 --> 00:37:32.000]  只要他們願意信主
[00:37:32.000 --> 00:37:35.200]  願意靠著神來管理好自己的生命
[00:37:35.200 --> 00:37:36.600]  悔改歸正
[00:37:36.600 --> 00:37:40.800]  他同樣是蒙主的拯救
[00:37:40.800 --> 00:37:43.600]  我們一起祈禱
[00:37:43.600 --> 00:37:45.400]  親愛的天父上帝
[00:37:45.400 --> 00:37:47.200]  我們今日在您的面前
[00:37:47.200 --> 00:37:49.200]  我們不得不承認
[00:37:49.200 --> 00:37:52.400]  曾幾何時可能我們都在男女關係上
[00:37:52.400 --> 00:37:54.000]  我們都曾經有過軟弱
[00:37:54.000 --> 00:37:57.200]  又或者我們在自己一個人獨處的時候
[00:37:57.200 --> 00:38:00.200]  我們都會有可能有些習慣不太好
[00:38:00.200 --> 00:38:02.200]  但主啊我們真是求您來幫助
[00:38:02.200 --> 00:38:04.200]  求您聖靈光照我們
[00:38:04.200 --> 00:38:06.600]  讓我們在您的面前檢視自己
[00:38:06.600 --> 00:38:10.000]  好好地去反省悔改歸正
[00:38:10.000 --> 00:38:11.800]  求您真的給我們力量
[00:38:11.800 --> 00:38:13.800]  讓我們在這個混亂的世代裏
[00:38:13.800 --> 00:38:17.000]  我們真的能夠按著神自己的旨意
[00:38:17.000 --> 00:38:19.400]  去過聖潔的生活
[00:38:19.400 --> 00:38:22.800]  求您再一次地去復興我們這個群體
[00:38:22.800 --> 00:38:26.000]  讓我們真的能夠過聖潔的生活
[00:38:26.000 --> 00:38:28.600]  我們這樣禱告奉耶穌基督得聖的名
[00:38:28.600 --> 00:38:29.600]  阿們
