
[00:00:00.000 --> 00:00:03.800]  在十幾年前我一個人離鄉別井
[00:20:12.600 --> 00:20:15.600]  上帝最怕的就是
[00:20:15.600 --> 00:20:17.600]  你好像和他冷戰一樣
[00:20:17.600 --> 00:20:20.600]  你逃避他 甚至你離棄他
[00:20:20.600 --> 00:20:23.600]  你這樣就中了撒旦的招
[00:20:23.600 --> 00:20:25.600]  我們心裡面一切想的
[00:20:25.600 --> 00:20:27.600]  其實上帝早已經知道
[00:20:27.600 --> 00:20:30.600]  祂喜悅我們 無論你是喜歡不喜歡
[00:20:30.600 --> 00:20:32.600]  你都來到上帝的面前
[00:20:32.600 --> 00:20:34.600]  和祂傾心徒義
[00:20:34.600 --> 00:20:35.600]  祂更加喜悅我們
[00:20:35.600 --> 00:20:37.600]  和祂來到傾完之後
[00:20:37.600 --> 00:20:40.600]  我們繼續以單純的心去信靠祂
[00:20:40.600 --> 00:20:42.600]  好像約伯一樣
[00:20:42.600 --> 00:20:44.600]  相反約伯那三個朋友
[00:20:44.600 --> 00:20:46.600]  好像每一樣都站在神那裡
[00:20:46.600 --> 00:20:48.600]  但神最後責備他們
[00:20:48.600 --> 00:20:50.600]  其實你們完全不明白我的心意
[00:20:50.600 --> 00:20:52.600]  反而約伯
[00:20:52.600 --> 00:20:55.600]  他來到神面前對話之後
[00:20:55.600 --> 00:20:59.600]  他就很單純的繼續憑信心去依靠他
[00:20:59.600 --> 00:21:03.600]  去年的年底到今年的年初
[00:21:03.600 --> 00:21:06.600]  其實我自己身心靈很疲憊
[00:21:06.600 --> 00:21:10.600]  我甚至想到我好像侍奉不了下去
[00:21:10.600 --> 00:21:12.600]  也都令到我很長的時間
[00:21:12.600 --> 00:21:15.600]  我持續失眠 有焦慮
[00:21:15.600 --> 00:21:17.600]  我當時都問神
[00:21:17.600 --> 00:21:20.600]  神你為什麼要我經歷這些很辛苦
[00:21:20.600 --> 00:21:22.600]  辛苦到一個地步的時候
[00:21:22.600 --> 00:21:24.600]  上帝不如你早點接我回天間
[00:21:24.600 --> 00:21:26.600]  我真的很累
[00:21:26.600 --> 00:21:28.600]  但後來神讓我在月份
[00:21:28.600 --> 00:21:32.600]  每一個月的時間去休息的時候
[00:21:32.600 --> 00:21:35.600]  我不斷來到跟神去對話
[00:21:35.600 --> 00:21:37.600]  但在這個過程裡面
[00:21:37.600 --> 00:21:39.600]  我更加認識自己
[00:21:39.600 --> 00:21:41.600]  我也更加認識上帝
[00:21:41.600 --> 00:21:44.600]  後來我說死就死吧
[00:21:44.600 --> 00:21:46.600]  上帝什麼都是你的
[00:21:46.600 --> 00:21:49.600]  我學習去信服 去依靠
[00:21:49.600 --> 00:21:52.600]  我將每晚的睡眠都交託給你
[00:21:52.600 --> 00:21:54.600]  求上帝你自己憐憫我
[00:21:54.600 --> 00:21:57.600]  我們都知道有好幾位的弟兄姊妹
[00:21:57.600 --> 00:21:59.600]  都每晚為我祈禱
[00:21:59.600 --> 00:22:01.600]  因為這個經歷
[00:22:01.600 --> 00:22:04.600]  我發現其實原來我周圍
[00:22:04.600 --> 00:22:08.600]  很多經歷失眠的人
[00:22:08.600 --> 00:22:11.600]  無論是教牧也好 是弟兄姊妹也好
[00:22:11.600 --> 00:22:13.600]  是我身邊的一些朋友也好
[00:22:13.600 --> 00:22:16.600]  甚至是一些未信的朋友也好
[00:22:16.600 --> 00:22:19.600]  我很明白他們的景況
[00:22:19.600 --> 00:22:21.600]  以致我都藉著這個話題
[00:22:21.600 --> 00:22:23.600]  我有機會跟他們聊天
[00:22:23.600 --> 00:22:25.600]  去關心他們
[00:22:25.600 --> 00:22:27.600]  甚至送一些精油給他們
[00:22:27.600 --> 00:22:29.600]  為他們祈禱
[00:22:29.600 --> 00:22:32.600]  甚至藉著我克服這個困擾的經歷
[00:22:32.600 --> 00:22:35.600]  去鼓勵一對的弟兄姊妹
[00:22:35.600 --> 00:22:37.600]  我更加因為這樣
[00:22:37.600 --> 00:22:39.600]  我有機會認識了36A的經理
[00:22:39.600 --> 00:22:41.600]  以致日後我們談起
[00:22:41.600 --> 00:22:43.600]  我們沒有地方用的時候
[00:22:43.600 --> 00:22:45.600]  跟著她說 來我們這裡吧
[00:22:45.600 --> 00:22:49.600]  她很義不容辭地來幫助我們
[00:22:49.600 --> 00:22:51.600]  甚至我在36A
[00:22:51.600 --> 00:22:55.600]  我來接受一些治療的過程裡面
[00:22:55.600 --> 00:22:57.600]  神讓我在當中
[00:22:57.600 --> 00:22:59.600]  我也有機會去牧養那些
[00:22:59.600 --> 00:23:01.600]  幫我做治療的人
[00:23:01.600 --> 00:23:03.600]  你說是不是很奇怪
[00:23:03.600 --> 00:23:05.600]  原來聖經說的就是
[00:23:05.600 --> 00:23:06.600]  你經歷的這一切
[00:23:06.600 --> 00:23:08.600]  上帝是要你用這些東西
[00:23:08.600 --> 00:23:09.600]  同樣來安慰
[00:23:09.600 --> 00:23:13.600]  經歷同樣情況的人
[00:23:13.600 --> 00:23:16.600]  第二 我們要去思想一下
[00:23:16.600 --> 00:23:20.600]  神對我們無條件的愛
[00:23:20.600 --> 00:23:22.600]  神和阿伯拉罕納約
[00:23:22.600 --> 00:23:25.600]  是預表耶穌基督的救贖
[00:23:25.600 --> 00:23:26.600]  人很軟弱
[00:23:26.600 --> 00:23:28.600]  很多時候我們的心靈很軟弱
[00:23:28.600 --> 00:23:31.600]  但我們的肉體真的會軟弱
[00:23:31.600 --> 00:23:33.600]  我們常常犯罪
[00:23:33.600 --> 00:23:36.600]  犯罪帶來的結果就是死
[00:23:36.600 --> 00:23:38.600]  但神很愛我們
[00:23:38.600 --> 00:23:40.600]  所以祂為我們預備了耶穌基督
[00:23:40.600 --> 00:23:42.600]  來拯救我們
[00:23:42.600 --> 00:23:44.600]  為我們挽回上帝的憤怒
[00:23:44.600 --> 00:23:47.600]  以致我們有永生的盼望
[00:23:47.600 --> 00:23:48.600]  弟兄姊妹
[00:23:48.600 --> 00:23:50.600]  無論你覺得自己多麼不足
[00:23:50.600 --> 00:23:51.600]  多麼不好
[00:23:51.600 --> 00:23:52.600]  甚至有時候
[00:23:52.600 --> 00:23:54.600]  可能我們自己都不喜歡自己
[00:23:54.600 --> 00:23:57.600]  或者覺得自己很失敗
[00:23:57.600 --> 00:23:59.600]  但我要告訴你
[00:23:59.600 --> 00:24:03.600]  神仍然是我們的靠山和出路
[00:24:03.600 --> 00:24:05.600]  有一首歌
[00:24:05.600 --> 00:24:07.600]  我覺得他的歌詞很好
[00:24:07.600 --> 00:24:09.600]  很貼切我今天講的信息
[00:24:09.600 --> 00:24:13.600]  我截錄了幾句
[00:24:13.600 --> 00:24:14.600]  這裡他講到
[00:24:14.600 --> 00:24:16.600]  當我不明白的時候
[00:24:16.600 --> 00:24:18.600]  我選擇相信
[00:24:18.600 --> 00:24:21.600]  相信上帝依然愛我
[00:24:21.600 --> 00:24:23.600]  哪怕是長夜沒有盡頭
[00:24:23.600 --> 00:24:25.600]  他會陪我渡過
[00:24:25.600 --> 00:24:27.600]  當我完全不知所措
[00:24:27.600 --> 00:24:29.600]  我還是相信
[00:24:29.600 --> 00:24:31.600]  相信上帝依然愛我
[00:24:31.600 --> 00:24:34.600]  祂的愛是我堅強的理由
[00:24:34.600 --> 00:24:37.600]  給我勇氣面對明天
[00:24:37.600 --> 00:24:41.600]  上帝的愛是一份納若毀身的愛
[00:24:41.600 --> 00:24:43.600]  不是我們先愛神
[00:24:43.600 --> 00:24:46.600]  是神先來毀身自己
[00:24:46.600 --> 00:24:48.600]  來愛我們
[00:24:48.600 --> 00:24:50.600]  我們在世界上
[00:24:50.600 --> 00:24:51.600]  在世間
[00:24:51.600 --> 00:24:53.600]  我們經常聽到有些父母說
[00:24:53.600 --> 00:24:55.600]  生一塊叉燒比生你好
[00:24:55.600 --> 00:24:59.600]  你有沒有曾經被人當叉燒
[00:24:59.600 --> 00:25:01.600]  但是神卻說
[00:25:01.600 --> 00:25:05.600]  婦人怎能忘記她吃奶的嬰孩
[00:25:05.600 --> 00:25:08.600]  怎能不憐憫她親生的兒子
[00:25:08.600 --> 00:25:10.600]  就是說他們可能忘記
[00:25:10.600 --> 00:25:12.600]  但是我不會忘記你
[00:25:12.600 --> 00:25:13.600]  你看看
[00:25:13.600 --> 00:25:19.600]  我已經將你刻在我的手掌上
[00:25:19.600 --> 00:25:21.600]  這位最高的神
[00:25:21.600 --> 00:25:25.600]  祂將我們銘刻在祂的掌上
[00:25:25.600 --> 00:25:29.600]  當我們掌上明珠一樣
[00:25:29.600 --> 00:25:32.600]  祂將我們刻在祂的心裡面
[00:25:32.600 --> 00:25:34.600]  永世都不忘
[00:25:34.600 --> 00:25:37.600]  祂沒有要求我們升到祂的寶座前
[00:25:37.600 --> 00:25:39.600]  而是祂親自來尋找
[00:25:39.600 --> 00:25:41.600]  我們這班失散
[00:25:41.600 --> 00:25:44.600]  灰心軟弱的孩子
[00:25:44.600 --> 00:25:46.600]  我們這班不小心
[00:25:46.600 --> 00:25:51.600]  落在坑中那些孤單無助的小羊
[00:25:51.600 --> 00:25:55.600]  上帝就是這樣無條件的愛我們
[00:25:55.600 --> 00:25:57.600]  那我們有什麼可以應用呢
[00:25:57.600 --> 00:25:59.600]  如果當中有未信的
[00:25:59.600 --> 00:26:03.600]  我鼓勵他們要去相信耶穌
[00:26:03.600 --> 00:26:05.600]  上帝很愛我們
[00:26:05.600 --> 00:26:08.600]  祂為我們而死
[00:26:08.600 --> 00:26:09.600]  讓我們
[00:26:09.600 --> 00:26:12.600]  可能我們或者說我已經信了
[00:26:12.600 --> 00:26:14.600]  但其實可能我的生命裡面
[00:26:14.600 --> 00:26:16.600]  實在其實我們沒有真正信過的話
[00:26:16.600 --> 00:26:19.600]  我們今天都要重新來接受耶穌
[00:26:19.600 --> 00:26:22.600]  來作為我們的主
[00:26:22.600 --> 00:26:23.600]  第二就是
[00:26:23.600 --> 00:26:26.600]  我們要衛生愛主
[00:26:26.600 --> 00:26:29.600]  是神先來衛生愛我們
[00:26:29.600 --> 00:26:31.600]  我們都要來衛生愛主
[00:26:31.600 --> 00:26:33.600]  你說怎麼衛生
[00:26:33.600 --> 00:26:35.600]  其實上星期羅木斯講道裡面
[00:26:35.600 --> 00:26:36.600]  都有提過
[00:26:36.600 --> 00:26:37.600]  我們的心
[00:26:37.600 --> 00:26:39.600]  你可以自己問自己
[00:26:39.600 --> 00:26:41.600]  我是不是真的愛神
[00:26:41.600 --> 00:26:42.600]  你自己最清楚
[00:26:42.600 --> 00:26:45.600]  我們都衛生來去愛上帝
[00:26:45.600 --> 00:26:48.600]  第三就是要堅定信靠
[00:26:48.600 --> 00:26:49.600]  可能其實我們都會
[00:26:49.600 --> 00:26:52.600]  經歷很多人生的困難
[00:26:52.600 --> 00:26:54.600]  可能面前你都面對著
[00:26:54.600 --> 00:26:57.600]  很大的困難
[00:26:57.600 --> 00:26:58.600]  或者你說
[00:26:58.600 --> 00:27:01.600]  這個環境這個世代這個疫情
[00:27:01.600 --> 00:27:02.600]  很艱難
[00:27:02.600 --> 00:27:03.600]  什麼時候過
[00:27:03.600 --> 00:27:05.600]  主祢是不是仍然在
[00:27:05.600 --> 00:27:06.600]  但無論如何
[00:27:06.600 --> 00:27:09.600]  但願我們都會相信
[00:27:09.600 --> 00:27:10.600]  主仍然是和我們一起
[00:27:10.600 --> 00:27:11.600]  祂仍然掌權
[00:27:11.600 --> 00:27:13.600]  祂仍然愛我們
[00:27:13.600 --> 00:27:14.600]  以致我們能夠堅定
[00:27:14.600 --> 00:27:17.600]  來信靠主
[00:27:17.600 --> 00:27:19.600]  最後我都想用一首詩歌
[00:27:19.600 --> 00:27:21.600]  來跟大家彼此勸勉
[00:27:21.600 --> 00:27:23.600]  這首詩歌很特別
[00:27:23.600 --> 00:27:24.600]  今天你去練詩的人
[00:27:24.600 --> 00:27:27.600]  就會知道
[00:27:27.600 --> 00:27:29.600]  這首詩歌其實很多年前
[00:27:29.600 --> 00:27:30.600]  我們小時候
[00:27:30.600 --> 00:27:31.600]  經常唱的
[00:27:31.600 --> 00:27:32.600]  《張心給我》
[00:27:32.600 --> 00:27:33.600]  它說
[00:27:33.600 --> 00:27:35.600]  假若我有無限智慧
[00:27:35.600 --> 00:27:37.600]  我金器主腳下
[00:27:37.600 --> 00:27:39.600]  假若我有財物滿貫
[00:27:39.600 --> 00:27:40.600]  我交給主手中
[00:27:40.600 --> 00:27:42.600]  我願這生獻情為你
[00:27:42.600 --> 00:27:44.600]  願明白你的心意
[00:27:44.600 --> 00:27:45.600]  大神說
[00:27:45.600 --> 00:27:47.600]  不容獻我財物智慧
[00:27:47.600 --> 00:27:49.600]  張心給我
[00:27:49.600 --> 00:27:51.600]  其實最重要的就是
[00:27:51.600 --> 00:27:53.600]  你的心給了上帝
[00:27:53.600 --> 00:27:55.600]  當我們的心給了上帝
[00:27:55.600 --> 00:27:56.600]  上帝不怕你的智慧
[00:27:56.600 --> 00:27:57.600]  不怕你的財物
[00:27:57.600 --> 00:27:59.600]  你為自己收收買買
[00:27:59.600 --> 00:28:01.600]  當你說愛上帝的時候
[00:28:01.600 --> 00:28:04.600]  我們都不怕你說不會侍奉
[00:28:04.600 --> 00:28:05.600]  所以
[00:28:05.600 --> 00:28:07.600]  但願我們都真的來到
[00:28:07.600 --> 00:28:08.600]  用這首詩歌
[00:28:08.600 --> 00:28:10.600]  成為我們的鼓勵
[00:28:10.600 --> 00:28:12.600]  我們都能夠去
[00:28:12.600 --> 00:28:14.600]  毀身堅定不移地
[00:28:14.600 --> 00:28:15.600]  來跟從主
[00:28:15.600 --> 00:28:18.600]  我們一起祈禱
[00:28:18.600 --> 00:28:19.600]  親愛的主
[00:28:19.600 --> 00:28:21.600]  我們多謝你
[00:28:21.600 --> 00:28:22.600]  當我們未認識你
[00:28:22.600 --> 00:28:24.600]  我們還在撥逸你的時候
[00:28:24.600 --> 00:28:26.600]  你就先來尋找我們
[00:28:26.600 --> 00:28:27.600]  是你自己毀身自己
[00:28:27.600 --> 00:28:29.600]  要來到去愛我們
[00:28:29.600 --> 00:28:31.600]  多謝你對我們這份
[00:28:31.600 --> 00:28:33.600]  手藥獅子愛的愛
[00:28:33.600 --> 00:28:34.600]  以致我們今天
[00:28:34.600 --> 00:28:35.600]  能夠成為你的兒女
[00:28:35.600 --> 00:28:38.600]  我們能夠在你的恩典裡面
[00:28:38.600 --> 00:28:39.600]  還有今天
[00:28:39.600 --> 00:28:40.600]  我們願意你自己
[00:28:40.600 --> 00:28:42.600]  話語親自的潔淨我們
[00:28:42.600 --> 00:28:43.600]  鼓勵我們
[00:28:43.600 --> 00:28:44.600]  以致我們都能夠
[00:28:44.600 --> 00:28:45.600]  有一個心
[00:28:45.600 --> 00:28:46.600]  我們願意說
[00:28:46.600 --> 00:28:47.600]  主啊
[00:28:47.600 --> 00:28:49.600]  我願意更多的愛你
[00:28:49.600 --> 00:28:50.600]  還有我們願意
[00:28:50.600 --> 00:28:51.600]  將我的心給你
[00:28:51.600 --> 00:28:53.600]  求你幫助我們
[00:28:53.600 --> 00:28:54.600]  我們同心祈禱
[00:28:54.600 --> 00:28:55.600]  奉耶穌基督名求
[00:28:55.600 --> 00:28:56.600]  阿們
