
[00:00:00.000 --> 00:00:02.500]  今天要和大家分享一個人物
[00:15:28.100 --> 00:15:29.100]  後面他要分享
[00:15:29.100 --> 00:15:31.100]  他要做些什麼
[00:15:31.100 --> 00:15:33.100]  一會兒就研究一下
[00:15:33.100 --> 00:15:34.100]  為什麼神會說
[00:15:34.100 --> 00:15:35.100]  他會忍不住
[00:15:35.100 --> 00:15:37.100]  為什麼他一定要說
[00:15:37.100 --> 00:15:40.100]  聖經後面第十八和十九節
[00:15:40.100 --> 00:15:41.100]  形容亞伯拉罕
[00:15:41.100 --> 00:15:43.100]  在神眼中是一位什麼樣的人
[00:15:43.100 --> 00:15:44.100]  他說亞伯拉罕
[00:15:44.100 --> 00:15:46.100]  必要成為強大的國
[00:15:46.100 --> 00:15:47.100]  地上的萬國
[00:15:47.100 --> 00:15:49.100]  都必因他得福
[00:15:49.100 --> 00:15:51.100]  這是什麼呢?
[00:15:51.100 --> 00:15:55.100]  這是神對亞伯拉罕的
[00:15:55.100 --> 00:15:56.100]  用今天的用語
[00:15:56.100 --> 00:15:59.100]  神對亞伯拉罕的明定
[00:15:59.100 --> 00:16:01.100]  他預計
[00:16:01.100 --> 00:16:02.100]  或者他定義
[00:16:02.100 --> 00:16:05.100]  要亞伯拉罕成為一個大國
[00:16:05.100 --> 00:16:07.100]  甚至是強大的國
[00:16:07.100 --> 00:16:09.100]  創世紀十二章開始
[00:16:09.100 --> 00:16:10.100]  已經有這樣的宣告
[00:16:10.100 --> 00:16:11.100]  神應許
[00:16:11.100 --> 00:16:12.100]  神揀選亞伯拉罕
[00:16:12.100 --> 00:16:13.100]  呼著他的時候
[00:16:13.100 --> 00:16:14.100]  已經這樣說
[00:16:14.100 --> 00:16:15.100]  我要揀選他
[00:16:15.100 --> 00:16:18.100]  我要使你成為一個大國
[00:16:18.100 --> 00:16:20.100]  而且地上的萬國
[00:16:20.100 --> 00:16:22.100]  都要因你得福
[00:16:22.100 --> 00:16:24.100]  神要他成為大國
[00:16:24.100 --> 00:16:26.100]  這是神對他的明定
[00:16:26.100 --> 00:16:27.100]  神重複了說
[00:16:27.100 --> 00:16:28.100]  神不單只重複說
[00:16:28.100 --> 00:16:29.100]  說了幾次
[00:16:29.100 --> 00:16:31.100]  神還用行動和納約
[00:16:31.100 --> 00:16:33.100]  前面的第十七章
[00:16:33.100 --> 00:16:34.100]  記載了一件事
[00:16:34.100 --> 00:16:37.100]  就是神對亞伯拉罕說
[00:16:37.100 --> 00:16:39.100]  你的全家要做一件事
[00:16:39.100 --> 00:16:41.100]  表示我和你納約的關係
[00:16:41.100 --> 00:16:43.100]  就是行國禮
[00:16:43.100 --> 00:16:44.100]  第十七章記載了
[00:16:44.100 --> 00:16:46.100]  他全家上下所有的男丁
[00:16:46.100 --> 00:16:47.100]  包括了僕人
[00:16:47.100 --> 00:16:49.100]  包括了和他一起住的
[00:16:49.100 --> 00:16:52.100]  和他是不同種族的人
[00:16:52.100 --> 00:16:53.100]  總之是一起的
[00:16:53.100 --> 00:16:54.100]  那些家丁
[00:16:54.100 --> 00:16:56.100]  全部都要行國禮
[00:16:56.100 --> 00:16:59.100]  表示這是納約的記號
[00:16:59.100 --> 00:17:00.100]  神對他有一個明定
[00:17:00.100 --> 00:17:02.100]  神視他為一個夥伴
[00:17:02.100 --> 00:17:03.100]  因為這個原因
[00:17:03.100 --> 00:17:07.100]  神不想瞞著他
[00:17:07.100 --> 00:17:10.100]  我相信除了這個原因之外
[00:17:10.100 --> 00:17:12.100]  神後面還說
[00:17:12.100 --> 00:17:14.100]  我眷顧他
[00:17:14.100 --> 00:17:16.100]  眷顧的意思除了說我看好他
[00:17:16.100 --> 00:17:18.100]  我很看顧他之外
[00:17:18.100 --> 00:17:20.100]  還有另外一個意思
[00:17:20.100 --> 00:17:21.100]  我很認識他
[00:17:21.100 --> 00:17:23.100]  我深深的知道他是誰
[00:17:23.100 --> 00:17:25.100]  我很了解他
[00:17:25.100 --> 00:17:26.100]  這個意思我揀選他
[00:17:26.100 --> 00:17:27.100]  兩個意思都有
[00:17:27.100 --> 00:17:29.100]  揀選或者認識
[00:17:29.100 --> 00:17:30.100]  神說我知道他
[00:17:30.100 --> 00:17:31.100]  我揀選他
[00:17:31.100 --> 00:17:32.100]  我認識他
[00:17:32.100 --> 00:17:35.100]  所以我要叫他
[00:17:35.100 --> 00:17:38.100]  吩咐他的眾子和他的眷屬
[00:17:38.100 --> 00:17:40.100]  都能夠遵守我的道
[00:17:40.100 --> 00:17:43.100]  他的後代都能夠遵守我的道
[00:17:43.100 --> 00:17:45.100]  以至能夠秉公行義
[00:17:45.100 --> 00:17:47.100]  但當時沒有律法
[00:17:47.100 --> 00:17:48.100]  什麼叫做道
[00:17:48.100 --> 00:17:50.100]  其實不是很清晰
[00:17:50.100 --> 00:17:52.100]  不過後面有一句說話這樣說
[00:17:52.100 --> 00:17:54.100]  就說要秉公行義
[00:17:54.100 --> 00:17:57.100]  所以他要阿伯拉罕行的道
[00:17:57.100 --> 00:17:59.100]  和公義有關
[00:17:59.100 --> 00:18:01.100]  就是做一個審判
[00:18:01.100 --> 00:18:04.100]  做一個公平的決斷有關
[00:18:04.100 --> 00:18:06.100]  他要他成為一個公義
[00:18:06.100 --> 00:18:08.100]  行公義的人
[00:18:08.100 --> 00:18:09.100]  教他的後代
[00:18:09.100 --> 00:18:11.100]  都要成為一個行公義的後代
[00:18:11.100 --> 00:18:14.100]  這樣才能夠將他的英許
[00:18:14.100 --> 00:18:17.100]  成就在他的後代身上
[00:18:17.100 --> 00:18:18.100]  讓他成為大國
[00:18:18.100 --> 00:18:20.100]  祝福列國
[00:18:20.100 --> 00:18:23.100]  其實這樣的描述
[00:18:23.100 --> 00:18:26.100]  是跟他接下來要做的事有關
[00:18:26.100 --> 00:18:27.100]  因為他接下來要做的事
[00:18:27.100 --> 00:18:28.100]  後面的經文都是這樣說
[00:18:28.100 --> 00:18:32.100]  他要想著要毀滅兩個城市
[00:18:32.100 --> 00:18:34.100]  就是索多瑪和俄摩拉
[00:18:34.100 --> 00:18:37.100]  因為他們的罪惡太厲害了
[00:18:37.100 --> 00:18:40.100]  如果神要做一件事
[00:18:40.100 --> 00:18:41.100]  他要審判一個地方
[00:18:41.100 --> 00:18:43.100]  要剿滅
[00:18:43.100 --> 00:18:44.100]  要毀滅一個地方
[00:18:44.100 --> 00:18:46.100]  因為他罪惡的緣故
[00:18:46.100 --> 00:18:47.100]  這位神
[00:18:47.100 --> 00:18:50.100]  是否需要一個公義的審判
[00:18:50.100 --> 00:18:52.100]  他真的要清楚知道
[00:18:52.100 --> 00:18:54.100]  這個地方真的是罪惡滿盈
[00:18:54.100 --> 00:18:55.100]  沒有救了
[00:18:55.100 --> 00:18:57.100]  所以作為審判的神
[00:18:57.100 --> 00:18:59.100]  他才要行這個行動
[00:18:59.100 --> 00:19:00.100]  如果他說
[00:19:00.100 --> 00:19:02.100]  他要阿伯拉罕秉公行義
[00:19:02.100 --> 00:19:04.100]  他要教導他的後代
[00:19:04.100 --> 00:19:05.100]  都要秉公行義
[00:19:05.100 --> 00:19:07.100]  所以他自己也要有一個示範
[00:19:07.100 --> 00:19:08.100]  或者他也要有一個榜樣
[00:19:08.100 --> 00:19:09.100]  讓他看到
[00:19:09.100 --> 00:19:10.100]  我這樣做
[00:19:10.100 --> 00:19:12.100]  其實我是在行公義
[00:19:12.100 --> 00:19:13.100]  我的公義就是這樣的
[00:19:13.100 --> 00:19:14.100]  所以看到之後
[00:19:14.100 --> 00:19:15.100]  你要警惕
[00:19:15.100 --> 00:19:16.100]  教導你的後代
[00:19:16.100 --> 00:19:17.100]  都要小心
[00:19:17.100 --> 00:19:19.100]  不要像他們那樣
[00:19:19.100 --> 00:19:20.100]  如果不是公義的神
[00:19:20.100 --> 00:19:22.100]  必會審判
[00:19:22.100 --> 00:19:24.100]  所以這樣的連繫
[00:19:24.100 --> 00:19:25.100]  是一種關係
[00:19:25.100 --> 00:19:26.100]  就是在解釋
[00:19:26.100 --> 00:19:28.100]  為什麼阿伯拉罕神
[00:19:28.100 --> 00:19:30.100]  會對這位同行者
[00:19:30.100 --> 00:19:31.100]  朋友
[00:19:31.100 --> 00:19:34.100]  他會披露這件事給他聽
[00:19:34.100 --> 00:19:35.100]  告訴他
[00:19:35.100 --> 00:19:38.100]  神將要有這個行動
[00:19:38.100 --> 00:19:40.100]  所多瑪和俄姆拉的滅亡
[00:19:40.100 --> 00:19:42.100]  正好在反映神的公義
[00:19:42.100 --> 00:19:44.100]  因為那兩個神
[00:19:44.100 --> 00:19:46.100]  是罪惡滔天
[00:19:46.100 --> 00:19:48.100]  聖經在這裡後面形容
[00:19:48.100 --> 00:19:50.100]  他們兩個神的罪惡甚重
[00:19:50.100 --> 00:19:51.100]  聲聞於我
[00:19:51.100 --> 00:19:53.100]  所以現在我要下去
[00:19:53.100 --> 00:19:55.100]  察看他們所行的
[00:19:55.100 --> 00:19:56.100]  看看是不是
[00:19:56.100 --> 00:19:58.100]  好像達到我耳中的聲音
[00:19:58.100 --> 00:19:59.100]  以致我知道
[00:19:59.100 --> 00:20:00.100]  是不是真的這樣做
[00:20:00.100 --> 00:20:01.100]  他也是在公義
[00:20:01.100 --> 00:20:02.100]  他真的看清楚
[00:20:02.100 --> 00:20:05.100]  是不是有沒有審錯
[00:20:05.100 --> 00:20:06.100]  所以這是一個公義的
[00:20:06.100 --> 00:20:08.100]  審判的過程
[00:20:08.100 --> 00:20:09.100]  對於所多瑪和俄姆拉
[00:20:09.100 --> 00:20:10.100]  這兩個神
[00:20:10.100 --> 00:20:13.100]  他們犯了什麼罪惡呢
[00:20:13.100 --> 00:20:16.100]  今天我們同性戀的問題
[00:20:16.100 --> 00:20:18.100]  是一個很熱門的話題
[00:20:18.100 --> 00:20:19.100]  所以我們都會知道
[00:20:19.100 --> 00:20:20.100]  如果你熟悉聖經的話
[00:20:20.100 --> 00:20:21.100]  你會知道
[00:20:21.100 --> 00:20:22.100]  這兩個神
[00:20:22.100 --> 00:20:23.100]  其中一個很大的罪
[00:20:23.100 --> 00:20:24.100]  就是同性戀的罪
[00:20:24.100 --> 00:20:25.100]  後面的經文
[00:20:25.100 --> 00:20:28.100]  都會再一次描述這個惡行
[00:20:28.100 --> 00:20:29.100]  不過聖經裡面
[00:20:29.100 --> 00:20:31.100]  其實也不只是說這件事
[00:20:31.100 --> 00:20:32.100]  這裡說他聲聞於我
[00:20:32.100 --> 00:20:34.100]  罪惡甚重
[00:20:34.100 --> 00:20:36.100]  達到他耳中的聲音
[00:20:36.100 --> 00:20:37.100]  好像在形容
[00:20:37.100 --> 00:20:38.100]  那兩個神裡面
[00:20:38.100 --> 00:20:41.100]  有很多很多不公義的事
[00:20:41.100 --> 00:20:42.100]  有很多受迫害
[00:20:42.100 --> 00:20:43.100]  被欺壓
[00:20:43.100 --> 00:20:44.100]  被殺的聲音
[00:20:44.100 --> 00:20:46.100]  好像上升一樣
[00:20:46.100 --> 00:20:47.100]  去到神的面前
[00:20:47.100 --> 00:20:48.100]  神聽到了
[00:20:48.100 --> 00:20:49.100]  神就說
[00:20:49.100 --> 00:20:50.100]  哇
[00:20:50.100 --> 00:20:51.100]  我都忍不住了
[00:20:51.100 --> 00:20:54.100]  我都受不了了
[00:20:54.100 --> 00:20:55.100]  看看
[00:20:55.100 --> 00:20:56.100]  是不是真的搞成這樣
[00:20:56.100 --> 00:20:58.100]  以此我要出手
[00:20:58.100 --> 00:20:59.100]  其實以西傑書
[00:20:59.100 --> 00:21:00.100]  有這樣的形容
[00:21:00.100 --> 00:21:01.100]  他說
[00:21:01.100 --> 00:21:02.100]  這兩個神
[00:21:02.100 --> 00:21:04.100]  是沒有輔助到昆佛
[00:21:04.100 --> 00:21:06.100]  沒有輔助到窮佛人的手
[00:21:06.100 --> 00:21:07.100]  而且是怎樣的
[00:21:07.100 --> 00:21:09.100]  他是行公義的事
[00:21:09.100 --> 00:21:11.100]  行可憎的事
[00:21:11.100 --> 00:21:12.100]  所以公義的神
[00:21:12.100 --> 00:21:14.100]  要看清楚究竟
[00:21:14.100 --> 00:21:15.100]  阿伯拉罕
[00:21:15.100 --> 00:21:16.100]  他要教導後代
[00:21:16.100 --> 00:21:17.100]  並公行義
[00:21:17.100 --> 00:21:21.100]  所以神要有這個原因
[00:21:21.100 --> 00:21:22.100]  要向他披露
[00:21:22.100 --> 00:21:26.100]  這個他要做的行動
[00:21:26.100 --> 00:21:27.100]  神不是任意
[00:21:27.100 --> 00:21:29.100]  向人披露他的心意計劃
[00:21:29.100 --> 00:21:30.100]  神的事情
[00:21:30.100 --> 00:21:31.100]  不是亂說給你聽的
[00:21:31.100 --> 00:21:32.100]  如果有一天
[00:21:32.100 --> 00:21:34.100]  在你和神同行過程中
[00:21:34.100 --> 00:21:36.100]  神突然跟你說
[00:21:36.100 --> 00:21:38.100]  莫名輝
[00:21:38.100 --> 00:21:39.100]  跟你說
[00:21:39.100 --> 00:21:40.100]  告訴你
[00:21:40.100 --> 00:21:42.100]  今天你要去哪裏
[00:21:42.100 --> 00:21:43.100]  向哪裏傳福音
[00:21:43.100 --> 00:21:44.100]  假設這樣才算
[00:21:44.100 --> 00:21:46.100]  這件事
[00:21:46.100 --> 00:21:49.100]  應該不單止和神有關
[00:21:49.100 --> 00:21:51.100]  可能和你也有關
[00:21:51.100 --> 00:21:53.100]  神今天和我們說
[00:21:53.100 --> 00:21:55.100]  和慈光廣說
[00:21:55.100 --> 00:21:58.100]  我們要去服侍流水兒童
[00:21:58.100 --> 00:22:00.100]  這個不單止和神的國有關
[00:22:00.100 --> 00:22:02.100]  其實和我們這個群體
[00:22:02.100 --> 00:22:03.100]  我們要做的
[00:22:03.100 --> 00:22:05.100]  我們要被命定的那件事
[00:22:05.100 --> 00:22:07.100]  是有關係的
[00:22:07.100 --> 00:22:09.100]  當然我們做不完那五千多萬
[00:22:09.100 --> 00:22:10.100]  在過程中間
[00:22:10.100 --> 00:22:12.100]  是參與著神的計劃
[00:22:12.100 --> 00:22:14.100]  很大的計劃
[00:22:14.100 --> 00:22:15.100]  所以我想
[00:22:15.100 --> 00:22:17.100]  如果神向我們披露他的心意
[00:22:17.100 --> 00:22:19.100]  這是一個很大的光榮
[00:22:19.100 --> 00:22:21.100]  我不知道將來有一天
[00:22:21.100 --> 00:22:23.100]  如果我們和神同行
[00:22:23.100 --> 00:22:25.100]  神向我們透露一些心意
[00:22:25.100 --> 00:22:26.100]  然後我們跟著
[00:22:26.100 --> 00:22:27.100]  我們有份參與的話
[00:22:27.100 --> 00:22:28.100]  我相信有一天
[00:22:28.100 --> 00:22:29.100]  在天上
[00:22:29.100 --> 00:22:31.100]  有一份很大的榮譽
[00:22:31.100 --> 00:22:32.100]  和我們在一起
[00:22:32.100 --> 00:22:34.100]  神在歷世歷代
[00:22:34.100 --> 00:22:36.100]  常常和他一起同行的人
[00:22:36.100 --> 00:22:39.100]  講他的心意
[00:22:39.100 --> 00:22:41.100]  只要我們願意和神一起行
[00:22:41.100 --> 00:22:44.100]  我相信神會將他的心意
[00:22:44.100 --> 00:22:45.100]  向我們去表達
[00:22:45.100 --> 00:22:46.100]  向我們去披露
[00:22:46.100 --> 00:22:48.100]  聖經裏面都很清楚說
[00:22:48.100 --> 00:22:49.100]  很多例子
[00:22:49.100 --> 00:22:51.100]  很多個案
[00:22:51.100 --> 00:22:53.100]  彼得在祈禱的時候
[00:22:53.100 --> 00:22:56.100]  他沒有想過會發生這樣的事
[00:22:56.100 --> 00:22:58.100]  他在屋頂上祈禱的時候
[00:22:58.100 --> 00:23:00.100]  他發現
[00:23:00.100 --> 00:23:02.100]  在祈禱裏面有一個異象
[00:23:02.100 --> 00:23:05.100]  就是天上的佛布降下來
[00:23:05.100 --> 00:23:07.100]  佛布上充滿了很多
[00:23:07.100 --> 00:23:09.100]  猶太人認為不乾淨的東西
[00:23:09.100 --> 00:23:10.100]  然後神叫他
[00:23:10.100 --> 00:23:12.100]  拿起你的刀叉來
[00:23:12.100 --> 00:23:15.100]  吃掉它吧
[00:23:15.100 --> 00:23:16.100]  彼得就說
[00:23:16.100 --> 00:23:18.100]  這些東西不乾淨
[00:23:18.100 --> 00:23:20.100]  我從來沒有吃過這些東西
[00:23:20.100 --> 00:23:21.100]  我沒有碰過這些東西
[00:23:21.100 --> 00:23:22.100]  怎麼可以吃
[00:23:22.100 --> 00:23:23.100]  神就說
[00:23:23.100 --> 00:23:24.100]  神看為乾淨的
[00:23:24.100 --> 00:23:26.100]  你不要看成為不潔
[00:23:26.100 --> 00:23:27.100]  他不明白這個異象是什麼意思
[00:23:27.100 --> 00:23:29.100]  但神向他披露
[00:23:29.100 --> 00:23:30.100]  結果後來他才明白
[00:23:30.100 --> 00:23:32.100]  這個異象和什麼有關呢
[00:23:32.100 --> 00:23:35.100]  就是將福音傳給外邦人
[00:23:35.100 --> 00:23:37.100]  哥尼尼是第一個信主的外邦人
[00:23:37.100 --> 00:23:38.100]  有關的
[00:23:38.100 --> 00:23:40.100]  神向人披露他的心意
[00:23:40.100 --> 00:23:45.100]  往往和神和那個人之間的關係有關
[00:23:45.100 --> 00:23:48.100]  神要向那個人的命定有關
[00:23:48.100 --> 00:23:49.100]  所以我想
[00:23:49.100 --> 00:23:51.100]  如果我們學與神同行
[00:23:51.100 --> 00:23:52.100]  我們學習這件事
[00:23:52.100 --> 00:23:54.100]  我們想做神的朋友的話
[00:23:54.100 --> 00:23:55.100]  與神同行的話
[00:23:55.100 --> 00:23:56.100]  我們要明白一件事
[00:23:56.100 --> 00:23:58.100]  就是神會和我們說話
[00:23:58.100 --> 00:24:01.100]  分享他忍不住要和我們說的話
[00:24:01.100 --> 00:24:03.100]  這是我們的光榮
[00:24:03.100 --> 00:24:05.100]  但問題是
[00:24:05.100 --> 00:24:07.100]  我們只是與神同行
[00:24:07.100 --> 00:24:08.100]  神這樣走
[00:24:08.100 --> 00:24:09.100]  我們這樣走
[00:24:09.100 --> 00:24:11.100]  神可能沒有心機和我們說話
[00:24:11.100 --> 00:24:13.100]  阿崩叫狗
[00:24:13.100 --> 00:24:14.100]  只是越叫越走
[00:24:14.100 --> 00:24:16.100]  我們要和神一起走
[00:24:16.100 --> 00:24:19.100]  神才可以有一個機會
[00:24:19.100 --> 00:24:22.100]  讓我們可以聽到他的心意
[00:24:22.100 --> 00:24:24.100]  這是第一個
[00:24:24.100 --> 00:24:27.100]  神對鬼
[00:24:27.100 --> 00:24:30.100]  與神同行的第一個
[00:24:30.100 --> 00:24:33.100]  神向我們披露他的計劃
[00:24:33.100 --> 00:24:35.100]  神不單止向我們披露他的計劃
[00:24:35.100 --> 00:24:38.100]  神也邀請我們參與他的計劃
[00:24:38.100 --> 00:24:42.100]  邀請我們參與
[00:24:42.100 --> 00:24:46.100]  當神和阿伯拉罕說了這件事之後
[00:24:46.100 --> 00:24:47.100]  一起走
[00:24:47.100 --> 00:24:48.100]  去到山頭上
[00:24:48.100 --> 00:24:50.100]  望見這兩個城的時候
[00:24:50.100 --> 00:24:51.100]  你會發覺
[00:24:51.100 --> 00:24:53.100]  第23節
[00:24:53.100 --> 00:24:55.100]  一直到33、32節
[00:24:55.100 --> 00:24:57.100]  這幾大段的經文
[00:24:57.100 --> 00:25:00.100]  你會發覺這段經文是描寫
[00:25:00.100 --> 00:25:03.100]  阿伯拉罕的那種祈禱
[00:25:03.100 --> 00:25:05.100]  或者是向神爭取
[00:25:05.100 --> 00:25:09.100]  那種討價還價的過程
[00:25:09.100 --> 00:25:10.100]  其實神向他說
[00:25:10.100 --> 00:25:12.100]  他想做這件事
[00:25:12.100 --> 00:25:14.100]  神不只是說了就算了
[00:25:14.100 --> 00:25:16.100]  其實是神在某個角度說
[00:25:16.100 --> 00:25:18.100]  這是我的計劃書
[00:25:18.100 --> 00:25:20.100]  這是我的計劃
[00:25:20.100 --> 00:25:22.100]  然後在背後邀請
[00:25:22.100 --> 00:25:27.100]  老友,你有什麼意見?
[00:25:27.100 --> 00:25:29.100]  所以在這裡其實是說一樣東西
[00:25:29.100 --> 00:25:32.100]  阿伯拉罕聽到神想做這件事之後
[00:25:32.100 --> 00:25:36.100]  他馬上有一個回應
[00:25:36.100 --> 00:25:37.100]  大家有沒有數過
[00:25:37.100 --> 00:25:45.100]  阿伯拉罕和神討價還價了多少次?
[00:25:45.100 --> 00:25:46.100]  50
[00:25:46.100 --> 00:25:48.100]  45
[00:25:48.100 --> 00:25:49.100]  40
[00:25:49.100 --> 00:25:50.100]  30
[00:25:50.100 --> 00:25:51.100]  20
[00:25:51.100 --> 00:25:52.100]  10
[00:25:52.100 --> 00:25:53.100]  6次
[00:25:53.100 --> 00:25:57.100]  跟神討價了6次
[00:25:57.100 --> 00:26:01.100]  你們有沒有跟神討價還價?
[00:26:01.100 --> 00:26:02.100]  6次
[00:26:02.100 --> 00:26:04.100]  他是主動去到神的面前
[00:26:04.100 --> 00:26:07.100]  你會發覺其實這段經文
[00:26:07.100 --> 00:26:09.100]  是很強調阿伯拉罕
[00:26:09.100 --> 00:26:11.100]  其實多於神
[00:26:11.100 --> 00:26:14.100]  他形容阿伯拉罕是很細緻
[00:26:14.100 --> 00:26:15.100]  他怎樣說話
[00:26:15.100 --> 00:26:16.100]  他的語氣是怎樣
[00:26:16.100 --> 00:26:18.100]  他用什麼態度跟神說
[00:26:18.100 --> 00:26:23.100]  反而描寫神是平淡一點
[00:26:23.100 --> 00:26:27.100]  這樣啊,好啊
[00:26:27.100 --> 00:26:30.100]  神的描述在這裡其實是被隱藏了
[00:26:30.100 --> 00:26:32.100]  其實這段經文是很想告訴我們
[00:26:32.100 --> 00:26:34.100]  很想突顯一樣東西
[00:26:34.100 --> 00:26:35.100]  就是阿伯拉罕
[00:26:35.100 --> 00:26:38.100]  當他去參與貢獻他的心思
[00:26:38.100 --> 00:26:40.100]  貢獻他的想法的時候
[00:26:40.100 --> 00:26:46.100]  這件事是神看重的
[00:26:46.100 --> 00:26:48.100]  他說自己是灰塵
[00:26:48.100 --> 00:26:50.100]  其實他很謙卑
[00:26:50.100 --> 00:26:52.100]  我只是灰塵
[00:26:52.100 --> 00:26:53.100]  神啊,雖然我很微小
[00:26:53.100 --> 00:26:56.100]  但我仍然在你面前這樣說
[00:26:56.100 --> 00:26:57.100]  他雖然是灰塵
[00:26:57.100 --> 00:26:58.100]  他雖然謙卑
[00:26:58.100 --> 00:27:00.100]  但其實他很大膽
[00:27:00.100 --> 00:27:02.100]  你會不會跟神這樣爭辯
[00:27:02.100 --> 00:27:04.100]  神啊,我要那個城滅亡
[00:27:04.100 --> 00:27:05.100]  你會不會跟神說
[00:27:05.100 --> 00:27:07.100]  神啊,不要啦
[00:27:07.100 --> 00:27:10.100]  你要求他很多次
[00:27:10.100 --> 00:27:13.100]  阿伯拉罕說自己是灰塵
[00:27:13.100 --> 00:27:16.100]  求主你不要生氣
[00:27:16.100 --> 00:27:18.100]  我現在還敢跟你說話
[00:27:18.100 --> 00:27:23.100]  他跟神很多次重覆討價還價
[00:27:23.100 --> 00:27:25.100]  事實上
[00:27:25.100 --> 00:27:29.100]  阿伯拉罕是不是一個很有信心的人呢
[00:27:29.100 --> 00:27:30.100]  我自己問這個問題
[00:27:30.100 --> 00:27:31.100]  他這樣說
[00:27:31.100 --> 00:27:35.100]  神一定會聽他的嗎
[00:27:35.100 --> 00:27:38.100]  如果按照著經文一直的形容
[00:27:38.100 --> 00:27:39.100]  創世紀一直的記載
[00:27:39.100 --> 00:27:43.100]  阿伯拉罕到了這個時日
[00:27:43.100 --> 00:27:47.100]  起碼在第十七章和第十八章
[00:27:47.100 --> 00:27:49.100]  我覺得他和他太太
[00:27:49.100 --> 00:27:52.100]  都不算是很有信心的人
[00:27:52.100 --> 00:27:54.100]  第十七章第十七節
[00:27:54.100 --> 00:27:58.100]  就是神跟他納若的時候
[00:27:58.100 --> 00:27:59.100]  說了一番話
[00:27:59.100 --> 00:28:02.100]  就說明年我再來的時候
[00:28:02.100 --> 00:28:03.100]  我就告訴你
[00:28:03.100 --> 00:28:05.100]  你太太一定會生個兒子
[00:28:05.100 --> 00:28:10.100]  我就會祝福你的後代會好多好多
[00:28:10.100 --> 00:28:11.100]  會賜福給他的
[00:28:11.100 --> 00:28:13.100]  在第十七章第十七節
[00:28:13.100 --> 00:28:14.100]  聖經就說
[00:28:14.100 --> 00:28:17.100]  阿伯拉罕就俯伏在地裡
[00:28:17.100 --> 00:28:19.100]  起笑
[00:28:19.100 --> 00:28:20.100]  他不是開心笑
[00:28:20.100 --> 00:28:21.100]  他在笑說
[00:28:21.100 --> 00:28:22.100]  心裡說
[00:28:22.100 --> 00:28:25.100]  一百歲的人還能得孩子
[00:28:25.100 --> 00:28:28.100]  我太太撒拉都已經九十歲了
[00:28:28.100 --> 00:28:30.100]  還可以生養嗎
[00:28:30.100 --> 00:28:31.100]  所以他才說
[00:28:31.100 --> 00:28:34.100]  他就說但願以實瑪利活在你面前
[00:28:34.100 --> 00:28:35.100]  那時候以實瑪利已經出世了
[00:28:35.100 --> 00:28:37.100]  就是他妾侍生的那個
[00:28:37.100 --> 00:28:38.100]  已經幾歲大了
[00:28:38.100 --> 00:28:40.100]  但願他在你面前
[00:28:40.100 --> 00:28:42.100]  他就承受你所應許的那個
[00:28:42.100 --> 00:28:43.100]  但實瑪利不是
[00:28:43.100 --> 00:28:44.100]  不是他
[00:28:44.100 --> 00:28:46.100]  是你的太太
[00:28:46.100 --> 00:28:47.100]  你的元配
[00:28:47.100 --> 00:28:48.100]  他會生的
[00:28:48.100 --> 00:28:49.100]  明年
[00:28:49.100 --> 00:28:51.100]  阿伯拉罕其實他信心
[00:28:51.100 --> 00:28:53.100]  跟你和我差不多
[00:28:53.100 --> 00:28:55.100]  第十八章
[00:28:55.100 --> 00:28:58.100]  當這三個人去到他家的時候
[00:28:58.100 --> 00:29:00.100]  他再重複多一次
[00:29:00.100 --> 00:29:01.100]  神重複多一次
[00:29:01.100 --> 00:29:02.100]  說明年這個時候
[00:29:02.100 --> 00:29:04.100]  我會再探望你
[00:29:04.100 --> 00:29:07.100]  那時候你太太就會生孩子了
[00:29:07.100 --> 00:29:08.100]  撒拉有什麼反應
[00:29:08.100 --> 00:29:10.100]  撒拉其實不在現場
[00:29:10.100 --> 00:29:12.100]  他只是在帳幕的門口
[00:29:12.100 --> 00:29:16.100]  偷聽到神和阿伯拉罕和老公說話
[00:29:16.100 --> 00:29:18.100]  撒拉有什麼反應
[00:29:18.100 --> 00:29:22.100]  十八章的第十二節
[00:29:22.100 --> 00:29:25.100]  撒拉心裡暗笑說
[00:29:25.100 --> 00:29:27.100]  我既已衰敗
[00:29:27.100 --> 00:29:28.100]  我主也已老邁
[00:29:28.100 --> 00:29:31.100]  豈能有這喜事呢
[00:29:31.100 --> 00:29:33.100]  有就奇了
[00:29:33.100 --> 00:29:36.100]  於是他在這裡又笑
[00:29:36.100 --> 00:29:37.100]  兩下笑聲
[00:29:37.100 --> 00:29:39.100]  反映這兩夫妻
[00:29:39.100 --> 00:29:41.100]  其實都不是信心為人
[00:29:41.100 --> 00:29:42.100]  你看看旁邊的頂紙
[00:29:42.100 --> 00:29:43.100]  告訴他
[00:29:43.100 --> 00:29:47.100]  其實阿伯拉罕和你和我都差不多
[00:29:47.100 --> 00:29:49.100]  我們都是差不多
[00:29:49.100 --> 00:29:52.100]  當你不要說一百歲
[00:29:52.100 --> 00:29:53.100]  當你現在五十歲
[00:29:53.100 --> 00:29:55.100]  人家跟你說你將會生一個
[00:29:55.100 --> 00:29:57.100]  你就馬上轉頭
[00:29:57.100 --> 00:30:00.100]  合肚嗎
[00:30:00.100 --> 00:30:03.100]  真厲害
[00:30:03.100 --> 00:30:06.100]  我相信這是反映
