
[00:00:00.000 --> 00:00:04.000]  今日我用咗兩節好特別嘅聖經同大家分享
[00:18:26.000 --> 00:18:29.000]  而令到好多生命被改變
[00:18:29.000 --> 00:18:31.000]  一個嚴重抑鬱嘅人
[00:18:31.000 --> 00:18:33.000]  佢可以變成快樂
[00:18:33.000 --> 00:18:35.000]  佢可以變成一個福音使者
[00:18:35.000 --> 00:18:37.000]  佢曾經喺
[00:18:37.000 --> 00:18:41.000]  喺我哋嘅福音外展裏面
[00:18:41.000 --> 00:18:44.000]  喺老人屋裏面呢位姊妹講見證
[00:18:44.000 --> 00:18:49.000]  我哋有機會仲要請佢去我葵芳嗰邊講見證
[00:18:49.000 --> 00:18:51.000]  因為呢啲嘅生命呢
[00:18:51.000 --> 00:18:53.000]  係一啲明亮嘅
[00:18:53.000 --> 00:18:54.000]  即係明珠
[00:18:54.000 --> 00:18:58.000]  係上帝手中嘅一啲閃耀嘅見證
[00:18:58.000 --> 00:19:00.000]  愛心可以做
[00:19:00.000 --> 00:19:01.000]  即係
[00:19:01.000 --> 00:19:03.000]  做傳統人做唔到嘅嘢
[00:19:03.000 --> 00:19:06.000]  傳統人喺教會裏面有啲嘢係做唔到嘅
[00:19:06.000 --> 00:19:09.000]  你哋嘅見證你哋嘅愛心
[00:19:09.000 --> 00:19:12.000]  去接觸多面嘅接觸
[00:19:12.000 --> 00:19:14.000]  然之後將人帶返嚟
[00:19:14.000 --> 00:19:17.000]  呢個係愛心嘅行動
[00:19:17.000 --> 00:19:19.000]  可以產生嘅動力
[00:19:19.000 --> 00:19:21.000]  第二
[00:19:21.000 --> 00:19:23.000]  第二呢
[00:19:23.000 --> 00:19:26.000]  姊妹嘅喺教會裏面嘅重要
[00:19:26.000 --> 00:19:28.000]  係因為佢哋熱心
[00:19:28.000 --> 00:19:29.000]  佢哋
[00:19:29.000 --> 00:19:31.000]  弟兄唔好嬲
[00:19:31.000 --> 00:19:34.000]  好多時姊妹嘅熱心係比弟兄多
[00:19:34.000 --> 00:19:35.000]  係咪呀
[00:19:35.000 --> 00:19:36.000]  我喺教會裏面幾十年
[00:19:36.000 --> 00:19:38.000]  我夠膽講呢句說話嘅
[00:19:38.000 --> 00:19:39.000]  因為呢
[00:19:39.000 --> 00:19:41.000]  教會有熱心嘅弟兄
[00:19:41.000 --> 00:19:44.000]  不過相對唔夠女士多
[00:19:44.000 --> 00:19:46.000]  熱心嘅女士比熱心嘅弟兄多
[00:19:46.000 --> 00:19:48.000]  所以弟兄你哋要起嚟
[00:19:48.000 --> 00:19:49.000]  要快嚟
[00:19:49.000 --> 00:19:52.000]  特別係嗰啲年青嘅
[00:19:52.000 --> 00:19:53.000]  年青嘅老人
[00:19:53.000 --> 00:19:55.000]  我哋叫做Young Old一代
[00:19:55.000 --> 00:19:57.000]  我哋呢一代啱啱退休呢一代
[00:19:57.000 --> 00:19:59.000]  我哋要起嚟
[00:19:59.000 --> 00:20:00.000]  我哋唔好輸蝕
[00:20:00.000 --> 00:20:01.000]  我哋要起嚟
[00:20:01.000 --> 00:20:04.000]  我臨退休嘅時候
[00:20:04.000 --> 00:20:05.000]  我喺黃鎮長者部
[00:20:05.000 --> 00:20:08.000]  我哋發起咗一個叫上行者嘅工作
[00:20:08.000 --> 00:20:11.000]  我哋係好目標性地
[00:20:11.000 --> 00:20:14.000]  我哋希望做一啲男士
[00:20:14.000 --> 00:20:17.000]  我哋有個行山隊係專俾男士
[00:20:17.000 --> 00:20:20.000]  不過而家都係俾女士罷咗
[00:20:20.000 --> 00:20:21.000]  初初佢哋話
[00:20:21.000 --> 00:20:23.000]  做咩要寫明俾男士
[00:20:23.000 --> 00:20:26.000]  我話我哋嘅行程係就男士嘅體力
[00:20:26.000 --> 00:20:27.000]  唔就女士
[00:20:27.000 --> 00:20:30.000]  因為我哋嘅target係要做啲男士
[00:20:30.000 --> 00:20:32.000]  而家佢哋都聚到好多男士
[00:20:32.000 --> 00:20:35.000]  不過女士都係一樣嚟
[00:20:35.000 --> 00:20:37.000]  我哋唔就佢嘅
[00:20:37.000 --> 00:20:39.000]  無論點我哋睇熱心
[00:20:39.000 --> 00:20:42.000]  熱心支持盡獻所有
[00:20:42.000 --> 00:20:46.000]  如果我哋初期教會要搵到一個熱心盡獻嘅人
[00:20:46.000 --> 00:20:49.000]  呢個應該要舉女帝雅
[00:20:49.000 --> 00:20:55.000]  女帝雅係菲律賓嘅一個賣紫色布嘅婦人
[00:20:55.000 --> 00:20:57.000]  保羅喺馬其頓異象
[00:20:57.000 --> 00:20:58.000]  即係接到異象
[00:20:58.000 --> 00:21:00.000]  佢過咗去菲律賓
[00:21:00.000 --> 00:21:02.000]  菲律賓第一站菲律賓
[00:21:02.000 --> 00:21:04.000]  就佢去咗個河邊
[00:21:04.000 --> 00:21:08.000]  就遇見一班喺度禱告嘅人
[00:21:08.000 --> 00:21:10.000]  就其中女帝雅喺嗰度
[00:21:10.000 --> 00:21:13.000]  佢喺嗰度傳福音畀佢哋聽
[00:21:13.000 --> 00:21:15.000]  佢聽見主嘅道
[00:21:15.000 --> 00:21:18.000]  主就開道佢嘅心
[00:21:18.000 --> 00:21:21.000]  叫佢留心聽保羅所講嘅話
[00:21:21.000 --> 00:21:24.000]  佢同埋佢嘅一家寄領了朕
[00:21:24.000 --> 00:21:26.000]  便求我哋
[00:21:26.000 --> 00:21:28.000]  你哋若以為我係真信主
[00:21:28.000 --> 00:21:30.000]  就請到我家裡住
[00:21:30.000 --> 00:21:33.000]  保羅西拉佢哋呢啲嘅報道隊
[00:21:33.000 --> 00:21:35.000]  其實係流浪報道隊
[00:21:35.000 --> 00:21:37.000]  佢哋乜都冇
[00:21:37.000 --> 00:21:40.000]  佢哋就喺佢哋身上
[00:21:40.000 --> 00:21:41.000]  耶穌話你哋出去啦
[00:21:41.000 --> 00:21:42.000]  唔好帶錢唔好帶乜嘢
[00:21:42.000 --> 00:21:43.000]  乜嘢都冇
[00:21:43.000 --> 00:21:45.000]  佢哋就行到邊就即將行
[00:21:45.000 --> 00:21:47.000]  有得做佢就做啲咁樣
[00:21:47.000 --> 00:21:50.000]  咁佢係咁樣樣生存
[00:21:50.000 --> 00:21:52.000]  邊個接待佢佢就去邊度
[00:21:52.000 --> 00:21:55.000]  佢可能日日都去唔同嘅人屋企
[00:21:55.000 --> 00:21:59.000]  但係女帝雅強留佢哋
[00:21:59.000 --> 00:22:01.000]  乜嘢係強留呢
[00:22:01.000 --> 00:22:04.000]  強留就係堅決嘅留下
[00:22:04.000 --> 00:22:06.000]  呢個係另外一個譯本嘅翻譯
[00:22:06.000 --> 00:22:08.000]  堅決嘅留下佢哋
[00:22:08.000 --> 00:22:10.000]  要佢哋留喺度
[00:22:10.000 --> 00:22:12.000]  因為呢一種嘅熱誠
[00:22:12.000 --> 00:22:14.000]  因為呢一份嘅熱心
[00:22:14.000 --> 00:22:16.000]  保羅佢哋終於留下
[00:22:16.000 --> 00:22:21.000]  留下呢一個嘅女帝雅嘅家庭
[00:22:21.000 --> 00:22:23.000]  就變成乜嘢呢
[00:22:23.000 --> 00:22:25.000]  變成一個禱告嘅地方
[00:22:25.000 --> 00:22:29.000]  當保羅西拉被人拉咗去坐監嘅時候
[00:22:29.000 --> 00:22:30.000]  教會為佢祈禱
[00:22:30.000 --> 00:22:32.000]  一班弟兄姊妹為佢祈禱
[00:22:32.000 --> 00:22:33.000]  喺邊度祈呀
[00:22:33.000 --> 00:22:35.000]  就喺女帝雅屋企祈禱啦
[00:22:35.000 --> 00:22:38.000]  我哋好相信女帝雅嘅屋企
[00:22:38.000 --> 00:22:40.000]  就成為咗呢個
[00:22:40.000 --> 00:22:44.000]  肥立比教會初期嘅聚會點
[00:22:44.000 --> 00:22:46.000]  就係喺女帝雅屋企嚟
[00:22:46.000 --> 00:22:49.000]  肥立比教會發展成為一間
[00:22:49.000 --> 00:22:51.000]  蒙福嘅教會
[00:22:51.000 --> 00:22:54.000]  一間被保羅稱讚嘅教會
[00:22:54.000 --> 00:22:56.000]  一間支持宣教嘅教會
[00:22:56.000 --> 00:23:00.000]  一班一間差遣阿尼西姆
[00:23:00.000 --> 00:23:02.000]  去幫助去到宣教工場
[00:23:02.000 --> 00:23:04.000]  幫保羅嘅一個宣教嘅教會
[00:23:04.000 --> 00:23:07.000]  係因為有一個熱心嘅姐妹
[00:23:07.000 --> 00:23:08.000]  作為榜樣
[00:23:08.000 --> 00:23:12.000]  佢喺嗰度開始呢個教會
[00:23:12.000 --> 00:23:14.000]  熱心係乜嘢呢
[00:23:14.000 --> 00:23:18.000]  熱心就係一種迫切
[00:23:18.000 --> 00:23:21.000]  熱心就係義不容辭
[00:23:21.000 --> 00:23:22.000]  一定要做
[00:23:22.000 --> 00:23:24.000]  點都要做
[00:23:24.000 --> 00:23:25.000]  頂姐妹
[00:23:25.000 --> 00:23:28.000]  今日你熱唔熱心呀
[00:23:28.000 --> 00:23:32.000]  教會熱心嘅人多唔多呀
[00:23:32.000 --> 00:23:34.000]  多唔多呀
[00:23:34.000 --> 00:23:35.000]  多呀
[00:23:35.000 --> 00:23:36.000]  多唔多呀
[00:23:36.000 --> 00:23:39.000]  要問傳導人呀
[00:23:39.000 --> 00:23:42.000]  教會熱心嘅人唔多呀
[00:23:42.000 --> 00:23:43.000]  咁你話
[00:23:43.000 --> 00:23:46.000]  咁你哋可能幾千人教會呢
[00:23:46.000 --> 00:23:50.000]  即係三大斬埋都有柴燒嘅係咪呀
[00:23:50.000 --> 00:23:51.000]  不過你諗下
[00:23:51.000 --> 00:23:54.000]  如果你講緊三四千人嘅教會
[00:23:54.000 --> 00:23:56.000]  你應該做多
[00:23:56.000 --> 00:23:59.000]  三十人五十人嘅教會幾多倍呀
[00:23:59.000 --> 00:24:02.000]  你要做多好多倍嘅工作
[00:24:02.000 --> 00:24:04.000]  嗰啲人又夠唔夠呢
[00:24:04.000 --> 00:24:06.000]  熱心係乜嘢呢
[00:24:06.000 --> 00:24:07.000]  今日我哋睇到
[00:24:07.000 --> 00:24:10.000]  弟兄姊妹嘅工作係好忙嘅
[00:24:10.000 --> 00:24:12.000]  其實我哋做牧者呢
[00:24:12.000 --> 00:24:14.000]  我哋有時都好心痛
[00:24:14.000 --> 00:24:15.000]  睇見弟兄姊妹呢
[00:24:15.000 --> 00:24:16.000]  日做夜做
[00:24:16.000 --> 00:24:19.000]  返到公司呢就乜嘢都唔記得曬㗎啦
[00:24:19.000 --> 00:24:21.000]  即係湧住嚟嘅嘢呢
[00:24:21.000 --> 00:24:22.000]  就係佢哋嘅壓力
[00:24:22.000 --> 00:24:24.000]  佢哋不停咁要去面對
[00:24:24.000 --> 00:24:26.000]  佢哋返到屋企又有家庭
[00:24:26.000 --> 00:24:30.000]  有時而家啲老代好長命
[00:24:30.000 --> 00:24:31.000]  好長命嘅
[00:24:31.000 --> 00:24:33.000]  好似我過去呢段日子呢
[00:24:33.000 --> 00:24:36.000]  我媽媽過去兩年呢
[00:24:36.000 --> 00:24:41.000]  已經係到去九十七九十八呢段時間呢
[00:24:41.000 --> 00:24:43.000]  係要好多照顧
[00:24:43.000 --> 00:24:45.000]  咁我哋出面幾忙都好
[00:24:45.000 --> 00:24:46.000]  我哋返到屋企
[00:24:46.000 --> 00:24:48.000]  入到屋企就好多事情要跟嘅
[00:24:48.000 --> 00:24:51.000]  咁都係好艱難嘅
[00:24:51.000 --> 00:24:55.000]  不過熱心係乜嘢呢
[00:24:55.000 --> 00:25:00.000]  熱心係你要將上帝嘅優先
[00:25:00.000 --> 00:25:02.000]  仍然擺喺度
[00:25:02.000 --> 00:25:04.000]  當你最辛苦
[00:25:04.000 --> 00:25:06.000]  最忙碌嘅時候
[00:25:06.000 --> 00:25:09.000]  上帝係咪仲係你嘅優先呢
[00:25:09.000 --> 00:25:11.000]  瞓覺係你嘅優先呢
[00:25:11.000 --> 00:25:13.000]  陪仔女係你嘅優先呢
[00:25:13.000 --> 00:25:15.000]  湊阿媽係你嘅優先呢
[00:25:15.000 --> 00:25:18.000]  抑或上帝係你嘅優先呢
[00:25:18.000 --> 00:25:22.000]  當然上帝唔會同你爭湊阿媽時間
[00:25:22.000 --> 00:25:23.000]  有啲時候
[00:25:23.000 --> 00:25:25.000]  不過有啲時候
[00:25:25.000 --> 00:25:27.000]  我哋仍然係要分別
[00:25:27.000 --> 00:25:29.000]  我好感恩呢
[00:25:29.000 --> 00:25:31.000]  今次我寫悼念文嘅時候
[00:25:31.000 --> 00:25:34.000]  我寫咗幾句好特別嘅說話
[00:25:34.000 --> 00:25:36.000]  我記得我退休嘅時候
[00:25:36.000 --> 00:25:40.000]  黃浸即係出一本少少嘅
[00:25:40.000 --> 00:25:41.000]  即係佢哋嘅冬艷
[00:25:41.000 --> 00:25:43.000]  攞我做一個特寫
[00:25:43.000 --> 00:25:44.000]  咁我寫咗篇嘢
[00:25:44.000 --> 00:25:46.000]  我話我好感恩
[00:25:46.000 --> 00:25:48.000]  我即係三十年
[00:25:48.000 --> 00:25:51.000]  三十幾四十年嘅侍奉生涯
[00:25:51.000 --> 00:25:55.000]  我可以盡情嘅侍奉
[00:25:55.000 --> 00:25:56.000]  因為我單身
[00:25:56.000 --> 00:25:58.000]  我好多即係家庭冇牽掛
[00:25:58.000 --> 00:26:00.000]  阿媽煮飯煮畀我食
[00:26:00.000 --> 00:26:02.000]  食到我五十歲嘅
[00:26:02.000 --> 00:26:05.000]  咁所以我返到屋企坐低就有飯食
[00:26:05.000 --> 00:26:07.000]  咁所以我話上帝畀我一個
[00:26:07.000 --> 00:26:09.000]  冇牽冇掛嘅後面
[00:26:09.000 --> 00:26:12.000]  所以我可以盡情去侍奉
[00:26:12.000 --> 00:26:13.000]  今次我喺悼念文嗰度
[00:26:13.000 --> 00:26:15.000]  我仲寫多咗一句
[00:26:15.000 --> 00:26:19.000]  我話我呢一生人能夠盡情侍奉
[00:26:19.000 --> 00:26:22.000]  係因為我媽媽
[00:26:22.000 --> 00:26:24.000]  佢成為我嘅後房
[00:26:24.000 --> 00:26:28.000]  仲有係因為我媽媽唔吃天賦醋
[00:26:28.000 --> 00:26:29.000]  係咪呀
[00:26:29.000 --> 00:26:30.000]  如果阿媽吃天賦醋呢
[00:26:30.000 --> 00:26:32.000]  我會難嘅啱啱呀
[00:26:32.000 --> 00:26:34.000]  因為佢如果佢唔鍾意呀
[00:26:34.000 --> 00:26:36.000]  你成日都係為咗侍奉就唔理我呀
[00:26:36.000 --> 00:26:38.000]  唔夠理我呀
[00:26:38.000 --> 00:26:40.000]  咁我就會好辛苦
[00:26:40.000 --> 00:26:42.000]  但係上帝畀我好大祝福
[00:26:42.000 --> 00:26:44.000]  我早退休
[00:26:44.000 --> 00:26:45.000]  我呢幾年呢
[00:26:45.000 --> 00:26:47.000]  我有好多時間服侍媽媽
[00:26:47.000 --> 00:26:50.000]  舊年三月我基本上我係全退
[00:26:50.000 --> 00:26:51.000]  我呢年呢
[00:26:51.000 --> 00:26:53.000]  我有好多時間陪伴佢
[00:26:53.000 --> 00:26:56.000]  同埋我往整我逢星期一呢放假嘅
[00:26:56.000 --> 00:26:58.000]  即係星期一同公放假
[00:26:58.000 --> 00:27:01.000]  原來我今次係媽媽離開嘅時候
[00:27:01.000 --> 00:27:05.000]  我先發現原來知阿媽最多故事嗰個呢係我呀
[00:27:05.000 --> 00:27:06.000]  因為我成日禮拜一呢
[00:27:06.000 --> 00:27:09.000]  就係喺屋企同佢一齊食隔夜餸啦
[00:27:09.000 --> 00:27:11.000]  因為星期日呀哥哥返嚟食飯
[00:27:11.000 --> 00:27:14.000]  咁呀成日都係隔夜餸嘅星期一
[00:27:14.000 --> 00:27:16.000]  咁我哋星期一晏晝呢就清隔夜餸
[00:27:16.000 --> 00:27:18.000]  咁我就通常唔使點煮飯
[00:27:18.000 --> 00:27:19.000]  咁我哋就坐低食
[00:27:19.000 --> 00:27:22.000]  咁就同佢傾傾好多計
[00:27:22.000 --> 00:27:25.000]  媽媽係影響我哋好多
[00:27:25.000 --> 00:27:27.000]  媽媽亦都成為我哋嘅後盾
[00:27:27.000 --> 00:27:31.000]  媽媽嘅熱心成為我哋嘅榜樣
[00:27:31.000 --> 00:27:34.000]  我媽媽後生嘅時候
[00:27:34.000 --> 00:27:36.000]  喺屋企好窮嘅時候
[00:27:36.000 --> 00:27:39.000]  佢簽信心奉獻
[00:27:39.000 --> 00:27:42.000]  嗰時我諗我小學二三年班
[00:27:42.000 --> 00:27:47.000]  我蹲喺張凳仔度睇阿媽係張坐凳嗰度簽嘅
[00:27:47.000 --> 00:27:48.000]  冇枱呀
[00:27:48.000 --> 00:27:50.000]  嗰陣時屋企好窮嘅
[00:27:50.000 --> 00:27:53.000]  我哋住緊成屋仔
[00:27:53.000 --> 00:27:58.000]  但係阿媽簽個奉獻
[00:27:58.000 --> 00:28:00.000]  咁我就睇完我就問阿媽
[00:28:00.000 --> 00:28:04.000]  我阿媽我話你簽咁多
[00:28:04.000 --> 00:28:07.000]  到時如果我哋冇得畀咁點呀
[00:28:07.000 --> 00:28:09.000]  我媽媽同我講
[00:28:09.000 --> 00:28:13.000]  佢話信心大大
[00:28:13.000 --> 00:28:16.000]  頂時冇乜嘢係熱心呀
[00:28:16.000 --> 00:28:18.000]  熱心就係佢冇
[00:28:18.000 --> 00:28:20.000]  佢知道上帝需要
[00:28:20.000 --> 00:28:23.000]  佢揸出嚟
[00:28:23.000 --> 00:28:25.000]  佢慳乜嘢呢
[00:28:25.000 --> 00:28:28.000]  可能係慳買菜錢
[00:28:28.000 --> 00:28:32.000]  可能係我哋食少兩個生果
[00:28:32.000 --> 00:28:35.000]  佢慳呢啲錢嚟畀上帝
[00:28:35.000 --> 00:28:37.000]  呢個係熱心
[00:28:37.000 --> 00:28:41.000]  喺我喺黃浸裏面
[00:28:41.000 --> 00:28:45.000]  我哋有一啲姊妹
[00:28:45.000 --> 00:28:47.000]  係由二十幾三十年前
[00:28:47.000 --> 00:28:50.000]  佢做兒童部嘅導師
[00:28:50.000 --> 00:28:52.000]  一路做到我退休嘅時候
[00:28:52.000 --> 00:28:53.000]  佢哋仲做緊
[00:28:53.000 --> 00:28:55.000]  三十幾年前我做兒童嘅時候
[00:28:55.000 --> 00:28:57.000]  佢同我一齊拍檔做到而家
[00:28:57.000 --> 00:28:59.000]  我有啲嘅老師
[00:28:59.000 --> 00:29:01.000]  三十年前佢教緊主一學
[00:29:01.000 --> 00:29:03.000]  佢教到而家
[00:29:03.000 --> 00:29:05.000]  呢啲係乜嘢呢啲係熱心
[00:29:05.000 --> 00:29:07.000]  係一個持久嘅熱心
[00:29:07.000 --> 00:29:09.000]  我哋係好需要
[00:29:09.000 --> 00:29:12.000]  喺教會裏面係需要呢啲熱心嘅人
[00:29:12.000 --> 00:29:18.000]  佢哋係真係願意積極地去投入教會
[00:29:18.000 --> 00:29:24.000]  讓教會嘅事工係有心有力咁去被完成
[00:29:24.000 --> 00:29:28.000]  第三個呢就係細心
[00:29:28.000 --> 00:29:31.000]  神用婦女嘅細心
[00:29:31.000 --> 00:29:34.000]  細心去扶立後進
[00:29:34.000 --> 00:29:37.000]  呢個係第三個我要講嘅故事
[00:29:37.000 --> 00:29:40.000]  呢個故事我諗大家冇咁熟悉
[00:29:40.000 --> 00:29:43.000]  不過呢都應該知嘅
[00:29:43.000 --> 00:29:44.000]  有一個猶太人
[00:29:44.000 --> 00:29:46.000]  佢個名叫做阿波羅
[00:29:46.000 --> 00:29:47.000]  佢嚟到爾忽所
[00:29:47.000 --> 00:29:50.000]  佢係亞歷山大城嘅人
[00:29:50.000 --> 00:29:53.000]  喺嗰度受教育
[00:29:53.000 --> 00:29:55.000]  係一個有學問嘅人
[00:29:55.000 --> 00:29:57.000]  佢能夠講解聖經
[00:29:57.000 --> 00:29:59.000]  聖經係舊約嘅聖經
[00:29:59.000 --> 00:30:03.000]  呢一個人已經喺主嘅道上受咗教訓
[00:30:03.000 --> 00:30:04.000]  心裡火熱
[00:30:04.000 --> 00:30:08.000]  就將耶穌嘅事詳細講論教訓人
[00:30:08.000 --> 00:30:13.000]  佢只係單單曉得約翰嘅洗禮
[00:30:13.000 --> 00:30:15.000]  悔改之禮
[00:30:15.000 --> 00:30:17.000]  佢喺會堂裡面放膽講道
[00:30:17.000 --> 00:30:20.000]  伯基拉亞居拉聽見
[00:30:20.000 --> 00:30:24.000]  佢就接佢過嚟
[00:30:24.000 --> 00:30:26.000]  靜靜地話俾佢聽
[00:30:26.000 --> 00:30:31.000]  神嘅道講解詳細教導佢
[00:30:31.000 --> 00:30:33.000]  之後呢一個阿波羅
[00:30:33.000 --> 00:30:35.000]  佢想去阿哥亞
[00:30:35.000 --> 00:30:37.000]  想走去阿哥亞
[00:30:37.000 --> 00:30:39.000]  弟兄們就鼓勵佢
[00:30:39.000 --> 00:30:41.000]  送寫信去阿哥亞
[00:30:41.000 --> 00:30:43.000]  俾佢帶去阿哥亞
[00:30:43.000 --> 00:30:45.000]  搵啲門徒接待佢
[00:30:45.000 --> 00:30:47.000]  最後我哋睇到
[00:30:47.000 --> 00:30:51.000]  佢喺阿哥亞嘅工作嘅業績
[00:30:51.000 --> 00:30:52.000]  佢話呢
[00:30:52.000 --> 00:30:55.000]  佢喺嗰度多幫助啲蒙恩信主嘅人
[00:30:55.000 --> 00:30:57.000]  佢喺眾人嘅面前
[00:30:57.000 --> 00:31:00.000]  極有力咁搏到啲猶太人
[00:31:00.000 --> 00:31:05.000]  佢將引用聖經證明耶穌係基督
[00:31:05.000 --> 00:31:09.000]  引用舊約證明耶穌係基督
[00:31:09.000 --> 00:31:12.000]  呢個係當時猶太人唔肯接受嘅嘢
[00:31:12.000 --> 00:31:17.000]  佢去為耶穌基督作見證
[00:31:17.000 --> 00:31:20.000]  阿基拉伯基拉做唔到呢啲嘢
[00:31:20.000 --> 00:31:23.000]  但係阿波羅做到
[00:31:23.000 --> 00:31:26.000]  阿波羅如果冇遇到阿基拉伯基拉
[00:31:26.000 --> 00:31:28.000]  佢都做唔到呢件事
[00:31:28.000 --> 00:31:30.000]  因為佢只識悔改之禮
[00:31:30.000 --> 00:31:32.000]  佢搞唔通
[00:31:32.000 --> 00:31:35.000]  如果你返去睇下
[00:31:35.000 --> 00:31:39.000]  史唐傳十八章一開始
[00:31:39.000 --> 00:31:40.000]  聖經點講呢
[00:31:40.000 --> 00:31:41.000]  佢話這時以後
[00:31:41.000 --> 00:31:44.000]  保羅離開了雅典就來到哥林多
[00:31:44.000 --> 00:31:48.000]  佢喺嗰度遇見一個猶太人叫做阿居拉
[00:31:48.000 --> 00:31:51.000]  阿居拉係丈夫
[00:31:51.000 --> 00:31:53.000]  伯基拉係太太
[00:31:53.000 --> 00:31:54.000]  好容易撈亂
[00:31:54.000 --> 00:31:56.000]  因為太遲兩個名
[00:31:56.000 --> 00:32:00.000]  佢哋係同保羅同業
[00:32:00.000 --> 00:32:04.000]  佢哋一齊住一齊侍奉
[00:32:04.000 --> 00:32:08.000]  到保羅離開哥林多
[00:32:08.000 --> 00:32:12.000]  就留低咗佢喺伊弗所
[00:32:12.000 --> 00:32:14.000]  因此就遇到呢件事
[00:32:14.000 --> 00:32:16.000]  就遇到呢個阿波羅
[00:32:16.000 --> 00:32:19.000]  呢件事係咩事
[00:32:19.000 --> 00:32:27.000]  伯基拉阿居拉聽見阿波羅佢所學嘅道
[00:32:27.000 --> 00:32:29.000]  片面
[00:32:29.000 --> 00:32:31.000]  唔得全面
[00:32:31.000 --> 00:32:34.000]  唔得按著正義分解真理嘅道
[00:32:34.000 --> 00:32:36.000]  所以佢就接佢過嚟
[00:32:36.000 --> 00:32:37.000]  接佢去邊呢
[00:32:37.000 --> 00:32:39.000]  好可能去佢屋企
[00:32:39.000 --> 00:32:41.000]  或者去一個安靜嘅地方
[00:32:41.000 --> 00:32:43.000]  然後就話畀佢聽
[00:32:43.000 --> 00:32:45.000]  講解畀佢聽
[00:32:45.000 --> 00:32:47.000]  點通佢
[00:32:47.000 --> 00:32:49.000]  大家記得呢個係哲學家
[00:32:49.000 --> 00:32:51.000]  係一個猶太嘅學者
[00:32:51.000 --> 00:32:53.000]  佢對舊約好通嘅
[00:32:53.000 --> 00:32:58.000]  所以畀伯基拉阿居拉一點通咗呢
[00:32:58.000 --> 00:33:00.000]  佢就一理通百理明
[00:33:00.000 --> 00:33:03.000]  佢可以為主作更大嘅事
[00:33:03.000 --> 00:33:06.000]  今日我哋叫呢啲做乜嘢呢
[00:33:06.000 --> 00:33:08.000]  叫做mentoring
[00:33:08.000 --> 00:33:15.000]  伯基拉去做咗一個mentor嘅工作
[00:33:15.000 --> 00:33:17.000]  就係埋身
[00:33:17.000 --> 00:33:20.000]  叫佢埋嚟督導佢
[00:33:20.000 --> 00:33:23.000]  頂姐妹我哋好需要呢啲人
[00:33:23.000 --> 00:33:25.000]  我喺台上講道
[00:33:25.000 --> 00:33:28.000]  你哋心中有咩反應呢
[00:33:28.000 --> 00:33:30.000]  邊句收到邊句收唔到
[00:33:30.000 --> 00:33:31.000]  或者你邊一句你覺得
[00:33:31.000 --> 00:33:33.000]  哎呀我唔明啊牧師
[00:33:33.000 --> 00:33:36.000]  你哋唔可以大聲嗌出嚟
[00:33:36.000 --> 00:33:37.000]  話番畀我聽
[00:33:37.000 --> 00:33:39.000]  落去嘅時候好多人圍住
[00:33:39.000 --> 00:33:41.000]  你講唔到畀我聽
[00:33:41.000 --> 00:33:43.000]  呢件事就冇咗啦
[00:33:43.000 --> 00:33:47.000]  但係如果我哋喺埋身牧羊裏面
[00:33:47.000 --> 00:33:49.000]  你有機會埋嚟問
[00:33:49.000 --> 00:33:52.000]  有機會點通你嘅問題
[00:33:52.000 --> 00:33:56.000]  神嘅道就喺個生命裏面發長
[00:33:56.000 --> 00:33:59.000]  我哋需要有頂姐妹
[00:33:59.000 --> 00:34:01.000]  喺唔同嘅環境裏面
[00:34:01.000 --> 00:34:05.000]  你喺你身邊嘅團契小組
[00:34:05.000 --> 00:34:07.000]  喺你遇見嘅群堆裏面
[00:34:07.000 --> 00:34:11.000]  隨時隨地成為mentor
[00:34:11.000 --> 00:34:16.000]  去幫助你身邊信嘅未信嘅人
[00:34:16.000 --> 00:34:20.000]  有一日喺我教會度發生一件事
[00:34:20.000 --> 00:34:23.000]  喺旺角好多人派嗰啲一蚊雞嘅coupon
[00:34:23.000 --> 00:34:26.000]  咁我喺街攞咗一疊人哋畀
[00:34:26.000 --> 00:34:29.000]  咁我就好少咁樣去食晚飯嘅
[00:34:29.000 --> 00:34:31.000]  咁我就有一日有一個阿伯
[00:34:31.000 --> 00:34:32.000]  弟兄團嘅阿伯
[00:34:32.000 --> 00:34:34.000]  我就話就嚟都唔至啦
[00:34:34.000 --> 00:34:36.000]  你要唔要一家去食飯呀
[00:34:36.000 --> 00:34:38.000]  要就攞去用啦咁
[00:34:38.000 --> 00:34:42.000]  阿伯就話我哋都好少出街食飯嘅
[00:34:42.000 --> 00:34:44.000]  咁佢一個人就多出街食飯
[00:34:44.000 --> 00:34:45.000]  一家人就好少
[00:34:45.000 --> 00:34:47.000]  即係多數去個仔度食
[00:34:47.000 --> 00:34:50.000]  咁佢話我好少一家人去食飯嘅
[00:34:50.000 --> 00:34:53.000]  咁旁邊就有一個弟兄就同佢講
[00:34:53.000 --> 00:34:56.000]  關伯唔緊要嘅
[00:34:56.000 --> 00:34:59.000]  佢呢張coupon裏面冇條件限制嘅
[00:34:59.000 --> 00:35:02.000]  佢話你只要上去佢嗰度食嘢
[00:35:02.000 --> 00:35:04.000]  只要你坐落去叫一啲嘢呢
[00:35:04.000 --> 00:35:10.000]  咁你就可以用一蚊叫一隻雞或者一條魚
[00:35:10.000 --> 00:35:12.000]  佢話你唔食雞咪食條魚囉
