
[00:00:00.000 --> 00:00:08.000]  我小時候也有跟媽媽去買菜
[00:25:05.000 --> 00:25:09.000]  他在十字架上的堅忍
[00:25:09.000 --> 00:25:12.000]  基督因為他體驗到神的愛
[00:25:12.000 --> 00:25:13.000]  和神的信實
[00:25:13.000 --> 00:25:16.000]  他甘願來信服神的意思
[00:25:16.000 --> 00:25:21.000]  所以保羅要我們來效法基督的堅忍
[00:25:21.000 --> 00:25:23.000]  基督的堅忍
[00:25:23.000 --> 00:25:28.000]  以致我們可以面對當前的苦難
[00:25:28.000 --> 00:25:33.000]  我們將來一定是以基督來同享榮耀
[00:25:33.000 --> 00:25:37.000]  所以總結一下
[00:25:37.000 --> 00:25:39.000]  剛才所講的
[00:25:39.000 --> 00:25:42.000]  要成為一個堅守主導的教委
[00:25:42.000 --> 00:25:44.000]  弟兄姊妹我們應該要注意
[00:25:44.000 --> 00:25:47.000]  以下這三點
[00:25:47.000 --> 00:25:49.000]  第一點就是說
[00:25:49.000 --> 00:25:52.000]  我們要認識神的慈愛
[00:25:52.000 --> 00:25:55.000]  和他的信實
[00:25:55.000 --> 00:25:56.000]  我們都知道
[00:25:56.000 --> 00:25:58.000]  從揀選到得榮耀
[00:25:58.000 --> 00:26:02.000]  其實是神的一條龍的服務
[00:26:02.000 --> 00:26:07.000]  由始至終都是神的恩典和信實
[00:26:07.000 --> 00:26:09.000]  是穩如磐石的
[00:26:09.000 --> 00:26:12.000]  是不能搖動的一個確具
[00:26:12.000 --> 00:26:14.000]  我們應該將我們的眼目
[00:26:14.000 --> 00:26:16.000]  放在神的身上
[00:26:16.000 --> 00:26:17.000]  我們這樣做
[00:26:17.000 --> 00:26:22.000]  才可以超脫自我中心的局限
[00:26:22.000 --> 00:26:28.000]  和外在不利的環境的困擾
[00:26:28.000 --> 00:26:31.000]  如果說一個堅守主導的教會
[00:26:31.000 --> 00:26:33.000]  有什麼秘訣的時候
[00:26:33.000 --> 00:26:36.000]  保羅給貼撒萊加人的勸勉
[00:26:36.000 --> 00:26:39.000]  以神為中心的勸勉
[00:26:39.000 --> 00:26:42.000]  就是我們今天的勸勉
[00:26:42.000 --> 00:26:46.000]  耶穌基督在《馬太福音》第十九章第二十六節
[00:26:46.000 --> 00:26:47.000]  更加講到
[00:26:47.000 --> 00:26:54.000]  「在人者是不能的,在神則是凡事都能」
[00:26:54.000 --> 00:26:56.000]  各位親愛的弟兄姊妹
[00:26:56.000 --> 00:27:00.000]  今天或許你們正面對著各種不同的掙扎
[00:27:00.000 --> 00:27:06.000]  包括健康、經濟、工作、就業等等
[00:27:06.000 --> 00:27:09.000]  但如果我們能夠明白
[00:27:09.000 --> 00:27:11.000]  神是揀選我們
[00:27:11.000 --> 00:27:13.000]  祂一定是負責保守
[00:27:13.000 --> 00:27:17.000]  我們只要能夠堅持我們的忍耐
[00:27:17.000 --> 00:27:19.000]  守住神的道
[00:27:19.000 --> 00:27:23.000]  我們終必會得到救贖
[00:27:23.000 --> 00:27:25.000]  祂沒有選錯神
[00:27:25.000 --> 00:27:29.000]  而我們也是沒有信錯的
[00:27:29.000 --> 00:27:33.000]  第二點就是說
[00:27:33.000 --> 00:27:37.000]  我們不能忽略我們信徒的責任
[00:27:37.000 --> 00:27:42.000]  神揀選了人成為神的子民
[00:27:42.000 --> 00:27:44.000]  是有祂的使命
[00:27:44.000 --> 00:27:46.000]  就是要我們成為聖傑
[00:27:46.000 --> 00:27:48.000]  為神所用
[00:27:48.000 --> 00:27:50.000]  所以信徒對於神的道
[00:27:50.000 --> 00:27:52.000]  神的教訓
[00:27:52.000 --> 00:27:53.000]  我們是要明白
[00:27:53.000 --> 00:27:54.000]  我們是要清楚
[00:27:54.000 --> 00:27:56.000]  並且是要遵守
[00:27:56.000 --> 00:28:00.000]  守道當然是包括了行道
[00:28:00.000 --> 00:28:02.000]  這些當然是包括了
[00:28:02.000 --> 00:28:04.000]  我們要將神的愛
[00:28:04.000 --> 00:28:07.000]  向人們宣講
[00:28:07.000 --> 00:28:10.000]  大寶來也跟我們說
[00:28:10.000 --> 00:28:13.000]  當我們活出我們的使命
[00:28:13.000 --> 00:28:15.000]  我們堅守神的道的時候
[00:28:15.000 --> 00:28:17.000]  我們一定會有苦難
[00:28:17.000 --> 00:28:21.000]  但是耶穌已經勝過這個苦難
[00:28:21.000 --> 00:28:25.000]  加上神永遠的鼓勵和堅固
[00:28:25.000 --> 00:28:28.000]  如果我們能夠將我們的眼目
[00:28:28.000 --> 00:28:32.000]  放在得救和榮耀上的時候
[00:28:32.000 --> 00:28:38.000]  我們最終一定可以堅持到底
[00:28:38.000 --> 00:28:43.000]  費保羅在羅馬書第八章第十八節說到
[00:28:43.000 --> 00:28:44.000]  現在的苦楚
[00:28:44.000 --> 00:28:47.000]  若比起將來要得的榮耀
[00:28:47.000 --> 00:28:51.000]  是不足介意的
[00:28:51.000 --> 00:28:57.000]  第三點就是我們要彼此禱告
[00:28:57.000 --> 00:29:01.000]  堅固保護
[00:29:01.000 --> 00:29:06.000]  費保羅不單止為貼城的人祈禱
[00:29:06.000 --> 00:29:09.000]  他更加希望貼城的人
[00:29:09.000 --> 00:29:12.000]  可以為他禱告
[00:29:12.000 --> 00:29:14.000]  由此我們看到
[00:29:14.000 --> 00:29:16.000]  無論一個多堅強多淑靈的人
[00:29:16.000 --> 00:29:22.000]  也需要其他人代禱來支持
[00:29:22.000 --> 00:29:24.000]  所以親愛的弟兄姊妹
[00:29:24.000 --> 00:29:28.000]  我在此鼓勵大家參加教會的祈禱會
[00:29:28.000 --> 00:29:31.000]  可以為自己為別人祈禱
[00:29:31.000 --> 00:29:33.000]  求神來堅固
[00:29:33.000 --> 00:29:34.000]  求神來保護
[00:29:34.000 --> 00:29:40.000]  以致我們能夠一同堅守神的道
[00:29:40.000 --> 00:29:46.000]  最後我們更加要為福音的廣傳來禱告
[00:29:46.000 --> 00:29:48.000]  信徒如果我們能夠同心
[00:29:48.000 --> 00:29:50.000]  為神的國來禱告
[00:29:50.000 --> 00:29:53.000]  即是代表我們信徒願意
[00:29:53.000 --> 00:30:00.000]  我們一起在神的工作上有份
[00:30:00.000 --> 00:30:02.000]  而這樣的時候
[00:30:02.000 --> 00:30:04.000]  我們能夠讓神的國
[00:30:04.000 --> 00:30:07.000]  神的權柄和神的榮耀
[00:30:07.000 --> 00:30:12.000]  可以彰顯在這個現今的世代裏
[00:30:12.000 --> 00:30:14.000]  我們願不願意這樣做呢?
[00:30:14.000 --> 00:30:18.000]  讓我們一起來祈禱吧!
[00:30:18.000 --> 00:30:21.000]  神父,求你幫助我們
[00:30:21.000 --> 00:30:25.000]  讓我們能夠深刻體會你的慈愛和信實
[00:30:25.000 --> 00:30:28.000]  堅定我們的信心
[00:30:28.000 --> 00:30:32.000]  讓我們能夠成為一個首主導的教會
[00:30:32.000 --> 00:30:36.000]  縱然我們現在面對著各樣的困難
[00:30:36.000 --> 00:30:38.000]  但我們知道
[00:30:38.000 --> 00:30:42.000]  你是賜給我們永遠安慰和美好盼望的神
[00:30:42.000 --> 00:30:44.000]  讓你親自與我們同在
[00:30:44.000 --> 00:30:46.000]  擦去我們一切的眼淚
[00:30:46.000 --> 00:30:51.000]  讓我們能夠有力量活出美好的言語和行為
[00:30:51.000 --> 00:30:53.000]  來榮神益人
[00:30:53.000 --> 00:30:54.000]  聽我們祈禱
[00:30:54.000 --> 00:30:55.000]  奉主耶穌基督的聖名
[00:30:55.000 --> 00:30:56.000]  阿門
