
[00:00:00.000 --> 00:00:04.000]  今天我們又回到耶穌比喻的系列裡面
[00:20:28.000 --> 00:20:32.000]  這裡就說等拉撒路可以警告他們
[00:20:32.000 --> 00:20:37.000]  其實警告這個字可以譯作作見證
[00:20:37.000 --> 00:20:40.000]  拉撒路是一個人板
[00:20:40.000 --> 00:20:42.000]  他的兄弟看到這個人板之後
[00:20:42.000 --> 00:20:45.000]  由乞丐變成享福
[00:20:45.000 --> 00:20:47.000]  一定會相信拉撒路說的話
[00:20:47.000 --> 00:20:50.000]  這個見證一定會相信
[00:20:50.000 --> 00:20:53.000]  不過阿伯拉罕就回應
[00:20:53.000 --> 00:20:56.000]  其實他們一早有摩西和先知的話
[00:20:56.000 --> 00:20:58.000]  他們可以聽從
[00:20:58.000 --> 00:21:00.000]  好像不是很奸詐
[00:21:00.000 --> 00:21:03.000]  他在說拉撒路活生生
[00:21:03.000 --> 00:21:05.000]  就是活生生來做見證
[00:21:05.000 --> 00:21:07.000]  為什麼阿伯拉罕突然又說
[00:21:07.000 --> 00:21:10.000]  摩西和先知的話呢
[00:21:10.000 --> 00:21:13.000]  是指全部舊約的聖經
[00:21:13.000 --> 00:21:16.000]  也就是當時猶太人手上的聖經
[00:21:16.000 --> 00:21:18.000]  是上帝的說話
[00:21:18.000 --> 00:21:23.000]  財主和他的兄弟應該熟悉上帝的說話
[00:21:23.000 --> 00:21:25.000]  上帝熟悉很舊約的
[00:21:25.000 --> 00:21:29.000]  不過他們沒有去聽從
[00:21:29.000 --> 00:21:32.000]  在摩西律法裡面教導的是
[00:21:32.000 --> 00:21:34.000]  他們要去憐憫窮人
[00:21:34.000 --> 00:21:37.000]  將他們有餘的要去分給
[00:21:37.000 --> 00:21:40.000]  一些孤兒寡婦寄居的人
[00:21:40.000 --> 00:21:44.000]  耶穌就說其實這個財主和兄弟
[00:21:44.000 --> 00:21:47.000]  他已經犯了律法裡面講的東西
[00:21:47.000 --> 00:21:50.000]  這個就是他們的罪
[00:21:50.000 --> 00:21:52.000]  他們沒有去按律法的要求
[00:21:52.000 --> 00:21:54.000]  去羞制窮人
[00:21:54.000 --> 00:21:57.000]  而第二個層面
[00:21:57.000 --> 00:22:00.000]  律法摩西和先知的說話
[00:22:00.000 --> 00:22:02.000]  我們就要看一下
[00:22:02.000 --> 00:22:04.000]  在耶穌的時代裡面
[00:22:04.000 --> 00:22:10.000]  哪一班人是最熟悉摩西先知的說話呢
[00:22:10.000 --> 00:22:13.000]  哪一班最熟悉舊約的說話呢
[00:22:13.000 --> 00:22:15.000]  哪一班人呢
[00:22:15.000 --> 00:22:18.000]  其實就是當時的宗教領袖
[00:22:18.000 --> 00:22:21.000]  當時的法理賽人和民事
[00:22:21.000 --> 00:22:25.000]  他們是最熟悉舊約的
[00:22:25.000 --> 00:22:28.000]  所以其實這個比喻
[00:22:28.000 --> 00:22:31.000]  耶穌是和緊急法理賽人講的
[00:22:31.000 --> 00:22:34.000]  我們看回前幾節這個比喻
[00:22:34.000 --> 00:22:36.000]  前幾節
[00:22:36.000 --> 00:22:39.000]  14到17節裡面
[00:22:39.000 --> 00:22:41.000]  我們發覺原來一直在聽比喻的
[00:22:41.000 --> 00:22:43.000]  就是法理賽人
[00:22:43.000 --> 00:22:45.000]  因為整個的16章
[00:22:45.000 --> 00:22:47.000]  1至13節是一個的比喻
[00:22:47.000 --> 00:22:49.000]  然後我們剛才在18到31節
[00:22:49.000 --> 00:22:50.000]  又是另外一個的比喻
[00:22:50.000 --> 00:22:52.000]  中間就是說法理賽人
[00:22:52.000 --> 00:22:54.000]  聽耶穌的說話的時候
[00:22:54.000 --> 00:22:55.000]  他們的反應是什麼
[00:22:55.000 --> 00:22:57.000]  我們一起去看一下
[00:22:57.000 --> 00:23:00.000]  第16章14到17節
[00:23:00.000 --> 00:23:01.000]  我們一起讀
[00:23:01.000 --> 00:23:05.000]  法理賽人是他愛錢財的
[00:23:05.000 --> 00:23:07.000]  他們聽見這一切話
[00:23:07.000 --> 00:23:09.000]  就嘲笑耶穌
[00:23:09.000 --> 00:23:11.000]  耶穌對他們說
[00:23:11.000 --> 00:23:15.000]  你們是在人面前自稱為異的
[00:23:15.000 --> 00:23:18.000]  你們的心上帝卻知道
[00:23:18.000 --> 00:23:21.000]  因為人以為尊貴的
[00:23:21.000 --> 00:23:24.000]  是上帝捍衛可憎惡的
[00:23:24.000 --> 00:23:27.000]  律法和先知到若寒為止
[00:23:27.000 --> 00:23:31.000]  從此上帝國的福音全開了
[00:23:31.000 --> 00:23:33.000]  人人努力要進去
[00:23:33.000 --> 00:23:38.000]  天地廢墟比律法的1.1或落空
[00:23:38.000 --> 00:23:40.000]  還要容易
[00:23:40.000 --> 00:23:44.000]  這裡就是中間這段的經文
[00:23:44.000 --> 00:23:47.000]  連繫了上下兩個的比喻
[00:23:47.000 --> 00:23:49.000]  法理賽人
[00:23:49.000 --> 00:23:51.000]  這裡耶穌
[00:23:51.000 --> 00:23:52.000]  或者經文裡面形容
[00:23:52.000 --> 00:23:54.000]  他們是貪愛錢財
[00:23:54.000 --> 00:24:00.000]  他們就是比喻財主的遠影
[00:24:00.000 --> 00:24:02.000]  就是他們
[00:24:02.000 --> 00:24:03.000]  在第16節
[00:24:03.000 --> 00:24:05.000]  同樣提到律法和先知
[00:24:05.000 --> 00:24:07.000]  我們剛剛看了
[00:24:07.000 --> 00:24:09.000]  比喻裡面29 30節
[00:24:09.000 --> 00:24:11.000]  同樣提到律法和先知
[00:24:11.000 --> 00:24:13.000]  法理賽人身為宗教領袖
[00:24:13.000 --> 00:24:14.000]  很熟悉律法
[00:24:14.000 --> 00:24:17.000]  不過是知法犯法
[00:24:17.000 --> 00:24:19.000]  在幾卷福音書裡面
[00:24:19.000 --> 00:24:23.000]  也有記載耶穌批評法理賽人
[00:24:23.000 --> 00:24:25.000]  在路加福音也有
[00:24:25.000 --> 00:24:26.000]  11章 20章
[00:24:26.000 --> 00:24:27.000]  他批評耶穌
[00:24:27.000 --> 00:24:30.000]  批評法理賽人是假冒為善
[00:24:30.000 --> 00:24:31.000]  或者這裡所說的
[00:24:31.000 --> 00:24:33.000]  15節的自以為然
[00:24:33.000 --> 00:24:38.000]  就是他表面上是做好事
[00:24:38.000 --> 00:24:41.000]  但實際上內心不是這樣
[00:24:41.000 --> 00:24:43.000]  怎樣批評呢
[00:24:43.000 --> 00:24:45.000]  就是批評他們喜愛高位
[00:24:45.000 --> 00:24:46.000]  體重物質
[00:24:46.000 --> 00:24:47.000]  就是他們很體重
[00:24:47.000 --> 00:24:49.000]  憲制的祭物
[00:24:49.000 --> 00:24:51.000]  聖殿的金子
[00:24:51.000 --> 00:24:53.000]  比上帝多
[00:24:53.000 --> 00:24:57.000]  他們又去侵吞寡婦的家產
[00:24:57.000 --> 00:25:00.000]  他們又以奉獻給上帝為藉口
[00:25:00.000 --> 00:25:03.000]  而不去供養父母等等
[00:25:03.000 --> 00:25:07.000]  耶穌在這個比喻裡面
[00:25:07.000 --> 00:25:12.000]  他們法理賽人就是那個財主
[00:25:12.000 --> 00:25:14.000]  就是耶穌要去指出
[00:25:14.000 --> 00:25:17.000]  他們的問題所在
[00:25:17.000 --> 00:25:19.000]  所以當說到摩西
[00:25:19.000 --> 00:25:21.000]  同先知的時候
[00:25:21.000 --> 00:25:25.000]  就是在說這幫好像很熟悉
[00:25:25.000 --> 00:25:29.000]  但卻是自以為然的法理賽人
[00:25:29.000 --> 00:25:31.000]  摩西同先知的話
[00:25:31.000 --> 00:25:33.000]  第三層的意義
[00:25:33.000 --> 00:25:37.000]  其實是指向基督行
[00:25:37.000 --> 00:25:39.000]  在16節這裡他也說到
[00:25:39.000 --> 00:25:42.000]  律法同先知到約翰為止
[00:25:42.000 --> 00:25:44.000]  意思就是說
[00:25:44.000 --> 00:25:47.000]  因為約翰是撕洗約翰
[00:25:47.000 --> 00:25:51.000]  所以其實已經來到撕洗約翰的時候
[00:25:51.000 --> 00:25:52.000]  就完結了
[00:25:52.000 --> 00:25:57.000]  因為撕洗約翰是預備基督的來到
[00:25:57.000 --> 00:26:00.000]  從此那個福音
[00:26:00.000 --> 00:26:02.000]  人就是靠著耶穌基督
[00:26:02.000 --> 00:26:05.000]  而進入這個天國
[00:26:05.000 --> 00:26:10.000]  所以律法或者摩西先知的說話
[00:26:10.000 --> 00:26:12.000]  其實都是指向基督的
[00:26:12.000 --> 00:26:15.000]  我們看回那個比喻裡面
[00:26:15.000 --> 00:26:17.000]  同31節他也提到
[00:26:17.000 --> 00:26:22.000]  假如有一個人從死人中復活
[00:26:22.000 --> 00:26:25.000]  這個當然我們看的內容就是
[00:26:25.000 --> 00:26:26.000]  說拉撒路
[00:26:26.000 --> 00:26:28.000]  拉撒路從死人中復活
[00:26:28.000 --> 00:26:30.000]  走去見他的兄弟
[00:26:30.000 --> 00:26:32.000]  表面上是這樣的
[00:26:32.000 --> 00:26:36.000]  拉撒路翻山復活去作見證
[00:26:36.000 --> 00:26:38.000]  不過其實他背後
[00:26:38.000 --> 00:26:41.000]  其實都是指向基督
[00:26:41.000 --> 00:26:45.000]  因為真正從死人中復活的是誰
[00:26:45.000 --> 00:26:46.000]  是耶穌
[00:26:46.000 --> 00:26:51.000]  去到證明他就是基督
[00:26:51.000 --> 00:26:56.000]  所以其實他們不聽從摩西先知的話
[00:26:56.000 --> 00:27:00.000]  也都代表著他們是不信服耶穌基督
[00:27:00.000 --> 00:27:01.000]  因為31節他說
[00:27:01.000 --> 00:27:03.000]  就算有人從死人中復活
[00:27:03.000 --> 00:27:05.000]  他們也不會信服的
[00:27:05.000 --> 00:27:09.000]  他們不相信耶穌就是基督
[00:27:09.000 --> 00:27:13.000]  他們不相信耶穌為自己所做的見證
[00:27:13.000 --> 00:27:15.000]  因為他們只有頭腦上下
[00:27:15.000 --> 00:27:18.000]  知道摩西和先知的話
[00:27:18.000 --> 00:27:23.000]  就好像我們剛才看14至17節這裡
[00:27:23.000 --> 00:27:25.000]  其實他們自以為意
[00:27:25.000 --> 00:27:29.000]  但是他們的心上帝他是知道
[00:27:29.000 --> 00:27:31.000]  上帝知道他們的內心是怎樣
[00:27:31.000 --> 00:27:34.000]  他們只有一個「講」字
[00:27:34.000 --> 00:27:36.000]  但是沒有走出來
[00:27:36.000 --> 00:27:38.000]  沒有張誠的話走出來
[00:27:38.000 --> 00:27:40.000]  沒有遵行上帝的話
[00:27:40.000 --> 00:27:42.000]  就不是真正認識神
[00:27:42.000 --> 00:27:45.000]  他們也跟神沒有一個關係
[00:27:45.000 --> 00:27:48.000]  所以即使耶穌從死人中復活的時候
[00:27:48.000 --> 00:27:51.000]  他們都是不信行
[00:27:51.000 --> 00:27:53.000]  法利塞人的貪心
[00:27:53.000 --> 00:27:54.000]  他們的罪
[00:27:54.000 --> 00:27:56.000]  他們不遵行上帝的話
[00:27:56.000 --> 00:27:58.000]  他們沒有悔改的心
[00:27:58.000 --> 00:28:01.000]  他們不相信耶穌基督
[00:28:01.000 --> 00:28:05.000]  因為他們只是覺得頭腦上知道
[00:28:05.000 --> 00:28:07.000]  他們自以為意
[00:28:07.000 --> 00:28:10.000]  他們就覺得足夠了
[00:28:10.000 --> 00:28:12.000]  相比在幾十年前
[00:28:12.000 --> 00:28:15.000]  我們現代人的知識更加豐富
[00:28:15.000 --> 00:28:17.000]  以往幾十年前
[00:28:17.000 --> 00:28:19.000]  可能我們怎樣去吸取知識
[00:28:19.000 --> 00:28:22.000]  我們一定是看書
[00:28:22.000 --> 00:28:23.000]  怎樣吸收資訊
[00:28:23.000 --> 00:28:25.000]  我們可能是看報紙
[00:28:25.000 --> 00:28:30.000]  聽心機或者後來有電視等等
[00:28:30.000 --> 00:28:32.000]  現在當然也有這些媒介
[00:28:32.000 --> 00:28:35.000]  不過你發覺互聯網
[00:28:35.000 --> 00:28:38.000]  給我們有大量的資訊
[00:28:38.000 --> 00:28:39.000]  如果我們說
[00:28:39.000 --> 00:28:40.000]  由千禧後
[00:28:40.000 --> 00:28:43.000]  即二千年後到現在這二十多年裡面
[00:28:43.000 --> 00:28:46.000]  是一個資訊爆炸的年代
[00:28:46.000 --> 00:28:47.000]  因為由千禧後
[00:28:47.000 --> 00:28:50.000]  互聯網迅速發展
[00:28:50.000 --> 00:28:52.000]  但是在這一兩年裡面
[00:28:52.000 --> 00:28:53.000]  由資訊爆炸年代
[00:28:53.000 --> 00:28:56.000]  就已經進入了一個人工智能
[00:28:56.000 --> 00:28:58.000]  AI的年代
[00:28:58.000 --> 00:29:00.000]  不單止我們去接收大量的資訊
[00:29:00.000 --> 00:29:04.000]  更加可以去做很多的分析
[00:29:04.000 --> 00:29:06.000]  做很多的判斷
[00:29:06.000 --> 00:29:09.000]  甚至可以有人的感情
[00:29:09.000 --> 00:29:12.000]  譬如現在可以用AI
[00:29:12.000 --> 00:29:15.000]  學生可以寫論文
[00:29:15.000 --> 00:29:17.000]  AI可以做判斷
[00:29:17.000 --> 00:29:19.000]  做一些決定
[00:29:19.000 --> 00:29:21.000]  譬如下棋大賽
[00:29:21.000 --> 00:29:25.000]  可能電腦就贏了下棋的冠軍
[00:29:25.000 --> 00:29:27.000]  甚至可以投入感情
[00:29:27.000 --> 00:29:30.000]  現在你可以有AI的情人
[00:29:30.000 --> 00:29:32.000]  有一個虛擬的情人
[00:29:32.000 --> 00:29:34.000]  如果真的找不到對象的時候
[00:29:34.000 --> 00:29:37.000]  你可以在網上找一個
[00:29:37.000 --> 00:29:40.000]  甚至有人也試過
[00:29:40.000 --> 00:29:42.000]  把經文打進去
[00:29:42.000 --> 00:29:45.000]  可不可以用AI寫一篇廣章出來
[00:29:45.000 --> 00:29:46.000]  原來也可以的
[00:29:46.000 --> 00:29:50.000]  寫出來都好像有文有路那樣
[00:29:50.000 --> 00:29:53.000]  可能以後很多人都會失業
[00:29:53.000 --> 00:29:55.000]  老師、牧師
[00:29:55.000 --> 00:29:58.000]  什麼事什麼事全部都要失業
[00:29:58.000 --> 00:30:01.000]  但是我們想深一層
[00:30:01.000 --> 00:30:04.000]  AI是不是真的可以取代人類呢
[00:30:04.000 --> 00:30:06.000]  有人說未來的戰爭
[00:30:06.000 --> 00:30:10.000]  就是AI與人類的戰爭
[00:30:10.000 --> 00:30:14.000]  AI是不是真的可以做到道德的判斷
[00:30:14.000 --> 00:30:16.000]  它的判斷是不是正確的呢
[00:30:16.000 --> 00:30:19.000]  它的感情是不是真實的呢
[00:30:19.000 --> 00:30:21.000]  你跟一個虛擬的情人拍拖
[00:30:21.000 --> 00:30:25.000]  是不是真的在拍拖談戀愛呢
[00:30:25.000 --> 00:30:27.000]  今天科技很發達
[00:30:27.000 --> 00:30:31.000]  但是只是頭腦越來越大
[00:30:31.000 --> 00:30:34.000]  沒有把真理走出來
[00:30:34.000 --> 00:30:36.000]  沒有把正確的價值觀
[00:30:36.000 --> 00:30:39.000]  或者道德的觀念走出來
[00:30:39.000 --> 00:30:42.000]  所以當科技越來越進步的時候
[00:30:42.000 --> 00:30:46.000]  只會有更多的網上騙案
[00:30:46.000 --> 00:30:50.000]  可能一個虛擬的情人就騙光你的錢
[00:30:50.000 --> 00:30:54.000]  可以黑客入侵電腦系統
[00:30:54.000 --> 00:30:57.000]  可以利用科技去犯罪
[00:30:57.000 --> 00:31:02.000]  因為當人不認識神的時候
[00:31:02.000 --> 00:31:06.000]  道德價值沒有改變的時候
[00:31:06.000 --> 00:31:08.000]  人有很多的知識
[00:31:08.000 --> 00:31:12.000]  頭腦上的知識只會帶來更多的罪惡
[00:31:12.000 --> 00:31:14.000]  因為人與神沒有關係
[00:31:14.000 --> 00:31:16.000]  人不認識神
[00:31:16.000 --> 00:31:21.000]  人沒有把神的說話走出來
[00:31:21.000 --> 00:31:24.000]  可能你覺得比喻裏面的財主
[00:31:24.000 --> 00:31:25.000]  或者快賽人
[00:31:25.000 --> 00:31:27.000]  耶穌所針對的快賽人
[00:31:27.000 --> 00:31:30.000]  跟我都沒有什麼關係
[00:31:30.000 --> 00:31:35.000]  應該我們比這個財主好很多
[00:31:35.000 --> 00:31:39.000]  起碼我們不是天天奢華焉落
[00:31:39.000 --> 00:31:41.000]  我們都沒有這個本錢
[00:31:41.000 --> 00:31:43.000]  天天奢華焉落
[00:31:43.000 --> 00:31:45.000]  但是我們有沒有掩著
[00:31:45.000 --> 00:31:49.000]  自己憐憫人的心呢
[00:31:49.000 --> 00:31:51.000]  正所謂人不畏己天誅地滅
[00:31:51.000 --> 00:31:55.000]  我們會不會只顧著自己為先呢
[00:31:55.000 --> 00:31:59.000]  而忽視了其他有需要的人
[00:31:59.000 --> 00:32:01.000]  可能我們覺得自己很多事都沒有搞定
[00:32:01.000 --> 00:32:03.000]  我的房子沒有搞定
[00:32:03.000 --> 00:32:05.000]  又沒有找到工作
[00:32:05.000 --> 00:32:07.000]  子女讀書又沒有適應
[00:32:07.000 --> 00:32:11.000]  我還怎麼有能力去幫其他的人呢
[00:32:11.000 --> 00:32:15.000]  可能很多一般的人都是這樣想的
[00:32:15.000 --> 00:32:18.000]  一般未信的一般的人都是這樣想
[00:32:18.000 --> 00:32:21.000]  但是我們作為跟隨主的人
[00:32:21.000 --> 00:32:24.000]  我們會不會多走一步呢
[00:32:24.000 --> 00:32:28.000]  這個比喻固然的一個層面
[00:32:28.000 --> 00:32:30.000]  也是路加福音一貫的主題
[00:32:30.000 --> 00:32:38.000]  就是他們看見福音要臨到這些貧窮的人
[00:32:38.000 --> 00:32:43.000]  要去關顧這些貧窮有需要的人
[00:32:43.000 --> 00:32:45.000]  這是第一
[00:32:45.000 --> 00:32:50.000]  第二就是我們可能都好像法拉塞人那樣
[00:32:50.000 --> 00:32:53.000]  都屬下聖經的
[00:32:53.000 --> 00:32:55.000]  即是不深入的
[00:32:55.000 --> 00:32:59.000]  起碼我們都會熟悉聖經很多的故事
[00:32:59.000 --> 00:33:01.000]  舊的故事新的故事
[00:33:01.000 --> 00:33:07.000]  但是很多時候我們都是停留在頭腦的層面
[00:33:07.000 --> 00:33:11.000]  當然我們認識我們讀書都是重要的
[00:33:11.000 --> 00:33:16.000]  但是我們生活裡面有沒有走出神的說話
[00:33:16.000 --> 00:33:19.000]  或者簡單來說我們生活裡面有沒有神呢
[00:33:19.000 --> 00:33:21.000]  其實在我們的生活
[00:33:21.000 --> 00:33:24.000]  我們的行為表現行事為人
[00:33:24.000 --> 00:33:27.000]  就其實已經反映著我們有沒有神
[00:33:27.000 --> 00:33:31.000]  我們有沒有去將神的話走出來
[00:33:31.000 --> 00:33:35.000]  或者我們好像法拉塞人這裡所說
[00:33:35.000 --> 00:33:37.000]  他們是自以為意
[00:33:37.000 --> 00:33:39.000]  他們覺得不需要耶穌
[00:33:39.000 --> 00:33:42.000]  因為靠自己就可以了
[00:33:42.000 --> 00:33:44.000]  很多時候我們都是這樣
[00:33:44.000 --> 00:33:46.000]  我們還沒信耶穌之前可能都是這樣
[00:33:46.000 --> 00:33:49.000]  我們覺得不可以表面很好
[00:33:49.000 --> 00:33:53.000]  我都覺得自己做得不差
[00:33:53.000 --> 00:33:57.000]  我們就錯過了這個復活的基督
[00:33:57.000 --> 00:34:00.000]  就好像這個財主或者他的兄弟
[00:34:00.000 --> 00:34:03.000]  即使拉撒路翻山的時候
[00:34:03.000 --> 00:34:04.000]  他們都是不信
[00:34:04.000 --> 00:34:09.000]  即使耶穌基督在法拉塞人面前他們都是不信
[00:34:09.000 --> 00:34:11.000]  我們很多時候都是一樣
[00:34:11.000 --> 00:34:16.000]  我們錯過了這位仍然今天活著的耶穌基督
[00:34:16.000 --> 00:34:21.000]  我們錯過了跟祂建立的這份關係
[00:34:21.000 --> 00:34:24.000]  大興姐妹 今天我們的生命
[00:34:24.000 --> 00:34:26.000]  我們的生活是怎樣的
[00:34:26.000 --> 00:34:30.000]  我們的頭腦跟我們生活走出來的
[00:34:30.000 --> 00:34:32.000]  是不是一致呢
[00:34:32.000 --> 00:34:34.000]  求主來幫助我們
[00:34:34.000 --> 00:34:37.000]  我們一起禱告
[00:34:37.000 --> 00:34:43.000]  我們有一點時間安靜在神的面前
[00:34:43.000 --> 00:34:47.000]  今天這段的經文給你有什麼提醒呢
[00:34:47.000 --> 00:35:02.000]  來向神去禱告
[00:35:02.000 --> 00:35:04.000]  親愛的天父 我們來到您的面前
[00:35:04.000 --> 00:35:09.000]  主啊 可能我們每天都是按著自己的意思來生活
[00:35:09.000 --> 00:35:11.000]  我們好像這個財主一樣
[00:35:11.000 --> 00:35:17.000]  覺得每天都是如是 不會有什麼問題
[00:35:17.000 --> 00:35:20.000]  主啊 但是可能當有一天
[00:35:20.000 --> 00:35:21.000]  我們離開這個世界的時候
[00:35:21.000 --> 00:35:24.000]  我們發覺原來錯過了很多東西
[00:35:24.000 --> 00:35:26.000]  我們錯過了認識耶穌基督
[00:35:26.000 --> 00:35:29.000]  我們錯過了憐憫人
[00:35:29.000 --> 00:35:31.000]  我們錯過了悔改的心
[00:35:31.000 --> 00:35:33.000]  主啊 求您來幫助我們
[00:35:33.000 --> 00:35:36.000]  讓我們看到我們的生命
[00:35:36.000 --> 00:35:38.000]  不單止是頭腦上的知識
[00:35:38.000 --> 00:35:43.000]  我們不單止是頭腦上知道神自己的教導
[00:35:43.000 --> 00:35:45.000]  讓我們能夠走出來
[00:35:45.000 --> 00:35:47.000]  讓我們的生命去結果
[00:35:47.000 --> 00:35:49.000]  止同悔改的心傷情
[00:35:49.000 --> 00:35:52.000]  不要因為我們本身覺得自己
[00:35:52.000 --> 00:35:55.000]  可能已經信了主很久
[00:35:55.000 --> 00:35:58.000]  我們就可以得清為夷
[00:35:58.000 --> 00:36:00.000]  讓我們看見我們的生命
[00:36:00.000 --> 00:36:03.000]  要去活出神給我們的樣式
[00:36:03.000 --> 00:36:06.000]  主啊 也幫助我們去看到
[00:36:06.000 --> 00:36:08.000]  這個社會上不同的需要
[00:36:08.000 --> 00:36:11.000]  讓我們有一份憐憫人的心
[00:36:11.000 --> 00:36:13.000]  主啊 我們來到你面前仰望你
[00:36:13.000 --> 00:36:16.000]  禱告奉主耶穌的聖名祈求
[00:36:16.000 --> 00:36:17.000]  阿門
