
[00:00:00.000 --> 00:00:02.420]  等後夜我告訴你 重新得力
[00:17:52.500 --> 00:17:54.980]  信徒聽了之後告訴他
[00:17:54.980 --> 00:17:58.340]  哎呀,我病在床上也可以為神做見證
[00:17:58.860 --> 00:18:00.060]  我這樣看事發
[00:18:00.060 --> 00:18:02.420]  都挺高興的
[00:18:02.420 --> 00:18:12.620]  我跟他這十九年的書信往來見面
[00:18:12.620 --> 00:18:15.020]  帶他一起去做見證的時候
[00:18:15.020 --> 00:18:17.340]  他影響了不少人
[00:18:17.340 --> 00:18:19.780]  影響了不少人
[00:18:19.780 --> 00:18:21.940]  特別在我學校裡面
[00:18:21.940 --> 00:18:24.340]  有些老師很積壓不肯信的
[00:18:24.340 --> 00:18:25.860]  都是因為他的生命改變
[00:18:25.860 --> 00:18:27.980]  而信了主
[00:18:29.260 --> 00:18:30.140]  所以弟兄姊妹
[00:18:30.140 --> 00:18:33.180]  今天我們有新的生命
[00:18:33.180 --> 00:18:33.900]  那怎樣呢?
[00:18:33.900 --> 00:18:35.940]  彼得禪書第二章一到三節
[00:18:35.940 --> 00:18:36.820]  聖經是這樣說的
[00:18:36.820 --> 00:18:39.060]  你們要除去惡毒
[00:18:39.060 --> 00:18:43.380]  留心,惡毒不是那些說髒話、陰人那些惡毒
[00:18:43.380 --> 00:18:45.100]  聖經裡面說到惡毒的時候
[00:18:45.100 --> 00:18:46.940]  你回去慢慢自己研究聖經
[00:18:46.940 --> 00:18:49.980]  詭詐、假善、嫉妒和一切毀謗
[00:18:49.980 --> 00:18:51.460]  這些不要說
[00:18:51.460 --> 00:18:53.300]  你有沒有我不知道
[00:18:53.300 --> 00:18:55.340]  如果我不是在基督耶穌裡面
[00:18:55.340 --> 00:18:56.180]  我一定有的
[00:18:58.380 --> 00:18:59.260]  一定有的
[00:18:59.260 --> 00:19:01.100]  如果沒有聖經怎會記載呢?
[00:19:01.100 --> 00:19:02.580]  好了
[00:19:02.580 --> 00:19:03.740]  死裡復活
[00:19:03.740 --> 00:19:05.060]  從罪惡活過來之後
[00:19:05.060 --> 00:19:07.740]  要愛慕那純正的靈奶
[00:19:07.740 --> 00:19:10.540]  像初生的嬰孩愛慕奶一樣
[00:19:10.540 --> 00:19:14.580]  大家有機會看看那些嬰兒
[00:19:14.580 --> 00:19:16.380]  當他父母餵奶的時候
[00:19:16.380 --> 00:19:17.780]  那種情況你就知道了
[00:19:17.780 --> 00:19:20.220]  你給什麼他都沒用
[00:19:20.220 --> 00:19:21.580]  給鑽石、給黃金
[00:19:21.580 --> 00:19:22.380]  是不是?
[00:19:22.380 --> 00:19:23.500]  沒用的
[00:19:23.500 --> 00:19:25.180]  一見到奶瓶
[00:19:25.180 --> 00:19:26.260]  那瓶的樣子
[00:19:28.380 --> 00:19:29.020]  看看吧
[00:19:29.020 --> 00:19:30.220]  拍下來吧
[00:19:30.220 --> 00:19:36.100]  「好使你們藉著他成長以致特久」
[00:19:36.100 --> 00:19:37.580]  所以
[00:19:37.580 --> 00:19:40.380]  人的生命是可以成長的
[00:19:40.380 --> 00:19:41.540]  要靠什麼?
[00:19:41.540 --> 00:19:43.340]  靠神的話語來成長
[00:19:43.340 --> 00:19:47.780]  凡是常過主恩之味的人
[00:19:47.780 --> 00:19:50.940]  他們才會飢渴無意
[00:19:50.940 --> 00:19:53.460]  沒有常過主恩之味的人
[00:19:53.460 --> 00:19:56.420]  沒有經歷上帝話語的功效的人
[00:19:56.940 --> 00:19:59.380]  對上帝一直是懷疑、問上帝
[00:19:59.380 --> 00:20:00.900]  為什麼、為什麼、為什麼的人
[00:20:00.900 --> 00:20:03.540]  他們沒有常過主恩之味
[00:20:03.540 --> 00:20:10.700]  在這幾年裡面
[00:20:10.700 --> 00:20:13.060]  很多時候都嘗試跟弟兄姊妹
[00:20:13.060 --> 00:20:16.540]  或者跟我所熟悉的一些學生
[00:20:16.540 --> 00:20:18.780]  一些有關的弟兄姊妹禱告
[00:20:18.780 --> 00:20:22.020]  我不會只是為他祈禱這樣那樣
[00:20:22.020 --> 00:20:22.620]  不會
[00:20:22.620 --> 00:20:24.940]  你怎麼祈禱都好
[00:20:24.940 --> 00:20:26.300]  你照聖經所說的
[00:20:26.420 --> 00:20:27.300]  上帝聽不聽呢?
[00:20:27.300 --> 00:20:28.500]  看你是不是在主裡面
[00:20:28.500 --> 00:20:29.860]  主的話語是不是在裡面
[00:20:29.860 --> 00:20:31.980]  所以我學習一個方法就是
[00:20:31.980 --> 00:20:34.220]  在禱告中間一定將一句
[00:20:34.220 --> 00:20:37.340]  一句或者兩句神的說話
[00:20:37.340 --> 00:20:38.260]  拿出來
[00:20:38.260 --> 00:20:39.300]  告訴他
[00:20:39.300 --> 00:20:41.420]  你用這句說話向上帝祈求
[00:20:41.420 --> 00:20:44.180]  你祈禱多少?
[00:20:44.180 --> 00:20:45.300]  你信多少?
[00:20:45.300 --> 00:20:47.140]  耶穌醫病的時候
[00:20:47.140 --> 00:20:48.180]  很多時候都說
[00:20:48.180 --> 00:20:50.700]  「小子啊,你的信教育你」
[00:20:50.700 --> 00:20:53.700]  你信多少,你就得多少
[00:20:55.580 --> 00:20:57.580]  所以剛才《約翰福音》十五章說
[00:20:57.580 --> 00:21:00.540]  你的話在神的說話裡面心中
[00:21:00.540 --> 00:21:04.420]  你說祂怎麼祈禱呢?
[00:21:04.420 --> 00:21:07.100]  你說就一個醫生確診了已經是
[00:21:07.100 --> 00:21:09.340]  一七年確診他是末期
[00:21:09.340 --> 00:21:11.740]  最多是你幾個月的命
[00:21:11.740 --> 00:21:14.340]  你叫我怎麼祈禱呢?
[00:21:14.340 --> 00:21:16.340]  感謝神
[00:21:16.340 --> 00:21:18.140]  當他確診的時候
[00:21:18.140 --> 00:21:18.740]  我其實
[00:21:18.740 --> 00:21:20.180]  我就很多時候
[00:21:20.180 --> 00:21:22.140]  送一些書給他看
[00:21:22.140 --> 00:21:24.580]  我就想用吳勇掌這個見證
[00:21:24.820 --> 00:21:25.620]  送給他看
[00:21:25.620 --> 00:21:29.380]  三十多四十歲開刀
[00:21:29.380 --> 00:21:31.580]  確定是末期
[00:21:31.580 --> 00:21:33.180]  沒得救,蓋起來
[00:21:33.180 --> 00:21:36.220]  三個月之後完全康復了
[00:21:36.220 --> 00:21:37.220]  或者這麼說
[00:21:37.220 --> 00:21:38.900]  他可以起來為著工作
[00:21:38.900 --> 00:21:40.260]  了四十多年
[00:21:40.260 --> 00:21:43.180]  所以他有一個信心
[00:21:43.180 --> 00:21:44.140]  向神禱告
[00:21:44.140 --> 00:21:46.500]  神真的使用了他多了
[00:21:46.500 --> 00:21:48.300]  八、九十
[00:21:48.300 --> 00:21:50.460]  三年多四年的時間
[00:21:50.460 --> 00:21:52.580]  通處為上帝做見證
[00:21:53.780 --> 00:21:55.900]  訂字門,生命在上帝手中
[00:21:55.900 --> 00:21:58.580]  你說是不是呀?
[00:21:58.580 --> 00:21:59.100]  是呀
[00:21:59.100 --> 00:22:00.940]  若那
[00:22:00.940 --> 00:22:01.940]  上帝吩咐
[00:22:01.940 --> 00:22:03.420]  他去尼尼尾城
[00:22:03.420 --> 00:22:06.140]  即是祂說了俗語
[00:22:06.140 --> 00:22:07.100]  祂死都不去
[00:22:07.100 --> 00:22:09.220]  你說祂不是逃跑嗎?
[00:22:09.220 --> 00:22:10.060]  是逃跑
[00:22:10.060 --> 00:22:12.580]  上帝安排大風浪
[00:22:12.580 --> 00:22:14.100]  結果祂怎樣?
[00:22:14.100 --> 00:22:15.900]  祂知道的
[00:22:15.900 --> 00:22:17.900]  我想
[00:22:17.900 --> 00:22:19.580]  祂可能和上帝賭
[00:22:19.580 --> 00:22:20.940]  不是賭,即是鬥氣
[00:22:22.860 --> 00:22:23.860]  風浪怎樣平靜?
[00:22:23.860 --> 00:22:24.740]  就把我扔下去
[00:22:24.740 --> 00:22:27.540]  大風浪的時候
[00:22:27.540 --> 00:22:28.900]  你夠不夠人叫你扔下海?
[00:22:28.900 --> 00:22:30.700]  你夠不夠膽?
[00:22:30.700 --> 00:22:32.060]  他夠膽
[00:22:32.060 --> 00:22:33.020]  有沒有勇氣?
[00:22:33.020 --> 00:22:33.740]  有勇氣
[00:22:33.740 --> 00:22:34.980]  甚麼勇氣?
[00:22:34.980 --> 00:22:36.260]  和上帝作對勇氣
[00:22:36.260 --> 00:22:39.340]  扔下去
[00:22:39.340 --> 00:22:39.980]  還要死祂
[00:22:39.980 --> 00:22:40.820]  我都不去
[00:22:40.820 --> 00:22:41.780]  尼尼尾城是甚麼地方
[00:22:41.780 --> 00:22:42.580]  怎可以去的?
[00:22:42.580 --> 00:22:44.900]  不去就可以了
[00:22:44.900 --> 00:22:46.820]  我的看法是死定的
[00:22:46.820 --> 00:22:48.820]  你想死嗎?
[00:22:48.820 --> 00:22:51.220]  有這麼容易嗎?
[00:22:53.140 --> 00:22:54.180]  讓你坐大船
[00:22:54.180 --> 00:22:57.380]  坐三天三夜
[00:22:57.380 --> 00:23:00.260]  兄弟姐妹
[00:23:00.260 --> 00:23:02.220]  和上帝鬥氣是沒用的
[00:23:02.220 --> 00:23:04.860]  快些投降
[00:23:04.860 --> 00:23:06.860]  求赦免認罪
[00:23:06.860 --> 00:23:09.860]  我不知道這次
[00:23:09.860 --> 00:23:14.940]  都令我很困擾
[00:23:14.940 --> 00:23:16.540]  六月份開始到現在
[00:23:16.540 --> 00:23:19.100]  一直以為疫情轉變了
[00:23:19.100 --> 00:23:20.100]  希望
[00:23:20.100 --> 00:23:21.500]  很多事情
[00:23:21.500 --> 00:23:22.780]  順順利利可以做
[00:23:23.140 --> 00:23:24.060]  一個轉變
[00:23:24.060 --> 00:23:27.700]  不要說全盤計劃
[00:23:27.700 --> 00:23:28.540]  半盤計劃
[00:23:28.540 --> 00:23:29.580]  都突覆了
[00:23:29.580 --> 00:23:30.740]  又重新再來
[00:23:30.740 --> 00:23:32.540]  怎麼辦?
[00:23:32.540 --> 00:23:34.580]  不是為我自己
[00:23:34.580 --> 00:23:35.580]  你不要搞錯
[00:23:35.580 --> 00:23:37.380]  我從來不擔心
[00:23:37.380 --> 00:23:39.540]  前途的問題
[00:23:39.540 --> 00:23:41.100]  因為都七十多年了
[00:23:41.100 --> 00:23:42.020]  擔心甚麼?
[00:23:42.020 --> 00:23:44.060]  六、七年我在香港
[00:23:44.060 --> 00:23:46.220]  八、四年在香港
[00:23:46.220 --> 00:23:48.380]  八、九年在香港
[00:23:48.380 --> 00:23:49.900]  九、七年在香港
[00:23:49.900 --> 00:23:52.740]  我甚麼都見過光了
[00:23:53.860 --> 00:23:55.220]  我一擔心就是
[00:23:55.220 --> 00:23:55.740]  主啊
[00:23:55.740 --> 00:23:57.780]  我們下一代怎麼辦?
[00:23:57.780 --> 00:24:03.100]  所以最近我發了一些圖告
[00:24:03.100 --> 00:24:04.340]  有個侯長說
[00:24:04.340 --> 00:24:06.340]  不如你寫一段圖告文給我們
[00:24:06.340 --> 00:24:06.940]  我說
[00:24:06.940 --> 00:24:08.300]  我寫一段圖告文給你
[00:24:08.300 --> 00:24:09.100]  很公式化
[00:24:09.100 --> 00:24:10.340]  我說
[00:24:10.340 --> 00:24:11.860]  學生放假了
[00:24:11.860 --> 00:24:13.780]  老師再督導不了他們了
[00:24:13.780 --> 00:24:16.140]  我說你現在跟老師說
[00:24:16.140 --> 00:24:19.060]  將學生的名字
[00:24:19.060 --> 00:24:20.100]  逐個寫下
[00:24:20.100 --> 00:24:21.260]  為他們祈禱
[00:24:22.420 --> 00:24:24.220]  因為我被邀請去一個學校的
[00:24:24.220 --> 00:24:25.180]  畢業營
[00:24:25.180 --> 00:24:26.580]  推
[00:24:26.580 --> 00:24:28.260]  一而再再推到最後
[00:24:28.260 --> 00:24:29.420]  他說又取消了
[00:24:29.420 --> 00:24:30.460]  我說好
[00:24:30.460 --> 00:24:31.140]  取消不要緊
[00:24:31.140 --> 00:24:33.740]  我說凡是願意參加
[00:24:33.740 --> 00:24:34.860]  畢業營的學生的名字
[00:24:34.860 --> 00:24:35.860]  你給我名單好不好?
[00:24:35.860 --> 00:24:37.740]  他心想為甚麼你要拿名單?
[00:24:37.740 --> 00:24:38.820]  我說我為他祈禱
[00:24:38.820 --> 00:24:41.460]  他有心來
[00:24:41.460 --> 00:24:42.780]  當然來不了
[00:24:42.780 --> 00:24:45.020]  我將他帶到神的面前去
[00:24:45.020 --> 00:24:46.420]  等上帝去帶他
[00:24:46.420 --> 00:24:47.220]  行不行?
[00:24:47.220 --> 00:24:50.220]  那些校長收到書
[00:24:50.220 --> 00:24:50.900]  好啊
[00:24:51.380 --> 00:24:52.500]  我們叫每個老師
[00:24:52.500 --> 00:24:53.580]  為每個學生祈禱
[00:24:53.580 --> 00:24:55.300]  看上帝怎麼做事
[00:24:55.300 --> 00:24:58.340]  導師們
[00:24:58.340 --> 00:25:00.020]  不用集體辭職
[00:25:00.020 --> 00:25:02.900]  你只要將他帶到神的面前去就行了
[00:25:02.900 --> 00:25:05.620]  問題是你信不信祈禱功效而已
[00:25:05.620 --> 00:25:08.180]  信事得著就必得著
[00:25:08.180 --> 00:25:10.100]  當信主耶穌
[00:25:10.100 --> 00:25:11.460]  你和人一家都必得救
[00:25:11.460 --> 00:25:12.780]  弟兄姊妹
[00:25:12.780 --> 00:25:14.780]  有多少人信這句話你舉手?
[00:25:14.780 --> 00:25:19.980]  有沒有見證?
[00:25:22.380 --> 00:25:23.380]  不是信了之後
[00:25:23.380 --> 00:25:24.900]  嘩!這樣看別人就得見證
[00:25:24.900 --> 00:25:27.340]  見證的道
[00:25:27.340 --> 00:25:28.140]  就是你做出來的時候
[00:25:28.140 --> 00:25:29.580]  神的榮就得榮耀
[00:25:29.580 --> 00:25:32.220]  所以弟兄姊妹
[00:25:32.220 --> 00:25:33.220]  求主幫助我們
[00:25:33.220 --> 00:25:34.060]  能夠看到
[00:25:34.060 --> 00:25:35.260]  雖熟離零
[00:25:35.260 --> 00:25:36.940]  我們看《喜伯樂書》第五章
[00:25:36.940 --> 00:25:38.980]  十二到十四節
[00:25:38.980 --> 00:25:42.780]  這裡說
[00:25:42.780 --> 00:25:45.220]  你已經長大成人了
[00:25:45.220 --> 00:25:48.140]  誰知道你還要吃奶
[00:25:50.300 --> 00:25:52.540]  今天大家出來應該帶水瓶
[00:25:52.540 --> 00:25:54.020]  沒有人帶奶瓶吧?
[00:25:54.020 --> 00:25:55.460]  除了寶寶之外
[00:25:55.460 --> 00:25:56.420]  沒有人帶奶瓶嗎?
[00:25:56.420 --> 00:25:58.220]  沒有人帶奶瓶
[00:25:58.220 --> 00:25:59.140]  帶水瓶
[00:25:59.140 --> 00:26:03.340]  到一個時間
[00:26:03.340 --> 00:26:05.660]  應該可以吃乾糧的時候
[00:26:05.660 --> 00:26:07.420]  仍然要喝流質的話
[00:26:07.420 --> 00:26:09.500]  這個人身體有問題
[00:26:09.500 --> 00:26:10.260]  是不是?
[00:26:10.260 --> 00:26:12.900]  不到你喝還要吊進去
[00:26:12.900 --> 00:26:15.980]  弟兄姊妹
[00:26:15.980 --> 00:26:17.700]  你熟離的生命
[00:26:17.700 --> 00:26:19.980]  是不是今天還是被人吊東西
[00:26:20.300 --> 00:26:20.900]  吊進去?
[00:26:20.900 --> 00:26:24.420]  吃乾糧不容易吃的
[00:26:24.420 --> 00:26:27.180]  吃乾糧要勤
[00:26:27.180 --> 00:26:28.860]  要照顧
[00:26:28.860 --> 00:26:30.340]  是不是?
[00:26:30.340 --> 00:26:33.620]  讀神的話不是那麼容易
[00:26:33.620 --> 00:26:34.860]  坐著就舒舒服服
[00:26:34.860 --> 00:26:35.780]  可以有的
[00:26:35.780 --> 00:26:40.380]  特別當你讀到那句話
[00:26:40.380 --> 00:26:42.660]  如果上帝要在那句話上
[00:26:42.660 --> 00:26:45.020]  要你經歷信心的話
[00:26:45.020 --> 00:26:46.460]  弟兄姊妹
[00:26:46.460 --> 00:26:48.780]  那些日子不好過的
[00:26:50.780 --> 00:26:52.820]  不好經過的人就不知道
[00:26:52.820 --> 00:26:53.940]  經過的人就知道
[00:26:53.940 --> 00:26:55.780]  經過什麼?
[00:26:55.780 --> 00:26:58.500]  經過原來那句話可以幫到你
[00:26:58.500 --> 00:26:59.580]  有心力
[00:26:59.580 --> 00:27:00.500]  有能力
[00:27:00.500 --> 00:27:01.300]  有智慧
[00:27:01.300 --> 00:27:02.300]  有判斷
[00:27:02.300 --> 00:27:03.940]  可以經過那段時光
[00:27:03.940 --> 00:27:05.700]  然後事後你再回頭看的時候
[00:27:05.700 --> 00:27:07.980]  覺得不可以這樣
[00:27:07.980 --> 00:27:09.740]  不僅是你見到
[00:27:09.740 --> 00:27:11.100]  其他人也見到
[00:27:11.100 --> 00:27:12.340]  還有
[00:27:12.340 --> 00:27:13.780]  撒旦也見到
[00:27:13.780 --> 00:27:16.380]  撒旦見到他不敢鬥你
[00:27:16.380 --> 00:27:19.140]  因為不是你聰明
[00:27:19.140 --> 00:27:22.100]  是那句神的說話發揮大能
[00:27:22.100 --> 00:27:25.020]  出於神的話沒有一句不大能力
[00:27:25.020 --> 00:27:27.180]  當那句話大有能力的時候
[00:27:27.180 --> 00:27:28.300]  撒旦怕不怕?
[00:27:28.300 --> 00:27:30.380]  撒旦知道你的擋箭牌是什麼
[00:27:30.380 --> 00:27:31.540]  知道你的信德是什麼
[00:27:31.540 --> 00:27:32.900]  知道你的行為是什麼
[00:27:32.900 --> 00:27:35.300]  他還有沒有機會可以再控告你?
[00:27:35.300 --> 00:27:36.980]  弟兄姊妹
[00:27:36.980 --> 00:27:39.620]  如果撒旦不在神面前控告你的話
[00:27:39.620 --> 00:27:44.980]  你就會有安寧的日子過
[00:27:44.980 --> 00:27:48.700]  否則你哪有永無寧日的
[00:27:49.140 --> 00:27:52.940]  能夠分辨善惡
[00:27:52.940 --> 00:27:55.980]  不要那麼容易受迷惑
[00:27:55.980 --> 00:27:57.700]  不要被一兩個理論
[00:27:57.700 --> 00:27:59.180]  被一兩節的聖經
[00:27:59.180 --> 00:28:00.860]  我甚至敢這麼說
[00:28:00.860 --> 00:28:03.820]  被一些以為是真理的東西
[00:28:03.820 --> 00:28:06.700]  真理是放之四海皆準的真理
[00:28:06.700 --> 00:28:10.180]  西半球對的東西
[00:28:10.180 --> 00:28:11.620]  東半球也對
[00:28:11.620 --> 00:28:12.940]  南半球對的
[00:28:12.940 --> 00:28:13.940]  北半球也對
[00:28:13.940 --> 00:28:15.100]  西半球也對
[00:28:15.100 --> 00:28:16.140]  東半球也對
[00:28:16.140 --> 00:28:17.260]  南半球也對
[00:28:17.260 --> 00:28:20.020]  南半球對的,北半球也對
[00:28:20.020 --> 00:28:22.260]  在秦朝的時候對
[00:28:22.260 --> 00:28:24.100]  到現在香港也對
[00:28:24.100 --> 00:28:25.780]  這些叫做真理
[00:28:25.780 --> 00:28:30.620]  幾百年歷史的東西不是叫做真理的
[00:28:30.620 --> 00:28:35.620]  就算幾千年也不是叫做真理的
[00:28:35.620 --> 00:28:38.580]  真理是永恆不變的真理
[00:28:38.580 --> 00:28:42.060]  要分辨的
[00:28:42.060 --> 00:28:45.780]  但世人夢寐無知的時候
[00:28:46.580 --> 00:28:47.980]  神並不減殘
[00:28:47.980 --> 00:28:51.460]  如今卻吩咐各處的人
[00:28:51.460 --> 00:28:52.740]  都要什麼?
[00:28:52.740 --> 00:28:54.740]  都要什麼?
[00:28:54.740 --> 00:28:56.580]  不懂這個字嗎?
[00:28:56.580 --> 00:28:58.820]  悔改
[00:28:58.820 --> 00:29:02.300]  聖經是這樣說的
[00:29:02.300 --> 00:29:03.700]  所以背一下吧
[00:29:03.700 --> 00:29:05.300]  在裡面你就知道
[00:29:05.300 --> 00:29:07.540]  不是叫各處人都要聽話
[00:29:07.540 --> 00:29:10.420]  不是叫各處人都要去
[00:29:10.420 --> 00:29:15.300]  演繹
[00:29:16.180 --> 00:29:18.420]  是要各處人都要悔改
[00:29:18.420 --> 00:29:20.660]  回到聖話裡面去
[00:29:20.660 --> 00:29:22.580]  既然如此
[00:29:22.580 --> 00:29:24.300]  生生命的結果
[00:29:24.300 --> 00:29:25.660]  有什麼結果呢?
[00:29:25.660 --> 00:29:29.220]  我們看看生命記
[00:29:29.220 --> 00:29:32.420]  《宇航福音》第十五章第二節
[00:29:32.420 --> 00:29:37.980]  「凡不結果似的之子,他就剪去」
[00:29:37.980 --> 00:29:41.940]  「凡結果似的,他就修剪割席」
[00:29:41.940 --> 00:29:43.620]  「使之子結果似更多」
[00:29:44.620 --> 00:29:47.020]  我告訴大家,在這幾個月裡面
[00:29:47.020 --> 00:29:49.180]  我真是親身經歷過
[00:29:49.180 --> 00:29:51.260]  不是結果,只是開花
[00:29:51.260 --> 00:29:54.420]  我去年十二月來到香港之後
[00:29:54.420 --> 00:29:55.580]  我家裡有個露台
[00:29:55.580 --> 00:29:57.420]  露台裡面有幾盆盆栽
[00:29:57.420 --> 00:29:59.460]  花長得很漂亮
[00:29:59.460 --> 00:30:02.300]  但是這幾個月裡面
[00:30:02.300 --> 00:30:03.900]  沒有人打理它
[00:30:03.900 --> 00:30:07.140]  根本最糟糕的是沒有人淋水
[00:30:07.140 --> 00:30:09.740]  我以為死定了
[00:30:09.740 --> 00:30:10.620]  回來一看
[00:30:10.620 --> 00:30:14.660]  真的,那些泥土硬到像磚一樣硬
[00:30:14.660 --> 00:30:16.740]  上面一看
[00:30:16.740 --> 00:30:19.620]  差不多很多葉子都啡了
[00:30:19.620 --> 00:30:22.220]  但我再留心看,不是的
[00:30:22.220 --> 00:30:26.420]  其中還有一些很小的亂葉
[00:30:26.420 --> 00:30:27.860]  還可以救
[00:30:27.860 --> 00:30:30.980]  所以我就滴起心肝做這些工作
[00:30:30.980 --> 00:30:33.140]  有一個盆我就翻掉那些泥
[00:30:33.140 --> 00:30:38.060]  有一個盆就開花了
[00:30:40.660 --> 00:30:42.180]  其中包括了一件事
[00:30:42.180 --> 00:30:44.220]  我就割了很多走
[00:30:44.220 --> 00:30:48.260]  一看,它的枝前面沒有亂葉了
[00:30:48.260 --> 00:30:49.500]  一點生氣都沒有
[00:30:49.500 --> 00:30:51.500]  一戒掉,一看乾了
[00:30:51.500 --> 00:30:53.140]  整個被我砍了
[00:30:53.140 --> 00:30:59.500]  我太太還說
[00:30:59.500 --> 00:31:04.020]  「你這麼有空,死了就扔掉它」
[00:31:04.020 --> 00:31:06.460]  還說我多手
[00:31:06.460 --> 00:31:09.060]  她說明明開花的,你又砍了它
[00:31:09.500 --> 00:31:12.620]  我心想,我不敢與她爭辯,免得爭辯
[00:31:12.620 --> 00:31:14.780]  我心想,你懂甚麼?
[00:31:14.780 --> 00:31:16.460]  我看過了
[00:31:16.460 --> 00:31:20.380]  現在開花了,她沒有聲音了
[00:31:20.380 --> 00:31:25.540]  她還提醒我不要淋水
[00:31:25.540 --> 00:31:28.940]  我說淋水沒有用
[00:31:28.940 --> 00:31:30.580]  有些要剪掉才行
[00:31:30.580 --> 00:31:34.620]  剪掉它,等開到花都可以開
[00:31:34.620 --> 00:31:36.300]  開不到花都任由它
[00:31:36.300 --> 00:31:38.460]  那些是複製
[00:31:39.300 --> 00:31:40.060]  突然之間沒了
[00:31:40.060 --> 00:31:41.900]  在我們生命裏
[00:31:41.900 --> 00:31:44.060]  耶穌是葡萄樹,我們是枝子
[00:31:44.060 --> 00:31:46.660]  你不能結果,那你留下來做甚麼?
[00:31:46.660 --> 00:31:49.420]  但奇怪
[00:31:49.420 --> 00:31:52.020]  能夠結果的,它也會剪掉
[00:31:52.020 --> 00:31:54.300]  不過不是割掉,不是砍掉
[00:31:54.300 --> 00:31:56.660]  是甚麼?修理乾淨
[00:31:56.660 --> 00:32:00.180]  你們沒有用過,我用過那把剪的
[00:32:00.180 --> 00:32:01.180]  真的很好用
[00:32:01.180 --> 00:32:02.500]  那些剪花的剪
[00:32:02.500 --> 00:32:03.740]  插一聲,就剪掉了
[00:32:03.740 --> 00:32:06.380]  剪了沒多久,看光一點
[00:32:06.380 --> 00:32:07.780]  過了三兩天
[00:32:08.100 --> 00:32:10.940]  一個星期之後,還亂葉,然後開花了
[00:32:10.940 --> 00:32:15.700]  上帝在我們生命中都是這樣
[00:32:15.700 --> 00:32:19.220]  你想開花開得燦爛一點嗎?
[00:32:19.220 --> 00:32:23.340]  你不要以為修剪是一件好事
[00:32:23.340 --> 00:32:25.660]  修剪很多時候都不太舒服的
[00:32:25.660 --> 00:32:27.660]  是不是?
[00:32:27.660 --> 00:32:29.420]  但要安靜
[00:32:29.420 --> 00:32:31.340]  讓願主就做
[00:32:31.340 --> 00:32:32.940]  結束過之利
[00:32:32.940 --> 00:32:35.500]  《格拉提書》第五章二十五節
[00:32:36.020 --> 00:32:38.820]  弟兄姊妹,我們是靠聖靈而得生的
[00:32:38.820 --> 00:32:42.540]  所以,在我們蒙恩得救之後
[00:32:42.540 --> 00:32:44.940]  如果沒有聖靈在裡面工作
[00:32:44.940 --> 00:32:47.060]  你是結不到果子
[00:32:47.060 --> 00:32:49.100]  我再說一次
[00:32:49.100 --> 00:32:53.140]  這個生命是由聖靈而來的
[00:32:53.140 --> 00:32:54.740]  新的生命
[00:32:54.740 --> 00:32:58.780]  如果這個生命不是繼續由聖靈來操控、掌管
[00:32:58.780 --> 00:33:00.820]  我不會操控,是主管
[00:33:00.820 --> 00:33:03.340]  你是結不到果子的
[00:33:05.100 --> 00:33:07.340]  不要將自己的好行為當成果子
[00:33:07.340 --> 00:33:08.740]  那些只是一部份
[00:33:08.740 --> 00:33:11.860]  那些世人都可以做到的
[00:33:11.860 --> 00:33:15.060]  如果你是以前讀書時做過童軍的話
[00:33:15.060 --> 00:33:16.980]  你都知道有一個口號
[00:33:16.980 --> 00:33:17.980]  什麼口號?
[00:33:17.980 --> 00:33:19.980]  不知道嗎?
[00:33:19.980 --> 00:33:22.340]  「日行一善」
[00:33:22.340 --> 00:33:26.180]  真的
[00:33:26.180 --> 00:33:30.260]  很多學生真的有這句座右銘
[00:33:30.260 --> 00:33:31.580]  無論如何
[00:33:31.580 --> 00:33:34.140]  看到婆婆推車,他就推一下
[00:33:34.300 --> 00:33:35.940]  怎樣?「日行一善」
[00:33:35.940 --> 00:33:37.460]  好人嗎?
[00:33:37.460 --> 00:33:40.100]  被人稱讚,你學生真好
[00:33:40.100 --> 00:33:41.980]  很好的服務態度
[00:33:41.980 --> 00:33:43.180]  這些是有見證的
[00:33:43.180 --> 00:33:46.540]  但這是不是聖靈的果子?
[00:33:46.540 --> 00:33:49.060]  我不敢說不是
[00:33:49.060 --> 00:33:51.300]  但我肯定不一定是
[00:33:51.300 --> 00:33:54.140]  問題是你是用什麼性去做
[00:33:54.140 --> 00:33:57.100]  是靈性叫你做,還是人性叫你做?
[00:33:57.100 --> 00:33:59.980]  人性做就歸於人性
[00:33:59.980 --> 00:34:00.780]  歸於人
[00:34:00.780 --> 00:34:03.500]  如果是靈性叫你做,歸於神
[00:34:05.300 --> 00:34:07.860]  於是你就會明白「祂必興旺,我必須美」
[00:34:07.860 --> 00:34:11.060]  第三節聖經加拿大書第五章二十二節
[00:34:11.060 --> 00:34:13.700]  聖靈的果子
[00:34:13.700 --> 00:34:15.380]  一起讀好嗎?
[00:34:15.380 --> 00:34:16.740]  留心讀
[00:34:16.740 --> 00:34:19.380]  這五下話只有九個字
[00:34:19.380 --> 00:34:22.460]  有些好的名詞這裡沒有的
[00:34:22.460 --> 00:34:24.380]  你看
[00:34:24.380 --> 00:34:26.020]  一、二、三
[00:34:26.020 --> 00:34:28.660]  「忍耐、喜樂、和平」
[00:34:28.660 --> 00:34:32.860]  「忍耐、恩慈、良善、信實、溫柔」
[00:34:33.380 --> 00:34:35.180]  為何我忘記了節制?
