
[00:00:00.000 --> 00:00:04.320]  今天和各位一起分享這個題目
[00:24:27.160 --> 00:24:31.120]  當我們去到看到的時候
[00:24:31.120 --> 00:24:32.720]  我們就會知道
[00:24:32.720 --> 00:24:33.840]  其實在地上
[00:24:33.840 --> 00:24:38.520]  我們真的需要存著一份謙虛的心
[00:24:38.520 --> 00:24:42.320]  在靈裡面是一種貧窮
[00:24:42.320 --> 00:24:48.880]  當我們跟一些天文學家一起聊天的時候
[00:24:48.880 --> 00:24:50.440]  聽他們的描述
[00:24:50.440 --> 00:24:52.440]  在這個宇宙怎樣去描述
[00:24:52.440 --> 00:24:54.840]  就說回你自己的時候
[00:24:54.840 --> 00:24:57.880]  連一粒塵都不如
[00:24:57.880 --> 00:25:00.040]  十分之渺小
[00:25:00.040 --> 00:25:03.400]  就好像詩篇第八章第三第四節
[00:25:03.400 --> 00:25:04.360]  他說
[00:25:04.360 --> 00:25:07.200]  我觀看你指頭所造的天
[00:25:07.200 --> 00:25:10.680]  並你所陳設的月亮星宿
[00:25:10.680 --> 00:25:16.000]  便說人算甚麼
[00:25:16.000 --> 00:25:20.360]  天國是神給我們的英許
[00:25:20.360 --> 00:25:23.400]  我們是屬於祂那裡的
[00:25:23.400 --> 00:25:28.920]  天國亦都是有所得不盡的豐盛
[00:25:28.920 --> 00:25:34.240]  亦都是神英許賜予愛祂的子民
[00:25:34.240 --> 00:25:40.920]  當我們看到第二章的一至七節的時候
[00:25:40.920 --> 00:25:45.720]  真道、憎道和真道
[00:25:45.720 --> 00:25:52.000]  我們就會去到要明白一件事情
[00:25:52.000 --> 00:25:53.440]  就好像啟示錄
[00:25:53.440 --> 00:25:57.840]  如果將第五章至第二十章拿走的時候
[00:25:57.840 --> 00:26:01.360]  就會見到一個很美麗的圖畫
[00:26:01.360 --> 00:26:02.560]  審判完之後
[00:26:02.560 --> 00:26:08.280]  接著就享受天界裡各樣的豐盛
[00:26:08.280 --> 00:26:10.240]  當我們去到知道
[00:26:10.240 --> 00:26:15.680]  為何還有第五至二十章在裡面的時候
[00:26:15.680 --> 00:26:19.880]  瓦國在第一章已經說了給我們的答案
[00:26:19.880 --> 00:26:23.040]  就是我們在神聖的旅途裡面
[00:26:23.040 --> 00:26:26.160]  就是要經過的百般的試煉
[00:26:26.160 --> 00:26:29.880]  令到我們是完全無下無之的
[00:26:29.880 --> 00:26:31.800]  來到神的面前
[00:26:31.800 --> 00:26:36.800]  今天我們所面對的很多都是屬靈的操練
[00:26:36.800 --> 00:26:42.680]  要勝過我們這些狂怒不公義的心
[00:26:42.680 --> 00:26:47.320]  要勝過我們所面對的環境
[00:26:47.320 --> 00:26:50.680]  盼望在今天這一段經文裡面
[00:26:50.680 --> 00:26:52.920]  讓我們好好地學習
[00:26:52.920 --> 00:27:00.400]  在神的面前珍惜我們彼此稱為弟兄姊妹的關係
[00:27:00.400 --> 00:27:03.760]  我們要在神的面前去爭取
[00:27:03.760 --> 00:27:04.680]  是什麼呢?
[00:27:04.680 --> 00:27:08.200]  是一個靈裡面的貧窮
[00:27:08.200 --> 00:27:11.480]  在神的裡面是可以得以成性
[00:27:11.480 --> 00:27:15.000]  完全讓我們一同地禱告
[00:27:15.000 --> 00:27:16.480]  親愛的天父
[00:27:16.480 --> 00:27:20.400]  我們地上所遇到的一切事情
[00:27:20.400 --> 00:27:22.760]  都是我們的生命的操練
[00:27:22.760 --> 00:27:27.120]  無論我們的生活是十分自由
[00:27:27.120 --> 00:27:30.200]  或者是在今天這個疫情裡面
[00:27:30.200 --> 00:27:36.160]  我們很多時候都被困在一個地方
[00:27:36.160 --> 00:27:40.440]  讓我們都見得到神在每一個角落
[00:27:40.440 --> 00:27:44.480]  每一個位置都彰顯祢的榮美
[00:27:44.480 --> 00:27:48.480]  讓我們去欣賞主祢所創造的一切
[00:27:48.480 --> 00:27:52.000]  禱告乃奉主耶穌基督的名字祈求
[00:27:52.000 --> 00:27:53.000]  阿們
