
[00:00:00.000 --> 00:00:05.160]  我開始說第一,我會集中在實哉
[00:21:31.540 --> 00:21:33.500]  他們說這是神明的手指
[00:21:33.500 --> 00:21:34.620]  就是說他們的神
[00:21:34.620 --> 00:21:37.340]  我們今天要小心他們的神
[00:21:37.340 --> 00:21:38.780]  是真的
[00:21:38.780 --> 00:21:39.940]  我們這樣搞下去
[00:21:39.940 --> 00:21:41.140]  就是要有備而戰
[00:21:41.140 --> 00:21:43.140]  因為這件事不能少
[00:21:43.140 --> 00:21:44.220]  你記住
[00:21:44.220 --> 00:21:45.260]  現在是神明的手指
[00:21:45.260 --> 00:21:48.220]  因為下面是神明的手指會出現
[00:21:48.220 --> 00:21:50.220]  上帝的手會出現
