
[00:00:00.000 --> 00:00:03.000]  大家好 先和大家拜個年
[00:17:58.140 --> 00:18:01.140]  導人邁向基督
[00:18:01.140 --> 00:18:03.140]  這個意義
[00:18:03.140 --> 00:18:05.140]  所以我們的差異
[00:18:05.140 --> 00:18:07.140]  造就了合一
[00:18:07.140 --> 00:18:12.140]  免得終極意義的基督的十字架落空
[00:18:12.140 --> 00:18:15.140]  所以今日經課最後兩節
[00:18:15.140 --> 00:18:19.140]  就是指向任何教會活動的終極意義
[00:18:19.140 --> 00:18:22.140]  就是給兩節一個主題
[00:18:22.140 --> 00:18:23.140]  這個聖經說
[00:18:23.140 --> 00:18:26.140]  基督就是神的能力和智慧
[00:18:26.140 --> 00:18:29.140]  請聽我讀出十七十八節
[00:18:29.140 --> 00:18:31.140]  基督差遣我
[00:18:31.140 --> 00:18:33.140]  原不是為施洗
[00:18:33.140 --> 00:18:35.140]  乃是為傳福音
[00:18:35.140 --> 00:18:37.140]  並不用智慧的言語
[00:18:37.140 --> 00:18:40.140]  免得基督的十字架落了空
[00:18:40.140 --> 00:18:44.140]  因為十字架道理在那滅亡的人為如絕
[00:18:44.140 --> 00:18:47.140]  在我得救的人卻為神的大難
[00:18:47.140 --> 00:18:50.140]  我在本科讀哲學的時候
[00:18:50.140 --> 00:18:52.140]  老師曾經介紹
[00:18:52.140 --> 00:18:56.140]  宋明瑜學的一個叫做理一分殊
[00:18:56.140 --> 00:18:58.140]  有些讀理一分殊
[00:18:58.140 --> 00:19:00.140]  Unity in Diversity 的觀點
[00:19:00.140 --> 00:19:03.140]  簡單說就是上天有一個理
[00:19:03.140 --> 00:19:07.140]  但是人間體現這個同一個理
[00:19:07.140 --> 00:19:09.140]  它是分殊的個體性
[00:19:09.140 --> 00:19:11.140]  即是個別的人心
[00:19:11.140 --> 00:19:13.140]  這個個別人有心
[00:19:13.140 --> 00:19:16.140]  所以叫做心同此理
[00:19:16.140 --> 00:19:18.140]  可以個別的人有心
[00:19:18.140 --> 00:19:20.140]  而心同此理
[00:19:20.140 --> 00:19:22.140]  而活出這個理的理
[00:19:22.140 --> 00:19:24.140]  就是分殊差異的人生
[00:19:24.140 --> 00:19:27.140]  即是我們每一個人體現這個理
[00:19:27.140 --> 00:19:31.140]  心會導致我們活出不同的人生
[00:19:31.140 --> 00:19:33.140]  所以不同的施洗
[00:19:33.140 --> 00:19:34.140]  不同的傳道
[00:19:34.140 --> 00:19:36.140]  甚至是傳道
[00:19:36.140 --> 00:19:39.140]  都是一個分殊差異的個體性
[00:19:39.140 --> 00:19:40.140]  即是個別性
[00:19:40.140 --> 00:19:43.140]  若如果我們的心能夠同此理
[00:19:43.140 --> 00:19:48.140]  不要停住在這些過度異議的分殊差異
[00:19:48.140 --> 00:19:50.140]  是指向了終極的合一
[00:19:50.140 --> 00:19:52.140]  就是基督的十字架
[00:19:52.140 --> 00:19:54.140]  這個道理就是表明
[00:19:54.140 --> 00:19:58.140]  基督是神的能力和智慧
[00:19:58.140 --> 00:20:00.140]  一心相合
[00:20:00.140 --> 00:20:02.140]  在於基督的大惡
[00:20:02.140 --> 00:20:04.140]  很快完了
[00:20:04.140 --> 00:20:07.140]  再次我們回到今天的經課
[00:20:07.140 --> 00:20:10.140]  哥林多前書第一章第十節
[00:20:10.140 --> 00:20:14.140]  就是我們今天講到經課的第一節
[00:20:14.140 --> 00:20:16.140]  保羅勸說一個指向
[00:20:16.140 --> 00:20:18.140]  然後我再讀一次
[00:20:18.140 --> 00:20:20.140]  弟兄們
[00:20:20.140 --> 00:20:22.140]  我藉我們主耶穌基督的名
[00:20:22.140 --> 00:20:24.140]  勸你們都說一樣的話
[00:20:24.140 --> 00:20:26.140]  你們中間也不可分擋
[00:20:26.140 --> 00:20:28.140]  只要一心一意
[00:20:28.140 --> 00:20:29.140]  彼此相合
[00:20:29.140 --> 00:20:31.140]  所謂一心一意
[00:20:31.140 --> 00:20:33.140]  這個一心相合
[00:20:33.140 --> 00:20:36.140]  就是指向基督十字架所呈現的愛
[00:20:36.140 --> 00:20:38.140]  一心相合
[00:20:38.140 --> 00:20:40.140]  需要基督的信心
[00:20:40.140 --> 00:20:42.140]  愛心和妄心
[00:20:42.140 --> 00:20:44.140]  哥林多前書的卷書
[00:20:44.140 --> 00:20:46.140]  其實最多人會背誦
[00:20:46.140 --> 00:20:48.140]  就是第十三章
[00:20:48.140 --> 00:20:52.140]  哥林多前書第十三章
[00:20:52.140 --> 00:20:54.140]  被稱為愛篇
[00:20:54.140 --> 00:20:55.140]  Love Chapter
[00:20:55.140 --> 00:20:58.140]  時時在婚禮上被用上
[00:20:58.140 --> 00:21:00.140]  這個愛篇所呈現的
[00:21:00.140 --> 00:21:03.140]  就是看來好像兩個人相愛
[00:21:03.140 --> 00:21:05.140]  在境界上可以企及的高峰
[00:21:05.140 --> 00:21:08.140]  但是如果大家明白
[00:21:08.140 --> 00:21:10.140]  哥林多前書其實是保羅
[00:21:10.140 --> 00:21:13.140]  知道哥林多教會出現了很多紛爭
[00:21:13.140 --> 00:21:16.140]  所以他又勸又責
[00:21:16.140 --> 00:21:18.140]  弟兄姊妹當中
[00:21:18.140 --> 00:21:20.140]  這些分裂和主動的惡行
[00:21:20.140 --> 00:21:22.140]  所以就寫出第十三章
[00:21:22.140 --> 00:21:24.140]  其實是叫做勸愛篇
[00:21:24.140 --> 00:21:26.140]  就是勸他們相愛
[00:21:26.140 --> 00:21:28.140]  好了我結束了
[00:21:28.140 --> 00:21:30.140]  請大家一起打開
[00:21:30.140 --> 00:21:32.140]  哥林多前書第十三章
[00:21:35.140 --> 00:21:38.140]  在新約聖經一百九十二
[00:21:38.140 --> 00:21:42.140]  打開哥林多前書第十三章
[00:21:42.140 --> 00:21:45.140]  一百九十二
[00:21:45.140 --> 00:21:47.140]  我們一同站立
[00:21:47.140 --> 00:21:50.140]  我們一起中讀這段的愛篇
[00:21:50.140 --> 00:21:53.140]  作為一個回應的討問
[00:22:05.140 --> 00:22:08.140]  愛是恆久忍耐又有恩慈
[00:22:08.140 --> 00:22:11.140]  愛是恆久忍耐又有恩慈
[00:22:11.140 --> 00:22:14.140]  愛是恆久忍耐又有恩慈
[00:22:14.140 --> 00:22:16.140]  愛是恆久忍耐又有恩慈
[00:22:16.140 --> 00:22:19.140]  愛是恆久忍耐又有恩慈
[00:22:19.140 --> 00:22:22.140]  愛是恆久忍耐又有恩慈
[00:22:22.140 --> 00:22:25.140]  愛是恆久忍耐又有恩慈
[00:22:25.140 --> 00:22:28.140]  愛是恆久忍耐又有恩慈
[00:22:28.140 --> 00:22:31.140]  愛是恆久忍耐又有恩慈
[00:22:31.140 --> 00:22:34.140]  愛是恆久忍耐又有恩慈
[00:22:34.140 --> 00:22:36.140]  愛是不嫉妒
[00:22:36.140 --> 00:22:39.140]  愛是不自誇不張狂
[00:22:39.140 --> 00:22:41.140]  不做害羞的事
[00:22:41.140 --> 00:22:43.140]  不求自己的益處
[00:22:43.140 --> 00:22:45.140]  不輕易發牢
[00:22:45.140 --> 00:22:47.140]  不計算人的惡
[00:22:47.140 --> 00:22:49.140]  不喜歡不疑
[00:22:49.140 --> 00:22:51.140]  只喜歡真理
[00:22:51.140 --> 00:22:52.140]  凡是包容
[00:22:52.140 --> 00:22:54.140]  凡是相信
[00:22:54.140 --> 00:22:56.140]  凡是盼望
[00:22:56.140 --> 00:22:58.140]  凡是忍耐
[00:22:58.140 --> 00:23:00.140]  愛是永不止息
[00:23:00.140 --> 00:23:02.140]  先知講道之能
[00:23:02.140 --> 00:23:04.140]  終必歸於無尤
[00:23:04.140 --> 00:23:06.140]  說方言之能
[00:23:06.140 --> 00:23:08.140]  終必停止
[00:23:08.140 --> 00:23:11.140]  知識也終必歸於無尤
[00:23:11.140 --> 00:23:14.140]  我們現在所知道的有限
[00:23:14.140 --> 00:23:17.140]  先知所講的也有限
[00:23:17.140 --> 00:23:19.140]  等那完全都來到
[00:23:19.140 --> 00:23:22.140]  這有限的必歸於無尤了
[00:23:22.140 --> 00:23:24.140]  我作孩子的時候
[00:23:24.140 --> 00:23:26.140]  話於將孩子
[00:23:26.140 --> 00:23:28.140]  心思將孩子
[00:23:28.140 --> 00:23:29.140]  意念將孩子
[00:23:29.140 --> 00:23:31.140]  既成了人
[00:23:31.140 --> 00:23:34.140]  就把孩子的事丟棄了
[00:23:34.140 --> 00:23:38.140]  我們如今彷彿對著鏡子觀看
[00:23:38.140 --> 00:23:39.140]  模糊不清
[00:23:39.140 --> 00:23:42.140]  到那時就要面對面了
[00:23:42.140 --> 00:23:45.140]  我如今所知道的有限
[00:23:45.140 --> 00:23:47.140]  到那時全知道
[00:23:47.140 --> 00:23:50.140]  如同主知道我一樣
[00:23:50.140 --> 00:23:55.140]  如今上傳的有信有望有愛這三樣
[00:23:55.140 --> 00:23:57.140]  其中最大的是愛
[00:23:57.140 --> 00:24:00.140]  願恩位常與你們同在
[00:24:00.140 --> 00:24:02.140]  願榮耀都歸給
[00:24:02.140 --> 00:24:03.140]  聖父聖子聖靈
[00:24:03.140 --> 00:24:05.140]  永在的三一的神
[00:24:05.140 --> 00:24:06.140]  阿們
