
[00:00:00.000 --> 00:00:04.000]  各位弟子女平安
[00:18:26.000 --> 00:18:30.000]  我生下這個家是不是多餘的呢
[00:18:30.000 --> 00:18:34.000]  想起自己的過往只有傷痛和怨恨
[00:18:34.000 --> 00:18:39.000]  當時我們同學留心的聽
[00:18:39.000 --> 00:18:41.000]  都聽在心裡
[00:18:41.000 --> 00:18:42.000]  講完的時候
[00:18:42.000 --> 00:18:45.000]  導師請大家回應一句話
[00:18:45.000 --> 00:18:49.000]  給這位同學的時候
[00:18:49.000 --> 00:18:52.000]  大家很自然不知在說什麼
[00:18:52.000 --> 00:18:54.000]  只是說很欣賞你
[00:18:54.000 --> 00:18:57.000]  你很堅強 加油
[00:18:57.000 --> 00:18:59.000]  導師回應的時候
[00:18:59.000 --> 00:19:01.000]  導師站起來說
[00:19:01.000 --> 00:19:03.000]  我可不可以抱著你
[00:19:03.000 --> 00:19:06.000]  分享的同學首先一面錯愕
[00:19:06.000 --> 00:19:10.000]  隨即議會站起來抱著導師
[00:19:10.000 --> 00:19:14.000]  眼淚好像決堤一樣湧出來
[00:19:14.000 --> 00:19:20.000]  他的哭聲就像一個小孩子在抽搐
[00:19:20.000 --> 00:19:22.000]  幾天的靜修過去了
[00:19:22.000 --> 00:19:23.000]  來到總結的時候
[00:19:23.000 --> 00:19:25.000]  這位同學再次分享
[00:19:25.000 --> 00:19:29.000]  他說他有機會默想他媽媽
[00:19:29.000 --> 00:19:32.000]  其實他發現到他媽媽也很苦
[00:19:32.000 --> 00:19:35.000]  同樣生在重男輕女的時代
[00:19:35.000 --> 00:19:37.000]  生一個女兒
[00:19:37.000 --> 00:19:39.000]  生第二個也是女兒
[00:19:39.000 --> 00:19:41.000]  在夫家受盡白眼
[00:19:41.000 --> 00:19:45.000]  似乎是一件很賤的事
[00:19:45.000 --> 00:19:47.000]  他自己的先生爹他爸爸
[00:19:47.000 --> 00:19:50.000]  更加頂不住長輩的壓力
[00:19:50.000 --> 00:19:52.000]  要他娶另一個
[00:19:52.000 --> 00:19:55.000]  因為要生男孩子要留後
[00:19:55.000 --> 00:19:58.000]  於是離開家裡去外面謀生
[00:19:58.000 --> 00:20:00.000]  眼不見為乾淨
[00:20:00.000 --> 00:20:06.000]  獨自留下他一個人去面對老爺奶奶
[00:20:06.000 --> 00:20:08.000]  他覺得他媽媽也很苦
[00:20:08.000 --> 00:20:10.000]  也很堅強
[00:20:10.000 --> 00:20:12.000]  他在講的過程裡
[00:20:12.000 --> 00:20:14.000]  他沒有任何委屈
[00:20:14.000 --> 00:20:16.000]  沒有任何怨憤
[00:20:16.000 --> 00:20:20.000]  只有憐惜和明白
[00:20:20.000 --> 00:20:21.000]  所以孝順
[00:20:21.000 --> 00:20:25.000]  似乎真的要從明白自己開始
[00:20:25.000 --> 00:20:27.000]  難怪耶穌說
[00:20:27.000 --> 00:20:30.000]  最大的誡命是愛上帝
[00:20:30.000 --> 00:20:33.000]  其次就是愛人如己
[00:20:33.000 --> 00:20:35.000]  好好地和自己相處
[00:20:35.000 --> 00:20:40.000]  讓上帝去醫治我們內心曾經有過的傷害
[00:20:40.000 --> 00:20:42.000]  我們才能夠有能力
[00:20:42.000 --> 00:20:43.000]  有空間
[00:20:43.000 --> 00:20:45.000]  去看清我們眼前
[00:20:45.000 --> 00:20:47.000]  我們要面對的人
[00:20:47.000 --> 00:20:50.000]  我們才可以去講
[00:20:50.000 --> 00:20:52.000]  我們有沒有能力去孝順
[00:20:52.000 --> 00:20:55.000]  和怎樣去孝順
[00:20:55.000 --> 00:20:57.000]  一個星期前
[00:20:57.000 --> 00:20:59.000]  我問我兒子可不可以講
[00:20:59.000 --> 00:21:01.000]  他說可以講
[00:21:01.000 --> 00:21:06.000]  他跟我說
[00:21:06.000 --> 00:21:08.000]  他跟我聊天
[00:21:08.000 --> 00:21:10.000]  我們聊天
[00:21:10.000 --> 00:21:11.000]  他突然問我
[00:21:11.000 --> 00:21:13.000]  媽媽有沒有丟你架
[00:21:13.000 --> 00:21:15.000]  我很錯愕
[00:21:15.000 --> 00:21:17.000]  為什麼他會問我這個問題
[00:21:17.000 --> 00:21:19.000]  我覺得我自己
[00:21:19.000 --> 00:21:22.000]  我覺得我自己沒有期望他要做什麼
[00:21:22.000 --> 00:21:24.000]  或者千叮萬囑
[00:21:24.000 --> 00:21:26.000]  千萬不要丟我架
[00:21:26.000 --> 00:21:29.000]  我覺得我自己沒有
[00:21:29.000 --> 00:21:30.000]  我明白到
[00:21:30.000 --> 00:21:31.000]  作為執事
[00:21:31.000 --> 00:21:33.000]  牧師的兒子
[00:21:33.000 --> 00:21:34.000]  或者配偶
[00:21:34.000 --> 00:21:36.000]  其實有很大壓力
[00:21:36.000 --> 00:21:40.000]  所以我對他們其實沒有額外的要求
[00:21:40.000 --> 00:21:43.000]  我也不想他們在教會裡有特權
[00:21:43.000 --> 00:21:44.000]  就是這麼多
[00:21:44.000 --> 00:21:47.000]  大家跟頂尖一樣一視同仁
[00:21:47.000 --> 00:21:49.000]  他們是否努力讀書
[00:21:49.000 --> 00:21:52.000]  是否暫時未能確定自己是否信耶穌
[00:21:52.000 --> 00:21:54.000]  只會令我擔心
[00:21:54.000 --> 00:21:56.000]  只是想著如何去引導
[00:21:56.000 --> 00:21:58.000]  幫助他為他祈禱
[00:21:58.000 --> 00:21:59.000]  而不是想著
[00:21:59.000 --> 00:22:01.000]  他不信耶穌就丟我架
[00:22:01.000 --> 00:22:03.000]  我完全沒有這個想法
[00:22:03.000 --> 00:22:05.000]  不過當我聽到我兒子這樣問我的時候
[00:22:05.000 --> 00:22:06.000]  我是開心的
[00:22:06.000 --> 00:22:09.000]  因為他關心我的感受
[00:22:09.000 --> 00:22:11.000]  我的孝順父母就是
[00:22:11.000 --> 00:22:14.000]  從關心我們父母的感受來開始
[00:22:14.000 --> 00:22:18.000]  從認識他們的生命來開始
[00:22:18.000 --> 00:22:22.000]  我兒子在《婦女及成年報》也在做一些事
[00:22:22.000 --> 00:22:25.000]  就是生命故事的採集工作
[00:22:25.000 --> 00:22:29.000]  我們在教會裡選了十位長者
[00:22:29.000 --> 00:22:32.000]  義工開始來訪問這些長者
[00:22:32.000 --> 00:22:36.000]  說他們製造生命的故事集
[00:22:36.000 --> 00:22:37.000]  因為他們做完之後
[00:22:37.000 --> 00:22:39.000]  我有機會先看了
[00:22:39.000 --> 00:22:41.000]  看了這些伴製成品
[00:22:41.000 --> 00:22:43.000]  一方面很感謝義工不辭勞苦
[00:22:43.000 --> 00:22:47.000]  另一方面更感謝長者可以慷慨地分享
[00:22:47.000 --> 00:22:52.000]  以及將來當這個生命故事集製成之後
[00:22:52.000 --> 00:22:57.000]  大家都有機會去看
[00:22:57.000 --> 00:23:00.000]  我們能夠對長者有一個較立體的認識
[00:23:00.000 --> 00:23:05.000]  所以我也正在默默地訪問我媽媽
[00:23:05.000 --> 00:23:07.000]  雖然現在進度也很慢
[00:23:07.000 --> 00:23:09.000]  趁著我媽媽還有記憶的時候
[00:23:09.000 --> 00:23:12.000]  我很想立體地去認識她
[00:23:12.000 --> 00:23:15.000]  加上有時候我回家探望我媽媽
[00:23:15.000 --> 00:23:17.000]  崇禧就知道了
[00:23:17.000 --> 00:23:19.000]  我媽媽只懂得說一件事
[00:23:19.000 --> 00:23:21.000]  不吃這個菜 不吃那個菜
[00:23:21.000 --> 00:23:24.000]  兩個人又煮了七樣菜
[00:23:24.000 --> 00:23:26.000]  你在摘菜的時候為什麼不吃魚
[00:23:26.000 --> 00:23:28.000]  在摘魚的時候為什麼不吃雞翼
[00:23:28.000 --> 00:23:31.000]  所以我和崇禧都很苦惱
[00:23:31.000 --> 00:23:33.000]  怎麼可以吃得完呢
[00:23:33.000 --> 00:23:35.000]  但我們知道
[00:23:35.000 --> 00:23:39.000]  她覺得她可以為兒孫做的事
[00:23:39.000 --> 00:23:42.000]  就只有這麼多
[00:23:42.000 --> 00:23:46.000]  我開始邀請她說她的故事
[00:23:46.000 --> 00:23:48.000]  原來專注聆聽她的故事
[00:23:48.000 --> 00:23:51.000]  一方面可以打開大家的話題
[00:23:51.000 --> 00:23:53.000]  不要只說菜
[00:23:53.000 --> 00:23:55.000]  另一方面也可以了解她的生命
[00:23:55.000 --> 00:23:57.000]  更加重要的是
[00:23:57.000 --> 00:24:01.000]  讓她在說自己的生命過程的時候
[00:24:01.000 --> 00:24:04.000]  她可以肯定自己一生對家庭
[00:24:04.000 --> 00:24:06.000]  對社會的貢獻
[00:24:06.000 --> 00:24:10.000]  我認為這樣做其實也是孝順
[00:24:10.000 --> 00:24:13.000]  當然少不了對父母的供養
[00:24:13.000 --> 00:24:15.000]  在香港經濟越來越大壓力下
[00:24:15.000 --> 00:24:19.000]  如果你正在供樓或者交租你就知道了
[00:24:19.000 --> 00:24:23.000]  對父母的供養可能會令大家百上加一根
[00:24:23.000 --> 00:24:24.000]  我的原則就是
[00:24:24.000 --> 00:24:26.000]  我吃粥 我父母吃粥
[00:24:26.000 --> 00:24:29.000]  我吃飯的時候我父母吃飯
[00:24:29.000 --> 00:24:32.000]  如果自己奢華地對父母吝嗇
[00:24:32.000 --> 00:24:34.000]  怎樣都說不過去
[00:24:34.000 --> 00:24:36.000]  相反如果自己節儉
[00:24:36.000 --> 00:24:41.000]  但滿足父母無止境的苛索也是不應該的
[00:24:41.000 --> 00:24:45.000]  我有朋友對她成長的孩子有這樣的期望
[00:24:45.000 --> 00:24:49.000]  就是期望她將收入的十分之一奉獻給上帝
[00:24:49.000 --> 00:24:53.000]  十分之一來給父母
[00:24:53.000 --> 00:24:56.000]  當然每一個人的處境都不相同
[00:24:56.000 --> 00:25:01.000]  只是祈求上帝賜給你有愛心有智慧去面對
[00:25:01.000 --> 00:25:04.000]  只要你在上帝面前對得起上帝
[00:25:04.000 --> 00:25:07.000]  對得起父母對得起自己
[00:25:07.000 --> 00:25:09.000]  就已經可以了
[00:25:09.000 --> 00:25:12.000]  不過因為父母年紀老慢
[00:25:12.000 --> 00:25:16.000]  相信他們都失去了賺錢的能力
[00:25:16.000 --> 00:25:18.000]  只見到不斷的支出沒有收入
[00:25:18.000 --> 00:25:22.000]  他們裏面的安全感一定是很小的
[00:25:22.000 --> 00:25:28.000]  所以如果我們有計劃去供養給錢我們的父母
[00:25:28.000 --> 00:25:31.000]  最好是定時定額
[00:25:31.000 --> 00:25:34.000]  不要喜歡的時候給
[00:25:34.000 --> 00:25:37.000]  或者隨心隨意不喜歡的時候不給
[00:25:37.000 --> 00:25:39.000]  因為當你定時定額的時候
[00:25:39.000 --> 00:25:42.000]  你的父母就會有一個預算
[00:25:42.000 --> 00:25:45.000]  心裏面就會有一個踏實的感覺
[00:25:45.000 --> 00:25:48.000]  其實父母最想我們表達的孝心就是
[00:25:48.000 --> 00:25:51.000]  多點回家和我們吃飯
[00:25:51.000 --> 00:25:52.000]  就算沒什麼話題
[00:25:52.000 --> 00:25:56.000]  只要見到自己的兒女
[00:25:56.000 --> 00:25:59.000]  他的心都會很安樂
[00:25:59.000 --> 00:26:01.000]  所以無論你多忙碌的時候
[00:26:01.000 --> 00:26:03.000]  又或者你的壓力多大
[00:26:03.000 --> 00:26:05.000]  你每個星期能夠抽一天
[00:26:05.000 --> 00:26:07.000]  回家和爸爸媽媽吃飯
[00:26:07.000 --> 00:26:09.000]  或者和他們喝早茶
[00:26:09.000 --> 00:26:10.000]  又或者你定時定額
[00:26:10.000 --> 00:26:13.000]  打電話回去報你的平安
[00:26:13.000 --> 00:26:17.000]  對很多父母來說已經覺得很安慰
[00:26:17.000 --> 00:26:19.000]  當然能夠盡自己的能力去供養
[00:26:19.000 --> 00:26:21.000]  是上帝所喜悅
[00:26:21.000 --> 00:26:24.000]  千萬不要想都不想
[00:26:24.000 --> 00:26:28.000]  就去簽這個衰仔紙衰女紙
[00:26:28.000 --> 00:26:32.000]  將供養的責任扔給政府
[00:26:32.000 --> 00:26:34.000]  孝敬父母英文的翻譯就是
[00:26:34.000 --> 00:26:36.000]  Respect your parents
[00:26:36.000 --> 00:26:38.000]  敬重我們的父母
[00:26:38.000 --> 00:26:40.000]  所以聖經說咒罵他們
[00:26:40.000 --> 00:26:42.000]  對他們沒有禮貌
[00:26:42.000 --> 00:26:45.000]  也不是應該的
[00:26:45.000 --> 00:26:46.000]  各位靈姐妹
[00:26:46.000 --> 00:26:49.000]  當孝敬父母是上帝給我們的誡命
[00:26:49.000 --> 00:26:51.000]  我們當然要遵行
[00:26:51.000 --> 00:26:54.000]  不過每一個人的成長歷程都不同
[00:26:54.000 --> 00:26:57.000]  如果你察覺到成長是充滿了創傷
[00:26:57.000 --> 00:27:01.000]  第一步你不是勉強自己去遵守這條誡命
[00:27:01.000 --> 00:27:04.000]  而是要去踏上這個
[00:27:04.000 --> 00:27:09.000]  醫治你受傷心靈的路徑
[00:27:09.000 --> 00:27:11.000]  管理你去找上帝的教睦童宮
[00:27:11.000 --> 00:27:13.000]  或者一些熟齡的長者
[00:27:13.000 --> 00:27:15.000]  他們會幫助你
[00:27:15.000 --> 00:27:17.000]  或者轉介你去到
[00:27:17.000 --> 00:27:21.000]  在這方面有經驗和能力的人士
[00:27:21.000 --> 00:27:24.000]  去幫助你在當中來跨越
[00:27:24.000 --> 00:27:26.000]  因為我們不是勉強自己
[00:27:26.000 --> 00:27:32.000]  而是讓自己內心充滿了掙扎和矛盾衝突
[00:27:32.000 --> 00:27:35.000]  更加不要假冒為善
[00:27:35.000 --> 00:27:38.000]  立體的認識自己的父母
[00:27:38.000 --> 00:27:40.000]  去探望關心問候
[00:27:40.000 --> 00:27:43.000]  定時定壓的金錢供給
[00:27:43.000 --> 00:27:45.000]  都是讓父母在晚年的時候
[00:27:45.000 --> 00:27:48.000]  得到安慰的孝順方式
[00:27:48.000 --> 00:27:51.000]  願我們能夠盡我們的力量
[00:27:51.000 --> 00:27:57.000]  去以愛去回應上帝所賜予我們地上父母的養育之恩
[00:27:57.000 --> 00:27:59.000]  阿門
