
[00:00:00.000 --> 00:00:02.500]  今天我要跟各位分享的信息是
[00:20:05.720 --> 00:20:09.720]  這樣子不會吹風 不會淋雨
[00:20:09.720 --> 00:20:16.320]  或者有一些私自的
[00:20:16.320 --> 00:20:20.200]  最終神只是要讓他們知道
[00:20:20.200 --> 00:20:22.840]  你們今天在曠野裡面
[00:20:22.840 --> 00:20:24.700]  你們搭帳篷
[00:20:24.700 --> 00:20:27.040]  各位有露過營嗎
[00:20:27.040 --> 00:20:30.500]  有嘛 我們都搭帳篷
[00:20:30.500 --> 00:20:33.340]  我很喜歡在露營
[00:20:33.340 --> 00:20:35.980]  但是我露營 我帳篷
[00:20:35.980 --> 00:20:38.580]  我睡不慣
[00:20:38.580 --> 00:20:41.920]  有的人他還有吹氣墊
[00:20:41.920 --> 00:20:44.960]  睡在氣墊上面 在帳篷裡面
[00:20:44.960 --> 00:20:47.420]  但是很感謝神
[00:20:47.420 --> 00:20:48.760]  所以我買車子
[00:20:48.760 --> 00:20:50.560]  我永遠是買後座
[00:20:50.560 --> 00:20:52.160]  可以打開扯平
[00:20:52.160 --> 00:20:54.340]  可以睡覺在車子裡面的
[00:20:54.340 --> 00:20:56.260]  所以我就把車開到營區裡面
[00:20:56.260 --> 00:20:58.540]  晚上我就睡在營區裡面
[00:20:58.540 --> 00:21:00.700]  睡在車子上面
[00:21:00.700 --> 00:21:03.640]  那麼所以也蠻好的
[00:21:03.640 --> 00:21:06.240]  但是他們那個時候是「朋」
[00:21:06.240 --> 00:21:08.240]  就是很簡陋的
[00:21:08.240 --> 00:21:14.420]  神要我們盼望應許之地
[00:21:14.420 --> 00:21:15.920]  那個時候是什麼
[00:21:15.920 --> 00:21:17.760]  應許之地
[00:21:17.760 --> 00:21:19.660]  迦南美地
[00:21:19.660 --> 00:21:22.400]  神要我們盼望的是怎麼樣
[00:21:22.400 --> 00:21:24.660]  將來的天堂
[00:21:24.660 --> 00:21:25.860]  哈咧勒亞
[00:21:25.860 --> 00:21:27.060]  所以我們在地上
[00:21:27.060 --> 00:21:32.200]  也不過是暫時棲息的地方
[00:21:32.200 --> 00:21:35.900]  你家再漂亮
[00:21:35.900 --> 00:21:39.140]  也不過是暫時棲息之地
[00:21:39.140 --> 00:21:41.240]  你家再小
[00:21:41.240 --> 00:21:44.980]  也不過是暫時棲身之所
[00:21:44.980 --> 00:21:46.580]  將來我們在天上
[00:21:46.580 --> 00:21:50.620]  我們盼望的是與神同在
[00:21:50.620 --> 00:21:51.920]  是不是
[00:21:51.920 --> 00:21:54.560]  哇 你會說
[00:21:54.560 --> 00:21:55.800]  我將來到天上的時候
[00:21:55.800 --> 00:21:57.760]  我住什麼家
[00:21:57.760 --> 00:22:01.600]  我住什麼大房子或小房子
[00:22:01.600 --> 00:22:03.240]  You don't worry about that
[00:22:03.240 --> 00:22:04.900]  你不會擔心那個
[00:22:04.900 --> 00:22:07.800]  因為當你到了天上的時候
[00:22:07.800 --> 00:22:10.640]  你吃什麼 你穿什麼
[00:22:10.640 --> 00:22:11.840]  都已經不重要了
[00:22:11.840 --> 00:22:13.440]  你看那個神
[00:22:13.440 --> 00:22:16.340]  你瞻仰祂的柔美
[00:22:16.340 --> 00:22:18.140]  那天堂的美
[00:22:18.140 --> 00:22:20.680]  就再一次讓我們
[00:22:20.680 --> 00:22:22.680]  看到神的偉大
[00:22:22.680 --> 00:22:23.980]  哈咧勒亞
[00:22:23.980 --> 00:22:26.520]  祝朋節的意義就是讓我們知道
[00:22:26.520 --> 00:22:30.620]  我們的地上也不過是棲身的地方
[00:22:30.620 --> 00:22:31.660]  當然
[00:22:31.660 --> 00:22:34.300]  祝朋節也發生過幾件事情
[00:22:34.300 --> 00:22:38.440]  聖經上也都有交代
[00:22:38.440 --> 00:22:42.240]  祝朋節有一個事情是這個樣子
[00:22:42.240 --> 00:22:45.680]  在祝朋節的時候
[00:22:45.680 --> 00:22:49.720]  在當時在西羅亞池子
[00:22:49.720 --> 00:22:53.220]  今天好像已經廢墟了一樣
[00:22:53.220 --> 00:22:55.220]  西羅亞的池子
[00:22:55.220 --> 00:23:00.520]  祭司就會拿金壺著
[00:23:00.520 --> 00:23:03.820]  接西利亞的池水
[00:23:03.820 --> 00:23:09.240]  然後他一面要讀有關火水的經文
[00:23:09.240 --> 00:23:13.240]  就好像以賽亞書十二章三節講的
[00:23:13.240 --> 00:23:14.880]  我們一起來念
[00:23:14.880 --> 00:23:18.440]  你們必從救約的泉源
[00:23:18.440 --> 00:23:20.620]  歡然取水
[00:23:20.620 --> 00:23:22.280]  哈咧勒亞
[00:23:22.280 --> 00:23:26.080]  這是神用祭司
[00:23:26.080 --> 00:23:29.220]  他說你們要從救恩的泉源
[00:23:29.220 --> 00:23:30.720]  歡然取水
[00:23:30.720 --> 00:23:36.560]  他把金壺裡面取的西羅亞池子的水
[00:23:36.560 --> 00:23:39.860]  倒在一個容器裡面
[00:23:39.860 --> 00:23:41.860]  這個容器
[00:23:41.860 --> 00:23:45.740]  它有好多出口的地方
[00:23:45.740 --> 00:23:47.800]  所以它水一倒下去
[00:23:47.800 --> 00:23:50.200]  就好多地方就出水了
[00:23:50.200 --> 00:23:52.740]  老百姓就可以接水
[00:23:52.740 --> 00:23:54.240]  歡然取水
[00:23:54.240 --> 00:23:56.840]  就是這個意思
[00:23:56.840 --> 00:23:59.140]  祝朋節還有一個意思
[00:23:59.140 --> 00:24:00.720]  聖經上面一個大事情
[00:24:00.720 --> 00:24:04.520]  就是《路德記》裡面講的
[00:24:04.520 --> 00:24:05.920]  我們剛才也說了
[00:24:05.920 --> 00:24:08.920]  以利米勒帶了兩個孩子到了摩丫地
[00:24:08.920 --> 00:24:14.100]  因為那邊鬧饑荒
[00:24:14.100 --> 00:24:14.960]  所以來了那邊
[00:24:14.960 --> 00:24:16.960]  所以他們就洗了三個人
[00:24:16.960 --> 00:24:21.000]  其中有一個是路德
[00:24:21.000 --> 00:24:24.100]  那麼後來三個男人都死了
[00:24:24.100 --> 00:24:25.900]  他們在摩丫地的時候
[00:24:25.900 --> 00:24:27.040]  雖然有吃的
[00:24:27.040 --> 00:24:28.380]  但是過了一陣子
[00:24:28.380 --> 00:24:30.580]  也鬧起饑荒來了
[00:24:30.580 --> 00:24:35.420]  所以他婆婆就要回伯利恆那個地方
[00:24:35.420 --> 00:24:39.960]  伯利恆的意思是糧倉
[00:24:39.960 --> 00:24:43.860]  所以他婆婆就帶了路德回去
[00:24:43.860 --> 00:24:46.560]  然後他們在那裡
[00:24:46.560 --> 00:24:49.560]  正好聖經上面說
[00:24:49.560 --> 00:24:50.600]  又開始碰瘋
[00:24:50.600 --> 00:24:53.100]  收了大門 收了小麥
[00:24:53.100 --> 00:24:55.300]  然後來到祝朋節
[00:24:55.300 --> 00:25:00.980]  祝朋節是最後秋收的那個關卡
[00:25:00.980 --> 00:25:06.680]  所以路德就到了伯拉斯的田裡面去
[00:25:06.680 --> 00:25:09.980]  撿一些掉在地上的麥穗
[00:25:09.980 --> 00:25:11.480]  所以為什麼我們會說
[00:25:11.480 --> 00:25:13.560]  有一幅圖畫叫做《十穗》
[00:25:13.560 --> 00:25:16.320]  就是從這邊來的
[00:25:16.320 --> 00:25:17.820]  那麼因為他們農忙
[00:25:17.820 --> 00:25:22.500]  所以晚上的時候就睡在篷裡面
[00:25:22.500 --> 00:25:24.960]  就睡在田間
[00:25:24.960 --> 00:25:27.400]  路德是外邦女子
[00:25:27.400 --> 00:25:28.700]  她來到田間的時候
[00:25:28.700 --> 00:25:33.780]  晚上就睡在伯拉斯的帳篷裡面
[00:25:33.780 --> 00:25:37.080]  她就睡在伯拉斯的腳下
[00:25:37.080 --> 00:25:38.780]  然後她可能有點冷
[00:25:38.780 --> 00:25:40.640]  她沒有準備好吃過東西
[00:25:40.640 --> 00:25:42.180]  她就拉拉被子
[00:25:42.180 --> 00:25:43.580]  然後伯拉斯說
[00:25:43.580 --> 00:25:45.260]  你是誰
[00:25:45.260 --> 00:25:48.520]  路德說我是你的卑女路德
[00:25:48.520 --> 00:25:51.420]  求你用你的衣鏡遮蓋我
[00:25:51.420 --> 00:25:55.020]  因你是我一個致敬的親屬
[00:25:55.020 --> 00:25:56.960]  那麼很有意思的
[00:25:56.960 --> 00:26:01.040]  這裡就講到遮蓋
[00:26:01.040 --> 00:26:03.940]  我們在祝朋節裡面
[00:26:03.940 --> 00:26:07.080]  我們也要想到神遮蓋
[00:26:07.080 --> 00:26:08.080]  你知道
[00:26:08.080 --> 00:26:10.380]  你來到一個新年五七八四年
[00:26:10.380 --> 00:26:12.780]  一個New Year
[00:26:12.780 --> 00:26:14.640]  一個新的一個開始
[00:26:14.640 --> 00:26:19.020]  你一開始你就先向神來認罪
[00:26:19.020 --> 00:26:21.420]  神要赦免你的罪
[00:26:21.420 --> 00:26:24.960]  那麼一年都可以沒有罪一樣
[00:26:24.960 --> 00:26:29.000]  但是你要有一個遮蓋
[00:26:29.000 --> 00:26:30.360]  如果沒有了一個遮蓋
[00:26:30.360 --> 00:26:33.900]  我們仍然會受到撒那魔鬼的攻擊
[00:26:33.900 --> 00:26:36.960]  甚至我們仍然會走歪路 走錯路
[00:26:36.960 --> 00:26:38.780]  我們仍然會犯罪
[00:26:38.780 --> 00:26:43.940]  但是求神用他的衣鏡遮蓋我
[00:26:43.940 --> 00:26:48.080]  求神用他的披護遮蓋我
[00:26:48.080 --> 00:26:50.720]  就好像當時亞當夏娃犯了罪一樣
[00:26:50.720 --> 00:26:53.720]  神殺了神主給他們披上
[00:26:53.720 --> 00:26:56.480]  帶著血的外跑
[00:26:56.480 --> 00:26:59.600]  讓他們得到遮蓋
[00:26:59.600 --> 00:27:03.100]  因你是我一個致敬的親屬
[00:27:03.100 --> 00:27:05.960]  他是Kingsman Redeemer
[00:27:05.960 --> 00:27:09.040]  他是一個致敬的親屬
[00:27:09.040 --> 00:27:12.600]  祝朋節還有一件事情
[00:27:12.600 --> 00:27:18.680]  原來福音七章三十七節
[00:27:18.680 --> 00:27:20.580]  來一起來念紅的
[00:27:20.580 --> 00:27:24.780]  節氣的末日即最大之日
[00:27:24.780 --> 00:27:26.620]  耶穌高聲說
[00:27:26.620 --> 00:27:30.380]  人樂渴能可以到我這裡來喝
[00:27:30.380 --> 00:27:32.460]  凡喝著水的就永遠不再渴
[00:27:32.460 --> 00:27:36.460]  就從他腹中要流出活水的江河來
[00:27:36.460 --> 00:27:40.740]  這個節氣末日就是祝朋節
[00:27:40.740 --> 00:27:45.040]  Hallelujah 祝朋節
[00:27:45.040 --> 00:27:49.900]  算是我們的豐年祭秋收
[00:27:49.900 --> 00:27:54.280]  是一個非常喜樂的節日
[00:27:54.280 --> 00:27:58.740]  Hallelujah 讚美神
[00:27:58.740 --> 00:28:02.460]  我們講到神的帳目在人間
[00:28:02.460 --> 00:28:03.720]  我們講到蓬
[00:28:03.720 --> 00:28:06.060]  我們講到搭棚子
[00:28:06.060 --> 00:28:07.700]  各位記得嗎
[00:28:07.700 --> 00:28:13.700]  當亞伯蘭授神護召離開烏爾夏迦南的時候
[00:28:13.700 --> 00:28:16.700]  他第一件事做的是什麼
[00:28:16.700 --> 00:28:20.540]  他是搭棚子築壇
[00:28:20.540 --> 00:28:23.040]  他要搭一個帳篷築壇
[00:28:23.040 --> 00:28:26.340]  而且求告主民
[00:28:26.340 --> 00:28:29.580]  什麼叫求告主民啊
[00:28:29.580 --> 00:28:32.180]  就是獻祭禱告
[00:28:32.180 --> 00:28:35.180]  稱頌神 讚美神
[00:28:35.180 --> 00:28:38.020]  所以我常常比喻說
[00:28:38.020 --> 00:28:42.520]  我們基督徒興到一個地方要怎麼樣
[00:28:42.520 --> 00:28:44.900]  找教會築壇
[00:28:44.900 --> 00:28:48.700]  還有把你自己家安頓好
[00:28:48.700 --> 00:28:51.900]  是不是 搭棚子
[00:28:51.900 --> 00:28:55.580]  那麼亞伯蘭這個棚子
[00:28:55.580 --> 00:29:00.180]  他當初搭的這個棚子是怎麼樣
[00:29:00.180 --> 00:29:02.480]  非常簡陋的
[00:29:02.480 --> 00:29:06.080]  他叫做棚子 是不是
[00:29:06.080 --> 00:29:11.120]  那麼到了摩西的時候
[00:29:11.120 --> 00:29:13.900]  摩西築的是什麼
[00:29:13.900 --> 00:29:16.360]  他已經不是築棚了
[00:29:16.360 --> 00:29:19.960]  他築的是檜木
[00:29:19.960 --> 00:29:22.500]  叫做Teppaniko
[00:29:22.500 --> 00:29:25.440]  Teppaniko今天我們經常的築棚就是
[00:29:25.440 --> 00:29:27.180]  他就是用Teppaniko
[00:29:27.180 --> 00:29:32.480]  Fest of Teppaniko或者Festival of Teppaniko
[00:29:32.480 --> 00:29:35.140]  這已經不是很簡陋的棚子了
[00:29:35.140 --> 00:29:36.180]  你知道嗎
[00:29:36.180 --> 00:29:39.980]  摩西築的檜木他也是獻祭
[00:29:39.980 --> 00:29:43.720]  他跟神相會在那個地方的
[00:29:43.720 --> 00:29:46.660]  是不是 聖經上面說
[00:29:46.660 --> 00:29:50.800]  老百姓搭了很多帳篷在這邊
[00:29:50.800 --> 00:29:52.000]  生活區
[00:29:52.000 --> 00:29:53.900]  摩西在雲外
[00:29:53.900 --> 00:29:56.800]  自己搭了一個檜木
[00:29:56.800 --> 00:29:57.660]  是不是
[00:29:57.660 --> 00:29:59.740]  然後在檜木裡面
[00:29:59.740 --> 00:30:02.380]  那麼也是蠻複雜的
[00:30:02.380 --> 00:30:06.280]  有什麼最外層是海狗皮
[00:30:06.280 --> 00:30:09.180]  裡面還有零螺綢帶布皮
[00:30:09.180 --> 00:30:14.220]  然後室面有圍起來的
[00:30:14.220 --> 00:30:17.180]  裡面有分外院
[00:30:17.180 --> 00:30:18.560]  還有外面還有圍起來的
[00:30:18.560 --> 00:30:22.300]  外院 內院 聖所 至聖所
[00:30:22.300 --> 00:30:26.400]  那麼至聖所裡面就有什麼
[00:30:26.400 --> 00:30:28.660]  約櫃
[00:30:28.660 --> 00:30:34.740]  所以為什麼耶穌丁寺的時候
[00:30:34.740 --> 00:30:35.980]  他上面講說
[00:30:35.980 --> 00:30:40.880]  至聖所的漫子從上到下列為兩半
[00:30:40.880 --> 00:30:44.580]  表示說神與人的隔閡已經不在了
[00:30:44.580 --> 00:30:47.460]  那麼以前那個時候要有至聖所有漫子
[00:30:47.460 --> 00:30:50.820]  人不可以進去的
[00:30:50.820 --> 00:30:54.560]  只有大祭司每年才能夠進去一次的
[00:30:54.560 --> 00:30:56.820]  那麼裡面放的是約櫃
[00:30:56.820 --> 00:31:00.940]  約櫃裡面有什麼
[00:31:00.940 --> 00:31:06.300]  一罐瑪娜雅倫發芽的葬
[00:31:06.300 --> 00:31:12.240]  還有一罐磁界法板放在裡面
[00:31:12.240 --> 00:31:14.620]  然後人不可以去動的
[00:31:14.620 --> 00:31:17.620]  這個蓋子上面有兩個基路伯
[00:31:17.620 --> 00:31:19.020]  Chair
[00:31:19.020 --> 00:31:22.180]  他們是看守至聖所的
[00:31:22.180 --> 00:31:24.420]  看守神的約櫃
[00:31:24.420 --> 00:31:26.720]  非常莊嚴的
[00:31:26.720 --> 00:31:28.760]  現在約櫃不知道到哪去了
[00:31:28.760 --> 00:31:30.000]  你知道嗎
[00:31:30.000 --> 00:31:31.460]  現在經過這些戰亂
[00:31:31.460 --> 00:31:33.160]  經過這麼多時間
[00:31:33.160 --> 00:31:35.360]  約櫃不知道到哪去了
[00:31:35.360 --> 00:31:37.000]  我有的時候看到
[00:31:37.000 --> 00:31:39.600]  大消息大消息約櫃被發現了
[00:31:39.600 --> 00:31:41.840]  後來我看一看也不太知
[00:31:41.840 --> 00:31:44.080]  亂七八糟講說什麼
[00:31:44.080 --> 00:31:47.480]  說一下子有的放羊人在山洞裡面
[00:31:47.480 --> 00:31:49.120]  找到屍骸骨卷
[00:31:49.120 --> 00:31:52.520]  後來又發現到約櫃在那個地方
[00:31:52.520 --> 00:31:54.920]  都不知道約櫃到哪裡去
[00:31:54.920 --> 00:31:56.020]  不知道
[00:31:56.020 --> 00:31:58.960]  因為將來有一天
[00:31:58.960 --> 00:32:06.360]  天上的約櫃就像摩西的檜木一樣
[00:32:06.360 --> 00:32:07.900]  摩西怎麼知道
[00:32:07.900 --> 00:32:11.840]  這檜木多長多寬多高
[00:32:11.840 --> 00:32:13.780]  用什麼材料
[00:32:13.780 --> 00:32:16.380]  摩西不是上了西乃山嗎
[00:32:16.380 --> 00:32:18.640]  這叫做山上的異象
[00:32:18.640 --> 00:32:20.280]  神跟他講的
[00:32:20.280 --> 00:32:22.740]  要用什麼材料要怎麼建
[00:32:22.740 --> 00:32:24.320]  都講得清清楚楚
[00:32:24.320 --> 00:32:26.280]  裡面的聖物是什麼
[00:32:26.280 --> 00:32:31.020]  在圍牆外面是怎麼樣
[00:32:31.020 --> 00:32:32.620]  外邦人
[00:32:32.620 --> 00:32:35.460]  還有殺牛宰羊的地方
[00:32:35.460 --> 00:32:38.220]  然後進入到內院的時候
[00:32:38.220 --> 00:32:43.940]  只有很大的一個同海接雨水的
[00:32:43.940 --> 00:32:46.240]  然後很多的洗滌盆
[00:32:46.240 --> 00:32:48.600]  雨水接了就裝到盆裡面
[00:32:48.600 --> 00:32:52.940]  就把這些沙的祭物洗乾淨了
[00:32:52.940 --> 00:32:56.940]  然後老百姓洗了乾淨的祭物
[00:32:56.940 --> 00:32:58.280]  就拿到手上排下隊
[00:32:58.280 --> 00:33:00.260]  就進入聖所裡面
[00:33:00.260 --> 00:33:03.280]  聖所裡面有金針台
[00:33:03.280 --> 00:33:04.460]  有橙色餅
[00:33:04.460 --> 00:33:06.360]  還有洗衣盆
[00:33:06.360 --> 00:33:13.100]  然後就跟祭師求祝佛問問題的
[00:33:13.100 --> 00:33:18.100]  然後獻物獻祭的祭就燒在梵祭壇上面
[00:33:18.100 --> 00:33:20.800]  在內院裡面
[00:33:20.800 --> 00:33:23.740]  那麼只有大祭師一年一次
[00:33:23.740 --> 00:33:27.140]  才能夠進入到聖所去的
[00:33:27.140 --> 00:33:27.840]  所以那個時候
[00:33:27.840 --> 00:33:30.520]  摩西的櫃木是非常的講究的
[00:33:30.520 --> 00:33:34.120]  但是今天主耶穌基督來了
[00:33:34.120 --> 00:33:38.020]  祂讓我們能夠直接見到神不是嗎
[00:33:38.020 --> 00:33:40.320]  還有一個是
[00:33:40.320 --> 00:33:44.920]  就是大衛倒他的帳幕
[00:33:44.920 --> 00:33:47.560]  這一個是最像神的帳幕
[00:33:47.560 --> 00:33:48.960]  在人間的
[00:33:48.960 --> 00:33:54.080]  因為已經大衛可以坐在帳幕裡面
[00:33:54.080 --> 00:33:56.240]  跟神面對面
[00:33:56.240 --> 00:33:57.940]  跟神講話的
[00:33:57.940 --> 00:34:00.320]  今天也是這個樣子
[00:34:00.320 --> 00:34:02.480]  神的帳幕在人間
[00:34:02.480 --> 00:34:04.580]  就已經不再是
[00:34:04.580 --> 00:34:07.320]  我們跟祂有任何的隔絕了
[00:34:07.320 --> 00:34:09.480]  你的帳幕可以在你心裡面
[00:34:09.480 --> 00:34:12.200]  神的帳幕可以在教會裡面
[00:34:12.200 --> 00:34:15.260]  神的帳幕可以在山頂上面
[00:34:15.260 --> 00:34:19.000]  神的帳幕可以在你的睡夢之中
[00:34:19.000 --> 00:34:21.860]  你來領受跟神面對面
[00:34:21.860 --> 00:34:24.000]  領受祂的恩典祝福與憐憫
[00:34:24.000 --> 00:34:25.800]  你來與祂對話
[00:34:25.800 --> 00:34:27.000]  你向祂禱告
[00:34:27.000 --> 00:34:29.680]  神給你交代什麼事情
[00:34:29.680 --> 00:34:33.280]  神的祝福從哪裡來的
[00:34:33.280 --> 00:34:36.220]  但是這個帳幕都倒了
[00:34:36.220 --> 00:34:38.920]  現在哪裡還有帳幕呢
[00:34:38.920 --> 00:34:40.820]  沒有了
[00:34:40.820 --> 00:34:41.280]  是不是
[00:34:41.280 --> 00:34:42.480]  亞伯拉那壇
[00:34:42.480 --> 00:34:43.760]  棚子也沒了
[00:34:43.760 --> 00:34:45.720]  摩西的檜木也沒有了
[00:34:45.720 --> 00:34:47.020]  神大衛倒
[00:34:47.020 --> 00:34:49.320]  祂的帳幕也倒了
[00:34:49.320 --> 00:34:52.400]  索羅門王的聖殿也垮了
[00:34:52.400 --> 00:34:54.160]  已經沒有了
[00:34:54.160 --> 00:34:57.300]  但是啟示錄二十一章三節
[00:34:57.300 --> 00:34:59.640]  來 我們來唸紅的字
[00:34:59.640 --> 00:35:02.540]  我聽見有大聲音
[00:35:02.540 --> 00:35:05.080]  從寶座出來說
[00:35:05.080 --> 00:35:08.420]  看啊 神的帳幕在人間
[00:35:08.420 --> 00:35:10.380]  祂要與人同住
[00:35:10.380 --> 00:35:12.720]  他們要做祂的指名
[00:35:12.720 --> 00:35:15.380]  神要親自與他們同在
[00:35:15.380 --> 00:35:17.980]  做他們的神
[00:35:17.980 --> 00:35:19.060]  哈利路亞
[00:35:19.060 --> 00:35:20.760]  這是我們的盼望
[00:35:20.760 --> 00:35:21.560]  是不是
[00:35:21.560 --> 00:35:23.420]  我們地上沒有了指望
[00:35:23.420 --> 00:35:25.060]  沒有了盼望
[00:35:25.060 --> 00:35:26.900]  我們的盼望在天上
[00:35:26.900 --> 00:35:28.100]  我們在地上
[00:35:28.100 --> 00:35:29.960]  不管你是什麼聖殿
[00:35:29.960 --> 00:35:31.460]  不管你房子是什麼
[00:35:31.460 --> 00:35:33.500]  也不過是棲息之所
[00:35:33.500 --> 00:35:36.180]  也不過是一個棚
[00:35:36.180 --> 00:35:37.000]  是一個檜木
[00:35:37.000 --> 00:35:38.840]  也不過是一個帳幕
[00:35:38.840 --> 00:35:40.340]  而且還倒塌
[00:35:40.340 --> 00:35:45.840]  而我們的盼望是在神的天上
[00:35:45.840 --> 00:35:49.880]  神要親自與我們同在
[00:35:49.880 --> 00:35:51.860]  我們要做祂的指名
[00:35:51.860 --> 00:35:54.020]  祂要做我們的神
[00:35:54.020 --> 00:35:55.860]  到那個時候
[00:35:55.860 --> 00:35:59.560]  我們帶來神的面前的時候
[00:35:59.560 --> 00:36:02.560]  我相信我能看到每一位
[00:36:02.560 --> 00:36:04.900]  是不是
[00:36:04.900 --> 00:36:08.440]  當你接受了耶穌基督
[00:36:08.440 --> 00:36:09.840]  你成為祂的兒女
[00:36:09.840 --> 00:36:12.500]  你信了祂
[00:36:12.500 --> 00:36:14.640]  信耶穌得永生
[00:36:14.640 --> 00:36:16.240]  祂的信是
[00:36:16.240 --> 00:36:18.940]  現在完成進行式
[00:36:18.940 --> 00:36:19.780]  是不是
[00:36:19.780 --> 00:36:20.920]  不是說我今天信
[00:36:20.920 --> 00:36:22.280]  明天就不信了
[00:36:22.280 --> 00:36:23.160]  那你這個事
[00:36:23.160 --> 00:36:24.860]  是要什麼信呢
[00:36:24.860 --> 00:36:27.060]  祂的信是說我今天信
[00:36:27.060 --> 00:36:28.260]  現在完成了
[00:36:28.260 --> 00:36:29.820]  我已經信了
[00:36:29.820 --> 00:36:31.360]  而且是進行式
[00:36:31.360 --> 00:36:33.360]  我一致信下去
[00:36:33.360 --> 00:36:34.220]  當然
[00:36:34.220 --> 00:36:35.960]  有的時候我們會犯錯
[00:36:35.960 --> 00:36:37.700]  有的時候我們會小心
[00:36:37.700 --> 00:36:38.800]  有的時候會怎麼樣
[00:36:38.800 --> 00:36:40.140]  但是
[00:36:40.140 --> 00:36:42.440]  你一致信下去
[00:36:42.440 --> 00:36:44.100]  這就是一次得救
[00:36:44.100 --> 00:36:46.300]  永遠得救的意思
[00:36:46.300 --> 00:36:47.140]  哈勒路亞
[00:36:47.140 --> 00:36:48.040]  感謝神
[00:36:48.040 --> 00:36:48.880]  讚美神
[00:36:48.880 --> 00:36:50.840]  讓我們低頭禱告
[00:36:50.840 --> 00:36:52.940]  阿爸父我感謝你
[00:36:52.940 --> 00:36:56.020]  因為神的葬物在人間
[00:36:56.020 --> 00:36:58.020]  不管祂是
[00:36:58.020 --> 00:36:59.980]  亞伯蘭的棚子
[00:36:59.980 --> 00:37:01.160]  摩西的檜木
[00:37:01.160 --> 00:37:02.760]  大衛倒塌的葬物
[00:37:02.760 --> 00:37:04.500]  索羅王的聖殿
[00:37:04.500 --> 00:37:05.560]  或者
[00:37:05.560 --> 00:37:07.100]  神你在我家
[00:37:07.100 --> 00:37:08.720]  或在我們教會
[00:37:08.720 --> 00:37:10.000]  所見的
[00:37:10.000 --> 00:37:11.000]  壇
[00:37:11.000 --> 00:37:11.720]  這個
[00:37:11.720 --> 00:37:12.560]  altar
[00:37:12.560 --> 00:37:14.300]  然後我們來到神的面前
[00:37:14.300 --> 00:37:15.460]  我們再一次
[00:37:15.460 --> 00:37:16.540]  舉雙手
[00:37:16.540 --> 00:37:19.140]  我們福福在地
[00:37:19.140 --> 00:37:20.540]  舉手投足
[00:37:20.540 --> 00:37:22.540]  我們稱先讚美
[00:37:22.540 --> 00:37:23.540]  我們的神
[00:37:23.540 --> 00:37:24.440]  哈勒路亞
[00:37:24.440 --> 00:37:26.620]  因為神你的葬物
[00:37:26.620 --> 00:37:28.440]  就在我們中間
[00:37:28.440 --> 00:37:30.440]  就在這個地方
[00:37:30.440 --> 00:37:31.120]  哈勒路亞
[00:37:31.120 --> 00:37:33.920]  神你有彰顯你的榮耀
[00:37:33.920 --> 00:37:35.080]  我們來到你面前
[00:37:35.080 --> 00:37:36.620]  我們來領受
[00:37:36.620 --> 00:37:38.760]  我們不需要到
[00:37:38.760 --> 00:37:40.520]  什麼好遠的地方
[00:37:40.520 --> 00:37:42.200]  多高的山上
[00:37:42.200 --> 00:37:44.300]  或者多深的海底
[00:37:44.300 --> 00:37:47.200]  或者多麼大的殿堂廟宇
[00:37:47.200 --> 00:37:49.860]  我們才能夠
[00:37:49.860 --> 00:37:51.100]  見到神
[00:37:51.100 --> 00:37:53.000]  我們才能夠得到神
[00:37:53.000 --> 00:37:54.440]  就在你的心
[00:37:54.440 --> 00:37:55.540]  就可以了
[00:37:55.540 --> 00:37:56.740]  就在你的教會
[00:37:56.740 --> 00:37:57.600]  就可以
[00:37:57.600 --> 00:37:58.580]  就在你的家
[00:37:58.580 --> 00:37:59.640]  就可以
[00:37:59.640 --> 00:38:00.180]  感謝神
[00:38:00.180 --> 00:38:01.420]  讚美神
[00:38:01.420 --> 00:38:02.720]  我這樣禱告是
[00:38:02.720 --> 00:38:05.280]  奉主耶穌基督的名
[00:38:05.280 --> 00:38:06.120]  阿門
