
[00:00:00.000 --> 00:00:05.400]  在前三個星期,我們一同思想瑪利亞的尊主頌
[00:21:27.200 --> 00:21:28.200]  是很緊張的
[00:21:28.200 --> 00:21:30.200]  因為沒試過這麼黑暗
[00:21:30.200 --> 00:21:33.200]  同桌的人是素未謀面
[00:21:33.200 --> 00:21:35.200]  大家都是一起不認識
[00:21:35.200 --> 00:21:36.200]  不過在這裡交友
[00:21:36.200 --> 00:21:37.200]  在這裡聊天
[00:21:37.200 --> 00:21:38.200]  彼此認識
[00:21:38.200 --> 00:21:42.200]  在這裡一起面對黑暗
[00:21:42.200 --> 00:21:46.200]  接著有些侍應走過來
[00:21:46.200 --> 00:21:48.200]  預備餐具
[00:21:48.200 --> 00:21:50.200]  又預備食物
[00:21:50.200 --> 00:21:52.200]  放食物下來的時候
[00:21:52.200 --> 00:21:54.200]  又不告訴你是什麼食物
[00:21:54.200 --> 00:21:55.200]  放在前面
[00:21:55.200 --> 00:21:57.200]  你就是這樣去吃
[00:21:57.200 --> 00:21:59.200]  摸一下摸一下這樣去吃
[00:21:59.200 --> 00:22:01.200]  不知吃什麼的
[00:22:01.200 --> 00:22:02.200]  這樣吃
[00:22:02.200 --> 00:22:03.200]  試一下
[00:22:03.200 --> 00:22:04.200]  找到食物
[00:22:04.200 --> 00:22:05.200]  大概在這裡
[00:22:05.200 --> 00:22:07.200]  侍應說這個是這裡
[00:22:07.200 --> 00:22:09.200]  摸一下這樣吃
[00:22:09.200 --> 00:22:12.200]  想我們沒有視覺
[00:22:12.200 --> 00:22:14.200]  只是有個感覺
[00:22:14.200 --> 00:22:17.200]  盡量用心去吃
[00:22:17.200 --> 00:22:19.200]  吃完之後
[00:22:19.200 --> 00:22:22.200]  這個房間的燈慢慢亮起
[00:22:22.200 --> 00:22:23.200]  亮起的時候
[00:22:23.200 --> 00:22:24.200]  我們看到旁邊
[00:22:24.200 --> 00:22:25.200]  原來你的樣子是這樣的
[00:22:25.200 --> 00:22:26.200]  你的樣子是這樣的
[00:22:26.200 --> 00:22:28.200]  看到了
[00:22:28.200 --> 00:22:30.200]  看到之後
[00:22:30.200 --> 00:22:35.200]  最後讓我們可以見一見侍應
[00:22:35.200 --> 00:22:36.200]  我們見到侍應的時候
[00:22:36.200 --> 00:22:38.200]  我們很驚訝
[00:22:38.200 --> 00:22:39.200]  因為這些侍應
[00:22:39.200 --> 00:22:41.200]  他們是黑暗的
[00:22:41.200 --> 00:22:43.200]  他們是慢的
[00:22:43.200 --> 00:22:46.200]  我們以為他們這麼專業
[00:22:46.200 --> 00:22:47.200]  這麼熱情
[00:22:47.200 --> 00:22:48.200]  這麼快速
[00:22:48.200 --> 00:22:51.200]  他們當然戴了夜光鏡
[00:22:51.200 --> 00:22:53.200]  我們以為要戴夜光鏡
[00:22:53.200 --> 00:22:54.200]  我們沒有
[00:22:54.200 --> 00:22:55.200]  所以他們這麼快
[00:22:55.200 --> 00:22:58.200]  原來他們是慢的
[00:22:58.200 --> 00:23:01.200]  其實這些慢的侍應的熱情
[00:23:01.200 --> 00:23:03.200]  和專業
[00:23:03.200 --> 00:23:06.200]  是給我們一些啟迪的
[00:23:06.200 --> 00:23:09.200]  是給我們剛才我們看的經文
[00:23:09.200 --> 00:23:11.200]  給我們一些啟迪的
[00:23:11.200 --> 00:23:15.200]  這些人面對眼瞎的現實
[00:23:15.200 --> 00:23:17.200]  無論是先天的眼瞎
[00:23:17.200 --> 00:23:19.200]  或者後天的眼瞎
[00:23:19.200 --> 00:23:22.200]  他們沒有向現實低頭
[00:23:22.200 --> 00:23:24.200]  他們反而繼續尋求
[00:23:24.200 --> 00:23:28.200]  在生活限制上面的改變
[00:23:28.200 --> 00:23:31.200]  他們沒有放棄他們的聽覺
[00:23:31.200 --> 00:23:33.200]  感覺
[00:23:33.200 --> 00:23:35.200]  心靈的觸覺
[00:23:35.200 --> 00:23:38.200]  反而是精益求精
[00:23:38.200 --> 00:23:40.200]  他們這種感官的能力
[00:23:40.200 --> 00:23:44.200]  是比我們常人更加卓越
[00:23:44.200 --> 00:23:46.200]  更加拔萃
[00:23:46.200 --> 00:23:49.200]  這些人他們知道他們的限制
[00:23:49.200 --> 00:23:52.200]  他們卻是發展他們的限制
[00:23:52.200 --> 00:23:54.200]  擴充他們的限制
[00:23:54.200 --> 00:23:55.200]  面對這些限制
[00:23:55.200 --> 00:23:57.200]  這些限制成為他們的舞台
[00:23:57.200 --> 00:24:01.200]  成為他們生命成長前進的地方
[00:24:01.200 --> 00:24:04.200]  同樣基督徒也是這樣
[00:24:04.200 --> 00:24:08.200]  基督徒也有很多生命的限制
[00:24:08.200 --> 00:24:10.200]  但是我們要知道的就是
[00:24:10.200 --> 00:24:12.200]  這些生命的限制
[00:24:12.200 --> 00:24:15.200]  原來是成為我們生命的舞台
[00:24:15.200 --> 00:24:17.200]  成為我們效忠神
[00:24:17.200 --> 00:24:19.200]  信靠神的舞台
[00:24:19.200 --> 00:24:21.200]  在這個限制當中
[00:24:21.200 --> 00:24:23.200]  我們求神的恩惠
[00:24:23.200 --> 00:24:25.200]  經歷神的恩惠
[00:24:25.200 --> 00:24:28.200]  在當中去依靠神
[00:24:28.200 --> 00:24:31.200]  所以斯人他經歷一切
[00:24:31.200 --> 00:24:35.200]  他說我的心不狂傲
[00:24:35.200 --> 00:24:39.200]  我的眼不高大
[00:24:39.200 --> 00:24:42.200]  重大和察不透的事
[00:24:42.200 --> 00:24:44.200]  我都不會行
[00:24:44.200 --> 00:24:46.200]  當他有這種的經歷
[00:24:46.200 --> 00:24:48.200]  有一種祈禱的時候
[00:24:48.200 --> 00:24:51.200]  他的心真是很定的
[00:24:51.200 --> 00:24:57.200]  所以他說我的心平穩安靜
[00:24:57.200 --> 00:24:59.200]  他的靈魂是沉底下來
[00:24:59.200 --> 00:25:01.200]  很沉實
[00:25:01.200 --> 00:25:05.200]  他的結果是平穩安靜
[00:25:05.200 --> 00:25:10.200]  接著我們完成131篇其他的經文
[00:25:10.200 --> 00:25:13.200]  我們同心讀出第二節
[00:25:13.200 --> 00:25:16.200]  我的心平穩安靜
[00:25:16.200 --> 00:25:19.200]  好像斷過奶的孩子
[00:25:19.200 --> 00:25:22.200]  在他母親的懷中
[00:25:22.200 --> 00:25:24.200]  我的心在我裏面
[00:25:24.200 --> 00:25:27.200]  真像斷過奶的孩子
[00:25:27.200 --> 00:25:31.200]  斯人說出他對神的那種經歷
[00:25:31.200 --> 00:25:33.200]  他對神不狂傲
[00:25:33.200 --> 00:25:39.200]  結果是心靈平穩安靜
[00:25:39.200 --> 00:25:41.200]  好像斷過奶的孩子
[00:25:41.200 --> 00:25:44.200]  所以斯人他已經是重複地說
[00:25:44.200 --> 00:25:47.200]  平穩安靜這種雙重的說法
[00:25:47.200 --> 00:25:49.200]  講到他怎樣經歷神
[00:25:49.200 --> 00:25:50.200]  那麼肯定之外
[00:25:50.200 --> 00:25:52.200]  他還加多一個隱喻
[00:25:52.200 --> 00:25:55.200]  好像斷過奶的孩子一樣
[00:25:55.200 --> 00:25:59.200]  那麼平穩安靜
[00:25:59.200 --> 00:26:02.200]  平穩安靜的孩子
[00:26:02.200 --> 00:26:04.200]  想到這個圖畫的時候
[00:26:04.200 --> 00:26:06.200]  我相信我們當中
[00:26:06.200 --> 00:26:09.200]  有不少的都做過爸爸媽媽
[00:26:09.200 --> 00:26:11.200]  生過嬰兒
[00:26:11.200 --> 00:26:13.200]  做過爸爸媽媽的經驗
[00:26:13.200 --> 00:26:15.200]  當嬰兒小的時候
[00:26:15.200 --> 00:26:17.200]  我們半夜是要餵奶的
[00:26:17.200 --> 00:26:19.200]  有些時候餵得不飽
[00:26:19.200 --> 00:26:21.200]  嬰兒一定會發脾氣
[00:26:21.200 --> 00:26:24.200]  會大叫
[00:26:24.200 --> 00:26:26.200]  吵得很慘
[00:26:26.200 --> 00:26:27.200]  不止息
[00:26:27.200 --> 00:26:29.200]  有些時候真的豈有此理
[00:26:29.200 --> 00:26:31.200]  明明餵到他很飽
[00:26:31.200 --> 00:26:34.200]  他還是要發脾氣的
[00:26:34.200 --> 00:26:37.200]  但是當嬰兒越來越大的時候
[00:26:37.200 --> 00:26:41.200]  他必須要進入戒奶期
[00:26:41.200 --> 00:26:44.200]  戒奶期是不容易的
[00:26:44.200 --> 00:26:47.200]  因為嬰兒還是有很多的哭聲
[00:26:47.200 --> 00:26:49.200]  我們當爸爸媽媽的
[00:26:49.200 --> 00:26:50.200]  還有很多的焦慮
[00:26:50.200 --> 00:26:51.200]  很多的激氣
[00:26:51.200 --> 00:26:54.200]  嬰兒是不容易安靜的
[00:26:54.200 --> 00:26:56.200]  因為嬰兒要求
[00:26:56.200 --> 00:26:58.200]  以前你怎樣照顧我
[00:26:58.200 --> 00:27:01.200]  你要用同樣的方式照顧我
[00:27:01.200 --> 00:27:02.200]  我要這樣
[00:27:02.200 --> 00:27:04.200]  你就要給我這樣
[00:27:04.200 --> 00:27:06.200]  我要奶瓶
[00:27:06.200 --> 00:27:09.200]  你就要給我奶瓶
[00:27:09.200 --> 00:27:13.200]  但是一個真正有愛心的媽媽
[00:27:13.200 --> 00:27:15.200]  她是不會容讓嬰兒
[00:27:15.200 --> 00:27:17.200]  繼續這樣喧鬧
[00:27:17.200 --> 00:27:19.200]  要爭取她的奶瓶
[00:27:19.200 --> 00:27:21.200]  如果這樣的話就不行
[00:27:21.200 --> 00:27:24.200]  嬰兒是不會成熟的
[00:27:24.200 --> 00:27:25.200]  所以有些時候
[00:27:25.200 --> 00:27:29.200]  媽媽就要讓嬰兒哭一輪
[00:27:29.200 --> 00:27:31.200]  哭到閉嘴
[00:27:31.200 --> 00:27:34.200]  甚至是怎樣找方法
[00:27:34.200 --> 00:27:36.200]  幫助嬰兒學習
[00:27:36.200 --> 00:27:38.200]  要知識
[00:27:38.200 --> 00:27:40.200]  嬰兒要在過程當中
[00:27:40.200 --> 00:27:42.200]  控制他的情緒
[00:27:42.200 --> 00:27:44.200]  他的慾望
[00:27:44.200 --> 00:27:48.200]  學習滿足
[00:27:48.200 --> 00:27:51.200]  如果嬰兒是逐漸的成長
[00:27:51.200 --> 00:27:52.200]  以致成熟
[00:27:52.200 --> 00:27:54.200]  嬰兒去到一個階段
[00:27:54.200 --> 00:27:56.200]  就不會當媽媽
[00:27:56.200 --> 00:27:59.200]  是滿足他的慾念的途徑
[00:27:59.200 --> 00:28:01.200]  再不會以他媽媽
[00:28:01.200 --> 00:28:05.200]  為他滿足需要的工具
[00:28:05.200 --> 00:28:07.200]  也不會再以他媽媽
[00:28:07.200 --> 00:28:12.200]  是提供溫暖保護食物的來源
[00:28:12.200 --> 00:28:17.200]  而是會學習愛媽媽
[00:28:17.200 --> 00:28:20.200]  當嬰兒能夠愛媽媽
[00:28:20.200 --> 00:28:22.200]  這個嬰兒是成熟的
[00:28:22.200 --> 00:28:25.200]  是生命的成熟
[00:28:25.200 --> 00:28:28.200]  同樣這個都是私人的經歷
[00:28:28.200 --> 00:28:31.200]  他學習控制他的慾念
[00:28:31.200 --> 00:28:34.200]  狂傲驕傲的慾念
[00:28:34.200 --> 00:28:36.200]  也不讓這些狂傲的慾念
[00:28:36.200 --> 00:28:38.200]  控制自己的生命
[00:28:38.200 --> 00:28:39.200]  私人他說
[00:28:39.200 --> 00:28:41.200]  我不狂傲
[00:28:41.200 --> 00:28:43.200]  我不高聲大叫
[00:28:43.200 --> 00:28:45.200]  我不一味要求
[00:28:45.200 --> 00:28:47.200]  我慾望得到滿足
[00:28:47.200 --> 00:28:51.200]  我不再是一個吵鬧的嬰兒
[00:28:51.200 --> 00:28:53.200]  而是我斷了賴
[00:28:53.200 --> 00:28:56.200]  能夠平穩安靜
[00:28:56.200 --> 00:28:59.200]  在媽媽的懷當中
[00:28:59.200 --> 00:29:02.200]  私人說成熟了
[00:29:02.200 --> 00:29:06.200]  可以找到靈魂當中的滿足
[00:29:06.200 --> 00:29:09.200]  所以當他生命成熟到一個地步的時候
[00:29:09.200 --> 00:29:12.200]  神再不是提供他一些工具
[00:29:12.200 --> 00:29:13.200]  一些需要
[00:29:13.200 --> 00:29:14.200]  一些慾念
[00:29:14.200 --> 00:29:17.200]  有求必應的神
[00:29:17.200 --> 00:29:19.200]  神是真是
[00:29:19.200 --> 00:29:24.200]  神是私人所愛的一位
[00:29:24.200 --> 00:29:27.200]  當我們對我們的神的經歷
[00:29:27.200 --> 00:29:29.200]  去到這個地步的時候
[00:29:29.200 --> 00:29:32.200]  這個就是成熟
[00:29:32.200 --> 00:29:35.200]  這個就是滿足
[00:29:35.200 --> 00:29:39.200]  最後讓我們一起看第三節
[00:29:39.200 --> 00:29:43.200]  私人邀請以色列人要對神有盼望
[00:29:43.200 --> 00:29:45.200]  以至能夠平靜安穩
[00:29:45.200 --> 00:29:47.200]  我們一起讀第三節
[00:29:47.200 --> 00:29:49.200]  以色列啊
[00:29:49.200 --> 00:29:51.200]  你當仰望耶和華
[00:29:51.200 --> 00:29:54.200]  從今時直到永遠
[00:29:54.200 --> 00:29:59.200]  私人叫以色列人要去對神專注
[00:29:59.200 --> 00:30:01.200]  對祂仰望祂盼望祂
[00:30:01.200 --> 00:30:04.200]  知道一切是要依靠神
[00:30:04.200 --> 00:30:08.200]  因此就不要再狂傲了
[00:30:08.200 --> 00:30:11.200]  不要認為自己是最重要了
[00:30:11.200 --> 00:30:13.200]  不要認為自己高過一切
[00:30:13.200 --> 00:30:15.200]  高過神
[00:30:15.200 --> 00:30:17.200]  不要好像狂傲人那樣
[00:30:17.200 --> 00:30:20.200]  就將所有的問題放在自己的手裏
[00:30:20.200 --> 00:30:22.200]  自己去解決
[00:30:22.200 --> 00:30:23.200]  要做主人
[00:30:23.200 --> 00:30:25.200]  要控制一切的情況
[00:30:25.200 --> 00:30:26.200]  然後跟神說
[00:30:26.200 --> 00:30:28.200]  神啊,多謝了
[00:30:28.200 --> 00:30:30.200]  不用你了
[00:30:30.200 --> 00:30:33.200]  我們自己會搞定
[00:30:33.200 --> 00:30:37.200]  這種是世界的精神
[00:30:37.200 --> 00:30:42.200]  世界的精神是叫人狂傲的
[00:30:42.200 --> 00:30:43.200]  世人的精神
[00:30:43.200 --> 00:30:45.200]  世界的精神就是說
[00:30:45.200 --> 00:30:47.200]  繼續向前走
[00:30:47.200 --> 00:30:49.200]  繼續往上爬
[00:30:49.200 --> 00:30:51.200]  往上爬的道路
[00:30:51.200 --> 00:30:54.200]  是巴別塔的道路
[00:30:54.200 --> 00:30:56.200]  是混亂
[00:30:56.200 --> 00:30:58.200]  是毀壞的道路
[00:30:58.200 --> 00:31:03.200]  這種盼望是建立在我們自己的身上
[00:31:03.200 --> 00:31:05.200]  所以私人就說
[00:31:05.200 --> 00:31:06.200]  弟兄姊妹們
[00:31:06.200 --> 00:31:07.200]  不要了
[00:31:07.200 --> 00:31:10.200]  專注的仰望耶和華
[00:31:10.200 --> 00:31:12.200]  不要了
[00:31:12.200 --> 00:31:15.200]  不要對自己有盼望了
[00:31:15.200 --> 00:31:17.200]  應該將盼望交給神
[00:31:17.200 --> 00:31:19.200]  在神那裏
[00:31:19.200 --> 00:31:21.200]  弟兄姊妹們,在過往
[00:31:21.200 --> 00:31:22.200]  在城鎮
[00:31:22.200 --> 00:31:25.200]  你的盼望是什麼呢?
[00:31:25.200 --> 00:31:28.200]  你的盼望是你自己?
[00:31:28.200 --> 00:31:31.200]  你的盼望是神?
[00:31:31.200 --> 00:31:36.200]  在過往,你有沒有盼望神對你生命的修剪?
[00:31:36.200 --> 00:31:38.200]  對城鎮的修剪?
[00:31:38.200 --> 00:31:41.200]  從樹枝、樹幹到樹根
[00:31:41.200 --> 00:31:43.200]  回到本源
[00:31:43.200 --> 00:31:47.200]  在過往,你有沒有好像個BB一樣
[00:31:47.200 --> 00:31:50.200]  歪歪斜斜,歪歪斜斜地前進
[00:31:50.200 --> 00:31:52.200]  歪歪斜斜地前進
[00:31:52.200 --> 00:31:58.200]  埋怨,喊叫,叫苦連天
[00:31:58.200 --> 00:32:00.200]  不能夠成熟
[00:32:00.200 --> 00:32:03.200]  抑或你是已經戒了奶了
[00:32:03.200 --> 00:32:11.200]  你正在經歷生命當中那種平穩安靜
[00:32:11.200 --> 00:32:13.200]  這都是我們在朱瞻卓面前
[00:32:13.200 --> 00:32:16.200]  我們一同反省好的問題
[00:32:16.200 --> 00:32:18.200]  我們在當中,我們一同的
[00:32:18.200 --> 00:32:20.200]  是求主憐憫我們
[00:32:20.200 --> 00:32:22.200]  讓我們一起
[00:32:22.200 --> 00:32:29.200]  一起,經歷到神給我們的平穩安靜
[00:32:29.200 --> 00:32:33.200]  求主憐憫,求主幫助,我們同心禱告
[00:32:33.200 --> 00:32:38.200]  主啊,求你繼續給我們明白你的話語
[00:32:38.200 --> 00:32:42.200]  你的話語是很豐富,有很多的意義
[00:32:42.200 --> 00:32:48.200]  主啊,我們今天首先明白了經文的一些很重要的意思
[00:32:48.200 --> 00:32:50.200]  主啊,求你幫助弟兄姊妹們
[00:32:50.200 --> 00:32:54.200]  讓他們能夠可以記得這段經文
[00:32:54.200 --> 00:32:56.200]  在他們生命的每一個片刻
[00:32:56.200 --> 00:33:00.200]  這段經文能夠向他們的生命發出聲音
[00:33:00.200 --> 00:33:02.200]  主啊,求你幫助我們
[00:33:02.200 --> 00:33:04.200]  幫助我們一同領受
[00:33:04.200 --> 00:33:06.200]  在朱瞻卓的面前
[00:33:06.200 --> 00:33:10.200]  讓我們一起經歷你給我們更多的恩惠
[00:33:10.200 --> 00:33:13.200]  主啊,求你憐憫我們,幫助我們
[00:33:13.200 --> 00:33:16.200]  我們今天的禱告是奉主耶穌基督的名字
[00:33:16.200 --> 00:33:18.200]  阿們
