
[00:00:00.000 --> 00:00:02.000]  各位弟子們,平安!
[00:26:48.000 --> 00:26:53.000]  看上去都像是很卑微,很沉重的一段時間
[00:26:55.000 --> 00:26:57.000]  猶太人,他們失去了國家
[00:26:57.000 --> 00:27:01.000]  失去了聖殿,失去了尊嚴
[00:27:01.000 --> 00:27:04.000]  看上去好像什麼都沒有
[00:27:04.000 --> 00:27:08.000]  但在這段最黑暗的日子裏
[00:27:08.000 --> 00:27:12.000]  神卻給了他們一個很大的盼望
[00:27:12.000 --> 00:27:15.000]  就是耶穌基督的降生
[00:27:15.000 --> 00:27:19.000]  在這裏你會看到
[00:27:20.000 --> 00:27:26.000]  「遷」字,原文的意思就是遷居和遷徙
[00:27:26.000 --> 00:27:31.000]  當然不是指地理上的改變
[00:27:31.000 --> 00:27:35.000]  更加暗示了他們身份的轉變
[00:27:35.000 --> 00:27:38.000]  從英許之地的選民
[00:27:38.000 --> 00:27:42.000]  一下子變成了外邦人的俘虜
[00:27:42.000 --> 00:27:47.000]  秘魯之後的猶太人,他們很慘
[00:27:48.000 --> 00:27:51.000]  他們經歷了很多的朝代
[00:27:51.000 --> 00:27:55.000]  例如波斯、希臘、羅馬的統治
[00:27:55.000 --> 00:28:01.000]  整整差不多有四百年的沉默時期
[00:28:01.000 --> 00:28:05.000]  如果我們對照歷代至上
[00:28:05.000 --> 00:28:10.000]  你會看到,從所羅巴伯到耶穌
[00:28:10.000 --> 00:28:14.000]  其實遠遠不止十四代
[00:28:14.000 --> 00:28:17.000]  四百年怎會只有十四代呢?
[00:28:18.000 --> 00:28:21.000]  猶太人很早就結婚生子
[00:28:21.000 --> 00:28:25.000]  二十歲一代,也有二十代
[00:28:25.000 --> 00:28:29.000]  所以你要看到,其實馬太一路
[00:28:29.000 --> 00:28:34.000]  很刻意地將幾個人的名字刪去
[00:28:34.000 --> 00:28:40.000]  因此會得出他們想要的整齊的數字
[00:28:40.000 --> 00:28:43.000]  因為剛才跟大家說過
[00:28:43.000 --> 00:28:47.000]  某某人生,某某人可以說是爺孫
[00:28:48.000 --> 00:28:50.000]  因為他們是父親和兒子
[00:28:50.000 --> 00:28:53.000]  所以你更加會看到
[00:28:53.000 --> 00:28:57.000]  馬太在這裡所列出的名字
[00:28:57.000 --> 00:29:02.000]  都是一些直直無名的人士
[00:29:02.000 --> 00:29:08.000]  但意味著,神是直接進入歷史
[00:29:08.000 --> 00:29:11.000]  來成就他的舊恩
[00:29:11.000 --> 00:29:15.000]  正如《耳塞雅書》第五十五章所說
[00:29:16.000 --> 00:29:20.000]  我口所出的話,也必不徒然返回
[00:29:20.000 --> 00:29:24.000]  加普在這裡來到他的終點
[00:29:24.000 --> 00:29:28.000]  馬太在第十六節講到
[00:29:28.000 --> 00:29:32.000]  約瑟是瑪利亞的丈夫
[00:29:32.000 --> 00:29:35.000]  也稱為基督的耶穌
[00:29:35.000 --> 00:29:38.000]  是從瑪利亞所生
[00:29:38.000 --> 00:29:41.000]  大家都知道,加普從來都是
[00:29:41.000 --> 00:29:44.000]  某人生某人
[00:29:45.000 --> 00:29:48.000]  但這裡你會看到,他不是約瑟生耶穌
[00:29:48.000 --> 00:29:53.000]  反而是耶穌是從瑪利亞所生
[00:29:53.000 --> 00:29:56.000]  是一個被動式的語態
[00:29:56.000 --> 00:30:00.000]  其實馬太在這裡表達兩點
[00:30:00.000 --> 00:30:03.000]  讀者要留意
[00:30:03.000 --> 00:30:07.000]  耶穌是透過約瑟合法來繼承
[00:30:07.000 --> 00:30:11.000]  大衛家系的地位
[00:30:12.000 --> 00:30:16.000]  耶穌同時也是神親自介入
[00:30:16.000 --> 00:30:19.000]  由聖靈懷孕
[00:30:19.000 --> 00:30:22.000]  所以再看第十八節,你會看到
[00:30:22.000 --> 00:30:26.000]  他是同女生子,是聖靈感人
[00:30:26.000 --> 00:30:32.000]  同時也應驗了舊約裡面的寓言
[00:30:32.000 --> 00:30:36.000]  例如在《耳塞雅書》第七章第十四節
[00:30:36.000 --> 00:30:39.000]  必有同女懷孕生子
[00:30:40.000 --> 00:30:44.000]  神是以一個出人意外的方式
[00:30:44.000 --> 00:30:47.000]  讓他的兒子降生
[00:30:47.000 --> 00:30:50.000]  表面上看起來好像很卑微
[00:30:50.000 --> 00:30:54.000]  但卻是整個加普的高潮
[00:30:54.000 --> 00:30:58.000]  神的應許在耶穌基督裡面
[00:30:58.000 --> 00:31:01.000]  完全成就了
[00:31:01.000 --> 00:31:06.000]  同時在《創世紀》三章十五節那句
[00:31:06.000 --> 00:31:09.000]  女人的後裔要把蛇的頭
[00:31:10.000 --> 00:31:12.000]  這句彌賽雅的寓言
[00:31:12.000 --> 00:31:16.000]  也是在耶穌基督的身上顯明了出來
[00:31:16.000 --> 00:31:19.000]  耶穌基督就是女人的後裔
[00:31:19.000 --> 00:31:22.000]  他最終要終結罪惡
[00:31:22.000 --> 00:31:25.000]  帶來新的創造
[00:31:25.000 --> 00:31:30.000]  再說回那位卑微信教的瑪利亞
[00:31:30.000 --> 00:31:33.000]  瑪利亞不是名門望族
[00:31:33.000 --> 00:31:38.000]  她只是拿撒勒裡面的一位平凡少女
[00:31:39.000 --> 00:31:42.000]  在當時猶太的社會裡面
[00:31:42.000 --> 00:31:46.000]  他們是很注重明哲的社會
[00:31:46.000 --> 00:31:51.000]  未婚懷孕可以說是不容許的
[00:31:51.000 --> 00:31:56.000]  更加會被石刑打死
[00:31:56.000 --> 00:32:00.000]  但她仍然選擇來信奉神的呼召
[00:32:00.000 --> 00:32:06.000]  她甘願來承擔所有的羞辱和被人誤解
[00:32:07.000 --> 00:32:09.000]  在《道家福音》裡面
[00:32:09.000 --> 00:32:12.000]  曾經記載了她和天使的一段對話
[00:32:12.000 --> 00:32:14.000]  她說:我是主的侍女
[00:32:14.000 --> 00:32:16.000]  情願照你的話
[00:32:16.000 --> 00:32:19.000]  成就在我的身上
[00:32:19.000 --> 00:32:23.000]  說到這裡也使我想起
[00:32:23.000 --> 00:32:27.000]  另外一位外在卑微
[00:32:27.000 --> 00:32:31.000]  外心卻很剛強的一位女士
[00:32:31.000 --> 00:32:34.000]  她叫做蔡蘇娟
[00:32:35.000 --> 00:32:38.000]  她是二十世紀中國著名的女作家
[00:32:38.000 --> 00:32:40.000]  年輕的時候
[00:32:40.000 --> 00:32:43.000]  她因為患上了弱疾
[00:32:43.000 --> 00:32:47.000]  因為當時正值日本侵華
[00:32:47.000 --> 00:32:50.000]  沒辦法得到醫治
[00:32:50.000 --> 00:32:54.000]  最後眼睛沒辦法見光
[00:32:54.000 --> 00:32:58.000]  必須長期居住在暗室裡
[00:32:58.000 --> 00:33:00.000]  但她沒有埋怨
[00:33:01.000 --> 00:33:05.000]  她在暗室中日代討守望
[00:33:05.000 --> 00:33:09.000]  她更寫下了很多屬靈的文字
[00:33:09.000 --> 00:33:12.000]  來激勵其他基督徒
[00:33:12.000 --> 00:33:16.000]  很多人因此得到安慰
[00:33:16.000 --> 00:33:18.000]  得到更多的力量
[00:33:18.000 --> 00:33:24.000]  她的禱告更成為了宗多宣教士的後盾
[00:33:24.000 --> 00:33:28.000]  也成為了他們屬靈的母親
[00:33:29.000 --> 00:33:31.000]  雖然蔡蘇娟不能行動
[00:33:31.000 --> 00:33:38.000]  但神卻源源不斷地將人帶到她的床前
[00:33:38.000 --> 00:33:40.000]  在三十多年間
[00:33:40.000 --> 00:33:44.000]  蔡蘇娟接觸過成千上萬人士
[00:33:44.000 --> 00:33:53.000]  包括艾森浦威爾、尼克遜、葛培里、王永信、唐頌榮、盧雲等等
[00:33:54.000 --> 00:34:00.000]  在1953年8月更出版了她的自傳《暗室之後》
[00:34:00.000 --> 00:34:04.000]  這本書翻譯成為三十多種文字
[00:34:04.000 --> 00:34:07.000]  成為了很多人的祝福
[00:34:07.000 --> 00:34:11.000]  蔡李氏更像瑪利亞
[00:34:11.000 --> 00:34:14.000]  在人看來卻很卑微
[00:34:14.000 --> 00:34:19.000]  但在神的眼中卻是尊貴
[00:34:19.000 --> 00:34:21.000]  在這個黑暗的日子裡
[00:34:22.000 --> 00:34:27.000]  神卻藉著她來成就了她的工作
[00:34:27.000 --> 00:34:30.000]  蔡李氏有一句名言
[00:34:30.000 --> 00:34:36.000]  也可以成為那些正在遭受患難的人的鼓勵
[00:34:36.000 --> 00:34:39.000]  她說「不要問神為什麼
[00:34:39.000 --> 00:34:44.000]  要問神啊,你要我做什麼」
[00:34:44.000 --> 00:34:46.000]  各位弟兄姊妹
[00:34:46.000 --> 00:34:49.000]  也許現在你的生命
[00:34:50.000 --> 00:34:54.000]  只是像秘魯一樣陷入人生的低谷
[00:34:54.000 --> 00:34:57.000]  看不到有什麼希望
[00:34:57.000 --> 00:35:02.000]  但瑪雅泰的家譜再一次提醒我們
[00:35:02.000 --> 00:35:07.000]  神的信實不會因為人的意志而轉移
[00:35:07.000 --> 00:35:10.000]  祂的應許必定會成全
[00:35:10.000 --> 00:35:14.000]  因為神對亞伯拉罕和大衛的應許
[00:35:14.000 --> 00:35:18.000]  最終就是應驗在耶穌基督的身上
[00:35:19.000 --> 00:35:21.000]  綜合一下我們剛才所說的
[00:35:21.000 --> 00:35:25.000]  瑪雅泰用了一份明治的清單
[00:35:25.000 --> 00:35:27.000]  在這裡告訴我們
[00:35:27.000 --> 00:35:30.000]  神的救恩是從卑微的人開始
[00:35:30.000 --> 00:35:35.000]  人的失敗不能夠攔阻神的計劃
[00:35:35.000 --> 00:35:40.000]  這份家譜最終也是指向耶穌基督
[00:35:40.000 --> 00:35:45.000]  救恩也是因祂而得到成全
[00:35:45.000 --> 00:35:47.000]  耶穌基督就是神的信實
[00:35:48.000 --> 00:35:49.000]  守約的明證
[00:35:49.000 --> 00:35:52.000]  也是我們盼望的起點
[00:35:52.000 --> 00:35:54.000]  就像盆菜一樣
[00:35:54.000 --> 00:35:59.000]  從上面看到好像沒有什麼驚喜
[00:35:59.000 --> 00:36:02.000]  但是寶物是尋歸底
[00:36:02.000 --> 00:36:06.000]  就像水變酒的神蹟一樣
[00:36:06.000 --> 00:36:09.000]  最好的還是留在最後
[00:36:09.000 --> 00:36:12.000]  親愛的弟兄姊妹
[00:36:12.000 --> 00:36:15.000]  如果你覺得自己卑微無用
[00:36:16.000 --> 00:36:18.000]  或者只是身處黑暗裡
[00:36:18.000 --> 00:36:20.000]  看不到有什麼盼望
[00:36:20.000 --> 00:36:23.000]  但是從來不會因為我們的軟弱
[00:36:23.000 --> 00:36:25.000]  而放棄祂的計劃
[00:36:25.000 --> 00:36:28.000]  神曾經揀選卑微的人
[00:36:28.000 --> 00:36:30.000]  一代一代這樣走下去
[00:36:30.000 --> 00:36:32.000]  直到耶穌基督
[00:36:32.000 --> 00:36:34.000]  神的信實
[00:36:34.000 --> 00:36:36.000]  看到是多麼的廣大
[00:36:36.000 --> 00:36:38.000]  今天
[00:36:38.000 --> 00:36:41.000]  神更加會揀選你
[00:36:41.000 --> 00:36:43.000]  更新你 使用你
[00:36:44.000 --> 00:36:46.000]  成為祂家譜的延續部分
[00:36:46.000 --> 00:36:48.000]  然而
[00:36:48.000 --> 00:36:50.000]  你是否願意憑著信心
[00:36:50.000 --> 00:36:53.000]  將你的生命交託在祂的手裡
[00:36:53.000 --> 00:36:57.000]  你願不願意讓祂帶領你
[00:36:57.000 --> 00:37:00.000]  走這條恩典的道路
[00:37:00.000 --> 00:37:02.000]  讓我們一起來祈禱
[00:37:02.000 --> 00:37:04.000]  親愛的天父
[00:37:04.000 --> 00:37:06.000]  我們很感謝你
[00:37:06.000 --> 00:37:09.000]  因為你的信實是如此奇妙
[00:37:09.000 --> 00:37:11.000]  在歷史的長河裡
[00:37:11.000 --> 00:37:13.000]  你從不曾忘記你的英雄
[00:37:14.000 --> 00:37:15.000]  縱使我們軟弱失敗
[00:37:15.000 --> 00:37:17.000]  你仍然藉著耶穌基督
[00:37:17.000 --> 00:37:19.000]  成就祂的救恩
[00:37:19.000 --> 00:37:21.000]  求你幫助我們相信
[00:37:21.000 --> 00:37:23.000]  你能從卑微裡興起我們
[00:37:23.000 --> 00:37:26.000]  即使處身於黑暗裡
[00:37:26.000 --> 00:37:29.000]  我們仍然感覺到
[00:37:29.000 --> 00:37:32.000]  你是與我們同在
[00:37:32.000 --> 00:37:34.000]  但是
[00:37:34.000 --> 00:37:36.000]  但願我們都能夠
[00:37:36.000 --> 00:37:38.000]  像瑪利亞一樣
[00:37:38.000 --> 00:37:40.000]  憑著信心來說
[00:37:40.000 --> 00:37:42.000]  願你的話成就在我們身上
[00:37:43.000 --> 00:37:47.000]  祷告奉主耶穌基督的聖名。阿門。
