
[00:00:00.000 --> 00:00:02.000]  好,各位弟兄姊妹,主內平安
[00:18:40.940 --> 00:18:44.340]  就是我們要去面對我們的造物主
[00:18:44.340 --> 00:18:47.740]  趁年輕的時候要紀念主
[00:18:47.740 --> 00:18:49.940]  到我們年老死去的時候
[00:18:49.940 --> 00:18:51.740]  我們是回到主那裡
[00:18:51.740 --> 00:18:54.340]  所以
[00:18:54.340 --> 00:18:55.140]  是
[00:18:55.140 --> 00:18:56.340]  我們要快樂
[00:18:56.340 --> 00:18:58.340]  但是同時我們要趁著年輕
[00:18:58.340 --> 00:19:00.940]  第一我們要紀念我們的造物主
[00:19:00.940 --> 00:19:05.140]  因此第二節和第六節你會見到
[00:19:05.140 --> 00:19:06.940]  逐層逐層
[00:19:07.340 --> 00:19:09.340]  就說不要等到甚麼時候
[00:19:09.340 --> 00:19:11.340]  不要等到那些時候才做太遲了
[00:19:11.340 --> 00:19:12.740]  不要等到
[00:19:12.740 --> 00:19:14.140]  你大概可以想像到
[00:19:14.140 --> 00:19:15.340]  不可以等到甚麼
[00:19:15.340 --> 00:19:17.340]  就是一些衰殘的時候
[00:19:17.340 --> 00:19:19.340]  所以整個第二第六節
[00:19:19.340 --> 00:19:20.540]  就是形容一些事物
[00:19:20.540 --> 00:19:22.140]  或者人體衰殘的情況
[00:19:22.140 --> 00:19:23.540]  不是很重點
[00:19:23.540 --> 00:19:24.540]  但是要快點說
[00:19:24.540 --> 00:19:26.340]  第二節他說
[00:19:26.340 --> 00:19:28.740]  不要等到太陽光明月亮
[00:19:28.740 --> 00:19:30.140]  星宿變為黑暗
[00:19:30.140 --> 00:19:30.940]  雨後
[00:19:30.940 --> 00:19:33.140]  雨後雲又返回
[00:19:33.140 --> 00:19:34.340]  第六節他說
[00:19:34.340 --> 00:19:36.140]  不要等到銀鏈折斷
[00:19:36.340 --> 00:19:37.540]  金罐破裂
[00:19:37.540 --> 00:19:40.140]  瓶子在船旁損壞
[00:19:40.140 --> 00:19:41.940]  水輪在井口斷裂
[00:19:41.940 --> 00:19:46.340]  這些情況
[00:19:46.340 --> 00:19:48.740]  大家大概可以一聽就理解到
[00:19:48.740 --> 00:19:51.740]  這些是已經沒辦法回頭的事
[00:19:51.740 --> 00:19:54.940]  先說下第二節的天氣
[00:19:54.940 --> 00:19:57.540]  他說不要等到太陽光明月亮
[00:19:57.540 --> 00:19:58.740]  星宿變為黑暗
[00:19:58.740 --> 00:20:02.740]  等於甚麼時候天會這樣
[00:20:02.740 --> 00:20:04.340]  太陽光明月亮
[00:20:04.340 --> 00:20:05.340]  星宿都變成黑暗
[00:20:06.540 --> 00:20:08.940]  我們也知道狂風暴雨打風的時候
[00:20:08.940 --> 00:20:10.940]  就會天黑了
[00:20:10.940 --> 00:20:14.540]  但是我們打風暴雨的時候不怕的
[00:20:14.540 --> 00:20:16.540]  總有一天太陽會出來
[00:20:16.540 --> 00:20:17.740]  但是他說不是
[00:20:17.740 --> 00:20:18.540]  他之後說
[00:20:18.540 --> 00:20:21.740]  雨後雲又返回
[00:20:21.740 --> 00:20:23.540]  就是又再黑過
[00:20:23.540 --> 00:20:26.740]  他用天來說
[00:20:26.740 --> 00:20:27.540]  回不了頭
[00:20:27.540 --> 00:20:28.740]  下完雨以為好返
[00:20:28.740 --> 00:20:29.540]  誰知道不是
[00:20:29.540 --> 00:20:30.740]  更黑雲又返來
[00:20:30.740 --> 00:20:32.940]  第六節就是說一個
[00:20:32.940 --> 00:20:34.740]  大戶人家發生的事
[00:20:34.740 --> 00:20:37.140]  他說不要等到銀鏈折斷
[00:20:37.140 --> 00:20:38.140]  金罐破裂
[00:20:38.140 --> 00:20:38.940]  是甚麼來的呢
[00:20:38.940 --> 00:20:39.940]  銀鏈和金罐
[00:20:39.940 --> 00:20:42.340]  這裡是說那些大戶人家的燈
[00:20:42.340 --> 00:20:45.140]  金罐就是金色的燈罩
[00:20:45.140 --> 00:20:47.340]  銀鏈就是那條繩
[00:20:47.340 --> 00:20:48.540]  就是掛著牆的那條繩
[00:20:48.540 --> 00:20:50.140]  他說不要等到
[00:20:50.140 --> 00:20:51.340]  這些回不了頭
[00:20:51.340 --> 00:20:52.340]  斷了就沒有了
[00:20:52.340 --> 00:20:54.740]  那個燈罩裂了就沒有了
[00:20:54.740 --> 00:20:56.140]  也不要等到
[00:20:56.140 --> 00:20:58.140]  瓶子在泉旁破壞
[00:20:58.140 --> 00:20:59.140]  就是打水的那個瓶
[00:20:59.140 --> 00:21:01.340]  繼續說那個井
[00:21:01.340 --> 00:21:03.940]  水輪的井口斷裂
[00:21:03.940 --> 00:21:04.940]  就是不要等到
[00:21:04.940 --> 00:21:07.740]  燈又破壞
[00:21:07.740 --> 00:21:09.740]  井那些又破壞的時候才做
[00:21:09.740 --> 00:21:11.540]  這些爛了就修復不了
[00:21:11.540 --> 00:21:14.940]  不要等到太遲
[00:21:14.940 --> 00:21:16.140]  回不了頭的時候
[00:21:16.140 --> 00:21:17.340]  才紀念我們的主
[00:21:17.340 --> 00:21:18.740]  OK
[00:21:18.740 --> 00:21:20.340]  好了
[00:21:20.340 --> 00:21:22.340]  說完物件回不了頭了
[00:21:22.340 --> 00:21:24.740]  到第三到第五節
[00:21:24.740 --> 00:21:26.940]  就是說我們的身體回不了頭
[00:21:26.940 --> 00:21:28.540]  是的
[00:21:28.540 --> 00:21:29.740]  我們年老的時候
[00:21:29.740 --> 00:21:31.740]  身體機能衰退就回不了頭
[00:21:32.740 --> 00:21:37.540]  三到五節又是很多比喻的一個段落
[00:21:37.540 --> 00:21:39.140]  不同學者有不同的解法
[00:21:39.140 --> 00:21:40.540]  有些學者就說
[00:21:40.540 --> 00:21:43.140]  整個三至五節其實就是講人的喪禮
[00:21:43.140 --> 00:21:45.340]  但有學者就說
[00:21:45.340 --> 00:21:45.740]  不是的
[00:21:45.740 --> 00:21:46.940]  整個三至五節
[00:21:46.940 --> 00:21:48.940]  他是用一個比喻的手法
[00:21:48.940 --> 00:21:50.340]  他在說家裡的一些人
[00:21:50.340 --> 00:21:52.340]  但其實他在用那些人
[00:21:52.340 --> 00:21:54.140]  在比喻一些身體的部分
[00:21:54.140 --> 00:21:55.740]  我們大家一起去看看
[00:21:55.740 --> 00:21:56.740]  很快的去看看
[00:21:56.740 --> 00:21:58.540]  究竟是什麼意思
[00:21:58.540 --> 00:21:59.540]  好了
[00:21:59.540 --> 00:21:59.940]  第一
[00:22:02.340 --> 00:22:04.740]  他說看守房屋的發抖
[00:22:04.740 --> 00:22:05.540]  是的
[00:22:05.540 --> 00:22:07.740]  不要等到看守房屋的發抖
[00:22:07.740 --> 00:22:10.340]  這裡大概就是在說我的手震
[00:22:10.340 --> 00:22:13.340]  因為手門口的人是用手拿著兵器的
[00:22:13.340 --> 00:22:14.740]  第二個
[00:22:14.740 --> 00:22:16.740]  強壯的屈伸
[00:22:16.740 --> 00:22:18.140]  OK
[00:22:18.140 --> 00:22:18.540]  是的
[00:22:18.540 --> 00:22:20.140]  大概你可以想像腰或者腳
[00:22:20.140 --> 00:22:20.740]  是的
[00:22:20.740 --> 00:22:22.540]  開始震了
[00:22:22.540 --> 00:22:24.540]  伸不直了
[00:22:24.540 --> 00:22:25.540]  好了
[00:22:25.540 --> 00:22:28.340]  接著說推磨的婦女因人朝妖而停工
[00:22:28.340 --> 00:22:31.340]  這裡就是在說牙齒
[00:22:32.540 --> 00:22:34.140]  就是你牙齒不就好像咬東西的時候
[00:22:34.140 --> 00:22:34.940]  好像推磨那樣
[00:22:34.940 --> 00:22:36.540]  你為什麼人少停工
[00:22:36.540 --> 00:22:38.340]  全掉了就吃不了
[00:22:38.340 --> 00:22:38.740]  是不是?
[00:22:38.740 --> 00:22:39.540]  人少要停工
[00:22:39.540 --> 00:22:42.740]  從窗戶往外看的光
[00:22:42.740 --> 00:22:45.140]  眼光變為昏暗
[00:22:45.140 --> 00:22:45.740]  那麼很明顯了
[00:22:45.740 --> 00:22:46.740]  就是眼眸了
[00:22:46.740 --> 00:22:47.140]  是不是?
[00:22:47.140 --> 00:22:48.740]  好了
[00:22:48.740 --> 00:22:50.540]  接著就開始說到聲音了
[00:22:50.540 --> 00:22:51.540]  最後那三個
[00:22:51.540 --> 00:22:54.940]  他說街門關閉推磨的聲音微小了
[00:22:54.940 --> 00:22:57.340]  這個就是在說我們耳開始聾了
[00:22:57.340 --> 00:22:58.940]  好像隔了一層夜一樣
[00:22:58.940 --> 00:23:00.540]  關了門聽得不清楚
[00:23:01.540 --> 00:23:02.540]  接著他就說了
[00:23:02.540 --> 00:23:04.340]  嘹一叫就驚醒
[00:23:04.340 --> 00:23:06.940]  那麼可能年紀大我們都明白了
[00:23:06.940 --> 00:23:07.340]  就是
[00:23:07.340 --> 00:23:09.340]  就是開始你這個人異醒了
[00:23:09.340 --> 00:23:10.540]  是的
[00:23:10.540 --> 00:23:12.340]  就是開始聽不清楚
[00:23:12.340 --> 00:23:13.140]  就是耳朵
[00:23:13.140 --> 00:23:14.740]  但是一聽得清楚
[00:23:14.740 --> 00:23:16.940]  就是被人嚇醒那些聲音來的
[00:23:16.940 --> 00:23:18.740]  到了最後
[00:23:18.740 --> 00:23:24.740]  唱歌女子的聲音也都衰微
[00:23:24.740 --> 00:23:26.340]  這裡是比較難解的
[00:23:26.340 --> 00:23:27.940]  因為本身衰微那個字
[00:23:27.940 --> 00:23:29.140]  其實不是衰微
[00:23:29.540 --> 00:23:31.740]  它是指唱歌的女子屈身
[00:23:31.740 --> 00:23:34.540]  是什麼意思呢?
[00:23:34.540 --> 00:23:36.740]  都是說聲音有關
[00:23:36.740 --> 00:23:39.740]  這裡原來是在說
[00:23:39.740 --> 00:23:41.940]  出殯的時候
[00:23:41.940 --> 00:23:43.740]  我們明白了
[00:23:43.740 --> 00:23:45.940]  中國人喪禮就會有人吹哨子
[00:23:45.940 --> 00:23:46.340]  是不是?
[00:23:46.340 --> 00:23:47.740]  猶太人也是
[00:23:47.740 --> 00:23:48.940]  猶太人喪禮的時候
[00:23:48.940 --> 00:23:49.940]  他們會請一批
[00:23:49.940 --> 00:23:51.140]  負責唱歌
[00:23:51.140 --> 00:23:52.140]  不是師班
[00:23:52.140 --> 00:23:54.740]  就是真的負責哀哭的女子來唱
[00:23:54.740 --> 00:23:56.940]  那麼你唱的時候就會屈身的
[00:23:56.940 --> 00:23:59.340]  所以這裡就是慢慢去說
[00:24:00.340 --> 00:24:05.140]  人身體機能慢慢慢慢老衰退
[00:24:05.140 --> 00:24:09.740]  然後到說到很具體的三個聲音
[00:24:09.740 --> 00:24:11.540]  聽不清楚
[00:24:11.540 --> 00:24:12.940]  一聽就驚醒
[00:24:12.940 --> 00:24:15.940]  而最後你人生走到最後會聽到什麼聲音呢?
[00:24:15.940 --> 00:24:19.340]  就是為你的喪禮哀哭女子的聲音
[00:24:19.340 --> 00:24:20.540]  OK?
[00:24:20.540 --> 00:24:22.940]  好了
[00:24:22.940 --> 00:24:24.540]  用完屋內的情況
[00:24:24.540 --> 00:24:27.540]  第五節就用屋外的情況去說
[00:24:28.940 --> 00:24:30.540]  都是說身體機能的衰退
[00:24:30.540 --> 00:24:30.940]  他說
[00:24:30.940 --> 00:24:34.140]  人怕高處,路上有驚慌
[00:24:34.140 --> 00:24:36.340]  大家都明白的
[00:24:36.340 --> 00:24:37.940]  行山我們會容易畏高
[00:24:37.940 --> 00:24:39.740]  人怕高處
[00:24:39.740 --> 00:24:41.540]  但是路上有驚慌是什麼意思呢?
[00:24:41.540 --> 00:24:43.340]  就是老人家走平路都怕跌
[00:24:43.340 --> 00:24:44.740]  要用拐杖
[00:24:44.740 --> 00:24:46.740]  路上就有驚慌
[00:24:46.740 --> 00:24:50.940]  杏樹開花,驟猛成為重擔
[00:24:50.940 --> 00:24:52.140]  OK?
[00:24:52.140 --> 00:24:53.140]  有人就會覺得
[00:24:53.140 --> 00:24:55.540]  杏樹開花是不是在說杏樹是白色的?
[00:24:55.540 --> 00:24:57.340]  是不是在說頭髮老啊?
[00:24:57.340 --> 00:24:58.340]  就是頭髮變白
[00:24:59.140 --> 00:25:00.940]  這裡未必是在說頭髮變白
[00:25:00.940 --> 00:25:05.140]  因為猶太人越老的人說話越有權威
[00:25:05.140 --> 00:25:07.340]  所以頭越白越多人聽你說話
[00:25:07.340 --> 00:25:09.540]  就不是身體衰殘的表現
[00:25:09.540 --> 00:25:10.540]  OK?
[00:25:10.540 --> 00:25:15.340]  因此杏樹開花,驟猛成為重擔
[00:25:15.340 --> 00:25:16.740]  意思就是
[00:25:16.740 --> 00:25:19.340]  當你一出街的時候
[00:25:19.340 --> 00:25:23.140]  因為杏樹的特色就是
[00:25:23.740 --> 00:25:28.940]  它是在以色列由冬天到秋天
[00:25:28.940 --> 00:25:33.340]  第一種會開花的植物就是杏樹
[00:25:33.340 --> 00:25:36.540]  多數是指新的開始的杏樹
[00:25:36.540 --> 00:25:37.940]  這裡就是說
[00:25:37.940 --> 00:25:39.940]  當你一出街的時候
[00:25:39.940 --> 00:25:40.940]  一開始出街
[00:25:40.940 --> 00:25:45.540]  你的身體感覺就好像驟猛那麼小
[00:25:45.540 --> 00:25:46.540]  都成為重擔
[00:25:46.540 --> 00:25:49.740]  就是你一走出去就已經氣喘了
[00:25:49.740 --> 00:25:52.740]  走平路怕跌
[00:25:53.540 --> 00:25:54.740]  一出街就氣喘
[00:25:54.740 --> 00:25:57.940]  我不知道大家有沒有試過去鬧市
[00:25:57.940 --> 00:26:02.940]  我以前在旺角做過一些社關
[00:26:02.940 --> 00:26:07.740]  我發覺住旺角的老人家是不想出門的
[00:26:07.740 --> 00:26:09.940]  為什麼呢?
[00:26:09.940 --> 00:26:12.340]  就是因為旺角這些紅綠燈
[00:26:12.340 --> 00:26:14.940]  馬路又長
[00:26:14.940 --> 00:26:17.140]  但是紅綠燈轉燈又快
[00:26:17.140 --> 00:26:22.340]  年輕人走完都由綠燈斬燈到紅燈
[00:26:22.740 --> 00:26:25.940]  老人家慢慢走都過不了馬路
[00:26:25.940 --> 00:26:27.940]  我想就是類似這個情況
[00:26:27.940 --> 00:26:30.940]  老人家一出街就會累
[00:26:30.940 --> 00:26:34.340]  以至後面那句「欲望不再挑起」
[00:26:34.340 --> 00:26:37.940]  這句說話就有很多遐想、很多詮釋的空間
[00:26:37.940 --> 00:26:39.740]  但是如果我們看回前面那兩句
[00:26:39.740 --> 00:26:41.140]  如果都是說路出街的話
[00:26:41.140 --> 00:26:43.340]  這裡就是說老人家連出街都不想出
[00:26:43.340 --> 00:26:46.540]  我不知道大家在COVID-19的時候
[00:26:46.540 --> 00:26:47.740]  有沒有這個感覺
[00:26:47.740 --> 00:26:50.140]  一出去就中了,以前一開始的時候
[00:26:50.140 --> 00:26:52.540]  出街的慾望都沒有
[00:26:53.740 --> 00:26:57.540]  後面說「因為人歸其永遠的家」
[00:26:57.540 --> 00:27:00.140]  「吊喪的在街上往來」
[00:27:00.140 --> 00:27:02.540]  很諷刺的,是不是?
[00:27:02.540 --> 00:27:04.540]  記不記得之前說的那個聲音
[00:27:04.540 --> 00:27:07.740]  耳朵聽不到,一聽就醒來,越來越壞
[00:27:07.740 --> 00:27:11.340]  一再聽就是為你唱吊喪的聲音
[00:27:11.340 --> 00:27:12.140]  這裡也是
[00:27:12.140 --> 00:27:15.340]  你不想出街,因為你又累又怕平路跌
[00:27:15.340 --> 00:27:16.540]  一出街去哪裡呢?
[00:27:16.540 --> 00:27:20.940]  就是你已經在往吊喪的路上
[00:27:23.740 --> 00:27:25.740]  所以這裡是在說什麼呢?
[00:27:25.740 --> 00:27:28.940]  記不記得一開始我們說
[00:27:28.940 --> 00:27:30.540]  第一節、第七節、頭、尾
[00:27:30.540 --> 00:27:32.140]  紀念我們的造物主
[00:27:32.140 --> 00:27:34.540]  我們要回去那裡
[00:27:34.540 --> 00:27:36.740]  不要等到什麼時候
[00:27:36.740 --> 00:27:38.940]  不要等到家裡的東西有爛
[00:27:38.940 --> 00:27:41.140]  天氣又不會再變好的時候
[00:27:41.140 --> 00:27:43.540]  不要等到那些回不了頭的日子
[00:27:43.540 --> 00:27:45.140]  三到五節就是說
[00:27:45.140 --> 00:27:47.140]  不要等到我們身體衰殘
[00:27:47.140 --> 00:27:49.140]  有福都享不了的時候
[00:27:49.140 --> 00:27:51.940]  不要等到那些日子
[00:27:52.340 --> 00:27:54.940]  我們就要紀念造物主
[00:27:54.940 --> 00:28:06.740]  我不知道大家看到這裡的時候
[00:28:06.740 --> 00:28:10.940]  你會不會想起
[00:28:10.940 --> 00:28:12.740]  你會不會問一個問題就是
[00:28:12.740 --> 00:28:14.940]  OK,傳道書說
[00:28:14.940 --> 00:28:16.340]  我們要快樂
[00:28:16.340 --> 00:28:20.340]  不要等到黑暗的日子
[00:28:20.340 --> 00:28:22.140]  衰殘的日子來的時候
[00:28:22.540 --> 00:28:24.140]  我們就要即時
[00:28:24.140 --> 00:28:26.940]  可以享樂的時候就享樂
[00:28:26.940 --> 00:28:30.140]  會不會有一種像李伯
[00:28:30.140 --> 00:28:32.340]  就是人生得意衰盡歡
[00:28:32.340 --> 00:28:34.740]  莫使金樽空對月
[00:28:34.740 --> 00:28:36.740]  就是人生是失意的
[00:28:36.740 --> 00:28:38.540]  我們忘記那些了,未來
[00:28:38.540 --> 00:28:40.740]  好像傳道書這麼說
[00:28:40.740 --> 00:28:42.540]  有的人生很多黑暗這些日子
[00:28:42.540 --> 00:28:43.740]  忘記它
[00:28:43.740 --> 00:28:45.740]  現在盡情享受就可以了
[00:28:45.740 --> 00:28:47.740]  是不是這樣呢?
[00:28:47.740 --> 00:28:49.740]  傳道書是不是提這些黑暗的日子的時候
[00:28:49.740 --> 00:28:50.940]  要我們忘記它呢?
[00:28:52.140 --> 00:28:52.740]  不是
[00:28:52.740 --> 00:28:54.540]  反而傳道書說
[00:28:54.540 --> 00:28:55.740]  你要記住它
[00:28:55.740 --> 00:29:00.740]  我們是要記住這些黑暗的日子將會來
[00:29:00.740 --> 00:29:06.140]  我們才可以盡情的去享樂
[00:29:06.140 --> 00:29:09.140]  不是要忘記這些黑暗的日子
[00:29:09.140 --> 00:29:11.140]  而是要趁著年輕的時候
[00:29:11.140 --> 00:29:14.140]  要謹記虛空
[00:29:14.140 --> 00:29:17.140]  因為虛空是提醒我們
[00:29:17.140 --> 00:29:20.940]  我們的世界是
[00:29:22.140 --> 00:29:23.940]  有神的掌管在裡面
[00:29:23.940 --> 00:29:26.340]  因為有神的掌管
[00:29:26.340 --> 00:29:30.340]  我們才可以真正的去享受
[00:29:30.340 --> 00:29:36.740]  去到差不多完結
[00:29:36.740 --> 00:29:40.540]  我們經常聽到的時候都會問一個問題
[00:29:40.540 --> 00:29:43.540]  就是聽完之後我應該怎麼做呢?
[00:29:43.540 --> 00:29:45.340]  今天有什麼應用呢?
[00:29:45.340 --> 00:29:49.740]  但是當我們看傳道書的時候
[00:29:49.740 --> 00:29:51.740]  說它這個是問錯問題
[00:29:52.340 --> 00:29:54.740]  因為傳道書的智慧
[00:29:54.740 --> 00:29:56.540]  神的主權這件事
[00:29:56.540 --> 00:29:59.940]  真的不是給我們用的
[00:29:59.940 --> 00:30:03.140]  神的主權不是給我們用的
[00:30:03.140 --> 00:30:08.340]  神的主權不像我們一些道德的教導
[00:30:08.340 --> 00:30:12.540]  教導我們應該怎麼辨別是非做決定
[00:30:12.540 --> 00:30:16.540]  神的主權也不像之前說的智慧那樣
[00:30:16.540 --> 00:30:19.540]  教導我們可以用一些比較厲害的方法
[00:30:19.540 --> 00:30:20.540]  去做這個決定
[00:30:21.540 --> 00:30:24.940]  道德和功能或者智慧就是我們可以用到的
[00:30:24.940 --> 00:30:26.940]  真的教導我們辨別是非
[00:30:26.940 --> 00:30:28.540]  什麼是好一點不好一點
[00:30:28.540 --> 00:30:31.540]  但是神的主權不是給我們用的
[00:30:31.540 --> 00:30:34.140]  這是一個態度
[00:30:34.140 --> 00:30:35.140]  這種智慧
[00:30:35.140 --> 00:30:38.540]  而這種態度是叫我們去服的
[00:30:38.540 --> 00:30:42.340]  你服不服神的主權
[00:30:42.340 --> 00:30:44.140]  這是今天我們要問的問題
[00:30:44.140 --> 00:30:47.540]  道德和功能在人的眼裡面
[00:30:49.140 --> 00:30:51.540]  會被視為獲得福氣
[00:30:51.540 --> 00:30:55.340]  錢財的手段
[00:30:55.340 --> 00:30:58.540]  但是神的主權在傳道書裡面說
[00:30:58.540 --> 00:31:00.340]  就是打破了這個定律
[00:31:00.340 --> 00:31:03.340]  這樣在人的眼中
[00:31:03.340 --> 00:31:05.740]  日光之下的牢獄就會變成虛空了
[00:31:05.740 --> 00:31:06.340]  是不是
[00:31:06.340 --> 00:31:08.340]  因為我們不只是怎樣才可以有
[00:31:08.340 --> 00:31:09.740]  是不是一定賺就一定有呢
[00:31:09.740 --> 00:31:10.340]  不是的
[00:31:10.340 --> 00:31:12.140]  有時神會將你的份給人的
[00:31:12.140 --> 00:31:13.340]  那就虛空了
[00:31:13.340 --> 00:31:16.740]  因此虛空的源頭是來自神的手段
[00:31:16.740 --> 00:31:19.740]  因此虛空的源頭是來自神的主權
[00:31:19.740 --> 00:31:22.140]  甚至傳道書說
[00:31:22.140 --> 00:31:24.540]  它說它找了很多的原因
[00:31:24.540 --> 00:31:25.340]  它都不明白
[00:31:25.340 --> 00:31:28.540]  神的主權有時候是令我們不明白的
[00:31:28.540 --> 00:31:31.540]  但是傳道書也提到一件事
[00:31:31.540 --> 00:31:34.540]  它說世上無二人
[00:31:34.540 --> 00:31:37.740]  記不記得第七章說世上無二人
[00:31:37.740 --> 00:31:41.140]  當我們看到身邊那個惡人問他
[00:31:41.140 --> 00:31:42.740]  為什麼他的福氣比我的多的時候
[00:31:42.740 --> 00:31:45.340]  傳道書說你也不好得很多
[00:31:45.740 --> 00:31:47.140]  神真的跟你算的話
[00:31:47.140 --> 00:31:48.340]  你也應該沒有福氣
[00:31:48.340 --> 00:31:49.540]  因為世上無二人
[00:31:49.540 --> 00:31:53.540]  接著傳道書也說
[00:31:53.540 --> 00:31:54.740]  智慧有限制
[00:31:54.740 --> 00:31:55.740]  是不是
[00:31:55.740 --> 00:31:56.740]  大家真的想清楚一點
[00:31:56.740 --> 00:31:59.740]  人真的很想這個世界是賞賤佛樂的
[00:31:59.740 --> 00:32:00.340]  是不是
[00:32:00.340 --> 00:32:02.340]  或者是可以靠自己的雙手去打天下
[00:32:02.340 --> 00:32:04.740]  有智慧的人很想去自取敵人
[00:32:04.740 --> 00:32:07.140]  但是如果上帝真的跟你算到盡
[00:32:07.140 --> 00:32:11.340]  其實我們人真的不配有這種福氣
[00:32:15.540 --> 00:32:17.540]  所以傳道書那個智慧
[00:32:17.540 --> 00:32:19.540]  真的不是給我們用
[00:32:19.540 --> 00:32:21.540]  而是要我們去服
[00:32:21.540 --> 00:32:26.340]  當我們願意服在神的主權底下
[00:32:26.340 --> 00:32:30.540]  人才是會真正能夠滿足和享受的
[00:32:30.540 --> 00:32:38.140]  在我讀神學的時候
[00:32:38.140 --> 00:32:40.740]  有一件事是影響得我很深遠的
[00:32:40.740 --> 00:32:41.740]  甚至到現在
[00:32:41.740 --> 00:32:43.740]  我都是被以前一件事影響的
[00:32:44.940 --> 00:32:46.340]  就是我在讀神學的時候
[00:32:46.340 --> 00:32:48.340]  有一年是最忙的那一年
[00:32:48.340 --> 00:32:50.340]  我就立志做一件事
[00:32:50.340 --> 00:32:52.740]  就是我決定要試一下
[00:32:52.740 --> 00:32:54.740]  安息日的這個操練
[00:32:54.740 --> 00:32:56.940]  我們…
[00:32:56.940 --> 00:32:59.340]  安息日是猶太人的
[00:32:59.340 --> 00:33:02.340]  我們沒有說安息日不可以做的
[00:33:02.340 --> 00:33:03.540]  但是我很想試一下
[00:33:03.540 --> 00:33:07.340]  既然神設立安息日給猶太人
[00:33:07.340 --> 00:33:08.540]  一定有它的意思
[00:33:08.540 --> 00:33:11.540]  於是我當時就跟自己說
[00:33:11.540 --> 00:33:12.740]  我就要定星期一
[00:33:13.340 --> 00:33:15.740]  因為神學生日禮拜六日都要服侍的
[00:33:15.740 --> 00:33:16.740]  就是要去實習
[00:33:16.740 --> 00:33:18.740]  我禮拜一就什麼都不做
[00:33:18.740 --> 00:33:19.940]  試一下
[00:33:19.940 --> 00:33:21.940]  開初沒什麼問題的
[00:33:21.940 --> 00:33:24.540]  那就是六天裡面做完所有事情
[00:33:24.540 --> 00:33:28.740]  以至於有一天可以完全休息
[00:33:28.740 --> 00:33:31.140]  其實這樣做也挺開心的
[00:33:31.140 --> 00:33:34.540]  就是人生有一天可以完全無牽掛
[00:33:34.540 --> 00:33:36.940]  但是一開始的時候也不是很成功
[00:33:36.940 --> 00:33:39.140]  因為當我們一停下來的時候
[00:33:39.140 --> 00:33:41.940]  就會想很多還沒做完的事情
[00:33:41.940 --> 00:33:43.340]  想快點用來做
[00:33:43.340 --> 00:33:46.540]  覺得這種休息、停止真的是浪費時間
[00:33:46.540 --> 00:33:47.540]  是不是?
[00:33:47.540 --> 00:33:49.340]  我還有功課還沒做完
[00:33:49.340 --> 00:33:51.140]  而且那時候也是學生會會長
[00:33:51.140 --> 00:33:52.740]  所以還要處理很多事務
[00:33:52.740 --> 00:33:54.540]  而且那段時間還剛剛佔中
[00:33:54.540 --> 00:33:56.940]  所以那時候更加多衝突要去處理
[00:33:56.940 --> 00:33:59.140]  於是有一天
[00:33:59.140 --> 00:34:00.540]  我很記得的
[00:34:00.540 --> 00:34:02.340]  又是去到安息日
[00:34:02.340 --> 00:34:03.940]  我最嚮往的幾天出現
[00:34:03.940 --> 00:34:06.540]  那一天我完全沒有辦法去享受
[00:34:06.540 --> 00:34:08.940]  人沒有辦法靜下來
[00:34:10.540 --> 00:34:12.140]  於是我就拿一張紙
[00:34:12.140 --> 00:34:15.140]  一有什麼念頭
[00:34:15.140 --> 00:34:16.540]  我就將它寫下來
[00:34:16.540 --> 00:34:19.140]  我看看究竟紙究竟在煩什麼
[00:34:19.140 --> 00:34:21.540]  令到我那麼喜歡的那一天
[00:34:21.540 --> 00:34:22.540]  我都享受不了
[00:34:22.540 --> 00:34:25.540]  靜下來去寫
[00:34:25.540 --> 00:34:28.340]  寫完一樣又一樣
[00:34:28.340 --> 00:34:29.940]  寫完一樣又一樣
[00:34:29.940 --> 00:34:32.140]  寫了七樣東西出來
[00:34:32.140 --> 00:34:36.340]  那時候原來我同時間煩七樣東西
[00:34:36.340 --> 00:34:37.740]  我印象是什麼呢?
[00:34:37.740 --> 00:34:38.540]  學業
[00:34:39.540 --> 00:34:40.540]  想一份功課
[00:34:40.540 --> 00:34:42.540]  學生會的事務
[00:34:42.540 --> 00:34:44.140]  想想如何擺平衝突
[00:34:44.140 --> 00:34:45.940]  交友
[00:34:45.940 --> 00:34:47.740]  戀愛
[00:34:47.740 --> 00:34:50.340]  想玩
[00:34:50.340 --> 00:34:51.140]  娛樂
[00:34:51.140 --> 00:34:54.340]  教會裡面的一些服務
[00:34:54.340 --> 00:34:56.140]  等等
[00:34:56.140 --> 00:34:57.540]  七樣東西
[00:34:57.540 --> 00:34:59.340]  我發覺原來
[00:34:59.340 --> 00:35:01.140]  我不停下來的時候
[00:35:01.140 --> 00:35:03.140]  我不知道自己是
[00:35:03.140 --> 00:35:05.540]  那麼多事情都想做得好
[00:35:05.540 --> 00:35:06.940]  都想追求
[00:35:08.540 --> 00:35:09.940]  不是說追求這些不好
[00:35:09.940 --> 00:35:11.340]  而是我跟自己說
[00:35:11.340 --> 00:35:13.940]  難道追足六天還不夠嗎?
[00:35:13.940 --> 00:35:17.540]  即是第七天都要去追?
[00:35:17.540 --> 00:35:21.140]  於是那時候寫完那七樣東西之後就去祈禱
[00:35:21.140 --> 00:35:23.140]  很老實的就是
