
[00:00:00.000 --> 00:00:04.000]  各位姐妹,好開心一齊又讀聖經
[00:16:05.000 --> 00:16:08.000]  做相應的準備與行動
[00:16:08.000 --> 00:16:09.000]  那這個是重要的
[00:16:09.000 --> 00:16:11.000]  在這裡學到
[00:16:11.000 --> 00:16:12.000]  神的手的工作
[00:16:12.000 --> 00:16:14.000]  還有祂想我們怎麼樣
[00:16:14.000 --> 00:16:15.000]  我們同心討告
[00:16:15.000 --> 00:16:18.000]  多謝我們的主
[00:16:18.000 --> 00:16:20.000]  其實我們如果是很多時候
[00:16:20.000 --> 00:16:21.000]  不是太忙
[00:16:21.000 --> 00:16:24.000]  靜心去想一想
[00:16:24.000 --> 00:16:26.000]  去聆聽你的時候
[00:16:26.000 --> 00:16:29.000]  是發覺其實你是不停地對我們說話的
[00:16:29.000 --> 00:16:31.000]  在我們生命當中
[00:16:31.000 --> 00:16:32.000]  每一天裡面
[00:16:32.000 --> 00:16:34.000]  你不停地跟我們講一些訊息
[00:16:34.000 --> 00:16:35.000]  有時候我們只是太忙
[00:16:35.000 --> 00:16:36.000]  沒有聽到
[00:16:36.000 --> 00:16:39.000]  又或者是沒有記住
[00:16:39.000 --> 00:16:41.000]  所以比我們有更多安靜的時候
[00:16:41.000 --> 00:16:44.000]  在主面前聆聽
[00:16:44.000 --> 00:16:46.000]  聽你說什麼
[00:16:46.000 --> 00:16:49.000]  既然你向我們顯明你的心意
[00:16:49.000 --> 00:16:52.000]  你命定之後又會速速實行
[00:16:52.000 --> 00:16:54.000]  就叫我們有相應的準備
[00:16:54.000 --> 00:16:56.000]  當這樣走
[00:16:56.000 --> 00:16:57.000]  讓我們預備好
[00:16:57.000 --> 00:16:59.000]  可以與你配合
[00:16:59.000 --> 00:17:01.000]  是跟隨你
[00:17:01.000 --> 00:17:03.000]  跟隨你的腳步
[00:17:03.000 --> 00:17:05.000]  讓我們有這個敏銳的
[00:17:05.000 --> 00:17:07.000]  淑寧的耳朵
[00:17:07.000 --> 00:17:08.000]  誰聽我祈禱
[00:17:08.000 --> 00:17:10.000]  奉耶穌基督命求
[00:17:10.000 --> 00:17:11.000]  阿門
