
[00:00:00.000 --> 00:00:05.000]  早晨,很高興能在當中跟大家分享上帝的話語
[00:20:42.000 --> 00:20:46.000]  可能復活節、聖誕節、萬聖節、感恩節
[00:20:46.000 --> 00:20:48.000]  都是差不多而已
[00:20:48.000 --> 00:20:50.000]  放假玩玩而已
[00:20:50.000 --> 00:20:52.000]  甚至乎
[00:20:52.000 --> 00:20:55.000]  我們可能也會因為這種心態影響之下
[00:20:55.000 --> 00:20:58.000]  落入一個屬靈的試探裡面
[00:20:58.000 --> 00:21:01.000]  可以是一個很嚴重的後果
[00:21:01.000 --> 00:21:06.000]  如果大家對於玩碟仙這類的遊戲
[00:21:06.000 --> 00:21:08.000]  從前在香港某些學校
[00:21:08.000 --> 00:21:11.000]  都曾經流行過的時候
[00:21:11.000 --> 00:21:14.000]  可能你會更加提高警覺
[00:21:14.000 --> 00:21:17.000]  面對Halloween這種的文化活動
[00:21:17.000 --> 00:21:20.000]  所謂的文化活動
[00:21:20.000 --> 00:21:23.000]  我們要謹慎做判斷
[00:21:23.000 --> 00:21:24.000]  而另一方面
[00:21:24.000 --> 00:21:25.000]  我們在處理這些
[00:21:25.000 --> 00:21:27.000]  當每個人都說對的時候
[00:21:27.000 --> 00:21:30.000]  我們怎樣去面對他們呢
[00:21:30.000 --> 00:21:33.000]  我們可能會擔心得失了人家
[00:21:33.000 --> 00:21:35.000]  傷害了關係
[00:21:35.000 --> 00:21:36.000]  我們會退讓
[00:21:36.000 --> 00:21:38.000]  我們不想自己落單
[00:21:38.000 --> 00:21:41.000]  被人排擠而選擇妥協
[00:21:41.000 --> 00:21:44.000]  這個實在是我們今天身處在
[00:21:44.000 --> 00:21:48.000]  現代社會裡面信仰的挑戰
[00:21:48.000 --> 00:21:52.000]  不過我們要在真理和人情之間作選擇
[00:21:52.000 --> 00:21:54.000]  我跟家長說
[00:21:54.000 --> 00:21:59.000]  我們是要以真理作為首先的考慮
[00:21:59.000 --> 00:22:03.000]  就是說這件事到底是否合乎神的心意
[00:22:03.000 --> 00:22:05.000]  合乎神的心意
[00:22:05.000 --> 00:22:10.000]  我們才會去行動
[00:22:10.000 --> 00:22:12.000]  我猜是你那位家長
[00:22:12.000 --> 00:22:16.000]  我們一定要把持著一份信心
[00:22:16.000 --> 00:22:18.000]  信得過跟隨主的我們
[00:22:18.000 --> 00:22:20.000]  並不會因為不入流
[00:22:20.000 --> 00:22:22.000]  不妥協於大眾的意見
[00:22:22.000 --> 00:22:26.000]  這樣的生活原則有所損傷
[00:22:26.000 --> 00:22:28.000]  神必定會給我們最好的
[00:22:28.000 --> 00:22:31.000]  最合適的一個來代替
[00:22:31.000 --> 00:22:36.000]  我們因為上帝而失去的一切
[00:22:36.000 --> 00:22:40.000]  不知道這個故事
[00:22:40.000 --> 00:22:42.000]  這個真人真事的故事
[00:22:42.000 --> 00:22:46.000]  對你來說有什麼啟發
[00:22:46.000 --> 00:22:48.000]  我很希望這番說話
[00:22:48.000 --> 00:22:51.000]  能夠讓那位家長聽在心裡
[00:22:51.000 --> 00:22:54.000]  有效地去教導他的孩子
[00:22:54.000 --> 00:23:02.000]  如何去面對著很多很多謬誤的觀點
[00:23:02.000 --> 00:23:08.000]  最後我想用基督教信仰裡面的五個圍讀
[00:23:08.000 --> 00:23:12.000]  這個五百年前馬丁路德推動的宗教改革
[00:23:12.000 --> 00:23:14.000]  他藉著五個圍讀的宣告
[00:23:14.000 --> 00:23:17.000]  將聖經的真理標示出來
[00:23:17.000 --> 00:23:19.000]  其實很值得我們再試
[00:23:19.000 --> 00:23:22.000]  當我們面對著今天我們的生活裡面
[00:23:22.000 --> 00:23:27.000]  有種種歪理的攻擊衝擊
[00:23:27.000 --> 00:23:30.000]  我們怎樣去持守我們的信仰
[00:23:30.000 --> 00:23:35.000]  我們怎樣去面對著挑戰作選擇
[00:23:35.000 --> 00:23:39.000]  第一個圍讀是圍讀恩典
[00:23:39.000 --> 00:23:43.000]  恩典就是愛那些不應該愛的人
[00:23:43.000 --> 00:23:44.000]  就是恩典
[00:23:44.000 --> 00:23:46.000]  是上帝的恩典
[00:23:46.000 --> 00:23:53.000]  讓我們能夠重拾兒女的身份
[00:23:53.000 --> 00:23:56.000]  第二個是圍讀信心
[00:23:56.000 --> 00:23:59.000]  上帝藉著耶穌的生和死
[00:23:59.000 --> 00:24:01.000]  成就了這份愛的禮物
[00:24:01.000 --> 00:24:04.000]  恩典的禮物
[00:24:04.000 --> 00:24:08.000]  祂要我們帶著相信去接受
[00:24:08.000 --> 00:24:11.000]  圍讀信心
[00:24:11.000 --> 00:24:16.000]  第三個圍讀是唯獨以聖經為依歸
[00:24:16.000 --> 00:24:20.000]  聖經說可見信道的是從聽到來的
[00:24:20.000 --> 00:24:23.000]  聽到是從基督的話來的
[00:24:23.000 --> 00:24:26.000]  這是羅馬書第十章十七節
[00:24:26.000 --> 00:24:31.000]  就是說如果沒有聖靈為耶穌作的見證
[00:24:31.000 --> 00:24:35.000]  就沒有辦法憑信心獲得上帝所賜的恩典
[00:24:35.000 --> 00:24:45.000]  就是說聖經將耶穌所作的事情呈現出來
[00:24:45.000 --> 00:24:47.000]  是有根有據
[00:24:47.000 --> 00:24:51.000]  從舊約到新約的記載指向耶穌基督
[00:24:51.000 --> 00:24:53.000]  是聖經的記載
[00:24:53.000 --> 00:25:01.000]  圍讀基督是前面三個圍讀的一個總結
[00:25:01.000 --> 00:25:05.000]  唯有基督讓我們看到祂的真實
[00:25:05.000 --> 00:25:08.000]  唯有基督成為我們的信心
[00:25:08.000 --> 00:25:11.000]  唯有基督帶給我們這份恩典
[00:25:11.000 --> 00:25:14.000]  所以試圖行轉第四章十二節裡面
[00:25:14.000 --> 00:25:16.000]  耶穌的門徒彼得就這樣說
[00:25:16.000 --> 00:25:18.000]  除他以外,別無拯救
[00:25:18.000 --> 00:25:23.000]  因為在天下人間,沒有次下別的名
[00:25:23.000 --> 00:25:26.000]  我們可以靠著得救
[00:25:26.000 --> 00:25:30.000]  第五個圍讀是圍讀上帝的榮耀
[00:25:30.000 --> 00:25:32.000]  因為聖經很清楚地說
[00:25:32.000 --> 00:25:38.000]  得救是本乎因,亦是恩著基督的信
[00:25:38.000 --> 00:25:40.000]  總括這五個圍讀來說
[00:25:40.000 --> 00:25:45.000]  我們如果經常擺在心裡反覆思考
[00:25:45.000 --> 00:25:49.000]  會不會成為我們對信仰的重整、更新
[00:25:49.000 --> 00:25:53.000]  更好地面對世代的挑戰
[00:25:53.000 --> 00:25:57.000]  各種謬誤理論的衝擊呢?
[00:26:00.000 --> 00:26:04.000]  這是你和我要面對的挑戰
[00:26:04.000 --> 00:26:09.000]  願意我們能夠在這方面多些去思考
[00:26:09.000 --> 00:26:12.000]  勤讀聖經、禱告
[00:26:12.000 --> 00:26:17.000]  讓聖靈透過聖經的話語兼顧我們的心
[00:26:17.000 --> 00:26:19.000]  我們不怕得失人
[00:26:19.000 --> 00:26:21.000]  我鼓勵那位家長
[00:26:21.000 --> 00:26:24.000]  你要很有原則立場
[00:26:24.000 --> 00:26:28.000]  和你的孩子說清楚你的擔心、你的顧慮
[00:26:28.000 --> 00:26:32.000]  這是一個榜樣
[00:26:32.000 --> 00:26:34.000]  因為讓孩子知道
[00:26:34.000 --> 00:26:37.000]  有些事情不可以隨便妥協
[00:26:37.000 --> 00:26:40.000]  否則後果嚴重
[00:26:40.000 --> 00:26:43.000]  堅守信仰、傳承信仰
[00:26:43.000 --> 00:26:49.000]  是我們這一代長輩、父母、師長的責任
[00:26:49.000 --> 00:26:52.000]  好好地去引導我們的孩子
[00:26:52.000 --> 00:26:56.000]  成全信仰、為主作功
