
[00:00:00.000 --> 00:00:02.640]  我們的主題是要來榮耀主
[00:17:46.320 --> 00:17:47.320]  那新約的一個例子呢
[00:17:47.320 --> 00:17:50.320]  在《史書行傳》12章
[00:17:50.320 --> 00:17:55.320]  那時候管理以色列的西律王
[00:17:55.320 --> 00:17:58.320]  西律王把彼得抓起來
[00:17:58.320 --> 00:18:01.320]  殺了一些基督徒
[00:18:01.320 --> 00:18:03.320]  他很喜歡
[00:18:03.320 --> 00:18:04.320]  看見百姓也喜歡
[00:18:04.320 --> 00:18:06.320]  準備要把彼得殺掉
[00:18:06.320 --> 00:18:09.320]  那教會迫切地為彼得禱告
[00:18:09.320 --> 00:18:12.320]  神奇蹟地就把彼得釋放出來
[00:18:12.320 --> 00:18:15.320]  那在《希伯來書》12章的末了就記載
[00:18:15.320 --> 00:18:18.320]  西律王沒有把榮耀歸給神
[00:18:18.320 --> 00:18:20.320]  所以就有一隻蟲咬了
[00:18:20.320 --> 00:18:22.320]  他當時就死掉了
[00:18:22.320 --> 00:18:24.320]  這是很厲害的
[00:18:24.320 --> 00:18:26.320]  如果什麼時候我們不歸榮耀給神
[00:18:26.320 --> 00:18:29.320]  我們侵奪神的榮耀
[00:18:29.320 --> 00:18:31.320]  或者把榮耀歸給假神
[00:18:31.320 --> 00:18:33.320]  羅馬書第一章講到人的犯罪是
[00:18:33.320 --> 00:18:37.320]  雖然知道神卻不把他當作神來榮耀他
[00:18:37.320 --> 00:18:41.320]  然後自以為智慧結果變成虛妄
[00:18:41.320 --> 00:18:44.320]  就把虛假不是神的人當作神
[00:18:44.320 --> 00:18:46.320]  不是神的當作神
[00:18:46.320 --> 00:18:48.320]  這些都是我們人的一個錯誤
[00:18:48.320 --> 00:18:50.320]  所以神是榮耀的
[00:18:50.320 --> 00:18:52.320]  我們的責任
[00:18:52.320 --> 00:18:54.320]  我們的本分
[00:18:54.320 --> 00:18:56.320]  是彰顯神的榮耀
[00:18:56.320 --> 00:18:58.320]  所以榮耀的神
[00:18:58.320 --> 00:19:00.320]  是要我們來榮耀他的
[00:19:00.320 --> 00:19:01.320]  我感謝主
[00:19:01.320 --> 00:19:03.320]  這就是我們整個的一個
[00:19:03.320 --> 00:19:05.320]  大的一個主題跟系列
[00:19:05.320 --> 00:19:08.320]  那我們榮耀他
[00:19:08.320 --> 00:19:10.320]  大家選擇的題目是
[00:19:10.320 --> 00:19:12.320]  我們的教會生活裡面
[00:19:12.320 --> 00:19:15.320]  來彰顯神的榮美跟神的榮耀
[00:19:15.320 --> 00:19:16.320]  所以我現在
[00:19:16.320 --> 00:19:18.320]  接下來我就想先從教會講起
[00:19:18.320 --> 00:19:20.320]  雖然可能我要跟大家分享的
[00:19:20.320 --> 00:19:22.320]  很多都是大家很熟悉的
[00:19:22.320 --> 00:19:25.320]  但是我們彼此來做一個提醒
[00:19:25.320 --> 00:19:27.320]  那我們先想想看
[00:19:27.320 --> 00:19:29.320]  什麼是教會
[00:19:29.320 --> 00:19:31.320]  我最近
[00:19:31.320 --> 00:19:33.320]  有時候有機會碰到一些
[00:19:33.320 --> 00:19:37.320]  神學院進修的同學
[00:19:37.320 --> 00:19:39.320]  受裝備的同學
[00:19:39.320 --> 00:19:41.320]  準備畢業以後要去募會
[00:19:41.320 --> 00:19:43.320]  我常常很擔心
[00:19:43.320 --> 00:19:44.320]  我在擔心
[00:19:44.320 --> 00:19:46.320]  不曉得他們神學院讀完以後
[00:19:46.320 --> 00:19:48.320]  有神學的知識
[00:19:48.320 --> 00:19:50.320]  有工作的方法
[00:19:50.320 --> 00:19:53.320]  然後他們想像中去教會是做什麼
[00:19:53.320 --> 00:19:55.320]  那我自己來想呢
[00:19:55.320 --> 00:19:58.320]  也許很多的時候我們想到教會
[00:19:58.320 --> 00:20:00.320]  就是聚會
[00:20:00.320 --> 00:20:02.320]  想到教會就是聚會
[00:20:02.320 --> 00:20:03.320]  不可停止聚會
[00:20:03.320 --> 00:20:04.320]  這是聖經說的
[00:20:04.320 --> 00:20:05.320]  所以一想到教會
[00:20:05.320 --> 00:20:08.320]  就是到教會聚會
[00:20:08.320 --> 00:20:10.320]  當然聚會有各種不同性質的聚會
[00:20:10.320 --> 00:20:12.320]  但是總是聚會
[00:20:12.320 --> 00:20:13.320]  到教會就是聚會
[00:20:13.320 --> 00:20:16.320]  聚會就是有活動
[00:20:16.320 --> 00:20:19.320]  所以不小心我們以為
[00:20:19.320 --> 00:20:21.320]  什麼叫做教會
[00:20:21.320 --> 00:20:23.320]  教會就是一個聚會的地方
[00:20:23.320 --> 00:20:24.320]  就是有很多的活動
[00:20:24.320 --> 00:20:27.320]  那什麼叫做募會
[00:20:27.320 --> 00:20:29.320]  就是我來辦活動
[00:20:29.320 --> 00:20:30.320]  我如果辦得很成功
[00:20:30.320 --> 00:20:34.320]  就把人吸引來了
[00:20:34.320 --> 00:20:35.320]  我們辦很多聚會
[00:20:35.320 --> 00:20:37.320]  很成功的聚會
[00:20:37.320 --> 00:20:38.320]  而且很多聚會
[00:20:38.320 --> 00:20:41.320]  那第一種愛主就是天天到教會
[00:20:41.320 --> 00:20:43.320]  當然不能天天到教會
[00:20:43.320 --> 00:20:45.320]  天天到教會連傳道人都受不了了
[00:20:45.320 --> 00:20:47.320]  如果像初代教會那樣子
[00:20:47.320 --> 00:20:50.320]  我們明天會講到第一教會的典範
[00:20:50.320 --> 00:20:52.320]  他們天天同心合意
[00:20:52.320 --> 00:20:53.320]  在店裡在家中
[00:20:53.320 --> 00:20:55.320]  今天如果這樣的話我們受不了
[00:20:55.320 --> 00:20:57.320]  那天天到平常不做事了嘛
[00:20:57.320 --> 00:20:58.320]  對不對
[00:20:58.320 --> 00:20:59.320]  教會就是
[00:20:59.320 --> 00:21:02.320]  當然那時候有特殊時空的一個情形
[00:21:02.320 --> 00:21:04.320]  但是我們就想到
[00:21:04.320 --> 00:21:06.320]  我就想說什麼是教會
[00:21:06.320 --> 00:21:08.320]  那更多的是我們會想到教會
[00:21:08.320 --> 00:21:10.320]  是想到建築物對不對
[00:21:10.320 --> 00:21:11.320]  就是教堂
[00:21:11.320 --> 00:21:15.320]  那教會有教堂很好
[00:21:15.320 --> 00:21:17.320]  但是有的教堂是空殼子
[00:21:17.320 --> 00:21:20.320]  有的教會雖然沒有教堂卻是很活
[00:21:20.320 --> 00:21:22.320]  中國大陸很多的時間
[00:21:22.320 --> 00:21:24.320]  還有很多的地方
[00:21:24.320 --> 00:21:26.320]  家庭教會以前叫地下教會
[00:21:26.320 --> 00:21:27.320]  現在家庭教會
[00:21:27.320 --> 00:21:29.320]  不一定有自己的建築
[00:21:29.320 --> 00:21:31.320]  過去幾年北京守望教會
[00:21:31.320 --> 00:21:33.320]  他們的建築政府不給他們
[00:21:33.320 --> 00:21:35.320]  結果他們還很有勇氣
[00:21:35.320 --> 00:21:38.320]  他們下學的時候到公園裡面去聚會等等
[00:21:38.320 --> 00:21:41.320]  其實到現在受到相當大的打壓
[00:21:41.320 --> 00:21:45.320]  所以如果我們把教堂跟教會混在一起
[00:21:45.320 --> 00:21:46.320]  當作混為一談的話
[00:21:46.320 --> 00:21:49.320]  那我們也會偏差很厲害
[00:21:49.320 --> 00:21:51.320]  所以教會不是教堂
[00:21:51.320 --> 00:21:53.320]  教會不是聚會
[00:21:53.320 --> 00:21:55.320]  教會不是活動
[00:21:55.320 --> 00:21:57.320]  那教會是什麼
[00:21:57.320 --> 00:21:59.320]  耶穌的身體
[00:21:59.320 --> 00:22:00.320]  對我們等一下會講的
[00:22:00.320 --> 00:22:03.320]  那耶穌的身體有很多很寶貴的含義
[00:22:03.320 --> 00:22:05.320]  那我要強調的是
[00:22:05.320 --> 00:22:10.320]  教會應當是門徒的群體
[00:22:10.320 --> 00:22:13.320]  我自己募會23年以後
[00:22:13.320 --> 00:22:15.320]  我在10年前
[00:22:15.320 --> 00:22:18.320]  我從亞特蘭大搬到洛杉磯
[00:22:18.320 --> 00:22:19.320]  主給我機會參加
[00:22:19.320 --> 00:22:23.320]  李秀全牧師開始的國際關懷協會
[00:22:23.320 --> 00:22:25.320]  我們的目標就是福音進中國
[00:22:25.320 --> 00:22:27.320]  福音出中國
[00:22:27.320 --> 00:22:29.320]  這個打一點廣告時間
[00:22:29.320 --> 00:22:31.320]  我們現在把它擴大到福音進中華
[00:22:31.320 --> 00:22:32.320]  福音出中華
[00:22:32.320 --> 00:22:34.320]  但是我現在不再講了
[00:22:34.320 --> 00:22:35.320]  我帶了有資料
[00:22:35.320 --> 00:22:36.320]  你們有關心的話
[00:22:36.320 --> 00:22:40.320]  我明天會給你們可以拿的可以看的資料
[00:22:40.320 --> 00:22:42.320]  那我感謝主
[00:22:42.320 --> 00:22:44.320]  讓我參加到這個關懷協會
[00:22:44.320 --> 00:22:47.320]  這個宣教的一個機構
[00:22:47.320 --> 00:22:50.320]  那我們有宣教士
[00:22:50.320 --> 00:22:52.320]  在中國
[00:22:52.320 --> 00:22:53.320]  在柬埔寨
[00:22:53.320 --> 00:22:54.320]  在泰國
[00:22:54.320 --> 00:22:55.320]  因為我才10年
[00:22:55.320 --> 00:22:58.320]  所以只有幾位宣教士不多
[00:22:58.320 --> 00:22:59.320]  但是我們在討論
[00:22:59.320 --> 00:23:02.320]  我們在我們整個同工會裡面討論
[00:23:02.320 --> 00:23:03.320]  我們的宣教士
[00:23:03.320 --> 00:23:04.320]  因為通常
[00:23:04.320 --> 00:23:06.320]  差一位的宣教士到外面去就是
[00:23:06.320 --> 00:23:07.320]  Church planting
[00:23:07.320 --> 00:23:09.320]  就是建立教會
[00:23:09.320 --> 00:23:11.320]  所以我們說那麼Church planting
[00:23:11.320 --> 00:23:12.320]  是什麼意思
[00:23:12.320 --> 00:23:15.320]  我們要plant什麼樣子的Church
[00:23:15.320 --> 00:23:18.320]  因為我們特別面對就是
[00:23:18.320 --> 00:23:21.320]  不只是自由開放的地區
[00:23:21.320 --> 00:23:25.320]  其實我們的挑戰是所謂的創起地區
[00:23:25.320 --> 00:23:26.320]  去年我看到一個資料
[00:23:26.320 --> 00:23:29.320]  我覺得非常提醒我
[00:23:29.320 --> 00:23:34.320]  全世界的人口有56%在創起地區
[00:23:34.320 --> 00:23:39.320]  而全世界的非基督徒有80%是在創起地區
[00:23:39.320 --> 00:23:41.320]  那教會跟宣教的力量
[00:23:41.320 --> 00:23:44.320]  絕大部分是在自由開放的地區
[00:23:44.320 --> 00:23:45.320]  創起地區
[00:23:45.320 --> 00:23:47.320]  什麼叫做創起地區呢
[00:23:47.320 --> 00:23:49.320]  英文叫做creative access
[00:23:49.320 --> 00:23:53.320]  就是表示傳統的宣教不能進去的地方
[00:23:53.320 --> 00:23:55.320]  所以你要想辦法去發展
[00:23:55.320 --> 00:23:56.320]  所以在這種地方
[00:23:56.320 --> 00:23:59.320]  有很多是穆斯林的區域
[00:23:59.320 --> 00:24:03.320]  穆斯林對基督教就有歷史的包覆
[00:24:03.320 --> 00:24:05.320]  先天的反感對不對
[00:24:05.320 --> 00:24:07.320]  所以你在穆斯林的地區
[00:24:07.320 --> 00:24:11.320]  你去公開的要做教堂的活動
[00:24:11.320 --> 00:24:14.320]  不智慧也不太許可
[00:24:14.320 --> 00:24:16.320]  所以我們就想說像這種地區
[00:24:16.320 --> 00:24:18.320]  你要church planting
[00:24:18.320 --> 00:24:23.320]  以前宣教是建立教會有一種策略
[00:24:23.320 --> 00:24:25.320]  就是蓋禮拜堂就有教會
[00:24:25.320 --> 00:24:26.320]  蓋了禮拜堂人就來了
[00:24:26.320 --> 00:24:28.320]  就有教會起來了
[00:24:28.320 --> 00:24:33.320]  那我們不能用蓋禮拜堂做church planting的策略
[00:24:33.320 --> 00:24:34.320]  所以我們就在想
[00:24:34.320 --> 00:24:36.320]  我們的church planting是什麼
[00:24:36.320 --> 00:24:39.320]  我們就想到在這種特殊的地區
[00:24:39.320 --> 00:24:44.320]  重要的是我們能夠帶出一個門徒的群體
[00:24:44.320 --> 00:24:45.320]  不一定有那個建築
[00:24:45.320 --> 00:24:47.320]  甚至不一定有那個組織
[00:24:47.320 --> 00:24:52.320]  跟很細節的那些梵文儒節
[00:24:52.320 --> 00:24:54.320]  但是實質上是門徒的群體
[00:24:54.320 --> 00:24:56.320]  因為耶穌對門徒的吩咐說
[00:24:56.320 --> 00:24:59.320]  你們去王普天下去使萬民
[00:24:59.320 --> 00:25:01.320]  做我的門徒對不對
[00:25:01.320 --> 00:25:04.320]  所以主耶穌的吩咐是要我們帶門徒
[00:25:04.320 --> 00:25:06.320]  所以在教會裡面
[00:25:06.320 --> 00:25:08.320]  我們所著重的
[00:25:08.320 --> 00:25:12.320]  就是每一個基督徒都是主的門徒
[00:25:12.320 --> 00:25:15.320]  講到這裡我也是有感而發
[00:25:15.320 --> 00:25:17.320]  因為一般的教會
[00:25:17.320 --> 00:25:18.320]  如果好的話
[00:25:18.320 --> 00:25:20.320]  我們會著重門徒訓練
[00:25:20.320 --> 00:25:22.320]  我們開門徒訓練課
[00:25:22.320 --> 00:25:24.320]  有門徒小組
[00:25:24.320 --> 00:25:29.320]  我想可能在座的都是參加門徒訓練小組的人
[00:25:29.320 --> 00:25:31.320]  但是一般的教會
[00:25:31.320 --> 00:25:34.320]  常常不是全部
[00:25:34.320 --> 00:25:36.320]  如果大部分是那個教會很強
[00:25:36.320 --> 00:25:39.320]  典型的教會可能就是少少的人
[00:25:39.320 --> 00:25:41.320]  少少的人會參加門徒小組
[00:25:41.320 --> 00:25:43.320]  接受門徒訓練
[00:25:43.320 --> 00:25:46.320]  絕大多數只是信徒而已
[00:25:46.320 --> 00:25:48.320]  以前叫做教徒
[00:25:48.320 --> 00:25:49.320]  教友
[00:25:49.320 --> 00:25:51.320]  教就有不教就沒有
[00:25:51.320 --> 00:25:53.320]  以前叫做教友
[00:25:53.320 --> 00:25:55.320]  後來叫會友
[00:25:55.320 --> 00:25:56.320]  會友member
[00:25:56.320 --> 00:25:58.320]  等一下我要講member的問題
[00:25:58.320 --> 00:26:01.320]  很多時候我們以為說
[00:26:01.320 --> 00:26:03.320]  做門徒是比較熱心
[00:26:03.320 --> 00:26:06.320]  要奉獻愛主的人
[00:26:06.320 --> 00:26:08.320]  我還沒有到那個程度
[00:26:08.320 --> 00:26:10.320]  我信主已經很好了
[00:26:10.320 --> 00:26:12.320]  我每個禮拜能夠來做禮拜
[00:26:12.320 --> 00:26:13.320]  而且我有十一奉獻
[00:26:13.320 --> 00:26:15.320]  我就很好了
[00:26:15.320 --> 00:26:17.320]  好像我會費已經交了
[00:26:17.320 --> 00:26:19.320]  開會員大會投票的時候
[00:26:19.320 --> 00:26:21.320]  我就是會友就可以投票了
[00:26:21.320 --> 00:26:25.320]  這個東西我都有很多的問號在裡面
[00:26:25.320 --> 00:26:28.320]  有的時候我們就把這個東西
[00:26:28.320 --> 00:26:30.320]  變成這樣一套東西
[00:26:30.320 --> 00:26:33.320]  所以我強調的就是
[00:26:33.320 --> 00:26:35.320]  每一個基督徒都是門徒
[00:26:35.320 --> 00:26:36.320]  為什麼呢
[00:26:36.320 --> 00:26:39.320]  因為使徒信傳十一章二十六節講到
[00:26:39.320 --> 00:26:43.320]  巴拿巴把保羅從大樹請來
[00:26:43.320 --> 00:26:47.320]  在安提亞的教會訓練當地的門徒
[00:26:47.320 --> 00:26:48.320]  到一個地步
[00:26:48.320 --> 00:26:50.320]  那些門徒的生命改變
[00:26:50.320 --> 00:26:52.320]  生活的見證
[00:26:52.320 --> 00:26:54.320]  讓別人給他們起一個外號
[00:26:54.320 --> 00:26:56.320]  門徒稱為基督徒
[00:26:56.320 --> 00:26:58.320]  從安提亞開始
[00:26:58.320 --> 00:26:59.320]  所以如果照聖經
[00:26:59.320 --> 00:27:02.320]  如果知道那個根源的話
[00:27:02.320 --> 00:27:05.320]  基督徒就是由門徒來的
[00:27:05.320 --> 00:27:06.320]  今天我們倒過來
[00:27:06.320 --> 00:27:08.320]  基督徒要去做門徒
[00:27:08.320 --> 00:27:10.320]  其實你不是門徒
[00:27:10.320 --> 00:27:13.320]  就沒有資格被稱作基督徒
[00:27:13.320 --> 00:27:16.320]  如果你不是門徒
[00:27:16.320 --> 00:27:18.320]  你就沒有資格成為基督徒
[00:27:18.320 --> 00:27:20.320]  那可能大家如果稍微注意一下
[00:27:20.320 --> 00:27:22.320]  整個現在教會
[00:27:22.320 --> 00:27:25.320]  在這個時代的現況的表現的話
[00:27:25.320 --> 00:27:26.320]  你也會發現
[00:27:26.320 --> 00:27:28.320]  現在有一個趨勢
[00:27:28.320 --> 00:27:31.320]  有的人他不稱自己做基督徒
[00:27:31.320 --> 00:27:33.320]  他要稱說我是耶穌的門徒
[00:27:33.320 --> 00:27:35.320]  我是耶穌的追隨者
[00:27:35.320 --> 00:27:37.320]  我是耶穌的follower
[00:27:37.320 --> 00:27:38.320]  為什麼呢
[00:27:38.320 --> 00:27:42.320]  因為許多人對基督徒這個名稱已經反感
[00:27:42.320 --> 00:27:46.320]  想到基督徒就想到反墮胎
[00:27:46.320 --> 00:27:48.320]  就想到反同性戀
[00:27:48.320 --> 00:27:50.320]  就想到反反反
[00:27:50.320 --> 00:27:52.320]  反沒有錯啦
[00:27:52.320 --> 00:27:53.320]  我們是應該反的
[00:27:53.320 --> 00:27:54.320]  我們有我們的立場
[00:27:54.320 --> 00:27:57.320]  但是他看不見我們不反的地方在哪裡
[00:27:57.320 --> 00:28:01.320]  你對弱勢群體對需要的東西
[00:28:01.320 --> 00:28:02.320]  你做了什麼東西
[00:28:02.320 --> 00:28:05.320]  你對教堂外面圍牆外面的
[00:28:05.320 --> 00:28:06.320]  你做了什麼東西
[00:28:06.320 --> 00:28:08.320]  你是不是真的成了光合炎
[00:28:08.320 --> 00:28:12.320]  所以很多人對基督徒跟教會
[00:28:12.320 --> 00:28:14.320]  有一點fat up
[00:28:14.320 --> 00:28:16.320]  所以我們要榮耀主是一個很
[00:28:16.320 --> 00:28:18.320]  現在是一個很不容易的責任
[00:28:18.320 --> 00:28:20.320]  我們要恢復
[00:28:20.320 --> 00:28:24.320]  所以有的人選擇不稱作Christian
[00:28:24.320 --> 00:28:28.320]  他稱作我是follower of Jesus
[00:28:28.320 --> 00:28:30.320]  我是跟隨耶穌的人
[00:28:30.320 --> 00:28:31.320]  這倒有點對
[00:28:31.320 --> 00:28:33.320]  因為門徒就是跟隨耶穌的人
[00:28:33.320 --> 00:28:35.320]  那我們把基督徒叫得太簡單了
[00:28:35.320 --> 00:28:36.320]  對不起
[00:28:36.320 --> 00:28:37.320]  我這個有感而發
[00:28:37.320 --> 00:28:38.320]  我把他拉回來
[00:28:38.320 --> 00:28:44.320]  所以教會是門徒的群體
[00:28:44.320 --> 00:28:46.320]  這個門徒的群體有聚集
[00:28:46.320 --> 00:28:47.320]  有活動
[00:28:47.320 --> 00:28:53.320]  但是聚集跟活動不是教會的核心
[00:28:53.320 --> 00:28:55.320]  重點的地方
[00:28:55.320 --> 00:28:59.320]  重點是我們是耶穌的門徒
[00:28:59.320 --> 00:29:01.320]  一同來學習主的道
[00:29:01.320 --> 00:29:03.320]  一同來團契
[00:29:03.320 --> 00:29:04.320]  一同來相愛
[00:29:04.320 --> 00:29:05.320]  一同來服事
[00:29:05.320 --> 00:29:06.320]  一同來團結
[00:29:06.320 --> 00:29:07.320]  同心合一
[00:29:07.320 --> 00:29:08.320]  心望福音
[00:29:08.320 --> 00:29:11.320]  是這樣的一個群體的見證
[00:29:11.320 --> 00:29:16.320]  所以我們教會來榮耀神
[00:29:16.320 --> 00:29:17.320]  是什麼榮耀神
[00:29:17.320 --> 00:29:20.320]  是誰榮耀神
[00:29:20.320 --> 00:29:23.320]  教會的榮耀神是誰榮耀神
[00:29:23.320 --> 00:29:25.320]  教會的牧師
[00:29:25.320 --> 00:29:27.320]  教會的長職
[00:29:27.320 --> 00:29:29.320]  教會的同工會
[00:29:29.320 --> 00:29:31.320]  教會的宣教部
[00:29:31.320 --> 00:29:34.320]  是 但是也不是
[00:29:34.320 --> 00:29:36.320]  教會來榮耀神是
[00:29:36.320 --> 00:29:37.320]  你來榮耀神
[00:29:37.320 --> 00:29:38.320]  我來榮耀神
[00:29:38.320 --> 00:29:42.320]  因為你我就是教會最重要的那個實質
[00:29:42.320 --> 00:29:44.320]  因為我就是主的門徒
[00:29:44.320 --> 00:29:46.320]  我們一起做主的門徒
[00:29:46.320 --> 00:29:48.320]  所以當我們來想到教會的時候
[00:29:48.320 --> 00:29:52.320]  我要強調的不是教堂活動
[00:29:52.320 --> 00:29:53.320]  我要強調的是
[00:29:53.320 --> 00:29:55.320]  我們在教會裡面
[00:29:55.320 --> 00:29:58.320]  每一個主的兒女
[00:29:58.320 --> 00:30:00.320]  成為主身體的一部分
[00:30:00.320 --> 00:30:02.320]  我們互為肢體
[00:30:02.320 --> 00:30:05.320]  我們怎麼樣在這個過程
[00:30:05.320 --> 00:30:06.320]  這個生活裡面
[00:30:06.320 --> 00:30:08.320]  這個群體裡面來見證
[00:30:08.320 --> 00:30:09.320]  我個別的
[00:30:09.320 --> 00:30:11.320]  而且我群體的
[00:30:11.320 --> 00:30:13.320]  一起來彰顯
[00:30:13.320 --> 00:30:15.320]  我是基督的生命的本質
[00:30:15.320 --> 00:30:17.320]  這個生命的本質一彰顯出來
[00:30:17.320 --> 00:30:19.320]  就是榮耀了
[00:30:19.320 --> 00:30:21.320]  就是榮耀了
[00:30:21.320 --> 00:30:24.320]  所以我要強調的
[00:30:24.320 --> 00:30:26.320]  我們下面來講教會的部分
[00:30:26.320 --> 00:30:28.320]  我現在只有30分鐘
[00:30:28.320 --> 00:30:31.320]  所以我要濃縮一點
[00:30:31.320 --> 00:30:33.320]  那我剛才是這個
[00:30:33.320 --> 00:30:34.320]  等於關於教會的部分
[00:30:34.320 --> 00:30:36.320]  我的一個分享
[00:30:36.320 --> 00:30:37.320]  我的一個感受
[00:30:37.320 --> 00:30:40.320]  然後按照我們的這個綱要
[00:30:40.320 --> 00:30:43.320]  我這裡提了一下
[00:30:43.320 --> 00:30:45.320]  那教會的本質
[00:30:45.320 --> 00:30:47.320]  這裡有兩段聖經
[00:30:47.320 --> 00:30:48.320]  是很重要的
[00:30:48.320 --> 00:30:49.320]  一個是《以夫所書》
[00:30:49.320 --> 00:30:50.320]  一章二十三節
[00:30:50.320 --> 00:30:52.320]  剛才我們也有同工回應
[00:30:52.320 --> 00:30:55.320]  教會就是基督的身體
[00:30:55.320 --> 00:30:58.320]  是那充滿萬有者所充滿的
[00:30:58.320 --> 00:31:00.320]  請你想像保羅
[00:31:00.320 --> 00:31:03.320]  寫《以夫所書》那個時候的情境
[00:31:03.320 --> 00:31:06.320]  保羅那個時候是教會
[00:31:06.320 --> 00:31:08.320]  初創的階段
[00:31:08.320 --> 00:31:11.320]  全世界號稱基督教
[00:31:11.320 --> 00:31:13.320]  包括天主教的人口
[00:31:13.320 --> 00:31:15.320]  大概20億
[00:31:15.320 --> 00:31:16.320]  以前全世界60億人口
[00:31:16.320 --> 00:31:18.320]  20億是基督教的人口
[00:31:18.320 --> 00:31:19.320]  很不得了啊
[00:31:19.320 --> 00:31:20.320]  很龐大
[00:31:20.320 --> 00:31:23.320]  穆斯林13、14億
[00:31:23.320 --> 00:31:25.320]  他們的發展力很大
[00:31:25.320 --> 00:31:27.320]  我們一不小心就被他趕過去
[00:31:27.320 --> 00:31:28.320]  但是so far
[00:31:28.320 --> 00:31:30.320]  基督教還是比他大一點
[00:31:30.320 --> 00:31:31.320]  我們覺得很高興
[00:31:31.320 --> 00:31:33.320]  我們還是老大哥一個
[00:31:33.320 --> 00:31:37.320]  全世界有那麼多的這個基督徒
[00:31:37.320 --> 00:31:40.320]  但是保羅在寫
[00:31:40.320 --> 00:31:41.320]  《以夫所書》的時候
[00:31:41.320 --> 00:31:42.320]  沒有那麼多
[00:31:42.320 --> 00:31:44.320]  基督徒是極少數
[00:31:44.320 --> 00:31:47.320]  教會也很小
[00:31:47.320 --> 00:31:49.320]  沒有像現在70萬人這樣教會
[00:31:49.320 --> 00:31:51.320]  教會很小
[00:31:51.320 --> 00:31:52.320]  我覺得有一個
[00:31:52.320 --> 00:31:54.320]  我很敬重的蜀林的長輩
[00:31:54.320 --> 00:31:55.320]  周連華牧師
[00:31:55.320 --> 00:31:56.320]  他在臺灣
[00:31:56.320 --> 00:31:59.320]  他自己做過總統的牧師
[00:31:59.320 --> 00:32:00.320]  他有很多方面很有影響
[00:32:00.320 --> 00:32:01.320]  他現在92歲
[00:32:01.320 --> 00:32:03.320]  還在寫作
[00:32:03.320 --> 00:32:04.320]  還很active
[00:32:04.320 --> 00:32:05.320]  我很佩服他
[00:32:05.320 --> 00:32:09.320]  而且他是我很尊敬的一個長輩
[00:32:09.320 --> 00:32:11.320]  因為他非常謙和
[00:32:11.320 --> 00:32:12.320]  他的謙和讓我想到
[00:32:12.320 --> 00:32:14.320]  我中學讀英文課本
[00:32:14.320 --> 00:32:20.320]  有一課是菲律賓駐中華民國大使
[00:32:20.320 --> 00:32:21.320]  羅牧師寫的
[00:32:21.320 --> 00:32:22.320]  他寫說
[00:32:22.320 --> 00:32:25.320]  我們中國內的君子就是竹子
[00:32:25.320 --> 00:32:26.320]  那竹子長得越高
[00:32:26.320 --> 00:32:27.320]  垂得越低
[00:32:27.320 --> 00:32:28.320]  所以他說
[00:32:28.320 --> 00:32:30.320]  The taller the bamboo grows
[00:32:30.320 --> 00:32:32.320]  the lower it bends
[00:32:32.320 --> 00:32:33.320]  我覺得太棒了
[00:32:33.320 --> 00:32:36.320]  一方面中國的君子的想法寫出來
[00:32:36.320 --> 00:32:37.320]  一方面我想這就是
[00:32:37.320 --> 00:32:39.320]  我們所想到的蜀林
[00:32:39.320 --> 00:32:40.320]  他是這樣的
[00:32:40.320 --> 00:32:42.320]  他就講到說
[00:32:42.320 --> 00:32:44.320]  保羅在寫羅馬書的時候
[00:32:44.320 --> 00:32:46.320]  他看見一樣事情
[00:32:46.320 --> 00:32:48.320]  雖然沒有幾個教會
[00:32:48.320 --> 00:32:49.320]  雖然教會弱小
[00:32:49.320 --> 00:32:54.320]  雖然整個基督徒在當時的人口當中是極少數
[00:32:54.320 --> 00:32:59.320]  可是他看見教會是充滿萬有者所充滿的
[00:32:59.320 --> 00:33:01.320]  所以我們不小看自己
[00:33:01.320 --> 00:33:02.320]  我們不會自大
[00:33:02.320 --> 00:33:03.320]  但是我們不小看自己
[00:33:03.320 --> 00:33:05.320]  所以教會是基督的身體
[00:33:05.320 --> 00:33:08.320]  那麼教會是基督的身體是什麼意思
[00:33:08.320 --> 00:33:12.320]  當然表示這是一個生命的共同體
[00:33:12.320 --> 00:33:15.320]  所以這是有神的生命
[00:33:15.320 --> 00:33:19.320]  我最近看了一個YouTube上面的一個短短的一個信息
[00:33:19.320 --> 00:33:21.320]  讓我完全很驚訝
[00:33:21.320 --> 00:33:23.320]  完全沒有想到
[00:33:23.320 --> 00:33:25.320]  那個YouTube上面的一個信息是講說
[00:33:25.320 --> 00:33:27.320]  耶穌來到地上
[00:33:27.320 --> 00:33:31.320]  他要解決我們的什麼問題
[00:33:31.320 --> 00:33:34.320]  請問耶穌來到地上要解決我們什麼問題
[00:33:34.320 --> 00:33:36.320]  解決我們的罪的問題
[00:33:36.320 --> 00:33:38.320]  他說不是
[00:33:38.320 --> 00:33:40.320]  不是不解決罪的問題
[00:33:40.320 --> 00:33:45.320]  而是他把他追溯到伊甸園神造人的時候
[00:33:45.320 --> 00:33:48.320]  人本來只是一團泥土
[00:33:48.320 --> 00:33:52.320]  然後怎麼會變成活人呢
[00:33:52.320 --> 00:33:55.320]  神催他吹口氣成為有靈的活人
[00:33:55.320 --> 00:33:58.320]  所以他說我們現在讀創世紀
