
[00:00:00.000 --> 00:00:02.000]  各位聽眾早安!
[00:19:29.000 --> 00:19:31.000]  非常之惡劣的時候
[00:19:31.000 --> 00:19:33.000]  竟然就說出了一番說話
[00:19:33.000 --> 00:19:36.000]  挑戰上帝的權威
[00:19:36.000 --> 00:19:39.000]  這個就是正正《文素記》當中
[00:19:39.000 --> 00:19:42.000]  裏面一個很核心的主題
[00:19:42.000 --> 00:19:46.000]  當人改換了他的角色
[00:19:46.000 --> 00:19:49.000]  想做了神的角色的時候
[00:19:49.000 --> 00:19:52.000]  上主就是超級不能夠接受
[00:19:52.000 --> 00:19:55.000]  你可以看見經文的發展是怎樣
[00:19:55.000 --> 00:19:56.000]  當這班人
[00:19:56.000 --> 00:20:00.000]  向上帝攻擊和說怨毒的話之後
[00:20:00.000 --> 00:20:02.000]  在第六節就這樣說
[00:20:02.000 --> 00:20:03.000]  聖經就這樣記載
[00:20:03.000 --> 00:20:08.000]  「於是耶和華使火蛇進入百姓中間
[00:20:08.000 --> 00:20:10.000]  蛇咒咬他們
[00:20:10.000 --> 00:20:13.000]  以色列人中死了許多」
[00:20:13.000 --> 00:20:17.000]  但是為甚麼你這麼肯定地解釋
[00:20:17.000 --> 00:20:20.000]  神是因為他們怨毒
[00:20:20.000 --> 00:20:24.000]  在這個緣故下就要懲罰以色列人
[00:20:24.000 --> 00:20:27.000]  為甚麼你這麼肯定呢
[00:20:27.000 --> 00:20:30.000]  第七節就解釋得很清楚
[00:20:30.000 --> 00:20:33.000]  「因為百姓到摩西那裏說
[00:20:33.000 --> 00:20:36.000]  我們怨毒耶和華
[00:20:36.000 --> 00:20:39.000]  和你有罪了」
[00:20:39.000 --> 00:20:42.000]  這是一個很清楚的表達
[00:20:42.000 --> 00:20:45.000]  當以色列人知道神的審判和懲罰
[00:20:45.000 --> 00:20:47.000]  發生在他們身上的時候
[00:20:47.000 --> 00:20:50.000]  今次文素記的作者
[00:20:50.000 --> 00:20:54.000]  在二十一章裏也展現了不一樣的圖畫
[00:20:54.000 --> 00:20:59.000]  他告訴我們百姓很快就明白自己失敗在哪裏
[00:20:59.000 --> 00:21:04.000]  就是自己又是一次怨毒耶和華的緣故
[00:21:04.000 --> 00:21:05.000]  所以有罪
[00:21:05.000 --> 00:21:07.000]  當他們肯認罪的時候
[00:21:07.000 --> 00:21:10.000]  請摩西為他們祈禱
[00:21:10.000 --> 00:21:13.000]  神就施行他的拯救
[00:21:13.000 --> 00:21:15.000]  弟兄姊妹
[00:21:15.000 --> 00:21:20.000]  這是文素記裏面一個很重要的主題
[00:21:20.000 --> 00:21:25.000]  由第十四章開始延伸到第二十一章
[00:21:25.000 --> 00:21:30.000]  都是牽涉到以色列人怨對耶和華的緣故
[00:21:30.000 --> 00:21:32.000]  埋怨耶和華和摩西的緣故
[00:21:32.000 --> 00:21:35.000]  神就施行審判
[00:21:35.000 --> 00:21:38.000]  有時候我讀這段經文的時候
[00:21:38.000 --> 00:21:41.000]  我都會有一個反省
[00:21:41.000 --> 00:21:45.000]  可能相信耶穌的時間也長了
[00:21:45.000 --> 00:21:48.000]  又背過《和合本聖經》
[00:21:48.000 --> 00:21:53.000]  所以有時候想罵人的時候
[00:21:53.000 --> 00:21:54.000]  你不要怪我
[00:21:54.000 --> 00:21:59.000]  罵人的時候也會用《和合本聖經》的語氣
[00:21:59.000 --> 00:22:02.000]  但是我讀完這段聖經也要提醒自己
[00:22:02.000 --> 00:22:07.000]  其實那些經文是神督責人
[00:22:07.000 --> 00:22:11.000]  而不是看不順眼的人
[00:22:11.000 --> 00:22:14.000]  你扮聖經裏面的修辭
[00:22:14.000 --> 00:22:18.000]  就去指桑埋槐地去罵人
[00:22:18.000 --> 00:22:20.000]  還有
[00:22:20.000 --> 00:22:21.000]  如果我真的這樣做
[00:22:21.000 --> 00:22:23.000]  我做過這些事的話
[00:22:23.000 --> 00:22:25.000]  其實這段經文告訴我們
[00:22:25.000 --> 00:22:28.000]  其實很嚴重
[00:22:28.000 --> 00:22:30.000]  神就是因為這樣的緣故
[00:22:30.000 --> 00:22:32.000]  施行審判
[00:22:32.000 --> 00:22:39.000]  要將以色列當中的罪孽抹去
[00:22:39.000 --> 00:22:41.000]  或者我們再看下去
[00:22:41.000 --> 00:22:44.000]  神的拯救方法是怎樣呢?
[00:22:44.000 --> 00:22:46.000]  神的拯救方法是這樣的
[00:22:46.000 --> 00:22:48.000]  耶和華對摩西說
[00:22:48.000 --> 00:22:50.000]  你要製造一條火蛇
[00:22:50.000 --> 00:22:52.000]  掛在竿子上
[00:22:52.000 --> 00:22:56.000]  凡被咬的一望者蛇就必得活
[00:22:56.000 --> 00:22:58.000]  摩西便製造一條銅蛇
[00:22:58.000 --> 00:23:03.000]  掛在竿子上,凡被咬的一望者銅蛇就活了
[00:23:03.000 --> 00:23:05.000]  其實這段經文
[00:23:05.000 --> 00:23:08.000]  如果你單單看21章
[00:23:08.000 --> 00:23:11.000]  可能你會覺得
[00:23:11.000 --> 00:23:13.000]  怎麼會這麼奇怪呢?
[00:23:13.000 --> 00:23:16.000]  明明那些人是被蛇咬的
[00:23:16.000 --> 00:23:20.000]  現在又說要摩西製造一條蛇
[00:23:20.000 --> 00:23:23.000]  掛在竿子上舉起
[00:23:23.000 --> 00:23:25.000]  看一看就好了
[00:23:25.000 --> 00:23:29.000]  是不是真的這麼奇怪呢?
[00:23:29.000 --> 00:23:32.000]  不過香港浸信教會的弟兄姊妹
[00:23:32.000 --> 00:23:34.000]  你們看文掃記,訓練有素
[00:23:34.000 --> 00:23:37.000]  什麼奇怪的東西你沒見過?
[00:23:37.000 --> 00:23:40.000]  其實文掃記裏面的神蹟是很奇怪的
[00:23:40.000 --> 00:23:43.000]  你想想,他展示一條火柱出來
[00:23:43.000 --> 00:23:46.000]  在天空那裏有一條火柱
[00:23:46.000 --> 00:23:48.000]  你見到應該要走的
[00:23:48.000 --> 00:23:50.000]  如果是今時今日
[00:23:50.000 --> 00:23:52.000]  見到一條火柱在前面
[00:23:52.000 --> 00:23:56.000]  但是成為一個標記,這條路走就對了
[00:23:56.000 --> 00:23:58.000]  真的很古怪
[00:23:58.000 --> 00:24:02.000]  還有得罪神的那些人
[00:24:02.000 --> 00:24:04.000]  又掌大麻風
[00:24:04.000 --> 00:24:06.000]  手又拔出來,又收回去
[00:24:06.000 --> 00:24:09.000]  嘩,真是匪夷所思
[00:24:09.000 --> 00:24:12.000]  地還裂開,吞了人
[00:24:12.000 --> 00:24:15.000]  那些本來是荷里活電影才有的情節
[00:24:15.000 --> 00:24:17.000]  在文掃記裏面都有
[00:24:17.000 --> 00:24:19.000]  所以其實曠野舉蛇
[00:24:19.000 --> 00:24:21.000]  應該不是很恐怖
[00:24:21.000 --> 00:24:23.000]  但是我想指出一件事
[00:24:23.000 --> 00:24:26.000]  在這些神蹟背後
[00:24:26.000 --> 00:24:29.000]  要帶出一個重要的方向
[00:24:29.000 --> 00:24:32.000]  無論是人也好
[00:24:32.000 --> 00:24:36.000]  或者是神蹟的表徵也好
[00:24:36.000 --> 00:24:38.000]  其實這些種種的事情
[00:24:38.000 --> 00:24:41.000]  都要帶領以色列人看到
[00:24:41.000 --> 00:24:45.000]  這些神蹟背後是蒙神所使用
[00:24:45.000 --> 00:24:48.000]  如果不是蒙神所使用的話
[00:24:48.000 --> 00:24:51.000]  那些神蹟或者那些物質
[00:24:51.000 --> 00:24:53.000]  其實都是沒有意義的
[00:24:53.000 --> 00:24:55.000]  大家明白了嗎?
[00:24:55.000 --> 00:24:59.000]  如果那條銅蛇沒有神在背後的話
[00:24:59.000 --> 00:25:02.000]  那條銅蛇究竟有沒有魔法呢?
[00:25:02.000 --> 00:25:04.000]  沒有意思
[00:25:04.000 --> 00:25:06.000]  那些瑪蘭
[00:25:06.000 --> 00:25:08.000]  如果我們不憑著信心
[00:25:08.000 --> 00:25:11.000]  不肯定神給我們的應許的話
[00:25:11.000 --> 00:25:14.000]  我們只要心懷義志
[00:25:14.000 --> 00:25:16.000]  多儲存它兩天
[00:25:16.000 --> 00:25:20.000]  今次有,可能第二天就沒有了
[00:25:20.000 --> 00:25:24.000]  這個神蹟對你來說都沒有意義
[00:25:24.000 --> 00:25:28.000]  因為那些瑪蘭就是不可以存放兩天
[00:25:28.000 --> 00:25:33.000]  這是神展現那些神蹟背後
[00:25:33.000 --> 00:25:36.000]  要帶領人去到祂的面前
[00:25:36.000 --> 00:25:39.000]  無論是人也好,神蹟也好
[00:25:39.000 --> 00:25:41.000]  都不是最重要
[00:25:41.000 --> 00:25:43.000]  乃是神自己的話語
[00:25:43.000 --> 00:25:45.000]  必須我們要遵從
[00:25:45.000 --> 00:25:48.000]  「曠野舉蛇」這個敘述
[00:25:48.000 --> 00:25:52.000]  很多時候我們很快就會和約翰福音
[00:25:52.000 --> 00:25:55.000]  三章十四節聯想起來
[00:25:55.000 --> 00:25:56.000]  因為他這樣說
[00:25:56.000 --> 00:25:59.000]  「摩西在曠野怎樣舉蛇
[00:25:59.000 --> 00:26:03.000]  人子也必照樣被舉起」
[00:26:03.000 --> 00:26:07.000]  沒錯,這裡耶穌基督親自用了
[00:26:07.000 --> 00:26:10.000]  「曠野舉蛇」這件事件
[00:26:10.000 --> 00:26:17.000]  來表徵著祂將會在十字架上受死
[00:26:17.000 --> 00:26:19.000]  為世人成就救恩
[00:26:19.000 --> 00:26:23.000]  人只要仰望這位為他們流血捨身的
[00:26:23.000 --> 00:26:25.000]  拯救主的時候
[00:26:25.000 --> 00:26:27.000]  就可以得到生命
[00:26:27.000 --> 00:26:31.000]  就好像當日那班以色列人一樣
[00:26:31.000 --> 00:26:34.000]  雖然被蛇咬,身受重創
[00:26:34.000 --> 00:26:37.000]  但只要仰望同蛇的時候
[00:26:37.000 --> 00:26:39.000]  就得著生命
[00:26:39.000 --> 00:26:43.000]  但是當我們如果花多點心機
[00:26:43.000 --> 00:26:46.000]  去思考文素記
[00:26:46.000 --> 00:26:48.000]  或者整個舊約的篇幅裡面
[00:26:48.000 --> 00:26:52.000]  究竟同蛇這個敘述
[00:26:52.000 --> 00:26:55.000]  其實還有更加多的意義
[00:26:55.000 --> 00:26:58.000]  我們再回來看看
[00:26:58.000 --> 00:27:01.000]  二十一章八至九節這個敘述
[00:27:01.000 --> 00:27:06.000]  我們嘗試用一種心情
[00:27:06.000 --> 00:27:11.000]  去投入這段經文去思考它
[00:27:11.000 --> 00:27:15.000]  其實和合本也非常精彩
[00:27:15.000 --> 00:27:17.000]  或者聖經的作者
[00:27:17.000 --> 00:27:20.000]  是很刻意地寫這段聖經
[00:27:20.000 --> 00:27:23.000]  他說耶和華吩咐摩西
[00:27:23.000 --> 00:27:27.000]  叫他造一條火蛇
[00:27:27.000 --> 00:27:30.000]  掛在桿子上面
[00:27:30.000 --> 00:27:35.000]  接著摩西便製造了一條同蛇
[00:27:35.000 --> 00:27:38.000]  掛在桿子上面
[00:27:38.000 --> 00:27:43.000]  如果我們有機會再看一些原文的話
[00:27:43.000 --> 00:27:45.000]  我們就更加清楚看到
[00:27:45.000 --> 00:27:48.000]  那些修辭是很工整的
[00:27:48.000 --> 00:27:51.000]  神叫他製造,他就製造
[00:27:51.000 --> 00:27:54.000]  叫他掛起,他就掛起
[00:27:54.000 --> 00:27:58.000]  寓言是一望就得活
[00:27:58.000 --> 00:28:00.000]  而一望就得存活
[00:28:00.000 --> 00:28:03.000]  這些字是排列得很工整
[00:28:03.000 --> 00:28:07.000]  背後是一個什麼意思呢?
[00:28:07.000 --> 00:28:10.000]  其實是想告訴我們一個很重要的訊息
[00:28:10.000 --> 00:28:14.000]  摩西在跌倒之後
[00:28:14.000 --> 00:28:18.000]  他能夠站立,起來
[00:28:18.000 --> 00:28:22.000]  如果大家用一些投入的方法
[00:28:22.000 --> 00:28:27.000]  去由二十章的訊息帶到二十一章的話
[00:28:27.000 --> 00:28:29.000]  你會明白
[00:28:29.000 --> 00:28:33.000]  摩西在二十章
[00:28:33.000 --> 00:28:36.000]  他做了很多年好人好事
[00:28:36.000 --> 00:28:39.000]  他聽了上帝的說話
[00:28:39.000 --> 00:28:43.000]  掙扎帶領以色列人走到今時今日
[00:28:43.000 --> 00:28:46.000]  他做錯了那一件事
[00:28:46.000 --> 00:28:49.000]  他沒有照著上帝的吩咐
[00:28:49.000 --> 00:28:54.000]  去為那群這麼壞的百姓準備水的時候
[00:28:54.000 --> 00:28:56.000]  他得來的結局就是
[00:28:56.000 --> 00:28:58.000]  他沒有辦法只能夠進入迦南
[00:28:58.000 --> 00:29:01.000]  但是今天那群這麼壞的百姓
[00:29:01.000 --> 00:29:05.000]  同樣在怨懟他和上帝的時候
[00:29:05.000 --> 00:29:12.000]  神竟然叫他去做一件這樣的事
[00:29:12.000 --> 00:29:14.000]  你可以想一下
[00:29:14.000 --> 00:29:16.000]  可能你在公司裡面
[00:29:16.000 --> 00:29:18.000]  有一天被老闆罵完
[00:29:18.000 --> 00:29:20.000]  你怎麼做得這麼差呢?
[00:29:20.000 --> 00:29:24.000]  你再重複那件事再發生的時候
[00:29:24.000 --> 00:29:26.000]  你的心裡面怎麼想呢?
[00:29:26.000 --> 00:29:28.000]  你可能也會這麼想
[00:29:28.000 --> 00:29:30.000]  你找另一個同事去做吧
[00:29:30.000 --> 00:29:32.000]  但是你當然不敢出聲
[00:29:32.000 --> 00:29:34.000]  你硬著頭皮也照樣去做
[00:29:34.000 --> 00:29:38.000]  不過你心裡面有很多疑問
[00:29:38.000 --> 00:29:39.000]  你心裡面在想
[00:29:39.000 --> 00:29:40.000]  到底行不行呢?
[00:29:40.000 --> 00:29:43.000]  我會不會再被人罵呢?
[00:29:43.000 --> 00:29:46.000]  這些情緒都可能令到我們很難堪
[00:29:46.000 --> 00:29:48.000]  令到我們想放棄
[00:29:48.000 --> 00:29:50.000]  甚至跟上帝說
[00:29:50.000 --> 00:29:51.000]  你找另一個人去做吧
[00:29:51.000 --> 00:29:52.000]  我不做了
[00:29:52.000 --> 00:29:54.000]  其實我也想退休
[00:29:54.000 --> 00:29:56.000]  你也想收回我
[00:29:56.000 --> 00:29:58.000]  我也不能進去迦南了
[00:29:58.000 --> 00:30:01.000]  你找另一個人去帶領他們吧
[00:30:01.000 --> 00:30:05.000]  可能摩西也有很多這些藉口
[00:30:05.000 --> 00:30:09.000]  但是文素記的作者很清楚告訴我們
[00:30:09.000 --> 00:30:11.000]  他在失敗當中
[00:30:11.000 --> 00:30:16.000]  他能夠再一次找回上帝和他之間的關係
[00:30:16.000 --> 00:30:18.000]  其實從前他不是這樣的嗎?
[00:30:18.000 --> 00:30:19.000]  他的生命素質
[00:30:19.000 --> 00:30:21.000]  就是神叫他做什麼
[00:30:21.000 --> 00:30:24.000]  他就照樣去做
[00:30:24.000 --> 00:30:26.000]  很多時候我們的焦點
[00:30:26.000 --> 00:30:28.000]  會讀這段經文的時候
[00:30:28.000 --> 00:30:32.000]  就會形容那些百姓很有信心
[00:30:32.000 --> 00:30:36.000]  神怎樣藉著摩西做這條銅蛇
[00:30:36.000 --> 00:30:38.000]  他舉起的時候
[00:30:38.000 --> 00:30:40.000]  百姓就仰望這條銅蛇
[00:30:40.000 --> 00:30:43.000]  就得到生命了
[00:30:43.000 --> 00:30:46.000]  那些百姓很有信心
[00:30:46.000 --> 00:30:50.000]  但是當我切身處地去想想摩西的心情的話
[00:30:50.000 --> 00:30:55.000]  其實摩西同樣被醫治
[00:30:55.000 --> 00:30:58.000]  雖然他沒有被蛇咬
[00:30:58.000 --> 00:31:03.000]  但是可能他被蛇咬的創傷更嚴重
[00:31:03.000 --> 00:31:07.000]  就是他感覺到被神唾棄
[00:31:07.000 --> 00:31:09.000]  但是今天神再使用他
[00:31:09.000 --> 00:31:10.000]  向他說話
[00:31:10.000 --> 00:31:13.000]  叫他舉起那條銅蛇
[00:31:13.000 --> 00:31:18.000]  這個同樣摩西需要有很大的勇氣
[00:31:18.000 --> 00:31:21.000]  去聽從上帝的話語
[00:31:21.000 --> 00:31:24.000]  將銅蛇舉起
[00:31:24.000 --> 00:31:26.000]  弟兄姊妹
[00:31:26.000 --> 00:31:29.000]  我會形容摩西的生命
[00:31:29.000 --> 00:31:33.000]  就是一個活現了銅蛇的生命
[00:31:33.000 --> 00:31:38.000]  他將他自己的信心舉起來
[00:31:38.000 --> 00:31:40.000]  弟兄姊妹
[00:31:40.000 --> 00:31:43.000]  今天在你的人生當中
[00:31:43.000 --> 00:31:46.000]  你又高舉著什麼呢?
[00:31:46.000 --> 00:31:50.000]  摩西就是拿著上帝的應許
[00:31:50.000 --> 00:31:54.000]  他高舉著聽從上帝
[00:31:54.000 --> 00:31:57.000]  是能夠得著祝福的
[00:31:57.000 --> 00:32:02.000]  今天我們的人生又是高舉著什麼呢?
[00:32:02.000 --> 00:32:04.000]  人透過你的生命
[00:32:04.000 --> 00:32:08.000]  究竟看到一個什麼樣的典範呢?
[00:32:08.000 --> 00:32:12.000]  我們再看看在《舊約聖經》裡面
[00:32:12.000 --> 00:32:14.000]  有關銅蛇的敘述
[00:32:14.000 --> 00:32:18.000]  在《列王紀下》十八章四節有一個這樣的說法
[00:32:18.000 --> 00:32:19.000]  他說
[00:32:19.000 --> 00:32:21.000]  他廢去幽壇
[00:32:21.000 --> 00:32:22.000]  毀壞柱杖
[00:32:22.000 --> 00:32:23.000]  砍下木偶
[00:32:23.000 --> 00:32:26.000]  打碎摩西所造的銅蛇
[00:32:26.000 --> 00:32:30.000]  因為到那時以色列人仍向銅蛇燒香
[00:32:30.000 --> 00:32:33.000]  希西加叫銅蛇為銅塊
[00:32:33.000 --> 00:32:36.000]  希西加是一個南國
[00:32:36.000 --> 00:32:40.000]  猶大國的復興皇帝
[00:32:40.000 --> 00:32:41.000]  我們可以這麼說
[00:32:41.000 --> 00:32:48.000]  他將以色列人當時拜的偶像的幽壇拆毀
[00:32:48.000 --> 00:32:55.000]  甚至他將甲級受保護的遺跡
[00:32:55.000 --> 00:32:57.000]  一個古董
[00:32:57.000 --> 00:32:59.000]  毀壞了
[00:32:59.000 --> 00:33:02.000]  你可以看到這是一件很重要的古董
[00:33:02.000 --> 00:33:04.000]  摩西用過
[00:33:04.000 --> 00:33:07.000]  當年拯救過這麼多人
[00:33:07.000 --> 00:33:10.000]  你敢毀壞它?
[00:33:10.000 --> 00:33:14.000]  但希西加就知道一件事
[00:33:14.000 --> 00:33:19.000]  物質和所謂領袖不是最重要
[00:33:19.000 --> 00:33:22.000]  反而現在此時此刻
[00:33:22.000 --> 00:33:24.000]  這條銅蛇
[00:33:24.000 --> 00:33:29.000]  這個銅蛇成為了以色列人敬拜的偶像
[00:33:29.000 --> 00:33:33.000]  所以他不能夠容許它存在
[00:33:33.000 --> 00:33:36.000]  所以他將它拆毀
[00:33:36.000 --> 00:33:38.000]  弟兄姊妹
[00:33:38.000 --> 00:33:42.000]  有時過去很成功的方法
[00:33:42.000 --> 00:33:47.000]  很被神所使用的東西
[00:33:47.000 --> 00:33:50.000]  很可能變成今天的什麼呢?
[00:33:50.000 --> 00:33:52.000]  可能變成今天的助力
[00:33:52.000 --> 00:33:56.000]  如果我們建基於那些好的遺產
[00:33:56.000 --> 00:33:58.000]  好的東西上
[00:33:58.000 --> 00:34:01.000]  我們逐步逐步每日跟從神的話
[00:34:01.000 --> 00:34:03.000]  我們會有突破的
[00:34:03.000 --> 00:34:05.000]  我們會有改變
[00:34:05.000 --> 00:34:08.000]  但同時如果我們固步自封
[00:34:08.000 --> 00:34:11.000]  我們就以為那樣東西是牢不可破
[00:34:11.000 --> 00:34:12.000]  昨日成功
[00:34:12.000 --> 00:34:15.000]  今日都會一樣成功的話
[00:34:15.000 --> 00:34:18.000]  它就可能成為了我們的絆腳石
[00:34:18.000 --> 00:34:21.000]  成為了我們的纏繞
[00:34:21.000 --> 00:34:25.000]  令到我們沒辦法只可以前行下來
[00:34:25.000 --> 00:34:29.000]  銅蛇需要有改變
[00:34:29.000 --> 00:34:32.000]  是物質以外的改變
[00:34:32.000 --> 00:34:36.000]  如果人看不到它的本身
[00:34:36.000 --> 00:34:39.000]  是表徵著上帝的賜福
[00:34:39.000 --> 00:34:41.000]  上帝的拯救的話
[00:34:41.000 --> 00:34:46.000]  人就會只會當它為偶像去敬拜
[00:34:46.000 --> 00:34:51.000]  當我們看到文素記第九節
[00:34:51.000 --> 00:34:55.000]  一路繼續由第十節開始看到結尾
[00:34:55.000 --> 00:34:57.000]  第三十五節的話
[00:34:57.000 --> 00:35:02.000]  你就會看到有一個很精彩的表述
[00:35:02.000 --> 00:35:08.000]  以色列人很大快人心地打了幾場勝仗
[00:35:08.000 --> 00:35:11.000]  那些對手都是非常難對付的
[00:35:11.000 --> 00:35:15.000]  他們甚至能夠戰勝
[00:35:15.000 --> 00:35:17.000]  又作了幾首詩歌
[00:35:17.000 --> 00:35:19.000]  都是非常精彩的
[00:35:19.000 --> 00:35:22.000]  不過我想總結二十一章
[00:35:22.000 --> 00:35:25.000]  基本信息的精神
[00:35:25.000 --> 00:35:28.000]  或者大家方便跟我一起打開
[00:35:28.000 --> 00:35:33.000]  聖經文素記第二十一章
[00:35:33.000 --> 00:35:36.000]  三十四至三十五節
[00:35:36.000 --> 00:35:39.000]  打開後聽我讀出就可以了
[00:35:39.000 --> 00:35:43.000]  「耶和華對摩西說:不要怕他
[00:35:43.000 --> 00:35:46.000]  因我要將他和他的眾民
[00:35:46.000 --> 00:35:49.000]  並他的地都交在你手中
[00:35:49.000 --> 00:35:56.000]  你要代他像從前代希實本的阿摩尼王西王一般
[00:35:56.000 --> 00:36:00.000]  於是他們殺了他和他的眾子
[00:36:00.000 --> 00:36:06.000]  並他的眾民沒有留下一個就得了他的地」
[00:36:06.000 --> 00:36:09.000]  這個敘述的形態
[00:36:09.000 --> 00:36:11.000]  其實就是二十一章
[00:36:11.000 --> 00:36:14.000]  一個很重要的信息
[00:36:14.000 --> 00:36:16.000]  你要放下一樣東西
[00:36:16.000 --> 00:36:17.000]  弟兄姊妹
[00:36:17.000 --> 00:36:20.000]  如果你現在心裡還在問
[00:36:20.000 --> 00:36:21.000]  神好殘忍啊
[00:36:21.000 --> 00:36:23.000]  殺這麼多人啊
[00:36:23.000 --> 00:36:26.000]  姑且今天我不解釋這件事了
[00:36:26.000 --> 00:36:28.000]  留待其他同工解釋
[00:36:28.000 --> 00:36:32.000]  但是這個敘述
[00:36:32.000 --> 00:36:34.000]  是有一個很重要的意思
[00:36:34.000 --> 00:36:37.000]  就是他表達了以色列的百姓
[00:36:37.000 --> 00:36:42.000]  是完全照著神的應許和吩咐照做
[00:36:42.000 --> 00:36:44.000]  他叫他殺就殺
[00:36:44.000 --> 00:36:47.000]  叫他不留下任何物品
[00:36:47.000 --> 00:36:49.000]  他就不留下任何物品
[00:36:49.000 --> 00:36:51.000]  他沒有做多也沒有做少
[00:36:51.000 --> 00:36:55.000]  其實文素記整本書
[00:36:55.000 --> 00:36:57.000]  我都可以這麼說
[00:36:57.000 --> 00:36:59.000]  這個就是核心的信息
[00:36:59.000 --> 00:37:03.000]  就是叫人要遵從上帝的說話
[00:37:03.000 --> 00:37:04.000]  大家聽清楚
[00:37:04.000 --> 00:37:07.000]  是遵從上帝的說話
[00:37:07.000 --> 00:37:09.000]  因為文素記告訴我們
[00:37:09.000 --> 00:37:12.000]  所有領袖和那些物質
[00:37:12.000 --> 00:37:16.000]  其實都是信不過的
[00:37:16.000 --> 00:37:18.000]  只有神的說話
[00:37:18.000 --> 00:37:21.000]  跟從去做就沒有錯
[00:37:21.000 --> 00:37:23.000]  不過在這個這麼重要的
[00:37:23.000 --> 00:37:25.000]  整體的信息裡面
[00:37:25.000 --> 00:37:28.000]  有一首詩歌
[00:37:28.000 --> 00:37:30.000]  我是想跟大家分享的
[00:37:30.000 --> 00:37:35.000]  就是向第十七至第十八節
[00:37:35.000 --> 00:37:36.000]  裡面的一首詩歌
[00:37:36.000 --> 00:37:38.000]  這首詩歌
[00:37:38.000 --> 00:37:40.000]  《現代中文修正譯本》
[00:37:40.000 --> 00:37:42.000]  我覺得很有趣
[00:37:42.000 --> 00:37:44.000]  我會改了一些
[00:37:44.000 --> 00:37:46.000]  你要接受我這個改
[00:37:46.000 --> 00:37:48.000]  我讀給大家聽
[00:37:48.000 --> 00:37:52.000]  那時以色列人唱了這樣一首歌
[00:37:52.000 --> 00:37:53.000]  正啊
[00:37:53.000 --> 00:37:54.000]  湧出水來
[00:37:54.000 --> 00:37:57.000]  我們要唱歌慶賀
[00:37:57.000 --> 00:37:59.000]  其實是正啊
[00:37:59.000 --> 00:38:01.000]  但是我覺得說正啊
[00:38:01.000 --> 00:38:05.000]  就更加合乎香港人的處境
[00:38:05.000 --> 00:38:07.000]  就是說很好啊
[00:38:07.000 --> 00:38:10.000]  因為當時以色列人又沒有水喝了
[00:38:10.000 --> 00:38:12.000]  神就吩咐摩西
[00:38:12.000 --> 00:38:14.000]  告訴他哪裡有水
[00:38:14.000 --> 00:38:17.000]  你可能覺得很普通
[00:38:17.000 --> 00:38:19.000]  又是沒有水喝
[00:38:19.000 --> 00:38:20.000]  這次厲害一點
[00:38:20.000 --> 00:38:23.000]  沒有怨毒上帝
[00:38:23.000 --> 00:38:25.000]  但其實不是這麼簡單
[00:38:25.000 --> 00:38:26.000]  我們再看看
[00:38:26.000 --> 00:38:27.000]  除了正啊之外
[00:38:27.000 --> 00:38:29.000]  更精彩的地方在後面
[00:38:29.000 --> 00:38:31.000]  接著他們繼續唱
[00:38:31.000 --> 00:38:37.000]  他或者是貴就用筆刮的井
[00:38:37.000 --> 00:38:41.000]  是民間領袖用杖挖的井
[00:38:41.000 --> 00:38:43.000]  那你可能又問
[00:38:43.000 --> 00:38:44.000]  有多厲害啊
[00:38:44.000 --> 00:38:45.000]  是不是
[00:38:45.000 --> 00:38:46.000]  沒有什麼特別
[00:38:46.000 --> 00:38:47.000]  兩句話
[00:38:47.000 --> 00:38:49.000]  你又讀得一粒一粒
[00:38:49.000 --> 00:38:55.000]  其實這段聖經的描述是非常有趣
[00:38:55.000 --> 00:38:59.000]  你想想過往的神蹟是怎麼出現的
[00:38:59.000 --> 00:39:02.000]  通常就是神曉喻言摩西
[00:39:02.000 --> 00:39:03.000]  摩西做
[00:39:03.000 --> 00:39:05.000]  然後大家一起等
[00:39:05.000 --> 00:39:07.000]  那件事就發生了
[00:39:07.000 --> 00:39:09.000]  但這次呢
[00:39:09.000 --> 00:39:14.000]  第21章出現了一個新的局面
[00:39:14.000 --> 00:39:19.000]  其他人是有份參與這件神蹟
[00:39:19.000 --> 00:39:23.000]  也許是因為到了第21章的時候
[00:39:23.000 --> 00:39:27.000]  摩西那一代的領袖
[00:39:27.000 --> 00:39:29.000]  其實也死得差不多
[00:39:29.000 --> 00:39:31.000]  亞倫死了
[00:39:31.000 --> 00:39:32.000]  米利暗死了
[00:39:32.000 --> 00:39:34.000]  可拉也死了
[00:39:34.000 --> 00:39:37.000]  摩西也知道自己快要死了
[00:39:37.000 --> 00:39:40.000]  在這個時候
[00:39:40.000 --> 00:39:43.000]  神依然給他們指示
[00:39:43.000 --> 00:39:47.000]  但是有新的方法出現了
[00:39:47.000 --> 00:39:51.000]  怎樣去遵從神的心意
[00:39:51.000 --> 00:39:54.000]  還有那些百姓看自己
[00:39:54.000 --> 00:39:57.000]  那個時候的觀點有些不同
[00:39:57.000 --> 00:39:58.000]  你看看他們形容
[00:39:58.000 --> 00:40:01.000]  他們的民宗裡面有貴族
[00:40:01.000 --> 00:40:03.000]  那你又會看有什麼好奇怪的
[00:40:03.000 --> 00:40:04.000]  有貴族
[00:40:04.000 --> 00:40:07.000]  你如果以現在的角度去看猶太人
[00:40:07.000 --> 00:40:09.000]  那你當然覺得猶太人有貴族
