
[00:00:00.000 --> 00:00:03.980]  他們等候一個用詭計捉拿耶穌
[00:18:46.240 --> 00:18:49.240]  究竟你把握着什麼時機呢
[00:18:49.240 --> 00:18:53.240]  究竟你和主距離有多遠呢
[00:18:53.240 --> 00:18:55.240]  第二方面就是念寂尚主
[00:18:55.240 --> 00:18:58.240]  在你生命裏面的恩典和大能
[00:18:58.240 --> 00:19:01.240]  不要小看這一部分
[00:19:01.240 --> 00:19:04.240]  因爲這個會成爲別人祝福的福音
[00:19:04.240 --> 00:19:08.240]  第三方面就是在主裏面的結連
[00:19:08.240 --> 00:19:11.240]  願意我們繼續去分享上主的愛
[00:19:11.240 --> 00:19:13.240]  讓這個家成爲
[00:19:13.240 --> 00:19:16.240]  上主的愛呈現的一個家
[00:19:16.240 --> 00:19:22.240]  我們一起同心祈禱
[00:19:22.240 --> 00:19:24.240]  本有廉愛的上主
[00:19:24.240 --> 00:19:27.240]  願你用愛去吸引我們
[00:19:27.240 --> 00:19:31.240]  叫我們常常在你的愛裏面
[00:19:31.240 --> 00:19:34.240]  要求你教導我們
[00:19:34.240 --> 00:19:37.240]  學習如何去愛人如己
[00:19:37.240 --> 00:19:42.240]  讓我們的生命成爲你美好的見證
[00:19:42.240 --> 00:19:47.240]  讓教會這個家成爲一個有愛的家
[00:19:47.240 --> 00:19:51.240]  成爲一個彰顯上主榮耀的家
[00:19:51.240 --> 00:19:53.240]  願上主都繼續賜福
[00:19:53.240 --> 00:19:55.240]  留下紀念禮拜堂
[00:19:55.240 --> 00:19:58.240]  保守他們的功情都是順利
[00:19:58.240 --> 00:20:01.240]  祈禱交託乃奉主明求
[00:20:01.240 --> 00:20:03.240]  承心所願
