
[00:00:00.000 --> 00:00:04.000]  很高興在新的一年能夠跟大家一起分享講解神的話語
[00:15:58.000 --> 00:16:01.000]  在當中我就失去了這24年
[00:16:01.000 --> 00:16:03.000]  究竟城鎮在發生什麼事呢?
[00:16:03.000 --> 00:16:05.000]  因為聽大英姐妹所講
[00:16:05.000 --> 00:16:07.000]  或者是在不同的刊物裏面
[00:16:07.000 --> 00:16:09.000]  都看到那時候
[00:16:09.000 --> 00:16:11.000]  城鎮在福音、傳福音上
[00:16:11.000 --> 00:16:15.000]  模樣上都是蒙神大大使用的年代
[00:16:15.000 --> 00:16:17.000]  當中所發生的點滴
[00:16:17.000 --> 00:16:21.000]  可能資深的會友仍然都是很記得的
[00:16:21.000 --> 00:16:22.000]  很有印象的
[00:16:22.000 --> 00:16:24.000]  領袖們親身的經歷
[00:16:24.000 --> 00:16:27.000]  我就沒有那麼有恩典
[00:16:27.000 --> 00:16:29.000]  我只可以由教會過往的刊物
[00:16:29.000 --> 00:16:32.000]  特刊、文獻甚至會議記錄
[00:16:32.000 --> 00:16:35.000]  去看回那時候我們怎樣去到經歷神的呢?
[00:16:35.000 --> 00:16:37.000]  怎樣傳福音的呢?
[00:16:37.000 --> 00:16:39.000]  當然看那些特刊
[00:16:39.000 --> 00:16:41.000]  有時都是寫一些好的東西
[00:16:41.000 --> 00:16:44.000]  但我們就不是想去懷緬過去的光輝歲月
[00:16:44.000 --> 00:16:46.000]  而是我希望從之前
[00:16:46.000 --> 00:16:49.000]  大英姐妹怎樣去到見證經歷神的恩典
[00:16:49.000 --> 00:16:51.000]  給到現在的不單止我
[00:16:51.000 --> 00:16:54.000]  我們鼓勵和啟發
[00:16:54.000 --> 00:16:56.000]  其中從溫城鎮的故事
[00:16:56.000 --> 00:16:59.000]  不同時代也都看到不同的困難
[00:16:59.000 --> 00:17:01.000]  但怎樣那時候靠主經過
[00:17:01.000 --> 00:17:04.000]  也可以成為我們今天的參考和鼓勵
[00:17:04.000 --> 00:17:07.000]  例如在七十週年的特刊裏面
[00:17:07.000 --> 00:17:10.000]  那時候有一篇是張愛牧師的訪問
[00:17:10.000 --> 00:17:12.000]  那時候張愛牧師已經退休了
[00:17:12.000 --> 00:17:16.000]  其中有一句我覺得很重要的
[00:17:16.000 --> 00:17:18.000]  就是張愛牧師說到
[00:17:18.000 --> 00:17:21.000]  最重要的是傳福音有機會就傳
[00:17:21.000 --> 00:17:24.000]  傳福音有機會就傳
[00:17:24.000 --> 00:17:27.000]  希望這個都成為我們今時今日
[00:17:27.000 --> 00:17:28.000]  去把握各樣的機會
[00:17:28.000 --> 00:17:30.000]  發掘各樣的機會的鼓勵
[00:17:30.000 --> 00:17:34.000]  也都不單止是我們去思想
[00:17:34.000 --> 00:17:36.000]  怎樣同心合意興旺福音
[00:17:36.000 --> 00:17:39.000]  在書信裏面也都提醒我們大英姐妹
[00:17:39.000 --> 00:17:44.000]  要深信神在我們當中作供
[00:17:44.000 --> 00:17:47.000]  我們當然很渴望同心合意興旺福音
[00:17:47.000 --> 00:17:48.000]  我們也都要堅持
[00:17:48.000 --> 00:17:50.000]  因為這些是我們本份來的
[00:17:50.000 --> 00:17:52.000]  是神給我們的吩咐
[00:17:52.000 --> 00:17:54.000]  但是保羅在祈禱當中
[00:17:54.000 --> 00:17:57.000]  也都直接間接提醒大英姐妹
[00:17:57.000 --> 00:17:59.000]  這是神的工作
[00:17:59.000 --> 00:18:02.000]  當我們深信神必會完成祂的工作的時候
[00:18:02.000 --> 00:18:04.000]  有兩個方面的重要性
[00:18:04.000 --> 00:18:07.000]  第一要免得我們自誇
[00:18:07.000 --> 00:18:09.000]  以為過往一定是我們的努力
[00:18:09.000 --> 00:18:11.000]  或者領袖的眼光獨到
[00:18:11.000 --> 00:18:12.000]  聰明才智
[00:18:12.000 --> 00:18:13.000]  放很多心機心血
[00:18:13.000 --> 00:18:17.000]  所以成就的時光就有聲有色
[00:18:17.000 --> 00:18:20.000]  那些可能客觀地都可能是事實
[00:18:20.000 --> 00:18:23.000]  但是我們要避免就是想過了龍
[00:18:23.000 --> 00:18:25.000]  以為這個是我們人的力量
[00:18:25.000 --> 00:18:26.000]  人的眼光
[00:18:26.000 --> 00:18:28.000]  人的功勞
[00:18:28.000 --> 00:18:30.000]  我們需要被提醒
[00:18:30.000 --> 00:18:33.000]  這個是神從感動人開始
[00:18:33.000 --> 00:18:36.000]  是神賜能力給我們當中來參與
[00:18:36.000 --> 00:18:39.000]  我們大家彼此去到支持鼓勵是好的
[00:18:39.000 --> 00:18:42.000]  但是我們更加也都要尚存感恩的心
[00:18:42.000 --> 00:18:44.000]  將榮耀歸給神
[00:18:44.000 --> 00:18:46.000]  對我們的提醒
[00:18:46.000 --> 00:18:47.000]  另外一方面
[00:18:47.000 --> 00:18:51.000]  我們也都深信神必然會完成祂的工作
[00:18:51.000 --> 00:18:52.000]  有了這個信念
[00:18:52.000 --> 00:18:55.000]  我們就會有份的耐心和勇氣
[00:18:55.000 --> 00:18:58.000]  去做一些正確的事情
[00:18:58.000 --> 00:18:59.000]  有時正確的事情
[00:18:59.000 --> 00:19:02.000]  未必在短時間裏面見到果效的
[00:19:02.000 --> 00:19:04.000]  例如社區的探訪
[00:19:04.000 --> 00:19:07.000]  或者我們為了親人的祈禱
[00:19:07.000 --> 00:19:08.000]  猜拳
[00:19:08.000 --> 00:19:10.000]  更加在猜拳來講
[00:19:10.000 --> 00:19:12.000]  很多福音的硬圖
[00:19:12.000 --> 00:19:14.000]  要做見證非常之困難
[00:19:14.000 --> 00:19:17.000]  或者是國家的那些法律不容許
[00:19:17.000 --> 00:19:20.000]  或者是文化宗教的差異太大
[00:19:20.000 --> 00:19:24.000]  這些情況我們需要耐心地去堅持
[00:19:24.000 --> 00:19:26.000]  去深信撒泊福音的種子
[00:19:26.000 --> 00:19:28.000]  神有一日會讓這些種子
[00:19:28.000 --> 00:19:32.000]  花芽生長成為多人的祝福
[00:19:32.000 --> 00:19:34.000]  在近三個星期前
[00:19:34.000 --> 00:19:36.000]  BBC的新聞報道
[00:19:36.000 --> 00:19:38.000]  印度現在的執政黨
[00:19:38.000 --> 00:19:40.000]  正在草擬一個法律
[00:19:40.000 --> 00:19:43.000]  就是要針對人去改變他的宗教信仰
[00:19:43.000 --> 00:19:45.000]  的條文就是說
[00:19:45.000 --> 00:19:47.000]  假如一個人你信開默的那個教
[00:19:47.000 --> 00:19:49.000]  要轉信另一個教的話
[00:19:49.000 --> 00:19:52.000]  要在兩個月之前通知地方政府
[00:19:52.000 --> 00:19:53.000]  要得他們批准
[00:19:53.000 --> 00:19:55.000]  而那些政府就會去調查
[00:19:55.000 --> 00:19:57.000]  究竟有沒有人用這些不法的手段
[00:19:57.000 --> 00:19:59.000]  或者所謂不正當的方法
[00:19:59.000 --> 00:20:00.000]  叫人去改信
[00:20:00.000 --> 00:20:02.000]  假如發現到的話
[00:20:02.000 --> 00:20:04.000]  改人去宗教的人
[00:20:04.000 --> 00:20:06.000]  就要坐十年監最多
[00:20:06.000 --> 00:20:09.000]  印度已經算是一個
[00:20:09.000 --> 00:20:11.000]  起碼世界上人口最大的
[00:20:11.000 --> 00:20:13.000]  民主國家
[00:20:13.000 --> 00:20:15.000]  這些很明顯的措施
[00:20:15.000 --> 00:20:18.000]  是針對基督教和穆斯林的
[00:20:18.000 --> 00:20:19.000]  在世界不同的地方
[00:20:19.000 --> 00:20:20.000]  不單止印度
[00:20:20.000 --> 00:20:22.000]  福音也遇到很多的阻攔
[00:20:22.000 --> 00:20:24.000]  但是我們要好像
[00:20:24.000 --> 00:20:27.000]  保羅提醒提摩泰一樣
[00:20:27.000 --> 00:20:29.000]  在提摩泰後書2章提到
[00:20:29.000 --> 00:20:31.000]  我為這福音受苦難
[00:20:31.000 --> 00:20:34.000]  甚至被捆綁像犯人一樣
[00:20:34.000 --> 00:20:38.000]  然而神的道卻不被捆綁
[00:20:38.000 --> 00:20:40.000]  我們要深信神必然有祂的時間
[00:20:40.000 --> 00:20:42.000]  和方法去完成祂的工作
[00:20:42.000 --> 00:20:46.000]  我們在當中忠心地去投入
[00:20:46.000 --> 00:20:47.000]  我們在祈禱上
[00:20:47.000 --> 00:20:50.000]  不單止紀念不同地方的福音工作
[00:20:50.000 --> 00:20:53.000]  更加知道我們這個是為主而做的
[00:20:53.000 --> 00:20:56.000]  在一個失去盼望憂慮的時代
[00:20:56.000 --> 00:20:58.000]  人唯有透過認識耶穌
[00:20:58.000 --> 00:21:02.000]  才能得到真正豐盛的生命
[00:21:02.000 --> 00:21:03.000]  下星期主日
[00:21:03.000 --> 00:21:06.000]  也是林于謙宣教授的差遣禮
[00:21:06.000 --> 00:21:10.000]  弟兄姊妹要多多留意支持
[00:21:10.000 --> 00:21:11.000]  第三方面
[00:21:11.000 --> 00:21:15.000]  我們不單止在保羅的教導書信裡
[00:21:15.000 --> 00:21:17.000]  看到我們要做些什麼
[00:21:17.000 --> 00:21:20.000]  我們更加可以從保羅自己身上
[00:21:20.000 --> 00:21:21.000]  他在做什麼
[00:21:21.000 --> 00:21:24.000]  成為我們的學習
[00:21:24.000 --> 00:21:27.000]  我們不單止看保羅禱告的內容
[00:21:27.000 --> 00:21:30.000]  而是保羅他怎樣為教會祈禱
[00:21:30.000 --> 00:21:32.000]  成為我們今天的提醒
[00:21:32.000 --> 00:21:34.000]  在菲律賓教會的興旺當中
[00:21:34.000 --> 00:21:35.000]  我們看見弟兄姊妹
[00:21:35.000 --> 00:21:39.000]  當然他們同心熱心的興旺福音
[00:21:39.000 --> 00:21:40.000]  但我們要明白
[00:21:40.000 --> 00:21:42.000]  這個也不是我們自己的能力
[00:21:42.000 --> 00:21:44.000]  是神在我們人心中作供
[00:21:44.000 --> 00:21:46.000]  更加不要忽略一個事實
[00:21:46.000 --> 00:21:51.000]  就是保羅他時常記掛著菲律賓教會
[00:21:51.000 --> 00:21:52.000]  為他們來感恩
[00:21:52.000 --> 00:21:55.000]  為他們祈禱的事實
[00:21:55.000 --> 00:21:57.000]  意思是菲律賓教會興旺
[00:21:57.000 --> 00:22:00.000]  是因為有人時刻在祈禱上支持他們
[00:22:00.000 --> 00:22:01.000]  為了他們守望
[00:22:01.000 --> 00:22:03.000]  為他們感恩
[00:22:03.000 --> 00:22:06.000]  而成為菲律賓教會在屬靈上的支持
[00:22:06.000 --> 00:22:08.000]  甚至是動力
[00:22:08.000 --> 00:22:11.000]  今日假如教會需要復興的時候
[00:22:11.000 --> 00:22:13.000]  需要在福音上興旺
[00:22:13.000 --> 00:22:18.000]  也需要弟兄姊妹在祈禱上下功夫
[00:22:18.000 --> 00:22:20.000]  據我有限的觀察
[00:22:20.000 --> 00:22:22.000]  城鎮很出名的
[00:22:22.000 --> 00:22:25.000]  士工很多,茶經也齊全
[00:22:25.000 --> 00:22:30.000]  但是祈禱上可能相對上缺乏
[00:22:30.000 --> 00:22:32.000]  教會當然有祈禱會
[00:22:32.000 --> 00:22:34.000]  疫情期間也有網上
[00:22:34.000 --> 00:22:35.000]  想請姊妹參加
[00:22:35.000 --> 00:22:37.000]  不論方不方便
[00:22:37.000 --> 00:22:39.000]  也可以看網上
[00:22:39.000 --> 00:22:42.000]  甚至網上每個星期的流量
[00:22:42.000 --> 00:22:45.000]  祈禱會在臉書上還過千
[00:22:45.000 --> 00:22:47.000]  但當然我們知道
[00:22:47.000 --> 00:22:50.000]  這個究竟是否實際上這麼多人去參加呢
[00:22:50.000 --> 00:22:52.000]  或者我們也要想想
[00:22:52.000 --> 00:22:55.000]  很多時候我們可能在各種事情上
[00:22:55.000 --> 00:22:57.000]  事倍功半
[00:22:57.000 --> 00:22:58.000]  做很多事
[00:22:58.000 --> 00:23:00.000]  但效果不是很明顯的時候
[00:23:00.000 --> 00:23:04.000]  會不會因為我們缺乏在屬靈上的動力呢
[00:23:04.000 --> 00:23:07.000]  也是在教會70週年紀念特刊
[00:23:07.000 --> 00:23:09.000]  2009年的時候
[00:23:09.000 --> 00:23:11.000]  當中有一篇人物訪問
[00:23:11.000 --> 00:23:13.000]  也給我印象很深刻
[00:23:13.000 --> 00:23:16.000]  就是謝榮珍姑娘
[00:23:16.000 --> 00:23:19.000]  相信在座很多資深會友同工
[00:23:19.000 --> 00:23:21.000]  都會記得她
[00:23:21.000 --> 00:23:24.000]  但我對她的印象不是很深刻
[00:23:24.000 --> 00:23:26.000]  在這篇訪問裡
[00:23:26.000 --> 00:23:28.000]  她當時已經年事已高
[00:23:28.000 --> 00:23:30.000]  坐在輪椅上
[00:23:30.000 --> 00:23:32.000]  身體很虛弱
[00:23:32.000 --> 00:23:34.000]  文中提到謝姑娘幾十年來
[00:23:34.000 --> 00:23:36.000]  有一句格言
[00:23:36.000 --> 00:23:39.000]  就是未讀聖經就不吃早餐
[00:23:39.000 --> 00:23:41.000]  我們能做到嗎
[00:23:41.000 --> 00:23:44.000]  謝姑娘心目中也有一張
[00:23:44.000 --> 00:23:47.000]  為人祈禱的很長的名單
[00:23:47.000 --> 00:23:49.000]  雖然她行動不便
[00:23:49.000 --> 00:23:52.000]  常常要躺在床上
[00:23:52.000 --> 00:23:54.000]  於是她就閉著眼
[00:23:54.000 --> 00:23:57.000]  為很多人來祈禱
[00:23:57.000 --> 00:23:59.000]  讓各人在艱難的環境當中
[00:23:59.000 --> 00:24:02.000]  能夠忠心聽神的道
[00:24:02.000 --> 00:24:06.000]  去敬畏、依靠、信服神
[00:24:06.000 --> 00:24:09.000]  這是一個很好的榜樣
[00:24:09.000 --> 00:24:11.000]  城市淫家有很多聚會
[00:24:11.000 --> 00:24:13.000]  有很多活動
[00:24:13.000 --> 00:24:15.000]  城市淫家同時需要
[00:24:15.000 --> 00:24:17.000]  很多祈禱的精兵
[00:24:17.000 --> 00:24:19.000]  祈禱的勇士
[00:24:19.000 --> 00:24:21.000]  在屬靈上支持弟兄姊妹
[00:24:21.000 --> 00:24:24.000]  支持剛選出的報員
[00:24:24.000 --> 00:24:26.000]  各位的導師
[00:24:26.000 --> 00:24:29.000]  支持同工、傳道目者
[00:24:29.000 --> 00:24:32.000]  像保羅那樣關心教會
[00:24:32.000 --> 00:24:34.000]  像謝姑娘一樣
[00:24:34.000 --> 00:24:36.000]  就算行動不便的時候
[00:24:36.000 --> 00:24:38.000]  時常為弟兄姊妹祈禱
[00:24:38.000 --> 00:24:41.000]  這才是教會
[00:24:41.000 --> 00:24:44.000]  復興夢神所縱容的動力
[00:24:44.000 --> 00:24:47.000]  希望城鎮也能夠
[00:24:47.000 --> 00:24:49.000]  繼續有機會成為
[00:24:49.000 --> 00:24:51.000]  從頭一天直到如今
[00:24:51.000 --> 00:24:56.000]  同心合意興旺福音的教會
[00:24:56.000 --> 00:24:58.000]  到最後
[00:24:58.000 --> 00:25:01.000]  我們看到保羅這篇書信
[00:25:01.000 --> 00:25:03.000]  給了我們的提醒
[00:25:03.000 --> 00:25:05.000]  究竟在新的一年裡
[00:25:05.000 --> 00:25:07.000]  同心合意興旺福音
[00:25:07.000 --> 00:25:09.000]  能否成為我們自己
[00:25:09.000 --> 00:25:12.000]  以及教會的目標呢?
[00:25:12.000 --> 00:25:14.000]  在當中不單止
[00:25:14.000 --> 00:25:16.000]  我們在時代不同裡
[00:25:16.000 --> 00:25:21.000]  要保守這份傳福音的心志
[00:25:21.000 --> 00:25:23.000]  結語後面那張,謝謝
[00:25:23.000 --> 00:25:25.000]  也要我們在行動裡
[00:25:25.000 --> 00:25:27.000]  積極的參與
[00:25:27.000 --> 00:25:31.000]  也在祈禱上的忠心支持
[00:25:31.000 --> 00:25:33.000]  但願2022年成為
[00:25:33.000 --> 00:25:37.000]  我們可以扭轉局面
[00:25:37.000 --> 00:25:41.000]  成為一個興旺福音的教會
[00:25:41.000 --> 00:25:43.000]  讓我們再讀一次這篇書信
[00:25:43.000 --> 00:25:44.000]  開頭的部分
[00:25:44.000 --> 00:25:46.000]  成為我們的提醒和鼓勵
[00:26:11.000 --> 00:26:14.000]  每逢為你們眾人祈求的時候
[00:26:14.000 --> 00:26:17.000]  嘗試歡歡喜喜地祈求
[00:26:17.000 --> 00:26:20.000]  因為從頭一天直到如今
[00:26:20.000 --> 00:26:23.000]  你們是同心合意地興旺福音
[00:26:23.000 --> 00:26:27.000]  我深信那在你們心裡動了善功的
[00:26:27.000 --> 00:26:29.000]  必成全者功
[00:26:29.000 --> 00:26:32.000]  直到耶穌基督的日子
[00:26:32.000 --> 00:26:34.000]  希望這個書信也成為
[00:26:34.000 --> 00:26:36.000]  今天我們的鼓勵
[00:26:36.000 --> 00:26:37.000]  我們有一兩分鐘
[00:26:37.000 --> 00:26:39.000]  想祈禱的時間
[00:26:39.000 --> 00:26:42.000]  假如耶穌就在我們中間
[00:26:42.000 --> 00:26:43.000]  在你面前
[00:26:43.000 --> 00:26:45.000]  有什麼我們想跟祂說
[00:26:45.000 --> 00:26:47.000]  想在祂面前立志的呢?
[00:26:47.000 --> 00:26:57.000]  我們的天父
[00:26:57.000 --> 00:26:59.000]  當讀到保羅的書信的時候
[00:26:59.000 --> 00:27:01.000]  我們有羨慕
[00:27:01.000 --> 00:27:02.000]  也有些慚愧
[00:27:02.000 --> 00:27:03.000]  天父啊
[00:27:03.000 --> 00:27:05.000]  在困難的時間
[00:27:05.000 --> 00:27:07.000]  我們怎樣去到
[00:27:07.000 --> 00:27:09.000]  能夠可以像菲律賓教會一樣
[00:27:09.000 --> 00:27:13.000]  仍然同心合意地興旺福音呢?
[00:27:13.000 --> 00:27:14.000]  天父啊
[00:27:14.000 --> 00:27:15.000]  求祢賜能
[00:27:15.000 --> 00:27:16.000]  加力給我們
[00:27:16.000 --> 00:27:18.000]  先在我們心中動功
[00:27:18.000 --> 00:27:20.000]  讓我們從之前
[00:27:20.000 --> 00:27:22.000]  很多雲彩的見證人當中
[00:27:22.000 --> 00:27:24.000]  他們的心智見證
[00:27:24.000 --> 00:27:27.000]  成為我們今天困難的鼓勵
[00:27:27.000 --> 00:27:28.000]  天父啊
[00:27:28.000 --> 00:27:30.000]  要讓你感動我們
[00:27:30.000 --> 00:27:31.000]  看得到
[00:27:31.000 --> 00:27:34.000]  或者我們在會眾當中
[00:27:34.000 --> 00:27:38.000]  有些已經是身體沒以前那麼健康
[00:27:38.000 --> 00:27:40.000]  或者是強壯的時候
[00:27:40.000 --> 00:27:41.000]  但原來
[00:27:41.000 --> 00:27:42.000]  我們在祈禱上面
[00:27:42.000 --> 00:27:44.000]  支持弟兄姊妹服事
[00:27:44.000 --> 00:27:46.000]  是非常之重要的
[00:27:46.000 --> 00:27:47.000]  保羅這樣做
[00:27:47.000 --> 00:27:49.000]  我們所認識的
[00:27:49.000 --> 00:27:50.000]  之前的同工
[00:27:50.000 --> 00:27:52.000]  都是這樣做的時候
[00:27:52.000 --> 00:27:53.000]  天父啊
[00:27:53.000 --> 00:27:55.000]  就讓我們今天接這個棒
[00:27:55.000 --> 00:27:57.000]  我們能夠可以出去的
[00:27:57.000 --> 00:27:58.000]  我們去傳
[00:27:58.000 --> 00:28:00.000]  我們能夠祈禱的
[00:28:00.000 --> 00:28:01.000]  就祈禱
[00:28:01.000 --> 00:28:04.000]  讓我們同心合意
[00:28:04.000 --> 00:28:05.000]  興旺福音
[00:28:05.000 --> 00:28:07.000]  榮耀主祢的名
[00:28:07.000 --> 00:28:08.000]  我們祈禱
[00:28:08.000 --> 00:28:10.000]  奉我主耶穌基督聖名祈求
[00:28:10.000 --> 00:28:11.000]  阿門
