
[00:00:00.000 --> 00:00:03.280]  各位朋友 今天我們所講的講題是
[00:17:47.400 --> 00:17:49.400]  求喊是一個警告
[00:17:49.400 --> 00:17:51.400]  神會因應尼尼眉城的大惡
[00:17:51.400 --> 00:17:54.400]  而去審判毀滅這個城
[00:17:54.400 --> 00:17:56.400]  約拿也最後死死地氣
[00:17:56.400 --> 00:17:59.400]  去遵命去宣告求喊
[00:17:59.400 --> 00:18:00.400]  一個的警告
[00:18:00.400 --> 00:18:02.400]  兩次求喊
[00:18:02.400 --> 00:18:04.400]  但同一個字求喊這個字
[00:18:04.400 --> 00:18:06.400]  也用來講到不認識神的人
[00:18:06.400 --> 00:18:08.400]  素來敬拜其他偶像的人
[00:18:08.400 --> 00:18:10.400]  例如船上的人
[00:18:10.400 --> 00:18:11.400]  叫約拿
[00:18:11.400 --> 00:18:14.400]  以及他們也自己求告耶和華神
[00:18:14.400 --> 00:18:17.400]  所以同一個字求喊也很清楚
[00:18:17.400 --> 00:18:21.400]  最後用在尼尼眉大城裏面的一切的人上
[00:18:21.400 --> 00:18:23.400]  從大到小兩次
[00:18:23.400 --> 00:18:29.400]  他們非常認真地求告求喊耶和華真神
[00:18:29.400 --> 00:18:31.400]  他們悔改認罪
[00:18:31.400 --> 00:18:34.400]  離開惡行祈求耶和華
[00:18:34.400 --> 00:18:35.400]  他們的真神
[00:18:35.400 --> 00:18:37.400]  所以我們要明白
[00:18:37.400 --> 00:18:38.400]  沒錯
[00:18:38.400 --> 00:18:42.400]  神要約拿去尼尼眉大城
[00:18:42.400 --> 00:18:44.400]  是要作出審判性的宣告
[00:18:44.400 --> 00:18:46.400]  但是要記住
[00:18:46.400 --> 00:18:49.400]  容易不是要刑罰一個的
[00:18:49.400 --> 00:18:53.400]  不是要宣告一個刑罰的判決
[00:18:53.400 --> 00:18:55.400]  你一定要死
[00:18:55.400 --> 00:18:56.400]  不是要這樣
[00:18:56.400 --> 00:18:58.400]  目的其實就是要給機會
[00:18:58.400 --> 00:19:00.400]  這些外族的人
[00:19:00.400 --> 00:19:01.400]  這些未認識神的人
[00:19:01.400 --> 00:19:03.400]  趕緊去悔改
[00:19:03.400 --> 00:19:07.400]  約拿就是要受這個任命
[00:19:07.400 --> 00:19:10.400]  約拿是以色列國的先知
[00:19:10.400 --> 00:19:11.400]  不過他的任務
[00:19:11.400 --> 00:19:15.400]  不是去審判以色列王的不是
[00:19:15.400 --> 00:19:18.400]  反而是要唱好他的功績
[00:19:18.400 --> 00:19:19.400]  唱好他的霸業
[00:19:19.400 --> 00:19:21.400]  唱好他的業績
[00:19:21.400 --> 00:19:22.400]  約拿的使命
[00:19:22.400 --> 00:19:25.400]  更加不是怎樣去以色列國的人民那裡
[00:19:25.400 --> 00:19:26.400]  大聲疾呼
[00:19:26.400 --> 00:19:27.400]  叫他們說
[00:19:27.400 --> 00:19:28.400]  天國近了
[00:19:28.400 --> 00:19:29.400]  你們要悔改
[00:19:29.400 --> 00:19:31.400]  沒有 約拿不要這樣
[00:19:31.400 --> 00:19:32.400]  用回約拿的話
[00:19:32.400 --> 00:19:33.400]  再過40天
[00:19:33.400 --> 00:19:36.400]  以色列國將會滅亡
[00:19:36.400 --> 00:19:39.400]  而引發以色列人民集體悔改
[00:19:39.400 --> 00:19:41.400]  沒有 並不是這樣
[00:19:41.400 --> 00:19:45.400]  約拿的使命是去外邦人那裡
[00:19:45.400 --> 00:19:47.400]  去一些不認識神的人那裡
[00:19:47.400 --> 00:19:49.400]  沒有真理的人那裡
[00:19:49.400 --> 00:19:55.400]  去以色列當時飽受威脅欺壓的國家
[00:19:55.400 --> 00:19:56.400]  亞述那裡
[00:19:56.400 --> 00:19:59.400]  歷歷未成人民的那一套
[00:19:59.400 --> 00:20:00.400]  做些什麼
[00:20:00.400 --> 00:20:01.400]  去宣告
[00:20:01.400 --> 00:20:03.400]  去大聲呼喚他們
[00:20:03.400 --> 00:20:06.400]  舉國人民需要去悔改
[00:20:06.400 --> 00:20:07.400]  否則
[00:20:07.400 --> 00:20:10.400]  否則就會被滅
[00:20:10.400 --> 00:20:13.400]  約拿和當時很多先知的使命
[00:20:13.400 --> 00:20:16.400]  根本就不一樣
[00:20:16.400 --> 00:20:18.400]  上帝給每一個人
[00:20:18.400 --> 00:20:21.400]  在不同的時間都有不同的任命
[00:20:21.400 --> 00:20:24.400]  就好像前英國的首相約翰遜一樣
[00:20:24.400 --> 00:20:26.400]  雖然他的私生活真的一般般
[00:20:26.400 --> 00:20:28.400]  雖然在他領導之下
[00:20:28.400 --> 00:20:30.400]  特別是開頭的時候
[00:20:30.400 --> 00:20:33.400]  香港人都會一定記得
[00:20:33.400 --> 00:20:35.400]  他怎樣發洩抗疫
[00:20:35.400 --> 00:20:38.400]  令到很多人都不喜歡他
[00:20:38.400 --> 00:20:40.400]  再加上在疫情期間
[00:20:40.400 --> 00:20:42.400]  他開什麼派對門
[00:20:42.400 --> 00:20:44.400]  更加蒙上了不知多少的污點
[00:20:44.400 --> 00:20:46.400]  雖然他在任期間
[00:20:46.400 --> 00:20:47.400]  你要發現
[00:20:47.400 --> 00:20:49.400]  雖然他在任期間
[00:20:49.400 --> 00:20:51.400]  英寶再創新低
[00:20:51.400 --> 00:20:53.400]  由11跌到9.2
[00:20:53.400 --> 00:20:54.400]  9.2幾
[00:20:54.400 --> 00:20:57.400]  誰知道現在新手想上場
[00:20:57.400 --> 00:20:58.400]  跌到多少
[00:20:58.400 --> 00:21:00.400]  最低跌到8.3
[00:21:00.400 --> 00:21:03.400]  8.2、8.1都差不多跌下去
[00:21:03.400 --> 00:21:05.400]  利息甚至乎在前首相
[00:21:05.400 --> 00:21:06.400]  鮑里斯·強森
[00:21:06.400 --> 00:21:08.400]  波哥的帶領之下利息
[00:21:08.400 --> 00:21:10.400]  創下13年的新機
[00:21:10.400 --> 00:21:12.400]  新高引發了高通脹危機
[00:21:12.400 --> 00:21:14.400]  不過不要忘記
[00:21:14.400 --> 00:21:15.400]  不要忘記
[00:21:15.400 --> 00:21:18.400]  他都有他完成的任務
[00:21:18.400 --> 00:21:21.400]  他能夠搞定連翠姐都搞不定的事
[00:21:21.400 --> 00:21:23.400]  就是脫歐這件事
[00:21:23.400 --> 00:21:27.400]  搞定了北愛爾蘭和愛爾蘭的邊界
[00:21:27.400 --> 00:21:30.400]  而且有哪一個像我們前首相
[00:21:30.400 --> 00:21:32.400]  這麼高調和責任司機
[00:21:32.400 --> 00:21:34.400]  在炮彈橫飛之際
[00:21:34.400 --> 00:21:36.400]  還在機庫街頭
[00:21:36.400 --> 00:21:37.400]  這樣走過
[00:21:37.400 --> 00:21:38.400]  多有型
[00:21:38.400 --> 00:21:40.400]  連當時的美國總統
[00:21:40.400 --> 00:21:42.400]  都沒有這樣做
[00:21:42.400 --> 00:21:44.400]  波哥帶領之下
[00:21:44.400 --> 00:21:47.400]  主導了整個歐洲站在烏克蘭那邊
[00:21:47.400 --> 00:21:49.400]  發出大量的軍火給他們
[00:21:49.400 --> 00:21:51.400]  最最最重要的就是
[00:21:51.400 --> 00:21:52.400]  千萬不要忘記
[00:21:52.400 --> 00:21:54.400]  BNO Visa這件事
[00:21:54.400 --> 00:21:55.400]  沒錯
[00:21:55.400 --> 00:21:57.400]  他完成了他的使命
[00:21:57.400 --> 00:21:59.400]  每一個人都有使命
[00:21:59.400 --> 00:22:02.400]  你要做的就是完成你的任務
[00:22:02.400 --> 00:22:03.400]  你的使命
[00:22:03.400 --> 00:22:05.400]  我相信每個人都有使命
[00:22:05.400 --> 00:22:06.400]  在我來說
[00:22:06.400 --> 00:22:07.400]  我的使命就是去
[00:22:07.400 --> 00:22:11.400]  令到香港人來到英國這些地方
[00:22:11.400 --> 00:22:12.400]  在這個社區裡
[00:22:12.400 --> 00:22:14.400]  我要讓他們知道
[00:22:14.400 --> 00:22:16.400]  有上帝的存在
[00:22:16.400 --> 00:22:17.400]  歡迎他們
[00:22:17.400 --> 00:22:19.400]  然後帶他們去小組
[00:22:19.400 --> 00:22:20.400]  帶他們去教會裡面
[00:22:20.400 --> 00:22:23.400]  這個是我作為賓寧木的使命
[00:22:23.400 --> 00:22:27.400]  希望更多香港人來到英國裡面
[00:22:27.400 --> 00:22:30.400]  能夠融入這個地方
[00:22:30.400 --> 00:22:31.400]  安頓下來
[00:22:31.400 --> 00:22:34.400]  而且幫他們慢慢認識上帝
[00:22:34.400 --> 00:22:36.400]  這個是我們的使命
[00:22:36.400 --> 00:22:37.400]  成立社區的教會
[00:22:37.400 --> 00:22:39.400]  這個是我們的使命
[00:22:39.400 --> 00:22:40.400]  還有第三
[00:22:40.400 --> 00:22:43.400]  就是約拿逃避耶和華的年
[00:22:43.400 --> 00:22:44.400]  留意第三節
[00:22:44.400 --> 00:22:47.400]  約拿起來逃往他斯去躲避耶和華
[00:22:47.400 --> 00:22:49.400]  下刀約班遇見一隻船
[00:22:49.400 --> 00:22:51.400]  要往他斯去
[00:22:51.400 --> 00:22:53.400]  他就給票船家上了船
[00:22:53.400 --> 00:22:58.400]  要與船上的人同往他斯去躲避耶和華
[00:22:58.400 --> 00:22:59.400]  在第一章第二節
[00:22:59.400 --> 00:23:02.400]  神叫約拿起來去尼尼美大城
[00:23:02.400 --> 00:23:03.400]  但在第三節
[00:23:03.400 --> 00:23:06.400]  約拿卻起來逃往他斯
[00:23:06.400 --> 00:23:07.400]  一章第三節
[00:23:07.400 --> 00:23:10.400]  三次提到約拿往他斯
[00:23:10.400 --> 00:23:11.400]  往他斯
[00:23:11.400 --> 00:23:13.400]  去他斯這個地方
[00:23:13.400 --> 00:23:16.400]  約拿的目的地顯然一定不是尼尼美
[00:23:16.400 --> 00:23:17.400]  還有一章第一節
[00:23:17.400 --> 00:23:20.400]  提到尼尼美大城的人問他們怎樣
[00:23:20.400 --> 00:23:23.400]  他們的惡搭到住在耶和華的面前
[00:23:23.400 --> 00:23:25.400]  而一章第三節馬上那一句
[00:23:25.400 --> 00:23:26.400]  中文聖經說
[00:23:26.400 --> 00:23:29.400]  約拿躲避耶和華
[00:23:29.400 --> 00:23:31.400]  其實這句話原文最好的理解就是
[00:23:31.400 --> 00:23:34.400]  他們離開耶和華的面
[00:23:34.400 --> 00:23:36.400]  所以你讀不讀到這個經文裡面
[00:23:36.400 --> 00:23:39.400]  有一個故意的諷刺的表達
[00:23:39.400 --> 00:23:42.400]  在尼尼美大城裡面的人民的惡
[00:23:42.400 --> 00:23:44.400]  這班不認識神的人的惡
[00:23:44.400 --> 00:23:47.400]  去到耶和華的面那裡
[00:23:47.400 --> 00:23:49.400]  難道約拿會好一點嗎
[00:23:49.400 --> 00:23:51.400]  聖經接著就馬上說
[00:23:51.400 --> 00:23:53.400]  約拿不是一樣嗎
[00:23:53.400 --> 00:23:57.400]  他也執意要離開耶和華的面
[00:23:57.400 --> 00:23:59.400]  到底約拿去了哪裡
[00:23:59.400 --> 00:24:04.400]  經文一遍三次提到約拿往他斯
[00:24:04.400 --> 00:24:07.400]  三次當然是一種強調的表達方式
[00:24:07.400 --> 00:24:09.400]  他去他斯
[00:24:09.400 --> 00:24:12.400]  約拿先去到今天以色列的商業大廈
[00:24:12.400 --> 00:24:16.400]  和台拉維夫隔旁的古老港口約柏這個地方
[00:24:16.400 --> 00:24:18.400]  打算坐船去他斯
[00:24:18.400 --> 00:24:21.400]  如果你今天去這個地方
[00:24:21.400 --> 00:24:23.400]  你會看到在那個舊港口裡面
[00:24:23.400 --> 00:24:26.400]  有一條石的魚就代表約拿在那裡
[00:24:26.400 --> 00:24:30.400]  大概在那個位置坐船去他斯
[00:24:30.400 --> 00:24:32.400]  到底他斯在哪裡
[00:24:32.400 --> 00:24:35.400]  他斯這個字可以指一個人名
[00:24:35.400 --> 00:24:37.400]  但同樣也可以指寶石名
[00:24:37.400 --> 00:24:39.400]  而他斯這個地方在舊約聖經裡面
[00:24:39.400 --> 00:24:41.400]  出現了二十四次
[00:24:41.400 --> 00:24:43.400]  但是他的準確位置在哪裡
[00:24:43.400 --> 00:24:45.400]  其實也很難界定
[00:24:45.400 --> 00:24:47.400]  有些經文也用這個地方做加泰記
[00:24:47.400 --> 00:24:49.400]  即是今天特尼西亞的首都
[00:24:49.400 --> 00:24:51.400]  特尼斯的古城
[00:24:51.400 --> 00:24:54.400]  不過也有些日本將它譯作西班牙
[00:24:54.400 --> 00:24:56.400]  而近期較多的學者相信
[00:24:56.400 --> 00:24:58.400]  這個地方是指紅海的沿岸
[00:24:58.400 --> 00:25:00.400]  或者是非洲的東部
[00:25:00.400 --> 00:25:02.400]  但其實他斯在哪裡都不重要的
[00:25:02.400 --> 00:25:05.400]  重要的是他斯這個方向
[00:25:05.400 --> 00:25:08.400]  是和約拿要去的離離未成
[00:25:08.400 --> 00:25:11.400]  這個方向是完全相反
[00:25:11.400 --> 00:25:13.400]  而且是越來越遠
[00:25:13.400 --> 00:25:16.400]  上帝要他去的地方離離未成
[00:25:16.400 --> 00:25:18.400]  所以一連三次
[00:25:18.400 --> 00:25:20.400]  他斯他斯他斯
[00:25:20.400 --> 00:25:24.400]  約拿硬要和上帝相反
[00:25:24.400 --> 00:25:26.400]  約拿躲避神的呼召
[00:25:26.400 --> 00:25:30.400]  整個過程其實都值得我們學習去留意
[00:25:30.400 --> 00:25:33.400]  有沒有留意約拿整個躲避神的臉都非常順利
[00:25:33.400 --> 00:25:36.400]  所以今天有不少喜歡用環境順利
[00:25:36.400 --> 00:25:38.400]  去衡量上帝的旨意
[00:25:38.400 --> 00:25:40.400]  這個就是神開路
[00:25:40.400 --> 00:25:42.400]  如果是這樣的理解
[00:25:42.400 --> 00:25:43.400]  我們真的要很小心
[00:25:43.400 --> 00:25:45.400]  很多時候我們很喜歡說
[00:25:45.400 --> 00:25:48.400]  神開路啊神開路啊
[00:25:48.400 --> 00:25:49.400]  多順利啊
[00:25:49.400 --> 00:25:50.400]  一切都順順利利
[00:25:50.400 --> 00:25:52.400]  這個就是神的旨意
[00:25:52.400 --> 00:25:55.400]  約拿躲避神都順利的
[00:25:55.400 --> 00:25:56.400]  坦白說
[00:25:56.400 --> 00:25:57.400]  大家記不記得
[00:25:57.400 --> 00:26:00.400]  前一陣子香港真的困難重重那段時間
[00:26:00.400 --> 00:26:02.400]  除了要隔離夠麻煩之外
[00:26:02.400 --> 00:26:05.400]  還要你要買到飛機票
[00:26:05.400 --> 00:26:07.400]  又要想回香港
[00:26:07.400 --> 00:26:09.400]  其實都很困難
[00:26:09.400 --> 00:26:10.400]  如果你轉機的話
[00:26:10.400 --> 00:26:13.400]  分分鐘你的陰性檢測都無效
[00:26:13.400 --> 00:26:16.400]  因為時間超出了預算
[00:26:16.400 --> 00:26:17.400]  所以就算不介意
[00:26:17.400 --> 00:26:20.400]  逼著吃一張二千幾三千磅的機票
[00:26:20.400 --> 00:26:23.400]  遇到有機位都叫做萬幸
[00:26:23.400 --> 00:26:26.400]  最重要就是訂到酒店才行
[00:26:26.400 --> 00:26:27.400]  那些隔離酒店
[00:26:27.400 --> 00:26:29.400]  普普通通的都要百磅一萬
[00:26:29.400 --> 00:26:31.400]  還是質素差到不堪
[00:26:31.400 --> 00:26:34.400]  聽說訂房都要排一兩個月才訂到
[00:26:34.400 --> 00:26:36.400]  哇你說我訂到
[00:26:36.400 --> 00:26:37.400]  機票出到
[00:26:37.400 --> 00:26:38.400]  酒店就訂到
[00:26:38.400 --> 00:26:39.400]  那是不是上帝的旨意
[00:26:39.400 --> 00:26:41.400]  順利就是了
[00:26:41.400 --> 00:26:43.400]  我不否認有這個可能性
[00:26:43.400 --> 00:26:44.400]  但我要指出就是
[00:26:44.400 --> 00:26:46.400]  順利這個原則
[00:26:46.400 --> 00:26:49.400]  絕不能是做絕對的標準
[00:26:49.400 --> 00:26:50.400]  你看若拿
[00:26:50.400 --> 00:26:52.400]  他很快就買到張躲避神的船票
[00:26:52.400 --> 00:26:54.400]  連等都不需要等
[00:26:54.400 --> 00:26:56.400]  經文說馬上遇見機會
[00:26:56.400 --> 00:26:58.400]  你要知道以前資訊落後
[00:26:58.400 --> 00:26:59.400]  加上又沒有電腦
[00:26:59.400 --> 00:27:00.400]  又沒有手機
[00:27:00.400 --> 00:27:01.400]  又沒有互聯網
[00:27:01.400 --> 00:27:05.400]  船去他司不一定天天都有
[00:27:05.400 --> 00:27:07.400]  但經文他講到馬上
[00:27:07.400 --> 00:27:08.400]  很快
[00:27:08.400 --> 00:27:11.400]  有時候違反上帝的旨意
[00:27:11.400 --> 00:27:13.400]  所做的事情真的很順利
[00:27:13.400 --> 00:27:16.400]  但有時候忠行臣的旨意
[00:27:16.400 --> 00:27:18.400]  不一定是順利
[00:27:18.400 --> 00:27:19.400]  卻是困難重重
[00:27:19.400 --> 00:27:21.400]  你看那些宣教士
[00:27:21.400 --> 00:27:24.400]  你看那些歷史教會的事件
[00:27:24.400 --> 00:27:26.400]  你都知道
[00:27:26.400 --> 00:27:28.400]  我們要很小心
[00:27:28.400 --> 00:27:30.400]  將順利成敗得失
[00:27:30.400 --> 00:27:32.400]  當做一個一定是
[00:27:32.400 --> 00:27:34.400]  上帝旨意的指南針
[00:27:34.400 --> 00:27:37.400]  其實都是一件很危險的事情
[00:27:37.400 --> 00:27:38.400]  總之還有人說
[00:27:38.400 --> 00:27:40.400]  如果你順著神的旨意
[00:27:40.400 --> 00:27:42.400]  心裏面就很平安
[00:27:42.400 --> 00:27:43.400]  這個都不一定
[00:27:43.400 --> 00:27:44.400]  黃頂姊妹
[00:27:44.400 --> 00:27:45.400]  你看若拿
[00:27:45.400 --> 00:27:47.400]  她故意躲避神的時候
[00:27:47.400 --> 00:27:48.400]  她故意違反神的旨意
[00:27:48.400 --> 00:27:51.400]  若拿還可以平平安安在倉底
[00:27:51.400 --> 00:27:52.400]  怎樣?睡著
[00:27:52.400 --> 00:27:53.400]  你記不記得
[00:27:53.400 --> 00:27:55.400]  日本的前首相安倍晉三
[00:27:55.400 --> 00:27:57.400]  被刺殺死的時候
[00:27:57.400 --> 00:27:59.400]  某些地方大大張竭
[00:27:59.400 --> 00:28:01.400]  慶祝送走水
[00:28:01.400 --> 00:28:03.400]  良心都不知多安心
[00:28:03.400 --> 00:28:05.400]  你看我們來自的地方
[00:28:05.400 --> 00:28:07.400]  打壓人的多理直氣壯
[00:28:07.400 --> 00:28:09.400]  以前人在公仔商前面
[00:28:09.400 --> 00:28:11.400]  發佈講什麼強烈演習
[00:28:11.400 --> 00:28:13.400]  他們的良心去了哪裡?
[00:28:13.400 --> 00:28:14.400]  沒錯
[00:28:14.400 --> 00:28:16.400]  順利平安良心
[00:28:16.400 --> 00:28:18.400]  這些都可以作為一個參考
[00:28:18.400 --> 00:28:19.400]  環境的印證
[00:28:19.400 --> 00:28:21.400]  當然都可以是一個參考
[00:28:21.400 --> 00:28:23.400]  但是環境的印證
[00:28:23.400 --> 00:28:27.400]  絕不是絕對的標準
[00:28:27.400 --> 00:28:30.400]  也都不是絕對的參考
[00:28:30.400 --> 00:28:32.400]  絕對性壓倒一切
[00:28:32.400 --> 00:28:35.400]  耶和華的話臨到若拿
[00:28:35.400 --> 00:28:37.400]  但若拿就偏偏離開了
[00:28:37.400 --> 00:28:38.400]  耶和華的面
[00:28:38.400 --> 00:28:41.400]  若拿作為一個以色列出名的先知
[00:28:41.400 --> 00:28:42.400]  她又怎會不知道
[00:28:42.400 --> 00:28:45.400]  根本不可能逃避耶和華的面
[00:28:45.400 --> 00:28:46.400]  無論你去到哪裡
[00:28:46.400 --> 00:28:48.400]  難道神就見不到若拿嗎?
[00:28:48.400 --> 00:28:50.400]  若拿當然知道
[00:28:50.400 --> 00:28:52.400]  若拿一定知道
[00:28:52.400 --> 00:28:54.400]  無論她去到天涯海角
[00:28:54.400 --> 00:28:55.400]  東南西北
[00:28:55.400 --> 00:28:56.400]  上天下地
[00:28:56.400 --> 00:28:59.400]  若拿都絕不能躲避神的面
[00:28:59.400 --> 00:29:01.400]  逃避神的聲音
[00:29:01.400 --> 00:29:04.400]  問題不是我們不知道神的聲音
[00:29:04.400 --> 00:29:06.400]  其實情況就好像手機一樣
[00:29:06.400 --> 00:29:08.400]  當我們心情不好的時候
[00:29:08.400 --> 00:29:09.400]  當人不想找到
[00:29:09.400 --> 00:29:11.400]  我們不想被人找到的時候
[00:29:11.400 --> 00:29:12.400]  我們故意關機
[00:29:12.400 --> 00:29:14.400]  甚至乎你發現
[00:29:14.400 --> 00:29:15.400]  你打給你的子女
[00:29:15.400 --> 00:29:16.400]  想問她去哪裡的時候
[00:29:16.400 --> 00:29:17.400]  她不想聽你的電話
[00:29:17.400 --> 00:29:18.400]  她就說喂喂喂
[00:29:18.400 --> 00:29:19.400]  沒有信號
[00:29:19.400 --> 00:29:21.400]  甚至根本都不想開機
[00:29:21.400 --> 00:29:24.400]  她根本不想和你見面
[00:29:24.400 --> 00:29:26.400]  不想和你聊天
[00:29:26.400 --> 00:29:28.400]  多少時候在我們生活的裏面
[00:29:28.400 --> 00:29:31.400]  我們不讓神說話去接觸我們
[00:29:31.400 --> 00:29:34.400]  去觸碰我們自己生活的世界
[00:29:34.400 --> 00:29:37.400]  若拿其實她真的不想聽到
[00:29:37.400 --> 00:29:39.400]  上帝的聲音
[00:29:39.400 --> 00:29:41.400]  她對神拒絕
[00:29:41.400 --> 00:29:43.400]  是十分堅決的這樣拒絕
[00:29:43.400 --> 00:29:47.400]  神要她去這個地方
[00:29:47.400 --> 00:29:50.400]  若拿偏反方向而行
[00:29:50.400 --> 00:29:51.400]  去他師
[00:29:51.400 --> 00:29:54.400]  若拿堅決要離開上帝的面
[00:29:54.400 --> 00:29:56.400]  若拿堅決不要執行
[00:29:56.400 --> 00:29:58.400]  而上帝要她去來來回回
[00:29:58.400 --> 00:30:01.400]  這個大成宣告審判的任務
[00:30:01.400 --> 00:30:05.400]  她擺明是要和上帝鬥旗
[00:30:05.400 --> 00:30:08.400]  她擺明是要和上帝鬥一鬥
[00:30:08.400 --> 00:30:11.400]  若拿的確是個性情中人
[00:30:11.400 --> 00:30:14.400]  其實根據2021年醫學的調查
[00:30:14.400 --> 00:30:17.400]  香港現在至少有7個人裏面
[00:30:17.400 --> 00:30:19.400]  就有一個有情緒的問題
[00:30:19.400 --> 00:30:22.400]  香港竟然已經變成一個所謂的情緒都市
[00:30:22.400 --> 00:30:24.400]  而同年2021年
[00:30:24.400 --> 00:30:28.400]  她又揭露了有2.5萬個專業人士
[00:30:28.400 --> 00:30:29.400]  患上了情緒病
[00:30:29.400 --> 00:30:32.400]  七年大幅增加了2.1倍
[00:30:32.400 --> 00:30:35.400]  而在2021年年頭又有另一個調查顯示
[00:30:35.400 --> 00:30:38.400]  香港人的抑鬱指數創新多
[00:30:38.400 --> 00:30:42.400]  抑鬱的市民兩年增加了三成
[00:30:42.400 --> 00:30:45.400]  大概是因為政治的環境疫情
[00:30:45.400 --> 00:30:47.400]  他們感到無力感
[00:30:47.400 --> 00:30:50.400]  若拿其實都是個性情中人
[00:30:50.400 --> 00:30:54.400]  用今天的說話可能都有嚴重的情緒問題
[00:30:54.400 --> 00:30:56.400]  所以她要逃避
[00:30:56.400 --> 00:30:58.400]  她要和上帝鬥一鬥
[00:30:58.400 --> 00:31:01.400]  若拿她不是一個木偶
[00:31:01.400 --> 00:31:04.400]  若拿她不是沒有感情
[00:31:04.400 --> 00:31:08.400]  她不是任上帝魚肉擺佈的一個玩具
[00:31:08.400 --> 00:31:09.400]  她有行動
[00:31:09.400 --> 00:31:12.400]  她甚至後期有說話表明她的意圖
[00:31:12.400 --> 00:31:16.400]  第四件事值得我們留意就是
[00:31:16.400 --> 00:31:21.400]  若拿她是選擇跌入更低處
[00:31:21.400 --> 00:31:24.400]  留意若拿書一開始很快就說到
[00:31:24.400 --> 00:31:26.400]  若拿要躲避上帝的呼召
[00:31:26.400 --> 00:31:27.400]  要逃跑
[00:31:27.400 --> 00:31:29.400]  所以在短短的五節經文裏面
[00:31:29.400 --> 00:31:32.400]  就已經三次說到下渡這個字
[00:31:32.400 --> 00:31:33.400]  下渡這個字
[00:31:33.400 --> 00:31:35.400]  這個希伯來文字下渡這個字
[00:31:35.400 --> 00:31:40.400]  三次在若拿書第一章的一開始出現了
[00:31:40.400 --> 00:31:42.400]  第一次是第三次
[00:31:42.400 --> 00:31:44.400]  就說到若拿為了躲避耶路華
[00:31:44.400 --> 00:31:46.400]  而想逃到他師
[00:31:46.400 --> 00:31:49.400]  就下渡若拍這個港口坐船
[00:31:49.400 --> 00:31:50.400]  下渡這個字
[00:31:50.400 --> 00:31:53.400]  第二次就是中文譯做上船的那個字
[00:31:53.400 --> 00:31:55.400]  其實原文都是同一個字
[00:31:55.400 --> 00:31:56.400]  下渡這個字
[00:31:56.400 --> 00:31:57.400]  換句話說
[00:31:57.400 --> 00:31:59.400]  這個已經是第二次
[00:31:59.400 --> 00:32:01.400]  第三次就是第一章第五節
[00:32:01.400 --> 00:32:03.400]  下渡船艙
[00:32:03.400 --> 00:32:04.400]  這個意思
[00:32:04.400 --> 00:32:07.400]  這裏的意思也是說到下渡
[00:32:07.400 --> 00:32:08.400]  下渡這個地方
[00:32:08.400 --> 00:32:10.400]  是一處比一處深
[00:32:10.400 --> 00:32:11.400]  一處比一處入
[00:32:11.400 --> 00:32:12.400]  一處比一處暗
[00:32:12.400 --> 00:32:15.400]  如果讀若拿書的原文的話
[00:32:15.400 --> 00:32:16.400]  你就會很快發現
[00:32:16.400 --> 00:32:19.400]  船艙和大海之間有另一個低點
[00:32:19.400 --> 00:32:21.400]  雖然這個不是很明顯
[00:32:21.400 --> 00:32:24.400]  但確實似乎有經文的含意在裏面
[00:32:24.400 --> 00:32:25.400]  原來第一章第五節
[00:32:25.400 --> 00:32:28.400]  下渡這個字希伯來文
[00:32:28.400 --> 00:32:29.400]  也就是what這個字
[00:32:29.400 --> 00:32:34.400]  其實是同一節的沉睡的沉這個字
[00:32:34.400 --> 00:32:36.400]  讀音是非常相似的
[00:32:36.400 --> 00:32:38.400]  沉這個字的意思就是落去
[00:32:38.400 --> 00:32:39.400]  又或者是下陷
[00:32:39.400 --> 00:32:43.400]  所以這個包含的話就是第四次
[00:32:43.400 --> 00:32:44.400]  其實還有第五次
[00:32:44.400 --> 00:32:46.400]  就是第二章第六節再一次出現
[00:32:46.400 --> 00:32:49.400]  當時是講到若拿被一條大魚跌落土
[00:32:49.400 --> 00:32:53.400]  甚至大魚令到若拿下渡山根
[00:32:53.400 --> 00:32:55.400]  又what這個字
[00:32:55.400 --> 00:32:56.400]  而根據這個安排
[00:32:56.400 --> 00:33:00.400]  若拿書一開始就把若拿走的路程和方向
[00:33:00.400 --> 00:33:03.400]  越講越低越講越低
[00:33:03.400 --> 00:33:06.400]  廣東話有句流行的諺語就說
[00:33:06.400 --> 00:33:08.400]  沒有最低只有更低
[00:33:08.400 --> 00:33:13.400]  所以經文就把若拿起來往他思的地方
[00:33:13.400 --> 00:33:16.400]  再講到他下去船
[00:33:16.400 --> 00:33:17.400]  再去到船艙
[00:33:17.400 --> 00:33:19.400]  然後去到海
[00:33:19.400 --> 00:33:20.400]  再到漁福
[00:33:20.400 --> 00:33:22.400]  最後更加去到山根
[00:33:22.400 --> 00:33:26.400]  你看到若拿這個沒有最低
[00:33:26.400 --> 00:33:29.400]  只有更低的生命旅程
[00:33:29.400 --> 00:33:32.400]  不知道你人生現在是不是這樣
[00:33:32.400 --> 00:33:36.400]  若拿沒有理會到神的說話
[00:33:36.400 --> 00:33:38.400]  他要離開神的面
[00:33:38.400 --> 00:33:39.400]  不想見到神
[00:33:39.400 --> 00:33:41.400]  他不服氣
[00:33:41.400 --> 00:33:42.400]  他真的不服氣
[00:33:42.400 --> 00:33:45.400]  結果他落到一個更低的處境當中
