
[00:00:00.000 --> 00:00:01.980]  我想問你們一個問題
[00:20:08.820 --> 00:20:10.300]  上帝造第二天的時候
[00:20:10.300 --> 00:20:12.940]  神稱空氣為天
[00:20:12.940 --> 00:20:15.500]  有晚上 有早上
[00:20:15.500 --> 00:20:17.460]  這是第二天
[00:20:17.460 --> 00:20:18.780]  第三天
[00:20:18.780 --> 00:20:20.740]  上帝要在地上
[00:20:20.740 --> 00:20:23.980]  要地上有青草 有蔬菜
[00:20:23.980 --> 00:20:26.020]  有結果子的樹木
[00:20:26.020 --> 00:20:28.860]  有晚上 有早上
[00:20:28.860 --> 00:20:32.740]  這是第三天
[00:20:32.740 --> 00:20:37.060]  祂從晚上開始到早上
[00:20:37.060 --> 00:20:42.300]  這是第一、第二、第三、第四、第五、第一
[00:20:42.300 --> 00:20:46.260]  在白羚人的夜裏面
[00:20:46.260 --> 00:20:50.020]  夜間
[00:20:50.020 --> 00:20:53.700]  人在黑暗裏面 夜間
[00:20:53.700 --> 00:20:56.900]  有主的使者站在他們旁邊
[00:20:56.900 --> 00:21:00.540]  主的榮光照射他們
[00:21:00.540 --> 00:21:04.820]  兩個的情景 摩西在抗議
[00:21:04.820 --> 00:21:07.780]  白羚人的夜裏的牧羊人
[00:21:07.780 --> 00:21:09.140]  同樣一樣
[00:21:09.140 --> 00:21:13.660]  救恩帶領一種光明
[00:21:13.660 --> 00:21:16.460]  愛裏面沒有巨化
[00:21:16.460 --> 00:21:20.660]  因為愛裏面帶領光明
[00:21:20.660 --> 00:21:23.460]  榮光的頻繁
[00:21:23.460 --> 00:21:26.260]  愛裏面沒有巨化
[00:21:26.260 --> 00:21:28.180]  我們又到下一個
[00:21:28.180 --> 00:21:29.820]  愛裏面沒有巨化
[00:21:29.820 --> 00:21:32.780]  瑪利亞 我們一齊來讀這句 好嗎
[00:21:32.780 --> 00:21:33.700]  順便一提
[00:21:33.700 --> 00:21:58.860]  天使再次告訴瑪利亞
[00:21:58.860 --> 00:22:01.380]  白羚人 你是蒙恩的
[00:22:01.380 --> 00:22:04.660]  你要為人生一個兒子
[00:22:04.660 --> 00:22:06.220]  起名叫耶穌
[00:22:06.220 --> 00:22:07.220]  瑪利亞說
[00:22:07.220 --> 00:22:09.460]  我心尊主為大
[00:22:09.460 --> 00:22:12.900]  我靈以我的救主為立
[00:22:12.900 --> 00:22:16.540]  愛裏面沒有巨化
[00:22:16.540 --> 00:22:18.340]  為什麽愛裏面沒有巨化
[00:22:18.340 --> 00:22:20.940]  因為他心裏面怎麽說
[00:22:20.940 --> 00:22:24.980]  我心尊主為大
[00:22:24.980 --> 00:22:27.540]  什麽叫尊主為大
[00:22:27.540 --> 00:22:33.460]  兩姐妹 什麽叫尊主為大
[00:22:33.460 --> 00:22:39.220]  Let driver to be driver
[00:22:39.220 --> 00:22:40.580]  我們開車的人
[00:22:40.580 --> 00:22:43.540]  最怕的就是back seat driver
[00:22:43.540 --> 00:22:46.140]  後面那個人告訴你怎麽開車
[00:22:46.140 --> 00:22:48.900]  旁邊那個人告訴你怎麽開車
[00:22:48.900 --> 00:22:51.540]  Let driver to be driver
[00:22:51.540 --> 00:22:55.020]  Let God to be God
[00:22:55.020 --> 00:22:57.420]  這個尊主為大
[00:22:57.420 --> 00:23:00.460]  我心尊主為大
[00:23:00.460 --> 00:23:08.860]  我心的位置是以我的神為最主要的
[00:23:08.860 --> 00:23:11.620]  我有一個同事是印度人
[00:23:11.620 --> 00:23:14.140]  不過我女婿也是印度人
[00:23:14.140 --> 00:23:18.660]  所以不敢和印度人開玩笑
[00:23:18.660 --> 00:23:21.180]  我女婿是印度人
[00:23:21.180 --> 00:23:23.740]  我的同事也是印度人
[00:23:23.740 --> 00:23:25.340]  有一次下班之後
[00:23:25.340 --> 00:23:28.180]  他的同事兩夫婦都是在我們公司做的
[00:23:28.180 --> 00:23:32.820]  他説Ellen來我們家坐坐好不好
[00:23:32.820 --> 00:23:34.980]  我説okok 要去你家坐坐
[00:23:34.980 --> 00:23:37.660]  他家在偏外
[00:23:37.660 --> 00:23:39.260]  買了一間新屋
[00:23:39.260 --> 00:23:41.620]  他説坐坐 看看你的屋
[00:23:41.620 --> 00:23:43.020]  很漂亮 兩層兩層
[00:23:43.020 --> 00:23:46.500]  他逐層介紹他的房間
[00:23:46.500 --> 00:23:48.580]  這個是客人房
[00:23:48.580 --> 00:23:50.740]  這個是我和太太的房間
[00:23:50.740 --> 00:23:53.220]  然後這個房間是空空的
[00:23:53.220 --> 00:23:55.220]  有個地毯
[00:23:55.220 --> 00:23:56.940]  然後他說了一句話
[00:23:56.940 --> 00:24:00.140]  這個房間是我的神的
[00:24:00.140 --> 00:24:02.380]  我很感動 弟兄姊妹
[00:24:02.380 --> 00:24:05.020]  他留下一個房間給他的神
[00:24:05.020 --> 00:24:10.740]  當然我不是贊成他的神
[00:24:10.740 --> 00:24:14.140]  他可能在拜他印度的神
[00:24:14.140 --> 00:24:17.020]  我不爭辯他這件事
[00:24:17.020 --> 00:24:18.700]  不過我很感動
[00:24:18.700 --> 00:24:25.260]  他能夠留下一個房間給他的神
[00:24:25.260 --> 00:24:29.740]  我們的心有沒有留下一些時間
[00:24:29.740 --> 00:24:35.220]  留下一些空間給我們的神
[00:24:35.220 --> 00:24:36.780]  牧師傅我很忙的
[00:24:36.780 --> 00:24:38.820]  我知道你很忙
[00:24:38.820 --> 00:24:41.060]  我老闆每次問我
[00:24:41.060 --> 00:24:42.260]  在公司問我
[00:24:42.260 --> 00:24:42.940]  問每一個人
[00:24:42.940 --> 00:24:43.780]  你忙不忙
[00:24:43.780 --> 00:24:45.980]  當然忙 不忙
[00:24:45.980 --> 00:24:52.780]  我認識一位姐妹她也很忙
[00:24:52.780 --> 00:24:56.900]  但我很感動她跟我做了見證
[00:24:56.900 --> 00:24:58.540]  她每次下班的時候
[00:24:58.540 --> 00:25:00.180]  她說大概每一天
[00:25:00.180 --> 00:25:02.900]  我都遲回家15分鐘
[00:25:02.900 --> 00:25:05.660]  我說你為什麼每天遲15分鐘回家
[00:25:05.660 --> 00:25:06.940]  我說沒有的
[00:25:06.940 --> 00:25:08.100]  因為我很忙
[00:25:08.100 --> 00:25:10.540]  我結了婚 有小朋友
[00:25:10.540 --> 00:25:12.980]  我開車的時候回到家
[00:25:12.980 --> 00:25:17.980]  準時大概五點半回到家
[00:25:17.980 --> 00:25:19.380]  進到車房裡
[00:25:19.380 --> 00:25:20.580]  關了車房門
[00:25:20.580 --> 00:25:21.780]  我就不進屋了
[00:25:21.780 --> 00:25:24.380]  我就在車裡拿我的聖經出來
[00:25:24.380 --> 00:25:28.500]  我就坐在車裡15分鐘靈性
[00:25:28.500 --> 00:25:29.780]  我說你為什麼不先進屋
[00:25:29.780 --> 00:25:30.380]  我說不行
[00:25:30.380 --> 00:25:32.220]  因為進屋後要煮飯
[00:25:32.220 --> 00:25:33.380]  又要照顧小朋友
[00:25:33.380 --> 00:25:34.780]  又要照顧那些
[00:25:34.780 --> 00:25:35.940]  照顧到累了
[00:25:35.940 --> 00:25:38.260]  晚上又要照顧那些
[00:25:38.260 --> 00:25:43.860]  自己就躺在那裡睡覺
[00:25:43.860 --> 00:25:46.020]  我說姐妹
[00:25:46.020 --> 00:25:48.780]  很感動
[00:25:48.780 --> 00:25:52.780]  你留下15分鐘給上帝
[00:25:52.780 --> 00:25:53.940]  瑪利亞說
[00:25:53.940 --> 00:25:59.300]  我心專注為大
[00:25:59.300 --> 00:26:01.860]  有沒有
[00:26:01.860 --> 00:26:03.740]  有沒有留下
[00:26:03.740 --> 00:26:06.380]  有沒有留下一些空位
[00:26:06.380 --> 00:26:10.780]  給你的神可以跟你溝通一下
[00:26:10.780 --> 00:26:12.460]  這位姐妹做得好
[00:26:12.460 --> 00:26:14.420]  我希望她繼續這樣做
[00:26:14.420 --> 00:26:15.220]  所以她告訴我
[00:26:15.220 --> 00:26:17.860]  我每天都是遲15分鐘回家
[00:26:17.860 --> 00:26:20.860]  那15分鐘其實她在車裡
[00:26:20.860 --> 00:26:23.180]  看著聖經
[00:26:23.180 --> 00:26:25.460]  你可以早點上班
[00:26:25.460 --> 00:26:26.220]  早點上班
[00:26:26.220 --> 00:26:28.940]  早15分鐘停在停車場
[00:26:28.940 --> 00:26:30.740]  看完聖經才進去開工
[00:26:30.740 --> 00:26:34.700]  也可以
[00:26:34.700 --> 00:26:38.460]  找些位置給上帝
[00:26:38.460 --> 00:26:42.620]  午餐時間找些位置給上帝
[00:26:42.620 --> 00:26:44.020]  我心專注為大
[00:26:44.020 --> 00:26:48.660]  留下一些空位給祂
[00:26:48.660 --> 00:26:50.700]  懂得唱這首歌嗎?
[00:26:50.700 --> 00:26:52.340]  有沒有唱過?
[00:26:52.340 --> 00:26:54.380]  不是這首
[00:26:54.380 --> 00:26:55.340]  上面那首
[00:26:55.340 --> 00:26:57.420]  我心專注為大
[00:26:57.420 --> 00:26:58.460]  我心專注為大
[00:26:58.460 --> 00:26:59.580]  我靈異我神
[00:26:59.580 --> 00:27:00.660]  我以救主為樂
[00:27:00.660 --> 00:27:01.460]  這首歌來的
[00:27:01.460 --> 00:27:03.060]  懂得唱嗎?
[00:27:03.060 --> 00:27:04.500]  一起唱好嗎?
[00:27:04.500 --> 00:27:05.940]  準備
[00:27:05.940 --> 00:27:09.380]  我心專注為大
[00:27:09.380 --> 00:27:12.740]  專注為大
[00:27:12.740 --> 00:27:15.300]  我靈異神
[00:27:15.300 --> 00:27:19.540]  我以救主為樂
[00:27:19.540 --> 00:27:23.100]  我心專注為大
[00:27:23.100 --> 00:27:26.540]  專注為大
[00:27:26.540 --> 00:27:29.140]  我靈異神
[00:27:29.140 --> 00:27:33.380]  我以救主為樂
[00:27:33.380 --> 00:27:35.380]  我的靈
[00:27:35.380 --> 00:27:36.660]  以我的救主為樂
[00:27:36.660 --> 00:27:37.860]  我的靈
[00:27:37.860 --> 00:27:38.900]  我的靈魂
[00:27:38.900 --> 00:27:41.620]  我裏面一切的感情
[00:27:41.620 --> 00:27:43.260]  一切的所有的東西
[00:27:43.260 --> 00:27:47.660]  都在上帝裏面得到那種喜樂
[00:27:47.660 --> 00:27:49.140]  弟兄姊妹
[00:27:49.140 --> 00:27:50.820]  我的靈
[00:27:50.820 --> 00:27:53.460]  以我的神為樂
[00:27:53.460 --> 00:27:55.460]  你知為樂
[00:27:55.460 --> 00:27:56.580]  很開心
[00:27:56.580 --> 00:28:04.460]  開心到真的忘記了發生了什麼事
[00:28:04.460 --> 00:28:06.420]  我問你
[00:28:06.420 --> 00:28:08.420]  從三藩市去羅省
[00:28:08.420 --> 00:28:12.140]  最快的方法是什麼方法?
[00:28:12.140 --> 00:28:13.980]  最快是什麼方法?
[00:28:13.980 --> 00:28:15.220]  飛機
[00:28:15.220 --> 00:28:15.820]  怎麼會?
[00:28:15.820 --> 00:28:19.020]  排隊都排了一個小時
[00:28:19.020 --> 00:28:22.060]  安點都過了一個多小時
[00:28:22.060 --> 00:28:24.180]  是不是?
[00:28:24.180 --> 00:28:29.980]  再看看延誤還要久一點
[00:28:29.980 --> 00:28:30.780]  什麼方法?
[00:28:30.780 --> 00:28:32.980]  從三藩市去羅省
[00:28:32.980 --> 00:28:34.060]  是最快的方法
[00:28:34.060 --> 00:28:35.580]  你知不知道?
[00:28:35.580 --> 00:28:37.420]  你們的智商
[00:28:37.420 --> 00:28:39.940]  不是吧?
[00:28:39.940 --> 00:28:41.660]  最快的方法是什麼?
[00:28:41.660 --> 00:28:42.420]  坐火車
[00:28:42.420 --> 00:28:43.620]  沒有
[00:28:43.620 --> 00:28:45.460]  火車也沒有
[00:28:45.460 --> 00:28:47.780]  最快的方法是什麼?
[00:28:47.780 --> 00:28:48.660]  你不知道
[00:28:48.660 --> 00:28:50.860]  我告訴你
[00:28:50.860 --> 00:28:52.740]  最快的方法
[00:28:52.740 --> 00:28:58.900]  就是和你最喜歡的人在一起
[00:28:58.900 --> 00:29:00.780]  以前我追女朋友都是這樣的
[00:29:00.780 --> 00:29:02.260]  開車送她回家
[00:29:02.260 --> 00:29:03.300]  繞來繞去
[00:29:03.300 --> 00:29:04.500]  不是這條、那條
[00:29:04.500 --> 00:29:06.260]  繞來繞去
[00:29:06.260 --> 00:29:08.580]  越久越好
[00:29:08.580 --> 00:29:10.060]  怎麼這麼快到?
[00:29:10.060 --> 00:29:11.740]  不要這麼快到
[00:29:11.740 --> 00:29:13.100]  久一點
[00:29:13.100 --> 00:29:14.540]  繞一圈
[00:29:14.540 --> 00:29:15.220]  繞一圈
[00:29:15.220 --> 00:29:16.540]  走這條路
[00:29:16.540 --> 00:29:17.940]  不用走三藩市
[00:29:17.940 --> 00:29:19.020]  走本地路都可以
[00:29:19.020 --> 00:29:20.260]  都可以去得到
[00:29:20.260 --> 00:29:21.620]  為什麼三藩市快一點
[00:29:21.620 --> 00:29:24.220]  本地路也很快
[00:29:24.220 --> 00:29:25.020]  為什麼?
[00:29:25.020 --> 00:29:28.780]  因為你和最喜歡的人在一起
[00:29:28.780 --> 00:29:30.220]  我的靈
[00:29:30.220 --> 00:29:33.780]  以我的救主為樂
[00:29:33.780 --> 00:29:34.820]  進去敲門
[00:29:34.820 --> 00:29:37.260]  悶死了
[00:29:37.260 --> 00:29:38.300]  悶
[00:29:38.300 --> 00:29:39.300]  我的靈
[00:29:39.300 --> 00:29:40.660]  以我的上帝
[00:29:40.660 --> 00:29:42.860]  以我的神為樂
[00:29:42.860 --> 00:29:45.340]  這麼快就完了
[00:29:45.340 --> 00:29:48.380]  我真的試過一次這樣說
[00:29:48.380 --> 00:29:49.380]  我有一次去教會
[00:29:49.380 --> 00:29:51.380]  去另一個教會講道
[00:29:51.380 --> 00:29:53.180]  講道這麼上緊的時候
[00:29:53.180 --> 00:29:56.260]  我講廣東話去翻譯國語
[00:29:56.260 --> 00:29:57.340]  講道的時候
[00:29:57.340 --> 00:29:59.580]  大概三十分鐘、四十分鐘
[00:29:59.580 --> 00:30:00.620]  我就說
[00:30:00.620 --> 00:30:02.580]  願上帝祝福神的話語
[00:30:02.580 --> 00:30:03.820]  時間到了
[00:30:03.820 --> 00:30:05.140]  我就下台
[00:30:05.140 --> 00:30:06.780]  翻譯那個人拉著我
[00:30:06.780 --> 00:30:07.780]  他說牧師不行
[00:30:07.780 --> 00:30:11.460]  我們沒這麼短的
[00:30:11.460 --> 00:30:13.460]  我試過一次而已
[00:30:13.460 --> 00:30:15.020]  我就回頭了
[00:30:15.020 --> 00:30:16.700]  打開剛才那本正經
[00:30:16.700 --> 00:30:18.700]  我們繼續講
[00:30:18.700 --> 00:30:20.500]  我們沒這麼短的
[00:30:20.500 --> 00:30:22.100]  我的靈
[00:30:22.100 --> 00:30:23.300]  以我的神
[00:30:23.300 --> 00:30:29.300]  以我的救主為樂
[00:30:29.300 --> 00:30:35.380]  最近我和師母去探訪林修榮的媽媽
[00:30:35.380 --> 00:30:39.340]  去到老人院探訪林修榮的媽媽
[00:30:39.340 --> 00:30:41.860]  林太太你好
[00:30:41.860 --> 00:30:42.900]  太太好
[00:30:42.900 --> 00:30:44.500]  在這裡住好嗎?
[00:30:44.500 --> 00:30:46.820]  很開心啊
[00:30:46.820 --> 00:30:47.660]  修榮說是的
[00:30:47.660 --> 00:30:49.540]  他真的很開心
[00:30:49.540 --> 00:30:50.500]  我說是嗎?
[00:30:50.500 --> 00:30:51.900]  每次我探訪這些老人院
[00:30:51.900 --> 00:30:55.260]  這些老人家都說不開心的
[00:30:55.260 --> 00:30:56.380]  每天都是
[00:30:56.380 --> 00:30:58.100]  星期一又是吃那樣東西
[00:30:58.100 --> 00:30:59.660]  星期二又是吃那樣東西
[00:30:59.660 --> 00:31:01.660]  接著那個人又來和我做運動
[00:31:01.660 --> 00:31:03.020]  接著又說回房間睡覺
[00:31:03.020 --> 00:31:05.020]  接著又說要關燈了
[00:31:05.020 --> 00:31:06.180]  是不是?
[00:31:06.180 --> 00:31:07.620]  每天都是這樣的
[00:31:07.620 --> 00:31:09.220]  他每次探訪每個都是
[00:31:09.220 --> 00:31:12.460]  臉都是長長的
[00:31:12.460 --> 00:31:13.940]  唯有他
[00:31:13.940 --> 00:31:15.180]  林修榮說不是的
[00:31:15.180 --> 00:31:16.700]  我媽媽說很開心
[00:31:16.700 --> 00:31:18.180]  很喜歡在這裡
[00:31:18.180 --> 00:31:19.340]  我說為什麼?
[00:31:19.340 --> 00:31:21.180]  林太太為什麼這麼開心啊?
[00:31:21.180 --> 00:31:21.860]  在這裡
[00:31:21.860 --> 00:31:22.660]  是啊
[00:31:22.660 --> 00:31:25.540]  我逐個逐個和他們傳福音啊
[00:31:25.540 --> 00:31:27.620]  這麼好啊
[00:31:27.620 --> 00:31:28.980]  他真的很開心
[00:31:28.980 --> 00:31:30.020]  和他聊天這麼久
[00:31:30.020 --> 00:31:32.060]  真的笑眉眉的
[00:31:32.060 --> 00:31:33.500]  到處看看這些老人家
[00:31:33.500 --> 00:31:38.420]  臉都長長的
[00:31:38.420 --> 00:31:40.500]  兄弟姐妹
[00:31:40.500 --> 00:31:42.820]  我心尊主為大
[00:31:42.820 --> 00:31:44.180]  我的靈
[00:31:44.180 --> 00:31:45.700]  與我的神
[00:31:45.700 --> 00:31:48.500]  與我的救主為立
[00:31:48.500 --> 00:31:49.740]  瑪利亞懼怕嗎?
[00:31:49.740 --> 00:31:51.100]  怕
[00:31:51.100 --> 00:31:53.060]  他實在怕
[00:31:53.060 --> 00:31:54.900]  怕被人浸豬籠
[00:31:54.900 --> 00:31:55.940]  沒有浸豬籠
[00:31:55.940 --> 00:31:59.580]  被石頭扔死
[00:31:59.580 --> 00:32:02.340]  但是瑪利亞的懼怕加上愛
[00:32:02.340 --> 00:32:06.500]  成為勇敢
[00:32:06.500 --> 00:32:08.980]  希律就剛剛相反
[00:32:08.980 --> 00:32:12.940]  希律因為他懼怕而缺少愛
[00:32:12.940 --> 00:32:16.420]  就產生殺忌
[00:32:16.420 --> 00:32:18.300]  愛裡面沒有懼怕
[00:32:18.300 --> 00:32:19.260]  瑪利亞懼怕嗎?
[00:32:19.260 --> 00:32:20.020]  懼怕
[00:32:20.020 --> 00:32:22.900]  他一定懼怕
[00:32:22.900 --> 00:32:25.060]  但是因為他的愛
[00:32:25.060 --> 00:32:27.860]  產生了勇敢
[00:32:27.860 --> 00:32:31.260]  希律懼怕缺乏愛
[00:32:31.260 --> 00:32:38.780]  產生了殺忌
[00:32:38.780 --> 00:32:40.540]  我心尊主為大
[00:32:40.540 --> 00:32:42.060]  我的靈
[00:32:42.060 --> 00:32:43.140]  與我的神
[00:32:43.140 --> 00:32:45.580]  與我的救主為立
[00:32:45.580 --> 00:32:46.620]  多說一件事
[00:32:46.620 --> 00:32:51.860]  希律的性格和性情
[00:32:51.860 --> 00:32:54.500]  與人際關係很好
[00:32:54.500 --> 00:32:56.860]  你看看這八點
[00:32:56.860 --> 00:33:01.380]  快樂的人比較容易相處
[00:33:01.380 --> 00:33:04.020]  快樂的人比較容易溝通
[00:33:04.020 --> 00:33:06.260]  聊兩句很開心
[00:33:06.260 --> 00:33:09.380]  吹吹水也好
[00:33:09.380 --> 00:33:12.900]  快樂的人比較積極
[00:33:12.900 --> 00:33:16.340]  快樂的人比較精神爽
[00:33:16.340 --> 00:33:19.540]  我爽不爽?
[00:33:19.540 --> 00:33:20.740]  精神爽
[00:33:20.740 --> 00:33:22.900]  快樂的人不喜歡比較
[00:33:22.900 --> 00:33:25.860]  他有他的不關我的事
[00:33:25.860 --> 00:33:28.140]  我很滿足
[00:33:28.140 --> 00:33:31.300]  快樂的人喜歡與人分享
[00:33:31.300 --> 00:33:32.900]  有一點傳染
[00:33:32.900 --> 00:33:35.300]  與喜樂的人在一起
[00:33:35.300 --> 00:33:37.060]  快樂的人喜歡助人
[00:33:37.060 --> 00:33:39.180]  有什麼可以幫忙?
[00:33:39.180 --> 00:33:42.580]  快樂的人以上帝為立
[00:33:42.580 --> 00:33:43.420]  好嗎?
[00:33:43.420 --> 00:33:45.500]  你是一個快樂的人
[00:33:45.500 --> 00:33:48.060]  你是一個以神為立的人
[00:33:48.060 --> 00:33:49.740]  求主恩帶領你
[00:33:49.740 --> 00:33:51.780]  保守你
[00:33:51.780 --> 00:33:57.740]  快樂主要是尊主為大
[00:33:57.740 --> 00:34:00.180]  有上帝在你心裏面
[00:34:00.180 --> 00:34:02.980]  愛裏面沒有懼怕
[00:34:02.980 --> 00:34:05.260]  他的未婚夫懼怕嗎?
[00:34:05.260 --> 00:34:06.500]  懼怕
[00:34:06.500 --> 00:34:07.660]  弱失怕嗎?
[00:34:07.660 --> 00:34:08.860]  怕
[00:34:08.860 --> 00:34:10.340]  不過弱失也好怕
[00:34:10.340 --> 00:34:12.220]  但弱失是一個異人
[00:34:12.220 --> 00:34:15.260]  什麼叫異人?
[00:34:15.260 --> 00:34:16.380]  是的
[00:34:16.380 --> 00:34:19.820]  信耶穌成異
[00:34:19.820 --> 00:34:22.980]  其實異人有一個特點
[00:34:22.980 --> 00:34:24.380]  異人有一個特點就是
[00:34:24.380 --> 00:34:25.380]  弱失醒了
[00:34:25.380 --> 00:34:26.980]  最後一個行
[00:34:26.980 --> 00:34:28.500]  弱失醒了起來
[00:34:28.500 --> 00:34:33.220]  就遵著主使者的吩咐
[00:34:33.220 --> 00:34:38.860]  異人是遵行上帝的吩咐
[00:34:38.860 --> 00:34:40.500]  那種叫異人
[00:34:40.500 --> 00:34:42.020]  不是他講他的
[00:34:42.020 --> 00:34:44.380]  我做我的
[00:34:44.380 --> 00:34:45.860]  聖經講得好
[00:34:45.860 --> 00:34:48.820]  不過我做我的
[00:34:48.820 --> 00:34:50.780]  這個不是異人
[00:34:50.780 --> 00:34:55.780]  聖經稱弱失成為異人
[00:34:55.780 --> 00:35:00.340]  因為他遵主的吩咐
[00:35:00.340 --> 00:35:01.260]  弱失懼怕嗎?
[00:35:01.260 --> 00:35:02.620]  懼怕
[00:35:02.620 --> 00:35:05.940]  但愛裏面不會有懼怕
[00:35:05.940 --> 00:35:08.700]  因為他愛上帝
[00:35:08.700 --> 00:35:10.180]  他又是一個異人
[00:35:10.180 --> 00:35:12.780]  在夢裏面告訴他
[00:35:12.780 --> 00:35:16.700]  你不要懼怕
[00:35:16.700 --> 00:35:18.060]  太好了
[00:35:18.060 --> 00:35:21.660]  信實在會因德
[00:35:21.660 --> 00:35:23.580]  弟兄姊妹
[00:35:23.580 --> 00:35:27.060]  還有一個愛裏面不要懼怕
[00:35:27.060 --> 00:35:28.740]  如果講到聖誕節
[00:35:28.740 --> 00:35:30.380]  愛裏面不懼怕
[00:35:30.380 --> 00:35:32.060]  而不講這個
[00:35:32.060 --> 00:35:36.260]  真的糯米雞沒有了鹹
[00:35:36.260 --> 00:35:38.740]  愛裏面沒有懼怕
[00:35:38.740 --> 00:35:41.620]  你們要看見一個鷹崖包著布
[00:35:41.620 --> 00:35:43.740]  鵝在馬在裏
[00:35:43.740 --> 00:35:46.260]  那就是記號了
[00:35:46.260 --> 00:35:48.740]  你們要看見一個鷹崖
[00:35:48.740 --> 00:35:49.460]  包著布
[00:35:49.460 --> 00:35:52.180]  這塊布
[00:35:52.180 --> 00:35:53.780]  一片的布
[00:35:53.780 --> 00:35:56.100]  包著這個鷹崖
[00:35:56.100 --> 00:35:57.540]  這個場景
[00:35:57.540 --> 00:35:58.860]  這個情景
[00:35:58.860 --> 00:36:02.180]  在哪裏再次出現呢?
[00:36:02.180 --> 00:36:04.820]  在十字架上
[00:36:04.820 --> 00:36:06.460]  我們的主耶穌
[00:36:06.460 --> 00:36:11.740]  留下一塊布
[00:36:11.740 --> 00:36:13.940]  你們要看見一個鷹崖
[00:36:13.940 --> 00:36:16.460]  包著布
[00:36:16.460 --> 00:36:18.420]  鵝在馬在裏
[00:36:18.420 --> 00:36:22.740]  那就是記號了
[00:36:22.740 --> 00:36:24.260]  這一塊布
[00:36:24.260 --> 00:36:27.060]  帶來一個救援
[00:36:27.060 --> 00:36:28.860]  他生的時候
[00:36:28.860 --> 00:36:30.300]  這一塊布
[00:36:30.300 --> 00:36:34.060]  包著
[00:36:34.060 --> 00:36:37.180]  死的時候關十字架上面
[00:36:37.180 --> 00:36:42.300]  留下一塊布
[00:36:42.300 --> 00:36:44.460]  弟兄姊妹
[00:36:44.460 --> 00:36:48.500]  這就是救援
[00:36:48.500 --> 00:36:50.780]  你們要看見一個鷹崖
[00:36:50.780 --> 00:36:52.300]  包著布
[00:36:52.300 --> 00:36:54.220]  鵝在馬在裏
[00:36:54.220 --> 00:36:57.020]  為甚麼會鵝在馬在裏
[00:36:57.020 --> 00:37:01.660]  因為沒有店裏沒有位置
[00:37:01.660 --> 00:37:05.020]  沒有人可以接待它
[00:37:05.020 --> 00:37:08.020]  背後襯托出些甚麼
[00:37:08.020 --> 00:37:10.580]  在鵝在馬槽裏面
[00:37:10.580 --> 00:37:15.060]  襯托出上帝來的身份
[00:37:15.060 --> 00:37:17.500]  是甚麼身份
[00:37:17.500 --> 00:37:21.900]  是一個客女
[00:37:21.900 --> 00:37:22.460]  弟兄姊妹
[00:37:22.460 --> 00:37:25.140]  你和我都是一個客女
[00:37:25.140 --> 00:37:30.500]  幾十年就過去了
[00:37:30.500 --> 00:37:34.580]  我在計算自己六十歲
[00:37:34.580 --> 00:37:38.380]  準備搞自己的退休金的時候
[00:37:38.380 --> 00:37:40.900]  還有多少年可以用呢
[00:37:40.900 --> 00:37:41.420]  弟兄姊妹
[00:37:41.420 --> 00:37:43.940]  你和我都是客女
[00:37:43.940 --> 00:37:45.380]  主耶穌一個鷹崖
[00:37:45.380 --> 00:37:47.700]  誕生在馬槽裏面
[00:37:47.700 --> 00:37:49.340]  包著布
[00:37:49.340 --> 00:37:51.420]  鵝在馬槽裏
[00:37:51.420 --> 00:37:52.700]  是一個客女
[00:37:52.700 --> 00:37:55.220]  表示背後是一個客女
[00:37:55.220 --> 00:37:57.140]  你和我都是一個客女
[00:37:57.140 --> 00:37:59.180]  不過不同的地方
[00:37:59.180 --> 00:38:04.020]  主耶穌誕生在馬槽裏面
[00:38:04.020 --> 00:38:05.300]  帶來這個救恩
[00:38:05.300 --> 00:38:09.180]  是帶來一個永恆的生命
[00:38:09.180 --> 00:38:11.500]  祂用祂的永恆的生命
[00:38:11.500 --> 00:38:14.060]  成為一個和你交換
[00:38:14.060 --> 00:38:17.140]  你客女的生命
[00:38:17.140 --> 00:38:20.060]  交換
[00:38:20.060 --> 00:38:22.580]  這不是我們聖誕節做的事嗎
[00:38:22.580 --> 00:38:24.420]  我們交換禮物
[00:38:24.420 --> 00:38:25.980]  上帝來的是做甚麼
[00:38:25.980 --> 00:38:27.140]  和你交換禮物
[00:38:27.140 --> 00:38:32.380]  用客女的身份帶來永恆和永生
[00:38:32.380 --> 00:38:36.100]  和你交換你一個客女的身份
[00:38:36.100 --> 00:38:37.980]  祂也是客女的身份
[00:38:37.980 --> 00:38:40.300]  祂和你一樣都是客女的身份
[00:38:40.300 --> 00:38:43.700]  不過祂多了一樣東西
[00:38:43.700 --> 00:38:49.820]  祂帶來的是永恆和永生
[00:38:49.820 --> 00:38:54.340]  祂將要和你交換
[00:38:54.340 --> 00:38:57.540]  將祂的永恆和永生和你交換
[00:38:57.540 --> 00:38:59.180]  你一個客女的身份
[00:38:59.180 --> 00:39:00.780]  客女的生命
[00:39:00.780 --> 00:39:04.260]  這是我們的主耶穌
[00:39:04.260 --> 00:39:07.740]  在巴黎行的夜店裏
[00:39:07.740 --> 00:39:10.180]  你們要看見一個嬰孩
[00:39:10.180 --> 00:39:11.700]  馬上就出埔
[00:39:11.700 --> 00:39:13.180]  一塊的埔
[00:39:13.180 --> 00:39:14.660]  你的是一塊的埔
