
[00:00:00.000 --> 00:00:02.000]  詩篇第二篇
[00:15:30.000 --> 00:15:32.000]  你剛出生不是這個意思
[00:15:32.000 --> 00:15:34.000]  是登基
[00:15:34.000 --> 00:15:36.000]  你求我我就將列國賜你為基業
[00:15:36.000 --> 00:15:38.000]  將地極賜你為田產
[00:15:38.000 --> 00:15:42.000]  這個你求我是誰呢
[00:15:42.000 --> 00:15:44.000]  這個你求我呢
[00:15:44.000 --> 00:15:46.000]  我都和大家提過的
[00:15:46.000 --> 00:15:48.000]  不過重覆一點
[00:15:48.000 --> 00:15:50.000]  是耶和華神對受高者說
[00:15:50.000 --> 00:15:52.000]  你求我
[00:15:52.000 --> 00:15:54.000]  正如我和大家提過
[00:15:54.000 --> 00:15:56.000]  就是當神
[00:15:56.000 --> 00:15:58.000]  在夢裏面
[00:15:58.000 --> 00:16:00.000]  去見所羅門王的時候
[00:16:00.000 --> 00:16:02.000]  在夢裏面
[00:16:02.000 --> 00:16:04.000]  所羅門王
[00:16:04.000 --> 00:16:06.000]  神問他你要什麼
[00:16:06.000 --> 00:16:08.000]  所以就是你求我
[00:16:08.000 --> 00:16:10.000]  神就問你要什麼
[00:16:10.000 --> 00:16:12.000]  我給你
[00:16:12.000 --> 00:16:14.000]  你要什麼呢
[00:16:14.000 --> 00:16:16.000]  所羅門王當他要治理這個國家的時候
[00:16:16.000 --> 00:16:18.000]  是神的選民
[00:16:18.000 --> 00:16:20.000]  的國家的時候
[00:16:20.000 --> 00:16:22.000]  你們記得我都提過
[00:16:22.000 --> 00:16:24.000]  他又不是求長命百歲
[00:16:24.000 --> 00:16:26.000]  又不是求更多的財富
[00:16:26.000 --> 00:16:28.000]  他求智慧
[00:16:28.000 --> 00:16:30.000]  他求得真是好
[00:16:30.000 --> 00:16:32.000]  因為他求智慧的目的
[00:16:32.000 --> 00:16:34.000]  不是說我要在這個
[00:16:34.000 --> 00:16:36.000]  全宇宙
[00:16:36.000 --> 00:16:38.000]  全世界當中
[00:16:38.000 --> 00:16:40.000]  全歷史當中最聰明最聰明
[00:16:40.000 --> 00:16:42.000]  最出名的那個
[00:16:42.000 --> 00:16:44.000]  他不是求這些
[00:16:44.000 --> 00:16:46.000]  他求的不是為自己
[00:16:46.000 --> 00:16:48.000]  他求的
[00:16:48.000 --> 00:16:50.000]  是求神給他有這樣的裝備
[00:16:50.000 --> 00:16:52.000]  以致他能夠好好地
[00:16:52.000 --> 00:16:54.000]  去服侍神
[00:16:54.000 --> 00:16:56.000]  去服侍神
[00:16:56.000 --> 00:16:58.000]  去打理這個這麼大的國家
[00:16:58.000 --> 00:17:00.000]  他知道要成為一個王
[00:17:00.000 --> 00:17:02.000]  是要很多智慧
[00:17:02.000 --> 00:17:04.000]  去處理
[00:17:04.000 --> 00:17:06.000]  每一天的事情
[00:17:06.000 --> 00:17:08.000]  國家大事
[00:17:08.000 --> 00:17:10.000]  甚至兩個女人
[00:17:10.000 --> 00:17:12.000]  其中一個兒子死了
[00:17:12.000 --> 00:17:14.000]  究竟兒子是屬於
[00:17:14.000 --> 00:17:16.000]  哪一個的
[00:17:16.000 --> 00:17:18.000]  都要帶到他面前
[00:17:18.000 --> 00:17:20.000]  其實這段經文
[00:17:20.000 --> 00:17:22.000]  剛剛跟著所羅門王
[00:17:22.000 --> 00:17:24.000]  神賜給他智慧
[00:17:24.000 --> 00:17:26.000]  賜給他長壽賜給他財富
[00:17:26.000 --> 00:17:28.000]  之後就發生了
[00:17:28.000 --> 00:17:30.000]  一件事就顯出
[00:17:30.000 --> 00:17:32.000]  他的智慧出來
[00:17:32.000 --> 00:17:34.000]  拿把刀來斬開他一半
[00:17:34.000 --> 00:17:36.000]  一人一塊
[00:17:36.000 --> 00:17:38.000]  那個真正的媽媽會不會說好好
[00:17:38.000 --> 00:17:40.000]  當然不是
[00:17:40.000 --> 00:17:42.000]  他寧願不要兒子
[00:17:42.000 --> 00:17:44.000]  他想兒子不要被人斬開兩半
[00:17:44.000 --> 00:17:46.000]  那個不是真正的媽媽
[00:17:46.000 --> 00:17:48.000]  斬就斬
[00:17:48.000 --> 00:17:50.000]  這樣公平一點公道一點
[00:17:50.000 --> 00:17:52.000]  這樣就知道誰是真正的媽媽
[00:17:52.000 --> 00:17:54.000]  這些是不是叫智慧
[00:17:54.000 --> 00:17:56.000]  所以這個就是所羅門王的智慧
[00:17:56.000 --> 00:17:58.000]  時間關係
[00:17:58.000 --> 00:18:00.000]  不然我就講一個故事給你聽
[00:18:00.000 --> 00:18:02.000]  就是包公怎樣去審
[00:18:02.000 --> 00:18:04.000]  一個偷竊的案件
[00:18:04.000 --> 00:18:06.000]  你有沒有聽過這個故事
[00:18:06.000 --> 00:18:08.000]  包官審一個案件
[00:18:08.000 --> 00:18:10.000]  有人賣油條
[00:18:10.000 --> 00:18:12.000]  被人偷了錢
[00:18:12.000 --> 00:18:14.000]  包公就要審
[00:18:14.000 --> 00:18:16.000]  怎知道是誰偷
[00:18:16.000 --> 00:18:18.000]  但是包官很聰明
[00:18:18.000 --> 00:18:20.000]  不講了
[00:18:20.000 --> 00:18:22.000]  如果你想知道
[00:18:22.000 --> 00:18:24.000]  怎樣
[00:18:24.000 --> 00:18:26.000]  是呀
[00:18:26.000 --> 00:18:28.000]  我講給你聽
[00:18:28.000 --> 00:18:30.000]  不過不知道有沒有時間
[00:18:30.000 --> 00:18:32.000]  我要去馬鞍山
[00:18:32.000 --> 00:18:34.000]  不過不用在廣東
[00:18:34.000 --> 00:18:36.000]  所以他跟著講什麼
[00:18:36.000 --> 00:18:38.000]  第九節
[00:18:38.000 --> 00:18:40.000]  你必用鐵杖打破他們
[00:18:40.000 --> 00:18:42.000]  打他們如同
[00:18:42.000 --> 00:18:44.000]  屠杖的瓦器率碎
[00:18:44.000 --> 00:18:46.000]  你看神是會有憤怒的
[00:18:46.000 --> 00:18:48.000]  不只是憤怒
[00:18:48.000 --> 00:18:50.000]  講字是有行動的
[00:18:50.000 --> 00:18:52.000]  所以弟兄姊妹和大家講
[00:18:52.000 --> 00:18:54.000]  我們不要以為我們
[00:18:54.000 --> 00:18:56.000]  是神的兒女
[00:18:56.000 --> 00:18:58.000]  我們可以想怎樣就怎樣
[00:18:58.000 --> 00:19:00.000]  不是的
[00:19:00.000 --> 00:19:02.000]  一樣是要每一日每時每刻
[00:19:02.000 --> 00:19:04.000]  跟從神的說話
[00:19:04.000 --> 00:19:06.000]  去行事為人
[00:19:06.000 --> 00:19:08.000]  這樣我們就能夠得到
[00:19:08.000 --> 00:19:10.000]  從神而來的各樣
[00:19:10.000 --> 00:19:12.000]  屬靈的福氣
[00:19:12.000 --> 00:19:14.000]  免去從神而來的
[00:19:14.000 --> 00:19:16.000]  不必要的
[00:19:16.000 --> 00:19:18.000]  管教
[00:19:18.000 --> 00:19:20.000]  兒子乖乖坐著
[00:19:20.000 --> 00:19:22.000]  有沒有人叫他
[00:19:22.000 --> 00:19:24.000]  坐著不要動
[00:19:24.000 --> 00:19:26.000]  有沒有人叫你不要動
[00:19:26.000 --> 00:19:28.000]  沒有 因為你坐著
[00:19:28.000 --> 00:19:30.000]  你很乖
[00:19:30.000 --> 00:19:32.000]  所以不需要他動來動去
[00:19:32.000 --> 00:19:34.000]  在旁邊永利哥哥
[00:19:34.000 --> 00:19:36.000]  在講話
[00:19:36.000 --> 00:19:38.000]  永利哥哥說
[00:19:38.000 --> 00:19:40.000]  崇拜不要太大聲
[00:19:40.000 --> 00:19:42.000]  他沒有
[00:19:42.000 --> 00:19:44.000]  我看著他長大
[00:19:44.000 --> 00:19:46.000]  沒有壞
[00:19:46.000 --> 00:19:48.000]  他很可愛
[00:19:48.000 --> 00:19:50.000]  是不是叫Jamie
[00:19:50.000 --> 00:19:52.000]  是不是叫Jamie
[00:19:52.000 --> 00:19:54.000]  你叫什麼名字
[00:19:54.000 --> 00:19:56.000]  什麼
[00:19:56.000 --> 00:19:58.000]  都有個J字
[00:19:58.000 --> 00:20:00.000]  都中了
[00:20:00.000 --> 00:20:02.000]  第一個字
[00:20:02.000 --> 00:20:06.000]  就是這樣
[00:20:06.000 --> 00:20:08.000]  弟兄姊妹
[00:20:08.000 --> 00:20:10.000]  我們信耶穌
[00:20:10.000 --> 00:20:12.000]  神一定是
[00:20:12.000 --> 00:20:14.000]  很愛我們
[00:20:14.000 --> 00:20:16.000]  不信耶穌 神不愛我們嗎
[00:20:16.000 --> 00:20:20.000]  你自己想想
[00:20:20.000 --> 00:20:22.000]  不信耶穌
[00:20:22.000 --> 00:20:24.000]  你和神的關係是什麼
[00:20:24.000 --> 00:20:26.000]  是一個人
[00:20:26.000 --> 00:20:28.000]  但不是祂的兒女
[00:20:28.000 --> 00:20:30.000]  信主耶穌
[00:20:30.000 --> 00:20:32.000]  我們成為祂的兒女
[00:20:32.000 --> 00:20:34.000]  凡接待他的人就是信他
[00:20:34.000 --> 00:20:36.000]  明的人就是他們的權利
[00:20:36.000 --> 00:20:38.000]  這個權利
[00:20:38.000 --> 00:20:40.000]  作為神的兒女
[00:20:40.000 --> 00:20:44.000]  但神的兒女
[00:20:44.000 --> 00:20:46.000]  神是會
[00:20:46.000 --> 00:20:48.000]  想我們好
[00:20:48.000 --> 00:20:50.000]  給我們很多好東西
[00:20:50.000 --> 00:20:52.000]  除了這樣還有什麼
[00:20:52.000 --> 00:20:54.000]  如果我們有什麼不好
[00:20:54.000 --> 00:20:56.000]  神會想我們悔改
[00:20:56.000 --> 00:20:58.000]  不聽話怎麼辦
[00:20:58.000 --> 00:21:00.000]  神會有管教
[00:21:00.000 --> 00:21:02.000]  真的有管教
[00:21:02.000 --> 00:21:04.000]  好了
[00:21:04.000 --> 00:21:06.000]  接著來到第十節
[00:21:06.000 --> 00:21:08.000]  就是今天和大家
[00:21:08.000 --> 00:21:10.000]  所要看的經文
[00:21:10.000 --> 00:21:12.000]  嘩 怎麼這麼吵
[00:21:12.000 --> 00:21:14.000]  牧師 弄一次就好了
[00:21:14.000 --> 00:21:16.000]  為何要再弄一次
[00:21:16.000 --> 00:21:18.000]  我想確保
[00:21:18.000 --> 00:21:20.000]  真的是他在吵
[00:21:20.000 --> 00:21:22.000]  你看今天的經文
[00:21:22.000 --> 00:21:24.000]  現在君王應當謹慎
[00:21:24.000 --> 00:21:26.000]  世上的審判官
[00:21:26.000 --> 00:21:28.000]  要聽勸誡
[00:21:28.000 --> 00:21:30.000]  最後警告
[00:21:30.000 --> 00:21:32.000]  我用一個字眼
[00:21:32.000 --> 00:21:34.000]  最後警告
[00:21:34.000 --> 00:21:36.000]  我現在這個字眼
[00:21:36.000 --> 00:21:38.000]  就是NO
[00:21:38.000 --> 00:21:40.000]  即是說還有機會迴轉
[00:21:40.000 --> 00:21:42.000]  但是在說NO
[00:21:42.000 --> 00:21:44.000]  即是說神如果
[00:21:44.000 --> 00:21:46.000]  跟我們說的時候
[00:21:46.000 --> 00:21:48.000]  你現在要迴轉
[00:21:48.000 --> 00:21:50.000]  而我們自己都知道
[00:21:50.000 --> 00:21:52.000]  好處我已經踩界
[00:21:52.000 --> 00:21:54.000]  過了龍 過了線
[00:21:54.000 --> 00:21:56.000]  等會求主
[00:21:56.000 --> 00:21:58.000]  去告訴我們
[00:21:58.000 --> 00:22:00.000]  我們有沒有在我們的行事為人裏
[00:22:00.000 --> 00:22:02.000]  心思意念裏
[00:22:02.000 --> 00:22:04.000]  做了一些事
[00:22:04.000 --> 00:22:06.000]  甚至主耶穌說
[00:22:06.000 --> 00:22:08.000]  連想過一些事
[00:22:08.000 --> 00:22:10.000]  已經過了界
[00:22:10.000 --> 00:22:16.000]  在世上的人來說
[00:22:16.000 --> 00:22:18.000]  我沒有做就沒有犯罪
[00:22:18.000 --> 00:22:20.000]  是不是
[00:22:20.000 --> 00:22:22.000]  昨晚我們有個團契
[00:22:22.000 --> 00:22:24.000]  Dr. Ng
[00:22:24.000 --> 00:22:26.000]  我很欣賞他
[00:22:26.000 --> 00:22:28.000]  不過有一點
[00:22:28.000 --> 00:22:30.000]  我有少少相托
[00:22:30.000 --> 00:22:32.000]  同性戀的行為
[00:22:32.000 --> 00:22:34.000]  同性戀的行為
[00:22:34.000 --> 00:22:36.000]  是犯罪的
[00:22:36.000 --> 00:22:38.000]  即是說
[00:22:38.000 --> 00:22:40.000]  以基督徒來說
[00:22:40.000 --> 00:22:42.000]  我不是說現在這個社會
[00:22:42.000 --> 00:22:44.000]  如果香港人
[00:22:44.000 --> 00:22:46.000]  同性戀無論男同男女同女
[00:22:46.000 --> 00:22:48.000]  要不要抓去坐牢
[00:22:48.000 --> 00:22:50.000]  未犯法
[00:22:50.000 --> 00:22:52.000]  所以就算
[00:22:52.000 --> 00:22:54.000]  做了一些行為出來
[00:22:54.000 --> 00:22:56.000]  都是未有犯法
[00:22:56.000 --> 00:22:58.000]  如果一個基督徒
[00:22:58.000 --> 00:23:00.000]  弟兄和弟兄
[00:23:00.000 --> 00:23:02.000]  或者弟兄和一個非弟兄
[00:23:02.000 --> 00:23:04.000]  進行同性戀行為
[00:23:04.000 --> 00:23:06.000]  是不是犯罪
[00:23:06.000 --> 00:23:08.000]  在聖經的角度
[00:23:08.000 --> 00:23:10.000]  是的
[00:23:10.000 --> 00:23:12.000]  如果一個基督徒
[00:23:12.000 --> 00:23:14.000]  他想這些事
[00:23:14.000 --> 00:23:16.000]  是不是犯罪
[00:23:16.000 --> 00:23:18.000]  是的
[00:23:18.000 --> 00:23:20.000]  是不是
[00:23:20.000 --> 00:23:22.000]  耶穌說
[00:23:22.000 --> 00:23:24.000]  向婦女動淫練就是犯奸淫
[00:23:24.000 --> 00:23:26.000]  同樣地
[00:23:26.000 --> 00:23:28.000]  對象是一個男性
[00:23:28.000 --> 00:23:30.000]  你想已經是犯罪
[00:23:30.000 --> 00:23:32.000]  所以神的要求
[00:23:32.000 --> 00:23:34.000]  不是說你做了出來
[00:23:34.000 --> 00:23:36.000]  你犯罪
[00:23:36.000 --> 00:23:38.000]  不是
[00:23:38.000 --> 00:23:40.000]  所以耶穌說
[00:23:40.000 --> 00:23:42.000]  如果你們的義
[00:23:42.000 --> 00:23:44.000]  若不勝過文氏和法利塞人的義
[00:23:44.000 --> 00:23:46.000]  斷不能進天國
[00:23:46.000 --> 00:23:48.000]  為什麼我們的義要勝過他
[00:23:48.000 --> 00:23:50.000]  因為文氏和法利塞人
[00:23:50.000 --> 00:23:52.000]  他們會說沒有做到
[00:23:52.000 --> 00:23:54.000]  但是主耶穌的要求是什麼
[00:23:54.000 --> 00:23:56.000]  在思想上
[00:23:56.000 --> 00:23:58.000]  犯奸淫就是犯奸淫
[00:23:58.000 --> 00:24:00.000]  在貪婪思想上去惡毒
[00:24:00.000 --> 00:24:02.000]  已經是殺了人
[00:24:02.000 --> 00:24:04.000]  很厲害吧
[00:24:04.000 --> 00:24:06.000]  所以誰能夠說自己沒有罪呢
[00:24:06.000 --> 00:24:08.000]  我真的不敢說
[00:24:08.000 --> 00:24:10.000]  所以每天祈禱
[00:24:10.000 --> 00:24:12.000]  PRAY的R字
[00:24:12.000 --> 00:24:14.000]  就是要悔改
[00:24:14.000 --> 00:24:16.000]  天天都要悔改
[00:24:16.000 --> 00:24:18.000]  有時候真的想不到什麼悔改
[00:24:18.000 --> 00:24:20.000]  不過想一想也有的
[00:24:20.000 --> 00:24:22.000]  不管了
[00:24:22.000 --> 00:24:24.000]  求神
[00:24:24.000 --> 00:24:26.000]  我隱而未然的罪
[00:24:26.000 --> 00:24:28.000]  都要求饒恕了
[00:24:28.000 --> 00:24:30.000]  所以在這裡
[00:24:30.000 --> 00:24:32.000]  神是告訴我們
[00:24:32.000 --> 00:24:34.000]  現在君王應當謹慎
[00:24:34.000 --> 00:24:36.000]  世上的審判官要聽勸戒
[00:24:36.000 --> 00:24:40.000]  要不然
[00:24:40.000 --> 00:24:42.000]  如果不是神
[00:24:42.000 --> 00:24:46.000]  神不會無限量的縱容我們
[00:24:46.000 --> 00:24:48.000]  或者把時間拖一拖
[00:24:48.000 --> 00:24:50.000]  拖到沒得好拖才做
[00:24:50.000 --> 00:24:52.000]  我們真的不知道
[00:24:52.000 --> 00:24:54.000]  神什麼時候會動手
[00:24:54.000 --> 00:24:56.000]  我們不知道
[00:24:56.000 --> 00:24:58.000]  但我們不是說
[00:24:58.000 --> 00:25:00.000]  神快要動手了
[00:25:00.000 --> 00:25:02.000]  我們馬上收手
[00:25:02.000 --> 00:25:04.000]  在我們還沒開始的時候
[00:25:04.000 --> 00:25:06.000]  我們就求神保守我們
[00:25:06.000 --> 00:25:08.000]  求神憐憫我們
[00:25:08.000 --> 00:25:10.000]  叫我們不要去得罪他
[00:25:10.000 --> 00:25:12.000]  因為神是知道我們的心思意念的
[00:25:12.000 --> 00:25:18.000]  我知道我這樣說
[00:25:20.000 --> 00:25:22.000]  如果我說得很白
[00:25:22.000 --> 00:25:24.000]  有時候真的不太好
[00:25:24.000 --> 00:25:26.000]  我就看看有沒有辦法想到
[00:25:26.000 --> 00:25:28.000]  怎樣去轉一轉
[00:25:28.000 --> 00:25:32.000]  我想到了
[00:25:32.000 --> 00:25:34.000]  想到了
[00:25:34.000 --> 00:25:36.000]  我想問你們現在在家裡
[00:25:36.000 --> 00:25:38.000]  還可以養雞嗎
[00:25:38.000 --> 00:25:40.000]  不可以嗎
[00:25:40.000 --> 00:25:42.000]  以前可以的
[00:25:42.000 --> 00:25:44.000]  我記得小時候
[00:25:44.000 --> 00:25:46.000]  我家裡有時候
[00:25:46.000 --> 00:25:48.000]  人家會送一隻雞給我
[00:25:48.000 --> 00:25:50.000]  生雞
[00:25:50.000 --> 00:25:52.000]  放在廁所裡養著
[00:25:52.000 --> 00:25:54.000]  我是很頑皮的
[00:25:54.000 --> 00:25:56.000]  洗澡的時候
[00:25:56.000 --> 00:25:58.000]  我就用水打他
[00:25:58.000 --> 00:26:00.000]  打到他跳來跳去
[00:26:00.000 --> 00:26:02.000]  小時候嘛
[00:26:02.000 --> 00:26:04.000]  現在還可以嗎
[00:26:04.000 --> 00:26:06.000]  現在還可以養雞在家裡嗎
[00:26:06.000 --> 00:26:08.000]  各位姐妹
[00:26:08.000 --> 00:26:10.000]  你有沒有現在還養一隻雞在家裡
[00:26:10.000 --> 00:26:12.000]  靜靜雞養雞
[00:26:12.000 --> 00:26:14.000]  有沒有
[00:26:14.000 --> 00:26:16.000]  沒有吧
[00:26:16.000 --> 00:26:18.000]  你靜靜雞養一隻雞在家裡
[00:26:18.000 --> 00:26:20.000]  那是不是
[00:26:20.000 --> 00:26:22.000]  犯規
[00:26:22.000 --> 00:26:24.000]  是不是犯規
[00:26:24.000 --> 00:26:26.000]  不過
[00:26:26.000 --> 00:26:28.000]  我那層樓旁邊左右
[00:26:28.000 --> 00:26:30.000]  家家都養一隻雞
[00:26:30.000 --> 00:26:32.000]  我們每個人都知道
[00:26:32.000 --> 00:26:34.000]  不要養公雞就好了
[00:26:34.000 --> 00:26:36.000]  公雞在叫
[00:26:36.000 --> 00:26:38.000]  每天早上四五點
[00:26:38.000 --> 00:26:40.000]  咯咯咯咯咯
[00:26:40.000 --> 00:26:42.000]  每個人都知道
[00:26:42.000 --> 00:26:44.000]  我們的雞不出聲
[00:26:44.000 --> 00:26:46.000]  你宰牠
[00:26:46.000 --> 00:26:48.000]  新鮮雞嘛
[00:26:48.000 --> 00:26:50.000]  是不是
[00:26:50.000 --> 00:26:52.000]  我現在用養雞
[00:26:52.000 --> 00:26:54.000]  來做一個例子
[00:26:54.000 --> 00:26:56.000]  我想問問你
[00:26:56.000 --> 00:26:58.000]  大廈
[00:26:58.000 --> 00:27:00.000]  有沒有東西不准養的
[00:27:00.000 --> 00:27:02.000]  貓狗
[00:27:02.000 --> 00:27:04.000]  貓都不准
[00:27:04.000 --> 00:27:06.000]  貓都不准啊
[00:27:06.000 --> 00:27:08.000]  你們有沒有聽過有些
[00:27:08.000 --> 00:27:10.000]  不准養貓的
[00:27:10.000 --> 00:27:12.000]  真的嗎
[00:27:12.000 --> 00:27:14.000]  真的嗎
[00:27:14.000 --> 00:27:16.000]  因為我家裡沒有養貓
[00:27:16.000 --> 00:27:18.000]  還有我那裡是村屋
[00:27:18.000 --> 00:27:20.000]  任我養什麼都行
[00:27:20.000 --> 00:27:22.000]  我養條蛇都行
[00:27:22.000 --> 00:27:28.000]  你們有沒有養貓在家裡啊
[00:27:28.000 --> 00:27:32.000]  有沒有養雞在家裡啊
[00:27:32.000 --> 00:27:34.000]  有沒有養狗在家裡啊
[00:27:38.000 --> 00:27:42.000]  你那個狂渡不准養狗的不准養雞的不准養貓的
[00:27:42.000 --> 00:27:44.000]  那你還養在這裡那怎麼辦啊
[00:27:44.000 --> 00:27:48.000]  我從小養到牠長大了
[00:27:48.000 --> 00:27:50.000]  我已經怎麼捨得不要牠啊
[00:27:50.000 --> 00:27:52.000]  如果我現在
[00:27:52.000 --> 00:27:54.000]  將我的貓
[00:27:54.000 --> 00:27:56.000]  送給別人
[00:27:56.000 --> 00:27:58.000]  不要說拿去
[00:27:58.000 --> 00:28:00.000]  去人道毀滅
[00:28:00.000 --> 00:28:02.000]  我兒子不能夠
[00:28:02.000 --> 00:28:04.000]  不行的
[00:28:04.000 --> 00:28:06.000]  他一定會哭死的
[00:28:06.000 --> 00:28:08.000]  我女兒一定會哭死的
[00:28:08.000 --> 00:28:10.000]  我老婆一定會哭死的
[00:28:10.000 --> 00:28:14.000]  弟兄姊妹
[00:28:14.000 --> 00:28:16.000]  不行就是不行就是不行
[00:28:16.000 --> 00:28:18.000]  你明不明白我說什麼
[00:28:18.000 --> 00:28:20.000]  接著呢
[00:28:20.000 --> 00:28:22.000]  就埋怨神了
[00:28:22.000 --> 00:28:24.000]  我都不明白為什麼
[00:28:24.000 --> 00:28:26.000]  我又有侍奉
[00:28:26.000 --> 00:28:28.000]  我又回教會
[00:28:28.000 --> 00:28:30.000]  我又有奉獻
[00:28:30.000 --> 00:28:32.000]  我還
[00:28:32.000 --> 00:28:34.000]  祈禱會都去埋
[00:28:34.000 --> 00:28:36.000]  小罪又參加
[00:28:36.000 --> 00:28:38.000]  我還帶領小宗查經
[00:28:38.000 --> 00:28:40.000]  我養隻貓而已
[00:28:40.000 --> 00:28:44.000]  為什麼好像
[00:28:44.000 --> 00:28:46.000]  很多不如意的事情發生在我身上
[00:28:46.000 --> 00:28:52.000]  弟兄姊妹
[00:28:52.000 --> 00:28:54.000]  神是輕慢不得的
[00:28:54.000 --> 00:28:58.000]  莫以
[00:28:58.000 --> 00:29:00.000]  善小而不為
[00:29:00.000 --> 00:29:02.000]  莫以惡
[00:29:02.000 --> 00:29:04.000]  小而為之
[00:29:04.000 --> 00:29:06.000]  這是一個不信耶穌的叔叔
[00:29:06.000 --> 00:29:08.000]  告訴我的
[00:29:08.000 --> 00:29:10.000]  做人不要以為一件事
[00:29:10.000 --> 00:29:12.000]  是小小的善事
[00:29:12.000 --> 00:29:14.000]  這麼小的善事我做來做什麼
[00:29:14.000 --> 00:29:16.000]  做了都沒用
[00:29:16.000 --> 00:29:18.000]  又或者
[00:29:18.000 --> 00:29:20.000]  這些很小
[00:29:20.000 --> 00:29:22.000]  很小的問題
[00:29:22.000 --> 00:29:24.000]  很小的惡事
[00:29:24.000 --> 00:29:26.000]  我養隻貓而已
[00:29:26.000 --> 00:29:28.000]  不會傷害人的
[00:29:28.000 --> 00:29:30.000]  說真的未必會傷害到人
[00:29:32.000 --> 00:29:34.000]  但是如果說不批准
[00:29:34.000 --> 00:29:36.000]  不准的
[00:29:36.000 --> 00:29:38.000]  你就是明知故犯
[00:29:38.000 --> 00:29:40.000]  當然我都覺得這個不是說
[00:29:40.000 --> 00:29:42.000]  大到去搶人
[00:29:42.000 --> 00:29:44.000]  打人
[00:29:44.000 --> 00:29:46.000]  推婆婆下樓拿錢包
[00:29:46.000 --> 00:29:48.000]  那些就很嚴重的罪行
[00:29:48.000 --> 00:29:50.000]  我想養隻貓是罪
[00:29:50.000 --> 00:29:52.000]  不過就不是離譜到這麼離譜
[00:29:52.000 --> 00:29:54.000]  我想人都能夠
[00:29:54.000 --> 00:29:56.000]  比較接受得到
[00:29:56.000 --> 00:29:58.000]  但都是犯了神的律例典章
[00:30:00.000 --> 00:30:02.000]  小小而為之
[00:30:02.000 --> 00:30:06.000]  做人不是很難做
[00:30:06.000 --> 00:30:08.000]  如果我們真的願意
[00:30:08.000 --> 00:30:10.000]  跟從主義神的心意
[00:30:10.000 --> 00:30:12.000]  不難的
[00:30:12.000 --> 00:30:14.000]  但如果我們不是
[00:30:14.000 --> 00:30:16.000]  跟從神的旨意的話
[00:30:16.000 --> 00:30:18.000]  心意呢
[00:30:18.000 --> 00:30:20.000]  這裡一點那裡一點
[00:30:20.000 --> 00:30:22.000]  這裡一點那裡一點
[00:30:22.000 --> 00:30:24.000]  搞一搞就不會這麼小
[00:30:24.000 --> 00:30:26.000]  中國人有句說話
[00:30:26.000 --> 00:30:28.000]  世事偷什麼
[00:30:28.000 --> 00:30:30.000]  小事就偷一支針
[00:30:30.000 --> 00:30:32.000]  大事呢
[00:30:32.000 --> 00:30:34.000]  就偷黃金
[00:30:34.000 --> 00:30:36.000]  你看看
[00:30:36.000 --> 00:30:38.000]  小時候偷了支針
[00:30:38.000 --> 00:30:40.000]  什麼這麼大件事
[00:30:40.000 --> 00:30:42.000]  一支針值多少錢
[00:30:42.000 --> 00:30:44.000]  原來小事偷針
[00:30:44.000 --> 00:30:46.000]  大事就偷金
[00:30:46.000 --> 00:30:50.000]  所以在這裡說
[00:30:50.000 --> 00:30:52.000]  現在君王應當謹慎
[00:30:52.000 --> 00:30:54.000]  世上有審護官要聽勸戒
[00:30:54.000 --> 00:30:56.000]  有句聖經我給了大家
[00:30:56.000 --> 00:30:58.000]  永遠不死理信者
[00:30:58.000 --> 00:31:00.000]  現在
[00:31:00.000 --> 00:31:02.000]  還活著的時候要信耶穌
[00:31:02.000 --> 00:31:04.000]  因為主耶穌親口說的
[00:31:04.000 --> 00:31:06.000]  凡活著信我的
[00:31:06.000 --> 00:31:08.000]  必永遠不死
[00:31:08.000 --> 00:31:10.000]  這句聖經我們不要誤解
[00:31:10.000 --> 00:31:12.000]  那就是信耶穌我不用死了
[00:31:12.000 --> 00:31:14.000]  生癌由頭生到腳趾
[00:31:14.000 --> 00:31:16.000]  我都不用死了
[00:31:16.000 --> 00:31:18.000]  這裡不是說這件事
[00:31:18.000 --> 00:31:20.000]  最近我看一個
[00:31:20.000 --> 00:31:22.000]  不知道是書Facebook還是什麼
[00:31:22.000 --> 00:31:24.000]  總之我看了很多東西
[00:31:24.000 --> 00:31:26.000]  但是那句話很有趣
[00:31:26.000 --> 00:31:28.000]  他說生一次就死兩次
[00:31:28.000 --> 00:31:30.000]  生兩次就死一次
[00:31:30.000 --> 00:31:32.000]  明白我的意思嗎
[00:31:32.000 --> 00:31:34.000]  我們每個人
[00:31:34.000 --> 00:31:36.000]  人都出生的
[00:31:36.000 --> 00:31:38.000]  我們這裡每個人都有出生
[00:31:38.000 --> 00:31:40.000]  不出生怎麼會做一個人
[00:31:40.000 --> 00:31:42.000]  生一次
[00:31:42.000 --> 00:31:44.000]  我們是不是人人都可以死
[00:31:44.000 --> 00:31:46.000]  遲早的
[00:31:46.000 --> 00:31:48.000]  100歲不死200歲都死
[00:31:48.000 --> 00:31:50.000]  再不是969歲馬土薩拉都死
[00:31:50.000 --> 00:31:52.000]  全世界最老的
[00:31:52.000 --> 00:31:54.000]  馬土薩拉
[00:31:54.000 --> 00:31:56.000]  正經講969歲
[00:31:56.000 --> 00:31:58.000]  怎樣都死
[00:31:58.000 --> 00:32:00.000]  千歲都死
[00:32:00.000 --> 00:32:02.000]  生一次死一次
