
[00:00:00.000 --> 00:00:07.000]  我今天會用一個新的方法跟大家分享
[00:15:24.000 --> 00:15:26.000]  就是那個 Canos 的新歌
[00:15:26.000 --> 00:15:27.000]  這個新歌呢
[00:15:27.000 --> 00:15:29.000]  就是說是一個很特別的
[00:15:29.000 --> 00:15:30.000]  很有特別的意義的
[00:15:30.000 --> 00:15:31.000]  所以呢
[00:15:31.000 --> 00:15:33.000]  我將它這個新字
[00:15:33.000 --> 00:15:35.000]  那個 K-A-N-O-S
[00:15:35.000 --> 00:15:36.000]  Canos
[00:15:36.000 --> 00:15:38.000]  就未用過的
[00:15:38.000 --> 00:15:39.000]  正如說那個墳墓未用過
[00:15:39.000 --> 00:15:40.000]  大家明白嗎
[00:15:40.000 --> 00:15:41.000]  或者呢
[00:15:41.000 --> 00:15:42.000]  就叫奇特的
[00:15:42.000 --> 00:15:43.000]  或者是出眾的
[00:15:43.000 --> 00:15:44.000]  所以這個新
[00:15:44.000 --> 00:15:45.000]  是這樣的新墳
[00:15:45.000 --> 00:15:47.000]  奇特的出眾的
[00:15:47.000 --> 00:15:48.000]  那這首新歌呢
[00:15:48.000 --> 00:15:49.000]  是很有
[00:15:49.000 --> 00:15:51.000]  它的特別的用意
[00:15:51.000 --> 00:15:53.000]  就是在新約的時候
[00:15:53.000 --> 00:15:55.000]  它歌頌耶穌基督
[00:15:55.000 --> 00:15:57.000]  正如在舊約裡面的時候
[00:15:57.000 --> 00:15:59.000]  去歌頌耶和華神一樣
[00:15:59.000 --> 00:16:00.000]  所以你想一下
[00:16:00.000 --> 00:16:03.000]  如果能夠去歌頌耶穌基督
[00:16:03.000 --> 00:16:05.000]  如同歌頌耶和華神一樣
[00:16:05.000 --> 00:16:06.000]  那我想問你
[00:16:06.000 --> 00:16:08.000]  耶穌基督的身份是什麼呢
[00:16:08.000 --> 00:16:10.000]  我們能不能夠去歌頌
[00:16:10.000 --> 00:16:13.000]  任何一個被造之物
[00:16:13.000 --> 00:16:16.000]  如同歌頌這個創造主一樣呢
[00:16:16.000 --> 00:16:17.000]  是不行的嘛
[00:16:17.000 --> 00:16:18.000]  是不是
[00:16:18.000 --> 00:16:19.000]  所以呢
[00:16:19.000 --> 00:16:21.000]  那些異端認為
[00:16:21.000 --> 00:16:22.000]  耶穌是被創造的
[00:16:22.000 --> 00:16:24.000]  他們認為耶穌是被創造的
[00:16:24.000 --> 00:16:25.000]  因為祂是天使的時候
[00:16:25.000 --> 00:16:26.000]  就被創造了
[00:16:26.000 --> 00:16:27.000]  是不是
[00:16:27.000 --> 00:16:29.000]  祂是首先第一個被創造的
[00:16:29.000 --> 00:16:32.000]  是站不住腳的
[00:16:32.000 --> 00:16:33.000]  如果你真的認真去
[00:16:33.000 --> 00:16:34.000]  研讀聖經呢
[00:16:34.000 --> 00:16:37.000]  是很多很多角度的經文
[00:16:37.000 --> 00:16:38.000]  都告訴你
[00:16:38.000 --> 00:16:39.000]  是不行的
[00:16:39.000 --> 00:16:40.000]  特別啟示錄其實是
[00:16:40.000 --> 00:16:41.000]  很多這些
[00:16:41.000 --> 00:16:43.000]  用來講到三文一體的
[00:16:43.000 --> 00:16:44.000]  我看過一篇文章
[00:16:44.000 --> 00:16:46.000]  是一個非常有份量
[00:16:46.000 --> 00:16:48.000]  重量級的啟示錄的學者
[00:16:48.000 --> 00:16:49.000]  他寫的
[00:16:49.000 --> 00:16:50.000]  整篇文章是講
[00:16:50.000 --> 00:16:51.000]  從啟示錄
[00:16:51.000 --> 00:16:52.000]  抗三文一體
[00:16:52.000 --> 00:16:54.000]  這篇文章真的很棒
[00:16:54.000 --> 00:16:55.000]  好了
[00:16:55.000 --> 00:16:56.000]  接著他就說
[00:16:56.000 --> 00:16:57.000]  我在這裡看
[00:16:57.000 --> 00:16:59.000]  在這類啟示錄第五章第九節
[00:16:59.000 --> 00:17:01.000]  和第十四章第三節
[00:17:01.000 --> 00:17:02.000]  所唱出的
[00:17:02.000 --> 00:17:04.000]  都是高揚的救贖
[00:17:04.000 --> 00:17:05.000]  再次高舉了基督
[00:17:05.000 --> 00:17:07.000]  而高揚的救贖
[00:17:07.000 --> 00:17:11.000]  更是各族各方各民各國中發生
[00:17:11.000 --> 00:17:14.000]  而飛象舊約的如月節高揚
[00:17:14.000 --> 00:17:17.000]  是為以色列一族出埃及而設
[00:17:17.000 --> 00:17:19.000]  這裡想說什麼呢
[00:17:19.000 --> 00:17:20.000]  就是在舊約裡面
[00:17:20.000 --> 00:17:22.000]  不是有一個被殺的高揚嗎
[00:17:22.000 --> 00:17:23.000]  是不是
[00:17:23.000 --> 00:17:25.000]  那個就是如月節的高揚
[00:17:25.000 --> 00:17:27.000]  我相信大部分的弟兄姊妹
[00:17:27.000 --> 00:17:28.000]  在這裡坐著
[00:17:28.000 --> 00:17:29.000]  都知道我在說什麼
[00:17:29.000 --> 00:17:33.000]  因為當摩西要帶領這個埃及人
[00:17:33.000 --> 00:17:34.000]  不是
[00:17:34.000 --> 00:17:37.000]  帶領以色列出埃及的時候
[00:17:37.000 --> 00:17:38.000]  法老不肯
[00:17:38.000 --> 00:17:39.000]  搞來搞去
[00:17:39.000 --> 00:17:41.000]  最後最後一招
[00:17:41.000 --> 00:17:42.000]  神就出什麼
[00:17:42.000 --> 00:17:43.000]  好
[00:17:43.000 --> 00:17:44.000]  所有那些
[00:17:44.000 --> 00:17:47.000]  不是不用那些血圖
[00:17:47.000 --> 00:17:48.000]  在那個門那裡的
[00:17:48.000 --> 00:17:50.000]  那些長子就要被殺
[00:17:50.000 --> 00:17:51.000]  很厲害
[00:17:51.000 --> 00:17:52.000]  這次是不是
[00:17:52.000 --> 00:17:55.000]  所以神有時候出手都很重的
[00:17:55.000 --> 00:17:56.000]  是不是
[00:17:56.000 --> 00:17:57.000]  不過他一步步來
[00:17:57.000 --> 00:17:58.000]  你聽話就不用了
[00:17:58.000 --> 00:18:00.000]  你不聽話就重手了
[00:18:00.000 --> 00:18:01.000]  真的
[00:18:01.000 --> 00:18:03.000]  所以我們要警醒
[00:18:03.000 --> 00:18:05.000]  有時候有些東西淋到我們身上
[00:18:05.000 --> 00:18:08.000]  如果是明知自己是有問題的
[00:18:08.000 --> 00:18:09.000]  是自己錯的
[00:18:09.000 --> 00:18:11.000]  我們不快點去改過
[00:18:11.000 --> 00:18:12.000]  可以告訴大家
[00:18:12.000 --> 00:18:15.000]  一開始神可能都是從聖經那裡
[00:18:15.000 --> 00:18:17.000]  讓我們看起來覺得自己有點不妥
[00:18:17.000 --> 00:18:19.000]  或者是有些傳道牧師講道
[00:18:19.000 --> 00:18:20.000]  或者一首詩歌
[00:18:20.000 --> 00:18:21.000]  或者一些任何的
[00:18:21.000 --> 00:18:22.000]  令到你
[00:18:22.000 --> 00:18:23.000]  我都是不對的
[00:18:23.000 --> 00:18:25.000]  但是如果我們故意執著
[00:18:25.000 --> 00:18:26.000]  仍然堅持下去
[00:18:26.000 --> 00:18:29.000]  做這些不合神心意的事情的時候
[00:18:29.000 --> 00:18:30.000]  神到一個地步
[00:18:30.000 --> 00:18:31.000]  可以告訴你
[00:18:31.000 --> 00:18:32.000]  神有兩個做法
[00:18:32.000 --> 00:18:34.000]  一個任憑你
[00:18:34.000 --> 00:18:35.000]  聖經說任你
[00:18:35.000 --> 00:18:37.000]  任你自己
[00:18:37.000 --> 00:18:38.000]  自毀滅亡的
[00:18:38.000 --> 00:18:39.000]  有時候會真的
[00:18:39.000 --> 00:18:41.000]  但是另外神出重手
[00:18:41.000 --> 00:18:42.000]  這個管教
[00:18:42.000 --> 00:18:43.000]  可以告訴大家
[00:18:43.000 --> 00:18:45.000]  真的不是一件好玩的事情
[00:18:45.000 --> 00:18:46.000]  所以求主憐憫我們
[00:18:46.000 --> 00:18:48.000]  我們要快點悔改
[00:18:48.000 --> 00:18:49.000]  在這類
[00:18:49.000 --> 00:18:50.000]  還有一個
[00:18:50.000 --> 00:18:51.000]  在舊約裡面
[00:18:51.000 --> 00:18:53.000]  主要來說是救以色列人
[00:18:53.000 --> 00:18:54.000]  是不是
[00:18:54.000 --> 00:18:56.000]  但是在這裡新約是什麼
[00:18:56.000 --> 00:18:57.000]  強調就是
[00:18:57.000 --> 00:19:00.000]  高揚的救贖是各族各方各民各國
[00:19:00.000 --> 00:19:02.000]  Honor everybody
[00:19:02.000 --> 00:19:03.000]  是全世界
[00:19:03.000 --> 00:19:04.000]  是不是
[00:19:04.000 --> 00:19:05.000]  所以耶穌說
[00:19:05.000 --> 00:19:07.000]  你們要開始萬民作樂門徒
[00:19:07.000 --> 00:19:09.000]  所以新約比舊約
[00:19:09.000 --> 00:19:12.000]  不是我們說新約和舊約同與不同
[00:19:12.000 --> 00:19:14.000]  他是更進一步
[00:19:14.000 --> 00:19:16.000]  更進一步
[00:19:16.000 --> 00:19:18.000]  舊約是集中在一個民族
[00:19:18.000 --> 00:19:19.000]  神的選民
[00:19:19.000 --> 00:19:21.000]  但是其實神是透過他們
[00:19:21.000 --> 00:19:23.000]  才萬國能夠得到福氣
[00:19:23.000 --> 00:19:24.000]  是不是
[00:19:24.000 --> 00:19:26.000]  但是新約就很明顯
[00:19:26.000 --> 00:19:29.000]  這個救恩是全片猶太人
[00:19:29.000 --> 00:19:30.000]  及外邦人
[00:19:30.000 --> 00:19:31.000]  非猶太人
[00:19:31.000 --> 00:19:32.000]  所有全人類
[00:19:32.000 --> 00:19:33.000]  都有這個救恩
[00:19:33.000 --> 00:19:35.000]  是一個很特別的
[00:19:35.000 --> 00:19:37.000]  而啟示錄中
[00:19:37.000 --> 00:19:39.000]  又是有七節
[00:19:39.000 --> 00:19:41.000]  講到各民各族等字眼
[00:19:41.000 --> 00:19:43.000]  我又列了給你
[00:19:43.000 --> 00:19:44.000]  我不會逐節讀
[00:19:44.000 --> 00:19:46.000]  因為不想浪費時間
[00:19:46.000 --> 00:19:50.000]  所以我為什麼會這麼詳細列出經文給你
[00:19:50.000 --> 00:19:52.000]  這個是我的性格的一部分
[00:19:52.000 --> 00:19:54.000]  我做事要不就不做
[00:19:54.000 --> 00:19:56.000]  做起來就是很徹底的
[00:19:56.000 --> 00:19:58.000]  但是很多時候都不徹底
[00:19:58.000 --> 00:20:00.000]  你喜歡慢慢回去研究一下
[00:20:00.000 --> 00:20:02.000]  讀完這麼多節經文
[00:20:02.000 --> 00:20:04.000]  真的講各民各族各方
[00:20:04.000 --> 00:20:05.000]  是這樣的
[00:20:05.000 --> 00:20:07.000]  如果比較四章十一節
[00:20:07.000 --> 00:20:09.000]  中的二十四位長老
[00:20:09.000 --> 00:20:12.000]  對天父神所發出的訟詞
[00:20:12.000 --> 00:20:14.000]  剛才我講到
[00:20:14.000 --> 00:20:17.000]  在第四章十一節
[00:20:17.000 --> 00:20:19.000]  是有第四章
[00:20:19.000 --> 00:20:20.000]  現在講第五章
[00:20:20.000 --> 00:20:22.000]  第四章
[00:20:22.000 --> 00:20:24.000]  大家記得啟述第一章講什麼
[00:20:24.000 --> 00:20:26.000]  主要講到耶穌基督
[00:20:26.000 --> 00:20:28.000]  講到祂是怎樣怎樣怎樣
[00:20:28.000 --> 00:20:30.000]  接著第二到第三章
[00:20:30.000 --> 00:20:32.000]  就講七教會
[00:20:32.000 --> 00:20:33.000]  第四章開始
[00:20:33.000 --> 00:20:35.000]  就叫天庭異像
[00:20:35.000 --> 00:20:38.000]  就是說約翰的靈帶到天上
[00:20:38.000 --> 00:20:40.000]  一時在天上一時在地上
[00:20:40.000 --> 00:20:42.000]  讓人看見
[00:20:42.000 --> 00:20:44.000]  那個叫Heavenly
[00:20:44.000 --> 00:20:46.000]  英文叫Heavenly Court Room
[00:20:46.000 --> 00:20:49.000]  什麼叫Heavenly Court Room呢
[00:20:49.000 --> 00:20:50.000]  Heavenly就是天上
[00:20:50.000 --> 00:20:53.000]  Court就好像一個法庭
[00:20:53.000 --> 00:20:55.000]  好像一個法庭那樣
[00:20:55.000 --> 00:20:56.000]  那個地方
[00:20:56.000 --> 00:20:58.000]  原來耶華神
[00:20:58.000 --> 00:21:00.000]  天上在他的寶座
[00:21:00.000 --> 00:21:01.000]  看到寶座
[00:21:01.000 --> 00:21:02.000]  看到寶座
[00:21:02.000 --> 00:21:04.000]  寶座是用來做什麼的
[00:21:04.000 --> 00:21:06.000]  寶座就是給皇帝坐的
[00:21:06.000 --> 00:21:08.000]  但是皇帝做什麼的
[00:21:08.000 --> 00:21:09.000]  我們最近看的那一齣
[00:21:09.000 --> 00:21:11.000]  不是我們最近看的那一齣
[00:21:11.000 --> 00:21:13.000]  最近有一齣叫武則天
[00:21:13.000 --> 00:21:14.000]  大家記不記得
[00:21:14.000 --> 00:21:16.000]  有皇帝坐在那裡
[00:21:16.000 --> 00:21:19.000]  有事稟告無事退朝
[00:21:19.000 --> 00:21:21.000]  大家很記得這句話
[00:21:21.000 --> 00:21:23.000]  那些人走來就稟告
[00:21:23.000 --> 00:21:24.000]  誰誰做什麼
[00:21:24.000 --> 00:21:27.000]  誰誰一時參這個一時參那個
[00:21:27.000 --> 00:21:29.000]  那個其實是什麼
[00:21:29.000 --> 00:21:31.000]  就是叫皇帝去判斷
[00:21:31.000 --> 00:21:33.000]  皇帝就是做這樣的事
[00:21:33.000 --> 00:21:34.000]  去判斷
[00:21:34.000 --> 00:21:35.000]  對不對
[00:21:35.000 --> 00:21:36.000]  對不對
[00:21:36.000 --> 00:21:37.000]  做不做
[00:21:37.000 --> 00:21:38.000]  報告給他聽
[00:21:38.000 --> 00:21:41.000]  現在有敵軍在哪裡犯警
[00:21:41.000 --> 00:21:43.000]  派哪個將軍去
[00:21:43.000 --> 00:21:45.000]  派什麼什麼
[00:21:45.000 --> 00:21:46.000]  這個又派那個
[00:21:46.000 --> 00:21:47.000]  不要派那個
[00:21:47.000 --> 00:21:48.000]  派另一個
[00:21:48.000 --> 00:21:52.000]  這個是一個叫Court Room的景象
[00:21:52.000 --> 00:21:55.000]  當然皇帝上朝不是只做這件事
[00:21:55.000 --> 00:21:56.000]  但其中一件事
[00:21:56.000 --> 00:21:59.000]  他真的要他去做決策
[00:21:59.000 --> 00:22:02.000]  在天庭上也一樣有這個現象出現
[00:22:02.000 --> 00:22:04.000]  就是耶和神在那裡
[00:22:04.000 --> 00:22:06.000]  發施號令
[00:22:06.000 --> 00:22:07.000]  他們去到那裡
[00:22:07.000 --> 00:22:09.000]  這個其中一件事
[00:22:09.000 --> 00:22:12.000]  我們看看第四章那裡怎麼說
[00:22:12.000 --> 00:22:14.000]  第四章第十和第十一節
[00:22:14.000 --> 00:22:15.000]  我印給大家
[00:22:15.000 --> 00:22:17.000]  印給大家
[00:22:17.000 --> 00:22:18.000]  第四章第十節
[00:22:18.000 --> 00:22:22.000]  二十四位長老就俯伏敬拜坐在寶座上
[00:22:22.000 --> 00:22:25.000]  活到永永遠遠的那一位
[00:22:25.000 --> 00:22:26.000]  是不是
[00:22:26.000 --> 00:22:28.000]  這個在寶座上是誰
[00:22:28.000 --> 00:22:30.000]  就是耶和華神
[00:22:30.000 --> 00:22:32.000]  我們叫天父神
[00:22:32.000 --> 00:22:33.000]  他坐在寶座上
[00:22:33.000 --> 00:22:37.000]  而他的其中一個形容耶和華神的特點是什麼
[00:22:37.000 --> 00:22:39.000]  活到永永遠遠的
[00:22:39.000 --> 00:22:41.000]  看到嗎
[00:22:41.000 --> 00:22:45.000]  這個形容詞是我們沒有資格去受的
[00:22:45.000 --> 00:22:47.000]  我們人被創造
[00:22:47.000 --> 00:22:49.000]  有靈魂有身體
[00:22:49.000 --> 00:22:50.000]  是不是
[00:22:50.000 --> 00:22:54.000]  我們的身體是某年某月某日出生出現
[00:22:54.000 --> 00:22:56.000]  對不對
[00:22:56.000 --> 00:22:58.000]  幾時幾月幾日
[00:22:58.000 --> 00:23:00.000]  一九五三年七月五日
[00:23:00.000 --> 00:23:02.000]  就是我身體出現的時間
[00:23:02.000 --> 00:23:04.000]  即是六十二年前的七月五日
[00:23:04.000 --> 00:23:06.000]  我出生了
[00:23:06.000 --> 00:23:09.000]  我身體是有一個時間開始的
[00:23:09.000 --> 00:23:11.000]  我的靈魂呢
[00:23:11.000 --> 00:23:15.000]  這是一個神學上非常困難的問題
[00:23:15.000 --> 00:23:17.000]  所以我不會在這個時候
[00:23:17.000 --> 00:23:18.000]  只有這麼少時間
[00:23:18.000 --> 00:23:20.000]  怎麼跟你去說
[00:23:20.000 --> 00:23:23.000]  其實可能我也不是很清楚
[00:23:23.000 --> 00:23:25.000]  但是有一樣東西
[00:23:25.000 --> 00:23:27.000]  就是我們有一個開始
[00:23:27.000 --> 00:23:30.000]  但是我們的身體和我們的靈魂
[00:23:30.000 --> 00:23:33.000]  是永永遠遠的去到
[00:23:33.000 --> 00:23:36.000]  但我們不是在永永遠遠有個開始
[00:23:36.000 --> 00:23:38.000]  大家明白我的意思嗎
[00:23:38.000 --> 00:23:40.000]  我們有一個時間性的開始
[00:23:40.000 --> 00:23:42.000]  但我們不是永永遠遠的開始
[00:23:42.000 --> 00:23:45.000]  唯獨是誰才能夠有永永遠遠的開始
[00:23:45.000 --> 00:23:48.000]  唯獨是聖父聖子聖靈三位一體的神
[00:23:48.000 --> 00:23:50.000]  他們才是永永遠遠的開始
[00:23:50.000 --> 00:23:52.000]  所以在聖經裡面說到
[00:23:52.000 --> 00:23:55.000]  耶和華神是阿拉伯是阿梅亞
[00:23:55.000 --> 00:23:57.000]  Alpha Omega是創是始
[00:23:57.000 --> 00:23:59.000]  是創是始是終
[00:23:59.000 --> 00:24:01.000]  和是首先是末後
[00:24:01.000 --> 00:24:02.000]  你記得我說過的
[00:24:02.000 --> 00:24:04.000]  而耶穌基督神的原始
[00:24:04.000 --> 00:24:06.000]  一樣是用這個名稱形容他的
[00:24:06.000 --> 00:24:08.000]  他是Alpha Omega
[00:24:08.000 --> 00:24:10.000]  他是始他是終
[00:24:10.000 --> 00:24:12.000]  他也是首先是末後的
[00:24:12.000 --> 00:24:15.000]  所以你說他不是神是誰呢
[00:24:15.000 --> 00:24:17.000]  他怎麼可能是被造之物呢
[00:24:17.000 --> 00:24:19.000]  我真是莫名其妙的
[00:24:19.000 --> 00:24:21.000]  那些異端說他是被造之物
[00:24:21.000 --> 00:24:22.000]  莫名其妙的
[00:24:22.000 --> 00:24:23.000]  他要麼就不信聖經
[00:24:23.000 --> 00:24:26.000]  要麼就將聖經完全另外一個解法
[00:24:26.000 --> 00:24:28.000]  所以當他形容耶和華神的時候
[00:24:28.000 --> 00:24:32.000]  那個在寶座上活到永永遠遠的那位
[00:24:32.000 --> 00:24:35.000]  又把他們的冠冕放在寶座前
[00:24:35.000 --> 00:24:37.000]  這24位長老我曾經提過
[00:24:37.000 --> 00:24:38.000]  是一個象徵性
[00:24:38.000 --> 00:24:41.000]  就是代表了12個舊約的12個支派
[00:24:41.000 --> 00:24:43.000]  和新約12使徒
[00:24:43.000 --> 00:24:45.000]  就是只有這麼多人
[00:24:45.000 --> 00:24:47.000]  不是 他代表嘛
[00:24:47.000 --> 00:24:49.000]  就是說舊約神的子民
[00:24:49.000 --> 00:24:52.000]  新約神的被揀選去傳福音的那些
[00:24:52.000 --> 00:24:54.000]  因為使徒這個字呢
[00:24:54.000 --> 00:24:57.000]  在原文的含義就是被差遣者
[00:24:57.000 --> 00:24:59.000]  Apostle這個字
[00:24:59.000 --> 00:25:00.000]  Apostolos這個字
[00:25:00.000 --> 00:25:01.000]  就是被差遣
[00:25:01.000 --> 00:25:02.000]  差遣是什麼呢
[00:25:02.000 --> 00:25:04.000]  差遣就是將這個福音傳揚出去
[00:25:04.000 --> 00:25:05.000]  好了
[00:25:05.000 --> 00:25:07.000]  那麼去到第四章十一節
[00:25:07.000 --> 00:25:09.000]  他說我們的主我們的神
[00:25:09.000 --> 00:25:12.000]  這個就是還在說寶座上的那個耶和華神
[00:25:12.000 --> 00:25:13.000]  李佩德
[00:25:13.000 --> 00:25:15.000]  第一他用個名稱形容他
[00:25:15.000 --> 00:25:17.000]  李佩德榮耀尊貴權柄
[00:25:17.000 --> 00:25:19.000]  接著第二是什麼呢
[00:25:19.000 --> 00:25:21.000]  因為你創造了萬物
[00:25:21.000 --> 00:25:22.000]  看到為什麼神佩德嗎
[00:25:22.000 --> 00:25:25.000]  因為神是那個創造宇宙萬物的那位
[00:25:25.000 --> 00:25:27.000]  他創造宇宙萬物
[00:25:27.000 --> 00:25:29.000]  因為他是創造宇宙萬物
[00:25:29.000 --> 00:25:31.000]  所以耶華神是佩德我們去
[00:25:31.000 --> 00:25:34.000]  將榮耀尊貴權柄去給他
[00:25:34.000 --> 00:25:37.000]  即是好像你爸爸媽媽生你
[00:25:37.000 --> 00:25:40.000]  他是不是佩德你去
[00:25:40.000 --> 00:25:42.000]  孝順他呢
[00:25:42.000 --> 00:25:43.000]  對不對
[00:25:43.000 --> 00:25:47.000]  有句說話叫有養育之恩
[00:25:47.000 --> 00:25:48.000]  對不對
[00:25:48.000 --> 00:25:50.000]  他生你養你
[00:25:50.000 --> 00:25:53.000]  那你是不是和他有一個很特別的關係
[00:25:53.000 --> 00:25:58.000]  和你隔壁屋隔壁屋那對夫婦的關係
[00:25:58.000 --> 00:26:00.000]  是不是應該是很不同
[00:26:00.000 --> 00:26:02.000]  你可以對他們很好
[00:26:02.000 --> 00:26:04.000]  但是你不可以好像對父母一樣
[00:26:04.000 --> 00:26:06.000]  對他們一模一樣
[00:26:06.000 --> 00:26:07.000]  是不同的
[00:26:07.000 --> 00:26:09.000]  就是因為他生你
[00:26:09.000 --> 00:26:11.000]  就已經有這麼特別的關係
[00:26:11.000 --> 00:26:15.000]  是不是值得你去孝順和尊重尊敬他們
[00:26:15.000 --> 00:26:16.000]  這裡同樣地
[00:26:16.000 --> 00:26:19.000]  就是因為神是那個創造萬物的
[00:26:19.000 --> 00:26:20.000]  神是創造萬物的
[00:26:20.000 --> 00:26:22.000]  所以他是佩德
[00:26:22.000 --> 00:26:24.000]  佩德就是worth
[00:26:24.000 --> 00:26:25.000]  是deserve
[00:26:25.000 --> 00:26:26.000]  是worth
[00:26:26.000 --> 00:26:30.000]  他是值得我們去將榮耀尊貴權柄
[00:26:30.000 --> 00:26:31.000]  還有
[00:26:31.000 --> 00:26:33.000]  這些字眼榮耀尊貴權柄
[00:26:33.000 --> 00:26:35.000]  不是誰人都可以佩德的
[00:26:35.000 --> 00:26:40.000]  千萬不要說我將榮耀尊貴權柄給你
[00:26:40.000 --> 00:26:42.000]  不要亂來
[00:26:42.000 --> 00:26:43.000]  不是隨便的
[00:26:43.000 --> 00:26:45.000]  看你給什麼榮耀他
[00:26:45.000 --> 00:26:48.000]  那些地上的榮耀就OK
[00:26:48.000 --> 00:26:51.000]  但是你不可以將榮耀這個字眼隨便用
[00:26:51.000 --> 00:26:54.000]  然後萬物因你的旨意被創造而存在
[00:26:54.000 --> 00:26:58.000]  這個就是在第四章那裡去討論到
[00:26:58.000 --> 00:26:59.000]  佩不佩德
[00:26:59.000 --> 00:27:00.000]  為什麼佩德
[00:27:00.000 --> 00:27:02.000]  就是放在耶和身上
[00:27:02.000 --> 00:27:08.000]  但是去到這個啟示錄的第五章怎麼說呢
[00:27:08.000 --> 00:27:09.000]  第五章那裡
[00:27:09.000 --> 00:27:12.000]  我們看看經文怎麼說
[00:27:12.000 --> 00:27:13.000]  他說
[00:27:13.000 --> 00:27:14.000]  他們唱著新歌
[00:27:14.000 --> 00:27:16.000]  剛才我講完一輪新歌
[00:27:16.000 --> 00:27:18.000]  你配取書卷
[00:27:18.000 --> 00:27:20.000]  配拆開封印
[00:27:20.000 --> 00:27:21.000]  因為什麼
[00:27:21.000 --> 00:27:24.000]  論及到聖子耶穌的時候
[00:27:24.000 --> 00:27:27.000]  就不是說因為你創造宇宙文物
[00:27:27.000 --> 00:27:29.000]  他不是用這個形容他
[00:27:29.000 --> 00:27:30.000]  是形容他
[00:27:30.000 --> 00:27:32.000]  因為你被殺
[00:27:32.000 --> 00:27:33.000]  曾用你的血
[00:27:33.000 --> 00:27:34.000]  從各支派
[00:27:34.000 --> 00:27:35.000]  各方言
[00:27:35.000 --> 00:27:36.000]  各民族
[00:27:36.000 --> 00:27:37.000]  各邦國
[00:27:37.000 --> 00:27:38.000]  把人買來歸給神
[00:27:38.000 --> 00:27:39.000]  這個呢
[00:27:39.000 --> 00:27:41.000]  有一個神學上的名稱是什麼
[00:27:41.000 --> 00:27:44.000]  第一就是神創造了我們
[00:27:44.000 --> 00:27:45.000]  我們每一個人都被神創造
[00:27:45.000 --> 00:27:46.000]  對不對
[00:27:46.000 --> 00:27:47.000]  有我們有肉身
[00:27:47.000 --> 00:27:49.000]  但是神要再創造我們
[00:27:49.000 --> 00:27:51.000]  就好像我們第一次的出世
[00:27:51.000 --> 00:27:54.000]  I was born in 1953
[00:27:54.000 --> 00:27:55.000]  July the 5th
[00:27:55.000 --> 00:27:56.000]  I was born
[00:27:56.000 --> 00:27:57.000]  但是我再一次
[00:27:57.000 --> 00:27:58.000]  I was born again
[00:27:58.000 --> 00:27:59.000]  我是重生
[00:27:59.000 --> 00:28:00.000]  我是接著
[00:28:00.000 --> 00:28:02.000]  我是得罪耶穌的生命
[00:28:02.000 --> 00:28:03.000]  我是重新得救
[00:28:03.000 --> 00:28:07.000]  是1974年尾
[00:28:07.000 --> 00:28:09.000]  幾月幾號我不記得了
[00:28:09.000 --> 00:28:11.000]  是1974年尾
[00:28:11.000 --> 00:28:13.000]  某一個主日
[00:28:13.000 --> 00:28:17.000]  在崇拜最後最後
[00:28:17.000 --> 00:28:18.000]  唱贊美詩的時候
[00:28:18.000 --> 00:28:19.000]  我不唱
[00:28:19.000 --> 00:28:20.000]  我在思想
[00:28:20.000 --> 00:28:23.000]  如果耶穌基督不是神的兒子
[00:28:23.000 --> 00:28:25.000]  有誰配得上做神的兒子呢
[00:28:25.000 --> 00:28:28.000]  因為經歷過很多年的學習聖經
[00:28:28.000 --> 00:28:30.000]  我由天主教讀書的
[00:28:30.000 --> 00:28:32.000]  小學就開始有聖經
[00:28:32.000 --> 00:28:34.000]  一直大學讀中學
[00:28:34.000 --> 00:28:36.000]  考完會考
[00:28:36.000 --> 00:28:39.000]  接著後來就輾轉
[00:28:39.000 --> 00:28:41.000]  就回教會
[00:28:41.000 --> 00:28:43.000]  1974年的9月
[00:28:43.000 --> 00:28:44.000]  我開始回教會
[00:28:44.000 --> 00:28:45.000]  在加拿大回教會
[00:28:45.000 --> 00:28:47.000]  開始讀聖經
[00:28:47.000 --> 00:28:48.000]  去主教學
[00:28:48.000 --> 00:28:49.000]  去團契
[00:28:49.000 --> 00:28:50.000]  去大學的團契
[00:28:50.000 --> 00:28:51.000]  教會的團契
[00:28:51.000 --> 00:28:52.000]  大學的團契
[00:28:52.000 --> 00:28:54.000]  去教會的查經班
[00:28:54.000 --> 00:28:55.000]  祈禱查經班
[00:28:55.000 --> 00:28:56.000]  又看蜀靈書籍
[00:28:56.000 --> 00:28:57.000]  到了一個地步
[00:28:57.000 --> 00:29:00.000]  我覺得心裡面很伏
[00:29:00.000 --> 00:29:02.000]  就是耶穌基督是神的兒子
[00:29:02.000 --> 00:29:05.000]  於是我就在那裡
[00:29:05.000 --> 00:29:07.000]  我很相信
[00:29:07.000 --> 00:29:09.000]  我深信耶穌基督是神的兒子
[00:29:09.000 --> 00:29:11.000]  我願意接受祂成為我的救主
[00:29:11.000 --> 00:29:13.000]  在那個時候
[00:29:13.000 --> 00:29:16.000]  我就是Born Again的時候
[00:29:16.000 --> 00:29:17.000]  意思就是
[00:29:17.000 --> 00:29:18.000]  重新得救
[00:29:18.000 --> 00:29:20.000]  有個重生
[00:29:20.000 --> 00:29:21.000]  不是重新得救
[00:29:21.000 --> 00:29:23.000]  是重生
