
[00:00:00.000 --> 00:00:04.480]  今年的諾貝爾和平獎
[00:20:30.200 --> 00:20:32.200]  所以耶穌基督來
[00:20:32.200 --> 00:20:35.400]  在十字架上就代表耶穌基督的死
[00:20:35.400 --> 00:20:37.400]  強調他的死
[00:20:37.400 --> 00:20:40.440]  自己的身體是強調他的死
[00:20:40.440 --> 00:20:45.000]  耶穌基督的死就承傳了律法的要求
[00:20:45.000 --> 00:20:48.600]  耶穌替要行律法的人死了
[00:20:48.600 --> 00:20:52.040]  所以人就不需要再因為守律法
[00:20:52.040 --> 00:20:54.040]  而可以和神和好
[00:20:54.040 --> 00:21:00.440]  所以就廢掉了在律法產生的人與人之間的冤仇
[00:21:00.440 --> 00:21:04.520]  以致兩班人不需要有律法在中間
[00:21:04.520 --> 00:21:06.520]  因為神已經承傳了
[00:21:06.520 --> 00:21:08.520]  反而要耶穌在中間
[00:21:08.520 --> 00:21:10.520]  而兩班人如果相信耶穌
[00:21:10.520 --> 00:21:13.240]  他們就會成為一班新的人
[00:21:13.240 --> 00:21:16.200]  就是信耶穌的一個群體
[00:21:16.200 --> 00:21:18.200]  有個圖可以給大家看嗎
[00:21:18.200 --> 00:21:20.920]  對了,就是這麼簡單
[00:21:20.920 --> 00:21:25.160]  一個猶太人和外邦人
[00:21:25.160 --> 00:21:29.000]  在耶穌基督裏面成為一個新的群體
[00:21:29.000 --> 00:21:31.560]  律法就被耶穌代替了
[00:21:31.560 --> 00:21:35.000]  而第二樣耶穌做的方向其實都是同一樣東西
[00:21:35.000 --> 00:21:38.520]  不過方向和意義有少許不同
[00:21:38.520 --> 00:21:43.160]  耶穌是針對外邦人遠離神的罪
[00:21:43.160 --> 00:21:45.160]  和猶太人的罪
[00:21:45.160 --> 00:21:48.440]  而死而做那些事
[00:21:48.440 --> 00:21:51.240]  在十三節聖經提到
[00:21:51.240 --> 00:21:53.240]  靠著他的血
[00:21:53.240 --> 00:21:56.040]  就叫外邦人和神得到親近
[00:21:56.040 --> 00:21:59.000]  這是指外邦人的罪
[00:21:59.000 --> 00:22:01.000]  用血來形容耶穌
[00:22:01.000 --> 00:22:03.000]  這次不是用死
[00:22:03.000 --> 00:22:05.320]  是赦免罪的意思
[00:22:05.320 --> 00:22:07.320]  接著第十六節
[00:22:07.320 --> 00:22:09.320]  與神和好了
[00:22:09.320 --> 00:22:11.320]  十六節提到
[00:22:11.320 --> 00:22:14.600]  他們是與神為一的
[00:22:14.600 --> 00:22:16.600]  即是包含猶太人
[00:22:16.600 --> 00:22:18.600]  即是與神和好了
[00:22:18.600 --> 00:22:21.800]  是包含了猶太人和外邦人
[00:22:21.800 --> 00:22:23.800]  他們與神和好了
[00:22:23.800 --> 00:22:27.480]  是靠著耶穌基督的死流的血
[00:22:27.480 --> 00:22:32.680]  所以強調罪的功架是死
[00:22:32.680 --> 00:22:33.960]  與神交惡
[00:22:33.960 --> 00:22:35.960]  然後耶穌基督的血
[00:22:35.960 --> 00:22:37.960]  他的死血流的血
[00:22:37.960 --> 00:22:39.960]  就是洗淨人的罪
[00:22:39.960 --> 00:22:41.960]  洗淨人的罪
[00:22:41.960 --> 00:22:43.960]  與消除律法有少許方向不同
[00:22:43.960 --> 00:22:45.960]  但其實是同一類
[00:22:45.960 --> 00:22:47.960]  洗淨人的罪
[00:22:47.960 --> 00:22:49.960]  以至人被赦免
[00:22:49.960 --> 00:22:51.960]  人神的關係建立和好
[00:22:51.960 --> 00:22:53.960]  第十八節
[00:22:53.960 --> 00:22:56.760]  跟著十字架的圖
[00:22:56.760 --> 00:22:58.760]  作者保羅
[00:22:58.760 --> 00:23:00.760]  特別用三為一體的神
[00:23:00.760 --> 00:23:02.760]  來顯出舊恩
[00:23:02.760 --> 00:23:04.760]  藉耶穌基督的血
[00:23:04.760 --> 00:23:06.760]  猶太人和外邦人
[00:23:06.760 --> 00:23:08.760]  被聖靈所感動
[00:23:08.760 --> 00:23:10.760]  信耶穌也要被感動
[00:23:10.760 --> 00:23:12.760]  在聖靈的當中工作
[00:23:12.760 --> 00:23:14.760]  得以進到父神的面前
[00:23:14.760 --> 00:23:16.760]  三為一體的神
[00:23:16.760 --> 00:23:18.760]  就在十字架上
[00:23:18.760 --> 00:23:20.760]  應該出現了
[00:23:20.760 --> 00:23:22.760]  OK
[00:23:22.760 --> 00:23:24.760]  大概是這樣
[00:23:24.760 --> 00:23:26.760]  所以
[00:23:26.760 --> 00:23:28.760]  耶穌基督
[00:23:28.760 --> 00:23:30.760]  是
[00:23:30.760 --> 00:23:32.760]  用祂自己的命
[00:23:32.760 --> 00:23:34.760]  來打破
[00:23:34.760 --> 00:23:36.760]  很多的隔膜
[00:23:36.760 --> 00:23:38.760]  人與人之間的隔膜
[00:23:38.760 --> 00:23:40.760]  或者是人與神之間的隔膜
[00:23:40.760 --> 00:23:44.760]  是用祂自己的犧牲
[00:23:44.760 --> 00:23:46.760]  我們見到
[00:23:46.760 --> 00:23:48.760]  這是一個主動的愛
[00:23:48.760 --> 00:23:50.760]  聖經形容
[00:23:50.760 --> 00:23:52.760]  在人患了罪的時候
[00:23:52.760 --> 00:23:54.760]  神就來了
[00:23:54.760 --> 00:23:56.760]  主動的愛
[00:23:56.760 --> 00:23:58.760]  而且是一個犧牲
[00:23:58.760 --> 00:24:00.760]  是要放下的
[00:24:00.760 --> 00:24:02.760]  而且我們看到
[00:24:02.760 --> 00:24:04.760]  這個打破
[00:24:04.760 --> 00:24:06.760]  不是一個表面的打破
[00:24:06.760 --> 00:24:08.760]  不是解決了一些
[00:24:08.760 --> 00:24:10.760]  表面普通的問題
[00:24:10.760 --> 00:24:12.760]  吵架就算了
[00:24:12.760 --> 00:24:14.760]  根源的問題還沒解決
[00:24:14.760 --> 00:24:16.760]  遲些怎麼辦
[00:24:16.760 --> 00:24:18.760]  再吵架
[00:24:18.760 --> 00:24:20.760]  所以耶穌所做的
[00:24:20.760 --> 00:24:22.760]  不是表面的打破
[00:24:22.760 --> 00:24:24.760]  不是表面的縫補
[00:24:24.760 --> 00:24:26.760]  而是一個
[00:24:26.760 --> 00:24:28.760]  根源性的縫合
[00:24:28.760 --> 00:24:30.760]  是直指
[00:24:30.760 --> 00:24:32.760]  人類最深的
[00:24:32.760 --> 00:24:34.760]  罪的問題
[00:24:34.760 --> 00:24:36.760]  直指人類
[00:24:36.760 --> 00:24:38.760]  最深的罪的問題
[00:24:38.760 --> 00:24:40.760]  這個罪是產生
[00:24:40.760 --> 00:24:42.760]  一些很基本的
[00:24:42.760 --> 00:24:44.760]  罪性、驕傲
[00:24:44.760 --> 00:24:46.760]  很基本的
[00:24:46.760 --> 00:24:48.760]  產生敵意
[00:24:48.760 --> 00:24:50.760]  而耶穌
[00:24:50.760 --> 00:24:52.760]  就是來打破
[00:24:52.760 --> 00:24:54.760]  基本的罪性的問題
[00:24:54.760 --> 00:24:56.760]  以致人可以從
[00:24:56.760 --> 00:24:58.760]  根本的罪解決
[00:24:58.760 --> 00:25:00.760]  以致從裏面
[00:25:00.760 --> 00:25:02.760]  人裏面活出來
[00:25:02.760 --> 00:25:04.760]  這樣才可以
[00:25:04.760 --> 00:25:06.760]  解決一些
[00:25:06.760 --> 00:25:08.760]  表面上的紛爭
[00:25:08.760 --> 00:25:10.760]  和敵意
[00:25:10.760 --> 00:25:12.760]  人是需要被拯救
[00:25:12.760 --> 00:25:14.760]  簡單說
[00:25:14.760 --> 00:25:16.760]  人是需要被拯救
[00:25:16.760 --> 00:25:18.760]  不是
[00:25:18.760 --> 00:25:20.760]  自己可以拯救到
[00:25:20.760 --> 00:25:22.760]  我們自己
[00:25:22.760 --> 00:25:24.760]  回想起剛才我說的
[00:25:24.760 --> 00:25:26.760]  感覺到
[00:25:26.760 --> 00:25:28.760]  香港的一個
[00:25:28.760 --> 00:25:30.760]  撕裂的現象和氣氛
[00:25:30.760 --> 00:25:32.760]  其實大家都體會到
[00:25:32.760 --> 00:25:34.760]  有些人說
[00:25:34.760 --> 00:25:36.760]  香港現在被這個運動
[00:25:36.760 --> 00:25:38.760]  撕裂了
[00:25:38.760 --> 00:25:40.760]  但如果再想想的時候
[00:25:40.760 --> 00:25:42.760]  都未必一定是這樣
[00:25:42.760 --> 00:25:44.760]  其實一個引發點
[00:25:44.760 --> 00:25:46.760]  一件事情的引發點
[00:25:46.760 --> 00:25:48.760]  一爆就爆出來
[00:25:48.760 --> 00:25:50.760]  好像我們人際關係裏
[00:25:50.760 --> 00:25:52.760]  我們家庭區
[00:25:52.760 --> 00:25:54.760]  夫妻關係裏
[00:25:54.760 --> 00:25:56.760]  隱藏了很多炸彈
[00:25:56.760 --> 00:25:58.760]  有什麼引發點呢
[00:25:58.760 --> 00:26:00.760]  一爆就大爆
[00:26:00.760 --> 00:26:02.760]  那些是撕裂的現象
[00:26:02.760 --> 00:26:04.760]  很多人說
[00:26:04.760 --> 00:26:06.760]  民主的政制增長了30年
[00:26:06.760 --> 00:26:08.760]  所以到這裏
[00:26:08.760 --> 00:26:10.760]  落了三道閘
[00:26:10.760 --> 00:26:12.760]  言論自由又收窄了
[00:26:12.760 --> 00:26:14.760]  貧富懸殊
[00:26:14.760 --> 00:26:16.760]  已經很久了
[00:26:16.760 --> 00:26:18.760]  買不到房子
[00:26:18.760 --> 00:26:20.760]  又爆出來了
[00:26:20.760 --> 00:26:22.760]  高官貪污都在審
[00:26:22.760 --> 00:26:24.760]  中港的矛盾
[00:26:24.760 --> 00:26:26.760]  自由行
[00:26:26.760 --> 00:26:28.760]  一次過
[00:26:28.760 --> 00:26:30.760]  一個聚集
[00:26:30.760 --> 00:26:32.760]  或者運動爆出來
[00:26:32.760 --> 00:26:34.760]  這是一個根源性的問題
[00:26:34.760 --> 00:26:38.760]  如果解決不了
[00:26:38.760 --> 00:26:40.760]  都會繼續爆
[00:26:40.760 --> 00:26:42.760]  我就在想
[00:26:42.760 --> 00:26:44.760]  如何去複合
[00:26:44.760 --> 00:26:46.760]  社會的事情我都不太懂
[00:26:46.760 --> 00:26:48.760]  都很難
[00:26:48.760 --> 00:26:50.760]  社會告訴我們
[00:26:50.760 --> 00:26:52.760]  如何可以去
[00:26:52.760 --> 00:26:54.760]  縫合縫補
[00:26:54.760 --> 00:26:56.760]  現在社會上講的是
[00:26:56.760 --> 00:26:58.760]  要對話
[00:26:58.760 --> 00:27:00.760]  要對話
[00:27:00.760 --> 00:27:02.760]  都將希望放在對話當中
[00:27:02.760 --> 00:27:04.760]  但是如果對話
[00:27:04.760 --> 00:27:06.760]  沒有了一種犧牲
[00:27:06.760 --> 00:27:08.760]  或者一種放下
[00:27:08.760 --> 00:27:10.760]  都很難的
[00:27:10.760 --> 00:27:12.760]  沒有了一種主動性
[00:27:12.760 --> 00:27:14.760]  好像耶穌基督那樣的心
[00:27:14.760 --> 00:27:16.760]  其實都很難的
[00:27:16.760 --> 00:27:18.760]  不知道對話怎樣
[00:27:18.760 --> 00:27:20.760]  大家都可以繼續去祈禱
[00:27:20.760 --> 00:27:22.760]  繼續去體會
[00:27:22.760 --> 00:27:24.760]  另外我們可以做的
[00:27:24.760 --> 00:27:26.760]  我們要祈禱
[00:27:26.760 --> 00:27:28.760]  多多我們要祈禱
[00:27:28.760 --> 00:27:30.760]  近期我們都在講
[00:27:30.760 --> 00:27:32.760]  我們祈禱可以改變
[00:27:32.760 --> 00:27:34.760]  改變事情
[00:27:34.760 --> 00:27:36.760]  我們
[00:27:36.760 --> 00:27:38.760]  改變屬靈的世界
[00:27:38.760 --> 00:27:40.760]  其實我都不知道
[00:27:40.760 --> 00:27:42.760]  這句說話對不對
[00:27:42.760 --> 00:27:44.760]  改變屬靈的世界
[00:27:44.760 --> 00:27:46.760]  怎樣改變我都不知道
[00:27:46.760 --> 00:27:48.760]  至於祈禱
[00:27:48.760 --> 00:27:50.760]  讓屬靈的世界有些動作
[00:27:50.760 --> 00:27:52.760]  然後物質界的世界會改變
[00:27:52.760 --> 00:27:54.760]  這個都是我們相信的
[00:27:54.760 --> 00:27:56.760]  我們可以
[00:27:56.760 --> 00:27:58.760]  搖動主的手
[00:27:58.760 --> 00:28:00.760]  搖動主的手
[00:28:00.760 --> 00:28:02.760]  好像讓主
[00:28:02.760 --> 00:28:04.760]  搞動一些人的心
[00:28:04.760 --> 00:28:06.760]  搞動君王的心
[00:28:06.760 --> 00:28:08.760]  讓他們大家都會改變
[00:28:08.760 --> 00:28:10.760]  我們會繼續做
[00:28:10.760 --> 00:28:12.760]  繼續祈禱
[00:28:12.760 --> 00:28:14.760]  主一下你的和平
[00:28:14.760 --> 00:28:16.760]  你的和睦
[00:28:16.760 --> 00:28:18.760]  是要影響這個時局
[00:28:18.760 --> 00:28:20.760]  我們可以出去
[00:28:20.760 --> 00:28:22.760]  行驅祈禱
[00:28:22.760 --> 00:28:24.760]  很多目者
[00:28:24.760 --> 00:28:26.760]  都會出去行驅祈禱
[00:28:26.760 --> 00:28:28.760]  主一下你的工作
[00:28:28.760 --> 00:28:30.760]  很多的人都會和一些人傾
[00:28:30.760 --> 00:28:32.760]  安慰一下
[00:28:32.760 --> 00:28:34.760]  擁抱一下他們
[00:28:34.760 --> 00:28:36.760]  繼續做這樣的事情
[00:28:36.760 --> 00:28:38.760]  這個時局
[00:28:38.760 --> 00:28:40.760]  會反映你自己的什麼呢
[00:28:40.760 --> 00:28:42.760]  我們的精力
[00:28:42.760 --> 00:28:44.760]  會投向
[00:28:44.760 --> 00:28:46.760]  在我們的環境當中
[00:28:46.760 --> 00:28:48.760]  我自己在想
[00:28:48.760 --> 00:28:50.760]  其實
[00:28:50.760 --> 00:28:52.760]  一些爭執
[00:28:52.760 --> 00:28:54.760]  或者撕裂的現象
[00:28:54.760 --> 00:28:56.760]  不單在社會裡面發生
[00:28:56.760 --> 00:28:58.760]  其實在很多家庭
[00:28:58.760 --> 00:29:00.760]  很多人際關係
[00:29:00.760 --> 00:29:02.760]  裡面
[00:29:02.760 --> 00:29:04.760]  其實都會發生
[00:29:04.760 --> 00:29:06.760]  很多時候我們是不去留意
[00:29:06.760 --> 00:29:08.760]  不去看
[00:29:08.760 --> 00:29:10.760]  所以在這個期間
[00:29:10.760 --> 00:29:12.760]  我們要想
[00:29:12.760 --> 00:29:14.760]  在我們的人際裡面
[00:29:14.760 --> 00:29:16.760]  其實有什麼是潛藏
[00:29:16.760 --> 00:29:18.760]  炸彈
[00:29:18.760 --> 00:29:20.760]  隨時都會
[00:29:20.760 --> 00:29:22.760]  吵架
[00:29:22.760 --> 00:29:24.760]  先不要看這麼大社會
[00:29:24.760 --> 00:29:26.760]  先看看我們
[00:29:26.760 --> 00:29:28.760]  家庭人通常想想我們的家庭
[00:29:28.760 --> 00:29:30.760]  我們家庭會不會
[00:29:30.760 --> 00:29:32.760]  有些潛藏的
[00:29:32.760 --> 00:29:34.760]  炸彈在那裡
[00:29:34.760 --> 00:29:36.760]  或者已經在撕裂
[00:29:36.760 --> 00:29:38.760]  趁這個社會撕裂
[00:29:38.760 --> 00:29:40.760]  暫時淡化一下
[00:29:40.760 --> 00:29:42.760]  先不用理會
[00:29:42.760 --> 00:29:44.760]  但是聖經是鼓勵我們
[00:29:44.760 --> 00:29:46.760]  要縫補
[00:29:46.760 --> 00:29:48.760]  要縫合
[00:29:48.760 --> 00:29:50.760]  如果我們家庭關係都不夠
[00:29:50.760 --> 00:29:52.760]  縫補好
[00:29:52.760 --> 00:29:54.760]  我們怎樣去面對
[00:29:54.760 --> 00:29:56.760]  外面的社會性
[00:29:56.760 --> 00:29:58.760]  還說要去安慰人
[00:29:58.760 --> 00:30:00.760]  要去縫補一些人際的撕裂
[00:30:00.760 --> 00:30:02.760]  都是有些困難的
[00:30:02.760 --> 00:30:04.760]  所以這段時間
[00:30:04.760 --> 00:30:06.760]  我都在想
[00:30:06.760 --> 00:30:08.760]  有時想想家庭
[00:30:08.760 --> 00:30:10.760]  想想一些關係
[00:30:10.760 --> 00:30:12.760]  大家有沒有想過
[00:30:12.760 --> 00:30:14.760]  在這段時間
[00:30:14.760 --> 00:30:16.760]  會不會外面的撕裂
[00:30:16.760 --> 00:30:18.760]  刺激你想想自己的關係
[00:30:18.760 --> 00:30:20.760]  應該有的
[00:30:20.760 --> 00:30:22.760]  是不是
[00:30:22.760 --> 00:30:24.760]  我在家裡
[00:30:24.760 --> 00:30:26.760]  有一件工作要負責
[00:30:26.760 --> 00:30:28.760]  就是要晾衣服
[00:30:28.760 --> 00:30:30.760]  呵呵
[00:30:30.760 --> 00:30:32.760]  洗衣服
[00:30:32.760 --> 00:30:34.760]  那個不辛苦的
[00:30:34.760 --> 00:30:36.760]  因為洗衣機洗的
[00:30:36.760 --> 00:30:38.760]  所以最辛苦的
[00:30:38.760 --> 00:30:40.760]  就是拿衣服進洗衣機
[00:30:40.760 --> 00:30:42.760]  還要晾衣服
[00:30:42.760 --> 00:30:44.760]  還要收衣服
[00:30:44.760 --> 00:30:46.760]  是不是
[00:30:46.760 --> 00:30:48.760]  燙衣服
[00:30:48.760 --> 00:30:50.760]  都是我燙的
[00:30:50.760 --> 00:30:52.760]  那就
[00:30:52.760 --> 00:30:54.760]  所以很多時候
[00:30:54.760 --> 00:30:56.760]  都會晾衣服
[00:30:56.760 --> 00:30:58.760]  燙衣服
[00:30:58.760 --> 00:31:00.760]  通常做這些事情是何時做的呢
[00:31:00.760 --> 00:31:02.760]  是深夜
[00:31:02.760 --> 00:31:04.760]  是不是
[00:31:04.760 --> 00:31:06.760]  好像最不寶貴的時間
[00:31:06.760 --> 00:31:08.760]  但其實最要
[00:31:08.760 --> 00:31:10.760]  身體休息的時間
[00:31:10.760 --> 00:31:12.760]  深夜就會晾衣服
[00:31:12.760 --> 00:31:14.760]  因為放在洗衣機
[00:31:14.760 --> 00:31:16.760]  等它弄軟了
[00:31:16.760 --> 00:31:18.760]  做完才晾衣服
[00:31:18.760 --> 00:31:20.760]  那就在這
[00:31:20.760 --> 00:31:22.760]  我經常晾衣服
[00:31:22.760 --> 00:31:24.760]  過去
[00:31:24.760 --> 00:31:26.760]  其實深夜晾衣服
[00:31:26.760 --> 00:31:28.760]  都有好處
[00:31:28.760 --> 00:31:30.760]  因為很靜
[00:31:30.760 --> 00:31:32.760]  靜的時候
[00:31:32.760 --> 00:31:34.760]  就會想東西
[00:31:34.760 --> 00:31:36.760]  晾衣服很容易
[00:31:36.760 --> 00:31:38.760]  拿個衣架插在衣服上
[00:31:38.760 --> 00:31:40.760]  然後就掛上去
[00:31:40.760 --> 00:31:42.760]  那條竹子上
[00:31:42.760 --> 00:31:44.760]  最難就是要挖高然後掛上去
[00:31:44.760 --> 00:31:46.760]  因為有個騎樓
[00:31:46.760 --> 00:31:48.760]  那些竹子在那裡
[00:31:48.760 --> 00:31:50.760]  大家都是這樣
[00:31:50.760 --> 00:31:52.760]  很久沒晾衣服了
[00:31:52.760 --> 00:31:54.760]  哈哈哈
[00:31:54.760 --> 00:31:56.760]  我有工人幾年前都不用晾衣服
[00:31:56.760 --> 00:31:58.760]  現在要晾衣服了
[00:31:58.760 --> 00:32:00.760]  有一次晾衣服
[00:32:00.760 --> 00:32:02.760]  就想起
[00:32:02.760 --> 00:32:04.760]  其實晾衣服
[00:32:04.760 --> 00:32:06.760]  都有很多風波的
[00:32:06.760 --> 00:32:08.760]  因為我和我太太的晾衣服
[00:32:08.760 --> 00:32:10.760]  是很不同的方式
[00:32:10.760 --> 00:32:12.760]  是不是
[00:32:12.760 --> 00:32:14.760]  是不是
[00:32:14.760 --> 00:32:16.760]  我就一拿衣服
[00:32:16.760 --> 00:32:18.760]  啪一甩
[00:32:18.760 --> 00:32:20.760]  直一點
[00:32:20.760 --> 00:32:22.760]  穿著
[00:32:22.760 --> 00:32:24.760]  領子那裡穿
[00:32:24.760 --> 00:32:26.760]  這樣就掛上去了
[00:32:26.760 --> 00:32:28.760]  如果是一些T恤
[00:32:28.760 --> 00:32:30.760]  這樣就可以了
[00:32:30.760 --> 00:32:32.760]  一些底衣服
[00:32:32.760 --> 00:32:34.760]  只餘下兩條邊的
[00:32:34.760 --> 00:32:36.760]  用另一個衣架
[00:32:36.760 --> 00:32:38.760]  有一點點的框位
[00:32:38.760 --> 00:32:40.760]  掛了兩條
[00:32:40.760 --> 00:32:42.760]  繩子這樣晾上去
[00:32:42.760 --> 00:32:44.760]  這樣的
[00:32:44.760 --> 00:32:46.760]  褲子
[00:32:46.760 --> 00:32:48.760]  我很聰明的
[00:32:48.760 --> 00:32:50.760]  有長有短
[00:32:50.760 --> 00:32:52.760]  晾褲子
[00:32:52.760 --> 00:32:54.760]  扣了鈕扣之後
[00:32:54.760 --> 00:32:56.760]  量一下這條褲子
[00:32:56.760 --> 00:32:58.760]  不是量
[00:32:58.760 --> 00:33:00.760]  是看一看
[00:33:00.760 --> 00:33:02.760]  憑經驗看一看就行了
[00:33:02.760 --> 00:33:04.760]  如果是肥的
[00:33:04.760 --> 00:33:06.760]  就用大的衣架穿在中間
[00:33:06.760 --> 00:33:08.760]  不用夾
[00:33:08.760 --> 00:33:10.760]  小的
[00:33:10.760 --> 00:33:12.760]  瘦的用小的衣架
[00:33:12.760 --> 00:33:14.760]  穿上去
[00:33:14.760 --> 00:33:16.760]  清脆不會跌
[00:33:16.760 --> 00:33:18.760]  就算有一點點跌
[00:33:18.760 --> 00:33:20.760]  憑技術輕輕掛上去
[00:33:20.760 --> 00:33:22.760]  都不會跌
[00:33:22.760 --> 00:33:24.760]  很有技術
[00:33:24.760 --> 00:33:26.760]  為什麼要這樣做呢
[00:33:26.760 --> 00:33:28.760]  不夾
[00:33:28.760 --> 00:33:30.760]  你知不知道收衣服的是誰
[00:33:30.760 --> 00:33:32.760]  自己
[00:33:32.760 --> 00:33:34.760]  沒夾的衣服
[00:33:34.760 --> 00:33:36.760]  有時拔下來
[00:33:36.760 --> 00:33:38.760]  有時拿衣架下來
[00:33:38.760 --> 00:33:40.760]  不用夾
[00:33:40.760 --> 00:33:44.760]  但我太太晾衣服就完全不同
[00:33:44.760 --> 00:33:46.760]  她拿了衣服
[00:33:46.760 --> 00:33:48.760]  我不知道有沒有肥
[00:33:48.760 --> 00:33:50.760]  她就夾一個夾在這裡
[00:33:50.760 --> 00:33:52.760]  夾一個夾在這裡
[00:33:52.760 --> 00:33:54.760]  如果晾恤衫
[00:33:54.760 --> 00:33:56.760]  穿了衣架
[00:33:56.760 --> 00:33:58.760]  夾兩個夾
[00:33:58.760 --> 00:34:00.760]  你會不會扣鈕
[00:34:00.760 --> 00:34:02.760]  不會的
[00:34:02.760 --> 00:34:04.760]  我太太會扣一粒鈕
[00:34:04.760 --> 00:34:06.760]  她會肯定
[00:34:06.760 --> 00:34:08.760]  衣服絕對不會跌下來
[00:34:08.760 --> 00:34:12.760]  我肯定收衣服的時候
[00:34:12.760 --> 00:34:14.760]  很方便很快
[00:34:14.760 --> 00:34:20.760]  這兩個不同
[00:34:20.760 --> 00:34:22.760]  根深蒂固
[00:34:22.760 --> 00:34:26.760]  是藉著背景文化
[00:34:26.760 --> 00:34:28.760]  爭在宗教
[00:34:28.760 --> 00:34:30.760]  不知道有沒有信仰
[00:34:30.760 --> 00:34:32.760]  是影響
[00:34:32.760 --> 00:34:34.760]  根深蒂固的做法
[00:34:34.760 --> 00:34:36.760]  所以我一收衣服
[00:34:36.760 --> 00:34:38.760]  見到脂水晾衫
[00:34:38.760 --> 00:34:40.760]  我就很頭痛很麻煩
[00:34:40.760 --> 00:34:42.760]  因為下來要弄好夾
[00:34:42.760 --> 00:34:44.760]  又要解開鈕
[00:34:44.760 --> 00:34:46.760]  真的不用這樣
[00:34:46.760 --> 00:34:48.760]  間中我都試過
[00:34:48.760 --> 00:34:50.760]  有些風
[00:34:50.760 --> 00:34:52.760]  吹了褲子下來
[00:34:52.760 --> 00:34:54.760]  十年一兩次
[00:34:54.760 --> 00:35:00.760]  不要絕對
[00:35:00.760 --> 00:35:04.760]  近來我放假
[00:35:04.760 --> 00:35:06.760]  九月底我放假
[00:35:06.760 --> 00:35:08.760]  放假的人睡了幾天覺
[00:35:08.760 --> 00:35:10.760]  人就清醒一點
[00:35:10.760 --> 00:35:12.760]  心靈多一點空間
[00:35:12.760 --> 00:35:14.760]  無論怎樣都要做
[00:35:14.760 --> 00:35:16.760]  都要晾衫
[00:35:16.760 --> 00:35:18.760]  那次晾衫有啟發
[00:35:18.760 --> 00:35:20.760]  因為心靈空間有
[00:35:20.760 --> 00:35:22.760]  所以工作就強一點
[00:35:22.760 --> 00:35:24.760]  一晾衫的時候
[00:35:24.760 --> 00:35:26.760]  就發覺
[00:35:26.760 --> 00:35:28.760]  我和我太太
[00:35:28.760 --> 00:35:30.760]  十幾年
[00:35:30.760 --> 00:35:32.760]  在晾衫的問題上
[00:35:32.760 --> 00:35:34.760]  都有很多爭拗
[00:35:34.760 --> 00:35:36.760]  最多就說
[00:35:36.760 --> 00:35:38.760]  你不要夾這麼多東西
[00:35:38.760 --> 00:35:40.760]  不會跌的,十年跌兩次,三次
[00:35:40.760 --> 00:35:42.760]  不要緊
[00:35:42.760 --> 00:35:44.760]  她又說不是,跌下來很骯髒,要再洗
[00:35:44.760 --> 00:35:46.760]  這是表面的事
[00:35:46.760 --> 00:35:48.760]  是不是表面
[00:35:48.760 --> 00:35:50.760]  聽她的話就夾兩夾
[00:35:50.760 --> 00:35:52.760]  她不在的時候就不夾
[00:35:52.760 --> 00:35:54.760]  就是這樣
[00:35:54.760 --> 00:35:56.760]  好像小朋友一樣
[00:35:56.760 --> 00:35:58.760]  你看到小朋友穿衣服,在你面前就穿
[00:35:58.760 --> 00:36:00.760]  一出門就脫衣服
[00:36:00.760 --> 00:36:02.760]  都是這樣,好像小朋友一樣
[00:36:02.760 --> 00:36:04.760]  那次晾衫
[00:36:04.760 --> 00:36:06.760]  一邊晾一邊掛
[00:36:06.760 --> 00:36:08.760]  真的會弄成這樣
[00:36:08.760 --> 00:36:10.760]  我記得有一兩次
[00:36:10.760 --> 00:36:12.760]  我教我兒子晾衫
[00:36:12.760 --> 00:36:14.760]  年紀大一點的晾衫
[00:36:14.760 --> 00:36:16.760]  拿起衣服要搖一搖
[00:36:16.760 --> 00:36:18.760]  然後教他穿
[00:36:18.760 --> 00:36:20.760]  像我這樣
[00:36:20.760 --> 00:36:22.760]  我發覺我差一點點就沒有出聲
[00:36:22.760 --> 00:36:24.760]  你不要學你媽媽這樣
[00:36:24.760 --> 00:36:26.760]  夾兩夾在這裡
[00:36:26.760 --> 00:36:28.760]  在心裡面已經
[00:36:28.760 --> 00:36:30.760]  說了一下
[00:36:30.760 --> 00:36:32.760]  不過差在沒有出聲
[00:36:32.760 --> 00:36:34.760]  理性上知道這樣是不行的
[00:36:34.760 --> 00:36:36.760]  這樣是不行的
[00:36:36.760 --> 00:36:38.760]  但心裡面也有時候不滿意
[00:36:38.760 --> 00:36:40.760]  對方所作的
[00:36:40.760 --> 00:36:42.760]  在教子女那裡加一些藥
[00:36:42.760 --> 00:36:44.760]  要令對方
[00:36:44.760 --> 00:36:46.760]  跟我自己那個
[00:36:46.760 --> 00:36:48.760]  這些是不是很根深蒂固
[00:36:48.760 --> 00:36:50.760]  是不是很根深蒂固
[00:36:50.760 --> 00:36:52.760]  產生矛盾
[00:36:52.760 --> 00:36:54.760]  我晾衫的時候
[00:36:54.760 --> 00:36:56.760]  就發覺為什麼會弄成這樣
[00:36:56.760 --> 00:36:58.760]  十幾年晾了衣服
[00:36:58.760 --> 00:37:00.760]  有時候看到衣服
[00:37:00.760 --> 00:37:02.760]  近期晾枕頭袋
[00:37:02.760 --> 00:37:04.760]  枕頭套
[00:37:04.760 --> 00:37:06.760]  其實很簡單
[00:37:06.760 --> 00:37:08.760]  一個枕頭套一個衣架
