
[00:00:00.000 --> 00:00:03.840]  今天跟大家分享的經文是在
[00:18:13.440 --> 00:18:14.980]  痛苦的時候
[00:18:16.260 --> 00:18:20.860]  非常懊悔的時候也會這樣子 我們看到在舊約裡面那些的
[00:18:20.860 --> 00:18:25.220]  文士或者那些人他們非常的
[00:18:25.220 --> 00:18:28.300]  懊悔或者是非常憤怒的時候 他們都會撕裂衣服
[00:18:28.300 --> 00:18:31.880]  那這個以色列王為什麼看到信
[00:18:31.880 --> 00:18:33.660]  他就會撕裂衣服呢
[00:18:33.660 --> 00:18:36.220]  本來這封信是一封
[00:18:36.220 --> 00:18:37.760]  求助的信
[00:18:37.760 --> 00:18:39.300]  但是對他來講
[00:18:39.300 --> 00:18:42.120]  他曾經是那個亞蘭
[00:18:42.120 --> 00:18:43.900]  國的手下的
[00:18:44.160 --> 00:18:48.000]  敗仗 對不對 所以當他接到這封信的時候他有什麼感覺
[00:18:48.000 --> 00:18:52.100]  他覺得好像你命令我做這個事情
[00:18:52.100 --> 00:18:54.400]  而這個事情對我來講呢
[00:18:54.400 --> 00:18:56.960]  是很難的我做不到所以呢
[00:18:56.960 --> 00:18:59.520]  你肯定是藉著這個事情來找什麼
[00:18:59.520 --> 00:19:01.060]  找茬的對不對
[00:19:01.060 --> 00:19:04.380]  他
[00:19:04.380 --> 00:19:09.260]  感受得到這種盛氣凜然或者是這種來自
[00:19:09.260 --> 00:19:13.100]  亞蘭國的這種威脅 他覺得
[00:19:13.340 --> 00:19:15.660]  肯定這封信就是來找茬的
[00:19:15.660 --> 00:19:18.980]  你明知道我沒有這個能力去醫治人
[00:19:18.980 --> 00:19:20.780]  沒有辦法把他的病治好
[00:19:20.780 --> 00:19:22.060]  那肯定你要
[00:19:22.060 --> 00:19:23.340]  因為這個事情
[00:19:23.340 --> 00:19:25.120]  你可能又來攻打我們了
[00:19:25.120 --> 00:19:27.180]  又來挑起一些的戰事了
[00:19:27.180 --> 00:19:29.740]  奇怪喔
[00:19:29.740 --> 00:19:30.760]  為什麼
[00:19:30.760 --> 00:19:35.100]  一個以色列的小女孩被擄到
[00:19:35.100 --> 00:19:37.920]  亞蘭 他也知道
[00:19:37.920 --> 00:19:41.760]  以色列當中有人 有一個先知能夠給他
[00:19:42.020 --> 00:19:43.560]  治病 但是這個
[00:19:43.560 --> 00:19:45.100]  以色列王
[00:19:45.100 --> 00:19:46.620]  他卻怎麼樣
[00:19:46.620 --> 00:19:50.220]  好像把這個先知給忘了
[00:19:50.220 --> 00:19:52.520]  他不知道他有人啊
[00:19:52.520 --> 00:19:57.380]  他只是想他自己 他覺得他自己不行 他覺得自己他不是神
[00:19:57.380 --> 00:19:59.940]  所以他沒有辦法令人死令人活
[00:19:59.940 --> 00:20:01.480]  所以他很憤怒
[00:20:01.480 --> 00:20:02.760]  他
[00:20:02.760 --> 00:20:07.360]  忘記了他的國中還有很多的人才特別是那位先知叫做
[00:20:07.360 --> 00:20:08.380]  以麗莎的
[00:20:08.380 --> 00:20:09.420]  所以他
[00:20:09.420 --> 00:20:11.200]  已經把那個先知給忘了
[00:20:12.220 --> 00:20:15.040]  除了把先知給忘了還把誰給忘了呢
[00:20:15.040 --> 00:20:18.380]  他把神也給忘了
[00:20:18.380 --> 00:20:20.420]  就算你把先知忘了
[00:20:20.420 --> 00:20:22.720]  那沒有關係啊 那你還是可以
[00:20:22.720 --> 00:20:26.560]  來到以色列的神耶和華那裡去求告神嘛
[00:20:26.560 --> 00:20:29.120]  你還是能夠靠著神可以去
[00:20:29.120 --> 00:20:30.140]  醫治
[00:20:30.140 --> 00:20:31.160]  這個
[00:20:31.160 --> 00:20:32.960]  大麻瘋病人嘛 對不對
[00:20:32.960 --> 00:20:36.300]  你沒有這個能力不要緊 可是神有這個能力
[00:20:36.300 --> 00:20:39.100]  這個以色列王
[00:20:39.100 --> 00:20:41.420]  他清不清楚耶和華神有這個能力呢
[00:20:42.440 --> 00:20:43.980]  應該是非常清楚的
[00:20:43.980 --> 00:20:45.040]  因為他
[00:20:45.040 --> 00:20:47.860]  曾經經歷過耶和華的幫助對不對
[00:20:47.860 --> 00:20:49.140]  他也曾經
[00:20:49.140 --> 00:20:53.480]  經歷過誰的幫助除了耶和華之外
[00:20:53.480 --> 00:20:54.520]  也經歷過
[00:20:54.520 --> 00:20:56.040]  以麗莎的幫助
[00:20:56.040 --> 00:20:59.880]  他都有經歷過 可是他首先把以麗莎忘了
[00:20:59.880 --> 00:21:00.920]  然後把神
[00:21:00.920 --> 00:21:02.180]  也給忘了
[00:21:02.180 --> 00:21:04.740]  所以他很生氣
[00:21:04.740 --> 00:21:05.780]  很憤怒
[00:21:05.780 --> 00:21:09.360]  弟兄姊妹 我們有時候會不會也這樣呢
[00:21:09.360 --> 00:21:11.400]  當我們面臨一些的
[00:21:11.660 --> 00:21:13.720]  難題 一些困境的時候
[00:21:13.720 --> 00:21:15.760]  我們就把我們的神給忘了
[00:21:15.760 --> 00:21:19.340]  我們也常常忘記神在我們生命當中
[00:21:19.340 --> 00:21:20.360]  有過
[00:21:20.360 --> 00:21:22.160]  大大小小的恩典
[00:21:22.160 --> 00:21:23.180]  他在我們
[00:21:23.180 --> 00:21:26.000]  生命裡面行過大大小小的神蹟
[00:21:26.000 --> 00:21:29.840]  可是在某一個時刻當我們遇見難題的時候
[00:21:29.840 --> 00:21:31.620]  我們就把這些都給忘了
[00:21:31.620 --> 00:21:35.220]  覺得神裡給我這個挑戰太大了 這樣不是
[00:21:35.220 --> 00:21:36.740]  要讓我
[00:21:36.740 --> 00:21:39.060]  落入那個陷阱裡面嗎
[00:21:39.060 --> 00:21:40.340]  其實不是
[00:21:42.640 --> 00:21:44.160]  上帝一直都在
[00:21:44.160 --> 00:21:45.200]  就是我們
[00:21:45.200 --> 00:21:46.480]  把祂忘了而已
[00:21:46.480 --> 00:21:49.800]  在這裡我們可以看到
[00:21:49.800 --> 00:21:51.600]  小女孩的
[00:21:51.600 --> 00:21:53.900]  這個信心 就是這個小的
[00:21:53.900 --> 00:21:55.440]  使女的信心
[00:21:55.440 --> 00:22:00.800]  跟這個以色列王他的這個反應 其實是一個非常強烈的對比
[00:22:00.800 --> 00:22:02.340]  而這個
[00:22:02.340 --> 00:22:04.900]  乃曼他來求這個
[00:22:04.900 --> 00:22:06.180]  以色列王
[00:22:06.180 --> 00:22:09.520]  也形成一種很強烈的對比
[00:22:09.520 --> 00:22:10.280]  因為
[00:22:10.540 --> 00:22:13.100]  連一個強國的
[00:22:13.100 --> 00:22:14.120]  元帥
[00:22:14.120 --> 00:22:16.420]  他都能夠去投靠
[00:22:16.420 --> 00:22:17.460]  以色列的神
[00:22:17.460 --> 00:22:20.020]  一個是外邦人
[00:22:20.020 --> 00:22:24.620]  他是亞蘭的一個元帥 他都能夠去投靠一和華
[00:22:24.620 --> 00:22:28.980]  投靠以色列的神 可是以色列的君王卻怎麼樣
[00:22:28.980 --> 00:22:32.560]  他卻反而不尋求神
[00:22:32.560 --> 00:22:35.880]  他卻反而不相信他的神有這個能力
[00:22:40.240 --> 00:22:42.020]  然後接下來發生什麼事情呢
[00:22:42.020 --> 00:22:43.300]  在第九節
[00:22:43.300 --> 00:22:47.920]  在第八節
[00:22:47.920 --> 00:22:52.260]  然後這個事情傳到誰那裡 傳到以利沙那裡 他知道了
[00:22:52.260 --> 00:22:58.400]  所以他講了一句話 他派人去 他沒有自己親自去 他是派了一個人去
[00:22:58.400 --> 00:23:01.480]  去到這個以色列王面前 跟這個以色列王講
[00:23:01.480 --> 00:23:02.500]  他說什麼
[00:23:02.500 --> 00:23:05.320]  你為什麼濕了衣服呢
[00:23:05.320 --> 00:23:08.140]  可是那人到我這裡來
[00:23:08.140 --> 00:23:10.180]  他就知道以色列
[00:23:10.440 --> 00:23:12.240]  終有先知了
[00:23:12.240 --> 00:23:14.540]  你可以好好琢磨這句話
[00:23:14.540 --> 00:23:16.600]  非常有意思的
[00:23:16.600 --> 00:23:23.000]  首先第一句他說你為什麼濕了衣服呢
[00:23:23.000 --> 00:23:25.800]  你覺得他是什麼語氣
[00:23:25.800 --> 00:23:30.680]  責備 我聽到有人說責備
[00:23:30.680 --> 00:23:32.980]  對 責備
[00:23:32.980 --> 00:23:35.280]  他覺得他這樣做非常的
[00:23:35.280 --> 00:23:37.580]  不對 他要責備
[00:23:37.580 --> 00:23:38.860]  然後他還說
[00:23:39.380 --> 00:23:43.980]  可是那人到我這裡來 他就知道以色列終有先知了
[00:23:43.980 --> 00:23:45.260]  這句話
[00:23:45.260 --> 00:23:48.080]  有點一語雙關
[00:23:48.080 --> 00:23:52.680]  一方面是讓人知道 讓乃曼知道
[00:23:52.680 --> 00:23:55.000]  來他那裡就可以得到醫治
[00:23:55.000 --> 00:24:00.360]  就知道我就是那個可以醫治你大麻瘋的先知 這是第一方面
[00:24:00.360 --> 00:24:01.400]  第二方面呢
[00:24:01.400 --> 00:24:03.700]  是告訴以色列王
[00:24:03.700 --> 00:24:05.480]  你把我給忘了
[00:24:05.480 --> 00:24:06.760]  你也應該
[00:24:06.760 --> 00:24:09.080]  知道在以色列當中
[00:24:09.320 --> 00:24:11.380]  有先知就是以利沙我
[00:24:11.380 --> 00:24:13.940]  我也曾經在
[00:24:13.940 --> 00:24:18.040]  很多的事情上面行過神蹟來幫助你協助你
[00:24:18.040 --> 00:24:20.080]  其實這個是對
[00:24:20.080 --> 00:24:22.900]  以色列王的一個責備
[00:24:22.900 --> 00:24:25.460]  因為他忘了先知也忘了神
[00:24:25.460 --> 00:24:29.040]  好了
[00:24:29.040 --> 00:24:31.080]  接下來
[00:24:31.080 --> 00:24:32.360]  乃曼
[00:24:32.360 --> 00:24:33.140]  他
[00:24:33.140 --> 00:24:34.680]  首先
[00:24:35.960 --> 00:24:39.800]  去到君王面前 他有點好像碰到壁 但是呢
[00:24:39.800 --> 00:24:40.560]  馬上
[00:24:40.560 --> 00:24:42.860]  君王要叫他去
[00:24:42.860 --> 00:24:45.940]  直接找以利沙 所以他
[00:24:45.940 --> 00:24:48.240]  去到以利沙的家門口了
[00:24:48.240 --> 00:24:49.520]  他是
[00:24:49.520 --> 00:24:53.100]  去到那裡的時候
[00:24:53.100 --> 00:24:56.440]  可能非常的意外而且非常的失望
[00:24:56.440 --> 00:24:58.740]  因為他可能有些幻想
[00:24:58.740 --> 00:25:03.340]  當他要去以利沙家裡面的時候 他可能幻想很多人會迎接他
[00:25:03.600 --> 00:25:08.200]  可能有很大的排場 先知會主動出來迎接他跟他
[00:25:08.200 --> 00:25:13.580]  好好的招呼他 至少要好好招呼他 至少要見他的面 結果呢
[00:25:13.580 --> 00:25:18.200]  好像沒有啊 這個以利沙不但沒出來 而且只是派了一個
[00:25:18.200 --> 00:25:20.240]  僕人出來跟他講
[00:25:20.240 --> 00:25:26.380]  那你去哪裡哪裡要做什麼 就是去那個約旦河那裡去沐浴七回就好了
[00:25:26.380 --> 00:25:29.720]  這個跟他的想像的那個落差好像
[00:25:29.720 --> 00:25:31.000]  太大了一點
[00:25:31.500 --> 00:25:34.840]  他本來想可能要有很大的排場
[00:25:34.840 --> 00:25:37.640]  先知要好好的招呼他 帶他 然後呢
[00:25:37.640 --> 00:25:39.440]  還要弄一些
[00:25:39.440 --> 00:25:41.480]  場面 然後
[00:25:41.480 --> 00:25:43.540]  很鄭重其事的幫他來
[00:25:43.540 --> 00:25:45.840]  祈禱 然後讓他的馬蜂病可以好
[00:25:45.840 --> 00:25:46.860]  結果不是
[00:25:46.860 --> 00:25:49.680]  他也沒出來 只是派了一個僕人出來
[00:25:49.680 --> 00:25:53.000]  這個僕人還叫他要去做這種好像感覺
[00:25:53.000 --> 00:25:54.540]  挺丟面子的事情
[00:25:54.540 --> 00:25:55.820]  因為
[00:25:55.820 --> 00:25:57.100]  堂堂一個的
[00:25:57.100 --> 00:25:58.640]  元帥
[00:25:58.640 --> 00:26:01.460]  你要去到哪裡 去到約旦河那裡要去
[00:26:01.960 --> 00:26:03.760]  在那裡沐浴七回啊
[00:26:03.760 --> 00:26:07.860]  你會覺得好像有點難以接受
[00:26:07.860 --> 00:26:09.380]  他是一個元帥
[00:26:09.380 --> 00:26:13.480]  他覺得有點髒的河裡面還要去洗澡
[00:26:13.480 --> 00:26:15.280]  七次
[00:26:15.280 --> 00:26:18.100]  那被別人看到不會笑話他嗎 對不對
[00:26:18.100 --> 00:26:22.180]  他也感覺好像這種的要求是一種對他的
[00:26:22.180 --> 00:26:23.220]  侮辱
[00:26:23.220 --> 00:26:26.280]  所以他很難接受 第一方面他
[00:26:26.280 --> 00:26:30.640]  覺得應該有的那個場面沒有 第二方面他又覺得
[00:26:30.900 --> 00:26:33.200]  別人的那個要求對他來講是一種的
[00:26:33.200 --> 00:26:33.980]  侮辱
[00:26:33.980 --> 00:26:35.260]  所以他非常的
[00:26:35.260 --> 00:26:36.020]  憤怒
[00:26:36.020 --> 00:26:37.040]  離開了
[00:26:37.040 --> 00:26:42.160]  在這裡我們看到乃曼他的態度 他整個
[00:26:42.160 --> 00:26:44.720]  求醫的這個態度是非常的
[00:26:44.720 --> 00:26:46.000]  傲慢
[00:26:46.000 --> 00:26:48.060]  他也藐視先知
[00:26:48.060 --> 00:26:51.380]  所說的話 先知藉著一個僕人告訴他的
[00:26:51.380 --> 00:26:52.160]  他不聽
[00:26:52.160 --> 00:26:53.180]  那這個有點
[00:26:53.180 --> 00:26:54.460]  奇怪
[00:26:54.460 --> 00:27:00.340]  首先他來找這個先知就已經心裡面相信他能夠給他治病對不對
[00:27:00.860 --> 00:27:03.680]  為什麼去到那裡的時候又不相信他了呢
[00:27:03.680 --> 00:27:08.280]  本來他是相信的 但是去到他那裡的時候就不相信了
[00:27:08.280 --> 00:27:09.560]  而且很憤怒
[00:27:09.560 --> 00:27:12.880]  那是因為他的那種很傲慢的態度
[00:27:12.880 --> 00:27:15.960]  他心裡面已經有一套的想法了
[00:27:15.960 --> 00:27:21.600]  他心裡面已經有一套想法 就像我們常常有的一樣
[00:27:21.600 --> 00:27:23.380]  我們來到神的面前
[00:27:23.380 --> 00:27:26.200]  我們也常常有我們的一套想法
[00:27:26.460 --> 00:27:31.320]  我們想著神一定要這樣給我成就 我們想著神一定要這樣聽我禱告
[00:27:31.320 --> 00:27:34.640]  我們有時候好像用我們的禱告來
[00:27:34.640 --> 00:27:36.180]  要挾神
[00:27:36.180 --> 00:27:42.580]  你一定要這麼做 我這麼禱告 你一定要這麼做 假如說最後上帝沒有按照我們的禱告去成就的時候
[00:27:42.580 --> 00:27:45.140]  我們可能會像乃曼一樣
[00:27:45.140 --> 00:27:46.160]  非常的
[00:27:46.160 --> 00:27:47.700]  憤怒
[00:27:47.700 --> 00:27:51.040]  這個都是我們
[00:27:51.040 --> 00:27:52.560]  常有的一種
[00:27:52.560 --> 00:27:53.340]  現象
[00:27:53.600 --> 00:27:57.440]  可是聖經告訴我們 其實神所用的方法呢
[00:27:57.440 --> 00:28:00.520]  往往跟我們所想像的方法是不一樣的
[00:28:00.520 --> 00:28:02.060]  在這裡
[00:28:02.060 --> 00:28:04.100]  先知要醫治
[00:28:04.100 --> 00:28:09.740]  這個乃曼他的大麻瘋的一個方法 也是跟他所想像的不一樣的
[00:28:09.740 --> 00:28:13.820]  而且超乎他的意外的
[00:28:13.820 --> 00:28:15.100]  那為什麼
[00:28:15.100 --> 00:28:18.940]  以利沙要用這個方法來醫治他
[00:28:18.940 --> 00:28:20.480]  難道他
[00:28:20.740 --> 00:28:24.060]  不能夠直接一點嗎 他來了那就
[00:28:24.060 --> 00:28:26.620]  如他所願吧 在他面前
[00:28:26.620 --> 00:28:27.400]  然後
[00:28:27.400 --> 00:28:29.180]  鄭重其事的還要
[00:28:29.180 --> 00:28:30.460]  擺一個堂
[00:28:30.460 --> 00:28:31.240]  然後
[00:28:31.240 --> 00:28:34.300]  讓很多的來賓 還有開那個
[00:28:34.300 --> 00:28:37.900]  記者發布會 讓很多人來 然後看
[00:28:37.900 --> 00:28:42.500]  然後馬上就禱告 讓他一下子就好了
[00:28:42.500 --> 00:28:47.620]  那不就成了嗎 他也不需要做什麼事情 也不需要去河裡面去洗澡
[00:28:47.620 --> 00:28:49.920]  為什麼要這麼去做呢
[00:28:50.940 --> 00:28:52.480]  不是沒事找事嗎
[00:28:52.480 --> 00:28:56.320]  他有沒有這個能力
[00:28:56.320 --> 00:28:58.880]  可以向神禱告 讓他馬上就好
[00:28:58.880 --> 00:29:00.420]  當然有
[00:29:00.420 --> 00:29:05.800]  只要他來的時候 他完全可以按照他想要的方式來成就
[00:29:05.800 --> 00:29:07.580]  但是以利沙沒有
[00:29:07.580 --> 00:29:09.900]  因為他要他學習什麼
[00:29:09.900 --> 00:29:12.700]  要謙卑下來
[00:29:12.700 --> 00:29:18.340]  你要放下你原來想要的那套的方式 你固有的方法
[00:29:18.600 --> 00:29:21.160]  在神面前不要想
[00:29:21.160 --> 00:29:24.480]  神要按照你的方法來行事
[00:29:24.480 --> 00:29:28.320]  你要來求神來醫治你 你就得按照神的方法
[00:29:28.320 --> 00:29:30.620]  你先得放下你自己
[00:29:30.620 --> 00:29:34.460]  你先要在神面前要謙卑
[00:29:34.460 --> 00:29:37.280]  這個也是對我們的提醒
[00:29:37.280 --> 00:29:41.380]  我們每個人來到神面前 不管你求什麼
[00:29:41.380 --> 00:29:46.500]  我們都需要謙卑我們自己 不要帶著我們原有的那套的想法
[00:29:48.300 --> 00:29:48.800]  所以
[00:29:48.800 --> 00:29:50.600]  我們在這裡看到
[00:29:50.600 --> 00:29:53.920]  有很多人其實跟乃曼是一樣的
[00:29:53.920 --> 00:29:57.000]  我們會首先期待某一種的方式
[00:29:57.000 --> 00:29:59.040]  曾經有人
[00:29:59.040 --> 00:30:03.660]  他是一個木道的朋友 他來找牧師為他禱告
[00:30:03.660 --> 00:30:08.000]  因為他還從來沒有去找過牧師禱告的 這是第一次
[00:30:08.000 --> 00:30:09.540]  所以他心裡面就想像
[00:30:09.540 --> 00:30:11.600]  牧師為他禱告應該會
[00:30:11.600 --> 00:30:14.920]  有什麼樣的場景 他想像了一個場景
[00:30:15.680 --> 00:30:19.520]  那個場景 直到他真的找到牧師為他禱告的時候
[00:30:19.520 --> 00:30:22.080]  已經禱告完了 他突然感覺
[00:30:22.080 --> 00:30:23.360]  已經禱告完了
[00:30:23.360 --> 00:30:28.480]  他很驚訝 他覺得好像都還沒有預備好
[00:30:28.480 --> 00:30:31.040]  都沒有擺什麼出來
[00:30:31.040 --> 00:30:35.140]  好像那些道教那樣 他以為要擺一些什麼出來
[00:30:35.140 --> 00:30:36.940]  還要要拜拜
[00:30:36.940 --> 00:30:41.020]  要擺一個壇 他覺得怎麼牧師都沒有擺那些
[00:30:41.020 --> 00:30:42.300]  然後沒有很
[00:30:42.300 --> 00:30:44.100]  很鄭重的
[00:30:45.380 --> 00:30:49.980]  很鄭重其事的在神面前怎麼禱告 然後要念一些很什麼樣的
[00:30:49.980 --> 00:30:51.520]  固有的臺詞
[00:30:51.520 --> 00:30:53.820]  都沒有這些儀式 怎麼就禱告好了呢
[00:30:53.820 --> 00:30:57.920]  然後他就很失望了 他就走了 他覺得不外如是
[00:30:57.920 --> 00:31:05.340]  有時候我們會像他一樣 特別是對沒有信主的人來講
[00:31:05.340 --> 00:31:09.960]  他們來到神的面前 也許會覺得上帝拯救人的方法
[00:31:09.960 --> 00:31:11.740]  會不會過於簡單
[00:31:13.540 --> 00:31:17.380]  好像只是我要接受耶穌就能夠相信我不需要去做一些
[00:31:17.380 --> 00:31:20.440]  做一些事情嗎 不需要去做一些好事嗎
[00:31:20.440 --> 00:31:25.060]  這些都是人所想的方法 人固有的想法
[00:31:25.060 --> 00:31:28.120]  可是上帝有他的方法
[00:31:28.120 --> 00:31:33.760]  他的方法往往跟我們所想像所期待的不一樣 所以我們來看最後
[00:31:33.760 --> 00:31:37.600]  在第13節和第14節
[00:31:37.860 --> 00:31:44.000]  乃曼他終於放下他自己的一個想法 他放下自我 能夠謙卑的
[00:31:44.000 --> 00:31:45.020]  來順服
[00:31:45.020 --> 00:31:47.840]  先知給他的吩咐
[00:31:47.840 --> 00:31:49.380]  那這一次
[00:31:49.380 --> 00:31:52.700]  第13節再次提到一個人 他說是
[00:31:52.700 --> 00:31:53.980]  他的僕人
[00:31:53.980 --> 00:31:56.800]  也就是說乃曼帶去
[00:31:56.800 --> 00:32:02.680]  以色列的一個隨從 是他的一個跟班 是一個身邊的僕人
[00:32:02.680 --> 00:32:03.460]  那
[00:32:03.460 --> 00:32:06.520]  這個是一個僕人來提醒他
[00:32:07.540 --> 00:32:11.640]  再一次出現僕人提醒他 第一次是那個小女孩
[00:32:11.640 --> 00:32:12.420]  是他的
[00:32:12.420 --> 00:32:14.980]  比女來
[00:32:14.980 --> 00:32:16.260]  向他獻祭
[00:32:16.260 --> 00:32:18.560]  這一次也是他身邊的一個
[00:32:18.560 --> 00:32:21.380]  僕人來提醒他 然後他就
[00:32:21.380 --> 00:32:22.660]  接受了
[00:32:22.660 --> 00:32:24.960]  這個很有趣 這個地方
[00:32:24.960 --> 00:32:28.280]  兩個都是很不起眼的人物 一個是
[00:32:28.280 --> 00:32:32.640]  小比女 然後這個是他的一個僕人 但是這兩個人呢
[00:32:32.640 --> 00:32:33.660]  都
[00:32:33.660 --> 00:32:36.980]  幫助了乃曼 讓他得到醫治
[00:32:37.500 --> 00:32:39.540]  我們可以對比一下這兩個
[00:32:39.540 --> 00:32:42.880]  人 跟另外兩個人他們的信心如何
[00:32:42.880 --> 00:32:46.200]  第一個就是乃曼他的僕人
[00:32:46.200 --> 00:32:46.980]  還有
[00:32:46.980 --> 00:32:48.500]  他跟乃曼來相比
[00:32:48.500 --> 00:32:51.840]  我們看得出來好像這個僕人的信心比他還大
[00:32:51.840 --> 00:32:55.160]  他還要勸乃曼要這麼做
[00:32:55.160 --> 00:32:56.960]  第二就是這個
[00:32:56.960 --> 00:33:01.300]  貝魯的小女孩 他比以色列王他的信心還要大
[00:33:01.300 --> 00:33:03.100]  因為連他都知道
[00:33:03.100 --> 00:33:06.420]  以利沙一定能夠醫治他的大麻蜂
[00:33:06.680 --> 00:33:07.960]  但是以色列王
[00:33:07.960 --> 00:33:10.780]  他卻把先知和神都忘了
[00:33:10.780 --> 00:33:14.360]  這個很有趣的地方就是
[00:33:14.360 --> 00:33:16.660]  兩個小的人物比那兩個
[00:33:16.660 --> 00:33:18.720]  位高權重的人物其實
[00:33:18.720 --> 00:33:20.760]  有更大的信心
[00:33:20.760 --> 00:33:22.040]  好了
[00:33:22.040 --> 00:33:25.620]  在這裡我們看到最後的結果就是
[00:33:25.620 --> 00:33:28.700]  乃曼他終於照著神人的話去做了
[00:33:28.700 --> 00:33:31.780]  然後他去約旦河裡面去洗了七回
[00:33:31.780 --> 00:33:34.840]  然後他的肉就復原好像小孩子的肉
[00:33:34.840 --> 00:33:36.380]  他就潔淨了
[00:33:37.660 --> 00:33:39.700]  你看他只是復原嗎
[00:33:39.700 --> 00:33:42.000]  不是喔
[00:33:42.000 --> 00:33:43.040]  還有什麼
[00:33:43.040 --> 00:33:45.840]  好像小孩子的肉
[00:33:45.840 --> 00:33:49.180]  現在是很多姊妹很想
[00:33:49.180 --> 00:33:52.240]  這個肉還回復了青春
[00:33:52.240 --> 00:33:56.340]  乃曼一定是有一定的年紀對不對
[00:33:56.340 --> 00:34:00.440]  他現在不只是他的大麻蜂得到痊癒而且還怎麼樣
[00:34:00.440 --> 00:34:02.480]  他的皮膚比以前
[00:34:02.480 --> 00:34:04.280]  更好了對不對
[00:34:05.060 --> 00:34:08.900]  還像小孩有點反老還童的那種
[00:34:08.900 --> 00:34:10.700]  超乎他的
[00:34:10.700 --> 00:34:12.240]  所想
[00:34:12.240 --> 00:34:13.260]  所求
[00:34:13.260 --> 00:34:19.660]  上帝給他的超過他的所想所求他只是想大麻蜂的潔淨可是現在
[00:34:19.660 --> 00:34:22.980]  不只是潔淨而且還像小孩子一樣
[00:34:22.980 --> 00:34:25.280]  非常的
[00:34:25.280 --> 00:34:28.100]  有彈性有光澤
[00:34:28.100 --> 00:34:32.200]  所以在這裡
[00:34:33.220 --> 00:34:36.300]  看到最終的結果他得到了醫治
[00:34:36.300 --> 00:34:37.840]  其實在這裡
[00:34:37.840 --> 00:34:39.620]  還不是最終的結果
[00:34:39.620 --> 00:34:42.180]  他不只是得到醫治他的生命
[00:34:42.180 --> 00:34:44.240]  也發生了改變
[00:34:44.240 --> 00:34:49.100]  不過今天的經文沒有顯示出來是在下一節的經文是在
[00:34:49.100 --> 00:34:51.140]  15節的經文裡面
[00:34:51.140 --> 00:34:52.420]  在第15節
[00:34:52.420 --> 00:34:53.440]  講到
[00:34:53.440 --> 00:34:56.000]  他
[00:34:56.000 --> 00:35:00.880]  我讀一下給大家聽15節
[00:35:00.880 --> 00:35:02.660]  15節這樣講
[00:35:03.420 --> 00:35:04.700]  如今我知道
[00:35:04.700 --> 00:35:06.760]  除了以色列之外
[00:35:06.760 --> 00:35:08.300]  普天下沒有神
[00:35:08.300 --> 00:35:10.600]  這是乃曼所講的
[00:35:10.600 --> 00:35:15.460]  他說如今我知道除了以色列之外
[00:35:15.460 --> 00:35:17.240]  普天下沒有神
[00:35:17.240 --> 00:35:21.100]  也就是說他不只是得到身體上面的醫治
[00:35:21.100 --> 00:35:23.400]  他也發生了
[00:35:23.400 --> 00:35:27.500]  很重要的一個改變就是他相信了以色列的這位神
[00:35:27.500 --> 00:35:30.820]  而且還知道他是獨一的真神因為他說
[00:35:30.820 --> 00:35:33.120]  除了他以外普天下
[00:35:33.380 --> 00:35:34.160]  沒有別的神
[00:35:34.160 --> 00:35:37.740]  這個很重要他認識到這位神
[00:35:37.740 --> 00:35:39.280]  所以
[00:35:39.280 --> 00:35:40.080]  他來
[00:35:40.080 --> 00:35:41.100]  求醫治
[00:35:41.100 --> 00:35:43.920]  真的是超乎他的所想所求
[00:35:43.920 --> 00:35:47.000]  不只是身體的醫治他的靈魂
[00:35:47.000 --> 00:35:48.280]  也會得拯救
[00:35:48.280 --> 00:35:52.620]  而這個故事也是一個很特別的故事因為是一個外邦的
[00:35:52.620 --> 00:35:53.640]  元帥
[00:35:53.640 --> 00:35:56.720]  他好像是講他信主的一個經歷
[00:35:56.720 --> 00:35:59.280]  當然我不知道他是
[00:36:00.820 --> 00:36:04.400]  是不是像其他的人一樣好像是多神論他
[00:36:04.400 --> 00:36:07.220]  既相信以色列的神也相信他的那個
[00:36:07.220 --> 00:36:11.820]  亞蘭的那些神明但是按照經文裡面他所講的這個
[00:36:11.820 --> 00:36:14.640]  除了以色列之外普天下沒有神呢
[00:36:14.640 --> 00:36:16.180]  我們可以推測
[00:36:16.180 --> 00:36:20.020]  也許他以前有相信其他的神可是現在他只相信
[00:36:20.020 --> 00:36:21.820]  耶和華神
[00:36:21.820 --> 00:36:26.420]  所以弟兄姊妹
[00:36:26.420 --> 00:36:27.700]  這個就回到
[00:36:27.700 --> 00:36:28.980]  經文的
[00:36:28.980 --> 00:36:30.780]  最前面的那一節
[00:36:31.540 --> 00:36:32.560]  最前面裡面
[00:36:32.560 --> 00:36:35.900]  我們來看最前面的
[00:36:35.900 --> 00:36:38.200]  這經文
[00:36:38.200 --> 00:36:44.600]  第一節就是
[00:36:44.600 --> 00:36:51.260]  因耶和華曾借他使亞蘭人得勝你看到這句經文了嗎
[00:36:51.260 --> 00:36:53.300]  大家有沒有留意
[00:36:53.300 --> 00:36:58.160]  乃曼他曾經打敗以色列靠的是什麼
[00:36:58.160 --> 00:37:00.720]  耶和華
[00:37:01.740 --> 00:37:04.300]  經文很特別的指出來這個外邦的
[00:37:04.300 --> 00:37:05.580]  元帥
