
[00:00:00.000 --> 00:00:02.600]  各位《崇基禮拜堂》的弟兄姊妹
[00:18:29.000 --> 00:18:32.000]  這個就是上主原來的心意
[00:18:32.000 --> 00:18:35.000]  基督參與了創造
[00:18:35.000 --> 00:18:38.000]  聖經裡面說萬物都是靠他造的
[00:18:38.000 --> 00:18:42.000]  最終萬物也都要榮耀三一的真神
[00:18:42.000 --> 00:18:44.000]  以耶穌基督為首
[00:18:44.000 --> 00:18:45.000]  所以聖經又說
[00:18:45.000 --> 00:18:47.000]  又是為他造的
[00:18:47.000 --> 00:18:50.000]  如果人願意與上帝同工
[00:18:50.000 --> 00:18:52.000]  承擔起管教的角色
[00:18:52.000 --> 00:18:54.000]  好好管理這個世界
[00:18:54.000 --> 00:18:56.000]  顯然這個世界
[00:18:56.000 --> 00:18:59.000]  就會出現完全不同的一番景象
[00:18:59.000 --> 00:19:02.000]  所以今天我們讀的詩篇第八章
[00:19:02.000 --> 00:19:03.000]  就是說
[00:19:03.000 --> 00:19:06.000]  你派他管理你手中所造的
[00:19:06.000 --> 00:19:08.000]  使萬物就是一切的牛羊
[00:19:08.000 --> 00:19:09.000]  田野的獸
[00:19:09.000 --> 00:19:10.000]  空中的鳥
[00:19:10.000 --> 00:19:11.000]  海裡的魚
[00:19:11.000 --> 00:19:12.000]  凡驚鶯海盜的
[00:19:12.000 --> 00:19:14.000]  都服在他的腳下
[00:19:14.000 --> 00:19:15.000]  耶和華我們的主
[00:19:15.000 --> 00:19:17.000]  你的名在全地
[00:19:17.000 --> 00:19:18.000]  何其美
[00:19:18.000 --> 00:19:21.000]  如果人願意做回他自己應有的角色
[00:19:21.000 --> 00:19:22.000]  在這個世界裡面
[00:19:22.000 --> 00:19:25.000]  好好地和其他的生物
[00:19:25.000 --> 00:19:27.000]  來共處的時候
[00:19:27.000 --> 00:19:28.000]  相信這個世界
[00:19:28.000 --> 00:19:31.000]  會有不同的一番景象
[00:19:31.000 --> 00:19:34.000]  有一次我在大陸公幹
[00:19:34.000 --> 00:19:38.000]  看到北京首都機場
[00:19:38.000 --> 00:19:41.000]  和聯合國環境規劃處
[00:19:41.000 --> 00:19:42.000]  正在舉辦一個
[00:19:42.000 --> 00:19:44.000]  七十億人的夢想
[00:19:44.000 --> 00:19:47.000]  一個星球關愛營消費
[00:19:47.000 --> 00:19:49.000]  這樣的一個宣傳活動
[00:19:49.000 --> 00:19:52.000]  他就將環保的意識和理念
[00:19:52.000 --> 00:19:53.000]  展出的海報
[00:19:53.000 --> 00:19:55.000]  有非常多的內容
[00:19:55.000 --> 00:19:58.000]  以下是其中的一些部分
[00:19:58.000 --> 00:20:01.000]  他說全世界有七十億人
[00:20:01.000 --> 00:20:03.000]  到了2050年的時候
[00:20:03.000 --> 00:20:05.000]  就會有九十億
[00:20:05.000 --> 00:20:06.000]  這些將會為
[00:20:06.000 --> 00:20:08.000]  地球資源生態系統的承載能力
[00:20:08.000 --> 00:20:11.000]  造成前所未有的壓力
[00:20:11.000 --> 00:20:12.000]  如果我們目前的
[00:20:12.000 --> 00:20:14.000]  消費生產模式不改變
[00:20:14.000 --> 00:20:16.000]  隨著人口持續的增長
[00:20:16.000 --> 00:20:18.000]  到了2030年的時候
[00:20:18.000 --> 00:20:19.000]  即是沒多久
[00:20:19.000 --> 00:20:21.000]  即是大概我們還沒死的時候
[00:20:21.000 --> 00:20:25.000]  人類就需要兩個地球的資源
[00:20:25.000 --> 00:20:27.000]  才能滿足我們現在
[00:20:27.000 --> 00:20:29.000]  即是才能滿足當時的人
[00:20:29.000 --> 00:20:32.000]  那種消費模式的需求
[00:20:33.000 --> 00:20:36.000]  我們可以改變我們的消費模式
[00:20:36.000 --> 00:20:38.000]  在不影響生活質量的情況下
[00:20:38.000 --> 00:20:42.000]  可以大幅降低能源材料的消耗
[00:20:42.000 --> 00:20:44.000]  世界淡水的資源
[00:20:44.000 --> 00:20:47.000]  是不是我們想像之中那麼多的
[00:20:47.000 --> 00:20:49.000]  因為可以飲用的地球的水
[00:20:49.000 --> 00:20:51.000]  其實只有3%
[00:20:51.000 --> 00:20:53.000]  而其中2.5%
[00:20:53.000 --> 00:20:55.000]  是被凍結在南極
[00:20:55.000 --> 00:20:57.000]  北極和冰川
[00:20:57.000 --> 00:20:59.000]  可能我們覺得非常高興
[00:20:59.000 --> 00:21:01.000]  因為這些水正在溶解
[00:21:01.000 --> 00:21:03.000]  然後提供給我們飲用
[00:21:03.000 --> 00:21:05.000]  不過另一方面
[00:21:05.000 --> 00:21:07.000]  卻產生一些非常可怕的結果
[00:21:07.000 --> 00:21:10.000]  令到更多的生物不能夠生存
[00:21:10.000 --> 00:21:13.000]  其實人類只有0.5%
[00:21:13.000 --> 00:21:15.000]  世界裏面的水
[00:21:15.000 --> 00:21:17.000]  是滿足我們淡水的需求
[00:21:17.000 --> 00:21:19.000]  水看來是免費的
[00:21:19.000 --> 00:21:22.000]  但其實是變成了很昂貴
[00:21:22.000 --> 00:21:25.000]  有些地方水是要買的
[00:21:25.000 --> 00:21:28.000]  普通你拿到的水
[00:21:28.000 --> 00:21:31.000]  是不可以飲用的
[00:21:31.000 --> 00:21:33.000]  我們每年浪費的糧食
[00:21:33.000 --> 00:21:35.000]  高達13億噸
[00:21:35.000 --> 00:21:37.000]  與此同時世界上
[00:21:37.000 --> 00:21:39.000]  有8億的人受到飢餓之苦
[00:21:39.000 --> 00:21:41.000]  而另外8億的人
[00:21:41.000 --> 00:21:44.000]  又被診斷為營養不良
[00:21:44.000 --> 00:21:47.000]  損失和浪費的糧食
[00:21:47.000 --> 00:21:50.000]  這些生產佔用了14億公頃的土地
[00:21:50.000 --> 00:21:54.000]  接近全球農產土地的30%
[00:21:54.000 --> 00:21:57.000]  如果我們知道這些情況
[00:21:57.000 --> 00:21:59.000]  我們應該怎樣生活呢
[00:21:59.000 --> 00:22:01.000]  我們怎樣可以生活得
[00:22:01.000 --> 00:22:04.000]  更加與地球能夠共處
[00:22:04.000 --> 00:22:07.000]  更加保護這個環境
[00:22:07.000 --> 00:22:10.000]  更加愛護上帝所創造的一切呢
[00:22:10.000 --> 00:22:12.000]  如果你希望人們
[00:22:12.000 --> 00:22:14.000]  懂得讚嘆上主的創造
[00:22:14.000 --> 00:22:17.000]  感覺到主的名在全地何其美
[00:22:17.000 --> 00:22:20.000]  大概我們就應該保護大地
[00:22:20.000 --> 00:22:22.000]  愛護其上一切的生物
[00:22:22.000 --> 00:22:25.000]  相信上主能夠藉著萬事萬物
[00:22:25.000 --> 00:22:27.000]  來講說話
[00:22:27.000 --> 00:22:29.000]  顯出祂自己的榮耀
[00:22:29.000 --> 00:22:32.000]  叫人認識上主的美善和能力
[00:22:32.000 --> 00:22:34.000]  過一個比較簡單的生活
[00:22:34.000 --> 00:22:36.000]  一個簡樸的生活
[00:22:36.000 --> 00:22:39.000]  不要以消費和人自己的榮耀
[00:22:39.000 --> 00:22:41.000]  為人生最大的目的
[00:22:41.000 --> 00:22:43.000]  試試去親近大自然
[00:22:43.000 --> 00:22:45.000]  減少破壞大自然
[00:22:45.000 --> 00:22:47.000]  愛惜其上一切的生命
[00:22:47.000 --> 00:22:49.000]  而且要善用資源
[00:22:49.000 --> 00:22:52.000]  以感恩的心享受神所厚賜的一切
[00:22:52.000 --> 00:22:56.000]  這些所有都是很管家的表現
[00:22:56.000 --> 00:22:58.000]  總括來說
[00:22:58.000 --> 00:23:00.000]  上主是創造者
[00:23:00.000 --> 00:23:02.000]  祂是救贖者
[00:23:02.000 --> 00:23:04.000]  亦都是更生者
[00:23:04.000 --> 00:23:08.000]  祂藉著具有祂創造的形象的人類
[00:23:08.000 --> 00:23:10.000]  與祂同工
[00:23:10.000 --> 00:23:11.000]  管理大地
[00:23:11.000 --> 00:23:13.000]  彰顯祂的榮美
[00:23:13.000 --> 00:23:17.000]  願意我們都肯承擔起一個管家的角色
[00:23:17.000 --> 00:23:20.000]  好好地在這個世界裏面
[00:23:20.000 --> 00:23:22.000]  與其他生物和諧共處
[00:23:22.000 --> 00:23:24.000]  向上主負責
[00:23:24.000 --> 00:23:25.000]  這樣的話
[00:23:25.000 --> 00:23:27.000]  大地就會再現生機
[00:23:27.000 --> 00:23:30.000]  人類才會有一個更好的未來
[00:23:30.000 --> 00:23:32.000]  願上帝賜福我們
[00:23:32.000 --> 00:23:34.000]  亦都賜福祂所創造的大地
[00:23:34.000 --> 00:23:37.000]  請大家低頭來聽心祈禱
[00:23:37.000 --> 00:23:43.000]  創造萬有的主上帝
[00:23:43.000 --> 00:23:44.000]  我們感謝祢
[00:23:44.000 --> 00:23:46.000]  因為祢所創造的一切
[00:23:46.000 --> 00:23:48.000]  都是顯出祢的榮美
[00:23:48.000 --> 00:23:50.000]  但很可惜
[00:23:50.000 --> 00:23:52.000]  我們並沒有因為
[00:23:52.000 --> 00:23:55.000]  我們是上帝祢的形象的創造之民
[00:23:55.000 --> 00:23:57.000]  我們就因為這樣的緣故
[00:23:57.000 --> 00:23:59.000]  而懂得好好地生活
[00:23:59.000 --> 00:24:01.000]  懂得是榮耀上帝祢
[00:24:01.000 --> 00:24:02.000]  反而
[00:24:02.000 --> 00:24:05.000]  我們摧殘世界上其他的生物
[00:24:05.000 --> 00:24:07.000]  和我們所生活的環境
[00:24:07.000 --> 00:24:09.000]  使得我們見到的這個世界
[00:24:09.000 --> 00:24:12.000]  越來越黑暗和可怕
[00:24:12.000 --> 00:24:14.000]  天父求祢幫助我們
[00:24:14.000 --> 00:24:17.000]  求祢讓我們在祢的面前
[00:24:17.000 --> 00:24:19.000]  承認我們的罪
[00:24:19.000 --> 00:24:22.000]  又願意改變我們的生活方式
[00:24:22.000 --> 00:24:24.000]  和周圍的世界
[00:24:24.000 --> 00:24:26.000]  能夠和諧共處
[00:24:26.000 --> 00:24:28.000]  珍惜上帝祢所賜予的一切
[00:24:28.000 --> 00:24:32.000]  亦都是懂得愛護上帝祢所給我們的
[00:24:32.000 --> 00:24:34.000]  天父求祢幫助我們
[00:24:34.000 --> 00:24:36.000]  讓我們每天所過的生活
[00:24:36.000 --> 00:24:38.000]  都能夠榮耀祢
[00:24:38.000 --> 00:24:41.000]  都能夠使這個世界更加美麗
[00:24:41.000 --> 00:24:43.000]  我們同心的祈禱
[00:24:43.000 --> 00:24:44.000]  求祢隨聽
[00:24:44.000 --> 00:24:46.000]  奉基督耶穌的名祈求
[00:24:46.000 --> 00:24:48.000]  請深思熟慮
