
[00:00:00.000 --> 00:00:04.560]  我們生活在一個轉變得很快的社會
[00:26:47.080 --> 00:26:53.480]  討論
[00:26:53.480 --> 00:26:59.880]  保羅巴拿巴和本會主席
[00:26:59.880 --> 00:27:06.280]  討論
[00:27:06.280 --> 00:27:12.680]  保羅巴拿巴和本會主席
[00:27:12.680 --> 00:27:19.080]  討論
[00:27:19.080 --> 00:27:25.480]  保羅巴拿巴和本會主席
[00:27:25.480 --> 00:27:31.880]  討論
[00:27:31.880 --> 00:27:38.280]  保羅巴拿巴和本會主席
[00:27:38.280 --> 00:27:44.680]  討論
[00:27:44.680 --> 00:27:51.080]  保羅巴拿巴和本會主席
[00:27:51.080 --> 00:27:57.480]  討論
[00:27:57.480 --> 00:28:03.880]  保羅巴拿巴和本會主席
[00:28:03.880 --> 00:28:10.280]  討論
[00:28:10.280 --> 00:28:16.680]  保羅巴拿巴和本會主席
[00:28:16.680 --> 00:28:23.080]  討論
[00:28:23.080 --> 00:28:29.480]  保羅巴拿巴和本會主席
[00:28:29.480 --> 00:28:35.880]  討論
[00:28:35.880 --> 00:28:42.280]  保羅巴拿巴和本會主席
[00:28:42.280 --> 00:28:48.680]  討論
[00:28:48.680 --> 00:28:55.080]  保羅巴拿巴和本會主席
[00:28:55.080 --> 00:29:01.480]  討論
[00:29:01.480 --> 00:29:07.880]  保羅巴拿巴和本會主席
[00:29:07.880 --> 00:29:14.280]  討論
[00:29:14.280 --> 00:29:20.680]  保羅巴拿巴和本會主席
[00:29:20.680 --> 00:29:27.080]  討論
[00:29:27.080 --> 00:29:33.480]  保羅巴拿巴和本會主席
[00:29:33.480 --> 00:29:39.880]  討論
[00:29:39.880 --> 00:29:46.280]  保羅巴拿巴和本會主席
[00:29:46.280 --> 00:29:52.680]  討論
[00:29:52.680 --> 00:29:59.080]  保羅巴拿巴和本會主席
[00:29:59.080 --> 00:30:05.480]  討論
[00:30:05.480 --> 00:30:11.880]  保羅巴拿巴和本會主席
[00:30:11.880 --> 00:30:18.280]  討論
[00:30:18.280 --> 00:30:24.680]  保羅巴拿巴和本會主席
[00:30:24.680 --> 00:30:31.080]  討論
[00:30:31.080 --> 00:30:37.480]  保羅巴拿巴和本會主席
[00:30:37.480 --> 00:30:43.880]  討論
[00:30:43.880 --> 00:30:50.280]  保羅巴拿巴和本會主席
[00:30:50.280 --> 00:30:56.680]  討論
[00:30:56.680 --> 00:31:03.080]  保羅巴拿巴和本會主席
[00:31:03.080 --> 00:31:09.480]  討論
[00:31:09.480 --> 00:31:15.880]  保羅巴拿巴和本會主席
[00:31:15.880 --> 00:31:22.280]  討論
[00:31:22.280 --> 00:31:28.680]  保羅巴拿巴和本會主席
[00:31:28.680 --> 00:31:35.080]  討論
[00:31:35.080 --> 00:31:41.480]  保羅巴拿巴和本會主席
[00:31:41.480 --> 00:31:47.880]  討論
[00:31:47.880 --> 00:31:54.280]  保羅巴拿巴和本會主席
[00:31:54.280 --> 00:32:00.680]  討論
[00:32:00.680 --> 00:32:07.080]  保羅巴拿巴和本會主席
[00:32:07.080 --> 00:32:13.480]  討論
[00:32:13.480 --> 00:32:19.880]  保羅巴拿巴和本會主席
[00:32:19.880 --> 00:32:26.280]  討論
[00:32:26.280 --> 00:32:32.680]  保羅巴拿巴和本會主席
[00:32:32.680 --> 00:32:39.080]  討論
[00:32:39.080 --> 00:32:45.480]  保羅巴拿巴和本會主席
[00:32:45.480 --> 00:32:51.880]  討論
[00:32:51.880 --> 00:32:58.280]  保羅巴拿巴和本會主席
[00:32:58.280 --> 00:33:04.680]  討論
[00:33:04.680 --> 00:33:11.080]  保羅巴拿巴和本會主席
[00:33:11.080 --> 00:33:17.480]  討論
[00:33:17.480 --> 00:33:23.880]  保羅巴拿巴和本會主席
[00:33:23.880 --> 00:33:30.280]  討論
[00:33:30.280 --> 00:33:36.680]  保羅巴拿巴和本會主席
[00:33:36.680 --> 00:33:43.080]  討論
[00:33:43.080 --> 00:33:49.480]  保羅巴拿巴和本會主席
[00:33:49.480 --> 00:33:55.880]  討論
[00:33:55.880 --> 00:34:02.280]  保羅巴拿巴和本會主席
[00:34:02.280 --> 00:34:08.680]  討論
[00:34:08.680 --> 00:34:15.080]  保羅巴拿巴和本會主席
[00:34:15.080 --> 00:34:21.480]  討論
[00:34:21.480 --> 00:34:27.880]  保羅巴拿巴和本會主席
[00:34:27.880 --> 00:34:34.280]  討論
[00:34:34.280 --> 00:34:40.680]  保羅巴拿巴和本會主席
[00:34:40.680 --> 00:34:47.080]  討論
[00:34:47.080 --> 00:34:53.480]  保羅巴拿巴和本會主席
[00:34:53.480 --> 00:34:59.880]  討論
[00:34:59.880 --> 00:35:06.280]  保羅巴拿巴和本會主席
[00:35:06.280 --> 00:35:12.680]  討論
[00:35:12.680 --> 00:35:19.080]  保羅巴拿巴和本會主席
[00:35:19.080 --> 00:35:25.480]  討論
[00:35:25.480 --> 00:35:31.880]  保羅巴拿巴和本會主席
[00:35:31.880 --> 00:35:38.280]  討論
[00:35:38.280 --> 00:35:44.680]  保羅巴拿巴和本會主席
[00:35:44.680 --> 00:35:51.080]  討論
[00:35:51.080 --> 00:35:57.480]  保羅巴拿巴和本會主席
[00:35:57.480 --> 00:36:03.880]  討論
[00:36:03.880 --> 00:36:10.280]  保羅巴拿巴和本會主席
[00:36:10.280 --> 00:36:16.680]  討論
[00:36:16.680 --> 00:36:23.080]  保羅巴拿巴和本會主席
[00:36:23.080 --> 00:36:29.480]  討論
[00:36:29.480 --> 00:36:35.880]  保羅巴拿巴和本會主席
[00:36:35.880 --> 00:36:42.280]  討論
[00:36:42.280 --> 00:36:48.680]  保羅巴拿巴和本會主席
[00:36:48.680 --> 00:36:55.080]  討論
[00:36:55.080 --> 00:37:01.480]  保羅巴拿巴和本會主席
[00:37:01.480 --> 00:37:07.880]  討論
[00:37:07.880 --> 00:37:14.280]  保羅巴拿巴和本會主席
[00:37:14.280 --> 00:37:20.680]  討論
[00:37:20.680 --> 00:37:27.080]  保羅巴拿巴和本會主席
[00:37:27.080 --> 00:37:33.480]  討論
[00:37:33.480 --> 00:37:39.880]  保羅巴拿巴和本會主席
[00:37:39.880 --> 00:37:46.280]  討論
[00:37:46.280 --> 00:37:52.680]  保羅巴拿巴和本會主席
[00:37:52.680 --> 00:37:59.080]  討論
[00:37:59.080 --> 00:38:05.480]  保羅巴拿巴和本會主席
[00:38:05.480 --> 00:38:11.880]  討論
[00:38:11.880 --> 00:38:18.280]  保羅巴拿巴和本會主席
[00:38:18.280 --> 00:38:24.680]  討論
[00:38:24.680 --> 00:38:31.080]  保羅巴拿巴和本會主席
[00:38:31.080 --> 00:38:37.480]  討論
[00:38:37.480 --> 00:38:43.880]  保羅巴拿巴和本會主席
[00:38:43.880 --> 00:38:50.280]  討論
[00:38:50.280 --> 00:38:56.680]  保羅巴拿巴和本會主席
[00:38:56.680 --> 00:39:03.080]  討論
[00:39:03.080 --> 00:39:09.480]  保羅巴拿巴和本會主席
[00:39:09.480 --> 00:39:15.880]  討論
[00:39:15.880 --> 00:39:22.280]  保羅巴拿巴和本會主席
[00:39:22.280 --> 00:39:28.680]  討論
[00:39:28.680 --> 00:39:35.080]  保羅巴拿巴和本會主席
[00:39:35.080 --> 00:39:41.480]  討論
[00:39:41.480 --> 00:39:47.880]  保羅巴拿巴和本會主席
[00:39:47.880 --> 00:39:54.280]  討論
[00:39:54.280 --> 00:40:00.680]  保羅巴拿巴和本會主席
[00:40:00.680 --> 00:40:07.080]  討論
[00:40:07.080 --> 00:40:13.480]  保羅巴拿巴和本會主席
[00:40:13.480 --> 00:40:19.880]  討論
[00:40:19.880 --> 00:40:26.280]  保羅巴拿巴和本會主席
[00:40:26.280 --> 00:40:32.680]  討論
[00:40:32.680 --> 00:40:39.080]  保羅巴拿巴和本會主席
[00:40:39.080 --> 00:40:45.480]  討論
[00:40:45.480 --> 00:40:51.880]  保羅巴拿巴和本會主席
[00:40:51.880 --> 00:40:58.280]  討論
[00:40:58.280 --> 00:41:04.680]  保羅巴拿巴和本會主席
[00:41:04.680 --> 00:41:11.080]  討論
[00:41:11.080 --> 00:41:17.480]  保羅巴拿巴和本會主席
[00:41:17.480 --> 00:41:23.880]  討論
[00:41:23.880 --> 00:41:30.280]  保羅巴拿巴和本會主席
[00:41:30.280 --> 00:41:36.680]  討論
[00:41:36.680 --> 00:41:43.080]  保羅巴拿巴和本會主席
[00:41:43.080 --> 00:41:49.480]  討論
[00:41:49.480 --> 00:41:55.880]  保羅巴拿巴和本會主席
[00:41:55.880 --> 00:42:02.280]  討論
[00:42:02.280 --> 00:42:08.680]  保羅巴拿巴和本會主席
[00:42:08.680 --> 00:42:15.080]  討論
[00:42:15.080 --> 00:42:21.480]  保羅巴拿巴和本會主席
[00:42:21.480 --> 00:42:27.880]  討論
[00:42:27.880 --> 00:42:34.280]  保羅巴拿巴和本會主席
[00:42:34.280 --> 00:42:40.680]  討論
[00:42:40.680 --> 00:42:47.080]  保羅巴拿巴和本會主席
[00:42:47.080 --> 00:42:53.480]  討論
[00:42:53.480 --> 00:42:59.880]  保羅巴拿巴和本會主席
[00:42:59.880 --> 00:43:06.280]  討論
[00:43:06.280 --> 00:43:12.680]  保羅巴拿巴和本會主席
[00:43:12.680 --> 00:43:19.080]  討論
[00:43:19.080 --> 00:43:25.480]  保羅巴拿巴和本會主席
[00:43:25.480 --> 00:43:31.880]  討論
[00:43:31.880 --> 00:43:38.280]  保羅巴拿巴和本會主席
[00:43:38.280 --> 00:43:44.680]  討論
[00:43:44.680 --> 00:43:51.080]  保羅巴拿巴和本會主席
[00:43:51.080 --> 00:43:57.480]  討論
[00:43:57.480 --> 00:44:03.880]  保羅巴拿巴和本會主席
[00:44:03.880 --> 00:44:10.280]  討論
[00:44:10.280 --> 00:44:16.680]  保羅巴拿巴和本會主席
[00:44:16.680 --> 00:44:23.080]  討論
[00:44:23.080 --> 00:44:29.480]  保羅巴拿巴和本會主席
[00:44:29.480 --> 00:44:34.600]  討論
[00:44:34.600 --> 00:44:41.000]  保羅巴拿巴和本會主席
[00:44:41.000 --> 00:44:47.400]  討論
[00:44:47.400 --> 00:44:53.800]  保羅巴拿巴和本會主席
[00:44:53.800 --> 00:45:00.200]  討論
[00:45:00.200 --> 00:45:06.600]  保羅巴拿巴和本會主席
[00:45:06.600 --> 00:45:13.000]  討論
[00:45:13.000 --> 00:45:19.400]  保羅巴拿巴和本會主席
[00:45:19.400 --> 00:45:25.800]  討論
[00:45:25.800 --> 00:45:32.200]  保羅巴拿巴和本會主席
[00:45:32.200 --> 00:45:38.600]  討論
[00:45:38.600 --> 00:45:45.000]  保羅巴拿巴和本會主席
