
[00:00:00.000 --> 00:00:05.960]  在去年11月我在城市面前有很長時間的安靜禱告
[00:15:43.800 --> 00:15:47.800]  壞習慣就好像繩子綁住人
[00:15:47.800 --> 00:15:49.800]  好像鐵鏈鎖住人
[00:15:49.800 --> 00:15:52.800]  好像一間黑房困住人一樣
[00:15:52.800 --> 00:15:55.800]  耶穌來就要截斷那些繩索
[00:15:55.800 --> 00:15:56.800]  弄壞那些鐵鏈
[00:15:56.800 --> 00:15:57.800]  打開那些門
[00:15:57.800 --> 00:16:00.800]  讓那些人不再被那些東西捆綁
[00:16:00.800 --> 00:16:04.800]  讓姐妹不再被那些東西捆綁
[00:16:04.800 --> 00:16:06.800]  就是一種真正的自由
[00:16:06.800 --> 00:16:10.800]  以下的見證是一位姐妹
[00:16:10.800 --> 00:16:12.800]  容許我分享她的見證
[00:16:12.800 --> 00:16:13.800]  但她又不想出名
[00:16:13.800 --> 00:16:14.800]  所以我遵照她的意願
[00:16:14.800 --> 00:16:18.800]  這位姐妹是一個基督教家庭長大
[00:16:18.800 --> 00:16:20.800]  她是信義代
[00:16:20.800 --> 00:16:23.800]  她從小到大就跟爸爸媽媽上教會
[00:16:23.800 --> 00:16:29.800]  所以她對聖經的任何故事都比我們熟
[00:16:29.800 --> 00:16:33.800]  甚至基督徒的術語比任何人熟
[00:16:33.800 --> 00:16:35.800]  教會任何的情況她都很熟
[00:16:35.800 --> 00:16:38.800]  但是她的信仰是頭腦的信仰
[00:16:38.800 --> 00:16:40.800]  大家明白什麼叫頭腦的信仰嗎?
[00:16:40.800 --> 00:16:42.800]  是一個理念知道很多知識
[00:16:42.800 --> 00:16:44.800]  但她跟神沒什麼兩句
[00:16:44.800 --> 00:16:46.800]  跟耶穌沒什麼關係
[00:16:46.800 --> 00:16:49.800]  跟她不太認識大家
[00:16:49.800 --> 00:16:50.800]  耶穌認識她
[00:16:50.800 --> 00:16:51.800]  她不太認識耶穌
[00:16:51.800 --> 00:16:53.800]  但大家要知道一件事
[00:16:53.800 --> 00:16:57.800]  她從小到大有一種喜好
[00:16:57.800 --> 00:17:00.800]  就是很喜歡聽鬼故
[00:17:00.800 --> 00:17:02.800]  很喜歡看恐怖片
[00:17:02.800 --> 00:17:05.800]  一開始覺得是嗜好就沒什麼
[00:17:05.800 --> 00:17:08.800]  但越大就覺得越有問題
[00:17:08.800 --> 00:17:09.800]  什麼問題呢?
[00:17:09.800 --> 00:17:11.800]  她越來越怕黑
[00:17:11.800 --> 00:17:14.800]  第二就是她越來越多惡夢
[00:17:14.800 --> 00:17:17.800]  每次做夢都幾乎是別人追殺她
[00:17:17.800 --> 00:17:21.800]  有很多次她在夢裡驚醒
[00:17:21.800 --> 00:17:22.800]  渾身冷汗
[00:17:22.800 --> 00:17:24.800]  很恐懼很恐慌
[00:17:24.800 --> 00:17:28.800]  由她十七歲開始情況就更加嚴重
[00:17:28.800 --> 00:17:31.800]  這一晚她在睡覺
[00:17:31.800 --> 00:17:33.800]  睡在床上
[00:17:33.800 --> 00:17:36.800]  去到一個半夢半醒的狀態
[00:17:36.800 --> 00:17:38.800]  她突然意識到
[00:17:38.800 --> 00:17:40.800]  有一個黑色的圓球
[00:17:40.800 --> 00:17:43.800]  有一個物體從窗口飄過來
[00:17:43.800 --> 00:17:44.800]  壓住她
[00:17:44.800 --> 00:17:48.800]  在那時間她渾身都動不了
[00:17:48.800 --> 00:17:49.800]  又說不了話
[00:17:49.800 --> 00:17:51.800]  拼命掙扎
[00:17:51.800 --> 00:17:53.800]  很害怕
[00:17:53.800 --> 00:17:55.800]  因為如果妳在這樣的狀態
[00:17:55.800 --> 00:17:56.800]  妳也會很害怕
[00:17:56.800 --> 00:17:58.800]  拼命掙扎
[00:17:58.800 --> 00:18:00.800]  她從小到大上教會
[00:18:00.800 --> 00:18:03.800]  她知道她要做一件事
[00:18:03.800 --> 00:18:05.800]  她心裡很想說四個字
[00:18:05.800 --> 00:18:07.800]  就是耶穌救我
[00:18:07.800 --> 00:18:11.800]  但她只能說「耶」
[00:18:11.800 --> 00:18:13.800]  然後那三個字說不出來
[00:18:13.800 --> 00:18:14.800]  她拼命掙扎
[00:18:14.800 --> 00:18:15.800]  拼命掙扎
[00:18:15.800 --> 00:18:16.800]  很想這樣說
[00:18:16.800 --> 00:18:18.800]  用盡洪荒之力
[00:18:18.800 --> 00:18:19.800]  結果
[00:18:19.800 --> 00:18:20.800]  勉強地說
[00:18:20.800 --> 00:18:21.800]  耶穌救我出來
[00:18:21.800 --> 00:18:25.800]  然後邪靈就彈走了
[00:18:25.800 --> 00:18:26.800]  但是呢
[00:18:26.800 --> 00:18:29.800]  這一晚是第一晚
[00:18:29.800 --> 00:18:30.800]  第二晚
[00:18:30.800 --> 00:18:32.800]  第三晚
[00:18:32.800 --> 00:18:33.800]  第四晚
[00:18:33.800 --> 00:18:36.800]  都一樣發生同樣的情況
[00:18:36.800 --> 00:18:37.800]  怎麼辦呢
[00:18:37.800 --> 00:18:39.800]  怎麼辦呢
[00:18:39.800 --> 00:18:41.800]  她很久沒有回教會了
[00:18:41.800 --> 00:18:42.800]  這一刻
[00:18:42.800 --> 00:18:45.800]  她比人生裡面任何的時刻
[00:18:45.800 --> 00:18:47.800]  更加想回教會
[00:18:47.800 --> 00:18:50.800]  於是她那天就走回教會
[00:18:50.800 --> 00:18:52.800]  跟牧師分享
[00:18:52.800 --> 00:18:54.800]  牧師知道就為她祈禱
[00:18:54.800 --> 00:18:55.800]  很奇怪
[00:18:55.800 --> 00:18:57.800]  當牧師為她祈禱之後
[00:18:57.800 --> 00:18:58.800]  她足足有一年
[00:18:58.800 --> 00:19:01.800]  每一晚都睡得很平安
[00:19:01.800 --> 00:19:04.800]  邪靈再沒有騷擾她了
[00:19:04.800 --> 00:19:05.800]  但是人就很有趣
[00:19:05.800 --> 00:19:06.800]  八個字
[00:19:06.800 --> 00:19:07.800]  有事就找神
[00:19:07.800 --> 00:19:11.800]  沒事就送人
[00:19:11.800 --> 00:19:12.800]  她就是這樣
[00:19:12.800 --> 00:19:14.800]  她又是自己做自己的事
[00:19:14.800 --> 00:19:17.800]  她還沒加入小組
[00:19:17.800 --> 00:19:18.800]  又覺得沒什麼需要
[00:19:18.800 --> 00:19:20.800]  無謂搞這麼多事
[00:19:20.800 --> 00:19:22.800]  不回教會了
[00:19:22.800 --> 00:19:23.800]  她很多self talk
[00:19:23.800 --> 00:19:25.800]  就跟自己的心說
[00:19:25.800 --> 00:19:27.800]  心信就可以了
[00:19:27.800 --> 00:19:29.800]  但是她心信
[00:19:29.800 --> 00:19:30.800]  但她又沒有靈修
[00:19:30.800 --> 00:19:32.800]  又沒有禱告
[00:19:32.800 --> 00:19:34.800]  慢慢她就發現
[00:19:34.800 --> 00:19:37.800]  本來心裡面有一種平安
[00:19:37.800 --> 00:19:40.800]  慢慢她覺得這種平安
[00:19:40.800 --> 00:19:42.800]  就慢慢消失了
[00:19:42.800 --> 00:19:44.800]  大家想不想像這個結果
[00:19:44.800 --> 00:19:46.800]  結果是當這種平安消失
[00:19:46.800 --> 00:19:48.800]  邪靈又回頭了
[00:19:48.800 --> 00:19:51.800]  這次不單是晚上
[00:19:51.800 --> 00:19:52.800]  光天化日
[00:19:52.800 --> 00:19:54.800]  日光日白都出現
[00:19:54.800 --> 00:19:56.800]  有一次下午
[00:19:56.800 --> 00:19:58.800]  她跟媽媽在做家務的時候
[00:19:58.800 --> 00:20:00.800]  突然整個人又不能動
[00:20:00.800 --> 00:20:01.800]  不能說話
[00:20:01.800 --> 00:20:02.800]  坐在沙發上
[00:20:02.800 --> 00:20:04.800]  這樣下去
[00:20:04.800 --> 00:20:06.800]  還有什麼解救呢
[00:20:06.800 --> 00:20:07.800]  有什麼出路呢
[00:20:07.800 --> 00:20:08.800]  我剛才提過
[00:20:08.800 --> 00:20:11.800]  她是回了小組
[00:20:11.800 --> 00:20:12.800]  但是很久沒出現了
[00:20:12.800 --> 00:20:13.800]  她的組長真的很有愛
[00:20:13.800 --> 00:20:14.800]  關心她
[00:20:14.800 --> 00:20:15.800]  於是那天就打電話給她
[00:20:15.800 --> 00:20:17.800]  你為什麼不回來
[00:20:17.800 --> 00:20:19.800]  有什麼可以為你祈禱
[00:20:19.800 --> 00:20:22.800]  這位姐妹就將所有事情跟她說
[00:20:22.800 --> 00:20:24.800]  組長聽完之後
[00:20:24.800 --> 00:20:26.800]  很大聲很肯定地跟她說
[00:20:26.800 --> 00:20:27.800]  你要記住
[00:20:27.800 --> 00:20:30.800]  耶穌已經從死裡復活
[00:20:30.800 --> 00:20:33.800]  耶穌已經擊敗了冷惡者
[00:20:33.800 --> 00:20:35.800]  擊敗了黑暗勢力
[00:20:35.800 --> 00:20:37.800]  耶穌是德聖的元帥
[00:20:37.800 --> 00:20:38.800]  你是屬於耶穌
[00:20:38.800 --> 00:20:39.800]  你是祂的精兵
[00:20:39.800 --> 00:20:43.800]  所以你不需要怕邪靈
[00:20:43.800 --> 00:20:45.800]  這位姐妹本來很驚訝
[00:20:45.800 --> 00:20:49.800]  突然間組長這麼大聲
[00:20:49.800 --> 00:20:52.800]  突然間好像被人打了一頓
[00:20:52.800 --> 00:20:53.800]  突然間醒了
[00:20:53.800 --> 00:20:54.800]  明白了
[00:20:54.800 --> 00:20:57.800]  那一晚就要實踐了
[00:20:57.800 --> 00:21:00.800]  因為那一晚是邪靈又來騷擾她
[00:21:00.800 --> 00:21:01.800]  這位姐妹
[00:21:01.800 --> 00:21:03.800]  我覺得她形容當時的狀態
[00:21:03.800 --> 00:21:04.800]  應該是被聖靈充滿了
[00:21:04.800 --> 00:21:06.800]  突然間很大膽
[00:21:06.800 --> 00:21:07.800]  再不怕
[00:21:07.800 --> 00:21:10.800]  她跟黑暗勢力說
[00:21:10.800 --> 00:21:12.800]  我奉耶穌的名去宣告
[00:21:12.800 --> 00:21:13.800]  我再不怕你
[00:21:13.800 --> 00:21:15.800]  因為我是屬於耶穌
[00:21:15.800 --> 00:21:16.800]  耶穌已經擊敗了你
[00:21:16.800 --> 00:21:19.800]  所以你沒有耶穌的允許
[00:21:19.800 --> 00:21:22.800]  你是不可以碰我
[00:21:22.800 --> 00:21:23.800]  很奇怪
[00:21:23.800 --> 00:21:25.800]  當她這樣宣告完
[00:21:25.800 --> 00:21:28.800]  邪靈就離開了
[00:21:28.800 --> 00:21:30.800]  那些組長說
[00:21:30.800 --> 00:21:33.800]  我們不可以日夜綁著你
[00:21:33.800 --> 00:21:34.800]  但我們可以為你祈禱
[00:21:34.800 --> 00:21:37.800]  我相信小組的弟姐妹為她祈禱
[00:21:37.800 --> 00:21:38.800]  組長為她祈禱
[00:21:38.800 --> 00:21:42.800]  她自己領受聖靈親自的工作
[00:21:42.800 --> 00:21:44.800]  她就得勝
[00:21:44.800 --> 00:21:45.800]  當她回教會
[00:21:45.800 --> 00:21:48.800]  小組第一時間跟大家分享
[00:21:48.800 --> 00:21:51.800]  當你經歷過真正的自由
[00:21:51.800 --> 00:21:53.800]  你永遠不會離開耶穌
[00:21:53.800 --> 00:21:55.800]  永遠不會離開神的家
[00:21:55.800 --> 00:21:57.800]  Amen
[00:21:57.800 --> 00:22:00.800]  這位弟兄叫劉文和
[00:22:00.800 --> 00:22:03.800]  劉文和在一生中有兩個很大的捆綁
[00:22:03.800 --> 00:22:05.800]  第一個捆綁
[00:22:05.800 --> 00:22:11.800]  就是他用盡一切方法都無法解脫的毒癮
[00:22:11.800 --> 00:22:16.800]  劉文和在一生中最大的內疚是什麼呢?
[00:22:16.800 --> 00:22:18.800]  是他媽媽是傳道人
[00:22:18.800 --> 00:22:24.800]  但他的兒子是黑社會和染上更深的毒癮
[00:22:24.800 --> 00:22:26.800]  所以大家可以想像
[00:22:26.800 --> 00:22:29.800]  當他媽媽去傳福音的時候
[00:22:29.800 --> 00:22:31.800]  就會被人質疑
[00:22:31.800 --> 00:22:32.800]  耶穌?
[00:22:32.800 --> 00:22:34.800]  你的兒子需要耶穌多一點
[00:22:34.800 --> 00:22:36.800]  你先解決你的兒子吧
[00:22:36.800 --> 00:22:39.800]  劉文和無法忘記
[00:22:39.800 --> 00:22:41.800]  那個情況
[00:22:41.800 --> 00:22:45.800]  他媽媽跪下為他禱告
[00:22:45.800 --> 00:22:48.800]  並且流淚地勸他
[00:22:48.800 --> 00:22:51.800]  兒子,無論你是怎樣
[00:22:51.800 --> 00:22:53.800]  媽媽都一樣這麼愛你
[00:22:53.800 --> 00:22:55.800]  無論你是怎樣
[00:22:55.800 --> 00:22:58.800]  耶穌都一樣這麼愛你
[00:22:58.800 --> 00:23:01.800]  劉文和當時心裡想
[00:23:01.800 --> 00:23:03.800]  我這個人壞到不得了
[00:23:03.800 --> 00:23:05.800]  差到不得了
[00:23:05.800 --> 00:23:08.800]  差到激到我爸爸大聲地叫我
[00:23:08.800 --> 00:23:10.800]  你死就要死出去
[00:23:10.800 --> 00:23:12.800]  不要回來死在家裡
[00:23:12.800 --> 00:23:14.800]  我寧願你這樣罵我
[00:23:14.800 --> 00:23:16.800]  罵我一頓
[00:23:16.800 --> 00:23:17.800]  我還好過一點
[00:23:17.800 --> 00:23:19.800]  你竟然說愛我
[00:23:19.800 --> 00:23:21.800]  你說耶穌愛我
[00:23:21.800 --> 00:23:23.800]  如果耶穌真的愛我
[00:23:23.800 --> 00:23:25.800]  我也很想要這種愛
[00:23:25.800 --> 00:23:27.800]  最後劉文和很多的掙扎
[00:23:27.800 --> 00:23:34.800]  他要去到當時的神禧島福音戒毒中心求救
[00:23:34.800 --> 00:23:37.800]  第二天他就獨忍化了
[00:23:37.800 --> 00:23:39.800]  獨忍化了我沒有經歷過
[00:23:39.800 --> 00:23:42.800]  但我相信是超級辛苦的
[00:23:42.800 --> 00:23:45.800]  他形容當時是忽冷忽熱
[00:23:45.800 --> 00:23:47.800]  時冷時熱
[00:23:47.800 --> 00:23:48.800]  上吐下瀉
[00:23:48.800 --> 00:23:50.800]  全身冷汗
[00:23:50.800 --> 00:23:52.800]  全身的骨頭好像裂開
[00:23:52.800 --> 00:23:54.800]  整個人想爆炸
[00:23:54.800 --> 00:23:56.800]  他當時辛苦到大叫
[00:23:56.800 --> 00:23:58.800]  無酒無煙無安眠藥
[00:23:58.800 --> 00:24:00.800]  為什麼?
[00:24:00.800 --> 00:24:02.800]  那群神禧島的弟兄
[00:24:02.800 --> 00:24:05.800]  很堅定的眼神看著他
[00:24:05.800 --> 00:24:07.800]  我們一起為他祈禱
[00:24:07.800 --> 00:24:09.800]  在那張床上
[00:24:09.800 --> 00:24:11.800]  劉文和點床點席
[00:24:11.800 --> 00:24:12.800]  辛苦到大叫
[00:24:12.800 --> 00:24:16.800]  旁邊的弟兄就跪下一起為他祈禱
[00:24:16.800 --> 00:24:18.800]  祈禱哭了
[00:24:18.800 --> 00:24:19.800]  祈禱流眼淚
[00:24:19.800 --> 00:24:21.800]  當他在那裡祈禱很奇怪
[00:24:21.800 --> 00:24:23.800]  劉文和那種痛苦
[00:24:23.800 --> 00:24:26.800]  那種辛苦就慢慢減去
[00:24:26.800 --> 00:24:28.800]  劉文很感動
[00:24:28.800 --> 00:24:30.800]  他沒有想過
[00:24:30.800 --> 00:24:32.800]  這群弟兄
[00:24:32.800 --> 00:24:33.800]  三門色測
[00:24:33.800 --> 00:24:35.800]  素未謀面
[00:24:35.800 --> 00:24:37.800]  居然一起跪下圍著我的床
[00:24:37.800 --> 00:24:38.800]  祈禱
[00:24:38.800 --> 00:24:39.800]  祈禱哭了
[00:24:39.800 --> 00:24:41.800]  你知道他祈禱了多久嗎?
[00:24:41.800 --> 00:24:43.800]  全都哭了
[00:24:43.800 --> 00:24:44.800]  祈禱流眼淚
[00:24:44.800 --> 00:24:47.800]  於是他撐起身
[00:24:47.800 --> 00:24:49.800]  落地
[00:24:49.800 --> 00:24:50.800]  跪在地上
[00:24:50.800 --> 00:24:53.800]  枕著手在床上向耶穌祈禱
[00:24:53.800 --> 00:24:55.800]  耶穌
[00:24:55.800 --> 00:24:58.800]  如果你是真神
[00:24:58.800 --> 00:25:00.800]  你幫助我撕掉這副毒癮
[00:25:00.800 --> 00:25:02.800]  我真的相信你
[00:25:02.800 --> 00:25:04.800]  神蹟奇事
[00:25:04.800 --> 00:25:07.800]  就在劉文和生命裡面發生
[00:25:07.800 --> 00:25:09.800]  一個星期之內
[00:25:09.800 --> 00:25:12.800]  他千方百計用了很多年戒不掉的毒癮
[00:25:12.800 --> 00:25:14.800]  一個星期之內
[00:25:14.800 --> 00:25:17.800]  完全在他生命裡面消失
[00:25:17.800 --> 00:25:19.800]  劉文和第二個捆綁
[00:25:19.800 --> 00:25:21.800]  就是仇人
[00:25:21.800 --> 00:25:24.800]  他無法忘記這個仇人
[00:25:24.800 --> 00:25:27.800]  無法放下心中的憤恨
[00:25:27.800 --> 00:25:28.800]  為什麼?
[00:25:28.800 --> 00:25:30.800]  因為這個仇人害得他很慘
[00:25:30.800 --> 00:25:32.800]  當他年輕的時候
[00:25:32.800 --> 00:25:36.800]  這個仇人帶著一群馬仔
[00:25:36.800 --> 00:25:38.800]  抓住他
[00:25:38.800 --> 00:25:41.800]  帶他去一間木屋毒打他
[00:25:41.800 --> 00:25:43.800]  他很記得這個仇人
[00:25:43.800 --> 00:25:45.800]  舉起一支鐵枝
[00:25:45.800 --> 00:25:46.800]  想打下去
[00:25:46.800 --> 00:25:50.800]  他本能地用手來擋住
[00:25:50.800 --> 00:25:51.800]  結果一打下去
[00:25:51.800 --> 00:25:52.800]  啪一聲
[00:25:52.800 --> 00:25:54.800]  大家想像得到是什麼嗎?
[00:25:54.800 --> 00:25:57.800]  手骨當場裂開
[00:25:57.800 --> 00:25:58.800]  他說記得
[00:25:58.800 --> 00:26:02.800]  其中有一節的手骨凸了出來
[00:26:02.800 --> 00:26:04.800]  接著這群人
[00:26:04.800 --> 00:26:06.800]  就用打碎的玻璃瓶
[00:26:06.800 --> 00:26:08.800]  用玻璃在割他的腳
[00:26:08.800 --> 00:26:10.800]  我看到大家的表情就知道
[00:26:10.800 --> 00:26:12.800]  大家的想像力非常豐富
[00:26:12.800 --> 00:26:14.800]  在想像當時的恐怖
[00:26:14.800 --> 00:26:16.800]  很痛苦
[00:26:16.800 --> 00:26:19.800]  接著一群人毒打他
[00:26:19.800 --> 00:26:22.800]  如果不是當日警察及時趕到
[00:26:22.800 --> 00:26:24.800]  他當晚就會被人打死
[00:26:24.800 --> 00:26:27.800]  當時的林文和怎麼想?
[00:26:27.800 --> 00:26:29.800]  他說如果我過得這麼慢
[00:26:29.800 --> 00:26:31.800]  你一定要死
[00:26:31.800 --> 00:26:35.800]  這種憤恨一直埋藏在他心中
[00:26:35.800 --> 00:26:37.800]  但當他相信耶穌之後
[00:26:37.800 --> 00:26:40.800]  他知道神已經寬恕他
[00:26:40.800 --> 00:26:42.800]  他要學寬恕人
[00:26:42.800 --> 00:26:45.800]  聖靈給人自由是什麼呢?
[00:26:45.800 --> 00:26:49.800]  慢慢拿走他心中的憤怒
[00:26:49.800 --> 00:26:51.800]  就好像河流一樣
[00:26:51.800 --> 00:26:54.800]  我們剛才唱聖靈的江河
[00:26:54.800 --> 00:26:57.800]  聖靈沖走我們心中的憤恨
[00:26:57.800 --> 00:26:59.800]  沖走心中的苦毒
[00:26:59.800 --> 00:27:03.800]  慢慢那種苦毒就消失
[00:27:03.800 --> 00:27:05.800]  三十年後
[00:27:05.800 --> 00:27:07.800]  林文和真的找到這個仇人
[00:27:07.800 --> 00:27:09.800]  但當時的林文和的心態
[00:27:09.800 --> 00:27:12.800]  已經和很多年前完全不同
[00:27:12.800 --> 00:27:13.800]  他沒有那種憤恨
[00:27:13.800 --> 00:27:15.800]  沒有那種憤怒
[00:27:15.800 --> 00:27:16.800]  沒有那種苦毒
[00:27:16.800 --> 00:27:18.800]  他很想打電話
[00:27:18.800 --> 00:27:21.800]  找回當年的仇人
[00:27:21.800 --> 00:27:23.800]  希望和他見一面
[00:27:23.800 --> 00:27:24.800]  於是就打電話給他
[00:27:24.800 --> 00:27:26.800]  對方真的接電話
[00:27:26.800 --> 00:27:28.800]  喂 我是林文和
[00:27:28.800 --> 00:27:31.800]  他說到以前
[00:27:31.800 --> 00:27:34.800]  電話的另一邊已經是大學
[00:27:34.800 --> 00:27:37.800]  什麼以前?
[00:27:37.800 --> 00:27:40.800]  我還怕什麼?
[00:27:40.800 --> 00:27:44.800]  林文和沒有和他一樣還拖
[00:27:44.800 --> 00:27:46.800]  他說 沒事 沒事
[00:27:46.800 --> 00:27:47.800]  其實沒事了
[00:27:47.800 --> 00:27:50.800]  我很想見一面
[00:27:50.800 --> 00:27:52.800]  那邊見他沒有什麼敵意
[00:27:52.800 --> 00:27:53.800]  沒有什麼惡意
[00:27:53.800 --> 00:27:55.800]  於是就答應見面
[00:27:55.800 --> 00:27:56.800]  沒多久
[00:27:56.800 --> 00:28:02.800]  這三十年的仇人就見面了
[00:28:02.800 --> 00:28:05.800]  當林文和見到三十年前的仇人的時候
[00:28:05.800 --> 00:28:06.800]  他心裡有一種唏噓
[00:28:06.800 --> 00:28:08.800]  因為原來這個仇人
[00:28:08.800 --> 00:28:13.800]  曾幾何時已經患上腦退化症
[00:28:13.800 --> 00:28:14.800]  過了一段時間
[00:28:14.800 --> 00:28:18.800]  他就沒辦法照顧他十歲大的女兒
[00:28:18.800 --> 00:28:22.800]  林文和心裡有些話
[00:28:22.800 --> 00:28:25.800]  心裡也懂得跟他說一些話
[00:28:25.800 --> 00:28:28.800]  他回家跟他老婆商量
[00:28:28.800 --> 00:28:30.800]  一起討告
[00:28:30.800 --> 00:28:33.800]  大家猜到他會做些什麼嗎?
[00:28:33.800 --> 00:28:35.800]  他收養這個女兒
[00:28:35.800 --> 00:28:39.800]  因為這個仇人已經沒能力照顧他女兒
[00:28:39.800 --> 00:28:40.800]  收養他女兒
[00:28:40.800 --> 00:28:41.800]  供書教學
[00:28:41.800 --> 00:28:42.800]  養大她
[00:28:42.800 --> 00:28:45.800]  讓她出生成長
[00:28:45.800 --> 00:28:48.800]  結婚
[00:28:48.800 --> 00:28:51.800]  什麼是真正的自由呢?
[00:28:51.800 --> 00:28:52.800]  真正的自由
[00:28:52.800 --> 00:28:55.800]  是有能力重新開始新的生活
[00:28:55.800 --> 00:28:57.800]  重新做人
[00:28:57.800 --> 00:28:59.800]  重新成為一個新做人
[00:28:59.800 --> 00:29:01.800]  什麼是真正的自由呢?
[00:29:01.800 --> 00:29:02.800]  真正的自由是
[00:29:02.800 --> 00:29:04.800]  可以用恩典代替仇恨
[00:29:04.800 --> 00:29:08.800]  可以用祝福代替報復
[00:29:08.800 --> 00:29:11.800]  整個人是可以完全不同的
[00:29:11.800 --> 00:29:13.800]  請知道這個非常重要
[00:29:13.800 --> 00:29:15.800]  我們今天所說的路加福音
[00:29:15.800 --> 00:29:19.800]  其實出自《耳塞書》61章1至2節
[00:29:19.800 --> 00:29:23.800]  我與青頂姐妹一起讀這兩段聖經
[00:29:23.800 --> 00:29:24.800]  當你讀的時候
[00:29:24.800 --> 00:29:27.800]  你留意這兩段聖經有什麼不同
[00:29:27.800 --> 00:29:30.800]  我們先讀路加福音4章18至19節
[00:29:30.800 --> 00:29:31.800]  我們一起讀
[00:29:31.800 --> 00:29:34.800]  主的靈在我身上
[00:29:34.800 --> 00:29:36.800]  因為祂用高高我
[00:29:36.800 --> 00:29:39.800]  叫我傳福音給貧窮的人
[00:29:39.800 --> 00:29:40.800]  差遣我報告
[00:29:40.800 --> 00:29:42.800]  秘魯的得釋放
[00:29:42.800 --> 00:29:44.800]  乞眼的得看見
[00:29:44.800 --> 00:29:47.800]  叫那受壓制的得自由
[00:29:47.800 --> 00:29:50.800]  報告神越立人的欺凌
[00:29:50.800 --> 00:29:53.800]  我們現在讀《耳塞書》61章1至2節
[00:29:53.800 --> 00:29:54.800]  我們一起讀
[00:29:54.800 --> 00:29:57.800]  主耶和華的靈在我身上
[00:29:57.800 --> 00:30:00.800]  因為耶和華用高高我
[00:30:00.800 --> 00:30:03.800]  叫我傳好信息給天卑的人
[00:30:03.800 --> 00:30:06.800]  差遣我醫好傷心的人
[00:30:06.800 --> 00:30:08.800]  報告秘魯的得釋放
[00:30:08.800 --> 00:30:10.800]  被囚的出監牢
[00:30:10.800 --> 00:30:13.800]  報告耶和華的恩憐
[00:30:13.800 --> 00:30:16.800]  和我們神報仇的日子
[00:30:16.800 --> 00:30:17.800]  大家讀的時候
[00:30:17.800 --> 00:30:19.800]  發覺有兩個地方是不同的
[00:30:19.800 --> 00:30:20.800]  第一個地方是什麼呢?
[00:30:20.800 --> 00:30:24.800]  在路加福音裡面沒有了
[00:30:24.800 --> 00:30:27.800]  我們神報仇的日子
[00:30:27.800 --> 00:30:30.800]  一開始想不通耶穌忘了戴老花眼鏡
[00:30:30.800 --> 00:30:32.800]  看漏了一段
[00:30:32.800 --> 00:30:33.800]  不是啊
[00:30:33.800 --> 00:30:35.800]  耶穌是故意不讀那一句的
[00:30:35.800 --> 00:30:36.800]  為什麼呢?
[00:30:36.800 --> 00:30:39.800]  因為耶穌讀他的使命
[00:30:39.800 --> 00:30:40.800]  讀路加福音的時候
[00:30:40.800 --> 00:30:43.800]  他是第一次來到這個世界
[00:30:43.800 --> 00:30:44.800]  耶穌第一次來到這個世界
[00:30:44.800 --> 00:30:46.800]  他的使命是什麼呢?
[00:30:46.800 --> 00:30:47.800]  為我們的罪
[00:30:47.800 --> 00:30:48.800]  背負這個詛咒
[00:30:48.800 --> 00:30:50.800]  釘在十字架上
[00:30:50.800 --> 00:30:51.800]  所以他的使命
[00:30:51.800 --> 00:30:53.800]  他的目的是拯救我們
[00:30:53.800 --> 00:30:56.800]  所以耶穌不讀這一句
[00:30:56.800 --> 00:30:59.800]  因為這是第一次來的目的使命
[00:30:59.800 --> 00:31:01.800]  耶穌第二次來
[00:31:01.800 --> 00:31:03.800]  他的目的使命就不是拯救
[00:31:03.800 --> 00:31:05.800]  是審判
[00:31:05.800 --> 00:31:09.800]  所以那時候才是神報仇的日子
[00:31:09.800 --> 00:31:11.800]  所以耶穌是故意不讀那一句
[00:31:11.800 --> 00:31:15.800]  因為那一句不是他當時的使命
[00:31:15.800 --> 00:31:16.800]  這是第一個
[00:31:16.800 --> 00:31:18.800]  所以今天耶穌還沒回來
[00:31:18.800 --> 00:31:20.800]  我們不知道他什麼時候回來
[00:31:20.800 --> 00:31:23.800]  但是我們知道仍然是恩典的時間
[00:31:23.800 --> 00:31:25.800]  仍然是拯救的時間
[00:31:25.800 --> 00:31:28.800]  當中我們有些朋友還沒接受耶穌
[00:31:28.800 --> 00:31:29.800]  我們不知道耶穌什麼時候回來
[00:31:29.800 --> 00:31:30.800]  你不要再等了
[00:31:30.800 --> 00:31:32.800]  因為現在是恩典的時候
[00:31:32.800 --> 00:31:33.800]  是拯救的時候
[00:31:33.800 --> 00:31:35.800]  第二個分別是什麼呢?
[00:31:35.800 --> 00:31:37.800]  第二個分別是大家會發覺
[00:31:37.800 --> 00:31:40.800]  沒有了醫好傷心的人
[00:31:40.800 --> 00:31:41.800]  但是當我看
[00:31:41.800 --> 00:31:45.800]  原來在路加福音有不同的希臘文版本
[00:31:45.800 --> 00:31:49.800]  有些希臘文版本是有醫治破碎的心
[00:31:49.800 --> 00:31:52.800]  其實是和醫好傷心的人是一樣的
[00:31:52.800 --> 00:31:53.800]  其實我們看
[00:31:53.800 --> 00:31:54.800]  雖然有些版本不同
[00:31:54.800 --> 00:31:56.800]  但是我們看路加福音
[00:31:56.800 --> 00:31:59.800]  有超過九個地方是說耶穌的醫治
[00:31:59.800 --> 00:32:02.800]  所以我們很清楚耶穌的使命
[00:32:02.800 --> 00:32:03.800]  心靈的醫治
