
[00:00:00.000 --> 00:00:21.000]  總算,火海,經濟,十價,甚至宣道,我們的先賢,不單止是我們鄭勝威的先賢,
[00:20:27.000 --> 00:20:32.000]  「話說到我哋嘅提醒,每一個嘅提醒。」
[00:20:32.000 --> 00:20:34.000]  「一個嘅身體。」
[00:20:34.000 --> 00:20:44.000]  「所以我哋係一個顛覆世界嘅一個群體。」
[00:20:44.000 --> 00:20:49.000]  「我哋被應照、控照去參加一場顛覆世界嘅十年革命。」
[00:20:49.000 --> 00:20:52.000]  「藉著一個群體,一個地方嘅教會。」
[00:20:52.000 --> 00:20:58.000]  「我哋曾經強調一個嘅教會,但我哋都強調一個地方嘅教會。」
[00:20:58.000 --> 00:21:03.000]  「所以我哋叫做活道浸信會,唔係浸信會回道堂。」
[00:21:03.000 --> 00:21:07.000]  「係咁叫嘅喎,係咪咁叫㗎?」
[00:21:07.000 --> 00:21:09.000]  「我哋係咁叫自己㗎?」
[00:21:09.000 --> 00:21:11.000]  「活道浸信會。」
[00:21:11.000 --> 00:21:15.000]  「我哋成個教會啦,唔係一個堂口呀。」
[00:21:15.000 --> 00:21:17.000]  「啲堂口就講地盤啦,係咪呀?」
[00:21:17.000 --> 00:21:22.000]  「地方教會,即係講嘅,即係講呢個就係教會。」
[00:21:22.000 --> 00:21:26.000]  「少少地麻雀雙展五臟俱全,我哋就係教會。」
[00:21:26.000 --> 00:21:29.000]  「喺呢個地方裏面,神設立我哋嘅,作為教會。」
[00:21:29.000 --> 00:21:35.000]  「呢個地方教會,有啲大啲啲細啲,無論最少嘅人數嘅教會。」
[00:21:35.000 --> 00:21:36.000]  「幾多樣都好,就講咗啦。」
[00:21:36.000 --> 00:21:40.000]  「喺肉體當中,受體限制當中嘅人係有軟弱啦嘛,係咪呀?」
[00:21:40.000 --> 00:21:45.000]  「呢班受體限制嘅人嘅軟弱加埋一齊,唔係好多軟弱?」
[00:21:45.000 --> 00:21:46.000]  「係咪呀?」
[00:21:46.000 --> 00:21:50.000]  「文中,我哋教會就好多時候,文中大藥房喎。」
[00:21:50.000 --> 00:21:54.000]  「散出嚟嘅,文中大藥房,下到咩呀?」
[00:21:54.000 --> 00:21:58.000]  「老話條,乜藥都有呀嘛。」
[00:21:58.000 --> 00:22:01.000]  「舊時年,文中大學最大嘅嘛,係咪呀?」
[00:22:01.000 --> 00:22:03.000]  「買藥,乜嘢藥都買到嘛,係咪呀?」
[00:22:03.000 --> 00:22:06.000]  「不過藥呢,就唔係嗰個藥,藥素嘅藥,係咪呀?」
[00:22:06.000 --> 00:22:09.000]  「我哋文中大藥房,乜藥都有。」
[00:22:09.000 --> 00:22:15.000]  「咁多個有限制嘅,睇到有限制嘅,加埋一齊,咪好多人,好多,好多,好多。」
[00:22:15.000 --> 00:22:17.000]  「藥素加藥,唔係嘅。」
[00:22:17.000 --> 00:22:24.000]  「但係當我哋互相配搭嘅時候,基督徒裏面,喺神嘅恩典裏面當中,喺自己愛戀當中,我哋互相去面對嘅時候,」
[00:22:24.000 --> 00:22:29.000]  「就成為一個顛覆世界嘅一個群體,靠嘅唔係我哋自己。」
[00:22:29.000 --> 00:22:32.000]  「我多次提醒,佢靠嘅係神嘅恩典。」
[00:22:32.000 --> 00:22:39.000]  「佢以神嘅慈悲,佢以神所賜予嘅恩典,去勸我哋,提醒我哋,係都士恩典。」
[00:22:39.000 --> 00:22:47.000]  「所以藉住一個合一嘅肢體,我哋喺基督裏面,係一個基督嘅身體。」
[00:22:47.000 --> 00:22:51.000]  「喺溫哥華裏面,係一個為主而活嘅群體。」
[00:22:51.000 --> 00:22:53.000]  「而呢個就係神所托付畀我哋嘅責任。」
[00:22:53.000 --> 00:22:58.000]  「我哋喺今日裏面,喺我哋二十年周年呢個會晤當中,我哋要記住。」
[00:22:58.000 --> 00:23:05.000]  「我哋雖苦嘅教會,雖然軟弱嘅教會,雖然不配。」
[00:23:05.000 --> 00:23:15.000]  「但係我哋係忍受咗一個去改變呢個世界,顛覆呢個世界嘅一個嘅使命,就喺你同埋我嘅當中。」
[00:23:15.000 --> 00:23:22.000]  「所以,我哋頂尖妹,我哋今日,我哋做一次活動,成為一個活祭。」
[00:23:22.000 --> 00:23:27.000]  「我哋五千個個別嘅頂尖妹,將自己嘅身體穿上,當作活祭。」
[00:23:27.000 --> 00:23:34.000]  「將呢個顛覆嘅身體,合而為一喺基督裏面嘅基督身體,我哋一齊穿上,當作活祭。」
[00:23:34.000 --> 00:23:40.000]  「為主義活動,願主繼續帶領我哋活到嘅前路,阿彌陀佛。」
